,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,0.07542358390720517,0.03995519665880418,-0.01284354534257124,-0.07959680440941434,-0.05895215815158755,-0.05505786251944661,0.03539669382104088,0.015755909300966847,0.05304108069143339,0.13663895855229133,-0.035365850580974786,-0.11840864221320056,-0.034360275897769514,-0.018669489291105523,-0.05645721312567038,0.003146105410632085
XCL1,-0.02458242270177889,0.014050867672273842,,-0.024811287960095508,,0.0030204232737881215,,,,,,,,,,-0.03078741200342945
CD58,0.07815910177267509,-0.002482871561784476,0.032127958323625826,0.051551771237517,0.08614293682120802,-0.02165243999708635,0.06134292887328352,0.008814429551220885,0.06567906066499388,-0.006074673906415477,0.05528656618912486,0.06457154346948103,-0.007024750655734231,0.0021912008682520127,0.07638323443704423,0.02504988991025576
TNFSF14,-0.04021288498108702,-0.040168051085288474,0.006544742455459807,0.017176642555994933,0.010784447142842551,0.055163759991132495,,0.02774974328727629,,-0.047560866897714674,-0.024472626637334995,-0.012320197023493969,0.06687727575922313,-0.02705819140246541,0.09770528704828065,-0.015599915411595274
CNTN4,,-0.005372213007544441,-0.0117495667422004,-0.038172273754150395,-0.009647836901505688,-0.021150466461755668,-0.04541806892820904,0.027706990884556065,,-0.050420422589514395,0.02815686668377242,-0.011012418453065522,0.029144650489507325,-0.007660734521117543,0.012835084442013246,0.05063562250114918
NTF4,,,,0.03394816049537036,,,,,,,,,,,,
INSL3,,-0.03571164155172033,,-0.022803738039035154,,0.09147481723340642,,,,,0.013422977699631737,0.0032775275813133288,,-0.027058188788208443,-0.0322381793924719,
BTLA,,,,0.023308047566925953,,,,,,-0.028551830868415208,,,,,-0.01773727577044166,
MFNG,-0.03608747574580478,-0.03400150439647355,-0.009040088002071785,0.04009437858345282,0.024698821970892643,0.03463765304155978,-0.0152746458430736,-0.04762352416993221,-0.07189900622982481,-0.08612701255281847,0.01936656827879365,0.06946045858537434,-0.026766170893334502,0.01646459071909042,0.0026166473432986588,-0.008896909035547152
ICAM1,-0.026718572095142574,0.02953440069596203,-0.021307715043026258,-0.002574813804414751,0.11338686838550135,0.0406516093537028,-0.04013453806893247,0.05586735626157689,0.0949552812283572,0.017569911794241173,0.045089892635259476,-0.05238423994747306,-0.0242974675036416,-0.033121788305720413,0.09044439175323575,0.033778431554933826
PROS1,-0.030374612596298298,-0.05219412638041172,0.024170597982639905,0.01884312328384766,0.09200703718940721,0.021549153242599012,-0.01660762388171642,0.00802896272897597,0.028361841617647394,-0.007710078138286699,0.025963607667329077,-0.014699697762923422,0.07814371316589025,-0.005974091441678912,0.01278352881253452,0.008307511811612284
CLCF1,-0.029148642141330075,-0.06196390859603106,0.026925579523779723,-0.006232749593215946,0.05493999411522386,-0.03421749037522757,0.04376694358452253,0.07285608513307502,0.0019683632766079187,0.04154553239950478,-0.0655183698364622,-0.013870752039307755,-0.001361127086874686,0.04491299728404235,0.016385871734102078,-0.017148727340260742
PSAP,-0.058950992968243264,-0.03689075113488121,-0.03138763095195055,-0.06414009349084494,-0.010249142823219766,0.03095782635920426,-0.05707279504925826,0.007028891169499369,0.0020152321949847545,0.029117724530195156,-0.0015467751693484233,-0.07482632028351133,0.0491689835256844,-0.013439136183445836,-0.005384293289907432,0.0801077276101805
EFEMP1,-0.055729345954617884,-0.042556490454523935,-0.017892645520607146,0.02274858259941189,0.08793644843707019,0.010998626758583175,0.04596893274926513,-0.045209018226386476,0.02052275982210197,0.11320125861625932,-0.010713173872045824,0.045923752805339474,0.07863457229350233,-0.005756254252933352,-0.04877416167809125,-0.002021375425001388
C1QTNF1,-0.0036935227384352334,0.005263376005403149,0.05792334565057284,-0.04492862457163775,0.11910447168352442,0.010983187356766778,-0.03794640804629633,-0.055791436268968,0.07595139241694189,0.002483550257279928,0.0033177283402424864,-0.12197759195689271,0.09106488843131155,0.0019780818282531965,0.05834175114874985,-0.0024995125065047368
ALB,-0.024177391399869592,0.009003828166401218,0.04657443872106633,-0.026053440864083153,-0.0019943873262665145,-0.0011053581013474847,0.03333092477102176,0.011504337488296762,-0.01143084288670455,0.10149755463983719,0.010335552378942167,0.030290485966462617,0.07260917383533334,-0.027853699488884966,0.011067988581659293,-0.02449284081638271
CCL13,,,,,,,,,,,-0.026955352362128156,,,-0.030351381311976934,,
EFNA3,-0.03919728280581828,-0.009245260106923107,0.02503874180472164,-0.038370746370293175,-0.03719895037777461,0.006048483122251049,0.03008837088454591,0.04586395024050454,-0.013603399632168328,0.05160951870241796,0.10107807543995372,-0.017021634623306914,0.02988481163692644,-0.04191213072097091,0.09324013722720906,-0.013912289405833441
DRAXIN,0.048209332787048656,0.0017169185339668406,0.02046192134469959,-0.0245075475962938,0.086389075845297,0.010244578199981712,0.03186953290595982,0.03480348075716138,0.038992682230726786,0.06713906398255824,-0.005097166093555653,-0.10027615778435124,-0.040790497612156036,-0.005796424425044443,0.10266961670827542,0.030335519866969793
RAET1L,,-0.027819715596216828,,,,,,,,,,0.05203627647686007,,0.013044047831224866,,
NPTX2,-0.010099801045876744,0.03352992472527849,-0.010489093048263468,-0.021520645042307662,-0.08503252762041634,-0.018991197499041032,-0.02215441593960111,0.048021492693390996,,-0.03552029447257534,0.008537398900818158,0.04065092121308052,0.035528954667014036,0.009195757865736181,-0.03989965048885993,0.06563337131174699
FGF11,-0.03761802740524499,-0.018411108815957544,-0.023667200351178468,-0.011984466796347416,0.10581504283883586,0.008740475727932122,0.0121433817566892,0.0662146266399737,-0.02318067679575443,-0.02206223051481767,-0.011359616498998332,-0.007278909318854535,0.036319233891620305,0.03456611115636267,0.09097542857654828,-0.02563829055133636
CD59,-0.061850898788457905,-0.013392192657555578,-0.007234776189676121,0.03859871355707281,-0.01750993891835373,0.06546856483067762,-0.06628256803999973,-0.057986841327112175,-0.04558932715516202,-0.005360823767537406,-0.033551656987294474,-0.05593200003477031,0.07084319954521787,0.013318922893277666,-0.04937306982920492,0.08762686806688273
COL9A2,-0.01380125461671449,0.0001624948912827089,-0.020090525249523143,-0.030685809821056502,0.04577214414813005,0.04884514407068196,0.08957426835951977,0.016144966479398403,-0.0107965463876723,-0.022441248524001388,0.10302093209206441,0.14942979302217108,0.08038946387688121,0.006378427858953981,0.09255346531246271,0.0796764233956361
DLL3,0.02345485639810108,0.009138509707608029,-0.004668874453079157,0.06196616248993798,0.07455442849895974,-0.006510025088667916,0.02356426652426908,-0.000568833010915988,0.007515331762660151,0.026489242886536722,0.05869523920049145,0.1976387363103122,-0.07161744960154312,0.06701543639996037,0.11416779051221809,0.08572106012320152
FGF5,,,,,-0.02264748712352581,,,,,,,,,,-0.060624187789806945,-0.029241161562732113
LIN7C,0.015083810746609486,-0.0006597034638237678,-0.012944471221151051,-0.02220429489427862,0.04712482283002577,0.01987631877060066,-0.037935245840555944,-0.03299250034612178,0.0546955781962877,-0.009603947299798271,-0.0059012166003494316,-0.021173498212734364,0.020340801508194832,0.047490863425316214,0.04516510095304356,-0.019985547258212402
GDF7,-0.0254625869675621,-0.00043596312242429947,-0.012608121199764963,-0.02529068972667113,-0.0026265428833209723,-0.011262539673731652,,,,0.05530867018076529,,0.07653743540769795,-0.0001916404497900022,-0.021996728112346386,-0.03677075573940069,-0.026444434827658153
PSPN,0.038979075916576844,-0.008323271788285692,0.006762386498614343,-0.0013078367946475693,0.003007848463571523,0.014663652541635711,0.03379920380727734,0.09594416007751203,0.02955816057065481,0.0493143445180749,0.0175796300959693,0.06561797208798295,0.042105119714025016,-0.039653669115936874,0.06837263578874035,-0.012510126262204728
ANGPT1,-0.0010533459564657022,-0.05542223712340896,-0.030078615612484344,0.024909840634223475,0.09785963146861457,-0.0009719046493455886,-0.0003601181135112302,0.05765770279473522,-0.024349405512759124,-0.025089355212908816,0.028596026994434146,0.009112954615375096,0.11343804994275802,0.0973389901847586,0.019626840336881834,-0.02107611400020533
PNOC,0.018012837200062883,-0.00911628928737458,0.09846575214532309,0.056947503970158894,-0.06704338694612047,0.04004624440407674,-0.03286114289624469,,,,,-0.030776521288497945,,0.04693930735873038,-0.007157959638902399,0.006384108545828874
L1CAM,-0.03823599934181239,0.008389040865870117,-0.024119805363012867,0.040605684525753236,-0.03718097535653644,0.003019735109677572,-0.07032647465299326,-0.026319074326157533,-0.06558261960855413,0.027707746625275483,-0.011558421865252199,-0.11488011655447626,-0.008281947967766717,0.012174852384877788,0.03080753338571452,0.04549797960463943
APOA1,-0.01635900223332775,-0.08946649639279264,-0.01746055525454162,-0.03551305430379386,0.07848036614920123,-0.028781189648883695,0.0040642739503038575,0.127093975330771,0.05876185345398083,0.07999565830126974,0.06738679229312015,0.04726621410430009,-0.03372740073162032,0.0364477976730737,0.044967269893080176,-0.032275088502725376
PSEN1,-0.008184510464684895,0.017494405593665954,-0.021024439209453828,-0.014448103837371997,-0.018577378998297478,0.007911946050348086,0.04219471090420848,0.05333917707614109,-0.01222569102465621,-0.012441369957078586,0.008471335026173683,0.048784772137940656,-0.05645640514181042,0.06551079921903549,-0.0004973807422526202,-0.01704428148052078
CALM2,0.0007320460660910231,0.0012845191909372823,0.0023996163605278123,0.012349857630621514,-0.12109530524540581,0.004160801154327336,-0.01869061644450547,0.09065119119515695,0.13224176169641774,-0.03589263395442117,0.030547842372442097,0.09156305061068501,-0.012964557445966491,0.058222014990302724,0.1386258182239215,0.05677981941545108
CLEC2B,-0.07217597936241121,0.001289444767593217,0.013340048098785284,0.024717428974781987,0.09362995153837478,0.008955260955220196,0.0013883447343469603,-0.03719523163125328,-0.016005232196548907,0.003301687366635742,0.025876873165245423,-0.08379407840663179,0.020212550383207566,-0.01967255797226196,0.05781422141590786,-0.00015931333647527563
NTNG1,0.02263135764591239,0.016908206554521008,-0.0003469588812465964,0.028602169221401734,-0.030733631564180748,0.015757955122639892,-0.028843292771965602,0.06650537514740731,0.11019168960007886,-0.020793316228821503,0.0859257720857899,0.1330623386087289,0.015557382907759487,-0.03314079507475709,0.07138259970348736,-0.03821030864734362
LRIG1,0.016940870643013528,0.0016509658493423902,0.008185220951001333,0.03975646766690839,0.06898038459382207,0.011409912037238292,0.06088272347644908,-0.08772875788127017,0.053380601135544346,0.07127776298621824,0.08842191674971199,0.19179076339809314,0.12415228710805119,0.09956235108751432,0.13938121567907225,0.04241065268455744
CPAMD8,-0.02240489131770198,-0.04288805339232515,,-0.02697275309365587,-0.020487699924558667,0.010226300382471952,0.09078714165477066,0.04191337150484685,0.019852513581115852,-0.09482358122683383,,-0.020285643247563392,0.035126737926226906,,-0.021516251797759345,-0.01875108629362654
GHRL,0.017812864824547248,-0.05040575476101991,0.02543326235412707,-0.0018269760792999825,0.0011468069580010058,0.07600688301069242,-0.02119596450843832,0.008953206441405823,-0.0015366008698648613,0.0072734982790627995,,,-0.022302220370144243,0.04151606908742127,0.009408813618403006,-0.016529277673710503
NPY,-0.032868849984609615,-0.07965992843563574,0.023751106933797315,-0.020624265536856323,-0.04574435988840328,-0.020310866861076887,-0.019085429100474498,-0.04452359451303429,,-0.045108249069558674,7.862649955804272e-05,-0.05753202836204709,0.042662324447195414,0.013491267705463324,-0.0005775967889399474,-0.018655011558818848
MMP2,-0.0033310366111431225,0.012994151570082532,-0.02871137047244251,0.026175666160517364,0.04493908276048111,0.06967460081069364,0.09846772444883566,0.013419614246239215,0.07684373365455538,0.006121724792029227,-0.0025090021120699984,0.008114720363519018,0.03310101221478408,-0.015952824347759926,0.0036412660054860003,0.07910553542365671
LHB,,,,0.029642088106706186,,,,,,,,,,,,
PPY,,-0.03125540672966373,,-0.03366271927174225,,-0.01791770576184653,,,,,0.04294200528952609,0.0051824205450146914,,-0.02529547541139422,-0.013685603304299273,0.06468061286468174
ALKAL2,-0.03355150911263533,-0.03757470704298694,-0.010120082980555748,0.015631034798477814,-0.023229644120767518,-0.017006110125770097,-0.05454538944281636,-0.04847085094743987,,-0.01805623303906199,0.012898220370569908,0.01325496923547697,-0.017910978729261187,0.02119956469587044,0.011317840757139602,-0.009025564988550193
CSF1,0.020121165782503548,-0.003258091056348645,0.0007453290522141418,-0.027573244049182627,0.06749628390956132,0.03889932277950566,0.09666130047277183,0.10819079990447296,0.01662334248431996,0.017583146287456906,0.05427278404145804,-0.0319434171387668,0.046359383883076186,-0.053090633132105304,0.10290916751711075,0.04670018970709331
SEMA4C,0.058065393825552265,0.09759404280153373,0.013917588554020944,0.014138110349395357,0.006895259445109725,0.033860777298242765,0.08025951394117803,0.027814943063827695,-0.046221426279592005,0.004654797099349347,0.07013622225037941,0.015206669681216173,0.02226586421660828,-0.010703109951683531,0.0012773770059232587,-0.04197207744682794
BMP8A,,,,,,,,,,,,,,,-0.028935501360344486,
ICAM2,0.02838224460584659,-0.018052684103478264,-0.02781219464168593,-0.0010490994208719726,0.08337410850536128,0.04260078060256967,-0.04065370444765653,0.021597835248659422,-0.08389706924668117,-0.02603849924000745,0.0515303714870715,0.005877018589234986,0.02794641806638036,-0.03457008720438875,0.010422767842141826,0.05310873847157894
SYTL3,-0.011484225962874479,-0.024827831500525983,-0.02139691667955807,0.05850136280029282,0.10089596629127141,0.07226396429106337,0.07701619626854474,0.004903220304541754,-0.0479153791379121,-0.007306371187227203,0.048465531029536414,0.05598765164611049,0.02049479927011395,-0.019664766199170115,-0.006030085434128202,0.020858287396948286
IL1A,0.011040137929162204,0.018252815266146312,-0.003956234057306217,-0.03252120489730098,0.05843819328703298,0.05506777318835852,-0.031920024648858604,-0.007875180143941311,0.08523672720300249,-0.017526770297117553,0.030977505873791993,-0.038339336841533456,0.06984805814645532,-0.03508590827935797,-0.01502186846064232,-0.011845835543907213
HLA-G,,-0.01042855721212625,,-0.02481128571942782,,,,,-0.05385694975859706,,-0.01991111424291475,0.057442074884506866,,0.05607350676995931,,
PGF,0.054265317039730844,-0.004101352360019092,0.12008512890233428,-0.011559500540055799,0.19194967501841032,-0.0034227583391864104,0.0008008750594604401,-0.0709293645138859,-0.10448997658046923,0.0155101854173495,-0.014753598882859903,0.05841056676480016,0.09245284760547831,0.00506427859006469,-0.017268945327466426,0.0734338874194001
LGALS8,0.0174938440998445,-0.006046760934206884,0.006781320433887332,0.03673899773989899,0.042023604847316,0.050806788523504565,0.03421702171979078,-0.007680774754924092,0.059728600249046124,0.052411038354216004,-0.018260284663197755,0.014908264953263563,0.06802648494337436,0.016556048445554652,-0.012977628537311459,-0.055454517614998415
DKK3,0.012423070950064851,0.004475637237225447,-0.014920045663564554,0.027252127130003755,-0.0428484590143847,0.01195568601095571,-0.0461497462080326,-0.07601435892636914,0.06500124177775772,0.004159831189957411,0.04995902604566875,0.07371465467731031,0.0866302329307887,0.02518974187520847,0.08209383911181707,0.09424458089844327
COL16A1,0.03656488644855859,-0.0009645491121071204,-0.01959040634744025,-0.0033824901352666604,0.013627252179155494,0.029574213536230964,0.09088612546451097,-0.008287836870763243,-0.008815489556946535,0.03245043673843773,0.05131788350582457,0.09288171017245797,0.09537680171670479,0.04343601665964182,0.07229686802071099,0.018678339207037854
TPH1,-0.041739140430317345,0.028215067957559944,,0.07522561729397109,0.04003551111991244,-0.027364787963661902,0.031078436567779366,,0.06455668284028335,,0.05202200287529191,0.03297047489914297,0.011754691327345216,-0.03698975411099731,-0.00747749538884422,0.08493779180158899
TNC,0.014107616524486,-0.027782323051804107,-0.0058272523551793345,0.006371573488209449,0.12771415361476499,-0.0005361693203419218,0.050833292649190294,-0.005939399482493375,0.024180580840122323,0.05741700414221577,-0.06174348439383208,-0.11919684293605153,0.05928717085914202,0.032211631773571614,-0.027121551089243492,-0.033697967139930604
TNFSF9,-0.022404880683976024,0.02717175745075694,-0.01692308586891759,-0.033062116975448995,-0.032369618807807934,-0.035471794524784495,-0.0339098154939741,,0.03974653894997006,0.002338196315701704,0.06125860821336524,-0.04849137788095954,0.052408128837899276,0.060480151537320316,-0.03593526189491355,-0.04688338694602939
C4A,,,-0.009972888160013309,-0.027850217439827876,,0.005107381076306735,-0.017569051558054605,,,,0.029324732960730366,,-0.02205148037054609,-0.0222287198210531,-0.038966074684174935,
CNTN2,-0.02994073488145162,0.013500679397152814,0.02769536949303662,-0.0006975943521121099,-0.0634634581993474,0.025707290525498454,0.007087757597174725,0.005425441591439484,0.01282437420181452,-0.05826644745512093,0.13967696554491227,0.08988448435125533,-0.058760439954560324,0.07976463305425512,0.010243552896341684,0.033706824769813515
F7,,-0.030664158073392657,,,-0.020487688016422128,,,,,,0.07167757600756935,,,-0.021996730239376244,,0.02101624159011261
LUM,0.014729478651044245,0.0041072878076716815,-0.014703508059385646,-0.007951977699196207,0.1622009569057364,0.034399225934413226,0.0018035213624496352,-0.04933857649071881,-0.01695065084404213,0.05101121002961576,0.01040339105451742,0.05257575599727807,0.0420024916888405,-0.0404640508744273,-0.06111003910477312,-0.017744458024421945
IZUMO1,-0.0214085732510696,,,,,,,,,,,,,,,
BTC,,-0.027819704008411175,-0.015605798692373865,-0.023448351123066098,,,,,0.009376399761821782,,-0.010955579569067952,-0.016221404333463578,0.052519049003741596,-0.021286660409512447,0.13671249618111986,0.009186195753582073
APOC1,-0.057225594791251604,-0.02901232059502616,0.028007875346917226,0.10800011763688572,0.13928552857234747,0.011933727980501192,0.08893498444710593,0.05837057533464217,-0.008312509171204735,0.06745978877653389,-0.017344590570559912,0.06929142230130786,0.08115524554913274,0.13557929208568306,0.06858724084386325,-0.0014738134650389974
PKM,-0.008454172856851449,-0.0388580775364935,0.028672402433577156,-0.09890229014475714,0.05097416866571723,0.004804364049606509,-0.03214074387196482,0.025638764322050634,-0.049204525585253775,0.002727314543617522,-0.09436834650448225,-0.14132321572431647,0.07124523134518639,-0.03621343218419295,0.02361636705731768,-0.0018789016782540674
TNF,,0.027585361653368844,-0.007844547408012463,0.02616686635455262,0.008602594591036992,0.06226172373803504,-0.04173443535853787,0.02349268444190732,0.06556282516016397,0.023956726944009847,0.04136914703206302,-0.03376092671764264,,,0.04198058105134623,-0.018038780020248127
GNAS,0.04709709592714806,0.035696874540137986,-0.03518699992026829,0.02211480112490719,-0.05664649460913869,-0.03800082044156581,0.015815386458328053,0.01664244161827149,-0.046369336549411416,-0.021567020281720795,-0.03469990809108269,-0.06575989146032543,0.07131360658108708,-0.021863307303002177,0.1106556291900579,0.08991186402662897
BMP8B,-0.042548377446106796,-0.004414893211054042,-0.001345443719742883,-0.02794543095753949,0.06635498074594505,-0.023205428370834984,0.05091593092389982,-0.003738581972061778,0.006115306392216481,0.08788859698599236,0.024334578924201163,-0.0034784449353275695,-0.049826608976346796,-0.05586661613006919,-0.007355804774338854,-0.01776618681294368
LIPH,,0.03665750107190213,,-0.017951147074250107,,-0.017125682862534224,,,,,-0.026955362275651037,-0.003391424715623066,,-0.013089096006050736,0.15339699783449745,0.006990748234389381
CCL28,,-0.010503309443828197,,,,0.027295363168662358,-0.015850305992889085,,,,,,-0.041294670851729345,,0.05293257955610024,0.009726598868101413
PTPN11,0.012935394499884076,0.023085568435278318,0.09084910377902786,-0.017920341534743613,0.011850257780148537,0.016304350636984228,-0.04662370609782716,-0.043575897090121975,-0.08384546232158983,0.005310766662658257,0.008474210290530339,-0.05651870687522986,-0.01066463947790965,0.009901962973910652,-0.017794057940570714,0.02105892946792086
ADAM12,-0.004298389442325755,-0.014994292403892748,-0.01187578240204418,-0.020513514224715708,0.16189051038304567,0.029566624555233494,0.01513574256766694,0.023478589461333396,-0.15096240066296515,0.03404543844319919,-0.0014403416028905707,0.009856756998913188,0.08014606606485614,-0.05072924783333065,-0.05182146590367037,-0.04075969581081225
EPO,,-0.042234203219493546,,-0.02749793554560776,,-0.017917706543957926,-0.019986683601617324,,-0.07361091536097099,0.019624973063625362,0.0008107838779876772,0.00608573450593604,,-0.02104497729954076,0.04654415927007737,
EDN3,-0.03146501184536817,0.002749330145030874,0.016935675667445096,0.11031741970730366,0.019592474317198308,0.13336237283773528,-0.02019291643168558,,,-0.034885329913317574,0.020448374519944985,0.05143018172501317,0.11574087244352768,-0.034806480437168684,-0.004634778531100248,-0.028764119594501383
CCL22,,,-0.012608120894454284,,,-0.004253768844467755,,,,,-0.03313210264913317,-0.010580594930090791,0.07864506075529806,-0.018466051435932437,-0.025330609751452737,
CCL2,0.015283657975411435,-0.014894384141760596,0.033389463214544376,0.014066728326294653,0.06118299834555457,0.06266054526022721,0.04924602305140714,-0.017965512968256315,-0.029239710879408576,-0.03651076602893655,-0.008012674419383648,-0.05460110568600495,-0.030329024486600818,-0.03967835540335678,-0.004140572102773324,-0.051439508313028875
DSCAM,0.04818454271716201,-0.06694124224951443,0.009632717815419526,0.015531872388500201,0.05310352541389152,-0.027103810991354848,0.027128098890179725,0.043410000327463984,-0.10013180721367812,-0.0304352207053355,0.06665586787956013,0.13717907911537328,0.045019746787013745,-0.0407117627617846,0.04659421341770224,0.09310421343791644
GPHA2,,-0.024662370277133923,,,,,,,,,,,,,,
ANG,-0.06634606188263233,0.04648986319519293,-0.005691568481090673,-0.02704571986825673,0.055166795565585076,0.002200883726989581,-0.029277303044999266,0.09273245410538641,-0.046431637044378866,0.014284378135005606,0.07055114547615814,-0.03921556165315824,0.004148579183617588,-0.051316619728447734,0.0547296901804615,-0.03644345387769408
FBLN2,0.003710347414962058,0.01598593990230767,0.005933851463986601,-0.03252929394652809,0.018605438321931345,0.06328441450541229,0.03243998568209205,0.07195738016138678,,-0.06281612464548687,0.028378529865747307,0.07705691962924117,0.04067899128971759,-0.02366457005405335,0.008299586424196329,0.003620128921037591
VTN,,0.08976899030342997,,0.02577476406951288,-0.03453555783044251,-0.01040104144746898,-0.0166077307451316,0.0632844864295269,-0.05144096917367737,,-0.007875299660117118,-0.027489099145460615,,0.000443369927229482,0.016180162023606212,-0.012351467650674788
VEGFA,-0.029815754932338078,0.011895263961648276,0.007499169175265536,-0.08700497002291085,0.09890565205896165,-0.030222939996581093,0.022246284529761552,0.03625709088375294,-0.06216733122686165,0.08569857360548212,-0.09352498861108466,-0.16895692489056993,0.026338849770634068,-0.07751421593724266,-0.0691869639310225,-0.06292160357718471
F10,,,-0.014391372548206521,,0.04832994865381478,-0.01964637796182122,,-0.03507506432959742,0.030504446344855454,,,-0.020252849165582856,-0.044348933581287,-0.03644854386261241,0.02296668729936026,-0.02374896882782596
SERPINA1,-0.049109123547933335,-0.04594130624018409,-0.038241292622883755,-0.003040688585528402,0.062491650079719956,0.0638599227995187,0.05043074100332235,0.014711119214244136,-0.014045694741019488,0.006408896894101886,-0.044066625051180405,-0.07342920380113002,0.01619217510245835,-0.0275437819913299,-0.02186754481022592,0.05625318836103805
VWF,0.062134651622932593,0.008642973834157717,-0.010754928319987823,-0.011982255253612947,0.1177402513755102,0.032855621906907294,-0.018321889407724612,0.026958096459093202,-0.035945628439137914,-0.03338612368565714,0.04937957681218154,0.014611283639888034,0.07888802699689233,0.014440445272049794,-0.057217953130156436,-0.01216998598984596
GDNF,,-0.013017297573383777,,0.030979682646975808,,,-0.019986682045118512,,0.1376462275476286,0.03367589448643616,0.050911594939418305,0.05495900835998877,,-0.004435086131801673,,
VASP,-0.010370771623810757,-0.020496736994039342,0.009147005798725863,0.01665549746222576,0.10439759075175273,-0.012147890660256533,0.025239279766801424,-0.05144546855812379,-0.043567375480942,0.02646597838610738,0.0010497624438061807,-0.016672954020625907,0.061759917333452145,-0.0868037940743434,0.0023965019713499025,-0.04108443814349991
ADAM15,-0.029365233542741166,-0.0118444127165595,-0.021715642580136682,-0.05940838023301961,0.02041231483323046,0.011475983753916832,0.048905500222219435,0.001729553684951512,0.04376170672245384,-0.02788969863140991,0.03865558822141109,-0.017465462489281828,-0.012796300467317109,0.010806597559382809,0.05197928607088036,-0.0892007734407158
WNT2,,0.01495889112823799,,,-0.028684426465591127,,-0.018704571122371373,,,,0.02564371765613102,0.062161142566343384,,0.033744273782204216,0.017896108840100115,0.05008476355812996
CALCB,,,-0.018240674070019655,,-0.022647486877408196,,,,,,0.16829600312861703,0.06469856033764512,,-0.032873169984565825,,0.009509292951852936
OLFM2,-0.012251957158413944,0.012959241744343984,0.007915050535355418,-0.011117610054136593,-0.039968105053972705,0.04677361067815116,0.030533234616836675,-0.025519244410505442,-0.09277178033519544,0.018217794594656198,0.006872866997967359,0.06049871034672867,0.05210457684552114,0.01934553905231395,0.13499603449342493,-0.01972552329472464
MFAP2,0.08007747394601274,-0.02949429192780734,-0.0014502067352633722,-0.0018220193817546969,0.14567789256899388,-0.010043429676704274,0.038019342580516834,0.06838306535630594,0.007402569953401433,-0.045837265578071634,0.026613544754554082,0.10080617365163036,0.1372858281098606,-0.04748464467695524,-0.015216962835137193,0.032267156073665273
HLA-C,0.07173097652808198,-0.006045000807398428,-0.05613399579685772,0.06300778995347524,0.13971302759679696,0.03070078709675082,0.05123253205759941,0.06853337132591107,0.011207541792679413,-0.028301806310015876,0.0204934280165887,-0.06900130740708164,0.05333501117861246,0.06046350539642639,0.014115363119963354,0.10413893796168629
THBS1,-0.009252980862004528,-0.0033105541365739087,-0.020656873347852794,-0.031339963746549744,0.09065013619327791,0.036844903728221405,0.06747113454990279,-0.016994900829108508,0.033448890884700926,0.010893808044530832,-0.010503535619890645,-0.02974190229734199,0.06433639145272355,-0.027756764517142016,-0.13172370724758165,0.026811190506269383
HSPA4,-0.0007885488675270308,-0.0024580773722035812,0.06274609017029135,-0.04271904921530823,0.03550949264847312,0.045560535445268446,-0.0011600362622088013,0.01104370502298454,0.02677415630919357,0.0370879346048838,-0.028824345892765127,0.00489073950298085,0.07127620385163802,-0.0344786525113803,0.013344040100032218,0.07425989267493316
LMAN1,0.02601968981170366,0.02651043145021044,-0.01259287645666359,-0.039454012751012194,0.08039096050011212,0.005615658233581846,0.01027101839390739,-0.1151019741719167,0.010795849263317739,-0.02323797297677924,-0.022812497883649384,-0.08336137461901326,-0.000951136687997249,-0.02340623261612934,-0.04296594111595326,-0.021461619302464825
LYPD3,,-0.0037244005532352884,-0.011622063593949334,0.07699867107993731,0.09140977046825807,-0.025086230369654693,,-0.020769728631830128,0.0006833925979366955,0.010217119865293903,0.07049032578141284,0.07188633943536757,,-0.03351797789982698,-0.04017945193739133,-0.026272175481773654
APOE,-0.04261076450880493,-0.06981635873155233,-0.03991775777547069,-0.003536010583249937,0.05672109112800531,-0.048217528844500396,-0.05403087471689814,-0.04741167089053764,-0.05228503331105461,0.016662270377743232,0.018925030922771213,0.0006862946883122561,0.13909301338471033,0.06782896099395752,0.03326748666973124,0.12623439895389243
SOSTDC1,0.019825222014011767,0.0016986284705932599,,,0.04105011074217107,-0.04333699318112819,-0.03039150609404522,,,,-0.014938829135263667,0.010250953353522425,,-0.034491303988990606,0.0462759426783119,-0.036045072047675736
ANXA1,-0.06671459958003495,-0.0533570655540483,0.018958155048025022,0.041327720771258056,0.09929705796507804,0.0021916591923899073,0.04658805319665855,-0.04276552842487589,0.04671653973613764,0.034029059446028936,-0.11761774812501982,0.014438193033488396,0.005854485265102668,0.017878561161550486,-0.03301434331613351,-0.09130286599867381
WNT2B,-0.049955586252007744,0.09614888107345632,-0.016370110059186257,-0.004384405659369536,0.008858981105672821,-0.009182154032335785,-0.022282542443949456,0.05198899587327733,-0.010144511231224253,0.07373737719425147,0.01602526353899374,-0.021969420857384635,-0.0409765809144601,-0.018771870426075053,0.09894266559555948,0.0005037337593082968
AMH,,-0.023770627598087877,-0.015605800334038127,-0.03664560632180948,-0.013316815193112279,-0.004639746675999674,-0.02127782679191478,,-0.02038283004602696,0.05877484539124951,0.04081759217717519,0.09594182763051011,0.03872985629233138,-0.00119567258085287,0.012082814363858588,-0.003906977637854306
