,UKF248,UKF259,UKF266,UKF275,UKF313,ZH8811Bbulk
ITGB3BP,-0.0680665506330023,0.060179129760131414,0.0955137700461364,0.037436871199800936,0.14142559728281592,0.004148833571026795
AANAT,0.04482075419895974,-0.013326838123288491,,-0.012707222198639888,,-0.004715488168224602
RELN,-0.001508810644148694,-0.023132406502710354,-0.0427632006122304,-0.02797720137647648,,
IL15,0.03925186518040111,-0.0394609854437035,-0.014061844057884021,-0.01778702027449606,-0.039206309705821174,-0.022307032754379126
BSG,0.016747016315384382,0.0011390893604891691,0.04942508330553736,0.036470924543432565,-0.22963707133200878,-0.032312219072615514
ADAMTS3,0.05116624883502489,0.046096726539451106,0.043732299071771355,-0.004465970895411206,0.019308802195998436,0.013969144765248675
CD34,0.09924858559613156,0.06679021727907483,-0.006797826907220438,-0.03834207540867824,-0.007041751371012855,0.05620486553871294
PLAT,0.09109389655001972,0.02500863254630643,0.11001285150653357,0.04810025544380152,0.00043698677944111055,-0.032434198574921205
NTF3,,,,,0.10652933854599335,0.059060910924055465
LTA,,0.0003291614680979339,,-0.012238379276953246,,
CKLF,0.1007681724775073,0.003845725736373209,0.09786084022529522,-0.013987954221434503,0.1212611614609816,0.05372061625433328
APELA,,,,,-0.06009653097315562,
CD24,0.07707302403569559,-0.010575865502757065,0.09293886890221861,-0.04735954066441039,0.2241742964174552,0.014432352656062348
HSP90AA1,-0.06328275774390908,0.020283522013205,-0.1199174699989464,0.032313934448302065,0.16201824639466908,-0.1016527250158623
BMP4,0.006761642325284043,0.042165005088708275,0.03823211631949161,0.06111076674953123,-0.018870260730439646,0.01336855051216811
SCGB3A1,-0.014248071423029942,,-0.01795019264207278,,0.017761272273433312,0.04173005981888641
IGFBP4,0.09785546260119729,-0.024683089935390284,0.04931731117709741,-0.004439152164584142,-0.055437537033335225,0.01380352018721831
RSPO4,,-0.0022713421332624713,,-0.014233980152662792,,
LEFTY2,0.038949381223809434,0.01302824907597458,0.05625000463946117,0.10186392720943965,-0.044543622612523814,-0.01975943330178348
PF4,-0.014780086951383008,-0.01147574339222201,,,,-0.01575105963343265
ANGPTL2,0.049794994463632836,0.012779882235083228,0.1398885141266172,0.022916234847885856,0.09842537656349898,0.014904937171018286
LRIG2,-0.0008294923908756649,0.027343108313775105,0.059530544521263135,0.03541482256025093,0.1350358266174646,0.0632419561758324
ICOSLG,0.01647818725577876,-0.03951185772592862,0.03318570285020752,0.04573775317052467,0.06841155693840166,0.04405897770611848
WIF1,-0.02659436746416287,,-0.10967468893730165,-0.010984025342274231,,
NPPC,-0.026342307098133646,0.014847552485917218,-0.03443738112736526,-0.007688828365331977,,-0.02980206077758016
LYZ,0.03252884343570502,-0.034643804725109854,0.09727270497846331,-0.058156987748296377,0.10208817982805196,-0.025280923424146354
EREG,,,,,0.02649625686515669,0.015136191933537763
SPTAN1,-0.00299394590892979,0.03211773593132963,0.002154590979664777,-0.03611865637412109,0.03023335310988439,0.010219486267546193
LIPC,-0.018094711297371047,0.008116377314501058,-0.021806314488840798,-0.026611875451226213,-0.01588986762349796,
COL8A1,0.027952875918673216,0.05368339578593563,0.19133317446437131,0.005509898686633689,-0.18100713925510983,-0.005522028479402721
GSTM2,0.09334076784567268,-0.0021809529087959464,-0.011891182614963195,-0.033841898795338866,0.04717090673471045,0.03941501543216079
SPX,0.06371403100511282,-0.007273136363761826,-0.00846783399400142,-0.01231301030613947,,0.0021508039088396235
MFGE8,0.11279939086602275,0.021245620531232617,0.047465613972239896,0.05075209034450737,-0.1659307881946978,-0.03482628762728838
TGFA,-0.009190225817650732,0.026783808874834125,0.07683303057293424,0.021218206835241758,0.0020934738852599875,0.024923249097370297
SLIT2,-0.011046541305288487,0.0007842744825278571,0.014981609803445652,-0.03662926017351279,0.0014997626159998874,0.0022393201985159168
PLTP,0.030908874620765584,0.031029327548502926,0.03898307561328159,-0.016968081714009913,-0.029402478241740908,-0.010384833203580714
APOD,0.08037935724356124,0.011922525181789826,-0.04180522979129582,-0.005150440974857525,-0.04073945032256485,0.020314821167215138
B2M,0.045456242449119916,-0.022144498781024972,0.07150918399912755,-0.0710686111393378,0.01389115655752672,0.05043625335291361
OMG,-0.02705353396813181,0.008114916192621748,-0.023535923261172566,-0.00569598194820378,0.17967999395281065,0.09410434224368723
CXCL3,-0.01660918381507091,-0.05262358112099979,,0.09914898594773626,0.08084122708412476,-0.00873634120613275
CXCL10,0.029747100986349754,-0.02163808072294937,-0.01922094778919602,-0.0022387786412344395,0.04108272721585084,-0.0020590526845062516
RSPO3,-0.019354194667458587,0.051994742138567335,-0.038933050474478884,-0.008473412392697858,,0.07836804309429987
CORT,-0.025238498246294826,0.01980036135150861,-0.007001137122433832,-0.012380464488356491,,-0.016482683341393058
NCAN,0.06615020674117209,0.049685813856856026,0.07952004650958847,0.036435567052732196,,0.026591025463869843
PRG4,-0.021427399979670518,0.07654075114145209,,-0.01819046156758792,,-0.024321207912303466
ZG16B,0.013864638306290979,0.062073502608288866,,-0.009724503317033775,-0.005824432007792139,
TGM2,0.060501432507302826,-0.054963255140885486,0.005214194298688271,-0.0623675543985439,0.11908557268678126,-0.010854123014966844
VEGFC,0.0493533691172879,0.0017461927733873456,-0.0015648303790296626,-0.01443441316477283,0.016428653665746557,-0.019616507547628656
WNT6,-0.007556262965793473,-0.018192311340306355,0.011081477112166976,0.004128415525789211,-0.02756636279534992,-0.017286238888405508
NRG4,-0.013122975307561931,0.1288925730201208,0.06477465783210744,0.07067148962013722,,
PMCH,0.07494418656511602,-0.022180392997760416,,0.06339064000645965,,0.030713478868247546
COL9A1,-0.011898061412874134,-0.016718998780423506,0.1341119793603307,-0.02606293897144843,,0.03753706149260523
GDF11,-0.036596260132846836,0.05931094142850985,0.12110046973682113,-0.010647623692110414,0.06552351857494677,0.008220057991688349
IL24,,,,,0.05216908335835303,-0.015499916995710733
SORBS1,0.02404794707737268,0.03016330879062011,0.03318812669632484,-0.025272298933050823,0.17205098184405587,0.045504920389691506
DLL1,0.09279842625035896,0.021452982431266563,0.05207303473703072,0.004203462384519676,0.16313612971208616,0.05111187757503588
TLN1,0.0374737827531582,0.020179635757875534,0.04985936199926071,0.03433752006868109,-0.08335438809973557,-0.01422903888317991
COL2A1,0.05354833097957318,,0.19713238890089196,,,0.10434553727390977
SHH,,0.07145712559803334,0.06871779722093309,0.011979228196824222,,-0.019436454348323497
PON2,0.05805394240686623,-0.026330989198675363,0.0059260252513380785,0.03420952478173469,0.06703862599426978,0.07341326544853065
ICAM5,0.0058333172279380376,0.006416804357983404,-0.016009058093813117,0.014850265142712121,0.08906209973768853,-0.024446221553486663
HPX,-0.004363095448101995,0.010901748762885993,-0.014423120214731817,0.08728266758313422,0.03781530836139412,0.04470572556758619
SFRP2,-0.01894284892717422,-0.015566530935398526,-0.0016271467106039514,-0.015905045231518474,-0.04893065894572338,0.031406510070014174
CFC1,,,0.0053131995911048086,-0.012238380016581726,,
CD70,-0.034608116098869546,0.018653311196543485,,0.0026753764888230386,-0.038064587350009914,0.01822867587273321
HP,0.062062727229833324,-0.0021993783815098195,,-0.007076566521733043,,0.022509345902627424
CXCL2,0.09788762848568063,0.020366782643646317,-0.02229155667735384,0.056164637716672336,0.10810534563587022,0.01878595169312083
NPPB,-0.00022560824433000366,-0.04868910570671531,,-0.010716423261376734,,0.04896651999384065
CCK,-0.0059800651912560385,0.005281965676423698,-0.12523900272606778,-0.015650583821599204,,0.044082434893603945
SEMA6A,0.011133257283570367,0.015166305444684829,0.1267973864776782,0.06803447166160674,0.038326589625057146,-0.02121361978611644
IRAK4,0.008526041776748369,-0.05332754615550358,-0.0003551917190844306,0.02962504135498887,0.10359206461357308,0.02576745970083219
GSTP1,0.08304252068990099,-0.08292938572479344,0.06967434826560179,-0.06540275405854191,-0.3269291186583846,0.0901938754577466
VCAM1,0.01339218447121335,-0.007003653864934637,0.055640118229583396,0.03516750563421123,0.019274794607683585,0.0547192939151148
NXPH3,0.04556410402912252,0.05909880054890783,0.08833250276966134,0.03767660255392263,0.030252143848531393,0.04033650382170965
MTMR4,0.02750768723092832,-0.03346480614365063,0.030593576466403927,0.00024658747097471283,0.12669651886347366,-0.004900430494103495
LAMC2,0.009454843967157445,-0.02084151197698642,-0.019762006799871747,-0.01349078131704353,0.09134905160296963,-0.000502693631859869
IL10,0.017175938294431772,0.03620102411470707,,-0.027237042535452366,0.04260185073934291,-0.028530995654825954
SEMA4D,0.009027184958184152,0.04045829968395887,0.019278195582353063,-0.05188520234748242,0.03904610598953217,0.016705809690257305
TRH,-0.002673817744646112,-0.0227528459316931,0.0280952390847786,0.03270779082790267,,0.03070070561890908
SEMA6D,0.018683321149710247,0.04187350789610122,0.07881462917569694,0.044624657534853965,0.024322558954992916,-0.015117115672844015
CEL,,,,,,-0.025305669834963143
PDCD1LG2,-0.040242514277149005,0.032998846716667744,-0.013877882469636834,-0.01426957881105059,0.06301471788431087,-0.02666471902226981
SPINT1,0.043745590204912636,0.1060034027721688,0.022530327359231217,-0.023437284491764077,-0.004303680967667284,0.01997253922081592
CTHRC1,0.0539196127665821,0.006486219497839037,0.13259860895076175,-0.01535181798218452,0.23212073274132752,0.01877139882373369
PODXL,0.043166466385761174,-0.039117326250198904,0.08262341962580558,0.02419736955030309,0.129858377126605,0.06439012622097158
JAM3,-0.026030230058790266,0.03693257077342656,0.09310541408958366,-0.014560681204055584,0.15752117701592047,0.010240880648736201
TGFB2,0.04222485428693144,-0.021526162812859077,-0.005798790510754235,0.018806837594868994,0.11127866949912273,-0.018074544749778675
COL18A1,0.09387572294667638,0.03035866469881085,0.060799461779788636,0.06153747431818852,-0.02038443113705814,-0.05776952932967522
NODAL,0.08024913348677291,0.015229555912860933,-0.038836289555303966,,,0.0658226799612662
INHBB,0.05811863325255996,0.01617907763746196,0.04958235555419294,0.006161514294792705,0.1251202536762303,0.0032114690123988127
LCN1,-0.014427473266681841,,,,,-0.01808102132905575
ARF4,0.028187622095107633,0.00927838668543003,0.057867886664862644,-0.013211833616153225,0.12196366369147806,0.02294738985015091
CXCL14,0.00037947795792548077,0.031550385575906725,-0.09529121534614134,-0.01869162308156718,-0.014084718040587085,-0.03067754825332615
LIF,0.039152982651291246,0.03513966047640626,0.025987065887544472,0.02323377365241146,0.06982102579222872,-0.03360240337193314
IL17B,,,,,0.18146410818254374,0.07273824176512825
MMP1,0.014803978217013866,,,,-0.18148811025519054,-0.02980205884547286
MATN1,-0.018942851508592092,,-0.016902124961374672,0.014373033630140544,0.0013139754834382842,-0.03198031140242043
ADAM28,0.04421252105022193,0.022762205598824966,-0.0001889669381875641,0.003139981668744715,0.022943732280923765,0.007045261652308058
TCN2,0.12086271895276267,-0.06765963515167779,-0.005392892065595939,-0.05511934416251741,-0.11898423605633472,0.021468305095188173
THPO,0.0032767963627825534,0.06972438289106031,0.0063615087734124704,0.0031773174292084217,,
CUBN,0.004540704574302378,-0.026064712502052213,-0.005398607132940052,-0.02336462363594786,0.07157191046764239,0.06882492532947221
TIMP3,0.01843542220045987,0.010519300632061409,0.042030628028198506,0.010654854441323091,-0.08861426865963416,-0.008772598456431706
PIGF,0.034052210506228246,-0.03940918037407212,0.05626200411415685,0.0218155357559306,0.13030561469018082,0.06001429369968755
CRH,-0.01690350264535161,-0.015416797541161452,-0.014243560809270441,-0.01708202758806685,,0.014619415581917553
BDNF,0.023950007161876622,0.08064070505821261,-0.047902725161990074,-0.021579760342710544,0.015087949966577403,-0.03185833935104425
CCL5,0.04366453531990481,0.01155594458061244,-0.020806336746574877,-0.03426133800930657,-0.0008658174367988755,0.03600260196945878
GAD1,0.028262741717893683,0.02429919473159695,-0.05571816653980639,-0.02742635161764088,-0.015344844651671009,0.049796349564370394
COL14A1,-0.01382959846909134,-0.002173249846649638,-0.005252420713593942,0.02519580505858433,0.08864293538686094,0.024129814640864083
HLA-A,0.05088471744087887,-0.05177373404566163,0.02843429018963265,0.006815375740643804,-0.26334427679107186,-0.06809407380114829
CD5L,-0.016903500689745107,,,,,
FGF18,-0.015294612917492076,-0.012248530356094824,-0.019762003921139137,-0.01162728806984392,-0.043443160026089875,-0.02822453997975897
ADM,-0.056394680505209724,-0.015120649119347301,0.08356688748493976,-0.003312510388313314,-0.09056333374139858,-0.013506684970083773
CCL15,-0.028201993607881365,,,,,
GNAI2,0.07199661664063539,0.0303378867936044,0.0901954460552454,0.00917278568141984,-0.2087798132432578,0.03325294894471947
COL11A1,-0.061437079363653294,0.001184768660648231,0.1671053622901145,0.04357193721275825,-0.0749497908052134,0.04527140402131881
NUCB2,0.03128419568131334,-0.040933988339422425,0.05547626574408969,0.06490437107945864,0.04901037241737517,-0.05433680098628875
CXCL1,-0.036114894614530574,0.04198862505799503,,-0.024552991963574487,0.12426404901163303,-0.02108936442371492
VCAN,0.014899500353985596,0.04973172127642979,0.13333233422577892,-0.04101233414573096,0.15406586430279065,0.035559730827381994
MMP7,-0.002119401944123972,-0.02435091152781466,-0.01750806059508479,-0.01071642320282619,0.015961206278215852,-0.05934257968089722
PTPN6,0.04596142216854006,-0.00853697537959933,0.03507162793060768,0.006486935831352949,0.022864049774604732,0.0036903998216611814
PTGS2,-0.04093203121783802,-0.02535950548616541,0.056331587199262796,-0.0457723832668474,-0.08492748432596253,-0.042127160367945705
XCL1,-0.018523213393467925,0.030276857676626925,,-0.017601324139883964,0.03378786053744882,
CD58,0.04847768905950223,0.05663576428992534,0.05279856448190442,0.0069393228762288425,0.16750660082306532,0.04639289286775589
TNFSF14,0.12811563206307067,-0.015762867205882287,,-0.02838293116534732,,-0.0038552613209791265
CNTN4,-0.00218464357828829,-0.02395072800278172,-0.036883621306924505,-0.0296872520671196,,0.05764586325908755
NTF4,,-0.016857868204149383,,,,
INSL3,-0.01659338057433322,-0.012248527953617085,,-0.012357163059952941,,0.028112160132500293
BTLA,,-0.01944213624464159,,,,
MFNG,0.02273572646295708,0.01982666289961327,0.04976446899238122,-0.00974806072470535,-0.013083033398301053,0.024288179443454523
ICAM1,-0.03399355952701194,0.0025125809176261807,0.013870223057247498,-0.05928005237417978,0.055123482200820105,-0.007969948610817382
PROS1,0.01379006411947074,0.010765658498696514,0.025472545205746978,0.014159659240184008,0.11759751991884942,-0.0019148104500579827
CLCF1,0.05161264449014334,-0.010760192547815656,0.07597054525314434,0.045264786608086735,-0.04475134952950611,0.03721197700100848
PSAP,0.020835216713830214,-0.03322465250733049,-0.10910412282628504,-0.03801848841199108,0.12071500949743533,-0.043279454140115366
EFEMP1,-0.03693981426484756,0.01663066922019064,0.06589549655986024,-0.016721170027096482,0.028988658942253838,0.05093385462429403
C1QTNF1,0.029765904922538496,-0.02445060415047252,0.12155506304832556,0.007435991321063809,-0.07117502416069124,-0.015598624203351398
ALB,0.027222133819881447,0.00603046746425242,0.027255386788677068,-0.013490780971714597,0.0960428556331089,0.09322819838582859
CCL13,,,,,-0.02887332379748885,
EFNA3,-0.02774041717349951,-0.03337137533058287,-0.06341663561842377,-0.009594732677891465,-0.010157172161333387,0.022484307863307778
DRAXIN,0.015582613537498565,-0.021707698220851893,0.12778972061938468,0.034605644755253205,0.0638117623589393,-0.03136803038955615
RAET1L,-0.012926404620442361,,,,,-0.01808100947951149
NPTX2,-0.006488147113808022,-0.017752592091104795,-0.11541379593933429,-0.029509293476472166,0.024745565773493045,0.023538128497948937
FGF11,-0.0027561699294299234,0.01856037629415023,0.1749127533191375,0.009357039047338749,-0.022701976672997285,0.0447978718056724
CD59,0.04967285861541549,-0.017943453861554534,-0.07864775855110243,0.0043663677040691505,-0.09095698056600844,-0.0028008768221670947
COL9A2,0.03715249306935133,0.04235547202779526,0.09066805688218675,0.010985605751162348,0.031077330185009203,0.01633313663812521
DLL3,0.08038751672690243,0.04646836450476374,0.07701552493050066,-0.03161576350981489,-0.007835122666562578,0.03263486520714539
FGF5,,,,,0.0624643315477652,
LIN7C,0.05566872271865013,0.015096205226823698,0.027395843838126346,0.00397407032445171,0.08191793165372682,0.017605992754110598
GDF7,0.016554171129249687,0.03171965833560895,-0.023922679951556808,0.006481484193028642,,-0.01549992190639828
PSPN,0.07481055660755864,-0.032122826061481174,0.006853046203475976,-0.02882677645473378,0.01592703998444378,0.0004570731997593429
ANGPT1,-0.019004683979487992,0.0006860935246619298,0.0216278242549262,-0.04269739434674524,0.05581804913922384,-0.007608903827791444
PNOC,0.03537946526022065,0.007095831442894361,-0.08221362756498958,-0.0011968035815645213,0.13576798773847953,0.033170235657965466
L1CAM,-0.015618229787280564,-0.035475543756187916,-0.041836701891228706,-0.004821958615374499,0.11627604450423928,-0.04422057927687817
APOA1,-0.016749893670864865,0.011408768139044994,0.020309056558741385,0.018409091311470407,-0.0011454960642120265,0.03830082757068088
PSEN1,-0.0955080234477837,0.006017367230940218,0.0553371178132352,-0.01801228835688513,0.018438999204327563,0.03732495871705468
CALM2,-0.0815447049240582,0.039617185328742165,-0.1307589380313768,-0.014215927100796876,-0.015965201104223274,0.0715124213323142
CLEC2B,-0.02527427085560471,-0.0029981531503110812,-0.024768361821056118,-0.056722655675786764,0.06111972547941941,-0.010105659123671496
NTNG1,-0.011626950238047839,0.019498939088174388,-0.018758641408495688,0.10361589738128692,-0.05637693247751055,-0.011754313509113812
LRIG1,0.0368771108058732,0.012224953048912638,0.041400627962868836,0.03801490480247784,0.07696258232633611,0.03363019671908737
CPAMD8,0.014417131459183722,-0.014487822991481537,0.010352247947717061,-0.013706946927419519,,-0.017412910480111357
GHRL,-0.0031811661531669843,-0.030861667403038404,-0.017803926048420647,-0.024033140587293392,,
NPY,0.028020177835297557,-0.016463379578204006,-0.09860319036293635,0.02532332686369609,,0.04149462877537337
MMP2,0.10625542979127872,-0.008453460285513872,0.03353390627182109,0.01319488809648864,0.08689306654167135,-0.017760775943775464
LHB,,-0.012617799701388425,,,,
PPY,-0.021796472658930734,-0.02196390925864419,,-0.010017548238541955,-0.04341109202473489,0.008560798556349013
ALKAL2,0.0326773310072205,-0.012434482752116253,-0.03472392718643533,0.0235189041746947,-0.018261280263313587,0.06973116782838776
CSF1,0.020476925135263623,-0.040628445117290496,0.061823651283369536,0.01121692420416308,0.042255080422071545,0.023436143276974998
SEMA4C,0.015503372497958674,-0.03371593203039979,0.09011822683723258,-0.024099803084653638,0.051042652563247116,-0.028346688629123776
ICAM2,0.05605276470484001,0.03413685237076351,-0.02806416954498468,-0.02709548954940635,-0.016741640957940368,0.03483575246288484
SYTL3,0.035832968573572085,-0.027377809435934767,-0.006557853096289484,0.016591322391933686,-0.006914505471863748,0.0031799541023833254
IL1A,-0.0329007287863629,0.0445994872953073,0.039209078608113464,0.04707337143980847,,0.06354866386911429
HLA-G,-0.019890650118470722,-0.013326838177994188,-0.01292098381855985,,,0.022367468090934532
PGF,0.0534792928071666,0.010495122388183733,-0.020674593647858345,0.02690287785059867,-0.033305778779747636,0.036273129521167215
LGALS8,0.0166223884241264,0.010735925792971649,0.03220393909148695,0.015941774510757872,0.12791382734697723,-0.04385134864229411
DKK3,0.0017904471486089246,0.031216850669179848,-0.1547673784892692,0.037310000314595394,-0.12145663576637969,0.058307638707813185
COL16A1,0.02465893609527254,0.047535583462368046,0.0322916802155466,0.022618695462467423,0.04122071119205662,-0.028619876569841295
TPH1,0.0319913703712992,-0.024251403855801303,-0.013691584194516632,0.08784236934428809,,-0.0034030405150292414
TNC,0.037295400744934246,-0.009913452945605524,0.13987880587062568,0.019788630617029367,-0.11425506193826757,-0.005659865518549347
TNFSF9,-0.012433044545668239,0.07312412616926511,-0.04217545042184144,-0.031490524505315275,0.03473663438518033,-0.03893910419641728
C4A,,-0.01495913372808062,,-0.011875300969536371,-0.03639619073663195,
CNTN2,0.05528901516240431,-0.00819560714935522,0.0623193928637696,-0.03583454633315324,0.05512043717745617,0.022448745586441932
F7,-0.014248072135424013,,-0.011891179942833367,,0.027013774961235696,
LUM,0.11359365084966265,-0.010937395647648028,0.005906371255390832,-0.02363724907378457,0.1609654310488899,0.04333132171831918
BTC,-0.012926399236179392,0.026798156015838397,,,,-0.026413418235964804
APOC1,-0.050365388648346394,0.015186417908509874,0.12505483649506488,-0.032690466246593046,0.014004246172181347,0.0211753062903664
PKM,0.004095157295354149,0.006292746662039409,0.09371897759405494,0.02187429241024256,-0.309264180126943,-0.019661095149869606
TNF,0.04536835356250699,0.02231059470571297,-0.016521495308611887,0.07859820926629695,-0.060101791114023854,0.07499356847465545
GNAS,0.013265438064836833,0.0649009685454903,-0.10140144653108704,0.03353668154330531,0.095977327337137,-0.027690770717235698
BMP8B,0.01598219251989641,-0.019320482535355964,0.11357066414232152,0.005490595713754322,0.038636083987294165,-0.03927628665973472
LIPH,-0.014604785150886904,-0.018951259297240074,,-0.009574738890886208,,0.00015995361799565368
CCL28,0.012242696541651828,,0.07423114059040238,-0.014743522749084257,,
PTPN11,-0.03317471094233152,0.06720107410096723,0.002872749802884744,0.036636984200528314,0.14608964891613335,-0.0057542996557579315
ADAM12,0.043415975930638305,0.006699101390167635,-0.005338401825856716,0.06228102348307501,0.25581530478152875,-0.0053664102235047905
EPO,0.08784208817113787,0.010793419791157511,,-0.010017548675809914,0.014477366504792035,0.09886128632695504
EDN3,-0.011125198306134027,-0.024051315962755497,-0.017055461663739134,0.0027699734584042744,,0.012209621870685982
CCL22,,,,0.03529699316023283,,-0.01914604024839786
CCL2,0.06732151520574624,-0.009445509705414532,0.01666634526649189,0.054750093652212756,-0.014056388644463624,0.037129183258836865
DSCAM,0.06135999222843711,0.006679233860615973,0.02352823122572866,0.008322150867056847,-0.06278224679778059,0.04162584072240547
GPHA2,-0.01627777515817825,,,,,
ANG,-0.016988450217444925,0.0025961396973863174,-0.013841337166510466,-0.04547397066406099,-0.06302896306518209,-0.015005905490648628
FBLN2,0.016309878329130355,-0.007853357478278134,-0.06397073259251518,-0.035053321776577204,0.13514337485556477,0.013362571001460063
VTN,-0.027608133662036943,0.03542078407442152,-0.013691579717356253,-0.016457707482802442,,-0.014722072114738291
VEGFA,-0.058716068493946214,-0.0393605221755958,0.1543049056019062,0.05097364019353818,-0.11105173669058585,-0.035419374855096726
F10,,,-0.023809346068411657,-0.010984025609140781,-0.09336566673045277,-0.02514395426589859
SERPINA1,0.007673304384628204,0.008954574111785657,0.0425599795690813,0.020381214633028426,0.06476512588595654,-0.02980593385514919
VWF,0.11219603998501834,0.011692887689205353,-0.04459601960036078,0.022537482146978902,0.0020206658354042844,0.05429519669298361
GDNF,-0.0228721514689568,-0.015714919911154254,0.1042288460976299,,0.017255090511901522,-0.02822901694032784
VASP,0.09979699249808048,-0.0495378466427473,0.04216521054900356,0.03572475834145121,-0.053003072336180825,-0.04724228328768144
ADAM15,-0.017681524126815083,0.009545334464223863,0.05010025782143415,0.03556936025233552,0.005486783318530817,0.004325582108675192
WNT2,-0.025547504548134658,,-0.022530771660987024,,,0.052528430651404605
CALCB,,,-0.013877880739970937,,,-0.025466489945679252
OLFM2,0.07007582094103831,0.02293327793774989,0.021074414327776514,0.008842830434432968,0.054806058424050424,0.03908617250015823
MFAP2,0.048744252352894556,-0.036744439908453684,0.04787530047793465,-0.026307998903136415,0.054324458161169,0.04593350428628353
HLA-C,0.032135631908809525,-0.0036300968082520492,0.013828396648252236,-0.06338358863567857,-0.14659774675958206,0.0019578226179773972
THBS1,0.013330431129780067,-0.07121815792170856,0.007504638819471956,0.018299858366500853,0.0009211817859021576,0.00019610608790958
HSPA4,0.011515600885987664,0.002589401264722145,0.09387527010704355,0.03724895394492619,0.039757739818706644,-0.03735602248309661
