,UKF296,ZH881T1,ZH916T1,ZH916bulk
ADAM28,0.031760665934614594,0.02216098046537922,0.01469807085236441,0.04657942958842596
TCN2,-0.04779556084306021,-0.002475498261769355,0.06982163112821026,-0.011843431838477183
THPO,-0.010797812176314822,-0.017328158758373534,0.030953065378245628,0.061741574937004634
CUBN,-0.01980963097130254,0.005271334705477533,0.11240846697925215,0.06848660784545561
TIMP3,0.04261739667918278,-0.033029068572936304,0.009971258462853629,0.04906799857196091
PIGF,0.02228142541470623,0.011115429207942115,0.11397123422817405,0.027012177836309385
CRH,-0.019536392114058866,-0.011323580332017504,0.02731102366069216,0.03122577882997787
BDNF,-0.017565399104600962,-0.04932139918706341,0.07298845213179879,0.1064873802853908
CCL5,0.019825793279553527,-0.03531730550021203,0.09101505810077397,-0.0561803505742426
GAD1,0.005643048185406648,0.06302621948439294,0.08809869202135916,-0.004284310300847415
COL14A1,-0.014143622861345196,-0.026099699445230433,0.04647303488832433,-0.024891713085735453
HLA-A,-0.04649566728154774,0.012582632873396922,0.018448493273905107,0.08145545642704123
FGF18,,-0.02425446320285912,0.07134679489054072,-0.02935358195340852
ADM,-0.025376249787974536,-0.033262980203856235,-0.034499182819409065,0.046326184984220746
CCL15,0.12279587347091332,,0.01619482312770757,
GNAI2,0.010743244276915509,0.06382677715490803,0.03470081904724662,0.05672316286721663
HDC,-0.01314494748574723,,0.0296097496215418,-0.02138195814496401
COL11A1,0.009835485447160291,-0.02698557595475881,-0.011153637623958816,0.061383459145479345
NUCB2,-0.021974634307364307,0.009452881232321471,-0.0030462134882308874,0.0038605680803851486
FGF16,,,,0.025524097824003687
CXCL1,-0.00982607354407907,-0.0008560473129506281,0.014002349589871442,-0.06764794370256685
VCAN,-0.04972064770786123,0.07919264995379269,-0.06614062878798425,0.006807630809633953
MMP7,-0.01898184540131104,-0.025248349707749345,0.008528249722228317,0.010540776737045515
PTPN6,0.011434635255003956,0.0348529783070864,0.07482083578769445,0.012546001769138003
PTGS2,-0.020956018763087992,-0.024845913231845665,-0.010891343184670813,0.07146215915120577
XCL1,,,,-0.038053068881997235
CD58,-0.012779639606017591,-0.019884587178754444,0.03993335552500754,0.020630069790878086
TNFSF14,-0.0095974882442582,-0.001534465373795558,-0.012231495605846795,-0.029359677648160144
CNTN4,0.011457514470994455,-0.00895178982319983,-0.02722607978846938,0.05940188987254187
INSL3,,0.05530678991408177,-0.002092136372476191,
BTLA,-0.0122563207463971,,0.10187888181613991,
MFNG,-0.024283154844087943,0.0016833559306485466,0.006958152602608705,0.05307896883557435
ICAM1,0.07807046583233332,-0.053685723036794974,0.075208643419092,0.06573066305913947
PROS1,0.005765317627260204,-0.01819184598197521,0.018848039222325415,0.09825361373284443
CLCF1,0.017342004222717852,-0.054698564238598466,0.022466724674616412,0.031198018394414915
PSAP,0.05762703127336728,0.03819538889956098,0.09070509594140842,0.038423421265361024
EFEMP1,-0.025391098475704102,-0.0003188869053763471,0.00845776541202066,0.09475178212685416
C1QTNF1,-0.008111632545673028,0.036442357719910896,0.007933412994976944,0.08205187376408653
ALB,-0.0109007195857123,0.010367565799911755,0.01541984972858079,0.022154313163194002
CCL13,,-0.006470255632239692,,
EFNA3,-0.002476297957410387,0.014492005143370668,0.0626437076366025,-0.0709656919249735
DRAXIN,-0.008752742908992578,-0.005228509484789769,0.022557243031747897,0.036625288143119626
RAET1L,-0.010483379449904063,0.005874125747187867,,
NPTX2,-0.04315598109332307,-0.0020642328191260383,0.060440734074989025,0.01290157522498513
FGF11,-0.01983893890977752,-0.020034076779845044,0.038619637437983294,0.050869260615512134
CD59,0.013442727926715421,-0.056964969226521715,0.022215451526932505,-0.014316567768779495
COL9A2,0.02264920333491883,0.022685666927709264,0.09374768369545594,0.006512547514022783
DLL3,0.019279738122051165,-0.006862900996491738,0.09425449400338703,0.053029491285227964
FGF5,,,0.026704298528302632,0.06239388255454616
LIN7C,0.006097051386985069,-0.017964271130041766,0.0777214114316681,0.027553628469659135
GDF7,-0.00959748787129979,0.13766939772301118,0.15549732150645978,-0.03268517340562013
PSPN,-0.04283291905544983,-0.03890061021303791,-0.005047628907050047,0.02402132135280427
ANGPT1,-0.024484336794958945,-0.04579579278323623,0.02684501211715011,-0.04070448641631507
PNOC,0.01863796888498493,-0.01953247590283162,-0.018632127739772655,-0.005420206561958701
L1CAM,-0.016953196445830508,0.04567493740607204,-0.006304344483728081,-0.0512238824370961
APOA1,-0.015532612662469044,-0.027521394653011465,0.09924698541269482,0.04073297157388121
PSEN1,-0.05647738401316197,-0.045612799090491665,-0.008024902449494938,-0.03957567017908412
CALM2,-0.018650504483704127,0.016877060715998808,0.04071468398079799,-0.05969983129428771
CLEC2B,0.04411261487388187,-0.021166982710282247,0.04263748189080323,0.06032015819782442
NTNG1,-0.02088420910534631,-0.007488932498121616,0.06959590910325587,0.003610180900547155
LRIG1,0.025015629513417566,-0.02661664991527918,0.043775154109611566,-0.005108504059843034
CPAMD8,-0.01776415646622023,,0.04501073587706975,-0.023176237686498728
GHRL,-0.008752742908992578,-0.017821541168566733,-0.04406376090351166,0.10417991023783313
NPY,-0.03551445338870866,0.02772385352442358,0.08115469538960249,0.017001096284391837
MMP2,0.02394912605420299,-0.008799908325818045,0.04429551363178455,0.059857718217731504
PPY,,0.01090596044254936,0.02051229959980647,0.01961584445103871
ALKAL2,0.062153850444863795,0.04368899429607797,0.06282195395366558,0.016512856395854595
CSF1,0.03629457856787719,0.07902653329894258,0.0871855303533319,0.05490933370362757
SEMA4C,0.029359620680170367,-0.015675489008155904,0.07428509930812362,-0.026633129741560718
BMP8A,,,0.09502925696898314,
ICAM2,0.004317092231685335,0.009048130817077287,0.06220447589137048,-0.05174571673873587
SYTL3,-0.0197183761889635,0.017409130260142475,0.04898788608485024,0.0394795902622249
IL1A,0.02075424336719544,0.0028452805202713225,0.08139870548948612,0.043959236591026525
HLA-G,,-0.029880839164098193,,
PGF,-0.0158264965121295,0.00693768302114199,0.07956066258081362,-0.043970506549510895
LGALS8,-0.012309835353498916,-0.04940935050827393,0.07553528823071812,-0.02927880805822951
DKK3,0.019928077917836136,-0.0009861249742985855,0.08211812963741962,-0.05380009066033257
COL16A1,0.010925747807731343,0.011750068699776057,0.09652813746986301,0.00789603744194078
TPH1,,-0.03757142525215665,0.004023557479750407,0.10709471250727924
TNC,-0.032749344160819926,0.036413781282642894,0.007305372381144957,0.033186314863633104
TNFSF9,-0.014619723975559055,0.03270712248464622,0.004028292225128583,-0.031937348759645795
C4A,,-0.016649344582600888,0.010756749616770984,
CNTN2,-0.014054882372634836,-0.056135649743552306,0.04013020634239492,-0.044805675105441194
F7,,-0.016475584036964194,,-0.028647139487380832
LUM,-0.018132944862319315,0.00962336600788399,-0.009464707787601114,0.003421657313079738
BTC,0.003336780786943081,-0.015943740666303045,0.05355407743549247,0.03476654624230266
APOC1,0.02166289814088602,-0.010247357748622487,0.08267514959111104,0.10553175468346676
PKM,0.0023656168564150505,-0.017626021893466074,0.012878068999348902,0.07979110633188424
TNF,-0.01279631669266274,,0.08022893448412567,0.09614510335918311
GNAS,-0.02066344562420456,0.01753626322683318,-0.021668809997725035,-0.009715220839131048
BMP8B,-0.008496622754338651,0.0005275661746374619,0.03612763789303321,-0.023317378167099403
LIPH,,-0.026163956165642883,0.019105328157769105,0.019922966552882556
CCL28,-0.010049710592776507,,-0.021350274765759163,-0.03373260871423006
PTPN11,-0.006356867552148024,-0.04245758890171334,-0.02929443685779847,-0.025024021867186597
ADAM12,-0.009712420543245306,-0.018584894620547097,0.04381506598572222,-0.04448648161187942
EPO,,-0.015762719653392432,-0.003921501941037101,
EDN3,0.01885942814757433,0.003090813293267274,0.03529530567448192,-0.03555229079136768
CCL22,,-0.013831100302307267,-0.022829983922686592,
CCL2,-0.012400040297282785,0.055667544003735865,0.021202355494584567,0.05134274575961331
DSCAM,-0.02337839020317563,0.03742215324468166,0.04538454985777048,0.019947814561538095
ANG,-0.0101227633475778,0.04109450390025472,0.00011383721427153449,-0.015637840468640373
FBLN2,0.07391011101948025,0.007559398366229178,0.033260013181809954,0.023839909938331485
VTN,-0.013400961531548874,0.05294916980275191,-0.01391339182354052,-0.03614192453992963
VEGFA,-0.03294994847264736,0.0131237185615962,-0.09301103952261514,0.06108404396548921
F10,-0.02572277272202388,0.06567391229731727,0.04843142097674074,-0.029353592519598584
SERPINA1,-0.032358463675533244,0.019393655134855893,0.0072589070167981854,0.06958394002057082
VWF,0.04041195098092384,-0.04386672486925866,0.011742382089271919,-0.07051626516184131
GDNF,,-0.02207259144692648,,
VASP,-0.006711741328004589,-0.018595993806205812,0.03195462883757162,-0.06568482195158822
ADAM15,0.001349970483944844,0.045027533887399364,0.052781395731420995,0.006730143130093667
WNT2,-0.011402150376852896,-0.018926668878364934,0.01343540903259027,-0.0034552184908762016
CALCB,,-0.024622053766545682,,0.08832711909169683
OLFM2,-0.035074131129431224,0.02543897398118692,0.04155618053384365,0.07142285897152068
MFAP2,-0.024161200148448678,0.007767698684248574,0.03831780540785312,-0.0027336357236708293
HLA-C,0.05550416423385014,0.04363378232936049,0.0990947527943319,0.05068016834104464
THBS1,0.049008006275625515,-0.05195189839297204,-0.09478380822624287,0.05795656712352724
HSPA4,-0.012856682315637318,-0.0449625729957834,-0.003718577569853017,0.0419792883964046
LMAN1,0.018368749764780326,0.03989847382716095,-0.07388234069142176,0.013126270553926126
LYPD3,-0.013316122340644044,-0.02510501586500191,0.015471817648011364,-0.0016595932412192581
APOE,0.046818190873032614,-0.06189465377505589,0.09272171616901001,0.02823785874701356
SOSTDC1,-0.02055016840116073,0.036368656239210206,0.03338691910145289,-0.04455150726322728
ANXA1,-0.030052527248015694,0.010524002057421515,0.014895008869622,0.0009073095548441888
WNT2B,-0.018919401043310115,0.03787047921301026,0.01778732181676786,-0.06506782928635728
AMH,0.014163908164120853,0.029151986529153545,0.002201842417380953,0.005896195129330096
GDF10,0.01628243930315467,0.010136965210091354,-0.022414702994736968,-0.035946275350409194
EFNB3,-0.03550976444049866,0.05491926037987266,0.07821390413788025,0.02381995073260708
LTB,-0.02268360214741429,0.021986512793144404,0.0762408383748764,0.018993978488774908
ANGPT2,0.06289903261415641,0.05668247285327021,0.032546648456951786,-0.04868612157207479
NRTN,,-0.01403557082368415,,
ADAM17,0.03862780476690166,0.0425466574473804,-0.016164552330795976,0.008686406571796068
LRPAP1,0.0057318090426805475,0.12072563952930117,0.042227286064288556,-0.029435461704253003
NID1,-0.022679397089107427,0.002654778774465331,-0.01435118052640215,-0.015588628609334357
MST1,-0.010012745062136164,0.0198123901062461,0.128116950061922,0.010529196116657539
DCN,0.05752966067962118,-0.003300785745763787,-0.020167202922964977,-0.03428871925838124
IGFL2,,,0.04380767865830102,
COL7A1,-0.020491665470921152,0.00359480560837546,0.04395443147237033,0.025084126329896646
CALR,-0.0641792148345389,0.01949894633365471,0.07129403337420484,0.06947627091685073
PIGA,-0.005075326543939439,-0.03970317962370139,0.02845578398000055,0.027636647643379312
CD200,0.030523108251334932,0.0007295137933263795,0.052410863742160654,-0.04533595364407482
GRP,-0.013981679905786176,-0.015394727074407954,0.2404501088706479,0.06163941697184446
CDH1,,-0.019815531561954144,0.03826911776058052,0.041309568458103026
LPL,0.011919699225244152,0.01284014592397849,0.05710466030464124,0.11130842218358022
SEMA5A,-0.005690667964242805,0.06896464517037373,0.009675833037896193,0.07611096827422775
SEMA7A,0.005432161330095911,-0.03401259378867563,0.06313060957078037,-0.03995101070199098
SEMA4G,-0.02467277289832846,-0.04109394068701686,0.0695345955129946,-0.015051841274144818
SEMA3B,0.029372940928083378,-0.030858170249890154,0.10753719702470868,-0.008438540497507018
RPH3A,0.007351907976903096,0.04638445375023151,0.05634940998202098,-0.010373494375269207
JAG2,-0.018286754900302942,0.02742112784947728,-0.009813846983385277,-0.010444343198810031
CGN,-0.010589170377330988,0.025569647266033783,0.02336103734546604,0.036688260265192715
GDF15,,-0.0780758731049178,0.11414201313420633,0.05904359879177634
SEMA4F,0.027771926302295573,0.006682507091104524,0.10202544109342093,0.013603495614404215
NXPH1,-0.007975657960968668,0.032159832508471306,0.009451793598222777,0.10947962490878275
ARF1,0.023861000108200504,-0.004097861450548086,6.389826704749965e-05,-0.02326555059656056
DSC3,,,-0.004206324900722605,
EBI3,0.026388874865346933,-0.007863418754541643,0.10233073458709538,0.04052898546777981
TIMP1,0.08269673808065407,-0.03193254304742827,0.010020259267901394,0.01311782169938893
SEMA3C,-0.02245459540590949,0.051864164715248504,0.03227507922407803,-0.04515076531450681
GNRH2,,,-0.024603148903108277,
GAS6,-0.025506325292593026,0.025388810525119723,0.04173775889322043,-0.03090068437965283
MEPE,-0.022466533685146242,-0.02375675681203085,0.06091339635889644,-0.007761601815212815
SERPINE1,0.0073716143611503564,-0.058177881875667525,-0.08963566418819363,0.04034276922378708
RSPO2,-0.020726285512040647,0.014644712301235197,0.012615957058923174,0.038705029027077516
SHBG,0.017235558556275947,-0.022338909061400528,0.03576459078667407,-0.04024952383976554
LGALS3BP,0.02921069742803161,-0.015343468685512836,0.07269571903118409,0.08417443276750229
LAMB1,0.02015964414049094,-0.025250305036158764,0.03781421417296248,0.0397515900270335
SPTBN2,0.029545304385173637,-0.04178027520562465,-0.009732832435465555,0.02350318671354547
COL1A2,0.010172160935148403,0.00348788604366195,-0.03448900928972638,0.012783318858934979
DEFB1,,,-0.012218634991432683,-0.027680397876848794
WNT11,-0.020666778616440052,-0.007719426490572624,0.023659237276144805,0.014611001264597892
LGALS1,-0.03476780248553621,0.04590360042776523,-0.01748912117334929,0.00706713203308238
BCAN,0.044118971716309775,0.035873020274432364,0.06991403309365281,0.02659792133998626
ANOS1,0.017877349609743822,0.008842547451883311,0.06411785076272508,0.009129132190339406
EDA,0.0514463269092741,-0.03160623340549707,0.003971910108177376,-0.020687752623709987
FGF22,-0.012347833085451634,-0.02363093012470573,0.08504287752681189,-0.020429013248783632
SHANK1,0.021320907271797113,-0.04612526167286139,-0.009120288231043914,-0.03748803256020528
RAET1G,,,-0.0283097478876325,-0.0005300130079880594
TGFB1,0.0015406071419162034,0.015995938569160578,0.016417258710604364,0.007327445099685764
MSTN,-0.012590292793551165,-0.02388202105649436,-0.014454964535094894,0.017940544914723196
WNT4,-0.02517670993462942,0.04488577421939756,0.03674646494949059,-0.06095930762217135
TNFSF4,-0.011499975223164111,0.012200986342686947,0.0525001227814648,-0.013431192594971273
NTN1,0.016846559492919973,0.0775576360472492,0.08640153187936876,0.06095088406232845
CXCL12,-0.01940701532857059,0.04315142192423108,0.04305379834150676,-0.05251052481153086
GNRH1,-0.01709396947719348,-0.005567965063402277,0.025154205565216362,-0.031389238138515047
FGF8,,0.026675459535834185,,
RIMS1,0.032790796024191694,-0.017534855053530946,0.00420187262358539,-0.041592975886463324
FGF14,0.0031017394728847882,0.06381930955148349,-0.0035013351068291926,0.06536755369800408
IGF1,-0.025126645806289233,0.005190482470194257,0.08609114162590172,0.01033846327186922
TNFSF10,0.028457629752167438,0.013743059552822658,0.09802449266065218,0.04817367308279389
GDF5,-0.01234783326762479,0.021437783967552543,0.06409178028178493,0.037311067333219095
CHAD,-0.010376574574853777,-0.02193836573171178,,
RGMA,-0.015555109467345403,0.020152533829154034,0.07034575056656493,0.08924209479950043
CLEC3A,-0.02452012570159026,,,
WNT16,-0.012942789173310834,0.1669132446356047,-0.036666344041781235,0.021885413306270207
CX3CL1,-0.008230992012745665,0.03133189717696447,0.09489432764445409,-0.009442927022881995
FGF1,0.0318253966668602,-0.032926023821724486,0.030845891365221215,-0.027378912748422714
ALOX5AP,-0.008759792931757418,0.0010299308088381036,-0.04410873280943893,0.07773819642220914
IL1RN,,0.021716478975787757,-0.032741893860372795,0.00584407419643098
PCSK9,,-0.0136237122466793,,
NPW,,-0.02105720225200232,0.05133314227321867,0.001609234547274234
CXCL9,-0.012347831249707215,,0.06813453911592844,-0.019303110410681047
ANGPTL4,0.016336335531902238,0.007965054582295496,0.01451106331495251,0.03679094777904998
UCN2,,-0.015394727074407954,,
OBP2A,,,0.03888419951072235,
COL4A3,0.0497293761685015,-0.021531272005656237,-0.0412534464766219,-0.027434012115717235
NRG3,0.027461085514465623,0.020175116378600894,0.06789041414822375,-0.0542248240384651
IL23A,,,0.04376833935261927,0.15156830633498777
COLQ,0.035925401887258554,-0.03925139230937517,0.033215558305073,0.042887424137966465
SCGB1A1,,-0.015762719558514236,,
TNFSF12,-0.00647372507662779,-0.017045855984184764,0.022210061380061322,-0.02867060362390155
DKK2,0.058799139250932685,-0.018143582912088663,-0.01003946810663087,-0.03879615729907399
FYN,0.01588779001860534,-0.02490358277833231,0.0665454393217586,0.021370924418043495
ACE,0.07699164853536083,0.020584884010230394,0.04927977059815144,-0.03432561458957994
IL18,-0.028712264670166736,0.02339726083002582,0.05226895371303788,0.019996420664366486
PPBP,,,,-0.025650275596746062
CCL27,-0.008752742908992578,-0.005462391916929676,0.053345669767249936,0.05418116253219383
SERPING1,-0.033151076930040733,-0.034754735560288526,0.055541897405397826,0.05160513377846896
