,MGH258,UKF251,UKF259
IRAK4,-0.007094418531602935,0.022509598599700982,-0.028608490884379764
GSTP1,0.07957299427117591,-0.04584088014698618,-0.010688330239507899
VCAM1,0.05395662115238298,-0.0050613905802251,-0.001978691113521299
NXPH3,-0.03850440544325494,0.049496533378389225,-0.0071641857947695314
MTMR4,0.019379443494073178,0.03253330521903661,-0.06388605601881732
LAMC2,,,0.03506405262891743
IL10,0.030206762680127723,0.025651596961460407,0.03267595641698249
SEMA4D,0.022518415392788628,0.025171073728910795,0.0280745103853791
TRH,-0.016982708049262694,,0.03624312822356376
SEMA6D,0.02546164402958011,0.02167595068936432,-0.02447247341135782
PDCD1LG2,0.00696253517231417,-0.020252689371028847,0.04044403070115076
SPINT1,0.07407415696296003,0.005145225770145855,-0.019836912144424665
CTHRC1,-0.06812751456757918,0.0394995970651085,0.05659170379949975
PODXL,-0.04171576282771005,0.0140854724923025,0.025230326338305936
JAM3,0.037985359674488614,0.035181431338249566,-0.0022235555592889796
TGFB2,0.0034938658628396375,0.03092386247099411,-0.015411444152005384
COL18A1,-0.025836273620755773,0.0038107390561964447,0.09519869470865301
NODAL,-0.026867516600066033,0.0801878752183326,0.05614434019472867
INHBB,-0.04072521140484086,-0.012861186911735618,0.006288918169427097
ARF4,0.009511335359950218,-0.02358676812626159,0.011217313429512208
CXCL14,0.05285582004790723,-0.023532664021767225,0.019829907026831184
LIF,-0.002093689064863116,-0.01763881438145174,0.024791709905832297
ADAM28,0.05964461972771873,0.03618301919774645,-0.019128413850677747
TCN2,0.021026956277690963,-0.05309024412884345,0.027650441545289988
THPO,,,-0.003492129600939529
CUBN,-0.017252212539375256,0.0802317913790686,0.057103678129135485
TIMP3,-0.017875407647168357,0.010702003977579321,0.0014894298333945216
PIGF,-0.003157228703403076,0.01753286671955004,0.03253934752572218
CRH,,-0.017493219309679946,-0.014555149647369509
BDNF,,-0.01564871465420686,-0.03903606236740083
CCL5,0.02346699699591197,0.004084172476941308,0.03751306046251736
GAD1,0.014066882287399173,0.0350204187626032,-0.0187322290166102
COL14A1,-0.032922407054928236,-0.021829330190511816,-0.029980823679028854
HLA-A,-0.04934324275319812,0.06272983570871646,0.01979501768508227
CD5L,0.10536412174657447,0.05611409041695035,
FGF18,,,-0.011563957548078256
ADM,0.009846342973472382,0.0224312660998531,-0.04882876199902757
GNAI2,-0.02816118206316544,0.009852284800984846,0.06618951599139686
COL11A1,0.113408692895824,-0.03164736481452092,-0.017908521525146902
NUCB2,0.036534392702363916,-0.00743084525290677,0.05341292285451211
CXCL1,,-0.018766040844904755,0.08435456159502272
VCAN,-0.03988107104972882,-0.09219498178594034,0.029912509330653852
MMP7,,,-0.009944983521601253
PTPN6,0.014817529202093609,-0.07223515927088946,0.01682956149822638
PTGS2,-0.007611134543410751,-0.01674770705930678,-0.04111605610895718
XCL1,-0.016584711852481806,,-0.012581999666700127
CD58,-0.008222901542633393,-0.007146714505296255,-0.02609134257809352
TNFSF14,0.006857771115735676,-0.019572361925567928,0.02538521723255413
CNTN4,,-0.015321182479101312,-0.022612117030997112
NTF4,,,0.001972682299065174
INSL3,,,0.013723554149161765
BTLA,,,-0.01835551136672616
MFNG,-0.011572343690821137,0.011691789736340242,0.0388215337682093
ICAM1,0.033154216595243924,-0.004361014217116747,0.02810843111315709
PROS1,-0.009963866609877518,-0.005305180951742435,0.03591896250706484
CLCF1,-0.01086777093884918,0.04872851670893827,-0.02830221652720757
PSAP,0.028008062092764092,0.022895005534177757,0.02449887150272066
EFEMP1,-0.014999468831398166,0.007954480967821882,0.014449985737254171
C1QTNF1,-0.038229824925124764,-0.011922037495798527,-0.012373489735722318
ALB,0.050342218823524555,-0.013472807803029275,-0.020530151639407468
EFNA3,-0.021222713620740682,-0.031496382470590556,-0.050029747719732065
DRAXIN,-0.0479477328198881,0.013563666920731628,-0.041240348395320044
NPTX2,0.07184746587954875,0.023396122203752468,0.03152834324237129
FGF11,0.024167486922030076,-0.0038695549532988616,0.020335072261028597
CD59,0.07956169659059747,0.009663454415772576,-0.012308340579184323
COL9A2,0.02893990409762606,0.005348136953428301,-0.06271142450511528
DLL3,0.12960051138841913,-0.01695108795333475,0.05400826699820777
LIN7C,-0.020845001288996814,0.000620411587569724,-0.015626442594713148
GDF7,-0.017178521132712326,0.06132796098553739,0.03539719068296624
PSPN,0.018216605274199268,-0.029621825129097466,0.008308024185314717
ANGPT1,-0.002207885501205512,0.05722829844516569,-0.05759638430075141
PNOC,0.05656644624304677,0.036219051938966414,-0.05385291744996307
L1CAM,0.04886040940164384,-0.04488114838606343,0.017954198997564157
APOA1,0.022106475784127267,0.036151764729444924,0.01444346426448431
PSEN1,0.044551015508261814,-0.021349222508938507,-0.007453996453200323
CALM2,-0.02721162168768018,0.05788254567906521,-0.009704963037196609
CLEC2B,0.005880465920452695,0.0013422863763653402,-0.02136132431362416
NTNG1,-0.038656810000421024,0.04340531480228225,-0.030356229073090685
LRIG1,-0.09444386378509577,-0.02251186332090946,0.010500164491049138
CPAMD8,-0.015115624326294316,,-0.013678095670816463
GHRL,-0.02411589193915722,-0.02085327655429461,0.0003963332851808756
NPY,0.06415516213717444,0.026524178474486137,-0.005893396174166697
MMP2,0.028602801543573964,-0.022334805810956246,-0.01734953187340995
LHB,,,0.08320464222095549
PPY,,,-0.020736341983299246
ALKAL2,-0.02263577181140523,-0.013196370679086408,-0.01173951702754554
CSF1,-0.06336688323045796,0.05017632898612491,-0.009964385553332062
SEMA4C,0.03132305504514502,0.10011403637177822,0.07190593049039627
ICAM2,0.037951828725333626,-0.029541420432358627,-0.018519539932818758
SYTL3,-0.027839083389072258,0.12513994064606407,0.04891138165611454
IL1A,-0.01756411253312409,-0.026331566977736448,0.02998729622986737
HLA-G,,,0.010137064387192219
PGF,-0.018123752055563526,-0.005463480770974206,-0.007824422544530505
LGALS8,-0.05562511384215912,0.015737598192477487,0.007720149732857569
DKK3,0.0020857374744922288,0.023521417282065922,0.013315859766336396
COL16A1,-0.06759666472934768,0.02714100656121133,-0.01618698411614993
TPH1,0.04101738604520186,,-0.02289598805053707
TNC,-0.03360010927136475,-0.014295172098969145,-0.08864604932606635
TNFSF9,-0.015115617152173078,0.11377079695873875,-0.0066138923604055905
C4A,,0.012123262173208601,-0.014123064756211534
CNTN2,0.09707976772673693,-0.004342635098387618,0.02728914451159464
LUM,-0.0415365952539047,-0.019173058462800475,0.09767317265864044
IZUMO1,-0.014443451032027271,,
BTC,,0.04275704052205055,0.022185949559275945
APOC1,0.1165098598466622,0.04237973102939073,-0.0031174457587495497
PKM,-0.08317425886809045,-0.0006361627633628135,-0.07128317478676491
TNF,,0.02983236586140436,0.07561993723944035
GNAS,-0.01831662726610223,0.054582964910735346,0.011578453196422398
BMP8B,-0.035011417004223486,-0.03602429093009448,0.04418855117361234
LIPH,,,-0.017892069629958384
PTPN11,0.014336093753555828,-0.022786415932351582,0.005957115614314493
ADAM12,-0.02374144660601506,-0.015485764986577211,-0.004269346657279128
EPO,,,-0.018240657418308163
EDN3,-0.02122810112009812,0.04222538501250425,0.04173752581772799
CCL22,,-0.01644071863932644,
CCL2,0.05679511107661391,0.011736692376375441,0.06843326738147118
DSCAM,0.031626429485559736,-0.02778454761415981,-0.06361317900831043
ANG,-0.05338774669766196,0.004088037134219861,-0.03773137341808946
FBLN2,-0.01990395646841181,-0.029897932637470016,0.03798787064951292
VTN,,,0.0009381048946016334
VEGFA,-0.02858409929001509,-0.048790523811554874,-0.02845319377957693
F10,,-0.018766040465463887,
SERPINA1,0.08114575966587532,0.03129019673643123,0.06354999934426364
VWF,-0.09520412774304399,-0.0013038328115580636,0.08612128092635998
GDNF,,,0.02391420377057943
VASP,0.008605569181373013,-0.019056508913417376,0.03720137583404838
ADAM15,-0.013965000604112106,-0.02208299866867875,0.011285940490097216
CALCB,,-0.023785446910550963,
OLFM2,0.03116801707938429,-0.0017324348375384688,0.02220557483961962
MFAP2,-0.04961802806435903,-0.03570475860023105,0.03229615190917552
HLA-C,-0.10118420248402554,0.10672047027833907,0.004498931270938293
THBS1,-0.03280978404847015,-0.002078124837763939,0.02357819655760188
HSPA4,-0.02132614060466959,-0.02317820562458073,-0.05880931240916417
LMAN1,-0.0806946533962717,0.0483738784258987,-0.03760234130095908
LYPD3,,-0.015154921114416419,-0.013373661494818037
APOE,0.005016433983707644,-0.01877638921281848,-0.038225486143012334
SOSTDC1,-0.015115623070822364,,
ANXA1,0.04784149334454332,-0.014972563563406552,0.000682789930552314
WNT2B,0.08358053220646078,0.07106497409267275,0.032577311788461294
AMH,,-0.020349628194498096,-0.018583275776275186
GDF10,,-0.017049534144141437,
EFNB3,-0.04339662584028304,0.06855667004130636,0.013353393562518242
LTB,-0.015990982534742564,-0.02487331198719466,0.02331335013662598
ANGPT2,-0.0024092076963645784,-0.01956824028781005,0.08095435843996972
ADAM17,-0.007873925709232954,0.09788244591145182,0.006688344258903228
LRPAP1,-0.07155849036276267,-0.013391213893876864,0.010059233685974358
NID1,-0.02828925467714711,0.013143316771304528,0.10199459687739595
MST1,-0.0390493417453581,-0.017105126895410886,-0.05031518093311653
DCN,-0.009283999941620305,0.021265708275554622,0.05446768288759073
COL7A1,-0.024402675324263077,-0.03481517974547991,0.06476858886308952
CALR,-0.006490349845678419,-0.025740742670221178,0.07960460341391076
PIGA,-0.008600173966988573,-0.034959059398352074,0.04712704603196132
CD200,-0.06508214974178779,0.006415952575990098,-0.00014864206521669927
GRP,,-0.014471884308190037,
CDH1,-0.013984744532587986,0.005902559219223432,-0.05471173448348215
LPL,-0.04160754921806189,-0.09127332301885992,-0.046704355280386786
SEMA5A,-0.02958211245303922,0.035187078549766576,-0.03402027413512915
SEMA7A,-0.02085254169141807,0.03323316796421381,-0.021931130975589148
SEMA4G,-0.03844676701885103,-0.02356269403491595,-0.04039393020849742
SEMA3B,0.019513398554793598,-0.03107222716713577,-0.029268082876756366
RPH3A,-0.011153578320673289,0.039422727516366246,-0.010023393051989314
JAG2,-0.04140279207886516,-0.007753986649117695,0.016617232514970746
CGN,-0.027777091593845154,-0.019703828127371276,-0.041663837894871984
GDF15,-0.04593520999814042,0.03469392734918643,-0.009371718979162037
SEMA4F,-0.04169111642675683,0.033147186168151946,0.0017160835947915261
NXPH1,-0.02101063955004165,-0.012561787763291267,-0.0005872479630530189
ARF1,-0.036232354485369725,0.05390491751171254,0.04646914305653072
EBI3,-0.025820879086866245,-0.038476224024970834,-0.03244295897697822
TIMP1,-0.03350061345014135,0.06493986447318457,0.020968262721445866
SEMA3C,0.1464219969557303,-0.011518537314097374,0.017137747850147864
GAS6,0.01621828972236925,-0.04258439088742577,0.03464447608410028
MEPE,,,-0.028633146951721176
SERPINE1,0.07217957809164736,0.007405748562279954,0.004378053514132251
RSPO2,-0.015970522580661273,0.007218263241731794,-0.015113136397642089
SHBG,0.03365176087596682,-0.02182933191747318,0.0015689748129031353
LGALS3BP,-0.09917491472320421,-0.002295287481347233,-0.006915410909352096
LAMB1,-0.08749037410416165,-0.03979774775975804,0.06386759434139565
SPTBN2,-0.0056123651539537155,0.04879468917716792,-0.007305983804390977
COL1A2,0.025590825490900672,0.027302617200941213,0.08850836921924077
DEFB1,,-0.012809738361272426,
WNT11,,,0.06685901292904657
LGALS1,0.04120973765853314,-0.02380447202436275,0.012050789374532474
BCAN,-0.039191692850446394,-0.01675659477402187,0.002237546555308095
ANOS1,-0.06411604400384296,0.04176104561153344,0.05560102302021846
EDA,0.18750070824915394,-0.0014831823835364474,-0.005385531555578523
FGF22,,-0.017638811254325877,
SHANK1,-0.019034872750073116,-0.014296302942380445,-0.0005408343868402456
TGFB1,-0.0292534203069369,-0.0016422504763233764,0.08584972181826339
MSTN,0.012887788985746624,0.02610663299819694,-0.031727526828343566
WNT4,,0.021304221646148872,
TNFSF4,0.2553821199352966,-0.020977492756494447,0.0992447169385903
NTN1,0.040360477410520165,-0.04764248217167799,0.021966430121799586
CXCL12,0.017835194115020856,-0.00898106492880752,-0.0014580067458803115
GNRH1,0.05396526530573592,0.035943043029708514,0.05734755811830187
RIMS1,-0.020409452073955642,-0.034487564907901114,0.07001897304039219
FGF14,-0.034632850421708716,0.02900731392271541,-0.02322564192835243
IGF1,0.006629278646271747,-0.0068930846715214026,0.016363081584632625
TNFSF10,-0.06999243411218292,0.038762726800345614,0.031364115472962466
GDF5,-0.01597051627694753,,
RGMA,0.01382672311714995,0.012776436865587873,-0.007574135273887923
WNT16,-0.0297718240841906,-0.013004428623864868,-0.010176873512010017
CX3CL1,-0.08112397526243575,0.017475875542504866,0.006505312429937721
FGF1,0.058315299703396495,0.003516087471689688,-0.05048852625970767
ALOX5AP,0.10778769030838842,0.017473850811531823,0.0737192516075448
IL1RN,-0.014212748191903539,0.06728607765093596,0.01093372798643357
NPW,,,-0.016930513930033034
CXCL9,0.09506095350128087,-0.02060283210312392,0.00802398979349742
ANGPTL4,0.043657873351243964,-0.01426839056184322,0.004496168949247869
UCN2,,,-0.011739517910723625
COL4A3,,-0.021618378614957624,0.01666206726883578
NRG3,0.10477234085555004,0.062158258131330434,0.03329084142089177
IL23A,,0.019836736100703724,-0.018469714328882277
COLQ,-0.02593210262769358,0.021166748644749094,0.011356265250612594
SCGB1A1,,-0.013196370151310423,
TNFSF12,0.05114007128132411,-0.009210710837170797,0.035784919696729506
DKK2,,0.06961228101029776,0.03567302113488802
FYN,-0.005887901656020147,-0.08244286669672587,-0.059384415438286944
ACE,-0.0727772937217148,-0.008806646226213246,0.039176524792525556
IL18,0.021331939386913745,-0.004596708966334549,0.034431169865751135
CCL27,-0.016177657753904374,,0.015109512474425381
SERPING1,0.05412557166893705,0.02352397697212496,0.058324521298007304
AZGP1,-0.04515322499422967,0.012413701970840093,-0.044172179208943334
INHA,-0.022175203474169337,0.04423059432066276,0.05381363423813373
SEMA3G,-0.024545013239043723,-0.022911289660071516,-0.022132004068208283
COL6A1,-0.06774690378864698,-0.06005670160625218,0.03704615627107988
FGF17,,-0.014471884308190037,-0.008233552604640438
TNFSF8,-0.01756411245510161,-0.01280973968003335,-0.014975474157253128
FGF20,-0.023385865107238016,0.011953555585784875,-0.01903771094677765
ICAM3,-0.0494215586090052,0.020952827673373184,0.009451413894745032
LAMA4,-0.12064909180534218,-0.02126175677357404,0.06383010611773195
DLL4,-0.013245803726189598,-0.031426113950816445,0.013635381662785
SEMA3A,-0.0079762353998692,0.0035553234359884667,-0.014972884380357467
RLN2,,-0.013756810720055065,-0.015113139805590028
C5,0.0042336795500426475,0.040347044027515634,0.02225050699656897
C1QA,0.05027029370883573,0.02014776966995359,0.0896760885042082
UTS2B,-0.014894732051501096,-0.015648716963455173,-0.0151131397187633
COL9A3,0.0324958467624139,0.03391459173117194,0.017997978252091776
DLK1,,,-0.0010846944137429273
HGF,-0.02568128876931861,0.03713986365514567,-0.042497444395540054
P4HB,-0.006552559814448581,-0.007116858538776856,-0.056562704577461355
ADCYAP1,-0.016382347412490696,-0.01944008805491608,0.010983495562855399
GREM1,-0.00987480154749535,0.0774404367444125,-0.01306249078043872
EGF,0.037710134835990616,-0.03896649320391461,-0.02515341470485121
VEGFB,0.02397288243696018,0.01624976235076597,0.021110324670583942
FARP2,-0.03752649975909356,-0.0173187234895283,0.03363688336411635
LAMA2,0.002522339766204071,0.03669076783454577,-0.012958430159910963
NRG1,,-4.5006948383500024e-05,-0.015517413935223537
SPINK1,,,-0.029915535423219935
EFEMP2,0.03310465023245769,0.0008204576327929832,0.050187140899715224
SELPLG,0.02101255566676587,0.10787370745510151,0.03538568621988702
GDF6,,,-0.016930515394842256
HLA-E,-0.04224576112033306,0.08091026798397598,0.04998022569576766
PTN,-0.07582870471192635,-2.282031241256251e-05,-0.036336073296390776
CD274,-0.042132338362892395,0.07862849033472571,0.04248844333291041
CD14,0.020134052666611897,-0.0025737881354682616,0.047081011960084546
SFTPD,,-0.02182933343152184,
SLIT1,-0.01387589449485245,0.014324813022054819,0.008989451975727272
CNTF,-0.019211520676158493,,0.08587519204398446
BST1,0.0764666934041942,0.02204082828239188,0.028317448104557684
AGTRAP,0.02467070927166253,-0.009182001529567614,0.037585764721416406
LAMC1,-0.04659759579776082,-0.024019805028574325,0.03726865481174717
COL6A3,-0.015355999541135484,-0.02009355265715132,0.0927987135643728
FN1,-0.04776727733693229,-0.061140699022583234,0.07676473835228927
MIF,0.0024933452580904922,0.0024144449284487436,-0.045663934607731486
JAG1,-0.009878821857468623,0.08664591923856821,-0.01872692554954465
NID2,-0.05180150841031346,-0.024006408631541003,0.01229564042365764
EFNB1,0.0010511365446837391,-0.005157698515038058,-0.002719089421612516
COL4A2,-0.017709303343543887,-0.031179005844023056,0.07540466075328521
SPP1,0.07190377962531291,-0.0020589277366621756,-0.007877537421190985
PODXL2,-0.05330341434278036,0.022311126546549858,-0.03516190000942674
FGF9,-0.017564115263911655,-0.025895550183515754,0.005098145747184264
ITIH2,-0.051003590865042754,,-0.015915677590428917
ADAM10,0.12124757900143199,-0.03229804586935583,-0.022739702330677
CFH,0.020719852447962456,0.025493034269623245,-0.006439902958855317
COL4A5,0.05925580566852748,0.06631902545451457,-0.052271833125751836
LTBP3,-0.03153677505119712,-0.005262186063936572,-0.028457794759325715
GNB3,0.06083807260114461,-0.020720413166737332,-0.04212303936024178
COL6A2,-0.0016513210807966535,-0.010720039642660594,0.012892548404242064
GDF9,-0.018856741331173543,0.06507024803598176,0.021219450169321977
NCAM1,-0.08626691415527282,0.0019127459895408223,-0.02028211935021048
APOC2,0.06085228503426776,0.000851781051462956,0.04229929306487377
BST2,-0.0908312803465231,0.052970043328994805,0.06134570434058739
COL5A1,-0.0390493370334279,0.010628591529910454,0.02951457928836327
CALM3,0.06266786800045178,0.03790370121835589,0.00875148534283954
THBS2,-0.024861050861112385,-0.035485842876022924,-0.07682155878936578
SERPINE2,-0.0768389567645833,-0.026523908977923925,0.04385842742355454
EFNB2,0.0015928765101329509,0.02999979421889734,0.034752387531270655
PROK1,,-0.01674770705930678,-0.028920843976179875
MMP9,-0.034903713715758775,-0.013004431108849236,0.025312071384749675
NPPA,0.08201476246295406,0.0038235772523827613,-0.015847880426663685
APOB,,-0.013196371470750508,
C4B,,0.028160028812764845,-0.02032210558151099
NTNG2,-0.04111324755926056,0.0418307380489692,-0.03815587706511002
LAMA1,-0.0552136355222098,0.008305414658660103,-0.057453128198848055
UCN,0.01964230583932169,-0.0005723227049648363,-0.014270259293060425
ARTN,,,-0.006127456453283375
PDGFD,0.08904865330849851,-0.026936114961671063,-0.03405097289876225
EDN1,-0.011498754164110654,0.02876026615441872,-0.01839455223821288
ARPC5,-0.002920465030300152,-0.023731567978730658,-0.05960511543718422
GSTO1,0.026165488482692675,0.06390036510959428,0.02842138069886058
SYK,0.027710632208871863,0.03699634002946442,0.04379701318025977
ST6GAL1,0.017385497129453392,0.024547194498523554,0.0030027655882165372
WNT3,-0.026336342362292497,-0.010796294106202383,-0.001932962283404262
HSP90B1,-0.036636775728310915,-0.004344553421428617,-0.0037114543554384407
ZP3,-0.01563664505317472,-0.028686164466674182,0.03222799397167322
ANGPT4,,-0.018490152846958825,
NRG2,-0.03201336001071475,0.023870823609155257,-0.025795947748853975
MELTF,0.0041740402680360625,-0.0166366063603319,-0.044571648215711746
NLGN1,-0.0049472106364841385,0.04383103133122394,-0.06532416333925861
SLIT3,-0.000570778276401887,-0.026735864136713625,-0.01759685147290469
CCL8,,-0.012000746759542519,0.043227321138426276
S100A4,0.10578504742977116,0.06682704056787347,0.06143479412269666
TNFSF13B,-0.04385456369165388,0.01607261216591954,-0.003475338425737709
HSPG2,-0.05806731499086622,-0.020373445759759277,0.08713759597431726
FAM3C,-0.11908267656823611,-0.029693777760807383,-0.05397005457182258
FLT3LG,-0.0766091905192806,0.06785687117318932,-0.010357447874138434
A2M,0.058537588411671726,0.01583826949265308,0.08003790803456068
VCL,0.00918045195909777,0.015378586801203561,-0.013411573342101434
FGF2,-0.06757320209729359,0.05689362594986441,0.01395050648684795
AGRP,0.11201674779608474,,-0.02409271084225064
CNTN3,,-0.01357245308085157,0.023654437414652056
RNASE2,0.04372646941033963,0.03057078186851702,-0.01204278597112213
ADM2,,-0.02253670478091811,-0.018240657235894724
GAL,,0.03745712270870717,-0.028531022868412234
PDGFC,-0.05486337775032465,-0.019418415539398833,-0.04958091558036125
COL8A2,0.013313897932675105,0.011739784335354194,-0.03575554125423179
SPON2,0.04701359559757068,0.007551462976921569,0.04721860074228933
LCN2,,,0.014625424029173644
SEMA3D,-0.02024219987469416,-0.004076241343024255,-0.017904134489410563
BMP6,,0.037311841567333165,-0.012744083236586004
TIMP2,-0.014352541851045245,-0.04949508951933094,0.02552124950431889
EFNA1,0.03106667977704236,-0.006743551386346159,0.03102205567926524
S100A12,,,-0.014696513632349925
TFPI,-0.056294241821340595,-0.03160208506593243,-0.06556522611929087
GPC3,-0.0207403404758424,-0.02047657338891969,-0.01846971238104157
NMU,0.03473855224416034,,
LAMB3,-0.05827301322886358,-0.005607898765247616,0.02706088262360943
LGALS9,0.057472774314683,0.07048343241272492,-0.039956118853126915
VIM,-0.1164216066656393,-0.004118784234787995,-0.04556924004190932
PLAU,0.1262974090091706,0.030428407081762775,0.021169166748267982
TGFB3,-0.04278273736924269,0.052217772510519754,0.05492137270059982
APLN,-0.08412029265221319,0.12228795627627956,-0.004032735120156389
SHANK2,-0.017372303734221103,-0.002954683858026116,-0.032262016392914906
LTF,,,-0.03371159498066573
PENK,-0.015115621187615018,0.07479051834953694,-0.03644572695069596
CTF1,-0.04023690265099706,-0.014229530088409138,-0.03782733688161813
COL3A1,-0.008366499081325997,0.0022869216767395727,0.1068515755195728
S100A10,0.0838344528004194,0.014296822532668228,-0.02506367615907784
FGF13,0.06375320026422193,-0.018546853904519406,0.05131668333067196
