,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.1162480779759642,,-0.02742056958126394,-0.019277432830505165,,0.09349837660080916,-0.005500053395595301,,-0.01639301927870571,-0.02497945371509075,,,,,,-0.043157329443017436,-0.02033423722324906,-0.0031873413956786142,0.030994072049561495,0.11449692725539545,-0.029614953595743992,
PDAP1,0.005952818578705471,0.06415706916263945,-0.036361782372445556,0.05180591056614403,0.06726874760386344,0.023973756509942407,-0.03653005747376256,0.0631385518787176,0.013630330323525813,0.035916183959594034,0.010332715249402085,-0.0006305889736015784,0.04695042166620753,0.06000895008961843,-0.034195098905028094,0.05610705621269019,0.03901621718740548,-0.06464443265800816,-0.020380973976533184,-0.014236320648939463,0.043073411844609714,-0.029215532099274362
QDPR,0.10900091082020404,0.06127827572147382,0.02807269828216729,0.0206306519449831,0.041922373715440796,-0.040452392532256846,0.05095705675573846,-0.005795337531005054,-0.04041092653741822,-0.02263756327400151,-0.06582498630622909,0.09423065911369544,0.06444245950165545,-0.030045942064052856,-4.578669335533783e-05,-0.02232823111586628,-0.02033148523669565,0.04918455329971841,0.05283848235044944,0.029148827897324755,0.02077212051395363,-0.018563103432329146
POMC,0.06147728271628536,-0.0020007906561799803,0.07088129617039136,-0.03425292256809932,,0.054794448128720086,0.04038800371895703,0.056165105985985994,0.02727338920725902,-0.0035606632330324657,0.029424743329336204,0.0023486086241176055,-0.028311559661211363,0.0012874991745192906,-0.004407622976194941,-0.060744698843228286,-0.021404393002400327,0.03261966650820087,0.037589312764877404,-0.02109851582694163,-0.014497702927388483,0.06672056453512197
CCL18,,0.009957819719008111,-0.03421828003157611,,,,,,,,,0.012697879390066311,0.07337295851682586,,,0.0875089297728842,0.023147736342101554,-0.0034108939854186763,,0.004680959005329362,,
CCL17,,,,,,-0.010907477110080834,,,,-0.019808621246528234,-0.007058627792440816,,,0.01917878820608995,,,-0.014426157105148303,-0.03234923626457038,0.03530977315370413,,-0.019292463270805593,
VEGFD,,0.12736411692293712,-0.034218290897482705,-0.027611054910569515,,0.045187033571999914,-0.020986855779261238,,-0.03269357686683979,0.005115783392193682,-0.015132600795532844,0.019506654540561448,0.0007219564259908467,0.03610011808204384,,-0.041690442172221155,,-0.022409303374569173,-0.04248803631607409,,,
TNFSF13,,,0.0020187966575047627,,,0.037914083910843804,,0.14209120857156146,,,,,,,,,0.03539151314373478,0.01304739000668896,-0.03071303800653405,-0.022535310666086383,-0.0314354586232973,0.031639012259692796
WNT5A,-0.0268748971994664,0.10365680766243236,-0.03216715774147601,-0.007021280321745921,0.010438794233109496,0.018473360189121844,-0.0017165035421995054,0.05629628408349853,0.03135930902785953,-0.00255922949021004,-0.024625793031212873,-0.01942175022764126,0.003888178338380463,0.03337311697675409,0.001449875898049932,0.0013120446243787738,0.03776967166651086,0.01788409360790505,0.054317669752115744,-0.005751064838035829,0.011190617866458722,0.0012190746921636332
CXCL8,,-0.07972468130308197,-0.03586766561005966,-0.025853355258839895,-0.03389254271571093,-0.021732771247940545,-0.0286390850478316,-0.02359456835809155,0.004071192821573283,0.025378918109105683,-0.014092135848157744,0.0807763454786256,-0.06992204542481448,-0.021055112996638085,,0.023345290859214992,0.003972752727194763,-0.09623125708982763,0.038681044001233504,0.012674715468761921,0.03262571118083846,0.009527739482251421
GRN,0.03186629239185699,-0.00592001727391012,0.009069685847649599,0.037209332829953375,0.01323756676199749,0.017729502295135896,-0.022976259765198306,0.012862175043525919,0.01857819490396895,-0.022084611951603238,-0.012488353150308882,0.019420636618021223,0.10954316769830391,-0.019068741170686743,-0.03747130042157387,0.06275542736789361,0.02101330508653419,-0.07597311462775433,-0.05569624614846263,-0.0782012802789249,-0.0844627008757217,0.03967571052863994
MIA,-0.0024033209134961208,-0.003911935243481493,-0.03457538778512349,-0.02455534131843144,-0.006592396881638101,0.015086424568512932,-0.008493370778678285,0.09807877620232906,-0.008892612593579445,0.04162213983010246,0.09947594081721853,,-0.02594159319744277,0.015892288408919958,0.05719334714872113,0.12375399158502581,0.03055368103740251,0.08053568370852897,-0.025567972549567507,-0.04975569470013649,0.02000303104582247,0.03046788533757491
COL4A4,0.07423647267488988,0.08220453920493492,0.07112511677835383,-0.010344922371174877,-0.0298736617848827,0.07455409478246793,0.009961150943126596,0.007155161257188944,0.02144831769622728,-0.006982654373022731,-0.02891167745734457,,,-0.032473685073152216,,,0.07033409866048346,0.06629884656280281,-0.028030201362653325,-0.04044447961531422,0.015773467474602152,-0.004824876070740352
TAC1,-0.01722990051559246,-0.022197336005186245,0.06418889406681633,-0.006066824050500804,0.03837914601249149,0.0466736235290691,0.016447376495340973,0.017454787661854244,-0.019521400165028933,-0.034349721277038836,0.006804804656136468,-0.04285852954160153,,-0.02719852329293539,,,,,,0.08581108307430937,-0.008251666313331948,-0.042469717571595185
RARRES2,-0.10600695539433751,-0.01672474761265697,0.026340419927961524,-0.02789555783635484,0.025555545957097293,0.04989380735106877,-0.039636311298868784,0.040417467187952485,0.042189489671871284,-0.053208226803409454,-0.015289546163097427,-0.016499388254142613,-0.057555795948265896,0.006476371813491734,-0.0037046666331567806,0.005258636383532347,0.049899402375705997,-0.07925236834635022,0.014624222766333943,-0.03742773400201798,0.1222792892720805,-0.06054182922698792
FGF7,0.023413488499358395,-0.0059146310412897555,,0.03334045118295129,0.0037522639013168285,0.03187673198894605,0.00547227044728741,0.10297957019054885,-0.017620355312379182,-0.024113125024259264,0.007339848942512162,0.04407264441936388,0.015345350406476258,-0.01841727385566461,-0.008599587493973286,-0.005920739628680063,-0.056897666497360055,0.028433344583484628,0.008896817368143092,0.07645527456027146,0.06992691294318248,-0.0008830311698369601
EFNA2,,,,,,,,,,,,,,,,,,0.018397869659692916,,,,
HBEGF,0.0326973464906676,-0.029960620676147035,-0.06251334222789297,0.007582637456132736,0.04451821912762804,0.03887557536356267,-0.0486387750345902,0.027159567026423647,0.0778416061716931,0.042630121595592645,-0.03146124256738168,0.09538115033183679,0.04185930090142899,-0.0008375283697438757,0.0019704726016573876,0.10709363488578341,0.011938256086832168,-0.03764679943903985,-0.015310171477584646,0.02202898462539595,-0.03357686015504268,0.028544684208011557
CSF3,,-0.022034350337030398,,,0.03959156388970402,0.005922480365383596,0.032663055451395875,,0.05617642273603139,,,,-0.02873714855143403,,,,-0.019116826340713794,-0.08319300703106483,,0.06633026525240329,-0.020311987610419857,-0.036911365067081876
PI3,,0.0029569935772636156,0.012135740922639303,,-0.009734074370202536,-0.011825214267950206,0.056567534889384916,,0.09652066006208165,,,,,,,-0.05923557711989261,-0.00597747286178904,-0.16109993006292717,0.023406848200362446,-0.017830056161825168,-0.024702632048977186,-0.019918246277284633
PCSK1N,-0.09456821986583504,0.02069558125773985,0.02582337585565406,-0.05258002267983467,0.0778801044807995,-0.03790350530334817,0.024864176310649952,0.01776783539297451,-0.03668712972150546,0.012112846219920518,-0.05899746412215382,-0.09837414577229624,0.01166566779833275,-0.02713513946052004,-0.015189128262663599,0.019722946180779542,-0.003209963350074804,0.021746980093957046,0.03894369904731429,0.10069237388458657,0.040712885945906725,-0.029789565444563574
NTS,,,,,,,-0.043091344421841586,-0.019266509101464026,0.038876892583477804,0.025673748157330496,0.03883395423658511,-0.02183869351546297,,,,,-0.03365472281870054,0.10313174437245343,,0.002513570934149394,-0.030079283883671686,
SFRP1,0.0295876968892543,0.0028451389645154134,0.01856418768854852,0.0939479203605436,,-0.031119045925344015,-0.0239423680070251,-0.03148007432399037,0.03376647426684602,-0.023468779970763076,-0.007100412909534739,0.05068184143950687,0.041898455843712115,0.0017045974618578067,0.0367880769743284,0.006928129038123464,0.03504434120828636,0.0306356037710617,0.02107009040240452,0.03392638525486731,-0.029380317530332604,0.10774358582106913
CXCL13,,,,-0.039787167948884934,0.17253856219530006,,-0.023727192452968556,,,,,,0.026913342201173907,,,,-0.018341792470145512,-0.05472202894969055,,-0.004353948680915011,,-0.029940131069468544
MICA,0.04817802027169451,-0.005298388689360252,0.0063747631652234255,0.07595526125638899,-0.01702997450851066,0.00868937935190648,0.011721607534267054,0.00027374803668851066,-0.0341453154562936,-0.02849290123275672,0.05124904908955521,0.12382919910621765,0.03125608436935445,0.07334167775846104,0.011894564279118692,-0.01820982455270445,0.08318756360037208,0.02473893904096149,0.05016941730274162,0.0509710691912036,0.026404515653142457,0.03589699254010561
TG,0.04867396470519342,-0.038551297708705454,-0.0005181303458853024,-0.013256038119226895,,-0.03358238087594751,-0.009716862469953427,0.011344599184759009,0.038823153821453106,-0.019956436278451,0.022953798703922296,,-0.04082837138567314,-0.009576498637415476,0.009360918121817781,-0.0007977573230165952,-0.01916875604675662,-0.019395850181876506,,-0.02367863902496021,-0.007469633996782703,0.07114842304203951
ADA,0.02548076902271421,-0.03431351616154546,0.0201345084615592,-0.04767310609393019,0.04091103810485065,0.036411758940628765,0.022710614846634235,0.06129825920628148,-0.013625822526793561,-0.04490308646558952,-0.0006913906917570009,0.031244137774943188,-0.027497683438671677,0.07901760537762496,-0.025243449533222623,-0.057613911269324435,0.0072139650215529314,-0.014464424955664608,-0.044857749443507254,0.024113928388388235,0.04026375198312045,0.021230309698518336
LAMC3,-0.01082842431689306,-0.06761207635873114,-0.020627985595886144,-0.039123501842485336,0.13677875176557275,-0.04606163676183991,0.10283509800330023,0.04230197456261007,0.07474418010170096,-0.008527982783106677,0.05380101150296163,-0.028802276621262647,0.059400829655909405,0.05639522046506148,0.03857080970615014,0.00878926754688281,-0.018694506969932672,0.020360966070358297,-0.07045875285840568,0.007760603040410425,-0.03428890179325622,-0.01163703573361677
CCL7,,,-0.021765716783909286,,,-0.02428000771775596,0.053556039656437175,,,,,,,,,,-0.021621484262433505,,,,-0.021284994079492216,-0.046755957252874104
NGF,,-0.027862046897665655,0.01817209689909471,,,-0.033023088715413006,-0.021603379631284374,0.05108965569523955,,,,0.07687479857776643,0.07352086427415454,,,,0.07990746311552907,-0.0210122549055856,,-0.017127762454407787,-0.023195909175913836,0.06944385699342645
TNFSF15,,-0.03446882929077224,,,,-0.027036976113686804,-0.007827702313941068,-0.025767696964141683,,,,,-0.018300381044756522,,0.0579585551845069,,-0.021078519272588095,,,0.0030020779795743063,-0.022861791204361406,-0.02826164115300153
HMGB1,0.12042981218213782,0.11011858115580232,-0.021061278731691804,0.006496268521579259,0.06605304327945198,-0.009732920059891159,-0.009575215824040223,0.03059200632052201,0.005259144985586532,-0.021391104393968324,-0.017801978766730744,0.04005227092031738,0.09063288582891145,0.048182929851469686,-0.0235362089150511,-0.04391387724319229,-0.03836741534199666,-0.04331437042262522,0.04875471412289394,0.03328344347048178,-0.0026036657448889433,-0.06970694222256309
ITGB3BP,0.016131919331890433,0.0833301845328674,0.002503942367867075,0.0017693069953290592,0.016396766791853094,0.038193904922131254,0.04694545233038414,0.03289767449889829,-0.0005175647178335509,0.032298947039214806,0.030482299888842948,-0.043371241392022766,0.04585507675845061,0.04378725090261426,0.060225400403164625,0.09728626671848643,0.07580181961469709,-0.05525929933675898,0.0013763087519350684,-0.007729553028256149,0.055053633040345315,0.0021746773800802796
AANAT,,-0.04993831352737552,0.011423412037281049,,,0.011865686288098653,-0.020986858775253175,,0.022733374779803698,0.042332413180566714,-0.017210147466137415,-0.020531597156813613,,0.020372382589268736,,0.06216050456532431,-0.018968142522687772,0.11208336641024033,0.06551174823974787,,0.05332499918417739,0.00023050143572752276
RELN,0.06613186963537585,0.18225008340955526,0.01747341459160023,0.009268224622651648,0.057627356438812054,0.001654003704761532,0.012181480851859024,0.005943670040890011,-0.039964311143023824,-0.010788622607647813,-0.016277152990741863,-0.006650654953121223,,-0.01776823599483999,,,,,0.06569757800271026,-0.004022416856138198,,-0.02932235405113228
IL15,-0.04610837226621796,-0.03584741246938888,0.05347730007129511,-0.013610729552994517,,0.048299807315778175,-0.017100298094799272,0.002588849425116341,0.009983047821007979,0.02047134382769801,-0.0293704292235315,0.007538831119545272,-0.03325632332447455,-0.015086932245442258,0.004097765223546098,0.08925372622231838,-0.022471001271355498,-0.03649882162799795,-0.044875849446780504,-0.017328520115744105,-0.026007564719661765,0.010372454019308657
UTS2,,,,,,,,,0.003479491076033925,,,,,,-0.05980947934468381,-0.005429314826566392,0.0882797625232988,,,,,
BSG,-0.0552678847683149,0.027901431283429215,0.020214423059428936,0.006093313662881998,-0.04628079349868475,0.050501123429649325,0.02708758919464503,-0.00877575436165467,0.015851010905918943,0.03868909157438691,-0.006370053292568722,-0.06895139781034369,-0.010684248579685938,0.04814737880399329,0.032683994949065445,0.039914935865836984,0.04282021763904558,-0.042906828693007514,-0.0248471986882686,-0.021896402044495823,0.09830484523522237,0.013100613245507783
ADAMTS3,0.0197703345841146,0.03437082115489251,0.013409131789856645,-0.023768103141627334,,0.018916456118269715,0.03729932047100216,-0.004824831180144878,0.060090633329034124,0.013330667373439794,0.04211979537584881,0.03214081588137881,0.06400599047525317,-0.02834501132881207,-0.02900371799667607,-0.06809780317769915,0.03866002418743539,0.06586392230502161,0.006705654090539105,0.08018538153167254,0.03561125493800143,0.0018458427973691465
CD34,0.00919998682272433,-0.001457842847571659,0.0005234746775318495,0.06943495064506841,0.08048689681304899,-0.03266868423979683,0.0005913677261485465,0.04794305256587331,0.04983752488656962,0.010690525619407738,-0.006205913382528066,-0.015682234519865966,0.08208581746897167,-0.028062395871927135,0.02137019237221349,-0.031004343175211318,0.025020502964761413,0.008334920471629318,0.012438122042700481,0.01660565346033623,-0.01880701014155234,0.014205672633889341
CCL23,,,,,,,,,0.05209866793263599,,,,,,-0.03053721019463393,,,,,,,
PLAT,-0.03427374176401618,0.0842963547806223,0.03782922794589524,-0.033371163212316805,0.03643618119662214,0.03857374691769358,-0.00713624024970958,0.04804330766409226,0.05592864826229586,0.08201081895246111,0.06984658347477356,-0.04790135322480384,-0.04471431960986301,0.07375843340343151,0.0037007140913296846,0.07627377639133229,0.01195496893838888,0.10721416644057967,-0.013645562450855542,0.06537491520131383,-0.0627353454154697,0.01814989837819467
NTF3,,,,,,,,,,,-0.02778128356885997,,0.052446259433895324,,,,0.06286792041260958,0.0501659700266849,,0.05196892025167015,,
LTA,,,,-0.019277434808715067,,-0.031119044469546133,,,,-0.0172847733630952,,,,-0.03544485299463873,,,,,,,-0.030309079792156447,
CKLF,0.03574691875038129,-0.01174540147699783,-0.028160457601389986,-0.011738630631065517,-0.022441483759410668,0.029071730811296156,0.016810317080160772,0.050362047665918834,0.055629135759758176,-0.06225368652911274,0.06499393847772619,0.02943405649017447,0.05959738029692706,0.05924089387100799,0.04351129431599825,0.0002905823376479639,0.01752000198758436,0.048530426131156906,0.00016082987839919396,-0.03203955348411448,0.03955116029736978,-0.06652656000860202
APELA,,,,,,,,,,,,,-0.02214498045778596,,,,,,,,,
CD24,0.034705842846630884,0.006707697231453338,-0.022913858747948594,0.00041210887927480136,-0.03486960525320506,-0.005726006393754795,0.01686404922873131,0.021884485746205693,0.008387685398293182,-0.00791087784352033,0.04250091330770573,0.021177981006253364,0.05999497971029161,0.05297548270997697,-0.049774099724865635,-0.05405136763849406,0.08358153575545922,0.05851216595178868,0.0459843405342906,0.04723468105993274,0.0754383534769205,-0.007511420165548368
HSP90AA1,0.05954723380391978,0.0605228598983924,-0.05739635102435792,0.011455873065997782,-0.060773266337051025,0.037638885134784875,0.050996325256380245,-0.03585175660135809,-0.03135653777558276,-0.011470166762606303,-0.005698114159384667,0.013866366117564456,-0.034045915291405174,-0.08210519865542325,-0.04823308062512354,-0.00833617133024159,-0.019822748316453167,-0.12158852379229652,0.0045134862361160015,0.052627271053954434,-0.027741451522198948,-0.08228611959533579
BMP4,0.023887461708702113,0.0191283369586785,0.011699200111931683,-0.020435210940576206,-0.002675709763857444,0.006699211691546855,0.10287313786958198,0.03419570141497211,-0.018330995796885175,0.05106046219443987,0.049603847739155424,-0.03274834297768918,-0.022928859517053753,0.03844165590756172,-0.04349178269928218,-0.03808823860081216,-6.492325801726325e-05,0.060150237051413896,-0.0025179034103738457,0.048306779023968925,0.016101814837835182,-0.03083350328810791
SCGB3A1,,,-0.02176571460736669,,-0.031980625913385345,,-0.024992757981955938,-0.023405268689228327,,,-0.014516927714794943,-0.006220396888986855,-0.018814893305459365,-0.024732949681081966,0.08221442622952067,-0.041690401645348756,-0.005893427046163687,0.002084500836164164,,0.044307318892844984,-0.006093601597778635,-0.020618314634336044
IGFBP4,0.11151811772375349,-0.011519813911434902,-0.0073766801509532786,0.015057318757190515,-0.009933838360822721,-0.07557831102776479,0.0381090525069606,0.07576964984054269,0.04641419982560983,0.04119878966355289,-0.013324953535875142,-0.04167033656875578,0.08039479192342376,0.09309256816230063,-0.05048226492558728,0.06579963382899508,0.012642841594668624,-0.1046755780972024,-0.03173670457562257,-0.02301336938598018,-0.003385546764410111,0.006605520878303407
RSPO4,,-0.03403634680772553,,-0.031164175053127446,,0.001361941371060467,-0.015880900028757913,,,0.007215063697973027,-0.014516925591365868,,,0.0594897901074193,,,,,,0.02081059599439022,0.00439110200972262,0.05850014832170451
LEFTY2,0.05173067714908237,-0.005841483661861123,0.005952380709602396,0.046970383942935214,-0.008700611062657345,0.09009010295327972,0.10032240874939448,0.08023336661409518,-0.01467290306296352,0.0587984696428158,-0.01591798645683364,0.05380862555501889,-0.02069205528976254,0.012373874253837557,0.014465153558620268,0.021074080386043848,-0.01835419169906619,-0.024489497983040946,-0.06041969317876099,-0.03398027319262865,0.04632362525668006,-0.04070800015279183
PF4,,,-0.022578434996885752,0.01848123281030546,,0.02191859245407297,,,,,,,,,,,,-0.019521589371132936,,,-0.03030907277841057,-0.02226265587002152
ANGPTL2,0.09197744579724802,0.07259054871226978,-0.03399759641087964,-0.025898105136711903,0.027592878775827216,0.0056759455809789975,0.023313067207076172,0.05399043121914917,0.06553210717544648,0.021142114259780815,0.022260164482675086,0.06084431185286442,-0.029544659113819174,0.037370272616260095,0.00908910013838384,-0.023446748513569256,-0.021283465806388603,0.08983372045710167,-0.02225188806444857,0.04128341746964601,-0.023875749579107465,0.043370479236684634
LRIG2,0.01761395512514079,-0.009266885205414977,0.011070497013217889,0.05337696050251872,0.007968424046903837,-0.006999547996950888,-0.031474682406567624,0.031326797265669656,-0.020565818183064438,0.0294483753959318,0.040624867409226884,-0.04632090160561045,-0.01943585747440621,0.06657956660452964,-0.034026497102077856,-0.005631253069912729,-0.031711967575717676,0.05853271125154712,0.00899915288735833,0.0027553076470162026,0.02723590246202197,0.023214018431723268
ICOSLG,0.0041406598801898955,0.01770790902713613,-0.0010917717939166044,0.07486304639660255,0.033122134138472335,0.00021285067805626407,-0.012676837652489005,0.03735029301671324,0.04048740560946556,0.04501846033534909,0.015409214615335148,0.03179373388886191,-0.03491491254842769,0.004711596769829778,0.05173766909529538,-0.024113006345134476,0.06403965518374355,0.14137019968840306,-0.039513725698335896,0.02797811408297902,0.05775792934328984,-0.017089214807695242
WIF1,,-0.03352907343609384,-0.022556559699926225,,-0.05186023582195485,,0.039132381215427385,-0.04793980149932368,0.0398229910108215,0.057678150528119705,-0.027317848302278517,-0.05002628546699467,,-0.02264234134436523,,,,,,-0.023227566084885305,,0.07060605543228807
NPPC,-0.06383238521043999,-0.059724605962258384,-0.023805525656013383,,-0.012307039031887143,-0.015615915981420599,-0.013908921929719287,-0.04490292523937341,-0.03297047303580113,0.006295635900842977,-0.02017497397198906,0.0074840142306146365,,0.07122016610382986,0.08427268432944703,0.0881455873412308,0.00887699072768573,0.06574733191502628,0.026102229689976653,-0.04547466211220477,,-0.05350230444370669
LYZ,0.06973808103587315,-0.011911405545756594,0.006186708952600543,-0.002106807266683956,0.09144004882019517,-0.034794625474507304,-0.044313869621491246,0.050026866173010796,0.00783270139146296,-0.010458738960580333,0.025681464116831764,-0.010506939361502756,0.08847199778741968,-0.05811843680658813,-0.02141674224785604,0.16261899093644394,-0.032147540567224124,-0.005883810211724361,0.0569798101263635,0.013802814669341046,0.0028057857356838167,0.01350809043413631
EREG,,,,,-0.040328827667628374,,-0.04059275172204082,,,,,-0.0224656483155053,-0.024196129052366528,,,,0.024332583878206634,-0.048742829118924955,,-0.031121367081431633,-0.04577372058093373,-0.025630911835055996
SPTAN1,-0.05227428136047419,-0.016243370657850954,0.008850939766733073,-0.021251207429739405,0.02894350689898769,0.014086799520528832,0.05622499141699414,-0.0677336608400992,0.01932472488589583,-0.015776118412192414,0.03149367921605153,-0.04320860255071978,0.02161652734458865,0.01168280023571759,-0.01137613397906479,-0.03555341403779686,0.023593094559438157,0.10778173676875918,-0.06588482357584632,0.09133436989426694,0.014823121211018975,-0.03472825365608581
PTH2,,,,,,,,,,,,,,,,,,,,-0.02039464037515966,,
LIPC,0.08435261899716773,-0.028864742514390064,-0.027641939060235193,0.02167853012375119,,-0.0380689173306127,0.01329719321421753,-0.014865001557305402,-0.004170325021251089,-0.03758506134938762,,0.12660269585606065,-0.030254151160167383,0.053306745741625736,-0.02861024213930056,-0.03755001881245036,,,-0.058027798258263485,,0.05251882069333712,0.05217045929575755
COL8A1,0.022315530102926216,0.076744409034268,0.03717759616578075,0.031117076173774016,0.01743943998663466,-0.0030893882584110376,0.04713034060585322,0.004429871770136581,0.053388298968533095,-0.0013788926939797747,0.08766774633721573,-0.001973316046766175,-0.05324472771079091,0.050652706523949736,-0.06948130516087718,-0.032149838957485424,0.01612368962936383,0.03663924086426517,0.017852002279847227,-0.06037962817269995,-0.022150411136455803,-0.08564747101318564
GSTM2,-0.004743235333265551,0.014704717934894338,-0.008922120018261922,0.039362270845060846,-0.02673161280773804,-0.03473612817859213,0.007644559631368355,0.0814689705402967,-0.05417000385869942,0.023866954502751968,-0.029325704501267594,-0.006630051779945802,0.001069182833140368,0.025287070461872098,0.0771241129354065,0.1055303599271348,-0.04286259799749704,0.008720439945254206,0.030022496367732538,0.02283277856631559,0.044147879034755776,0.06513588210524013
IL4,,,,,,,,,,,,,,,,-0.004318409509090321,,,,,,
SPX,0.02421097358489504,0.09596325670923458,-0.019830898179728152,0.053629591097886835,,-0.040376115478269324,0.048411874887479805,-0.049835736862074674,0.03349366123507794,0.0040573459490005235,0.008353885962818556,0.013874627344867696,,-0.04590564008509035,0.006860496755558857,,-0.021799776414178875,-0.007378330777749826,0.02774918538295899,-0.018691016588157063,0.013401766316771388,0.033347480734864675
MFGE8,0.005364383877380329,-0.03394154528375223,0.006571707859783771,-0.0025746517446105983,0.02703960086097199,0.02378573723928804,0.010758884819865923,0.01285572254549336,0.028751350151554843,0.049113756050686436,-0.006485799982804273,-0.031967681873785625,0.00937291949004828,0.050043162704148186,0.04596623463008522,-0.021919538374121472,-0.003413636701256706,9.366748464304193e-05,-0.01974697085219071,0.01645741483865024,-0.012250515233013935,0.0022516633929140282
TGFA,0.07393126957283543,-0.032613498318283446,-0.020675093589425455,-0.012626102278478555,0.0977567816432713,0.01036096297739995,0.05233290216913293,0.006062644890943303,-0.005352710452492246,0.06436620568041106,-0.024699106423954204,0.11237816204978138,0.051588589950240876,0.06483536377822771,0.047420353778411806,0.022672630876607532,0.001432188896375182,0.02582540611925946,0.00417251423858161,0.07433462136265345,0.034593670410021995,0.03921105290387189
SLIT2,0.0471214070030741,-0.007158622802125878,-0.04292747147169134,0.007832946581535265,-0.02377024570499075,0.10275808510767004,-0.004418493125812289,0.03312352180844928,0.0032938116153164642,0.05090664145601067,0.005870281590986052,-0.08803248814605806,0.03948209776713151,-0.029026470715387578,-0.025397598438068172,0.12820269286854255,0.011288654598069223,0.06578769197821764,0.0260064482759185,0.04886491147751399,0.01236390363007306,-0.011293142427829455
PLTP,-0.08410117561713822,-0.03880333543349464,-0.0011577272110468192,-0.0028255317564286077,0.09217783817345061,0.00833745395089085,-0.026150305349979638,-0.014238743581882452,0.09032600124612959,0.029812338677553944,-0.006869117852523673,0.04638531549907875,0.06279071089308037,0.013040181947478099,-0.005036199739381438,0.06762484300667615,0.017034007920490885,-0.08893692816741444,0.010142048777812714,-0.03541806255837791,-0.03653309595459781,0.02733302463322463
