,ZH8811Bbulk,ZH881T1,ZH916T1
PTPN6,0.044065531595691515,0.06236212413244552,0.07449909538478533
PTGS2,-0.032156069384589675,-0.03825950852936899,0.017877162364740438
CD58,0.043447856098919616,-0.013077835037487098,0.04697356703763622
TNFSF14,-0.0010160545415077858,-0.02610430503341886,-0.029874542269450063
CNTN4,-0.010003684771595597,-0.0615997678323694,-0.034030216080234044
INSL3,-0.016687428864073078,0.09061645531271513,-0.02738370955625424
BTLA,,,0.14947245005758683
MFNG,0.010709126237771562,0.004412613602405916,0.0072311718727478425
ICAM1,-0.021170130076607046,-0.023032362637247387,0.004824579456865977
PROS1,0.02930705270824768,-0.07574433611581809,-0.020616934623704945
CLCF1,-0.02566817412666432,-0.06805463793245516,-0.046982107966237203
PSAP,-0.03114132821919556,-0.04131171042269761,-0.08787699532533803
EFEMP1,0.06249705001510129,-0.09107572745003721,-0.13494841555544215
C1QTNF1,-0.0099619955451661,-0.03221452272508654,0.007401003794332009
ALB,0.00468583791386658,-0.02687840567979953,-0.030964418168128578
CCL13,,-0.029281399638604964,
EFNA3,0.01990001468135231,0.07761357437108707,0.045559397786158105
DRAXIN,-0.042689363420290886,0.03765617987423528,0.07271457241281273
RAET1L,-0.016893059795893034,0.015645667598911762,
NPTX2,0.033186724673801016,0.014269991221201601,0.07700169445310343
FGF11,-0.01967962662385473,-0.01288457305241134,0.06834997574589295
CD59,0.026938416578752792,-0.010011323518023795,-0.03812335645618911
COL9A2,0.037058203967303895,0.028814147770193806,0.07284258545759574
DLL3,0.026786014927245083,0.06173758279452214,0.13968043916471978
FGF5,,,-0.02623125069226609
LIN7C,0.02822402230312442,0.0016730535599181451,0.02293946545240623
GDF7,-0.014481553582125151,-0.021221274247086256,-0.039061551848928594
PSPN,0.025459730615228205,0.019757695713702606,0.07266578111387548
ANGPT1,-0.00557875291260564,0.02563094009723157,0.03925597049889271
PNOC,-0.015399747779137319,-0.025158687364900057,-0.013100638008600817
L1CAM,0.0021597310093177773,0.008724630073486296,-0.03439684893130115
APOA1,-0.02235557713668984,-0.04537033436076263,0.03712842236483552
PSEN1,0.027079598009527903,0.029820722982690104,0.020728121063316434
CALM2,0.10870964944619821,-0.008485661198130177,0.07553337071747365
CLEC2B,0.01756930320851965,0.05431615935473732,-0.017304337538172506
NTNG1,0.0134399236356057,0.013271983912525143,0.09661449143582179
LRIG1,0.09216218501318596,0.026896461621523194,0.08303274131317491
CPAMD8,0.033173950667929546,,8.86432444334454e-05
GHRL,,0.16034009909410546,0.0034369274496805022
NPY,-0.03145005234323289,-0.004023775844645037,-0.022442391396071404
MMP2,0.012656501442225791,0.01897755193088991,0.07021087642182668
PPY,-0.025571225287105273,0.0013119543288631814,0.09028411939821519
ALKAL2,-0.011361608398695239,0.035837730607401,-0.03685497504109031
CSF1,0.007917360782034933,0.02437235797727657,-0.027487556266982547
SEMA4C,0.011559226185663653,0.005326714759963532,0.022823821804771934
BMP8A,,,0.042729123251257155
ICAM2,0.06733244058878282,0.020687177480340383,0.013364539175026191
SYTL3,-0.040969759886798865,0.07839679317689495,-0.014654218172677617
IL1A,-0.03815557076628032,0.02157493177598548,-0.007426463024708893
HLA-G,0.05808717009868201,0.012042499211365907,
PGF,0.0450456195734556,0.03363131563702718,0.020525718631711185
LGALS8,-0.010694490960610396,-0.018448520417155365,-0.04326995749714424
DKK3,0.07203016858973048,0.021958053778129743,0.04225036238046427
COL16A1,-0.04032637753447333,0.04753361131705851,0.04714965260732972
TPH1,-0.03370013384589174,0.018646939426184492,0.024763934553860428
TNC,-0.04036738323422945,-0.1222936421342679,-0.0433555466767212
TNFSF9,0.05755429663297738,-0.03279633841258057,0.0054854251256375615
C4A,,-0.021445087518240525,-0.008373717301470854
CNTN2,0.05951811553014929,-0.0017576923698847705,-0.0317016751794476
F7,,-0.02122127629913162,
LUM,0.07676578440119726,0.030258265679847206,-0.06066798154194512
BTC,0.009182494865159142,-0.020536238664572513,0.040712904038460215
APOC1,0.017393519315952417,0.018012976196563057,0.047196903820718096
PKM,-0.03700050167388016,-0.09931888353505183,-0.07570371873009771
TNF,-0.016893064403478895,,0.0011918573267321398
GNAS,0.034553219809345705,0.005653245421859348,0.09403615288033607
BMP8B,0.031120401748574646,-0.09301481536639421,0.01356611668956886
LIPH,0.024182585906368924,-0.0337003253798937,0.08753233391957535
CCL28,,,-0.019085144538115294
PTPN11,0.017430541578508776,0.028307449902105878,0.0010992245767369104
ADAM12,-0.013721115507983524,0.024590711471373542,-0.03865566202265546
EPO,-0.01956087035436004,-0.02030307564453595,0.16089585073435805
EDN3,0.04845103101542669,0.015070412755261943,-0.03687671230176138
CCL22,-0.017888116431621838,0.003166594486924497,-0.017071325569568006
CCL2,0.014592444236016385,0.003833719578363208,-0.09207404574721956
DSCAM,0.066685093140819,0.10055979410733752,0.08204475464957854
ANG,0.015250208391932087,0.056729835097671946,0.02174663963467134
FBLN2,0.056661880175740746,0.07802635379882304,0.022931115234716797
VTN,-0.013754809698846676,-0.026289742653860308,0.03035333865409178
VEGFA,-0.0828013425742676,-0.061188715099101273,-0.010592130713400868
F10,-0.006193485600079447,-0.012814086929691245,0.0592915834694816
SERPINA1,0.0066053107037614,-0.014086477051744373,-0.042708578631137716
VWF,0.06256338952490284,0.076960072112128,-0.0003618148413862816
GDNF,0.02732172221400865,0.08961166626484572,
VASP,0.01545190830389514,0.057396929526866,-0.020523670783399204
ADAM15,-0.015172347035939513,0.033504654797447485,-0.01859947593624252
WNT2,-0.02008999368177921,0.03716563560477579,-0.021391708245696067
CALCB,-0.023793303019466784,-0.03171428732721385,
OLFM2,0.006510366774984923,0.062198366394070316,0.12142635340856024
MFAP2,0.060394000046037115,0.08368469935458,-0.028871101750920128
HLA-C,0.028913067276510242,0.0033323679784412097,0.011730548989620206
THBS1,0.060620232241254464,-0.027816951729660745,-0.12830886276383047
HSPA4,-0.00023255903813419393,0.019549571003219326,0.0003236141100595333
LMAN1,-0.06518402122694102,-0.055406147473848553,-0.027936678777317436
LYPD3,0.03399733522525656,0.06544972826566206,0.04746570570760104
APOE,-0.003944909863473465,-0.05900279190856583,0.07576649080855433
SOSTDC1,-0.014934166685527224,0.030805983360089117,0.04089362748547784
ANXA1,-0.01123957004615961,-0.027388654294853192,-0.06558784749043371
WNT2B,0.03603006969489118,-0.011106836604167261,0.08968587373844147
AMH,0.017306213203616277,0.021564236658596973,0.05343887267960599
GDF10,-0.0024453367671072542,0.05440714258886774,-0.0014848915806071165
EFNB3,-0.02136395509585296,0.0037129694682073097,0.11069329908210125
LTB,0.04210124569271545,-0.024469720515305726,0.06598623058792316
ANGPT2,0.07861922895621865,0.054751331765882004,0.01348390553291528
NRTN,,0.06504492590731219,
ADAM17,-0.0376688181417322,-0.0490641227590532,-0.007291790625265906
LRPAP1,0.06154241996604634,0.019600515035481412,0.036029236657926914
NID1,0.028287605045631808,0.018420288219583976,-0.014157824414544684
MST1,0.020093683261316882,-0.005285938202978748,0.018697438715710682
DCN,0.0959011454962727,0.06191420409227411,-0.07605914722839598
IGFL2,0.001386661074584973,,-0.0126213760053735
COL7A1,0.02065439327682038,-0.009373153474059578,0.03436451338186502
CALR,-0.013480151605339571,-0.05073754641135481,-0.09437690892093657
PIGA,-0.02902854395265114,0.015369445014988155,0.0764646521080196
CD200,0.05174275235332374,0.0199990678360044,0.04747361577946872
GRP,-0.018272033602710666,-0.001453094448309731,0.01023955257552503
CDH1,0.14880741995892954,0.07261088987783197,0.07562529553262576
LPL,0.07715720682179583,-0.053925123281176324,0.13194273559140088
SEMA5A,0.049789605731689536,-0.037812337068330495,0.11734506853378801
SEMA7A,0.012821184675126628,0.002366908791630136,0.02496899088038845
SEMA4G,0.034166082712074004,0.04092183751412306,0.01720813559259101
SEMA3B,0.02375240515374889,-0.08102755345406212,-0.02494154536015458
RPH3A,0.09076771820421084,0.010852425242239266,0.01834295467113433
JAG2,0.009025897632008107,0.0540925777509145,0.030143329799423017
CGN,0.01985811862941521,0.025511801097336008,0.03799286873905194
GDF15,-0.07209714644287114,-0.05786858775754863,0.029552127171160434
SEMA4F,0.03247418981751807,0.016002129331574168,0.0342123890643391
NXPH1,0.06403618642978438,1.710526876125865e-05,0.11122115625759507
ARF1,0.018368419076083563,0.02493957819809513,-0.04437998860629005
DSC3,,,-0.02029547125006222
EBI3,0.022306101235609402,0.003935558517913952,-0.010694077930707242
TIMP1,-0.053352843758799756,-0.055260602626539444,-0.07368064756906874
SEMA3C,0.004668258806139314,0.04318896013540175,-0.03739879755095688
GNRH2,,,-0.003026701761412543
GAS6,0.010805598333380243,0.06719655106679824,0.007595045494052895
MEPE,0.06292267704722446,-0.030599746822224265,-0.02804513176841706
SERPINE1,-0.07959482100536745,-0.02975839305760459,-0.1031489503737866
RSPO2,0.03720443620193241,-0.04121953649880521,0.009621377999257111
SHBG,0.018175293377790055,0.06436634051693702,0.023836741129164625
LGALS3BP,0.01748954473373637,-0.052574782267999436,-0.06258997943823433
LAMB1,-0.015765123283150564,-0.055796930433515746,-0.045562838426870166
SPTBN2,0.06676062175017661,0.05949572190224427,0.07637423932204418
COL1A2,0.03232118678254807,0.027454992995803063,-0.0906148042701196
DEFB1,,,-0.04346365196453326
WNT11,-0.009880984053951197,0.04721014592681889,-0.010803859799236443
LGALS1,-0.04134527629481292,-0.03065531140181543,-0.05148808914584757
BCAN,0.0566169650768301,0.046290163071880545,0.13124816208767498
ANOS1,0.004914928874185396,0.013224542188312443,0.09692388281023467
EDA,0.15325764927692664,-0.013072717015348423,0.04673199615879253
FGF22,-0.018461211344087243,0.04498932624719021,0.03802755358534937
SHANK1,0.012588577327483247,0.01439722289161322,-0.012901692572267994
NPVF,0.033262314102275786,,
RAET1G,,,0.22385241647841353
TGFB1,0.03691682332081437,0.01935035070847554,-0.007211946430090545
MSTN,0.017714729550139408,0.017381970545998937,0.01314601842995692
WNT4,0.04677469977818053,0.006321140202601685,-0.02844062669147537
TNFSF4,-0.007694701511704301,-0.04075900854825161,0.035671829064344074
NTN1,0.02169783993185261,-0.02431555967901965,0.04115723268406856
CXCL12,-0.017706592586211628,0.04473520396530591,-0.0033947824242835357
GNRH1,-0.037327900912569434,-0.028602435882792234,0.0710158904499652
FGF8,0.013477015982809702,-0.03657839357285812,
RIMS1,0.004256719894270951,0.07252994164287072,0.023220064239666608
FGF14,0.008251991716157862,0.04529001306800353,0.01275551015413258
IGF1,-0.00814078918058219,-0.048734795972268506,-0.034919599218648595
TNFSF10,0.03955447328881999,-0.003153064856825092,0.03256612408781992
GDF5,0.034163719180880674,0.002125148958664857,-0.0028034444185007644
CHAD,0.08262481310560854,0.037263968423010066,
RGMA,0.05221672850253629,-0.020808037210801558,0.1185437329825884
WNT16,,0.024112058774808386,0.12316338688417845
CX3CL1,0.029546651104495388,-0.03202044082036221,0.09878774044395637
FGF1,0.019890859292926236,-0.014002687312441722,0.03168906656887094
ALOX5AP,0.02540619487355357,0.024268873657699076,-0.04854593170774031
IL1RN,-0.021688965100204793,-0.035932126719215945,0.004052651035752542
PCSK9,0.02997490458735016,-0.017547940100818227,
NPW,-0.03759362441296934,-0.005172351562660095,0.07034287236607627
CXCL9,,,-0.003340524101787951
ANGPTL4,-0.09369996635476806,-0.04593491226407442,-0.09352447533792486
UCN2,-0.030734797550593367,0.05443153573392854,
OBP2A,,,0.10113298310028625
COL4A3,-0.014001052608626104,0.051766303367616805,0.010438241092390062
NRG3,0.0073292212886972435,-0.015193833583595665,0.021668355641653345
IL23A,-0.02272326437858365,,0.01892264748458859
COLQ,0.10509524990817042,0.060035391666023036,0.03798956552077496
SCGB1A1,0.013665299692624115,0.07224388155254323,
TNFSF12,-0.025456402719308446,0.00800144398879009,-0.010003227037208528
DKK2,,-0.023369732154550227,0.07107224958311438
FYN,0.06603545379319345,0.05056574248793602,0.04390776145165662
ACE,0.05228585877373625,0.0908466115739147,0.0320790747514878
IL18,0.07517766781906941,0.0012208648615283444,0.047721529823476556
PPBP,-0.0015437811628804252,,
CCL27,0.0787406391609969,0.03166463961789084,-0.00839552660472899
SERPING1,0.028585891937594483,0.003467349435459582,-0.12802641648111826
AZGP1,0.06690266072254586,-0.08605251041439535,0.03844584743109771
INHA,-0.012741908066855295,0.01185732761994753,-0.0036970383216840055
SEMA3G,,-0.02911295731044959,0.039707555637046865
OXT,,-0.017001711148160195,
COL6A1,-0.013851063206376222,-0.01516334016284053,-0.07650531603425333
FGF17,0.010693630115051736,0.039069942676236216,-0.0217186626551546
TNFSF8,-0.019381563690007566,0.02475026002524073,-0.02258736701796875
FGF20,0.02641605390843087,0.004905327463638862,0.019801954399428556
ICAM3,0.0005987282520797796,0.061889221863822244,-0.00850430224045187
LAMA4,0.00393736184272536,0.022906454699869832,0.018290873419006527
DLL4,0.07210790652990548,0.05641634991495895,0.06515419449339548
SEMA3A,0.03145503373182131,0.051809839573910096,-0.05263690915325105
RLN2,,-0.019829082843902106,-0.007595426136907715
C5,0.012243867200286815,-0.08516708874067709,0.05208569655231076
COMP,,,-0.030964417330614925
C1QA,0.051799919607983656,-0.002631131853834575,-0.10462988646376456
UTS2B,,,0.03553858570921051
COL9A3,0.008036028557447663,-0.06887293629400683,0.09521467013156616
HGF,-0.03941069807552317,0.015486312675373475,0.028513841198358376
P4HB,-0.04198983454710612,-0.07817062211793072,-0.03330678607587525
ADCYAP1,0.02948953353472117,0.05611925510561463,0.017395051762227706
GREM1,0.019666177938193672,0.06037129308582177,0.04449224603279737
EGF,-0.01689306817914234,0.00491317374077737,0.0520107913971913
VEGFB,-0.0054460116737344785,-0.03537269434784017,0.022695345089753464
FARP2,-0.011825639469957324,-0.004560284090735492,0.050314512488592485
IHH,-0.020606742691218195,0.017971783391077627,
LAMA2,0.012290608868812851,0.02442805536461888,-0.022932047799881415
SERPINC1,0.007991499945546529,-0.019344179291952056,
NRG1,-0.03648686655178555,-0.012263534040990289,0.028473243852971668
SPINK1,-0.046129166405305955,-0.023777889058321622,-0.02290112095007115
EFEMP2,-0.03904064892107318,-0.021402600800990643,-0.02139825642457878
SELPLG,0.049215649656086546,0.030325411316669906,0.050158877850146465
GDF6,0.050527291911607215,0.06302909223748548,
HLA-E,-0.002070171748230238,0.035068330562695184,-0.028802916621189813
PTN,0.05756989469948962,0.01929017665595983,0.12102164909562446
CD274,0.068497292616458,0.00048355594628420734,-0.01991201086964941
CD14,0.0758228307109837,-0.06721642739553593,-0.10042178662810056
SFTPD,-0.006158790202067917,0.0976057006184283,0.020914901023678257
SLIT1,0.028874859124840592,0.036973663344797646,0.08670722295682236
CNTF,,0.09712992540031332,
BST1,0.09836347919265293,-0.03382082033001187,0.061636609698325295
AGTRAP,0.04855123628436852,0.0072333767022723025,-0.02452100011661371
LAMC1,0.01853948914776581,0.008807846466934919,-0.027484246310987195
COL6A3,0.040896158966522676,0.023405081391953995,-0.052315815876041484
FN1,-0.054134885299981124,-0.014590058083900423,-0.06371725407963541
MIF,-0.0009833670523314182,-0.03447535890686617,0.03458837400409207
JAG1,-0.015173006310858833,-0.0031383616717676308,-0.04189260422140699
NID2,0.015557364476236828,0.03051929084691221,-0.040411711187205615
EFNB1,0.04668669104004203,-0.0030114833614335907,0.09283150743892911
COL4A2,0.057037852491571034,0.06124422241485114,-0.04412602384856806
SPP1,-0.039714219697093656,-0.13342353652366828,-0.08037670291981429
PODXL2,0.021208780635825278,0.016276591551350864,0.10007685538437652
FGF9,0.008798402451619745,0.060768273504448286,-0.02339167497871559
ITIH2,0.11241369359525125,0.07740370185636633,-0.022442643624761782
ADAM10,-0.01799648694009491,-0.028769682949379743,-0.06150676899522237
CFH,0.06585066315850086,0.07002244789550108,0.0029952849972343805
COL4A5,0.08169943786976676,0.01031821541677669,0.04499553442045932
LTBP3,-0.020053641648893998,-0.061128024692464235,-0.09386005521783146
GNB3,-0.02617519213653044,0.01848475852694697,0.06218594475521725
COL6A2,-0.008250344019461162,-0.018214604454363768,-0.06502869019818083
GDF9,0.11200530266312375,-0.009808524959070556,0.03148007985866835
NCAM1,-0.025944417251110546,0.0022832666443231907,0.08719371928344029
APOC2,-0.017793089895491908,0.00408943666016164,0.1043169582394977
BST2,0.020027166439436028,0.02338182890417567,-0.03364154772253124
COL5A1,-0.003839471299687451,-0.048165929752903375,-0.08011751369248725
CALM3,0.028456825128673313,0.06122724952791475,-0.0007813770688202402
THBS2,-0.04651296908311497,0.026333891670769348,0.003753956681181991
SERPINE2,-0.07004188332997568,-0.0329873432307647,0.08158790501785095
EFNB2,0.029048109588975787,-0.03773013223602071,0.017096921926407535
PROK1,-0.018648618888428788,0.042003380644943814,
MMP9,-0.02382220964724134,0.05240067009431728,-0.01933161575277002
NPPA,0.0389495255840805,0.052072036080460155,0.034612182714120816
APOB,,,-0.02058750593191676
C4B,,-0.02295493205223848,-0.022797125662869466
NTNG2,0.04098061305958346,0.006852210797604325,0.06037289409356008
LAMA1,0.023097550825600624,-0.0275711739360705,0.049426892976145664
UCN,-0.03897075637442097,-0.024868488289148526,-0.0095719618653759
ARTN,-0.001494617089606371,0.0680143396640023,-0.026375932153922
PDGFD,0.039523619680030105,-0.02757688351785092,0.0373427051019244
EDN1,0.020091554274557,0.0059895501180210154,-0.02569483633241793
ARPC5,0.03268696369499456,0.03248316476125482,-0.04854573026833602
GSTO1,0.00369245453541181,0.02227642610102919,-0.013563724432524257
PROK2,-0.01901833320254649,,0.18111114199756273
SYK,0.050819798832322606,0.06126917361731213,-0.005500311143796719
CD40LG,,,0.015491497244046805
ST6GAL1,0.027060041609327436,0.10045629296237275,0.02439691407429975
WNT3,0.06806881128636304,-0.009977465375193478,-0.02895680780292374
HSP90B1,-0.04084387739403765,-0.05152097273152865,-0.08474406371329463
ZP3,-0.02691393805870104,0.012586999959142751,0.051793633565008906
