,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH916T1
IGFL3,,,,0.20540049305340125
BMP1,-0.0023653844248919535,-0.002137786900522225,0.03931988611444237,-0.03292762112487718
NDP,0.0012874598319711878,-0.055846098815287994,0.02996566355937441,0.1130239876792014
TNFSF18,,,,0.09398902980468674
RTN4,0.005841657946531263,-0.024016122102750302,-0.04377821878612249,0.009857333147294147
HEBP1,0.010001858143604528,-0.06581355603738259,-0.013188591204982704,0.11843456318847433
WNT7B,0.003872303818511409,0.057083782788499265,0.016782746745434365,-0.03196155971843915
PTMA,0.03347130886919162,-0.07456317317371275,-0.01635551190550225,-0.07715840279422649
FASLG,,,,-0.012987277859847062
CEACAM1,,0.06777100547753198,-0.01901833579617598,0.16596165339935337
PDAP1,0.040495050532899035,-0.012377802654097948,0.001210303441269219,0.07550512713759223
QDPR,0.09280170656677135,0.018098726371562988,-0.028495841780627168,0.07206560094274576
POMC,0.03897818850343737,-0.02398181481781422,0.005849331229168725,0.03674798594842648
CCL18,,0.037315216459114633,0.04503745366006256,
CCL17,-0.026968926017075824,-0.011226998966771849,0.07657199110933598,-0.011771508653851312
VEGFD,-0.019782033380223878,,0.04569959015349889,
TNFSF13,,-0.021542924696118983,-0.029841735120555265,0.0031154044455966486
WNT5A,0.033271437190947446,-0.07129650736379496,-0.009599552765920323,-0.025676506496241553
CXCL8,-0.01842188963507182,0.06399617673736367,0.11616412095978376,-0.019936790026145124
GRN,0.029173526165623794,-0.08274455366428628,0.018041245295981456,-0.11404210511302067
MIA,-0.022497896912566078,-0.033332615998102784,-0.000557738589305179,0.11496606087901742
COL4A4,0.001561491406321567,-0.0296649067218185,0.011717369482952716,0.01669037097887272
TAC1,0.022965121949796802,,,-0.01547484510286835
RARRES2,-0.021063172202612335,0.034303958552613784,0.05623770144300359,0.008722198590788481
FGF7,-0.01128095946048262,-0.04427998657727245,0.0036227795084829107,0.028490932470320182
EFNA2,,,-0.018075655408710995,
HBEGF,0.00470349970123715,-0.05515901250079566,0.006880084757011591,-0.07964241086985299
CSF3,,-0.030959936960145304,0.03962250922398613,-0.01239358264295888
PI3,,0.058644704334382805,0.06718428946719743,-0.02692713771895887
PCSK1N,-0.016102348082314782,0.00640863828344463,-0.1377233613158101,0.09172451019026341
NTS,0.0018417105777401666,0.04663414850528152,-0.022021756017256054,0.07208328639013947
SFRP1,0.04795284734388289,-0.03464035227118596,-0.002198252058902239,-0.01792672388209595
CXCL13,,0.03151302801566446,0.04333469825660414,
MICA,-0.02265941196228133,-0.009096046500754677,-0.015261959488616281,-0.019683749466131044
TG,-0.019517294642729836,-0.014917874716228928,0.0029649434780861534,-0.006896028581144621
ADA,-0.004435412189566621,-0.035598501292687136,0.0010318237440111054,-0.05289842458820996
LAMC3,-0.03086726342026943,-0.03349248731614196,-0.03857914997140819,-0.08366173827352524
CCL7,,-0.016826683620947525,,-0.012987273241726074
NGF,,-0.01943347250431878,-0.017832688189797677,-0.03888350465552498
TNFSF15,,-0.01640412705681498,,-0.008081508778061387
HMGB1,0.022562417602861384,0.01114108179209874,-0.0761649679391963,0.06816252316999633
ITGB3BP,-0.01293568749124598,-0.1291644350697799,0.01598678277928313,0.0002630800768003726
AANAT,0.028426523247563514,-0.014761749435530462,-0.02432493646777113,0.10832039257576949
RELN,0.03433742425416131,,,
IL15,-0.009993825955722513,0.026183957518016773,-0.014511824994883689,0.011939207320659425
UTS2,,-0.012570710021194472,,
BSG,0.03744611882939293,-0.06288164167225944,0.0476884713396923,-0.06002373067377062
ADAMTS3,-0.028650773738083436,-0.04441751561355076,-0.060148918899347405,0.13738460414717982
CD34,-0.04209295659975067,-0.08670153066599343,-0.020439049827933816,-0.05367094828392881
PLAT,-0.004283026739485848,-0.01822608821165675,-0.13393589360588073,0.019187597708182815
NTF3,0.002804941483828172,-0.04666016451104863,-0.033400280023855526,
LTA,,,,-0.01849341839118823
CKLF,0.023421924565664966,-0.03348792193085033,-0.048400072684262815,0.01790710787598845
CD24,0.048244954780594006,-0.012621759784455693,-0.01961953537351993,-0.00801024408787958
HSP90AA1,0.012107749810971291,0.11941615005327906,0.04268654518966745,0.06948046677182833
BMP4,0.0026392216798849662,-0.006026076451480482,0.04908492753546369,-0.009633763321236213
SCGB3A1,0.10491462028807721,-0.025610923817191857,-0.02299395577593286,-0.027230839742325808
IGFBP4,0.03739315678071005,-0.06647649409640585,-0.014011370230634156,-0.10330225383055601
RSPO4,-0.018977194370408554,,,-0.02439088302353471
LEFTY2,-0.020808725723339666,-0.014283948922739128,-0.020783756118442985,-0.04255344268732678
PF4,,,0.13506876624019057,-0.01849341411167404
ANGPTL2,0.06533026326516733,-0.09223235152223541,-0.055951888853312384,-0.03654762386277717
LRIG2,0.011467723971348768,-0.024908504909020333,0.029642661569998403,0.06291241422928086
ICOSLG,0.029345394707844977,-0.07568110688663002,-0.03704759136190868,-0.04891948558032145
WIF1,0.013066671945108708,,,
NPPC,0.06336206878802163,0.011991501971425863,-0.017470945616165766,
LYZ,0.03241337895423067,-0.04552599383818825,0.0868008289027947,-0.06849304882480836
EREG,,-0.03415515054715307,0.1754652191462838,0.03224011711825851
SPTAN1,-0.00651673812057274,-0.06057121151361436,-0.05256097218017717,0.1265257030907256
LIPC,,,,-0.02338267515229014
COL8A1,0.029011667821070453,-0.04648688992117635,0.04290977610318686,-0.08675020553952384
