,UKF260,ZH881T1,ZH916T1
IGFL3,,,-0.015471713116547551
BMP1,0.009579029177136123,0.026538433009186076,0.05111376466802639
NDP,-0.0051411836187810886,-0.01270140406199648,-0.010358525989747862
TNFSF18,,,0.005308969253021231
RTN4,-0.0406235816941505,0.029221780338565078,-0.07725145304242544
HEBP1,0.06834598216350712,0.020631150906290415,0.0741554519580896
WNT7B,0.0744107308297624,0.11010104160258101,-0.033023067471963166
PTMA,-0.023272430304989804,0.010672070045895682,-0.001236628764120108
FASLG,,,-0.013418611507730492
CEACAM1,-0.028968972185696697,-0.01351765766452986,0.004249041142287836
PDAP1,-0.017716181872593533,-0.03392762091543778,-0.007934706866058306
QDPR,0.01597737939536261,0.029656546538755754,-0.022063307057388952
POMC,0.06275426009635122,-0.02211311218353496,0.018314181474440944
CCL18,,0.026726530553526043,
CCL17,,,0.1210469025216142
VEGFD,0.12100653023224224,,
TNFSF13,,0.03335932794970605,0.06363478828523424
WNT5A,0.048904686198109365,-0.049282301901368446,0.029454217797698086
CXCL8,-0.055635304184507885,0.0015441188157954459,-0.02289362672980083
GRN,-0.023180637841078763,0.053793107058696714,0.10527880757627886
MIA,-0.013049990338017289,-0.04918841731579097,-0.03583472916415489
COL4A4,0.04532579778629743,-0.027242752328947763,0.025566235536676
TAC1,0.002553059762174841,-0.02332181041532054,0.03679080442274123
RARRES2,-0.04223005741408652,0.03864345082197669,0.007794582129451288
FGF7,-0.02403505027607309,-0.02458954841111409,-0.012246126484517481
HBEGF,-0.04793103200479825,-0.02243001289233439,0.01537521426970398
CSF3,-0.06989561908648373,-0.019379408756106446,0.11462668244149601
PI3,0.0021798151318803733,-0.004852663288737654,-0.027821442180965255
PCSK1N,0.044903227728317105,-0.016237436950674384,0.030854339368412056
NTS,-0.020390664472370885,-0.03621546941371981,0.0026721103783394263
SFRP1,-0.02024458881030724,0.01650777810469917,-0.018522106478057018
CXCL13,-0.03133484337848101,-0.03161184845612294,
MICA,0.0036888191512193147,0.04401486714356107,0.04147252405326282
TG,0.0198497201957458,0.07996496212809617,-0.008580586775691545
ADA,-0.01761440601738665,0.021648816723150274,0.038841004548153514
LAMC3,-0.024743674161103933,0.06715208605886255,0.04141244469940161
CCL7,-0.04154421705838037,,-0.013418606736232406
NGF,0.0010080028478911972,0.001184801739757308,0.04666675460050084
TNFSF15,-0.01906671449827696,-0.012034280134144542,0.12677804031830864
HMGB1,0.01715928170674407,0.03132946432513382,-0.08889207771418405
ITGB3BP,-0.014314865124447977,-0.012751200714730225,0.018359757036290038
AANAT,-0.027715876374011628,,-0.014197445512063147
RELN,-0.008474507505843082,-0.014536106219093087,
IL15,0.038693943693370855,0.02753788502239243,0.008218497409859879
BSG,-0.034759352211612325,-0.009086957263831371,-0.009250133520891587
ADAMTS3,0.06473568115709308,-0.003418811892716241,-0.03292249724838393
CD34,-0.004547682720150845,0.03857567843611611,0.08414894398675801
PLAT,0.021255521953078265,0.08879766933357132,0.0595453766596597
NTF3,,0.03203722107739861,
LTA,,,-0.0191076220528476
CKLF,-0.005215156779769889,-0.007118197620508657,-0.02432179601827047
CD24,0.08476888746496111,0.028529163244851267,0.012077279687061892
HSP90AA1,0.03228302164957354,-0.03861897120417597,-0.09602416229282923
BMP4,0.023886499973105622,0.0041276495933780435,0.05017891675143728
SCGB3A1,0.07338338875229962,-0.008821808915757099,0.018463308304423373
IGFBP4,-0.056428463945971785,0.011210146156835216,0.07769120531139383
RSPO4,-0.016774917025015185,-0.016830646003687517,-0.00796477656757986
LEFTY2,0.01075932739374823,-0.022888566634103626,0.008144359815772214
PF4,,,-0.019107617631202126
ANGPTL2,-0.021665488842243404,0.03959743876368419,0.04632758431132644
LRIG2,0.024843934763400355,-0.005409298641808175,0.01825297434717328
ICOSLG,-0.0056585155308793034,0.04592890400106564,0.0268470438909202
WIF1,0.08282402500638933,-0.015645715708879966,
NPPC,-0.03622888153953274,0.012566159126951944,
LYZ,-0.09659046630391475,-0.023815979061872723,0.060220008228276854
EREG,-0.02584166671316874,-0.02096285336347065,0.01645565824941824
SPTAN1,0.02667877938159511,0.006840310336776651,-0.006699336463503314
PTH2,,-0.026766334139950953,
LIPC,-0.03688175123357536,,0.04588806586284441
COL8A1,-0.01805713019809506,0.017829075833182256,0.03176112905644551
GSTM2,-0.03977133368902725,0.02086989267059338,0.10787685967171763
SPX,0.018756273661024378,-0.03211894454367297,-0.014022247975618194
MFGE8,-0.010276483471985912,0.01060541971763408,0.08106604626988097
TGFA,0.0642221454599262,0.04664624571034332,0.07478055001458314
SLIT2,-0.003627375594310564,-0.03405678916623654,0.06469719847872904
PLTP,-0.04773959349957348,-0.008039804160881497,0.017969507320357233
APOD,0.07422387672434566,0.0446868835819289,-0.0012624147146933556
B2M,-0.08692082749136111,0.056048803113088616,0.02918744745955773
OMG,0.06706328057836831,-0.016049430186526763,0.04691504315029535
CXCL3,-0.0768571968233841,-0.0472132891577559,-0.02836714643218634
CXCL10,0.007646196887334409,-0.006529814583968492,0.10072191354743432
RSPO3,-0.03688172849416649,0.06955891716628407,0.016496858548397046
CORT,0.01341091148855266,-0.027991621575878072,
NCAN,0.024576310601066596,0.010686159853136921,-0.09490988156186447
PRG4,-0.026407185189616704,0.007496020080525309,0.024486782530764414
ZG16B,,,-0.016979260171965976
TGM2,-0.04889669142952137,-0.0028194732720936994,0.01615437614820951
VEGFC,-0.03158059997790294,0.0241380667929525,0.04916015908107174
WNT6,0.00396680275573924,-0.022337013991709707,-0.02050594629083313
NRG4,-0.01864699107629678,-0.02222530473057149,-0.013617263482930344
PMCH,,0.044635977173605484,-0.02936399313359415
COL9A1,0.001569672022182157,-0.03912152169084334,-0.04267699923555575
GDF11,0.09596557013391267,0.009742281582199933,0.03268294110789817
RAET1E,,,-0.01493804128750767
SORBS1,-0.08319537371464533,0.00084468401651457,0.02519345737696387
DLL1,0.0857878201915595,0.017878220838278464,0.05260137660489971
TLN1,-0.008423449333091361,-0.02416505310817875,0.060702718486414155
COL2A1,-0.007981375906360255,0.000177482997096617,-0.019817718654542772
SHH,-0.039711808637878224,0.03755094316539521,-0.02051213690837866
PON2,0.07723810996553447,-0.03464072754202184,0.010276913725936303
ICAM5,0.011061482666088395,-0.05426678539951097,0.0015239550929204448
HPX,-0.017254322178966802,0.011646513680914832,0.08102118334027018
SFRP2,,0.07173027415132023,0.050293746128531054
CD70,,0.005896061613438725,0.01972060471387795
HP,-0.06363993332230866,0.0359664328505588,0.14297527989480435
CXCL2,-0.07465411663241803,-0.009502188303489248,-0.030338766654401595
NPPB,,0.00013634342705658178,-0.013813197245797331
CCK,0.046955958976038936,0.005697409400216332,0.1450635470964804
SEMA6A,-0.00033240813031663863,-0.054147309811572286,-0.05666285260370134
IRAK4,-0.016053855263857438,-0.011642132864783826,0.04743262449044735
GSTP1,0.058148662815223434,-0.002950621287759565,-0.011824105190312706
VCAM1,-0.03082415811528981,0.006547131469355782,-0.011178310162326156
NXPH3,-0.01824534351350858,0.05143224368471389,-0.03481799444207722
MTMR4,0.07240577500723287,-0.017887436981983286,0.005869434017101799
LAMC2,,-0.012420914611446841,0.03519070163218742
IL10,-0.020855805185894298,0.045962541809388094,0.09757447854726381
SEMA4D,0.013356850868622351,-0.04096343825031592,0.04931593959464466
TRH,0.007848647567069884,0.034580389887446446,-0.015471707248661953
SEMA6D,-0.00011826114426119675,-0.029179616625423403,-0.01604621085306286
CEL,-0.020169571699989657,-0.031442561182989444,0.06011486314196669
PDCD1LG2,-0.012667167263139125,-0.044604482476072356,0.015131310922967113
SPINT1,-0.036485610521667156,-0.014728292303063618,0.041502932587418884
CTHRC1,-0.023710328987775493,0.03304858301624966,0.05204078893200531
PODXL,0.01648070663398992,0.08482085120284535,0.0001221519072423171
JAM3,-0.030555525556059986,0.029204037414597914,0.024740995903858826
TGFB2,0.055109245697876605,0.059434394260898554,-0.035594993914209075
COL18A1,0.011562204188466122,0.008096030448378727,0.05064147073526898
NODAL,0.029554370690732416,0.038582700033942686,-0.021174438358920446
INHBB,-0.03208761941678351,-0.031200082024488044,-0.06450852842010686
LCN1,,,-0.01564583247737912
