,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.0047707930599844555,0.042722711194438066,0.029206689459495873,0.049047099995683276,-0.010693283038864182,0.03248791780544817,-0.0021924945694533357,-0.016640532148327638,-0.028764029714651047,0.03357525937527045,-0.02738146103083559,-0.00937291127742983,0.07977719533180763,-0.0014926456740591548,0.09676422238365698,0.04835074351914486
CCL18,,-0.05384235033351254,-0.07067394446108655,,,,,,,,-0.0268182535240802,0.015790156494066038,0.053311155474206284,0.020621361231619267,,
CCL17,,,,,0.01822756351458268,,,-0.00047654082357496367,0.06216953661118762,,,0.08313969224288571,-0.050495621080645495,,0.0368349198407044,
VEGFD,,-0.050958201710004807,0.005567992900470259,-0.034188175369916717,0.060566405572229406,,0.11136843144450129,-0.013884620722931841,0.03962140297335423,0.0016999758363800445,,,-0.011795709874167963,,,
TNFSF13,,,0.01915068707777611,,0.00793210086541004,0.08854920427497158,,,,,,0.021252848974097575,0.027197392636003036,-0.02753720386414693,-0.05408926683348502,0.023257014283254183
WNT5A,0.08674535169078461,-0.006767388152098289,-0.009937751120277926,0.05886702762522339,0.011328583329403355,0.1301223057817805,0.159040420388891,-0.08022211079487201,0.09174334214909016,-0.004715715690359884,0.09826393112479746,0.003767282340265157,0.0316743711597067,-0.041202998017577576,0.04888272120342317,0.07617447161190215
CXCL8,,-0.05302379243215167,-0.06474389497711414,0.007688234728519474,0.0021745080341420064,-0.0012741376941520098,0.10479619446714056,-0.0373474821704066,0.023352500591836294,-0.07315855952940534,-0.04721775768168744,0.020933615632522624,-0.07649729922722628,-0.05370363632717404,-0.05174016125828047,0.011524585781974944
GRN,-0.13806035038564865,-0.015022212861936847,0.054455545520425044,0.00925285422107908,0.026661422108931316,0.11163007756897105,0.17596173218381747,0.010937376152082633,-0.000556898579087586,0.041458337967384636,0.08069095995045483,0.09057848002736195,0.020177359895790906,-0.03969507212584328,-0.1410405352282531,-0.051090267306749045
MIA,-0.040082822921552075,-0.008551902537733375,0.015433059628816375,-0.008328385766642922,-0.014585498409878123,0.030214484638041845,0.13292317434957496,0.04439213950919648,0.029434105659897212,-0.003714690165644495,0.15508049859102455,0.08486772366180646,0.07032987573064266,0.027375345545270238,0.1846965475348171,0.09551979964581765
COL4A4,0.026410131082853675,0.09659588461176725,-0.0035198561866805413,-0.0054118514410504606,-0.03281503960175065,-0.019125356504227822,-0.03902015953729934,0.00469739024231996,-0.016913046600401604,-0.048916465020702356,0.05041015476896161,0.06815860253512694,-0.0020906664273521148,-0.01606465219553683,-0.03623724870108699,0.1110271722002397
TAC1,0.011875373406263037,-0.07648478597906405,0.013978895845904345,0.03367223639879801,-0.017492398063150234,-0.1260445316756796,-0.13926435362803768,-0.04107973408045305,-0.11069044108040227,,,,,-0.042308421327322474,-0.061791855521613974,-0.0930101999594431
RARRES2,0.13391389942906143,0.037463661849054676,0.033430296915788964,0.07091517764474355,0.03532940696926649,0.12532131026553356,0.2646234593109308,0.044392641255280994,0.13299471784658473,-0.10039302836166125,-0.00650699713661762,0.055128543356144956,0.03799455004102367,0.036630880951679955,0.06825251116251128,0.10380056323689273
FGF7,0.047464005886072455,0.014994757386203997,,0.019036003685783884,0.0662552648178075,0.01685747745331576,0.0648187271026133,0.008381917963610196,0.1073835339034255,0.02696272994554262,0.10050624699319183,0.028237291926683426,0.07337428191030687,0.022495327707938256,0.13023475085545114,0.13597840442835332
EFNA2,,,,,,,,,,,,,0.03270971664001324,,,
HBEGF,0.005751373802898112,-0.0008888237117026705,0.012007814089707481,0.029973162613836302,-0.009296636127712586,0.16070813162852265,0.08374397381164012,-0.007501210186814889,0.023501817501542222,-0.008438707958024132,0.004879552730290759,0.026582188951480488,0.0009062263441900134,0.003953482552519333,-0.06881027574708261,0.09117310323105064
CSF3,,-0.030198405947709523,,,-0.020480679205065674,,-0.041282577745654254,,,,,0.06141062863142459,-0.02739279404157993,-0.03515645552924733,0.029479000457800063,0.004610210805496202
PI3,,-0.010551743172634421,-0.05467949391673736,,0.055033882596872134,,0.008861884016654414,,,,,0.026683276541931575,-0.046051972148552014,0.033626580104985586,-0.07655223544869841,0.054291468022442425
PCSK1N,0.04737034937419584,0.05597197682716925,0.16821347489149932,-0.08429600197753917,-0.05100481758169305,-0.08510878177569588,-0.0950227827382674,0.045685258991095205,-0.10837261703704514,0.07808323102056308,0.09431720763955019,-0.0752220299405982,-0.01996896216983543,-0.011649781613186094,0.16418346219389593,-0.13037508091346398
NTS,,,,,,-0.023347714854261858,-0.01576544092194333,-0.00991666692342638,,,,-0.018698918362436152,-0.04050395929959843,-0.07112405142118704,-0.011745458328384986,
SFRP1,-0.018204224494987487,0.0311500467882313,-0.01984560621548992,-0.0014999073539258545,0.01834688893981839,0.07336503860862845,0.033643140490984595,0.030894444541316433,-0.008102138072093645,0.06436935930797938,0.05668420336212362,0.04444993373033951,0.01057013665110017,0.023503151030000613,0.0029985477621422563,-0.004274380489565994
CXCL13,,,,-0.04076530493825554,,,,,,,,0.04193921178603158,-0.06951002891270887,-0.006311635955093017,,0.07951550251359817
MICA,0.017537769951224802,-0.014060851190172486,-0.03132602754839921,0.06636383274659699,0.006715719921286392,0.07240619051481186,0.10906413788200907,-0.008664395359725687,0.11488755522423141,0.013089071870514384,0.04107601865202747,0.11651462346260529,0.10356468684115425,-0.024111425688694305,0.005879765989209738,0.05487790979106898
TG,0.04505855437843706,0.04891740241797699,0.035989492260639376,-0.03245762099424247,-0.009018609822851676,-0.026949417709391778,0.04458054623229767,-0.029564124219912016,0.062339041688202604,0.11376579970306379,0.2030262201628947,-0.02737245276736607,0.09139582454141801,-0.02893430313508575,-0.004362213652043591,-0.04129767883261399
ADA,0.024866155836037386,0.07267884419934151,0.07355375770997558,-0.056503774073580204,-0.029015618678459264,0.03763805049151524,0.13383060497196886,0.07210362138057752,0.12106218043799634,0.03275891034308313,0.00501041713311552,0.08833011688068337,-0.0053379487350042314,-0.010456080694936988,0.02098657340338837,0.012745784054630331
LAMC3,0.03537388922348162,0.02967808756453074,0.05562366816049498,-0.00795388438948903,-0.0064020685984622,0.018685400117689446,0.20303272891690577,0.03432433823357621,0.016590757982538094,0.11737446040787552,0.05425199573323654,0.09348891532941218,0.03923626151387582,-0.035458169547639536,-0.09718689030058474,0.045481784660045335
CCL7,,,-0.008587761190080971,,-0.020810634276496563,,,,,,,0.022800292503290506,,,-0.051858852637155735,-0.005749104525140336
NGF,,-0.03518384628931411,-0.03201751392773774,,-0.015944214762255018,0.030549521666635573,,,,0.1193105178340495,-0.03985361791148456,0.04722706102456674,0.006958712559089547,-0.0010488987273528665,0.004463057037064533,0.03910369694920516
TNFSF15,,0.008812093948196318,,,-0.023173659101963093,0.1325827786458925,,,,0.014435230271660332,0.03413541905636923,0.1332800049668184,,-0.02183155532179195,-0.04260926735507675,0.038794641336520955
HMGB1,0.02367196148274257,0.034210438770873895,0.14386347804304642,0.056916503420549464,0.05238003949445074,0.08120404564091017,0.21287083181452876,-0.002650077948168709,0.0702617956652445,-0.023626080413632424,-0.06584342574600248,0.019813581327774485,0.06977797949743865,0.10267551690432768,0.07186504440248923,0.0644016126794326
ITGB3BP,0.076494607312839,0.02774721663664192,-0.005078871189039433,0.03445304075614028,0.03027291910602301,0.09329563044985391,0.20547068358767245,-0.02133875355856163,0.11783887511706939,0.015879862120999785,0.12489412366782288,0.08920284548266286,0.08073382768869976,0.023166525297646595,0.06493544909553266,0.09462630425220309
AANAT,,0.07528050862171694,-0.02470064155160621,,0.006431258255189789,,0.006695398414573994,-0.01599863340850915,0.06622671710390349,,-0.0035399624956428525,-0.0037251323193077967,0.0546518381135645,,0.00875249377903531,-0.031977826525103205
RELN,0.01661565423608694,-0.06066456004031923,0.0460214336408447,-0.023475676654743868,-0.028505795202024734,-0.027049035600795114,-0.09165555263994275,-0.006258067634114713,-0.011916089852224778,-0.038619196953756575,,,,0.0018334082640590926,,0.01926036186518968
IL15,0.060249869378383676,-0.032533515219777424,-0.012672676073358528,0.01453605503675214,-0.043142678378299854,-0.005784739653069827,0.1268830047358153,-0.0357000012836005,0.032810856181595766,0.052683047537201606,-0.047217881089487886,-0.0004932951568903872,0.01718935592774657,0.0002849747752245729,0.037345242133131035,0.08357024082605637
UTS2,,,,,,,0.13068504095803204,,,,,-0.01853063259432376,,,,
BSG,0.0796970317037894,0.044456879364192854,0.0642553924754951,0.0019590825931258193,-0.05939511777019306,0.02501637176159034,0.016219505562876785,-0.0535281055677304,-0.031852486114428744,-0.019295860514957054,0.0009797925023404632,0.09463546001015859,0.017924594312632342,-0.0029131694263784735,0.06098945018496379,0.14135471995556217
ADAMTS3,0.14094637168195132,0.043716615996638473,0.052220597102542406,6.919080551730755e-07,-0.003174720314988753,-0.035788680823646425,0.2555639495118504,0.005315111114309801,-0.060782016080138335,,0.04803261176008933,-0.022195261777998434,0.03912843171403487,-0.006362609413466719,0.21820668042375052,0.09362865200850087
CD34,-0.018686387669774877,0.038101456147447414,0.08477495142531735,-0.02136772312612966,0.01176937435754341,-0.009040930190435528,0.09203643849949569,-0.018127587345795226,0.0008734867708998652,0.051282005062218534,-0.01637771317142856,0.08897117500378562,0.12248542280327762,-0.04423460992865632,-0.01469705397069614,0.04774874847956861
CCL23,,,,,,,-0.005089679648735724,,,,,,,,,
PLAT,0.10117001556577113,0.007195883796285536,0.13060826373121345,0.049613629812327815,0.030910779648202075,0.15081415611969468,0.222681487292197,-0.009625683600422933,0.052797494826534626,-0.04315024174024497,0.07788937268674834,-0.012925117004834239,0.03344521645482441,0.10799914192753168,0.014790364591991248,0.1418566752200798
NTF3,,,,,,,,,,,,-0.02750385148531503,0.0263323809076284,0.05385741908725624,,
LTA,,,,-0.02386943650132683,0.016459701678825756,,,0.053215718469583145,-0.005338985648482121,,,,,,-0.04242183030556416,
CKLF,0.05796546374494608,0.08719416288514306,0.11571932929735992,0.01794444076571888,-0.009415595252722361,0.14222843677929844,0.2363908731067781,0.0176043681899416,0.12305904794858535,0.018993826049182396,0.10624013735087255,0.047666781333206475,0.12371194773159315,0.03754520992758617,0.0992189613423177,0.1132945811517902
CD24,0.005510786403327584,-0.1001867558885141,0.01775342706315462,0.09264905807698427,0.04078271365554441,0.09364964515995218,-0.023463773117391923,0.060284160241215204,0.08868360576261879,-0.07296956080796187,0.06066437305364461,-0.07248989457242457,-0.0031862620611445096,0.008580451146426941,0.10262830914879155,-0.031823066700921845
HSP90AA1,-0.04874836504249288,0.024427850874516533,-0.07627759266639683,0.04826502922436546,0.008531392668903072,-0.13594052462851652,-0.22187296974270165,0.04717143052552607,-0.12228262800898212,0.049929923847945756,-0.08373698912500765,-0.06732724428701403,-0.1195765171790401,-0.009549501159349846,-0.07630995713282844,-0.1019521416308656
BMP4,-0.004172824436994589,-0.07614644979268402,0.04680646063475426,0.001547291669274383,-0.012231627057014655,0.16996158968245714,-0.06922372128906874,0.05214811769648655,0.02414900295318771,-0.011894135376182004,0.056152903871893804,0.03383463551432529,0.03414351838166743,-0.06433407724567224,-0.0274074438272737,0.0255690734376195
SCGB3A1,,,0.03210386421185649,,,0.03589890864403672,,,-0.011726941303359906,0.06711095277498967,,0.022103806692673946,0.03843160777552833,0.03271467567709063,-0.02924766321520522,-0.037630676685062474
IGFBP4,0.034715627258377416,0.03362419457562208,0.029894118605879944,0.03638018836493547,-0.03680855193530968,0.1561069705783743,0.21464779244559107,0.0015040458748192432,0.014800715177608816,0.027370726206079127,0.006148186493621318,0.07965133695275889,0.03796902060957075,-0.04558155574349054,-0.10107176716615596,-0.007172814826241116
RSPO4,,0.030810484276840255,,-0.004804047510636161,0.069113084344039,,,-0.029781609573267195,0.05402366549155531,-0.012342889097607413,,,,0.006519051034400991,0.0603886783041106,0.08254973041262557
LEFTY2,-0.019558481017382612,0.03335664208876873,0.008794089668303737,-0.009717443111851649,-0.0035353758914297064,-0.0388357495814718,0.25122962551192884,0.08199333172003705,-0.0049132379127131,,-0.01576230573823162,0.0352439069732708,0.01592945988236999,-0.023353672017825254,0.11042029279072943,0.07166621911952455
PF4,,,0.01317363763662227,-0.02171249669368985,-0.018156868412301,,,,,,,,-0.030472273648583972,,0.035572256238740205,-0.035144681767070585
ANGPTL2,0.03157524343141288,0.05439606674574695,0.07136848732888589,0.010050273988555644,0.02157843570869311,0.21855282131421586,0.17387628478839198,0.01778175976168776,0.11874185108153466,-0.041541766204716724,0.032237309296435555,0.009291001999811298,0.01550554082907166,-0.013680081184668656,0.0060091067158016525,0.1485764993847193
LRIG2,0.05639939477251747,0.054239812895524896,0.03346667494283287,0.016443428710665453,-0.0024035884810937784,0.10559242331668925,0.07956330779141992,0.0013105853175995857,0.06490246256096825,0.030103999716550856,0.04341072127470979,0.011621302919496658,0.03657812816406651,-0.0022234459866190197,0.12740905772606845,0.11164001411787731
ICOSLG,-0.03026715290783662,-0.03659878202189224,0.014483066166631475,0.051913840463449004,-0.008792543118411556,-0.008451918171281205,0.1371007287459233,-0.02794237899342869,0.052453338644506776,-0.08886936268121583,0.06719164655360296,0.08364103378453842,0.10221720065655593,0.013028959178366063,0.08625437626381215,-0.0026309767069351807
WIF1,,-0.04338954422149728,-0.027121863545309603,,,-0.13957683896202738,-0.14493392480497394,-0.010289923614510837,-0.09307154208675832,,,,,-0.02838311093310135,,0.05497244518927161
NPPC,0.05828746433702679,-0.015099240163212794,-0.01642598234500013,,-0.02816578050789609,-0.05441466791363174,-0.05921096124688862,-0.018700660255361934,0.06420157920979079,-0.03969138156698439,-0.010977448204132621,-0.014606928167628692,-0.028428413204781396,-0.014707807773294003,,-0.01850767606764476
LYZ,-0.006952644031431175,-0.0030113029751580884,-0.030827457946397338,-0.01337173785084019,0.04196674005740644,0.030899361255090824,0.1536528079092518,-0.015305047823679948,-0.028940655343225256,-0.06201805730204157,0.006548032294299152,-0.0034194977427516667,0.07527189467170685,-0.035214154310276004,-0.026965709761478183,-0.024160215037720312
EREG,,,,,,,,,,,,-0.014320306128424255,0.00908477869967823,-0.03802900446107607,0.005691475845303703,0.025432350062844302
SPTAN1,0.10980359105393762,0.09890799397449841,0.0635044921318251,0.006319603252218527,0.017830421374177334,-0.09566678414782263,-0.08707861128679678,0.01760535679685169,-0.0027131958005936394,-0.08808915824091527,0.08334687431762206,0.005546452003477149,0.038375233897250054,-0.0795029957438149,0.09120587134057512,-0.11152453421128755
PTH2,,,,,,,,,,,,,,0.012854199613128389,,
LIPC,0.022221509883613263,-0.04251034126588964,-0.004850992523398976,0.0060339914742263785,-0.015067668318200146,-0.012469854101903783,0.07474914806031602,0.04104007773507976,0.04243744644262129,0.07026214928428802,-0.06872077551179949,,,,-0.01772522411960463,0.07246209674768936
COL8A1,-0.013585599516096294,0.044905867862434876,-0.04681312737039471,-0.0756526906082442,0.07130464400759823,0.08330009904050827,0.1374088759436936,0.031563882734363655,0.15394065314474548,-0.053970383981282684,0.07529223117342394,0.08760820000706443,0.05430335198489739,0.012238725292370667,-0.011136083541404874,0.09778897313167648
GSTM2,0.04092318654784238,-0.031027615855280983,0.07104730731592343,0.001655356050244289,0.014996616986047956,-0.018789313586316782,0.014283749578774759,0.010124575035362338,0.031419001902317605,-0.11468419983717146,0.031804648220555544,-0.005061864506842146,0.040968307412026166,-0.02761893110645576,0.1480490823639834,0.03588150109520779
SPX,0.04186122953202606,0.058920564248311574,0.06929557426296831,0.0034877305865659526,-0.0012977632226688182,-0.06611797618075109,-0.039551259720987095,-0.03491143004580845,-0.06297653379138275,,-0.010337353145637471,-0.00387986123510177,0.05909934129724097,-0.0699842739292292,0.17714079509807404,-0.024455860522002607
MFGE8,0.016760183034319025,0.001908284714733697,0.030381340759961798,-0.008272258124954083,-0.016493528802764706,0.052941260112015186,0.09053843323242342,-0.004863971757170937,0.03003646015075665,0.060542635490008614,0.05790868024260028,0.036490955719024436,-0.024785079724250314,-0.06863405381449215,-0.020531775142118805,0.04521489940060746
TGFA,0.04008631252852759,0.005346369299917276,0.08738655579637586,-0.010288411940404625,0.05047669860717047,0.08669558086398464,0.09138201992929842,-0.011779380004663265,0.125555292135221,-0.02867758495913433,0.06529816865282748,-0.01054341637642531,0.04917995807865781,-0.001588301624291044,0.10144905281028418,0.1006332951265727
SLIT2,-0.034977475165322,-0.06554114675256821,-0.03294468802935577,-0.017521311727778294,-0.0367047017929712,0.011520229515747214,-0.05176581989239173,-0.036482477676442034,-0.07723353921031544,-0.03134309728732249,0.039570576288516714,0.0983297365278505,0.09959348467237741,-0.025461740680084402,-0.08310510452061884,0.07211954346521458
PLTP,0.04658320832537333,0.0976644270536915,0.0006602776363688305,0.038902014175629586,-0.021607097408427617,0.06521072552521616,0.221025043878665,0.02052619597462645,0.06361203462617548,-0.013649087353543874,0.02619044220283437,0.09592335845979873,0.07941208135040198,-0.02555491053942667,-0.00529320970929627,-0.008450829736105137
APOD,-0.1396742732707992,0.027137965760649335,0.1045011363202831,-0.0026848426640392444,0.05951508370501033,-0.00790071016307182,0.05073296912504004,0.020556210989434675,-0.021817249967788468,0.003906323719787883,-0.03316213167180277,0.023264093101876562,0.002165400814883452,-0.04464208597608268,-0.14160082613463543,-0.09313882483926501
B2M,0.06488506136809465,0.033270531487212825,0.05787546186081401,-0.06333404185868688,0.07859371523979619,0.13449918972327263,0.25029400177653677,0.021486232251570574,0.1803875401339038,0.05143351774354494,0.029569650245442936,0.15007377054166593,0.17493825224525186,0.0017105929770858128,-0.1651765809359651,0.07888906242257894
OMG,-0.11257318199649405,0.10534405117143424,0.08485002850035438,-0.008826917612153914,-0.08439166294453067,-0.010620152647229979,-0.05186462616419009,0.04422365000854175,-0.00502865658261251,0.005483697677940299,-0.0011740455198087807,-0.03322407848270755,0.07861189081542336,-0.008259582307663103,0.15223435591272283,-0.13565556101624773
CXCL3,-0.005849657852159115,-0.040099733989036046,-0.024343826331983322,0.01807344972392164,-0.017623940732415487,,0.11418811502760427,-0.027231622072148118,-0.00877070735292712,,,0.09233612047555258,0.0234006687031658,-0.024862997500566877,0.033945921717863356,-0.06474941558207802
CXCL10,0.07520115312995422,0.0182453874884837,0.15696798156431788,0.016276539526245987,0.051156867728232,-0.00601235237865601,0.21758237147032908,-0.007850826213856812,-0.028617254151374685,-0.07129596936735359,0.036743443158163774,0.022475727328695395,0.07329895424509016,0.04983265104966249,1.7988112546795337e-05,0.032141310705505854
RSPO3,,,-0.05234182577325908,,-0.021085660423661678,-0.06873021002221234,-0.061146774318828284,0.0183940655068067,-0.0463217803341784,,,0.005197483298436706,0.0031779212379633727,0.02282712401459589,-0.03378910471087795,-0.029166791456482332
CORT,-0.04443220049951927,-0.02496960654857247,-0.006586057855581114,-0.02134374052226665,-0.0335679226579002,0.0370666093354349,-0.08545723535530238,0.012272287719679044,0.03721063123590327,,,-0.04995228675022725,-0.018794413990582588,-0.020008223176595633,,
NCAN,0.012506766979065885,0.2043247188541669,0.13327532310966386,0.04645712318934757,-0.010858860151358223,0.08798180582735284,0.11873329081255089,0.006558509091972974,0.2171071204768562,0.05629966923351091,0.0497330260407869,-0.013413099711140646,0.034097111255529854,-0.008095322020906683,0.18767235597120746,-0.08774626321602814
PRG4,,-0.057190075200613734,0.05753432208867518,,0.007843792999676615,,0.035134460836495,0.00013034726721698834,-0.0003393885665457278,,,0.1132426248143895,0.01635967291309044,0.03222866759767174,0.02144366854866566,0.07980040698652376
ZG16B,,,0.045927673169132543,-0.02612746086852476,-0.012163075990956139,,-2.844096091239214e-05,0.022005023762285116,,,-0.031051405257011857,,,,0.001249431363570703,-0.028250744269263738
TGM2,0.0282813495130804,-0.013565749728967244,-0.0597745335783628,0.015017899799823901,-0.001978690499219317,0.04435029626106703,0.08649982706501226,-0.09205387430801239,-0.07880651403676135,0.0010420915583420468,0.03495728681207818,0.06669119776712781,0.050877487908969087,-0.04831759124220295,-0.0745566613494375,0.03130742240950183
VEGFC,-0.044432203360368266,0.03968153555967933,-0.03276972479645626,0.04545969560558057,-0.005041007621155791,0.06416573604945237,0.04190052084101506,-0.004216307853224145,0.07937900031090823,-0.002946360235240231,-0.002809230545643254,0.023484347245355322,-0.009500341336793875,0.01706516597132906,-0.04429650145032771,0.01909668151114301
WNT6,,0.09356365116389498,-0.038700257239256665,-0.024162590132409845,-0.007861496507509702,-0.02279003856065854,0.07779172614665725,-0.03871324084259493,-0.014156202461538567,,-0.005370685970756713,-0.0041565433957366634,0.01138087596314124,0.018171438884438854,0.05144649580972928,-0.037381741147119056
NRG4,,0.13136179562346584,0.008440180313849072,,0.020220942650470836,-0.027899220200395623,0.05592332657578074,-0.0021406358056960373,-0.039917775927598674,-0.04891641106151555,,,,-0.030987915844150834,0.02738238578026073,-0.0331842833648217
PMCH,,,-0.043439484638621524,,-0.0350937157819699,,,0.03865537171055002,,,,0.026098586372231287,0.09803041578788343,0.04015100584863521,0.02066447247170464,0.0675542746320648
COL9A1,0.04676101935778929,0.16039094350004038,0.0005568896087200948,0.02100103194818348,0.018023196662570566,0.13760928305511297,0.0366534311684202,0.02378228037620198,-0.0021189657105201865,0.08187697016217842,0.029097953734533874,-0.04823751208824698,0.0531502978515761,0.01896471650161139,0.19138653586431728,0.20377133471847717
GDF11,0.0008244151734988274,0.05009815856250767,0.04980721450406604,0.0357921662045276,-0.02410699656242557,0.15451724389012675,0.19064853403026935,0.05856629146483819,0.1569941614368498,0.002682756162680461,0.037521270102800236,0.04718520584364182,-0.028786276652328684,-0.008864419315869634,0.0928601655899089,-0.010863145108752451
RAET1E,,,,,,,,,,,,,,,0.04323381892398807,
IL24,,,,,,,,,,,,0.023225860685706316,-0.029986408737930865,,,-0.06190606941271055
SORBS1,-0.025051546805055492,-0.03880371431151405,0.09651386321175581,0.01866274888205584,0.06017713526416658,-0.041744616258003485,-0.012012171737546021,0.014438974535584148,0.06982645197076993,0.039669774153769516,0.08393913200354693,-0.018660639125904543,0.07203183866396115,-0.015252005931798244,0.10082985440722703,0.038112969905348876
DLL1,-0.03711083024617599,-0.01601145753715849,0.06893413594951045,0.009329790678073028,0.026408192934554958,0.13557327897727367,0.09865159155312461,-0.011338619393057192,0.09840076379651282,0.06547446057239575,0.07096284208478434,-0.0047917312374990365,0.03913379924422834,0.030954443538117018,0.062328812600170876,0.07007031441013657
TLN1,0.02116511380913833,-0.007682053262110908,0.042651242056276475,0.04420720710132508,0.02976108856181312,0.12046808868119266,0.18828160145266304,0.026402685753167707,0.1300427022964262,-0.0996842447857649,0.04131589563771126,0.021938801205252705,0.02468776075132745,0.0040602903563553665,-0.14060184433169962,0.08649720942426589
COL2A1,0.08212179297386352,-0.045651897409635725,0.07022934663363936,,,-0.02469017049762621,0.09418427114825857,,0.017714606240916107,,,0.07153467054316676,0.09143590026423423,0.008254418987267335,-0.020951041275751682,0.02419794578641658
SHH,,,,,0.0342475227405469,1.7009610663115133e-05,-0.03843484326741135,0.02317788557955692,-0.04294948365109217,,,0.009081636167360891,0.04347763937724356,-0.03483543709338731,0.11820169137939579,0.08294535527600566
PON2,0.08203191715543416,0.14030588071886615,0.1421690116339497,-0.05575940120965668,-0.004729355368495289,0.011506442541172177,0.2181500905769184,-0.0053553278479876185,0.17932802018035462,0.03350486300455886,0.047437202931612195,0.053208519479952796,0.1015692231784996,-0.01270650031690211,0.18157105344024368,0.13193641461373273
ICAM5,,-0.00549791619387896,0.022523522727731286,0.01087640881749732,-0.014771052603020692,-0.054499932538218374,-0.09148224152117349,-0.008359007951599365,-0.04654879378716196,,,-0.0020895208204483014,0.10041263126076068,-0.05024345352947825,0.03654625838678861,-0.09382793034489995
HPX,-0.025804526586445997,-0.01830707520790346,-0.013055762670585707,,0.0059816726689879765,-0.022790040098007485,0.051125482724715926,0.06091168687150426,0.02993223959029275,0.011930326120554441,0.07894136689786954,-0.02382843596674226,-0.0020603880496513284,0.005254772993903429,0.08308565579305265,0.051220529867909655
SFRP2,,-0.05943612887708065,0.03596590722346793,,0.022645156465286292,-0.0265912812260074,6.425375409892634e-05,0.0007420052198707747,0.02118122116271832,,0.016465128091905847,0.08093722870681105,0.1395895736862285,0.04642351717872999,-0.02178055159369304,0.10258510035993819
CFC1,,,,,,0.058619966474924165,,0.02780418774751069,,,,,,,,-0.026052312893931655
