,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.005522646497171307,-0.04950675537385326,-0.013155032143109792,-0.001762993837593889,0.04870901167962604,-0.015132552809094061,-0.08866908680439095,0.0245698454252304,-0.007345887333034221,0.019364378157480495,0.012517926857021303,-0.06183813288225114,0.003851161532199565,0.05760393925968391,-0.08694988977242096
POMC,-0.037310881399577826,0.05684753850636672,-0.025402244405877593,,-9.084229800372843e-06,0.01886442802889743,-0.015387951192014028,-0.01742640933259055,-0.037216153096580086,-0.06872215120871619,-0.00845508125506156,0.02400542503114233,-0.02211310634612598,0.06582434508178348,0.054008495218541085
CCL18,0.002435917899351267,-0.03703970309073173,,,,,,,0.03783337765186779,,-0.019659487610601867,,0.06170352910286377,,
CCL17,,,,,-0.003741050176294535,,,0.04041683685573058,,,-0.02771747485899707,0.1190568811599009,,-0.03747400414026607,
VEGFD,0.013781318360718452,-0.0008445014525170013,-0.02047658163323005,,-0.02909260569273365,-0.016770285962192443,-0.032693573870548,-0.01995643767663358,-0.02324259267436483,-0.007101880529104386,-0.01920074087104598,-0.023087379796062197,,,
TNFSF13,,-0.02795135742522857,,,-0.018012063938886966,,,,,,-0.030127947541413354,-0.001191913192956585,-0.01517941956252258,0.021501209744011356,0.03289732497194579
WNT5A,0.022439683902061483,0.08058164503718336,0.011281805176937396,0.10761021041643493,0.026850785611802715,0.07039860226195886,0.0388449326570209,0.036186677032029796,-0.01921742462979755,0.0015125056750706573,-0.005793342339892158,0.04596748721596454,0.037600960135226756,0.04119313070167304,0.01805552027882287
CXCL8,0.05621793651784792,0.0037029029978248654,-0.019173057355656577,-0.08555795977073508,0.00758952633670819,-0.005326395026274888,0.0053723158715892495,0.07449582688171619,-0.051929959674743655,-0.03621992486454101,-0.007272387395065984,-0.031079278876786732,0.030457963775273152,-0.022089312840585438,-0.021466320449610474
GRN,0.05826884648296597,0.06265970604473932,-0.010998353633175077,0.001273339442786816,0.013052541938422061,0.005181760401616339,0.0450168673629718,0.021262481320604782,-0.020285489724842065,-0.04374243702103743,-0.0789349118837568,0.10357536244027939,-0.06065568046189048,0.08102284940161135,-0.014449970947097025
MIA,0.0006215417638391665,0.0751288323689002,-0.018210439719426024,-0.0012921169705780418,-0.03177025210706998,-0.05088684223751866,0.07479455861432639,-0.0033506806728435664,-0.003571041329448969,-0.055458299021863694,0.09228346062967996,0.09985805897935525,-0.06868910327155366,0.07706812559534333,0.12158375133046309
COL4A4,-0.042441129310538804,0.007121448745224936,-0.020012207507519704,-0.04197934027517507,0.015160457419469708,-0.03674291286420669,-0.01923100403971262,0.07836137702144351,,-0.027963611064784493,0.022113209692568157,0.10721780842894639,0.07715092772786605,0.043108594257684776,-0.04576353252428677
TAC1,-0.0064643259677363936,0.01575181986045266,-0.05735272283359254,0.13553766426987882,0.0073783525082525185,-0.005988832342097391,-0.08598991192171483,-0.01733489949904492,,,,,-0.02332180425883997,0.04841401605131127,-0.021861670317199905
RARRES2,-0.026269734578644836,0.05114191593200191,-0.005297783006413929,-0.058506615132064774,-0.04090455941069452,0.009858020065375773,0.09522114360636537,0.01263628365988302,-0.06991762814190106,0.03397392195572639,0.006971505241106493,-0.036243749054415055,-0.024612668023854777,-0.01846278646498593,0.037835735590408585
FGF7,-0.012363073487725256,,0.03359218236871155,-0.018209820779242256,0.04498801517365941,0.01673895588625555,0.05924246002587066,-0.016166566764721304,0.06231049134167575,-0.0123048560805401,0.08678063459594994,-0.04339305432227515,-0.025769843068379587,0.07376707127520155,0.03640860966927048
EFNA2,,,,,,,,,,,0.004330670589390278,,,,
HBEGF,0.07414655317245357,0.012175655265465959,-0.010240328766952876,-0.013724703684392905,0.041237244872241445,-0.015896791673446983,0.08696465319626595,0.051127052022165755,-0.03352914388895492,-0.0542619910108408,0.07097583717189514,0.014230362660633548,-0.04357158518312489,0.0005787561753628676,0.08438950114854156
CSF3,0.07189305339917128,,,-0.029383942450114338,0.06172091627489804,-0.034931526053124315,0.018016557953531076,,,,-0.005411848974928413,,-0.019379403640339212,0.0066729754293037595,0.024231813583548357
PI3,-0.01564788753822407,-0.03896732931030721,,-0.03428452309525794,0.0025553251097464504,0.052420720501065755,-0.005965274627620258,,0.003356250994145212,,-0.009543215174704425,-0.018599275125050125,0.00440912409142531,-0.08572118494222407,0.05658834983137171
PCSK1N,0.02868517092962591,0.008538057157724873,-0.006551001590879047,0.061480480890477335,0.04748267392244632,-0.036612162526485144,-0.013818967330751285,0.027116671530704968,-0.0892393032510366,0.06545896487178647,-0.05192161720304903,0.009170306877088554,-0.026503718210692504,0.0298522039474452,-0.057344037730521026
NTS,,,,,,-0.00730298177101093,-0.025007720931326683,0.0017772518293371416,,,-0.02223296692961696,,-0.011151099657413406,-0.0341773875241831,
SFRP1,0.0324479160517088,0.0186710981964543,0.00577988800012076,,0.003172822971228183,-0.019131992057935247,0.0021918783095205003,-0.03430186602957533,0.019289269696787525,0.09092492949832533,-0.026830533979885423,-0.08260190962592884,0.021724915096495944,0.04801804315537248,0.057691295997057676
CXCL13,,,0.027484460112671714,-0.02133621900890079,,0.05711087575310672,,,,,-0.03702870683356926,,-0.03161184011124201,,0.0525296120334649
MICA,0.12020570124410254,0.02498218459756029,-0.03721527839747352,-0.035585575930238235,-0.027870206143819982,0.04222830421089631,0.06021843690550196,0.017089665753857033,0.046005936384795665,-0.05613749784901303,-0.02231573634522375,0.03154010707874873,-0.010148633005769726,0.098514831980472,0.04943691588461923
TG,0.016133886499266597,-0.010942589842252904,-0.019440087653635623,,-0.012877407239574798,-0.020979216279790023,-0.008851031078718619,-0.01887090742487286,0.02577368123281371,-0.05703696479677818,0.03198002610082113,,-0.015949546991171435,0.06810999037144695,0.015429958600155618
ADA,-0.033015571266929736,-0.020216176811030634,-0.03182585858686633,-0.014138763509337,0.056067376741489525,-0.022326948112405556,0.08623910002596047,-0.005464320405978173,0.014353705110746155,-0.031632516366964625,-0.03830418847099205,0.041399934654809796,0.01608968988546469,0.09681368184069085,0.037922687752931235
LAMC3,0.014277264949078158,0.011378666492200259,0.03202042636593421,0.07632576492762194,0.013937625214990937,-0.04363636314887804,0.06192433124051853,0.04441163783481352,0.028781848346881543,0.040097993227492766,0.0184664456051775,0.04681710876347566,-0.012027402852632851,0.06845533980777958,0.011696133214733785
CCL7,,-0.023560380197047048,,,-0.017777128151320223,-0.02513752371390883,,,,,,,,-0.000629507903538779,0.03373537657260118
NGF,-0.030609888259562186,-0.04045200281137787,,,0.013209736007325298,-0.02683169021778248,,,,-0.012988137208482844,0.027428066973521983,,-0.033270201091335584,0.11006938594690836,0.03487704448121859
TNFSF15,0.023993917654502248,,,,0.03750049673094896,-0.018611737255537286,,,,0.06254301797670533,,,-0.012034276957340918,0.007135059900975777,0.013796237323434879
HMGB1,0.018004054651685693,0.028629682266404093,0.0730804691288413,0.08732284143330256,0.0009900007258055712,0.0008968812202404442,0.06317401634665702,0.0007228676657056498,-0.07634220927535669,0.09274466798465317,-0.018129101417709813,-0.03259360495503963,-0.0314381586793506,-0.0559398225461955,-0.0033084117194276735
ITGB3BP,0.04604021724562682,0.0007806034173799188,0.010978847685048723,0.07829549987373384,0.008258781370834823,-0.0034779958379355363,0.05770616633154972,-0.012172029152392823,0.015696017359426846,-0.16270040347570328,0.048436658854308805,0.04252917986718651,0.013355763498043934,0.03669292204838109,0.05241570860372837
AANAT,0.02176569334603873,0.057673496024896916,,,-0.018012065861280263,-0.01677028835624527,-0.018352671577788675,-0.016970717329114423,-0.05853370781120539,,-0.024558237210021344,-0.027077446020737375,,0.017187080629616158,0.039802837014686794
RELN,0.035916213976379036,-0.05778782027023603,0.003485666819517735,-0.0008364387172513811,0.08970948178315204,-0.00420477089254356,-0.03776528696529878,-0.022235824990492162,,-0.033339667216597854,,-0.019289199463740577,-0.014536102381858585,,-0.024588731227775218
IL15,0.10394904295629713,0.050520967314650306,-0.024766374254728274,,-0.016829923175122732,0.004198250082369707,0.0021969050421675592,0.046347194200630985,-0.04965776976773683,-0.04079305292249983,-0.00671275675167341,-0.018626884203675465,0.020288597977795125,0.08831389473501244,0.055618388284188386
UTS2,,,,,,,0.19772927138568042,,0.016995204829348316,,,,,,
BSG,-0.03834139509701204,-0.04159162937747109,0.02564738908000789,0.05776216138462171,-0.0512117685119919,0.04142385844933574,0.05555871030958203,0.00046040979029656224,-0.07409689347018489,0.019981172230341595,0.035996922092973956,0.09907194180064553,-0.04410660790712738,0.011371095292928976,0.1328249595960901
ADAMTS3,-0.04332735469255602,0.04732552360731893,0.0031352659808810833,,0.05548603509323513,0.03231952508683389,0.10700521404480379,0.0033744230947182546,0.12885048990750447,,-0.008044085424813966,0.04281205681940206,0.04601439831286932,0.10809278217822771,0.0804899854173701
CD34,0.09298530696120103,0.0555307364663311,-0.008661923379254371,0.029780216569606558,-0.00853972444368665,0.021203756059590097,0.11358016113000027,-0.01640735148581179,0.024632793998399065,0.05003656224223119,0.0005874114242987088,0.07879270027441584,-0.016546674747186258,0.12169210705129543,-0.00022764542936508464
CCL23,,,,,,,0.10911174057470308,,,,,,,,
PLAT,0.022801668257617737,0.11133844617689903,0.0227718172302174,0.012248402416303665,0.03577413013671223,0.028233734107428014,0.05889060487664504,0.005332253390149185,0.12010415494613626,0.030232102521149964,-0.007905882390587595,0.11802126967094471,-0.04763820556872327,0.0724210210024533,0.06414205818044366
NTF3,,,,,,,,,,,0.06036376377992559,,0.015567471893133842,,
LTA,,,-0.014296301565385664,,-0.02278447552045852,,,0.05110610175967097,,,,,,0.11790801458424978,
CKLF,0.00015422853208819763,-0.00014576532473547545,0.026472508507375044,0.041183524979678095,-0.011872894690923215,-0.05191130041389791,0.1270865321179749,0.059760701479922906,0.05249697836312567,0.03691513328224218,0.03431785001593829,0.018310731662089595,0.06182640840157244,0.04775112972835898,0.016835495029761255
CD24,-0.014100515671903312,1.32544292720556e-05,0.052270723654859075,-0.002128835758809314,0.008802870749897239,0.055251602698976686,-0.037031549678266884,0.016807078456452566,0.08736842129544253,-0.01665935905285392,-0.030256695195410334,-0.06692910461147145,-0.015285294355578828,0.04096435634826584,0.03704701135155108
HSP90AA1,-0.08240564069628739,-0.03958227999689116,0.07678763436760458,-0.06254549884495332,0.0006241256633486492,0.047282724339587905,-0.1050175251491927,0.0037635675714978362,-0.10235617898683823,-0.012867359187426463,-0.038730920667578626,-0.06602841224773051,-0.00886728497800297,-0.12088306754259942,-0.08074501905338903
BMP4,0.012471658746250518,-0.0624176026356544,-0.015154917708587956,0.010349057372847222,-0.023252584234335075,0.037526141541924976,0.027924944164321328,0.03256709905542178,0.0321377949000071,0.045535430922316884,0.01157028108343318,0.1891013877633897,-0.005219572260248224,0.08707335942387784,-0.0405014822581327
SCGB3A1,,-0.023560377841040505,,-0.0314085286894108,,-0.019971343146859076,,,-0.02620956973316943,0.015421362729207386,0.0237178689467621,,0.03374607278283998,0.053183683316891536,-0.05906541113313549
IGFBP4,0.06619664608535827,0.014899112220901685,-0.019157093236335326,-0.02240387095115029,0.003117703198284533,-0.062185857678947874,0.14345268658030175,0.01373037667374574,0.03464032345453903,-0.10351901532351743,-0.09319402854468355,0.14183941532071864,-0.0603725452960994,0.11272703870773654,-0.0030675066599262064
RSPO4,0.13866143504511963,,-0.023111604267729624,,0.025898931329169775,0.07430210772219342,,-0.0190097292597056,,0.07810131905877853,,,-0.01683064156074148,0.03787656939409443,0.12530390500631894
LEFTY2,0.008630629984844812,0.06822965784069955,-0.014471881900050464,-0.008013674675215226,0.07414516403965295,-0.012595046432553901,0.08944972190785322,0.06539016462280041,0.1850528833297435,,0.01741314539529655,0.0623521826568059,0.09478988004151591,0.20165326308259812,0.08829123147312568
PF4,,-0.010093421024250369,-0.013004429344328033,,-0.01551019408171888,,,,,,-0.016726489558415162,,,0.058661356461630794,-0.029033868821979853
ANGPTL2,0.08878130597568659,0.038436973402778705,0.018016826527044342,-0.0010304672581241312,0.021834398328082948,-0.007005723387963867,0.12718703135916665,-0.04293138655051403,0.1715054822238893,-0.014903971596407843,0.014879850939397948,-0.028845057139216347,-0.03627417149676976,0.05421986022988009,0.05550845288802063
LRIG2,0.021819654228767624,0.04023003164819955,0.00871442868870436,0.10093548944067365,0.002822512280585728,-0.004251557762186642,0.05263925006856553,-0.01861971927625685,-0.03283260498806406,0.0226366890163203,0.06066649170532008,-0.006606899890680534,0.018934566943439275,0.08005944849563361,0.06296987207848755
ICOSLG,0.12333985044491799,-0.021627288615174083,0.0676110276995975,0.05412516961161085,0.013201555960982166,-0.06428372334788385,-0.019616790281707763,0.029201816697623218,0.0030420525961077304,-0.04320269947048408,-0.04205278380830624,-0.02629510849617297,0.13057322610292865,0.06202040524296171,0.030554714409745165
WIF1,-0.04716109348369955,-0.03626733556380818,,-0.05093251486274786,,-0.020133424462013185,-0.04997019661787279,-0.014669357811301768,,,,,0.008191768596678474,,0.03448050357476865
NPPC,-0.01509299480265927,-0.03420317024590874,,-0.02571814138423204,-0.011753631888229964,-0.04020925676858313,0.032442223048970834,-0.018782133596280042,-0.04173560626679708,-0.061058371528233735,-0.018697656995234888,-0.025688599445719034,0.039418228012456,,0.0015789517184042411
LYZ,0.03059138660282471,0.04703654994610748,-0.00425983490124295,0.07473343089240343,-0.03198077378108256,0.032901752796813385,0.10643573262944651,0.07938728741910797,-0.06756237313505445,0.0434722999335095,-0.027519181694883744,0.09345435817226046,0.022964436387432854,0.020378556470291544,-0.01764451384273166
EREG,,,,-0.011519778206924793,,0.048382576480486925,,,,,0.002078441452985925,,-0.0024973578310441965,0.0003524683646285759,-0.0334265837980645
SPTAN1,0.09621612754284006,0.033440777984443094,-0.03053807664504231,0.05621480291095247,0.016915735877859425,-0.030016064809887184,-0.0027232662294369237,-0.009355532899510802,0.09136458808040339,-0.08686729164643361,0.0013716486364413806,0.018055804164046188,0.012322568207848963,0.014080815469754353,-0.065440668448835
PTH2,,,,,,,,,,,,,0.030170797510057423,,
LIPC,0.10896075032854166,-0.029921118615500807,-0.019572361179392678,,0.023942004522116055,0.028093549076918065,0.027219896488285437,0.03572840363046542,-0.04361347614225871,-0.020222101623917663,,-0.031531459989149135,,0.031908866177687,0.021579472043561383
COL8A1,0.1300571004350343,0.008751294368064147,-0.0027679015168073635,-0.036686388418162005,-0.007681557236146886,0.008161183001313015,0.11159503398569859,0.023141694373598937,0.10660992073353526,0.07465406499753488,0.033492967824203204,0.11602047328339345,-0.029531710820145524,0.05031131658086575,0.01785834409593995
GSTM2,0.050771699257010805,-0.023971392288755708,-0.028496063482805777,-0.03803607713721861,0.018417994731528765,-0.020054643431337355,0.02810230593633507,-0.01943198220827149,0.026138974214387215,-0.08838797190741944,0.003334682585946692,-0.045389263321335624,-0.014248035578963213,0.051537472279838015,-0.004276283263616145
IL4,,,,,,,,,0.039781583411935564,,,,,,
SPX,0.028513845638696054,0.0038768045610924704,-0.0073650659059250985,,-0.031102574759321506,-0.03538467444751433,-0.029132068099678117,-0.008506627788645187,,,-0.020768074743034767,-0.07026316198437148,0.06151900400224358,0.05518732967172307,-0.06868639681363713
MFGE8,0.08126000790808009,0.018126226295229537,-0.025955412636017014,-0.027578230026139412,-0.04781266460432589,0.029138247858289872,0.02857603074931973,-0.018553846431087158,0.10138587720830958,0.020665534339515238,0.015656218199379467,0.08942239353365411,0.029504519148476762,0.07523913940247377,0.02478396228590848
TGFA,0.004548394765595308,0.026083980619716934,-0.004333554762172959,0.027315742410930238,0.009369710632691746,-0.01931493176927859,0.05808685321044723,0.03300179106835665,-0.056576878969435834,0.04776840179440534,-0.019838755016549456,-0.030861202240356527,-0.021141044849038948,0.08360025931726117,0.05307515611610793
SLIT2,-0.018019866548677262,-0.006260384821214953,-0.0339086444779819,-0.0015937756738488458,0.001394282151945516,0.026404837174273964,-0.048330031818192086,-0.006517135459678373,-0.08606380542323944,-0.02917718135407306,0.014654378498686102,0.04442888621248835,-0.04829128244047072,-0.006493282273478779,0.07347412979580387
PLTP,0.07374192701187018,0.06742392502843027,-0.010967688621409306,-0.004100736610741776,-0.03639074032418116,0.027299079728345967,0.1315144512282549,-0.01992486580668932,0.08329089395969352,-0.015167025796018897,-0.041649244771983056,0.07041859027937704,-0.02440973504439601,0.05926780102953837,0.09671628104635187
APOD,-0.08929377234961991,0.05054293026886042,0.016937770679539874,0.01236835299867465,-0.0668849821437911,0.009880447426307892,0.023019941303995053,0.046408778947759285,0.005332978149844925,0.09587015809933634,0.05691261237857949,-0.06302721579223455,0.009266423049902866,-0.1144531318844424,-0.09643227270230972
B2M,0.033692099901422315,0.10218834629167768,-0.020593510339366954,-0.006739068548648575,-0.0006013492796177561,0.028079986297165273,0.1300807956045321,0.042678265735660324,0.032025417600930105,-0.00837534155293552,0.011861895901418194,0.06788362404481268,-0.03194840846313341,0.013162186296143458,0.009223103707951524
OMG,0.02612800436262253,0.04134079926073702,0.024849911125555842,0.060717050508283923,0.020306993160212537,0.01953718116571534,-0.0034141994051507876,-0.016602627354899997,0.03116272107333377,-0.0030799729041277634,0.05529319041043026,-0.004149073222436433,0.0033530853827736466,0.11619483834907354,-0.07821695198338324
CXCL3,0.054122272524634675,-0.03495014349105525,-0.02673586912363651,-0.032477241272701914,0.028652039181456666,0.07087513798252885,-0.02409618047653965,-0.006650258981764811,0.0680706799274071,,-0.04641872461917351,-0.01906795052765821,0.012927598903736404,0.0012059700584960734,0.01739215069776486
CXCL10,-0.00012571646689270934,0.057348394581401965,0.01752597428692383,,0.0071921766002404535,-0.04569951405050296,0.09932462096690596,-0.006516417786674626,-0.0354069343540536,0.06600407957485345,-0.022435071448423195,-0.025688596652506772,-0.022997522893741004,0.08787996774189122,0.028126211851100945
RSPO3,,0.023579381587631006,,0.0757092932735395,0.07883440783145278,0.01101123645331011,-0.03013605986968678,-0.028711322460658804,,,0.1304051508590702,,0.0008973936011877174,0.06505165794273665,-0.0561609080117303
CORT,-0.04192427211206782,0.06570920140459678,-0.023225087308778144,0.09749812383730969,-0.0031098247692963065,-0.012992777714832655,0.00903221565513363,-0.019550893168470602,,,-0.01750342118058449,,-0.02799161418666294,,
NCAN,0.03235350789417644,0.08939996422151165,0.002415051498970813,0.052654345195321965,-0.03964625446383951,-0.0008165958107657376,0.03972039396161226,0.02479433367662989,0.16511314789542872,0.05640707923185873,0.0406557936365138,0.06868664414268459,0.05949965170708599,-0.022830328130553815,-0.040842533299136764
PRG4,-0.010643386351614083,0.015192048120540326,,0.030708279493092815,0.047569746010175815,-0.01597842710548005,0.049621259142756016,-0.024293679336361673,,,-0.025827369057108432,,-0.018742410624168447,0.007660357700132935,0.11255492706695622
ZG16B,,-0.011631857640669556,-0.015648717123819822,,-0.020632534573050795,,-0.028185638862112276,-0.012987244134054715,,,,,,-0.0012354093946068717,-0.024768867813267766
TGM2,0.08062838749573148,-0.05819895932115291,0.08349041967423991,-0.011946665765181847,-0.007459871613148224,-0.013053373702367059,0.08536888242530914,0.016431238981629112,0.033659744837646145,0.07187410549576892,0.020857976050244354,0.015823582628248813,-0.05532474813950342,0.018362437397500042,0.03324081455110239
VEGFC,-0.027424434741309213,0.034796703418703286,0.027989554124753516,-0.006208461369101471,0.03328072798260706,-0.024596094054263065,-0.012266532549615003,0.013505033436491246,-0.02146157393441481,-0.045153002419644636,0.03587734939626852,0.055330706231208164,-0.028725137309875394,0.051261249572940946,0.0828683451334024
WNT6,0.052437857060383467,0.10224817431383378,-0.014471882279857816,0.05288030797815768,0.02153772331523866,-0.022016734235517376,-0.025671847730081594,0.009714628433859144,-0.011869945611924768,,-0.0325308906011288,,-0.022337008095195232,0.05738446229124898,-0.02559367164767521
NRG4,-0.00802180957902832,0.010126535265038488,,0.0010423175925262638,0.08925875554679412,-0.02275917987230644,0.003341275942256726,0.020910564458166168,,0.04068364396767415,,-0.020195842303258632,0.09337417414705956,0.035356075798370384,-0.03848895662815912
PMCH,,0.002446866943728037,,,-0.029978206068744323,,,0.03867543032817009,,,0.00837834212606216,,-0.012796409455537311,0.12472351301973991,-0.027751435360269645
COL9A1,0.04443365873261825,0.05384316272199247,0.012735262301115996,0.04180467756199217,0.004196407627145054,-0.02426632320011835,0.022857593572086575,0.05460049563683833,-0.06684210814030538,0.024576580152804034,0.014012121943915871,0.015647256380653733,-0.008787322600607292,0.055444285626619745,0.03148887124189751
GDF11,0.09243351284156137,0.010429892048520512,-0.034156468334675116,0.07281510051533113,0.07091995457921603,0.015302571899511432,0.050263844188550524,-0.009689708425645033,0.06896601113173258,0.010133832190484806,0.007737701076087878,0.007724678543747545,-0.043322332375520994,0.10905449497471993,0.03152012145865681
RAET1E,,,,,,,,,,,,,,0.03144579999459527,
IL24,,,,,,,,,,,-0.016459794186466203,,,,0.10123743653414104
SORBS1,-0.004794229136877285,0.05077383172365293,0.01970678587080115,0.04526472880690515,-0.01154078978370686,-0.06815882488534583,0.002583661730387558,0.005939327208769475,0.03333263861665713,0.00863572326514834,0.015302336445553844,-0.002938244727522965,-0.10465897836382362,-0.01683097784085171,-0.01598140890698008
DLL1,-0.07567447365548385,0.038298932264587394,-0.018133704521604926,-0.04716358233368441,0.019539527038767823,-0.0191974956599736,0.039117380292740145,0.056162141670589874,0.113026384906173,-0.06665532090832138,0.09769443129253136,0.0137901659564586,0.026961605421234287,0.10401401240061393,0.03450399421159042
TLN1,0.0063811455963125275,0.013127957542860585,-0.028588284453488363,-0.0009200291383568398,-0.040791757437626204,0.014363484460922605,0.0684838709778786,0.0018856311983045401,-0.04707144418613036,0.03202477233289285,-0.0380265406208835,0.03560498506990224,-0.02660011468033484,0.018326619084059102,0.017022606958743716
COL2A1,0.018950835515374742,0.017277063845784618,,,,0.0871563710764969,-0.02409618867673692,,,,-0.04289925882427294,,0.0021774533801764717,0.050610583586286825,-0.03467648404707798
SHH,,,,,0.012102028005161034,-0.03617835454025557,0.04231910752909578,0.04446430920719685,-0.06246231242907012,,0.06951864352518573,-0.05086009115674212,-0.006373817846614331,0.010806441468354959,0.041661980240230455
PON2,0.088738533241224,0.06357762121234041,0.05378531361080703,0.07236870276188731,0.03827659951864625,0.009709895599624478,0.043536126055394725,-0.034453199696785196,0.12094575878347183,-0.00541627809852044,0.02536681703370486,0.10640874140345129,0.01753677367597661,0.0919804914492022,0.050870017803238465
ICAM5,-0.0037741217674650716,0.028292039887800526,-0.01862856264392315,-0.03140853091218914,0.0022918018312232218,-0.027154395432503736,-0.04708630742310842,-0.02834382365480467,,,0.07327957615982875,,-0.0349701082750755,-0.0055275951822189575,-0.049130939718687074
HPX,-0.0007951509896244183,0.0539950179049068,,-0.029383951091572536,-0.011844192209464898,-0.04048620309768863,0.08749963227416849,0.05030694255323466,0.048035937743963676,-0.008141724548329288,0.040996643161765954,0.10359058741296415,0.05262906683907336,0.039603469742484056,0.1763031702697082
SFRP2,0.006681506841805796,0.03490631031355555,,,-0.0076161627832464695,,-0.019230998376880654,-0.0212414658775519,-0.04169034534281521,,0.022398482643583555,0.03622525329699345,-0.0507145868910151,0.047346200408072,0.053591893340457365
CFC1,,,,,,,,-0.01634457040106858,,,,,,,-0.0340566706660123
CD70,,0.007311287200511004,,,0.02252578722748197,,,0.07419902746122391,,-0.03034860336253695,0.05639814713949668,,-0.006613005454558463,0.05513734435601941,-0.052922987158314755
HP,0.03636232990427525,0.03188167258254887,,0.013526287198119226,-0.019174767696406768,-0.013000618364113694,0.0015143755721794138,0.014613522818431056,0.025963555109032633,0.10981973873999473,-0.029041629244814238,0.11515224559426501,-0.014430283944633106,0.005838353545468202,0.052885204608295315
CXCL2,0.06566215848203683,0.04874758346419658,0.018420734260471392,-0.017163476039725286,0.04068119842823795,-0.004829366746705131,-0.002418498694418337,0.07498294300167958,-0.05902811425232994,-0.027548617774591406,-0.05809449385080826,0.02871224915491435,0.007948735314999981,0.050488489090789866,-0.001346969147770652
NPPB,,0.02615922878892095,,-0.016163741454362824,-0.009466142110763194,,,-0.014311970555408794,,,0.061268179278842184,,-0.01912555649980653,-0.04256010986233252,
CCK,-0.09859330029764786,-0.015605813810178143,-0.036861158201907884,0.19615130533566147,0.01164036777535771,0.026248384002595285,-0.10352318493379398,-0.01561282703076049,,,-0.014133244734269588,0.05157919077471991,-0.016199830422119414,0.06917645369555042,-0.14996696068478677
SEMA6A,0.03593993177798773,-0.01213813906116592,0.06652044281033793,0.04227243053475892,0.018021790397853725,-0.04749747080251977,0.03900277389294732,-0.024497602106895847,0.15719663438164933,0.1183923776687913,0.02259222731591743,0.07805769091037229,0.019164892834662467,0.034468246637288154,0.10780855520411982
IRAK4,0.05251537573520559,0.04300642563170069,-0.019415168308067658,0.040266407976351136,0.0030720624555279482,0.024590382053619537,0.04618307152257244,-0.00020467513846752743,-0.002049286729615196,0.04787743668602036,0.05493141698343691,0.015803424133505814,0.02205187594088277,0.15434339358335267,0.06377220208201365
