,UKF266,ZH881T1
BMP1,-0.030670207066152286,-0.04851531160546894
NDP,-0.01899339024743909,0.03012507392507943
TNFSF18,-0.013291556961439134,
RTN4,0.03377909623596442,0.0329370586927809
HEBP1,0.006298435218270246,0.02294194125317078
WNT7B,-0.017541124507454185,-0.024159455749945154
PTMA,-0.026743419835807414,0.045033042466624776
CEACAM1,,-0.016034982149125996
PDAP1,-0.03753530949677432,0.026726188394980775
QDPR,0.030833802831949978,-0.004835919776756093
POMC,0.07189642999874299,0.03226923608065597
CCL18,,-0.029032460966281187
TNFSF13,-0.012890037477401526,-0.018006210248312143
WNT5A,0.011857966594106062,0.00497310763248591
CXCL8,-0.018335242274657316,-0.08201200408979675
GRN,0.010930465616930467,-0.0271631735391907
MIA,-0.023307673747400497,0.02502701958166925
COL4A4,-0.0122643011725314,0.024705714083735186
TAC1,0.021228904691412306,0.011866196137450335
RARRES2,0.010943656399066498,-0.004235281628256702
FGF7,-0.014146425263546829,0.02971034203058405
HBEGF,-0.019658973653294755,-0.033001465228458704
CSF3,,-0.022988337267941205
PI3,,-0.03505311055181821
PCSK1N,0.03175976597243553,0.009603845781610335
NTS,-0.014971925182139943,0.10011058975699279
SFRP1,-0.027333766082107948,0.021128298666670348
CXCL13,,0.06880443786316917
MICA,0.005460588831248881,-0.012461221755229441
TG,-0.01728154845841795,0.07972403707281533
ADA,0.011075445616068378,-0.02896322716954099
LAMC3,-0.029317180944999827,0.00036304089953840434
NGF,0.051759609725174266,-0.029875051880964152
TNFSF15,-0.02002397159918649,-0.014275362782336055
HMGB1,0.034810445368507456,-0.011924393826067142
ITGB3BP,-0.029333475713894882,0.009440931721078556
RELN,-0.010029203294194076,-0.017243091186764693
IL15,0.0884259354636478,0.03914109140671539
BSG,-0.04765280323227432,-0.012684207221924758
ADAMTS3,-0.006012934769189155,0.04312362287302386
CD34,-0.006137009368447486,-0.024201391915955404
PLAT,0.00038131527099352435,0.022599316247637804
NTF3,,0.023500383026252396
CKLF,-0.015128777751994981,0.045803590278108944
CD24,-0.054830282804772736,0.01131573893411443
HSP90AA1,0.010524370127052249,-0.001227689219703567
BMP4,0.055991956382951624,-0.004791291074219286
SCGB3A1,-0.018188138278583184,0.06099042909084594
IGFBP4,-0.027508833294654846,-0.056017882580025886
RSPO4,,0.035110498336126665
LEFTY2,0.007250289709747282,0.027513821356934746
ANGPTL2,-0.02029415943490054,-0.05206409777073492
LRIG2,-0.009728931192423624,0.002854019752698207
ICOSLG,-0.039111254457829585,0.01371370110980529
WIF1,0.0399991639248155,0.0016937213897837127
NPPC,0.0652884465552976,0.006428533801443213
LYZ,0.04976367496473323,-0.005754608004924228
EREG,,-0.02486665869339342
SPTAN1,-0.004015938544231171,0.07756351010787076
PTH2,,0.017228948434632244
LIPC,-0.022095376421737922,
COL8A1,0.016977046608575304,-0.001018111433650243
GSTM2,-0.012048810729190059,0.054168727826385044
SPX,-0.021117478932590635,-0.010805174073611956
MFGE8,0.04412449975233446,-0.05476199964287766
TGFA,-0.028132658804578752,0.02586799965588375
SLIT2,0.019429135078929488,0.04070665855539135
PLTP,-0.02296303289735059,-0.018377590950158156
APOD,0.001959871858218672,0.008157154533355023
B2M,0.00668692347138773,-0.017164149513924566
OMG,-0.006019235517421543,0.02797674377441578
CXCL3,,-0.032950142435393966
CXCL10,0.01788865848935296,-0.02728024156058414
RSPO3,-0.003615927322265907,-0.014041777557324652
CORT,0.013505255934963128,0.056142200976112534
NCAN,0.00863974737320759,0.0142205175361609
PRG4,,0.013318209610328757
TGM2,0.0017265772814411648,-0.006470579516822884
VEGFC,-0.0158038780754591,0.010594021348202408
WNT6,-0.014614310409310991,0.03100990021688973
NRG4,0.002932351740459664,0.0019006300337601775
PMCH,,-0.015179423569579697
COL9A1,-0.037433692113434905,0.0670095411433415
GDF11,-0.05407396040238599,0.0057737615838609965
SORBS1,0.051165204702782095,-0.01933628477065654
DLL1,0.035490370857751447,-0.02537384825630768
TLN1,0.021767366435055283,-0.06147457159281974
COL2A1,-0.015832786537448285,-0.03197790120498097
SHH,-0.017281550305878888,-0.031618681719892155
PON2,-0.03815788430120846,-0.0378189180805436
ICAM5,0.042243474840298945,-0.005361110534015141
HPX,0.036163251866917434,-0.0420173361239205
SFRP2,0.05461446075846715,0.02313455393596827
CFC1,-0.024694609763499683,
CD70,,0.10880525317067276
HP,,0.05356268538597452
CXCL2,0.009746086597404417,-0.013219138696382986
NPPB,,0.041930549211468236
CCK,-0.004421602793772284,0.08857971989629737
SEMA6A,0.032414682989203754,0.006927199959830519
IRAK4,-0.020955856654024916,0.005203987751738434
GSTP1,-0.05281848113806343,0.005902571436446746
VCAM1,-0.012362581696297325,-0.03907829771844801
NXPH3,-0.05131123990998806,0.013116086898005518
MTMR4,-0.019007342719789138,0.03189174436012769
LAMC2,-0.0018735748224469036,-0.014733998227591258
IL10,,-0.014188197074817844
SEMA4D,-0.07918109362347536,0.02630622625621127
TRH,-0.027393175643633104,0.07428998326847468
SEMA6D,-0.03944821593341245,0.023184509488992804
CEL,,0.0898700026945078
PDCD1LG2,-0.014061846042814003,-0.052910947889410025
SPINT1,-0.01818814383597425,0.0523057508979031
CTHRC1,-0.008399157584296787,-0.00046145988604553187
PODXL,-0.015660766450260388,0.01262126079893374
JAM3,0.047534693166463776,-0.00482752105554605
TGFB2,0.0185921997768641,-0.053729623209566924
COL18A1,0.022191935614455448,-0.01096739502894979
NODAL,0.023702500671966397,-0.016849432043541557
INHBB,0.037153941360480745,-0.020797940052474276
ARF4,-0.03332857920307284,-0.03866774014193869
