,UKF275,UKF334,ZH1007nec,ZH916bulk
HPX,0.006255048589620562,0.10195534567043978,-0.04125047249779151,0.10002764080001386
SFRP2,-0.01728984551792671,0.07557778135015135,0.09380303932356406,0.013632209432311847
CFC1,-0.013303935750969107,,,0.027581542970749547
CD70,0.0423342196061518,,,-0.04172356392353051
HP,0.02124503774765302,-0.0033318317019088352,0.03584629877935039,-0.06913038997368125
CXCL2,0.046126398083501836,0.024659141393634995,-0.059727220441182866,0.08534996843687483
NPPB,-0.011649467197159973,-0.014035395331202521,,
CCK,-0.07283633632594712,-0.04936997648246975,,-0.047231110133523775
SEMA6A,0.02023193298815296,0.043319557169446674,-0.08207735010157846,-0.028894012650485613
IRAK4,0.0164736234205507,0.024493691690466262,-0.11706188496745164,-0.07525474792294899
GSTP1,-0.0017995554673943025,0.028738600087989303,-0.007358265213032557,0.04650458638493566
VCAM1,-0.02056984736191519,-0.008408810927715572,0.006481987300354895,-0.005161040381369656
NXPH3,-0.011680516042354025,-0.05730230399982752,-0.028744112396733596,0.03372456607251062
MTMR4,0.03326286212807273,0.0025719046956875933,-0.08445145363071686,-0.012840066893471893
LAMC2,-0.01466537953790814,,,-0.022871207097463958
IL10,0.012465365685170203,-0.01256367424277226,0.07883161137680729,0.13186058937604314
SEMA4D,-0.017460163907176144,-0.030234556480979006,0.029267168028604816,-0.01975039693224599
TRH,0.11812628868603635,0.06430412429590575,-0.03800531405215436,-0.06927201572398457
SEMA6D,-0.004920619040300695,0.0675846759374994,-0.027508485564615163,-0.045792029439547514
CEL,,,0.029530097808646873,-0.024434764477524937
PDCD1LG2,-0.04551062888306565,-0.005844452581464903,0.10760445222381085,-0.03750466391633055
SPINT1,0.007079363721148642,0.0556118882672146,-0.05372469202467668,-0.012632946865163754
CTHRC1,-0.008673511948144705,0.03357311423987777,-0.017616719091922257,0.05110564554595686
PODXL,-0.020136508553002298,0.022695252288570028,-0.11637838168423055,0.042535661854408775
JAM3,0.013841078034491399,0.0722882357233875,-0.08743633383839476,-0.041201127059995055
TGFB2,0.0029036438441969654,-0.015163622013185479,-0.09499172725568665,-0.042651466995158684
COL18A1,0.05783090120529024,0.0672375348146754,-0.05452290894610075,0.10009028681297534
NODAL,,0.016932062153948834,-0.081579118915793,-0.047644419940766354
INHBB,0.022891800309806636,0.04606606949745999,-0.002774127384273006,-0.01515097957400377
LCN1,,,,-0.01604220045412869
ARF4,-0.015187704927699403,-0.009898838235941046,-0.014872707096869551,-0.04017651771542387
CXCL14,0.035997827308979206,0.00446102527214597,0.03331181263358618,-0.1356055447298761
LIF,0.04624169678079742,0.03711435693229881,0.11514337852731917,0.029037364253593732
IL17B,,,0.028133493092116248,-0.018137913063349217
MMP1,,,0.013453601868979972,-0.028262059709229646
MATN1,-0.01179577537020397,-0.01142784311824635,,-0.0165292623073624
ADAM28,0.06625182561191108,0.042662919812800945,0.03125893573449873,-0.02219706753726982
TCN2,-0.03669566889109344,0.03924836158943132,-0.013735145877843594,0.04884166710411913
THPO,-0.01305357459547031,-0.011427844430991475,-0.053492395798530164,-0.024770602414734305
CUBN,-0.008994679472057253,0.0950915930618908,-0.011940020453694182,-0.027929124550423866
TIMP3,0.019973983546918116,0.01854763719480969,-0.07649411669552246,0.10186072474455882
PIGF,0.05254297524650639,-0.0308411071481738,-0.08197605453835431,-0.038691234536411635
CRH,-0.018569303880089687,0.006400999560693548,,-0.036201693395661844
BDNF,-0.005517046625335007,-0.01287068792269105,0.006321981239745423,-0.018759302614642703
CCL5,0.04632554276590788,-0.015503245232800653,0.0388084868778254,0.09665062489854218
GAD1,-0.026967406054395498,-0.03147002144552935,0.046457165875890695,-0.07313888182380514
COL14A1,-0.014754996849146686,0.035960147760713754,-0.02187516302712247,0.06479761828782958
HLA-A,0.045023825014043936,0.09908525341924877,-0.01655373271007861,0.02035616673325824
FGF18,-0.012639638026407588,,,0.022057163006382125
ADM,0.04478754853740467,1.597310753363254e-05,0.0269600999844063,-0.06221314554947554
GNAI2,0.015776925644330878,0.030614818640391776,0.033769182774963984,0.050696570782657636
HDC,,,,0.013709451265020926
COL11A1,-0.024140313082257874,0.010118144540848488,-0.02956662545457458,0.026385370349670773
NUCB2,0.016457573518484973,0.04287338672364108,0.05427983701662624,-0.032467174341714734
FGF16,,,,-0.01628743183680903
CXCL1,-0.02669074069728814,-0.015503247861244346,0.04380988529647985,0.04766716022042543
VCAN,0.037659455296375904,0.03987907450412336,-0.12890288174703543,-0.08146946812984847
MMP7,-0.011649467133511622,-0.017662897818166032,-0.010185761987327863,-0.1009091901793298
PTPN6,0.015852115215618908,0.0773147652003528,0.012370602676061432,-0.02316216673435392
PTGS2,-0.02849213654336074,-0.026378252929069087,0.08030215528791623,-0.03445246899538556
XCL1,-0.019133813884821865,,,-0.029416804018745513
CD58,0.04606478716251336,0.035658023144650795,0.1359084542625727,-0.03948860787775153
TNFSF14,0.004610482840874861,,0.08037844636292032,-0.012393027083684565
CNTN4,0.012675227582925231,-0.025627592580588873,,0.015371286418538388
INSL3,-0.013433060845562846,,,
MFNG,0.006520542768061379,0.018211249861514824,-0.0940336787823712,0.05630868869045114
ICAM1,-0.006672996843474267,0.08515605682989073,0.01305469195002578,-0.017656916550261203
PROS1,-0.0321851195988171,0.059781802694692875,-0.02492763202612538,-0.08176142371995386
CLCF1,-0.009139619995624359,0.007134562975640427,0.017575013072498775,-0.026958369647539504
PSAP,-0.031384145375832756,0.03646456582876944,0.004209032248241698,-0.0750920929713865
EFEMP1,-0.034674645653734015,0.08400083680143439,-0.038642731511160794,-0.10552991501818093
C1QTNF1,0.008297914691819943,-0.034618615556102926,0.08526158637934872,-0.03275083734355194
ALB,0.0039177913671369574,-0.02472412157817698,-0.05972731302332605,-0.023402457409463437
EFNA3,-0.018391606036671976,0.008798471714985948,-0.007557741761454998,0.005509669008205725
DRAXIN,0.03144691510560568,0.058725044796769876,-0.03334204388248997,-0.02789828156831697
NPTX2,-0.03857242972510455,0.0004738851671404237,0.01399114235807208,-0.08712592256255822
FGF11,0.03807477810848482,0.01438480061929231,0.042439920687359294,-0.06141529380262877
CD59,-0.029360288909975978,-0.04072553761252081,-0.007208064886304862,0.046217395163884255
COL9A2,0.024250455956021818,0.0021112107670474907,-0.0559055428558998,-0.012560586330504562
DLL3,0.024010470593770313,-0.02893000564437325,-0.021174969566028923,0.01078895646272449
FGF5,,,,-0.009704577002076298
LIN7C,0.03611495751816401,-0.021376916290631872,0.08083651723324653,-0.02859136791388158
GDF7,0.05664684907265999,,,-0.0043885189835645
PSPN,0.07445551691524738,0.06300849445345362,-0.01571358163305715,0.059934987451358626
ANGPT1,-0.008068655759450698,-0.018111051783435854,-0.036209587634309655,-0.03339221995489136
PNOC,-0.045571293589594934,-0.02261187659572742,,-0.0322137894881514
L1CAM,-0.061720773357703616,-0.048024043649286204,0.1294447588696013,-0.04847537009671489
APOA1,-0.017492182007431026,-0.035354922715532235,-0.005424868802863198,0.0338607908315634
PSEN1,-0.019031935345028197,-0.029219179734356778,-0.02245037104734635,-0.015171029859954943
CALM2,-6.770048467217592e-05,-0.014218726757745437,-0.09628048976938762,-0.0033520004695426243
CLEC2B,0.014862769546159102,-0.00734860022123055,0.07275637022674142,0.0684307602752531
NTNG1,-0.004696818259340672,0.008335799971886064,-0.06781115730795777,-0.05241423497331425
LRIG1,-0.001874188511374115,0.03496205180374451,-0.007131549410988821,-0.13282702056229279
CPAMD8,0.0036975222562796637,0.011756791849929385,,0.12333748591592479
GHRL,-0.026125627561339928,-0.01458502326913884,-0.02381918577782095,-0.015793419786138727
NPY,0.07979359235000813,-0.05602687280340991,0.04333166243388373,0.017148871560431003
MMP2,0.012452933617950161,0.07945452362865772,-0.13800619080624896,0.09060091983814954
PPY,0.03859829854358003,,,-0.032072403252963316
ALKAL2,-0.004486406998498208,-0.03753288858032397,-0.0545697894744648,-0.04215000925329784
CSF1,0.01331050799395347,0.07515885593350766,0.06190454209023921,0.04811406856611711
SEMA4C,-0.002255467696794533,0.06447408569862205,-0.04389646639614883,-0.05065278589990504
ICAM2,-0.029936382647952703,0.02145211493556848,-0.031436797379028936,-0.0022086370237403247
SYTL3,0.011909268898510843,-0.03568045056094944,0.0797784187323815,0.03151468453862112
IL1A,0.0010444156435329823,0.04070852170619922,0.0715428090488679,0.040775098356244675
HLA-G,,,0.0009123190530766781,
PGF,-0.021470429817518885,0.015394430623554375,-0.09619811554540941,0.048700021627323495
LGALS8,0.0031690735833548992,0.09336496596154994,-0.10626375207534303,-0.04493184378707252
DKK3,0.0016003712477808726,-0.06205806052084918,-0.10589066695723434,-0.004929488887070861
COL16A1,0.026446708321827786,0.02286262145696023,-0.05217051359862861,0.0740194497858593
TPH1,0.05289594891842336,0.059581550481876466,-0.02447299720816534,-0.02306402358422593
TNC,0.05185464681348158,0.03987040229703154,0.05015650744237362,-0.1316830749799593
TNFSF9,-0.0023549066478454005,-0.023333472172729946,,-0.02030860312182386
C4A,-0.012909244598392553,-0.012089330763358887,0.04767483356570356,
CNTN2,-0.030107674562511844,-0.0009859340787266178,-0.02032152182745994,0.002150495506877993
F7,,,,-0.022145580179385466
LUM,-0.004572745443340712,0.04492446822227473,-0.011403740875885061,0.03612557802413944
BTC,,,,-0.03352093736093024
APOC1,-0.015723209388506215,0.06434099523012111,-0.08298881993460824,0.08314198769413043
PKM,0.016609270734566195,-0.0396289744784643,0.057547358296674345,-0.10559522472953058
TNF,0.010119119861441182,0.056144139098769245,-0.06764219620419949,0.09985462195431576
GNAS,-0.010917529079882082,0.02994372974520494,-0.01123474614609171,-0.029622199230291024
BMP8B,0.028809591717870647,0.08613439296178194,0.04763086797981703,-0.0042704560613537655
LIPH,-0.010408380101293345,,-0.04781864287470919,0.0481432863953031
CCL28,-0.016027193070570604,-0.01090665544553183,0.08506466599434877,-0.0260768860105522
PTPN11,0.07341005541844177,-0.014059246790626586,-0.049377213741476314,-0.025195079306425724
ADAM12,0.13983942320574141,0.032795349320965415,-0.05747642200475514,0.05094535851632428
EPO,-0.010889743886413889,-0.013752912507777267,,
EDN3,-0.016878565943545042,-0.013894822097416768,,0.04780440210777192
CCL22,0.054433194417629505,,,
CCL2,0.03244461923279199,0.0721896541391453,0.06739584550170051,0.011104246123975555
DSCAM,0.03715376271697284,0.02279191014554155,0.02950055035629855,0.013489135346520228
ANG,0.06431090096731278,-0.0016269870209455807,0.11870652991239118,-0.07865840477681635
FBLN2,-0.015924999925251263,0.006533426108258578,0.03333128218340348,0.12912416654950673
VTN,-0.017890626264488417,-0.011427842279548316,0.013203307078888926,-0.0279393999561067
VEGFA,0.07347009887559666,0.007193760991774679,0.06407173502922832,-0.06768694746492179
F10,-0.011940368806411989,,,0.06510878821305555
SERPINA1,-0.04099388658100374,0.00010722386627919315,0.019558494686479893,0.026667298215197848
VWF,-0.021703796883794903,0.07298117224970804,-0.05908123469108055,0.09697725874920614
GDNF,,-0.013752911436744552,,
VASP,0.03067239714180963,0.03025947151663041,-0.15967618449636298,0.09008533830307966
ADAM15,0.052111858687789565,0.03450783019503212,0.04383661488731278,0.04630646494664668
WNT2,,-0.012870686066229351,-0.05294719234413773,0.026387861492034412
CALCB,,,,-0.026552698684890966
OLFM2,-0.04523359425289449,0.0216246854677321,-0.06216994651014042,-0.07367156239001166
MFAP2,-0.009125375598121448,0.0008440743556085584,-0.10442108746313429,0.047013045726521
HLA-C,-0.012404909820464605,0.09664261903924026,-0.012002182441518947,0.10090563809197325
THBS1,-0.00445555563827595,0.05605010551759893,0.05361287645758728,0.015875421250804742
HSPA4,0.02935489271665883,-0.025344128342064547,-0.005430380642449271,-0.03583004294422675
LMAN1,-0.004760724136025282,-0.008284656193852774,0.04489067100636473,-0.05748824059132741
LYPD3,0.0029874998436151983,,-0.012152053887918339,0.0343313213919118
APOE,0.014013227803682296,0.047015863220887036,-0.09903148950830276,0.060793008756306596
SOSTDC1,-0.026338680979731268,-0.020912510180386368,,-0.03444040116622753
ANXA1,0.008712699806523323,0.048205277528275234,-0.005971158971931223,0.018130932732606873
WNT2B,-0.03166768400506747,0.006962105732359312,0.00858452226543554,0.057125830322328576
AMH,0.12353066952838021,0.03349816835815198,,-0.03220740239867064
GDF10,-0.014665378752990114,-0.026458791220873287,-0.0006766784485357261,0.008059201801203777
EFNB3,0.00555934861322029,-0.06450948591832158,0.020311807326788375,-0.0442008339925612
LTB,-0.01894731297622846,0.02732722227599986,0.04510536213719018,0.06069500630761555
ANGPT2,0.01071666238189396,0.02950618192207834,-0.07153309415126213,0.015230954319439348
ADAM17,0.03971424375341679,0.04960279870084853,-0.07032791557170281,-0.04291426659659411
LRPAP1,-0.008451754951972312,-0.0016174382373068277,0.023174708245728523,-0.032878626425285204
NID1,0.053333488207075376,0.0921185576215935,-0.10582133638989193,-0.028624578066515784
MST1,0.003122308635775038,0.027261842593670694,0.043673197717732835,-0.017192319149839843
IL13,,-0.016129554205397054,0.0581499608791536,
DCN,0.0009250128133142559,0.04144601874497294,-0.021476132918983055,0.1315111846203406
IGFL2,-0.012909245964347676,,,
COL7A1,0.0922315528594616,-0.022237121249899898,0.013637060575573576,0.032624120289297405
CALR,0.03875286265128285,0.07397016625475444,-0.06582965243989936,0.06289813903519323
PIGA,0.02615722729541651,-0.0017009936724094287,0.05149703140464317,-0.07541553050060192
CD200,-0.0020362864646395282,-0.028659194047138865,-0.0007532312033722567,-0.03100448222410215
GRP,0.0343399784439638,-0.013894824188691137,,-0.02575558088165273
CDH1,0.03849582232672758,0.037153305694874274,-0.05922716362399884,-0.024235308646543163
LPL,0.054850060172461516,-0.005168685075099727,-0.021044972266017745,-0.0017114275403729137
SEMA5A,-0.05541485179735832,0.02968720097139109,-0.01104829517702236,-0.06960947178179654
SEMA7A,0.020203695029021362,-0.015646643644293884,-0.08293845448758963,-0.03229683240514921
SEMA4G,0.04415800698375742,-0.016911317286789795,-0.04303486833771098,-0.0236517548868457
SEMA3B,-0.014932286874027915,-0.0069963358465059845,0.05463883452530696,-0.012342860233871192
RPH3A,-0.007794928802953969,-0.01576521151137135,-0.08561855672854997,-0.005631268175677791
JAG2,-0.021831279860147768,-0.032797774908803395,-0.11987384125176795,-0.005906100529660634
CGN,-0.03756014807188592,0.007990382338947732,0.06660013527390611,0.01708793317519152
GDF15,-2.5500365326057484e-05,0.03265062583343342,-0.0553142639208183,0.06074262226150261
SEMA4F,-0.01403303132594541,-0.0017776334189802648,0.08306689171539047,0.03140075603488257
NXPH1,-0.026232941925899634,-0.0047705950072329615,-0.07814970795474802,-0.026490113107957916
ARF1,0.04993232134620289,-0.016920534501141175,-0.06187147100174531,-0.05310838372644553
EBI3,0.04264485169053893,-0.012904730666141314,-0.0054517932915209,0.055499000193827815
TIMP1,0.06863034561818211,0.043650209249106224,0.03818861273597898,0.04542726935070169
SEMA3C,-0.022712260592848924,-0.024933060460014627,-0.023752407008945625,0.09626440493276196
GAS6,-0.023780616392873995,-0.0428644799829966,-0.03623521487441495,0.027797488149474678
MEPE,-0.038430062013029766,-0.025479074057916086,,-0.024484380315606777
SERPINE1,0.06105656547591164,0.04766984999426981,0.005827591160882216,0.034220391635061825
RSPO2,0.018530746313373307,-0.030127251119922427,,-0.06939395076449212
SHBG,0.028933031081207802,-0.011082992171002526,-0.0408422622186173,0.01707290555328976
LGALS3BP,-0.0080370520565899,0.06686562486500883,-0.01834686967537194,0.008911755840761081
LAMB1,0.025839353384968677,0.07491369071496179,-0.14386422386279177,-0.01802515635617594
SPTBN2,0.019744859431316972,-0.026083225272409267,0.04607020087314323,-0.01318440662301665
COL1A2,0.0715598617479294,0.07771697879418356,-0.0272700492607828,0.07341529778453557
DEFB1,-0.011501377880572964,,,0.1930378662016208
CEACAM16,,-0.02011814111505539,0.038297731160480325,
SCT,-0.010571183607107685,,,
WNT11,,,,0.007255099886266235
LGALS1,0.02162716444036689,0.05539804638254136,0.08140016117789962,-0.04416591311462704
BCAN,-0.027217510085800933,0.061404272742624416,-0.06356985895985554,-0.008535419270343906
ANOS1,0.015033458687291014,0.005024089282863128,-0.12244388763257613,-0.09035642475047487
EDA,-0.016564003989939107,-0.02421029687809124,-0.0571931161657979,-0.003989426656335322
FGF22,,-0.025145794603417853,,-0.026709720370277214
SHANK1,0.02029592854178215,0.02796279527585773,,-0.028980004485095016
RAET1G,,,,0.038263121940892354
TGFB1,0.03068487023097228,-0.036068596487440464,-0.022416371317604156,0.01057636752306335
MSTN,-0.008162351705740948,-0.0027247702895556157,-0.0029833363970241038,0.016941646473549773
WNT4,-0.016243874335943036,-0.015375177109697016,,0.13954706962566293
TNFSF4,-0.01752655375754081,0.023591990178424085,-0.010613619911941893,0.03772586553926416
NTN1,0.007676993388452172,0.01363042794050935,0.025424515689352722,-0.0029068663545994047
CXCL12,-0.03637357073679394,-0.0326064910915291,-0.03484573322554468,0.0619514229921826
GNRH1,0.05581122929384682,0.1211877131352357,-0.0782176678141196,0.0818451994333744
RIMS1,-0.04457298496031616,-0.04048373718797952,,-0.020867372963776838
FGF14,0.009443268311310052,-0.01692472811897761,-0.043613835476420684,-0.05216006708001702
IGF1,-0.007254217349436469,-0.024553819011739166,0.012861327373012136,0.027647489164739473
TNFSF10,-0.04804648673171612,0.07691250927472369,-0.01729344496146138,-0.023191970215511556
GDF5,,-0.011256681632660623,,-0.036030971114190416
RGMA,-0.045031138307920986,0.06380654165927306,-0.057381172852455385,-0.02948612232246373
WNT16,-0.01818427736880837,,,0.05178874688249294
CX3CL1,0.007425750311035787,-0.05470332123932396,-0.0970000105779789,-0.08194660248774806
FGF1,0.005045935406054346,-0.0343256141114796,0.004155372230920665,-0.07508109100514555
ALOX5AP,-0.0686334091399105,0.05107433973799075,-0.0226263310209687,-0.04348880193853438
IL1RN,-0.01832600204286536,-0.012089328102186356,-0.01901890039346649,0.05209737430656771
NPW,-0.014665380135128464,0.0365466288752569,-0.03875406211902893,0.027526541269542095
CXCL9,-0.02853213057513985,,,0.03558563763918065
ANGPTL4,0.03155397444765325,-0.009947347989422609,0.033086844761225497,-0.04134907048730942
UCN2,0.050049129569117806,,-0.04722071201043271,
OBP2A,,,-0.053285863307334355,
COL4A3,0.029951985786216974,-0.015246115668290318,,0.12101221259661221
NRG3,-0.009909342673124186,-0.04090373242897592,,0.0357901675696203
IL23A,,-0.018549513851298563,0.08519995169736887,-0.02375087213854804
COLQ,-0.039181367949348476,0.013021090478168903,0.036085532134984395,0.022174525502461424
TNFSF12,0.03342796277026845,0.011697357461472583,0.11955908611413252,0.002288800136227916
DKK2,0.048747597608520835,,,-0.029991246159050487
FYN,-0.0196277893508079,-0.01777338013994172,-0.004339545143410511,-0.11757581254544025
ACE,-0.010528923229830426,0.02446274866107443,-0.06489838989823575,0.044159326248419555
IL18,-0.013219427657242263,0.022398573454066848,0.0034528962792351853,0.06897714089340269
PPBP,,,,0.08478532743509433
CCL27,0.022528569113205443,-0.021136318946715433,-0.08823032033030244,0.03184452203919248
SERPING1,-0.006095524320226219,0.05132355979910733,-0.05513137338694606,0.0007779889581089114
AZGP1,0.011650159270066225,0.057161239804203984,-0.009364717774978281,-0.11182624653001064
INHA,-0.011348829814276545,-0.0455532462703348,-0.06457049471913101,0.09673230342414453
SEMA3G,-0.02626781759561203,-0.017204292635347517,-0.07050605457583137,0.11700625083729861
COL6A1,0.03323048432982035,0.05271675303563375,-0.008798331237284303,0.07549233544016794
FGF17,0.02091948688290986,-0.016006086063895638,,0.03475022140219028
TNFSF8,0.02678393464045938,,0.09548104718633443,-0.02232891377186771
FGF20,0.023363625911676615,0.07889095079398037,,-0.01652926627718662
ICAM3,0.003025966215047721,-0.004997307787148741,0.03054808483699373,0.04950984518321157
LAMA4,0.01421000932910215,0.06493340476670124,0.003069946877667655,0.0940861464600558
DLL4,-0.045258149902614266,0.014853916513283504,-0.0689590378531029,0.014102160428823264
SEMA3A,-0.029308648084318642,0.03496931186255814,0.0001538533652656977,0.011374312685045357
RLN2,-0.013813596269112365,0.10399986220245193,0.024316888897496596,-0.019418726882731822
C5,0.019619090575671162,-0.00022542618016602382,-0.06490577313911061,-0.010740063668287116
EDN2,0.01635479327484943,-0.008643932907755544,,
C1QA,-0.022550626511794146,0.030442394015779223,-0.1043561118941689,0.07942331682243495
UTS2B,-0.011940368516310241,,,
