,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
PDAP1,0.0426902723848973,0.012220182057921391,-0.041651955508299636,0.05409807797063033,0.03874179595597807,0.015671525781488033,0.04307414690261595,0.04688514039472245,0.008393206982905936,0.014299851144869376,0.06744007518838535,0.012872376681959057,-0.0564967675675832,0.06638993809860469,-0.05596813424889749,-0.018778978433855793,0.0452823441039843,0.03852015897422908,0.02044382788434561,0.007111038408376613
QDPR,-0.014017564220030773,0.018222811162539102,-0.03192768545562609,0.03154282199727794,-0.04037280883807139,0.014996522975658122,-0.07875328094107915,0.01932039870203821,0.039870591721292994,-0.027892178163242715,0.08100448573865174,0.001423676724946553,0.08116644092658871,-0.059610779724978906,0.01874593226403006,0.08893953874300897,0.011190543252532919,0.1522174889888859,-0.028630944377236022,0.040974667039237536
POMC,0.013945009274434688,-0.027389462349873044,,0.00039606827226374466,0.05682139820558184,0.0023935789733052167,0.04174639508877098,0.010691178290713374,0.08377078204218934,0.018289073385343198,0.044629157132019086,-0.00958889786077982,-0.013597235288833586,0.021774746126473836,0.04622594403619382,0.027232272090729023,-0.007735694957603246,,0.016639651516360963,0.04977188242786999
CCL18,-0.033280438916415876,0.02480109458489159,,,,,,,,0.08625192292405846,-0.026195860600359017,,-0.047399375747237446,,0.011474900393653764,0.09227703470974155,,,,
CCL17,,,,-0.029384687038320444,,,,-0.020582598656434654,-0.01633147293572423,,,0.02754975930556182,,,-0.01387956234821175,-0.02378903744566413,-0.0359925249653513,,0.13259466321529229,
VEGFD,-0.03749732729390293,-0.037015814266591986,,0.03998757801996067,-0.030297001537749172,,0.028307586433689465,-0.009610062662786556,-0.01197933290180568,0.001011159125985481,0.009540314469288094,0.07328500907756473,0.08102003737840492,-0.05558310857171615,,-0.016479392364905136,-0.0242429681192679,,,
TNFSF13,,0.021250985211651932,,-0.0015295454528620061,,-0.017619222463550088,,,,,,,,,0.10096879962267012,-0.009824654952381889,0.013667102667271244,,0.13109902937917312,0.03568984258289593
WNT5A,0.02919407891379793,0.05300888059809599,0.06885284600259291,0.04192332819065187,-0.03448607591660823,0.03912872497945733,0.03681658628685698,-0.010706024313512428,-0.0009718243975668586,0.028389975298924564,0.0039093438542351635,0.0025440643139767525,0.011936434296940954,0.043763221652583104,0.086475922960768,-0.020114425386616112,0.07244028366215526,0.1541005361249429,0.06324954699047688,0.006573908720754921
CXCL8,0.031718304765270565,0.029263171698084633,-0.09443698003643591,0.06693758175717604,-0.026632673135004944,-0.009715281233907259,-0.018114448167189347,0.04743472752447594,0.08857816191977769,0.04481393730204741,0.025021772002234308,0.033569775664796936,-0.0767673112720487,0.14816429449020657,-0.02116434355935499,-0.054646265605517906,-0.0013360234001305608,-0.07978108518886791,0.03920292299529304,0.022864182961573016
GRN,-0.02142330834186414,-0.002697905738671805,0.009041406868603916,-0.03258602812177916,0.02636788902924866,-0.000787949545358229,0.04548592618277279,-0.022366330367974748,0.0396771709156944,-0.026726043276180063,0.03197253425936388,-0.010597773787621794,0.04653746246317432,0.05390972443819249,0.09218432800378025,-8.725248562059873e-05,-0.02212416543545246,-0.019104286530058984,0.05592191372934324,-0.02506316179706537
MIA,0.023685147196151127,0.0007795268043240169,-0.01308094141446544,0.01007477401231985,0.02257136746670542,0.048886303399702166,0.02354990432692216,0.010617907165358136,-0.013623968351785538,,0.10845452727606188,-0.03766745228432574,-0.044105679926450404,0.002670310708356285,0.05843908555464678,0.10817854625995582,-0.05769152557176649,,-0.03747584796960147,-0.01562869020063914
COL4A4,0.08965647652831098,-0.005196161232535498,-0.0415922930476393,0.008006968534920552,0.039522497917764673,0.004924961316323507,-0.00989509618183932,-0.02148886979557617,-0.022887183352738812,,,-0.018382698715240533,,0.0038935970573991266,0.00168937819693358,0.12095441883515111,-0.037259036407960466,,0.055941131441068714,-0.03509068860162463
TAC1,-0.047275931159101836,0.009203587856572517,0.011438939468014313,-0.02238953725367743,-0.016773734229561476,-0.006731178056117047,-0.013585023601323633,-0.023786087152201842,0.0683063045037855,0.03829639534553395,,0.00938187733996562,,,,,,0.07314113888414273,-0.002482849688350382,0.04300510832567647
RARRES2,-0.05027817342617652,-0.00922236309406887,0.01470589831894814,0.06657875513529127,0.036277473275944605,0.002559099301707087,0.06734593291750532,-0.032775178942305236,-0.007321442796959684,-0.016601723742626882,0.016677169728927656,0.03577698139207298,0.07631256149488794,-0.031930217639031894,-0.016273387427657493,-0.01831251848881875,0.059965567248094924,0.10456284733165865,0.05772205008406137,-0.053538519178037446
FGF7,0.008405695532227746,,0.09628197753992458,-0.03308829299909695,-0.0038592108357675538,0.055558146681019493,0.0005101588297306586,-0.02610529740538842,-0.014632272928879532,-0.02201063362542444,0.08777119126112497,-0.008579756681420306,-0.05148954112569304,0.0035502482536997836,0.002742894119057521,0.11917582058123326,-0.006253554252466312,0.001014439701147569,0.026264479465815168,0.07103347172027058
EFNA2,,,,,,,,,,,,,,,,-0.01566255959119526,,,,
HBEGF,0.018781985197113805,0.04023445526678029,0.007081761087401269,-0.004609567509201271,0.0790588359502898,0.030707778364308273,-0.022743718771462612,0.04415845810185024,0.08349785545984681,0.0032399665358132266,0.08467710539315038,0.058190380834540624,-0.004670710576432577,0.037043394746210594,-0.05301952928156446,0.037618425366516536,-0.012229426149688619,0.011341040200333531,0.0092105065862444,-0.04059991964326244
CSF3,-0.00559144491847866,,-0.029113024103498187,-0.03170201573426712,-0.044466708036904924,,0.002659531303599574,,,,0.06199467378184198,,,,0.023856309394562115,-0.019685218099746046,,-0.04786759270840248,0.07736126511988257,-0.036911389476697455
PI3,-0.04471763048406799,-0.039811283501959525,-0.06018242877779598,-0.023046288137298917,-0.019159979354855486,,0.05702711982336628,,,,,,6.542265975663187e-05,,-0.03608441463326114,-0.03359252320432801,-0.03058152020626736,,-0.016694841497136948,-0.04169602323043917
PCSK1N,-0.10282943149051703,0.006994293537027056,0.07551101288235933,-0.04239149219202749,-0.05953404087649879,0.007466524053062485,-0.011554401244187051,0.07828859726868564,-0.01579619267945791,0.016741825830445898,0.00375398723058569,-0.014931037237351305,0.056369200794801,-0.0025318108356822927,-0.024624992221345367,-0.0008378287354043385,-0.00420439950037531,-0.10186510525929592,-0.022570525075876622,0.0447526538425275
NTS,,,,,0.05783143564846183,-0.02046492734828952,0.013087130462312411,-0.024548535820358167,-0.037897139766091756,-0.028676132594153057,,,,,-0.032379574149184805,0.023205203989788308,,,-0.026113076591184795,
SFRP1,-0.015730131323056538,0.024566739996486953,,-0.023565058744875026,0.0443035016443275,0.022989783210631495,0.018498160322334898,0.028512795361581522,-0.016331473100195577,0.03695139079227781,0.0752325924049333,-0.00917897718293825,0.04495529829675664,-0.045812214133399115,0.015585103022241907,-0.0021484787333043457,0.04188963504639978,0.01439647030534704,0.025205306648945547,-0.04604993031833985
CXCL13,,,-0.021139500233442222,,-0.01262879964039753,,,,,,-0.014005264547674421,,,,-0.03117634274308544,0.0166494568334207,,,,0.02134071740936362
MICA,0.0575343092855346,-0.01940720378343193,-0.05988430292130026,0.00906587240935043,-0.008717352446924476,0.010106496607847234,0.07490598073802587,-0.014236438406768043,0.02803313493430054,0.014604033581856276,0.005260551248239537,0.007776441949344999,-0.04279886708237048,0.0950940515816429,0.0678574846591621,0.09470201242002568,-0.0035183775472118883,0.02799436934781124,0.07826754205664914,0.020090632376025444
TG,-0.010837118215494249,-0.029594585032366783,,-0.01721222163360706,0.0919537296229902,-0.023621920986444476,-0.020573433634621267,-0.020736189228922754,-0.011819016042184192,,-0.006759083213052587,0.05091637393117165,0.17452126178816782,-0.06502001167046437,-0.018442468271309208,0.08026092071323451,,,-0.034389040887683284,0.20758398729177285
ADA,-0.044499438784745576,-0.016585037006940775,0.03751851488747531,0.04195642521712823,0.021904914499359284,0.1190899777029886,0.03937341503462855,0.015588798509103479,-0.01919503253840987,0.025249813239182663,0.09479930445527159,-0.014892266677481164,0.018604181875185945,0.00697178168729717,0.05093173267166929,-0.009389539408415897,0.04983193491741933,0.05947360694334915,-0.02712463850292194,0.06550490832930289
LAMC3,-0.027140171824797655,0.03115286408072749,-0.01608387108350335,-0.03961391392993712,0.011071799735287444,-0.0017061110587217496,0.05574132274383248,0.06152659489377745,0.022148599038187704,-0.04601417683191225,0.009166257085586032,-0.004324832009378673,-0.09636319948811954,0.08168856314158614,0.07960543994419446,0.025403925977541614,0.03714263962912821,-0.00015149881480800215,0.05778004291079453,0.05958392857477957
CCL7,,0.07001765003369219,,-0.002984155375755322,-0.012207539507808316,,,,,,,,,,-0.020802264712216984,,,,0.004481992001332429,0.018032602930321558
NGF,-0.021747450473893436,-0.028075109492704097,,0.062321709050136606,0.03561565466755486,0.01178679247108792,,,,0.045816593927784886,-0.013964806576951733,,,-0.03669543536308761,-0.024024950395404504,0.09112633716725384,,,0.07837584391071699,-0.04183193327202483
TNFSF15,-0.026904310392104055,,,-0.028550154318014855,0.10410557209053155,-0.02737050305931284,,,,,-0.014605549411263949,,,-0.06254477339347672,0.12618015665902504,,,,0.12652784192641614,0.05400433201869575
HMGB1,-0.019446356048956934,0.0189570533296718,0.018750514360114105,-0.031986647407355316,0.01261638502672675,0.05236036757588635,0.00013295072649372822,-0.031227206933323256,-0.023282084712440827,-0.028637117180242592,0.07299190155640801,0.0314851804949727,-0.027414152476051397,0.0050149185147347,-0.017194443152206026,-0.02872449411975213,0.05722998258347209,-0.07618737994748423,-0.13182522497078175,-0.016595528935011736
ITGB3BP,0.07400852100372395,0.0005452217416156642,0.03547266197778685,0.021080552471792538,-0.05067341855593693,0.0707876738583423,0.04808108376698687,0.009867112034669922,0.012627854004426627,-0.017701382250928415,0.021493094039527885,-0.010320003894944476,0.02355165825503424,0.02687356942327582,-0.006579156118532394,0.0003839691303340127,0.02100966655366549,0.0013150612709288633,0.045205645405500455,-0.011802894331912644
AANAT,0.08017528207202614,-0.04128354726059335,,0.009884450270925736,0.017919542880169552,,-0.024316119213583273,-0.018648176156237286,-0.013623969109585446,-0.007401691696057937,,-0.03442418012721917,0.005779299759254312,,-0.01824945582212311,-0.021077563073862177,0.051014729468649725,,-0.019550905173089883,0.023307778237953297
RELN,-0.03749730783123815,0.03510874151066201,-0.017199414195301407,0.0153184320365219,-0.021467505616758108,0.01796672512309513,-0.052173626632984936,0.03745516739790834,-0.0042519959105250535,0.02212947233754325,,0.028247634422950522,,0.03301585528129598,,,-0.05567700436577892,0.09382389468909275,,0.17305984290332324
IL15,-0.03824401281592657,-0.015310213842948799,,-0.0254824989436838,-0.05069132382770944,-0.019475740084306036,-0.05036689054311013,0.03708433648548167,-0.02928237445813122,-0.024965196198685997,-0.0010974767633650665,0.13400142500019627,0.05434411162969489,-0.018492332535782575,-0.006207551432105946,-0.03821342580843476,0.08995363206835187,-0.05062725381536265,-0.013134920991311232,-0.03165836475026054
UTS2,,,,,,,-0.018483605250732255,,,,,,0.006058447684727415,,-0.015540747266197245,,,,,
BSG,0.01776972455930554,-0.012072833079481367,-0.06995092598644309,0.023989240280640797,0.0024729434676318855,-0.010222005854210927,0.07850196567284733,0.06215044109091165,0.0026690563878220084,0.013524281178695951,-0.012822604273974084,0.07310107214208866,0.006683353532149836,0.030563387101371357,0.06740658775579662,-0.05035038960287147,-0.004044426344874596,-0.03327514678445403,0.02867198236120371,0.005004841880840509
ADAMTS3,-0.04533936694560027,0.010993209218412802,,0.039596853049941295,0.01020101407567125,0.03869096051680561,0.08205114948363669,-0.02321951279696349,-0.007837475857267791,0.0073357554436926245,-0.015239338691220542,-0.012585177525792626,-0.04622236293274835,,0.01514597659936378,0.00910968961325954,0.0067148395806603655,-0.05820653263423495,0.01697667804305603,0.03884456327357912
CD34,-0.0436456763049285,0.011303306936157343,-0.005245226368769482,-0.002044261269157757,-0.01422306435607492,0.06840996215322656,0.04347578970797343,0.030772682563476598,0.045936539702923516,-0.012212106016305544,0.026854454704997345,-0.03383828801950266,-0.0563403160375782,0.07989341671655036,0.05286658732266992,0.0069457266199417006,-0.006253619307976319,-0.0369655766743506,-0.0228350910084064,0.007179740877352502
CCL23,,,,,,,-0.02766788373518989,,,,,,,,,,,,,
PLAT,0.012434198774604428,0.019179464840440155,-0.0106361084008489,-0.035040437533553834,-0.057128128085438525,0.07525362641401344,-0.00573257845509907,0.04386215547339914,0.02244879824033075,0.042089295208837404,0.019138166483992594,-0.011033104275116582,0.028113588134075985,0.015397223307180385,-0.015723082825563464,0.022515309591704096,0.0685283838539482,0.08132300861217151,-0.008893184520612614,0.0023402656311450787
NTF3,,,,,,,,,-0.009200472719392347,,-0.03111068648946358,,,,-0.057684396731990675,0.003956974072520356,,,,
LTA,,,,-0.03286068375763926,,,,0.013362217541497525,,,,-0.010994179467702344,,,,,,,0.06890349640468824,
CKLF,-0.03595523599211613,-0.006604816232496312,-0.019151733484550678,-0.03876304955491173,0.03824402862678217,0.024047422928967537,0.06029855264054125,-0.007166798647954398,0.04549433247183547,-0.0010340015910878983,0.0404175849548052,-0.01683244376177425,0.01550747052001682,0.02223744873204653,0.035422154406434835,-0.0017149611154121487,-0.0071775612704980275,0.061364543912036926,0.01615229523680347,0.030024806716106602
APELA,,,,,,,,,,,-0.026924547565520603,,,,,,,,,
CD24,0.04902621813527731,0.015560260335091726,-0.005764975574449143,0.060256724490696696,-0.009002546013183456,0.029728654365738003,0.009079290053185378,-0.049473518256870776,-0.013344362077467215,0.03992092187022268,0.004947771976961297,0.023249039094979454,0.12735724460610137,0.011420036998861328,-0.04099774811756202,-0.03094449895399654,0.02738552700488352,0.07579410800385986,0.06443877342582038,0.019301644437880305
HSP90AA1,-0.00970064681029514,0.05209667988512983,-0.09433658198244128,0.03110249898113663,-0.05674579398884797,0.003565394744652973,-0.0660846786692427,0.03524524209969363,-0.021320486013161017,0.03423768145401426,0.013698775862101421,-0.0374472068292626,-0.0923999969275444,-0.0028509166976697017,-0.06779469970649571,-0.07429848671748039,0.014217141456292454,-0.028372042723687135,-0.07300645618550948,0.0636069545821375
BMP4,-0.02034380814131218,-0.003157977518499157,0.022966972109110556,-0.004798286801157904,0.005222795055002587,0.04625129411881593,0.00746786978207743,-0.01461688380862328,0.0024387602367712258,0.0725344880150643,-0.011670625818305328,0.03587016160603918,-0.048786683762597274,0.028260588465117358,-0.02142337676086247,0.0699568831616249,-0.00934637469101597,,0.026945881275345775,-0.03416406770332374
SCGB3A1,,0.048090548174794634,-0.031118943768101228,,-0.03607999382928844,-0.024861126671663417,,,-0.01149195119574648,-0.03537064091847671,0.04556931399352473,0.010215365854117532,-0.05340064323593911,-0.05963942103570516,0.051689127799463094,-0.029982163997951228,,,0.025404960648691063,0.01109584867748795
IGFBP4,0.0779636149720411,0.0021946609410591375,0.058157399158383374,-0.030665208808336692,-0.03530725233811081,0.01828034020476966,0.11739383435007762,0.018460412692536062,-0.029460696443451347,0.0010975121033533603,0.0668618694461003,0.025355542351616744,-0.009902101640060458,0.008375842861788036,0.06434560410860553,-0.05294159884383775,0.05436851022983886,-0.053880033254641815,0.06252098710653478,0.01891784201640423
RSPO4,-0.026566740384579846,,,0.12560034445821278,-0.04164217786827591,,,-0.020888732812089493,-0.01149194951478865,,,0.05813576551814801,,0.15774628493831155,,,,,-0.021791409495709613,0.041817435820272204
LEFTY2,0.05365734006011557,0.02340042003864983,0.08620694102051918,-0.006428255660428531,0.0800172785774249,0.05940303668800498,0.037071571659186064,0.004103760580589952,-0.012601063192596431,0.06312832243040276,0.07497995649599715,-0.0028457238607325305,0.07407462042914495,,0.03163071025381427,-0.01800912948235918,0.022567185920026694,0.05201279256234442,0.0006623662272063624,-0.01913779532590791
PF4,,0.00735581636340872,,0.0032670617351428185,,,,,,,,,,,,-0.014355820234846826,,,-0.026312565881931427,-0.02226267059239417
ANGPTL2,-0.033000169789563175,0.043921682563737574,0.02692338075341927,0.013407238871750141,0.07263384846007445,0.030946341435825173,0.07145071964073833,0.010273960362396608,-0.020202931783590693,0.07087432547131103,-0.0718379706678417,0.021136271670834463,0.18299944411880392,0.011132461778640858,0.051938054684035326,0.011550305717095906,0.07717252821446911,0.06849926998068799,0.03960983815932821,0.01075867272493726
LRIG2,-0.02641436434144945,0.02320381130616193,0.03882929787193586,-0.01436710523306528,0.024189657978682215,0.06312759886016862,0.036483976779943715,0.0075738267569387015,-0.010473597115874407,0.07703948533522337,0.001693288159603308,0.07973738958887655,0.0049454448296651155,0.03271117731745879,0.0057301813980188115,0.04527453790651248,0.0077613339755994585,0.06523984724460216,-0.026870662875165468,-0.040082394485991255
ICOSLG,0.04283152431785326,0.05530552600928222,-0.037380000178576796,0.029577014163105486,0.035708893572058295,0.0033936619323021995,-0.003838923348073023,0.010018451450189387,-0.021809574150558543,-0.03791506044711587,0.012393260824701114,-0.03200723319084776,-0.00045755127631748126,0.02953780019152245,0.016229983931971358,0.08651963312614512,-0.023949758013210698,0.03270064279106529,0.06647287367537931,-0.05481995471091103
WIF1,-0.06182505086783935,0.011661149147725702,0.03323805265499779,,-0.009129979913828848,-0.0772746366634437,-0.035098775499052534,0.05394870558289171,0.08494565276962006,0.0016819889160671626,,0.02603982943495972,,,,,,-0.05151761752780788,,0.013026655692005517
NPPC,-0.01292655708573291,-0.007552765345153099,-0.039041290869674464,0.0021335521378701445,-0.027292627527415063,0.050959136833782614,0.03000164014180472,-0.022334922595884817,-0.01597099750143853,-0.009218413861041061,,0.06060270235737635,-0.06671241660051079,0.0194826445909179,-0.016214556311519718,0.002060530007320786,0.04363802972587591,0.017677632976341742,,0.06399417747750975
LYZ,0.022453647603500784,0.0475655229975797,0.052689328885645176,0.012907097490673498,-0.014125180183447977,0.005818334383132981,0.026533278985364273,0.03282370192683278,0.0026176155412191773,-0.050883884162385144,0.014240701918602954,-0.010289643164774171,0.06096976639088928,0.07016142332422422,-0.01905456163153111,0.014786748639617051,0.022829510003845706,-0.028433758903547664,0.10992093651170731,-0.010481222591402791
EREG,,,-0.03924221257649312,,-0.007874312984621165,,,,,-0.011095876459835221,0.02003140042964034,,,,-0.022103652629553442,0.008722273789053119,,,0.014401952694308735,-0.025630928784868168
SPTAN1,-0.052007587217480555,-0.03562905728245986,0.09410762894363997,-0.043992906458596916,0.0022138258180644617,-0.0211979001677099,0.04005386218213473,-0.06962206588071766,-0.019448511905525503,0.030082518218644154,0.09700467542911194,0.007668084367208854,0.1190733478660734,-0.0062595265634585425,-0.010316063340906768,-0.011490437779680908,-0.004920111103891281,-0.03832639807716082,-0.009201482260902009,0.05682279505334744
LIPC,0.016979271972150475,0.03215613087197544,,0.021595671713684796,-0.04031648208686435,-0.03020187903045248,0.011512989947001421,-0.039053613252739865,,0.004437112716201964,0.00825580698151442,-0.001429620781631738,0.06805367040884164,-0.07484030741835788,,,0.13867520321066046,,0.08481459985856518,0.05519616031213404
COL8A1,-0.023260659364699714,0.010229939941033637,0.050831982242357486,-0.025101230204988684,-0.028335626316486354,-0.0035302962837368643,0.07451151364221253,0.062280662990617436,0.05331899047671337,-0.0034432860760810874,-0.011197346198353008,-0.014082103063577989,-0.02385610321150483,0.13810405425149286,0.037663682040875404,0.0423068846437978,-0.008001793043170332,-0.03765240194049274,0.07060362895071068,-0.002393561340959049
GSTM2,-0.00024168970954528912,0.026112040008163046,-0.00332833231500667,0.01481344272378703,0.045605845955305195,-0.016469360700540336,0.07490583423089117,-0.020123570230510715,0.0724100729718797,-0.024164796788422725,0.04432350333348843,0.04160503710703613,0.08164411901330769,0.0008128914716214604,0.004590487253323634,0.011789611843137246,-0.05921792919662405,0.0687111918106442,-0.0019703458298491487,0.010316977378581333
IL4,,,,,,,,,,,,,-0.045976414797637734,,,,,,,
SPX,0.03275096489485329,-0.007382798423282089,,0.0037647270277428933,0.014350346593950918,-0.06115106971244957,0.024946819527668227,0.013714328905404284,-0.032155656284237444,0.0037199498823913177,,-0.04401353630323737,,,-0.02097380152678998,0.071928229881386,-0.02701981349236007,0.06012879407338835,-0.04907682625421624,0.056329844800286945
MFGE8,0.022778717626438693,-0.012297845060300704,-0.006140070999473107,-0.00016594957074889894,-0.03344873917469144,-0.003889506781820243,0.026982387285158914,-0.00038141417565002475,0.04352891406436023,-0.024997509960492624,-0.0010846364300209918,0.051616081371451655,-0.008118488054554422,-0.021980202837248122,0.013776081387185926,-0.0421229172956305,0.0135988971205793,0.08279810178332736,0.057834996594302274,-0.015452773112927769
TGFA,0.0054554658717578955,-0.013153690117665729,0.01638530497117168,0.004204863756865344,0.05984059426311562,0.05145216303195083,0.0427055095984102,-0.00827366647021555,0.038551009015074716,-0.01025930031040469,0.019463563494891863,0.0640867812728052,-0.052559278669906,0.0009932256021052688,-0.007609580261773412,0.0527097701771388,-0.03959599268794992,0.009322298752321092,0.07749046535459064,0.08923347244791027
SLIT2,-0.04331665455039112,0.009395522389178389,-0.023129783058372124,0.033057328381313096,-0.01320365737894861,0.052579641591445424,-0.009643595069140962,-0.023449297989591774,-0.0034292889811801176,-0.00684395053806935,-0.0083252164669647,0.019958737351277674,-0.001164990395037011,0.03890729313359142,0.030043327981457212,0.020667309314971995,0.12100133215347122,0.04338558838577125,0.09458796299471432,-0.03513424854924168
PLTP,-0.05445649909377479,-0.002204825051891618,0.07205485798850247,0.0030436938749214496,0.06311293841135389,0.009263306014780252,0.0648570436375749,-0.044969789267155946,-0.013029666394786414,-0.026653830983777216,0.040009570588379575,-0.0046158055356047755,0.08947077616073874,0.09254131672905024,0.05530462361707214,-0.05603950194252429,-0.03864118095045104,0.04682029133923899,0.03576623998729715,-0.03546859623274322
APOD,-0.05486442168687735,0.03191498713238589,0.007549747924784632,-0.026555672660561323,-0.006266080832107374,-0.00939912730252126,-0.019970504032941233,-0.016213277675008783,-0.02619162552208734,-0.03791316288583916,0.012732763162867373,0.026239968919646244,-0.002031884936966457,-0.11514356737068009,0.05930179426790893,0.07624251632517338,-0.009814990806571057,-0.027531141410686355,0.05229840530327446,0.0047487211231760276
B2M,-0.0034684465772879852,-0.008660566212360497,0.07087735516972794,-0.005662719950873964,0.013475363796712112,0.029459872755443046,0.06385138963463535,-0.01531521831039347,0.026114027320707885,0.0013693427652050794,0.05545410883154059,-0.0395050403994296,0.1099838795418988,-0.020669830801858243,0.08729350601512732,-0.009734551954681342,-0.021477248832700233,-0.010334138950904863,0.06236517733987973,0.036351147670279534
OMG,-0.03630474902784107,0.028430884525865285,0.15543051916198622,-0.017724076784375528,0.014474269888069621,-0.030029210367272623,-0.05399574380157152,-0.026852389741423902,-0.016904158386703193,0.09530890064977823,0.05061212283184542,-0.02016659757223148,0.01794018356202384,0.06964094952265076,0.0329056794566197,0.06440197675502235,-0.029957671450459494,0.018666729748446735,0.04105300883663397,0.05557168780499157
CXCL3,0.013110469491600859,0.018157689094829392,-0.013897650262687014,-0.0070930803478665184,0.001075323462886002,,-0.0071328913192998744,0.029350651663242504,-0.012293956850598153,0.06720178128630395,0.15972689594131556,-0.02299310627968833,-0.04247022750380277,,0.014410412185508523,-0.029031676033124308,0.03418541676947681,-0.039143249269618215,0.04799085533127701,-0.03747817219734637
CXCL10,0.08467451260461464,0.09162502261844366,,0.03227673582411015,-0.02866976003276487,0.055965622261187474,0.10778405811873971,0.017701590712351663,-0.018675420271669286,0.021404340056775398,0.005782639982337123,-0.03653882845266912,0.07313090273453828,-0.04994608893937979,0.019442344135472026,-0.019255316636805686,-0.042238008326529915,,0.07839401452534356,0.0063066231278358295
RSPO3,,-0.0002454919561618587,0.09503615531355002,-0.02597772135785853,-0.03141214809891304,0.021753747819525767,0.034024726349112175,-0.03154927328889975,-0.02985345955426274,0.05191881473210352,,-0.02402735291356018,,,0.08199354660108028,0.0681733677567705,,0.07272606947155369,0.025535861556730217,0.02185010704253425
CORT,-0.02978599672367008,-0.009810691454803892,-0.012435987795244718,0.033707674474130436,0.003875604068324485,-0.000271596188196248,0.0671044036744506,0.021199001552467667,0.028519396244034156,0.04669580349792486,,-0.03641781951960676,,,-0.004338842217777325,0.01224338909867982,,-0.013025300804135541,,
NCAN,-0.0017003947524408059,0.04983253000490412,-0.049069573398237046,-0.043466730133577956,-0.05343938867806922,0.030618655770704963,0.03587925255955076,0.013235496076027461,0.005726834812574743,0.021998370839505673,,-0.029562826274990024,0.10774330983917242,-0.012167251008932484,0.013177350228599402,0.05548887645532376,0.06065326255826116,0.00928724351428558,-0.0787120159188363,0.0997788996387773
