,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,-0.016494119248224158,,,
BMP1,0.07566382973262428,0.11728937520852163,0.03773956271714293,-0.04061322245827897,-0.0007268285983755471
NDP,-0.02355942170060521,0.025449903127608003,0.02940601184305537,0.01666637515305552,0.00904987523291741
TNFSF18,-0.012024545787280879,-0.024493271916583965,,,
RTN4,-0.11398950579132125,-0.11998618667323352,0.0008109617066538092,0.031543972008330735,0.10927589745513673
HEBP1,0.027204089088855056,0.02029213193814136,0.09724770731940859,-0.03586805668884896,0.08558986144588128
WNT7B,0.06744591801328692,-0.06274582543382733,-0.002159446016343128,-0.03451410626916472,0.0585473760611467
PTMA,0.14628507765734428,-0.09649085802702317,0.0042312083186719605,-0.00350988043250887,0.012089899558732575
CEACAM1,,-0.019397734092483524,0.00355672732690237,-0.024678020189958787,0.055955724625921084
PDAP1,0.04110248735939891,0.07641729809964648,-0.004571302682476234,-0.014434502010821686,-0.004404062942850848
QDPR,-0.03906155902326993,-0.1027424505386516,-0.01540932508980066,0.11032187544988055,0.007469934020282969
POMC,-0.031723177022442296,0.006461841948041125,0.02945636441209955,0.05979426735801544,-0.00933442008627978
CCL18,,,-0.0412706475539105,-0.06026209113457969,-0.029387986938109983
CCL17,,,-0.01965227241545576,0.011711819161199337,
VEGFD,,0.04136050604822476,,0.10674630996027433,
TNFSF13,0.11588542530927741,,-0.037709758948656295,-0.01733293451807245,-0.022535307329206545
WNT5A,0.13348610576110645,0.06886558997634099,0.03577430971114727,0.008569671105730101,-0.027970250764283954
CXCL8,0.006286720174605093,0.02784241903686904,0.008369686218241334,-0.16991961389906374,-0.044739286137453455
GRN,0.03135189968791892,0.05180105851078667,0.0305927666759204,-0.04909588670513968,-0.03714543248626912
MIA,0.05064740140738182,0.043165430641564556,0.06013698893456531,0.0798714027426659,-0.04694728471279156
COL4A4,0.02149962758951461,-0.016253730240367026,0.04706867944317377,-0.029204077335562385,-0.02136014461875401
TAC1,-0.09105367011588714,-0.08872521753990906,,,-0.034623460026242024
RARRES2,0.04593870113655424,0.0863170191011871,-0.030381261775187664,-0.080181116101249,-0.0006105638994369555
