,UKF251,UKF255,UKF259,UKF260,UKF334,ZH1019T1,ZH916T1
IGFL3,,,,,,,0.03777274636950993
BMP1,-0.04425975687345888,0.04243188021942053,-0.03161742777316667,0.026954484021024995,0.041205641076800706,0.07587522054573655,-0.022835424310345284
NDP,-0.016692112717243305,0.05642020254094955,0.06962196346119125,0.030073388134556695,0.05570989102586068,-0.0015912137662652348,0.04022838123065595
TNFSF18,-0.019916942911998338,,,,,0.0018203558699655105,0.007335595620225891
IL36G,,,,,-0.0174564409161633,,
RTN4,-0.028060453310443066,-0.014346776126207586,0.024836545353183002,0.04689557527866104,-0.006648183247284608,-0.03156676880663559,0.026911261402917348
HEBP1,0.04570020435674738,0.01806676141673407,-0.0004894684473683999,-0.021393641927048786,0.030821068157438836,0.016470067512680098,-0.0135776779041802
WNT7B,0.00554995315839776,-0.012923555420094006,-0.022753995280856167,0.045834887335701464,0.015267968004620994,,-0.03302305247852097
PTMA,0.017491722800060987,0.09892999461157036,-0.025675149212159607,0.0006886863102022207,0.08282829616864812,0.06474945765085849,-0.034012813052815956
FASLG,,,,,,,-0.013418605415286895
CEACAM1,0.12973870821213646,,0.09868070093683069,0.07487963150090791,,-0.044313021681626805,0.025563145940767532
PDAP1,0.018205667986934276,0.013090667544565069,-0.024621738379598634,0.047705736960346946,0.0007814705781179963,0.008404225407379876,0.061723813294378815
QDPR,-0.008001099434313052,0.0022737261259456695,0.03141405583317666,-0.02445578308002299,-0.07535065028102673,0.017642755018595024,0.028853500029867724
POMC,-0.03155670293281324,,-0.011493258767284398,-0.0322179152332873,0.009915729578188856,0.03575115372787828,-0.005627254536283298
CCL17,,,0.023447722332932217,,-0.015946954365104755,,-0.01216245863631086
VEGFD,0.0281559081720525,,0.05321150802670511,-0.01531841689733246,-0.017090844923470617,0.13037957996254718,
TNFSF13,,,-0.01050457719230214,,,,-0.019817711188694152
WNT5A,0.025579280962780563,0.11691412706845977,0.00976551846828944,0.09818217714157126,-0.016240494222488373,-0.015221077208879368,0.05230754787453572
CXCL8,-0.00951047976569476,-0.09248222060284643,0.1016105523543004,-0.104829558414316,0.02553522085979395,-0.009694929085306888,-0.06136236646123128
