,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.02759659398841087,,,,,,,,0.022111759874541958,,,0.021194702820974937,,
BMP1,-0.025766162658216615,-0.05175496169238101,0.11435092849139626,-0.018646404990737643,0.02343098515219991,0.04831938148093657,0.12070692397955703,0.034442725984862296,0.008827948292311079,-0.04688598221363076,0.04202472872437006,-0.04703203844375431,-0.059696415897310735,-0.031011850268721483,0.0001967880651097299,-0.039567902016939216,0.049342576898775595,0.01851123828012639,0.02670888530750522,0.0609517143208049,0.18955433453265935,-0.008302490069697655
NDP,0.053460559327399494,-0.041695308173446397,0.054604345543708056,0.0371795486310963,0.03287179534689277,0.03883822749352762,0.003246551028620025,-0.0016185516724300777,0.006275099816744631,0.008818175633126467,-0.035549625742185766,-0.012286981379268492,-0.019929074207847865,-0.0035397315172817356,0.06911315834453126,0.11901281578883667,0.07751996467665241,-0.024296044943952124,-0.08201329464147446,0.0600291150848745,0.06611315011106526,0.1586948694162422
TNFSF18,0.2521142981460413,-0.02072418062703929,-0.027664520474578694,0.007373334501387357,,,,-0.0029199552467380637,-0.0006188259979546905,-0.03004506850762394,,,,-0.03617475389041199,,,-0.031002657716734206,,-0.006109461746019729,-0.03235354713766145,0.0867894920486987,
IL36G,,,,,,,,,,,,,-0.025937139816243425,,,,,,,,,
RTN4,0.114580978832593,0.0374318981888535,0.031209525280072637,0.027660980326511042,0.012690905348336553,-0.0008225683869301826,0.013455680093633083,-0.0802959655078635,0.012339439472843279,0.023294279518756074,0.01537625967511485,0.02966520213165211,0.15824608904360435,0.08113988807426364,-0.00030744968700284475,-0.005660386069384987,-0.026671870548909696,0.12017138813824929,0.08134743774939504,0.050595456072845386,-0.13170224646984935,0.04679554608388297
HEBP1,-0.018334963392715488,0.04668803726565954,0.028141666583156977,0.003995169215882811,-0.03805596088918832,0.031918423390190666,0.025638165659939986,0.13556022689606095,-0.02228012756634143,0.002713951620524886,-0.016283801629069897,-0.009805614060736679,0.028325433245494684,0.04524620610049484,0.0017025294206470046,0.09091215623878478,0.021814013623134315,-0.03242813782351513,0.019554625809147182,0.055549345936438864,0.041401774868100975,0.008268816196357831
WNT7B,0.21080259923307443,-0.005540876253000355,-0.02553351567671834,0.01684912820861046,0.12693609270738268,0.013888337406551297,-0.004252325750756744,-0.04783814205449664,0.00803219827318522,-0.07565150468649698,-0.024867684403597698,,-0.016971601245155937,-0.019229863241770374,-0.0383345286233892,0.028466052270995478,-0.08030175541757603,-0.024403781856309235,-0.001280391530202626,-6.0228112132748765e-05,-0.02881203403083878,-0.06047050766885753
PTMA,0.09060929945755887,-0.005888672018571383,0.09545264396461349,0.013181800657591468,0.045773073015724766,-0.01753686245647264,0.04710197229484222,0.17619003417151707,0.047892311321258166,0.07564999209039353,0.05218623197509987,-0.03376501799882499,-0.05635284774566831,0.08859507423905388,-0.07750022865251002,-0.021302060431721403,-0.03496310472241184,0.04266061421002538,0.08933161949811802,-0.10943067582274314,-0.006675689791285403,-0.03813093712544462
FASLG,-0.00027764348509705,,,,,,,,,,,,,,,,,,,0.09024736634259538,,
CEACAM1,0.10796328647266383,,0.009153941399673283,0.02769930422123933,,0.038188831003797094,-0.015204248213907647,,-0.05392749544529486,-0.03373227145434999,,,,,-0.012977239761240378,0.05930717420782486,0.027332296508858104,0.01388676872415458,,0.04923217362404172,,
PDAP1,-0.06830850745772411,0.032886197059724974,0.03289904836353173,-0.06586971274223746,-0.0010903343188986684,-0.011981994279163504,-0.04930470243643947,0.03363453274739956,-0.051802399679984915,-0.07029684841217593,0.03571740999748644,-0.018277619936534643,-0.06039480683808023,-0.027818980635631183,0.011731335145693068,-0.03242000315317673,0.05336229440386516,0.03395182442285026,0.07843576451519885,-0.05368456324686169,-0.0336691050059405,0.05233545509078925
QDPR,0.12369655684695555,0.043766505302099266,-0.026687596916432483,-0.013516514296682767,0.10211359153903933,0.014617959840857547,0.0150926463480743,0.037421386181575055,0.07095759579833495,0.05770965100541596,-0.012615456820561938,-0.11355375443647157,0.06309863981597413,0.03403446046183815,0.03326345853299292,0.06882847398129736,-0.027309111553536457,-0.027633597224141514,0.003138490438007849,0.1269554428607917,-0.06625912661211454,-0.035338061759115885
POMC,-0.008135181981076612,-0.006234896201347154,0.025992479400131906,0.0357408723566817,,-0.022367787373345178,0.07056714684547148,-0.03268774836435541,-0.014096205064224519,-0.0005512163839824635,0.024248635771393894,0.03722155774205192,-0.022420049172193313,0.024990793220207284,0.0340464824318247,-0.007501633828754188,-0.028741308188749783,-0.0268647056133223,,0.01479509412452272,0.11289277361410935,-0.09053910391628153
CCL18,,-0.027792830250582986,-0.07445628388441351,,,,,,,,,-0.03872314666414857,,,-0.04027144487238556,0.01794127540473933,,-0.056680869753584245,,,,
CCL17,,,,,,-0.04135331923232774,,,,0.06335661872968043,0.027822168852705796,,-0.023694313577288087,,0.030159825341624216,0.008240781373743815,-0.02744872391826463,,,0.10734555776245729,,
VEGFD,,0.04340505456748534,0.06118908962558585,0.010375380640835426,,0.013746602990822232,-0.007169331512773901,,0.02182022478677005,0.09827173643086756,-0.022576931698536622,0.003942024506155638,-0.025393929752733378,,,-0.04240885495116387,-0.037019680068618596,,,,,
TNFSF13,,,-0.002618257861957742,,,-0.023683501110521248,,-0.00715330821110977,,,,,,,0.023343950214361347,0.04568095379088952,0.06423716471478402,0.05299766144753597,,0.07393628123732308,-0.001990796829852717,
WNT5A,-0.05122976609298582,-0.03445938989931667,0.07928174983536632,0.06485654622947935,0.12170771975857769,-0.04334759336250536,0.1505430549720937,0.09182611779849116,-0.03898094660175822,0.016556189613057205,0.015741233180663318,-0.00862831182835312,0.0113623505597242,-0.055693617380422986,0.06179915984455973,0.06251359296877634,0.06701421671147793,-0.027125813365780228,0.031924425060288614,0.05704110745704236,-0.005387947397668103,0.030267306701426886
CXCL8,,0.013862501331604231,-0.07288633500848561,0.08887930103086497,-0.11723851704416755,-0.08498026159162826,-0.10681945874740086,-0.04714696310450094,-0.03784554584345473,-0.023002018426618854,-0.021024620475303693,0.01021434050495976,-0.05569995495236533,,-0.007008609525857958,-0.18022542810205194,-0.014313034365031906,0.006149993338775225,0.017407599699953622,0.004268211204738249,-0.020388411260534395,-0.03795364973807033
GRN,0.04612308498818576,-0.0681856423011657,0.09275283775322363,-0.048034508012113494,0.09399097803233694,-0.0231512405777892,-0.010549258734143216,0.09936271183327873,-0.018077665722185863,0.0014442863905854849,0.058314501180638,-0.0966690085026769,0.07578552328052565,0.004433487594163383,0.05441839835218353,0.05240297255819529,0.10335408545070593,-0.020471101592502847,0.06448835776005678,0.12222121955924858,0.09378521877189117,0.03178556325094099
MIA,0.14574011931789588,-0.04681200348674037,-0.017374270082321036,-0.03260255413344643,0.03857832890759897,-0.012806373749190861,-0.07327967634669727,0.033041143606071785,-0.06371341107085753,-0.04039091915233956,-0.025676505149541597,,-0.03477815053821413,0.019951919152157938,-0.005388681993308078,0.13852161200834479,0.019526463300154853,0.02173195837584548,,0.004840950712845822,0.09078909646578509,
