,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.018133711385392087,,,,,,,,,,-0.022245079697658973,,0.02318663443772446,,
BMP1,-0.038538616725865324,-0.03176399444009016,0.06884489524008408,0.013551648924663245,0.05715265150142724,-0.021764243434182293,0.04000418335324478,0.13877660509192255,0.012432470783952088,-0.016817787325888477,0.19776141122448448,-0.026183083597306096,0.099339162306234,0.09681529880272322,-0.016419235458524112,0.09722908369867413,-0.07836154342616675,-0.07379753926765541,0.012989508673812003,0.04860708232408917,0.08191653580748148,0.0373222512276347,0.11161979588869714
NDP,-0.016568099426435858,-0.04960575218363381,0.0529442955739679,-0.06954105974978055,0.03278453374332452,-0.004695544745272194,0.05211321669766522,0.015762955178534408,-0.026875107051015125,0.06682996650962421,0.06520751057786338,0.021199500881784676,0.06331532718260545,0.06781843107975623,-0.007001155729377207,-0.03379135762834289,0.08178501822413711,0.07234054262525885,0.03469863519284559,-0.05938573177152023,-0.04423673968542452,-0.08810263802973423,0.04595225884040351
TNFSF18,-0.02115380653898456,-0.02106946831446895,-0.02102595276699841,-0.0006566058047258197,,,,0.022310288323279547,0.002645459224639363,,,,-0.039829706364970796,,-0.03786717313342215,,,,0.04361614638731699,,0.06132119760275859,0.01766514734429853,
IL36G,,,,,,,,,,,,0.07862289994626324,,,,,,,,,,,
RTN4,0.015837927548253153,-0.07242901062435636,0.025084633502891675,-0.09125636425473105,0.05813237497059176,0.003217706027813773,-0.04485119638228364,-0.20641684997649978,-0.026678669845392466,-0.08078106306981274,-0.15431059797471336,0.06191160020684317,0.024692311213295057,-0.10556493129132995,0.005315155008322581,-0.0023188328828182593,-0.03767386113261665,0.028788020269152594,0.00529740621450187,0.05453985663369001,-0.034612611603397986,-0.004744032984667743,0.052539120700661225
HEBP1,-0.032243364883808884,-0.07935997977843848,0.021766833803935036,-0.05177813991655167,-0.03890098743878083,-0.000503480775979897,-0.015127302312947392,0.032270936945038485,0.02573910641141674,-0.029217019462975363,-0.013728052218480774,-0.0028171129394939706,0.0747196708071549,-0.048158196796567465,-0.147679818433789,-0.07950150698889391,0.0899809126078188,0.09942602594172362,-0.02594136239999679,-0.0027412427695141495,0.01350719071825469,-0.02907876869111536,-0.07831170651252091
WNT7B,0.08436202500017201,0.0707093505711782,-0.013154475916478307,0.03352247224891197,0.048130892541219814,0.031582026539319547,0.10775654020132876,0.018673278538195486,-0.02400805595711109,,0.12142656050021537,-0.015966939881654565,0.08300973935877773,-0.011577595053804951,,0.04946916490338002,-0.012715428473434924,0.04928611678907685,-0.025298777896482147,-0.03288759032953402,0.11049047629964354,0.017875355191232886,0.09372341592801707
PTMA,-0.06530297999690801,0.17417814131831535,-0.036844852888463814,0.09265629476402562,0.10544269560974837,0.014624731202388143,-0.08609431145090235,0.27402384432376076,0.025163012288056414,0.1284589768765667,0.30122768226237767,0.007136603626440317,0.10822671695231477,-0.09327494858869316,0.06342704093333545,0.013136010349231994,-0.039182412382115346,0.029819407404324767,-0.011785477756902965,0.04426872397177896,0.07082071090568781,0.11443119022057817,0.014702503466391473
FASLG,0.08107288722068214,,,,,,,,,,,,,,,,,,,,-0.026568262599468397,,
CEACAM1,0.05027400977658661,,0.0064852932451662125,-0.03180632282937343,,-0.014027054866087404,-0.015702910624997006,,0.042950046777222445,,,,,-0.015001532093893277,0.037575469860546204,0.09382729630249373,0.0749897925689549,-0.023916151449082258,-0.03296376164004493,-0.03263600638249864,-0.0369658352396651,,
PDAP1,0.04107358878152247,-0.05462856682084963,0.05822504717825307,-0.05836823277375322,0.05120372286377349,0.006031939965654357,-0.043481834871794384,0.08058437336665827,0.005939199051247729,0.04944356115399763,0.20565178219210786,0.07164482658855048,0.015630614363010203,-0.11529607844865475,-0.039847138906222886,-0.06777939187904418,0.016046078514407442,-0.11173792326627266,0.040764516856507206,0.030339542734957092,0.034165776502025604,-0.016891965740191455,0.089745406307177
QDPR,-0.020250494052140168,-0.12284142799544004,-0.011458085263486446,-0.15321212417101554,0.041289097090658415,-0.06689713618519272,0.1091350973466221,-0.03611121296818283,-0.0014985955690806612,0.03837017544464793,0.1720758513637352,0.030846899818434605,-0.005121849077196509,0.07819876477969284,0.012897655029920818,0.01460038172189275,0.18715937201434305,0.17721049355507662,0.0826942430874641,-0.049775515472504826,0.04245776648123185,-0.007454894146022098,-0.14589294077001796
POMC,-0.05260160948607273,-0.03507983274815364,0.006311659265903779,-0.03327134898012048,,0.0093823392384552,-0.00941572590981617,-0.04429434644784328,-0.02715078232778819,-0.03596055673228665,0.10368665716869024,0.011096577307800237,0.0400132694593852,0.07355120160023562,0.028220721664789727,0.007291801633465714,0.07947061663658066,0.06088625534355717,0.031775288778865395,0.03597497029516661,0.030400484999396564,0.02664499234659758,-0.0046885510203595986
