,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.036600204308253934,,-0.0072424175013184235,-0.028790631064962744,0.020732141179339206,0.008689751426792649,,-0.015131671277379207,0.037307527419335094,,,,,-0.01283968489560896,0.05470442620508587,0.02383331726938871,,-0.026861923447865102,,
PDAP1,0.12804993173498,-0.010019627777929124,-0.050215396340329115,-0.035484456509158255,0.020821015926093037,-0.021191021732718487,0.010731263423534245,-0.06866259431981696,0.062689828906579,0.04848772925780379,0.053660917029754035,-0.04900850745468695,-0.08284664266041822,-0.027983522572655965,0.1342080138022531,0.08139150839815262,0.04579860383221132,0.008893350998341341,-0.014127989841487582,0.02890180747117467
QDPR,-0.060441921365982365,0.0007460076412409461,-0.020203600501314672,-0.012365473792465453,0.02429038285485241,-0.005205814067056409,0.03752573765591855,-0.04967811123078338,0.05291033688707394,-0.006471334260377973,0.1317896169282629,0.02319398631816343,-0.11580126507350992,0.05971770250389721,-0.2888757653487386,0.02374454582650513,-0.11261105065883019,0.05630769975706563,0.07680170374543711,0.08959092514511335
POMC,-0.010977479776596057,0.0054130241394714125,-0.0050121115997938835,-0.044098224446310466,0.03812141561759904,-0.00589938105091062,0.011404350983865838,0.01704964624398766,0.028411938083176033,-0.025562238356350703,0.02532861586820289,0.047430249084150645,-0.011389397025773481,-0.05612909878390171,0.025574566681919063,-0.011206616707388399,,0.04137920137275694,0.09474897837904474,0.008769656864017423
CCL18,,-0.029482928102855025,0.04987255392700803,,,,,,,,0.1348395966121513,,,,-0.0780398114728141,,,,,
CCL17,,,,,-0.015228929652202185,,,,0.015603344629059778,0.0372798858206259,,-0.01720618663181833,,,,-0.05463926363743412,,-0.024803317301731954,,
VEGFD,,0.008885486959261696,0.017946468577823876,-0.01595726762896962,-0.01696670935899781,0.04500834830896178,,-0.040605157950303235,0.001306351204186608,-0.027568301711802044,0.04184705591548604,-0.018440403146332614,,-0.010972762902155068,,0.02144424335374414,,,,
TNFSF13,,,-0.01513074851917039,,-0.010504574840579177,,0.01240823782475574,,,,,,,,,0.03142781017693491,,0.03735903545993724,0.015958890339313015,
WNT5A,0.11069452438575465,0.03793934631951409,0.026223279385115643,-0.015386728759139436,0.019506418359650963,1.8916108799630055e-05,-0.0034999875682527803,0.009834289128780972,-0.0006084677426433191,0.09495619042560642,0.042215173240291975,-0.04779575429384175,-0.015912597704024083,0.028064825399881692,0.1529735751798916,0.021823576804197494,0.0005702757009146664,0.001390828005305071,-0.03498834503185062,-0.000851671951118955
CXCL8,,-0.09875056898240132,-0.027473266792640626,0.015802091199508476,-0.0024452707006038144,-0.006263769278007765,-0.039328552094698405,-0.02169758355396864,-0.03749815645220599,0.04776103372942996,0.09959046718966748,-0.01578188830662657,,-0.0743186132781058,-0.051541858271771074,0.06105507249743296,-0.08131918116895853,-0.017572319106805335,-0.07310963174906454,-0.057487786380801556
GRN,-0.12369358893364847,0.016501797384875918,-0.052602094359450506,0.01991571408729397,0.020675347865887865,-0.06842294065248153,-0.03608292446618028,-0.03982261273920006,0.022607265315802493,0.035629109496023006,0.09113090798007469,0.032260978523181646,0.007079342317018033,0.019529323172414344,0.12069597253995118,-0.05377474618647086,0.045060689990330104,-0.04654759668833515,0.01954935078538351,0.004800813637725906
MIA,0.05387780873051174,-0.014577223175840138,0.041485612694557625,0.037451304593164834,-0.012371992955787408,-0.030631593378391376,0.0729086105186344,0.009443341631475305,0.02979545302358624,-0.054474583539003585,,0.0029964073247786896,-0.047219577916216254,0.08487139744796643,0.1552299858426589,0.01046294803968596,,0.10246369133949643,0.0016239676608206725,
COL4A4,0.03662683348737697,-0.03563043881658684,0.051309471034251035,-0.017236035894571244,-0.03670377709417427,0.06723564428971322,0.002391323673031313,-0.02388475361143997,0.00535301611480875,-0.006921019028099447,,-0.024498264808845063,,-0.08905783298530844,-0.014643735655481459,0.022553014190556633,,-0.009806861426537077,-0.03848994629333515,
TAC1,0.08944879645393629,-0.06678592070871317,0.035814181215126105,-0.0039344027696657765,0.08078421853986974,0.044657518948004904,0.03220545501860369,0.04984277649999778,0.007584779251861714,-0.0327477382698742,-0.004882458454896445,0.1140433838932075,,,,,0.053283211212406076,-0.03260648270058561,0.003651082824747254,0.0038215832624173035
RARRES2,0.06324404472210893,0.008182169063856316,0.06865565071550489,-0.0001937871965622511,0.004811745253816831,0.010867180690715524,-0.01406122781299552,-0.040163595988963297,0.11008877555695647,0.01875873192399195,0.0942151688836376,-0.06739688653021847,-0.04944208277562915,-0.052599134093413,0.08021526631472096,0.01691381086377647,0.052025264096235466,0.004648632080301071,-0.0683312328807141,0.08771646907149129
FGF7,0.04324382232922105,0.07466207156545995,,-0.03127799275124945,-0.0037721819708029934,0.03688098913471443,0.039669134825482094,0.036881961682581184,0.03618922350583663,0.023719991893543402,0.022650546442197633,-0.00566055777513725,0.04523772477675014,-0.025584852779622858,0.10285187120585178,0.03971145158493733,0.02892673196271019,0.08922836907364708,0.02727725965962311,-0.05353591143915589
HBEGF,-0.053671202094821395,0.0026931869580928353,0.007278308954031349,-0.015885637523369994,0.028495874879781533,-0.027729968830374947,-0.042347701365781774,-0.015194128188002535,0.03451495183844009,0.05150272502323119,0.07190034487727266,-0.03550350741611596,0.025663869821343673,-0.06577566957013468,0.05845412763083021,0.05491772190958048,0.03337919176194192,-0.05861820275435171,-0.04752564444172097,0.05265741637786649
CSF3,,-0.03521054785752016,,,0.013699656464955672,-0.03720657695850406,,0.05024367183117377,,,,,,,,,-0.035102040676666994,-0.026114066755408914,-0.05226550927965035,
PI3,,-0.04528447392394518,-0.03039042992810506,,0.03840442045671019,-0.00473635903673753,,-0.02845391392838669,,,,,,,,-0.025512204196788183,,-0.05673719151132417,0.006621991313621138,
PCSK1N,0.12199981695839107,0.05222463681946152,-0.020588803109408083,-0.011929927973109813,0.03452987315786779,-0.006045700070459564,0.030582628695479938,0.08055763860051479,0.04055889386126412,-0.09583613113402133,-0.15247047853969897,0.0769263950326998,0.0698720533566049,0.08130884479059876,0.09627967721586153,0.05488884679724031,-0.016143252967000712,0.11203859624181592,0.044700360084936226,-0.05068462094395059
NTS,,,,,,0.09643280372189535,0.06662692942872026,0.03065849344892891,0.06612367201012448,0.027642782154459818,0.029770686735787425,,,,,,,0.041690952704124026,,
SFRP1,-0.005200233299104171,0.03522572996079511,0.058938840702343016,-0.04928743761387584,-0.013287829774356769,-0.025361243068405728,-0.015046910002802078,-0.048767366479106136,0.021597670784543877,-0.046991478500687904,0.07458396928509152,-0.04913128323781894,0.028788458667359886,0.02582021247466862,0.08048174824708662,0.009770105975742006,-0.07865542496038158,0.021142738546351535,0.003999738173714283,0.12450139323250851
CXCL13,,,,-0.013884581815383967,,-0.025133315758659017,,,,,,,,,,,,,-0.04239442771626999,
MICA,0.07379505719009098,-0.043953919691415023,0.016196000198002897,-0.01403171761221701,-0.026532135591667744,0.0022803576120905412,-0.0192772332138491,-0.008999663591164183,0.05325661973266676,0.054918991466715854,0.05021522896777763,-0.032466793150936306,-0.007738055550036936,-0.14158089045294614,0.039099358582745554,0.03134602884974746,0.1592968951987463,0.016078101268669362,-0.08329707026191738,-0.09820779106995739
TG,0.018964865662781813,-0.03822559152678612,0.031181624839317763,-0.03914945738805324,0.026232011347798383,0.004576893633464493,-0.03706841004022938,0.05647706520599806,-0.027661357751267834,-0.07278354497529141,,-0.025846120164490262,-0.029913894736162332,-0.011012401820963372,0.03999900254163852,,,-0.025618457746435244,0.00985136422817023,
ADA,-0.0017665517985746585,-0.07390470643255284,-0.03181269349370521,-0.005146639198047028,0.04546419679426995,0.031643447036288984,-0.06729855451325192,-0.035569544910853984,-0.006073596615786018,0.00719017918446364,0.07736627347234964,0.05827056597918794,-0.028187888010046944,-0.08015430525194388,0.027445374103353376,-0.0223813566316221,0.05800765364534061,0.03713429110920563,0.030828344731268525,0.03246040352007024
LAMC3,0.10513524851963112,0.020964835069054586,-0.03755235653688685,0.03149577857976474,-0.03275552336789479,0.07368601899185871,0.00640979207546201,0.06420628300766561,0.00507281870725015,0.020276774781946758,0.09618431203803066,0.05546169644181643,0.05943471040707786,-0.08897767032075808,0.1125940295498853,0.028392467846748794,0.13447173999110187,-0.025365456016492167,-0.07267029939778655,-0.07337219978899465
CCL7,,,-0.023662314999366052,,-0.010367561082933269,-0.03332213640460067,,,,,,,,,,,,-0.027365010600695915,-0.0005201487640876146,
NGF,,-0.030587886657517608,-0.023500784793446756,,0.02919723707818381,0.006033318754005148,-0.035373205556995004,,,,0.02951627706250285,,,-0.007968257196850846,-0.010500313815610172,,,-0.08193001697015445,0.05716892149830528,
TNFSF15,,-0.05382616103092297,,,-0.011544786336763268,-0.02467159671787593,-0.04295082652220291,,,,,,0.08421769745481046,-0.05667014223308015,0.07106667784887273,,,0.02584547767551028,-0.022552043089731775,
HMGB1,-0.03348962336664314,0.03917462390800978,0.05580997917839856,0.06556872412917392,0.0019154244384134167,-0.007869496478828493,0.0013695750229809815,0.02041666453336297,-0.020860258453807554,0.004236699949787738,0.07687680246139998,0.009437337685919037,-0.021725564983407924,-0.035803423617671186,-0.04524677449930976,0.06532181310791231,0.04196347253830506,0.07165239040906869,0.0018023581866122382,-0.0028633179717410615
ITGB3BP,-0.014808458061696126,0.08465063174139002,0.026484016107958974,0.024797138660984305,0.05627595305688566,0.052273256337866066,-0.028357116640394763,0.03204963283447481,0.030866730424675574,0.04122128522007017,0.036462749954442604,-0.057725474037067515,-0.03639166623598377,-0.023213069927751795,0.10298115243996125,0.0796694456103533,0.08147682360058574,0.02251727462895813,0.05880085168598096,0.050156179702764356
AANAT,,0.024251391476819876,-0.034330419094195055,,0.01690708795430634,-0.022230584146285252,,-0.022793871700195964,0.011956432670643493,0.0054261309106247504,0.0049719586195118215,0.05107361621992452,,,0.056040637944215224,-0.0037313268971769665,,0.033114088338483935,-0.03191325559341004,
RELN,-0.03834957352680698,0.12583095309642783,0.03604683723306225,-0.02583440490471243,-0.0017213175156526716,0.05775537936873975,0.01832688616900245,-0.021745720070220846,-0.007795273873948166,0.04589714807947032,0.005659556952741775,-0.02555205426545371,,0.027471986182052186,,-0.006506251760199118,0.17564122679049307,,-0.02173619402923268,0.13621370005029226
IL15,0.08760812565586203,0.08643725460224445,0.003184948058152563,-0.04987580976059714,-0.028114211595982205,0.013326335026819612,-0.005420449776682903,0.024017991183502403,-0.014118144757162401,0.004655995672103146,0.06325218693884428,-0.005852058374312563,-0.01044383656123529,0.029357485784700064,0.08720464575135907,-0.04398526582710012,0.018509069402443245,0.07184339521140023,-0.059592881870108284,
UTS2,,,,,,,,0.019917928435318796,,,,,0.0057102961480445386,,,,,,,
BSG,0.12944522466251118,0.06811220890367731,-1.9265012812286984e-05,0.05287130341140708,-0.05662776871287946,-0.027108347642425163,0.017163054540767324,0.06222493008627995,-0.09544870853454768,-0.014697661423513034,-0.07962799416422471,-0.040573489681229376,-0.03646733659863798,-0.040032952654401384,0.10199153643305937,-0.021771527447353188,0.02917726997612342,-0.03467393548512856,-0.058722849478156196,-0.0327393699635668
ADAMTS3,0.0987702570833344,0.058520081468682476,-0.008216128585228133,-0.053122867100345875,0.04603336432802903,0.03382322850892464,-0.04049043825202655,-0.025075838232266345,0.022419577072843058,-0.02111906452977821,0.02178670650004013,-0.014826161175143692,0.08640866310156559,,0.08216629240896656,0.01801904780578244,-0.04268374406503236,0.10621308130572954,0.04672616405064848,
CD34,0.03083923206143801,0.009987385780807703,0.0010502012992349647,-0.015563446520780655,-0.0462130510714695,0.13704770895212187,-0.03651216397131999,0.023765909573811674,0.024386103760550178,-0.02712726888285928,0.02309598372782952,0.07371790121381344,0.00970746494452404,-0.04688634488430137,0.15641190562729185,0.00802611833170699,0.05999742813246027,-0.033327931939470215,-0.045851840945924024,-0.023139690377265185
CCL23,,,,,,,,0.06354050049835154,,,,,-0.02601818141782208,,,,,,,
PLAT,0.13167419617970336,0.0831368529669642,-0.03626509079188702,0.015873570401794622,0.014707298821019614,-0.03817657874916645,-0.05891451060864366,-0.04410351693176086,-0.0181060788733891,0.04106167133845562,-0.0039247909350565,-0.022897915647410776,0.03760136723176689,-0.06895804452848082,0.11263826176722858,0.016241586996606727,-0.002867318289859273,-0.04486324713743314,-0.06203799078461146,-0.014657763299522295
NTF3,,,,,,,,,,0.03248223848607863,,,,,,,,,,
LTA,,,,-0.028790634019397184,-0.013287829152731204,,,,0.010862518029014537,,,-0.02140605657388188,,,,,,-0.02737209651847869,,
CKLF,0.004188416654214519,0.06500764256338135,-0.03223228149663233,0.0346011722639559,0.04298752011057488,-0.0067132270499570025,0.00751492734360411,-0.02559794193776387,0.050597050786235505,0.027918224718267635,0.04085386267832094,-0.020229393524397312,-0.05842883260679136,-0.13419085463627908,0.13548179530246024,-0.004665838343027652,-0.039983692099279704,0.0032929875998768373,-0.036203035597613197,-0.0904054088231958
CD24,-0.020764875915596698,0.045286457612208286,-0.017154674336676484,-0.04215608348023312,-0.07377048747466466,0.045216250337209246,-0.0038620767977691627,0.03578765664789734,0.11047229324906846,0.17184841064937267,0.04806913305530099,0.012518344232414144,0.016560848437597475,0.056753708614722294,0.10422784528636321,-0.03170799398847693,0.050391366123308204,0.024246477435827148,0.020041800953576258,0.005907060100194935
HSP90AA1,-0.10289724782017068,-0.027459358209598037,0.03224667716361325,-0.008903813616185242,-0.011506513613917389,0.004502780128927814,0.005213189413099532,0.03190643554993013,0.09941041326347118,0.01917994439019463,-0.11084257884793616,0.09918708702926474,0.06140414500769685,0.0712509714283941,-0.17517755456679734,0.002046700917674506,0.061883185372702654,-0.036398021305586226,-0.01039525796244264,0.13898658643566603
BMP4,-0.03680769117253871,0.012485841393898764,-0.012653647185513105,0.012642082332538348,-0.021388522558769777,0.030261865365883593,0.010010166248136656,0.005623615623696813,-0.007973799108311273,-0.004290649278515248,0.033208418193195526,-0.018240171113202176,0.03839903968320316,0.04460094172051308,0.16771820377155475,-0.03922117810739948,,-0.058051993764557,-0.03292492404509944,
SCGB3A1,,,0.07593902245733494,,,-0.026473881361452647,-0.00912151339137908,,,0.032915426173220394,0.03369248342866589,-0.014936863193995887,-0.03210852607174642,-0.12524966138985438,,,,-0.020552913334784886,0.04094998494987336,
IGFBP4,0.06451900004444693,0.004910883971720225,-0.029815784048218556,0.062298137261182905,-0.009717179864053408,-0.01300502821013159,-0.001233594400150813,-0.0008049259945781341,0.05948999776704552,0.010178644540679717,0.07880033536454532,0.010013640493710332,0.08521297808682597,-0.023948815941688514,0.0053847338796192395,-0.04467654625808022,0.05994614852591101,-0.05889849703618631,-0.06791881155159103,0.014818788202158309
RSPO4,,0.006387170610452783,,0.05751107409177525,0.007619067577165106,-0.018184169430597752,,,-0.05009285574329801,0.03923558539273668,,-0.029693570462612517,,-0.06048669326768,,,,-0.033780762421343286,-0.02624085082834332,
LEFTY2,0.022555588247773577,0.06899232580008573,-0.008273080113544612,-0.004899364069626504,-0.02969049860487295,-0.009667815031741404,0.0010117130889573784,0.024824758827470216,-0.029275333808112106,0.008912353906443335,0.01941512171244606,-0.013522557266623087,0.02382718577152227,,0.17964276605299007,-0.05910635529994198,0.16612194137313838,0.05167616966388661,-0.009948062285057284,
PF4,,,0.1045161250217535,0.012887155696107397,-0.009045492791726794,,,,,,,,,,,,,0.005439433999972782,0.03341578061990177,
ANGPTL2,-0.058505246232954854,0.10215941232307191,-0.03245305889906996,0.021897171218155022,-0.01128993282464028,0.0243074314564516,-0.0028126460539731305,0.01846706865052752,0.06006569779085492,0.02491261669783668,0.13274614603192283,-0.06711655624951283,0.06835394843556392,-0.08374135513900673,-0.0023364107702906266,-0.03508856430397053,0.014233776267062319,0.05695344564784801,0.04880099247963631,0.1459623085711722
LRIG2,0.060652716577722796,0.1229777434642095,-0.01185293083376595,0.04509712111285328,0.07188109618151971,0.004327762318073779,0.010783117512929737,-0.011687611817677492,-0.011533740607967798,0.027486844869998393,0.00864265628392008,-0.04153843555821156,0.06788172330484621,-0.016573170571336546,0.17802060572413503,0.023742432686124557,-0.03878857487503101,0.02348148085644209,0.060045924377358006,0.045641552471552875
ICOSLG,-0.011218068494576025,0.025913438101955993,0.0315758415895833,0.015407358719949518,-0.008915781560981603,0.027883654135213553,-0.026273719119814423,-0.08692677510934081,0.05384514714977219,-0.022432555618592195,-0.010251056756161912,-0.03940082487441422,-0.056198222786021074,0.038504659522471826,0.048522369349173027,-0.00504525150022874,0.04151649505030072,0.0462593969090442,0.05682562441228717,0.11101203500881049
WIF1,,-0.06345906312187218,-0.027338990057228427,,,0.04572238619403596,0.04631604234615609,0.07498619617846998,0.04500166238783494,0.014069495860287046,-0.013425503546290232,0.08626788310561007,,,,,0.07214254572395179,,0.0763753333775073,-0.008351415360525305
NPPC,0.09093860703812946,0.0033013596897611716,0.040359403283695076,,-0.014031789996612417,0.0566395262505349,-0.015531675623053593,0.05062110044400904,-0.02711177080942506,0.009693338135773983,-0.0046064395945918145,-0.07074893044939597,-0.022987956240228834,-0.009909393586911747,-0.03781652767215592,-0.018685223143713476,0.02289366727984466,,-0.03911645066359474,0.03614156444962024
LYZ,-0.07654840167916552,-0.030354104717362114,-0.006519897831842955,0.04904188488569327,-0.0693576627537485,-0.03428590441115898,0.03123641924290932,0.01026040940709364,-0.024286598484068903,0.06832513269676933,0.10181019410315655,-0.010175207950576772,0.043827630059774796,-0.06776253814205266,0.031279646208964396,-0.04108087040195276,-0.05011730893597121,-0.013776269137065337,0.036103097420045936,-0.06504505049549139
EREG,,,,,,0.01746791450750291,,,,,0.08083159693625891,,,,,,,0.02220782850302281,-0.036292688117235364,
SPTAN1,0.11634874051122945,0.053475545395482695,-0.026448646054989648,0.018046641001539587,0.045861830316455195,0.0676107312223961,0.0276905671568613,0.0024406613400134486,0.05642376928485061,0.045535282338111674,-0.13589332065085985,0.051258369607026164,-0.015056261984615956,-0.02875305158421454,0.2086861344842986,0.015426643207896107,-0.05160218864525382,0.051235613307290435,0.007401968755650528,0.012974625223607017
LIPC,-0.0047392667418232216,-0.01919072089005004,-0.0181373224040063,-0.022449092045399213,-0.016255424231090068,-0.029582426447433436,0.05358961883956503,0.016632035855379503,0.05564982547221327,,0.04229719191250553,0.01024137361276255,0.006831408351888573,-0.03310521381290796,-0.010803470809822942,0.028886814494618118,,-0.03120175897129763,0.027582841296316066,
COL8A1,-0.055232861181293974,0.04729579713443233,0.016568698570787833,0.0006082451848920546,-0.04642556799067293,-0.011779094188894612,-0.025352815168880865,0.01090267926988757,-0.025547033461988493,-0.03253615601627809,0.05980148544409742,-0.10415987763822128,0.06302212381659626,0.028449234383769843,0.09117542362900537,0.01995950439638467,0.04880366465550048,-0.08856111746743793,-0.09931709124723183,
GSTM2,-0.045029470366466935,0.0990040927516088,-0.006401677626824217,-0.026706429437503565,-0.032716961868313424,-0.0026344225164898656,0.0027416669225737707,-0.061590180741134586,-0.005095345013634415,0.029573471189929704,-0.01855472183340411,-0.01272719172255461,-0.047861436398741825,-0.022469000485765972,0.13881506304970856,-0.03864452199767056,-0.05141868898418358,0.08762504179677917,0.002229662067152993,
SPX,-0.051005975420783424,0.0048979344755466095,0.030724722424961073,0.012024210345533701,0.01916666874673527,0.008441384210413813,-0.0691020888758215,-0.002833831364065157,0.03206662281942381,-0.020738478556207498,-0.06491749865633172,0.1008876876402686,0.12113162073547791,,0.07754215785229777,0.0645059803412991,-0.008138682153006936,0.1873520478510086,0.053466824653734264,0.12709611227099765
MFGE8,0.05947185721022214,-0.024874229378147653,0.011396180375454812,0.01551271372669527,0.02896840682178849,-0.014574772304128788,0.009460424761133028,-0.02980855773491822,0.00724806258491332,-0.006153411602709245,0.010661652920485458,-0.005727105533583963,0.01806303768684951,-0.04290095191927085,0.014435171970558576,0.0008155381255157675,-0.019895420767920148,0.03398642259518733,-0.10883019328825708,-0.01011194053156506
TGFA,-0.021159379309850686,0.021500096925446705,-0.018072877496652203,0.02821589564855454,-0.04215770596575787,-0.0296264211373768,0.009889368012748602,-0.06987708339740613,-0.05258463984167414,-0.0361316493172086,0.1302695742629432,0.014113126720579915,-0.049201040023367906,0.02534603842653929,0.0467045127799824,-0.0027325155731,-0.04039982678559016,0.015190258683057404,-0.0421818844285899,0.1298017773355204
SLIT2,0.03221325258022416,-0.015618396136418649,-0.010108051569188705,0.009955928941888986,0.0754608535156736,-0.0011495744407697378,0.02947925641298084,0.019457555704280247,-0.011537469430164883,0.08966540544317833,-0.02706773831447874,0.07778147402399548,0.038456915400670456,-0.012036463751604422,0.08918293269405446,0.06426225025461155,0.0018649992412520767,-0.045800634173250684,-0.0435179046099811,-0.02419755656874897
PLTP,0.0014564954017075582,0.06367798258126571,-0.04344845253171989,0.010759876624782234,-0.029031573403723743,0.07966379256176341,0.011151361820924612,-0.02748520115719845,0.09805840183572234,0.10737136469006665,0.18009241557193756,0.007724628780369496,0.0647361154212255,0.07368347293921425,0.14764219344059798,-0.08589673898364104,-0.06602583101691685,0.0019159669436242808,0.001786771421298213,0.12342935336072706
APOD,-0.11356786969141107,-0.019779657248861562,0.02521993250289222,-0.02702056693498674,0.014180252679360834,0.07199531008308582,-0.03878013751729852,-0.0428244667661274,0.09921480201450966,0.009722504618952474,0.06519449431672773,0.09755020103412235,0.02203708389496193,0.10956377129833425,-0.2257118316091016,0.08942945354930652,-0.014890676783728032,-0.12719905638924434,-0.010526904871360768,0.034281643417939704
B2M,0.047998407210832934,-0.007690854402477991,0.03508553313828976,0.041973782099015075,0.010533919713430132,0.008965697573995486,-0.0431959202929977,-0.0011205757942377244,0.13086343404556158,0.08232129780570012,0.18684795728296996,-0.05019457705901178,0.06498141050081706,-0.11757029889604406,-0.08522229647715031,-0.10112506514445806,-0.033938612559421884,-0.09838966772324331,0.1367794827311553,0.0345506767344702
OMG,0.0015147630550872533,0.07903262275498643,-0.029164402070210965,-0.005489435802549685,-0.03739798350418121,0.0355961049281406,0.0024554855509362297,-0.05337650657683269,0.121009841650961,-0.0238294657754944,-0.028253584953244426,0.0803143746495805,0.006203178133000548,0.04199478047379917,-0.11981931465591529,0.08937369264067968,0.015182248948262487,0.148000972670525,0.08589593341202759,0.025392329327282595
CXCL3,-0.03725216593133201,-0.025211444661790556,-0.002703439476001038,-9.695495505171478e-05,-0.010649954868446755,0.008732663310814986,,0.03343737106278125,-0.04658541808705073,-0.018412421449647606,0.04470820692583621,0.02817773823714615,-0.023691394199365435,,,0.028463159361127966,-0.05177781383401784,-0.021514693512615483,-0.01353457600070377,
CXCL10,0.0546986222181601,-0.024825978655052462,0.03182989346268705,-0.04997456962023557,-0.04789675953499475,0.006311078183982772,-0.0021402144078944405,-0.004988448790642832,0.08924587582416833,-0.0165907021716014,0.11892302859512893,0.003123528245344398,0.009422028346142183,-0.10322225400848964,0.0760468173286568,0.0070346942246758415,,0.002454058607993807,-0.018953694206084514,
RSPO3,,,0.04456487279852795,,-0.010504575185543224,-0.029582408208416365,0.018112718895203397,0.10238134203728147,-0.04346900240512423,0.013782312086646951,0.022557758147183665,0.17478219847806817,,,,,-0.04829929509060001,-0.012918071631378404,-0.010554506920614076,-0.050494670065464715
CORT,-0.04625857073275948,0.004446259931505037,0.0033461212683987035,-0.0325911254086033,-0.023557316448841157,0.06257403347039328,-0.0372955529161978,0.06825105970008334,0.00966832409178836,0.02146265808160356,0.062038603494024826,0.01651869834402661,,,,,0.08454228707589248,,,-0.05392012906247862
NCAN,0.004644797267517383,0.15044498614570953,-0.023852113185062578,-0.025475205305054913,-0.03957392956260611,0.03903268254682925,-0.03053920483897253,-0.014659962866776172,-0.06767376654292388,-0.020124098022010893,-0.03577525105599814,-0.06461960266740926,0.1052370541084069,-0.020015543890235674,0.17952402940771872,0.07473906094254978,0.07473627495330648,0.14862884043452143,0.06651828530005577,-0.0025975625902603717
PRG4,,0.021125190698345498,0.051352934138997906,,0.10206825360395283,-0.021180898070925474,,-0.032423462902861286,0.023168617833033856,,,-0.018834867991349046,,,,,,-0.016580900612020357,-0.03263027707131104,
ZG16B,,,-0.010938810695272479,0.0480237670975329,-0.01203282446191685,,,0.04633914074866836,-0.03781254284773668,,,,,,0.09824751411881354,,,0.06141472881985795,0.03182727109535876,
TGM2,0.059146070043994206,0.012016051820775366,-0.0038888951248846515,-0.05457859516180188,0.0018053071445149997,-0.036297861325092814,0.00837804211204104,0.0009671779013642737,0.023951659769813678,-0.016978711455780376,0.06169715220394556,0.07506884690808084,0.06450548269342432,0.04333786018918399,0.07403001723487074,0.05921646957771376,-0.02848321912886493,-0.05272141145698256,-0.0089785849412739,-0.015087367705096008
