,UKF243,UKF251,UKF259,UKF266,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
GRN,-0.004796771680501836,-0.07510777221407713,0.012766503770443983,-0.051057018492653615,-0.009499705561523492,-0.030472802860272125,-0.07534499486940764,0.011569356983699553,-0.07865544700352138,-0.006964342586300883
MIA,-0.03288978742186691,-0.022467584613179447,-0.04490607435167814,0.004823166274633114,-0.02499079208250468,,-0.04073056535670464,0.017235320677935487,-0.0034210562373329363,-0.036741492472271264
COL4A4,-0.02887927522542771,-0.0004885124398362726,0.007219592486216149,-0.013038567280379039,0.05058708239861917,,-0.04681617917202301,0.08474059401776311,0.08156759295848943,-0.029555656455248637
TAC1,0.1051939375636236,0.023056840189316998,-0.01803376644524924,-0.028769059633569866,-0.026366196070248177,0.00900818987580647,,,,0.018519472410993602
RARRES2,0.02445159019791125,-0.07058540513554022,-0.03248405428483154,0.007889244171234435,0.033348428029780205,-0.017148913056280326,0.0329673770556085,-0.03142043169499723,0.09807412010436103,-0.03178342420439734
FGF7,0.0531208324577195,0.019628244109919334,0.02952075541222431,-0.027541045151330427,0.027099131404512977,0.025235994112232964,-0.014365601405991376,-0.04805980796822955,-0.021369241722539286,-0.035930003605247715
HBEGF,0.047290683287316324,0.025041644979177633,0.04073397202331657,0.009734211150863838,0.01696374557898057,-0.048899853154276675,0.017828958411566488,0.034777055237769375,0.01859606437853844,-0.11298226675014272
CSF3,-0.02887925236161925,,-0.0254191134244502,,,,,,,-0.031089168954314607
PI3,-0.0167292601097254,,-0.03697706945045609,,,,,,0.029125393725200153,-0.07593526326665526
PCSK1N,0.1310362558336505,0.03527832556234374,0.025739666786458622,-0.033146250702302225,-0.07997898964877084,0.04256688514694438,-0.011428060572337658,-0.04229511756786947,-0.007458468440054502,0.017682149830778607
NTS,,,,-0.015917128180230444,0.01723110858009864,-0.03766024114328195,,,,
SFRP1,0.13000993762230786,-0.03239787531177934,-0.002843913206304399,-0.018393750173397887,0.03835407723785558,-0.09605384830510143,0.10172054352589205,-0.019995448492171337,-0.02159090850992475,-0.02500453279103578
CXCL13,,-0.011724378808152889,,,,,,,,-0.025217539141166728
MICA,-0.00061585937461014,-0.040180874239535466,-0.04567289321930921,-0.03378462665353437,-0.00576088052033658,-0.03772170499747263,-0.026376677526527607,-0.05407163971168553,-0.04422183037331876,-0.01423979935305824
TG,-0.02302137360113821,0.0024644833099604986,-0.020081021331862358,-0.018372561886272138,-0.0005546732336107862,,0.03430087652154897,-0.03202879619830251,,0.04788337005332271
ADA,-0.017205007788590354,0.03071828189622707,-0.028844692922309133,0.03777629512408479,-0.021787592996654583,-0.01972219081723789,0.07172419709997037,-0.05721512802533679,-0.025614506920203683,-0.007697337009677466
LAMC3,0.030668993153643853,0.012628975639996935,0.046128738373136406,0.0693440535490071,-0.025933239152901345,0.046200644385354164,0.006052912371281028,-0.011461041084789634,-0.019338869746187815,0.028827259090853895
CCL7,,,-0.01451854633890021,,,,,,,-0.031665593190358894
NGF,-0.01663815822155196,,-0.03326569787326121,0.06733367734411282,,-0.03766026594005203,0.014970140181559002,-0.0038628685739038747,,-0.035233570440381994
TNFSF15,-0.020583478218880687,,-0.016167111441370646,-0.02128811884538085,,,-0.012223154637350719,0.018827217615549043,,-0.034407809656292386
HMGB1,0.09869431948933191,-0.02300909283800855,-0.029002206506615065,0.05154082829552646,-0.03614091288714959,-0.014379047945896391,-0.06880788448551536,0.010758494551130747,0.026308011909160173,-0.01547890580954362
ITGB3BP,-0.03572523977087102,0.05038947461584473,0.018863215146033126,0.018275880603301882,0.0043026451607840206,0.0762442371136671,-0.036468801992739934,-0.0038683645341027594,-0.07777791668445759,-0.00014645355928425113
AANAT,0.00854566397026945,,0.06275176330442361,,0.03137300992248607,-0.03540618853572161,,0.014465000394640512,0.08000685246635475,-0.018983008272571215
RELN,0.13620707005245017,0.04819917089814944,-0.025533993951404637,0.009077835224240481,0.03399247899460424,0.09649308688004835,-0.06543292387316432,,0.01996160202394809,0.1273705718914723
IL15,0.012082238948110523,0.012090163639819823,0.015284058742830566,-0.015147762122530146,0.00011123486604598017,0.03348994673462975,0.08257161146651273,-0.03463377672383478,-0.06341932893266514,0.02305057403280938
BSG,-0.04827414881782004,-0.011052575832790639,0.024955562543597265,0.006068993085979178,-0.00032594327477700956,0.0695647567656931,-0.024675614304285498,-0.06985838734267032,-0.026225145625853524,-0.0840585732266617
ADAMTS3,-0.05457313073510775,0.008554506397891175,0.004616729202828796,-0.024398662722546996,-0.0042536962291405975,-0.056854019247820214,,0.004037091306204787,-0.041099474848223294,-0.036768189522825866
CD34,0.03936222674199187,-0.01595664408681166,0.01248819867461676,0.004379700363861461,0.026109107202189962,0.05480870161273069,-0.03950809738101627,0.03637100353572507,0.004625365477207442,0.021282621092730353
PLAT,-0.023965250117916635,0.011941371624463437,0.021086233193424363,-0.04720424783276205,0.05302265746076609,-0.01198041230364814,0.06442611925130097,-0.0032310425089426475,-0.0663048676842289,-0.014454336917506366
NTF3,,,,,0.021667032252937025,,,,,
LTA,,-0.017638418952244623,-0.018608037295762405,,,,,,,
CKLF,0.09054412982121517,0.022742035977959603,0.0026420477452939275,-0.012865269375829047,-0.03411465102792551,-0.05838322365632752,-0.10943778043382402,0.0035244467700357948,-0.060050224196133664,0.04800488760868459
CD24,-0.04140440872455429,0.02144350101453842,0.02087545837623302,-0.03273539971680395,0.030259273158538998,-0.03516019653103005,0.13631564583761901,-0.025768962356983446,0.07178917169699643,-0.010558064994814513
HSP90AA1,-0.031218903687429835,0.04821090981026644,-0.014874235418454779,-0.017346578340133728,0.019988538310052217,0.053150801308736166,0.0866961681545185,0.035069509881571995,-0.031692187248777655,0.01785159649676811
BMP4,-0.036009044299540605,-0.0186977580535987,0.02547187235383628,0.048841064417281935,-0.005446041720655727,-0.028233135794327815,0.02321419409070262,-0.01854575942232937,0.016665687504306144,-0.010707479904139826
SCGB3A1,,,,-0.019336386257480995,-0.028399131825049398,0.006436962865955052,-0.03469798851148074,,,-0.011666182564670816
IGFBP4,0.012986131642098303,0.04035693572563069,0.03512768359022352,-0.053149814872857234,0.011117868545896118,-0.05773242724157063,0.06291848071047151,0.01368358971979552,0.011693077677838507,-0.00018926620260059803
RSPO4,-0.02032521607441549,-0.004735153159066521,-0.007210628967917664,,0.010896285775473216,,-0.058658120770442655,,,-0.02393682149761592
LEFTY2,0.03421527440492076,-0.01785504557336259,0.03515413931816157,0.049841026172401305,-0.021597592708899365,-0.009645770499602226,,0.0011690895451109166,-0.022716721030102045,0.07460727268373055
PF4,,-0.01604453934893852,0.0803780124541645,,,,,,,0.03634699771644429
ANGPTL2,0.020793165685588554,0.02489556790984097,-0.02529671089917427,-0.012183514285279456,0.018930029485509328,-0.020952850237190342,-0.06576301979236299,-0.056058816510883465,-0.03398752034793182,-0.06359636262196998
LRIG2,-0.055947265240977394,-0.009638909445662583,0.03867881253509516,-0.03693453937324361,0.037679515805121244,0.08623678063794021,0.06117880283651704,-0.021334941789188544,-0.0009966399341216356,0.011954555395650253
ICOSLG,-0.05664327306492781,4.1371838262292446e-05,-0.03407360998726593,-0.0506584157316324,-0.032744813795509184,0.038394676777862256,-0.07160725275236055,0.03788799667208843,-0.045223169032551754,0.006979352053672653
WIF1,0.08960893793247343,,,0.03330572641623582,-0.0008111624358788141,-0.01620854916615506,,,,-0.034407806832614816
NPPC,0.10734895864916483,,0.03985204331730218,-0.0062676160177354305,0.012563887730740776,0.022372730084931156,0.02322312891496572,-0.024532305787513302,0.02137252449094056,0.01581521769267799
LYZ,-0.013499293656073566,-0.05179030104210407,-0.034705397578936814,-0.012509781162630303,-0.023116928508313737,-0.11169400091952816,-0.00464500897348759,-0.03719439130473168,-0.03873254888967842,0.01807383902330358
EREG,,,,,,-0.023428515478136472,,,,-0.02158803249473521
SPTAN1,0.08439426703032929,-0.02038394124221159,0.03386104408696779,0.008164635947973772,0.0003180601135076298,0.06417802065566278,0.04844763581931259,-0.01348903970673486,-0.03324110003065588,0.11119482342213959
LIPC,0.017548248425838794,0.07365527210917265,0.027978683420030633,-0.00710477212229705,,-0.031166359099077126,-0.06805665770032927,-0.05040590429828309,0.0017099202561722485,0.1311556226031548
COL8A1,-0.029084404046112126,-0.024140914385199372,-0.001576767598418012,-0.016733038747313946,-0.0030875674446071374,-0.07865369104945896,0.04589970371900819,-0.060376357710800084,0.002779647271562689,0.030330555261054642
GSTM2,0.03391650598619457,-0.016417937417999497,-0.02351385368970912,-0.012809472560324569,0.07705111663589531,0.07901245526581648,0.12121034576241649,0.026156475874857674,0.008331121939325049,0.04975665646520788
SPX,0.032471209884020955,-0.059414851957988096,-0.0039432089391670646,-0.012991925413777486,0.02095599923327741,0.12896022196460913,,-0.03259698085855562,0.06113364206653592,0.11369260417513338
MFGE8,-0.10161919509570601,-0.00537469483557067,0.006055996262092623,0.051719556561939016,0.019200180931476466,0.0002295481049843438,-0.04156436114794109,-0.08003134690840644,-0.042528462320450336,-0.044128156069058684
TGFA,-0.08763518742981771,-0.024681069123274745,-0.010249378559501195,0.01057694376876735,-0.022033961793303785,-0.0472076506144389,-0.03603061805357383,0.01275376641373477,0.010651319262963758,-0.08240594782654519
SLIT2,0.10575214692189555,-0.010021989750611816,0.06120413925839193,0.03412338238215042,0.0023759061754791895,0.08732795325403168,-0.04884791691753636,0.07491079360986172,-0.058759699815147726,-0.0824871872668836
PLTP,-0.041113589764529695,-0.019657649074827078,-0.048725369917446505,0.0022831172517742576,0.041812724208491005,-0.10258226412503559,0.22050086960666407,0.056958597496548594,-0.05714763691183564,0.01579748766727062
APOD,0.023237439627271945,-0.025125054204549774,0.05192809717073822,0.0015949622345917773,-0.07311989644104758,0.04648854412108246,0.0625075922506789,-0.025252037307984792,0.005935851177673795,-0.01842170091132916
B2M,0.06267178587018445,-0.0055200297591843795,-0.09368950242841426,-0.004837697994556573,0.08275372372619567,-0.08572778432207838,-0.09971776495957811,0.08097137408734749,-0.05118958767264256,-0.0468022175676067
OMG,0.11441321002545345,-0.02786911993028724,-0.008585631115979727,0.061750749306878794,-0.00816601500977493,0.02158205596437607,0.07297797294855084,0.008758955218043854,0.09646071861365249,0.11577221146409858
CXCL3,-0.02807711804079045,0.0072651937991666995,-0.006998705986920974,,0.01665436357527142,-0.04470062535044501,,,-0.04017665278780045,-0.0773463565125925
CXCL10,0.04886101495415937,-0.047583113764111715,-0.01946571026218192,-0.020705274762101506,-0.03374094484905609,-0.06658972018428803,-0.0057304308243189845,0.008509871865667859,-0.05412652119149223,0.007941974048898827
RSPO3,,,-0.014710418427418702,-0.03254092804785246,0.012858115499248158,-0.006251087150716335,,,,-0.01418688772392485
CORT,-0.022788148287541637,0.005538378982620722,0.07782785618911908,0.012376089955463843,-0.012758890311108901,-0.050851551773762514,,,,
NCAN,0.1027602798213134,-0.012953081482740362,0.008214956393282975,-0.02514084562317689,0.018034169835421315,0.01306895331357101,-0.17296160545710781,-0.0680759470875918,-0.06673783381041241,0.15214245215787078
PRG4,-0.03110047197814207,,-0.014518548601400139,,,,,,,-0.026098930303434915
ZG16B,,-0.0024460302913582527,0.018005638242134067,,,,,0.1329119636575765,,-0.015996583032262694
TGM2,0.009958738256778253,-0.041418956116562114,0.04683512355026761,0.0026759326074427864,-0.0049124208260575945,0.015842760795288652,-0.009600315473577512,-0.002345875077532278,-0.001405961356261424,-0.015073032660923691
VEGFC,-0.02231520958594918,-0.024790925608957376,-0.025875941090433237,0.007076430425113145,0.03524987183270444,-0.0437776222168123,-0.07559435176435296,0.06362700155939793,-0.015898743277778495,-0.016116711703148875
WNT6,-0.028301630719660936,-0.017855046041959394,0.05367289838910449,-0.015536936581019633,,,,-0.02165983722476908,,-0.016529269593549917
NRG4,0.005510446438723344,,-0.000945860646003419,-0.019020082557548914,0.020410289465090298,-0.0016175507582205137,-0.04681612752963723,,-0.029179673846232632,0.016014959213912026
PMCH,,,-0.012554193565065245,,,,,,,0.07065013455163904
COL9A1,0.0948568222267246,-0.0038992731119443687,0.014164629102650279,0.018337607727539774,0.04573587067039445,-0.024396678193606653,-0.020048858917546222,-0.010633811412121306,-0.03025477255617241,-0.007701637663628827
GDF11,0.08478904063212228,-0.011775107666209095,-0.004670026579473254,0.00656033464225654,0.0446011898476737,0.03717196465027297,-0.08493881798763502,-0.058932233820695915,-0.07691459702355814,0.03547444353134775
IL24,,,,,,,,,,-0.027789842675080736
SORBS1,0.04694423421592068,0.0010474449800405513,0.0069506170737803075,-0.03957377161163568,0.06899826086937362,-0.01777601843725892,-0.03638634672271517,-0.011068927918452574,-0.047710765454866376,0.022408004470418685
DLL1,0.11865380810836972,-0.009623695128263412,0.009071874242589484,-0.002822874913451263,-0.03277956187062823,-0.004321803353348995,0.04982152526159266,0.05553645173721864,-0.039245473515497536,-0.048110632501925765
TLN1,0.011067064881070256,-0.01785126766270806,0.017981426035204646,0.022912293884811356,-0.01754068815189991,-0.05967289381472276,0.0902591507484744,0.04567756939406301,-0.10348914128837013,-0.08538065876151692
COL2A1,0.08556072442580749,,,-0.016832337171135334,,,,,,-0.022395260877805665
SHH,,,-0.015087155740232831,0.060816795091897156,0.08213915235453097,,,,0.04405273718064364,-0.04529309534668201
PON2,0.06366010867021647,0.06585085993438745,-0.014901475923236216,-0.03221621321540947,0.0067339540123210456,0.03804281966736057,0.06016817715183022,-0.02051134490126542,0.0030019076143336988,0.08822437573786726
ICAM5,0.21110729928561292,-0.008257543410125212,-0.02351440304983211,-0.004797736480706178,-0.03097381263832829,0.03029515123479114,,,,0.046636403269522404
HPX,-0.03437815501894386,,-0.02033555740146415,0.007882727062909685,0.08699609587706601,,0.005876161090926213,-0.03732616815843621,-0.008201520585319278,-0.03966966780199299
SFRP2,0.15734170341881729,,-0.017182635395165142,0.03808027706005972,0.0720089729504566,-0.04401573042614247,,-0.04093007384728081,-0.06868399232723035,-0.06736377746588926
CFC1,,,,-0.026253622308725258,,0.027315709838049575,,,,0.0019258189682913006
CD70,,,0.011930081093135673,,,,0.0282457441833254,,,-0.043667570645650945
HP,0.19296936687039803,,0.015499468738551028,,-0.04519516189298292,-0.08352028394242188,-0.07294748795319261,0.012613642307176928,-0.022987342259731997,-0.07235135026983304
CXCL2,-0.009409409494577305,0.019730488401865563,-0.044776107362106694,-0.024013009709074058,0.0654999649680986,-0.09198794090281215,0.02013452990704111,,0.09551625365801725,-0.01843489421292025
NPPB,,,-0.011054421419848533,,,,,,,
CCK,0.10013240815052224,-0.005551611049307688,0.03654098998473213,0.0028546956979510598,-0.03802630138377963,0.11249945891068903,,-0.02834736201140932,-0.021634318035263563,0.07735777156032732
SEMA6A,0.003311704965604291,0.010537741858966413,0.045513416414600535,-0.017408348472062338,0.010928084616124113,-0.018145042323945332,0.07170300448164578,-0.009948039778768224,-0.005444055313401945,-0.015355222302379398
IRAK4,-0.018987510579745202,-0.0032868027815153348,0.02685286848461716,0.004694050248052834,-0.05577915772353173,0.0018268819389797883,-0.05637294732991195,0.01054866034190554,-0.036278063634035955,0.03879140422489226
GSTP1,0.10150753523857406,0.006695512141406376,0.04948020389160563,-0.020656109060350415,0.07479282863251135,-0.07135308433218394,-0.08800834920068601,-0.012435413980898669,0.09447414035641676,-0.0024116578981567024
VCAM1,0.05459510650573,-0.028234393947884674,-0.027560131189106604,0.014948295269860598,0.010607019007351746,-0.009295269905571123,0.05162897242403609,-0.05034279412259536,0.07785778395582456,-0.01174516740567199
NXPH3,-0.01958890467112734,0.036278302169344995,0.022974078027151512,-0.026855841176105868,0.02093357416045693,0.06515988390093683,0.08972350224793985,-0.007470704712768708,0.027389482738175493,-0.02087305467393751
MTMR4,-0.039938592700267124,-0.013264543699860704,-0.0497800452906704,-0.06244607845483224,0.042885974851168907,0.008323947103958607,-0.0577084439159701,0.015465095323730731,0.015587496626384487,-0.11324784353735973
LAMC2,-0.019260578453798364,,0.0024519492518134687,-0.02128811675311137,,,-0.04681615559613004,,-0.041142317463081175,-0.02393683467477175
IL10,-0.030557579370260556,0.02669357627130085,-0.02964729540999646,,,-0.0334294526280857,-0.05288844671357473,-0.03919139357168059,0.06558765418423859,-0.04163997778532379
SEMA4D,0.06306965286181673,-0.00034554272569268,0.004416538385423703,0.06115340422352351,-0.007172543291841718,-0.0103309865758287,0.019250704444789064,-0.049785423316142434,-0.007160873035714908,0.05352311401375029
TRH,0.05426989915173591,,-0.019725523132383037,-0.02912255322404397,,0.06528290001136995,,,-0.014412600142994444,-0.07246139516972717
SEMA6D,0.09422647307231019,0.01541194513605098,-0.007523075078619541,-0.007169671978860939,-0.0027616152822015874,-0.00586425242917074,0.08083501536007172,0.05012508643548427,0.0038543547390314827,-0.014588683090048836
CEL,,,,,,,0.11630064035726227,-0.03148643194676461,-0.03445078220344097,0.014445278205637008
PDCD1LG2,0.04331243052873948,-0.007928445927803932,0.022633498377495818,0.10635252820243123,0.01975421075002262,0.032345061088840284,-0.02409509665536612,-0.08469698336109406,-0.00046055287750904837,-0.08177026647076217
SPINT1,-0.02982124990971644,-0.057456594492196186,-0.042042403284904765,-0.019336392165719574,-0.021157368037933964,0.02171971903098231,0.0220970191271651,0.033243733338036596,0.04437086092173011,-0.03237077219252535
CTHRC1,-0.002433267761516549,-0.02678458395857771,-0.030267740542196237,-0.036004974355751035,-0.02191624742248353,-0.012709984270488509,-0.02624809429682227,0.008802597103230685,-0.041448696925454706,-0.05913247324716727
PODXL,0.10812726661979268,-0.017981814727229654,0.07230316105385999,-0.061990552508545335,0.0033438640567209693,0.06128670164291149,-0.034523972126973876,-0.0006033400808373084,0.053011163338001474,-0.03962735369431007
JAM3,0.012400525383387144,-0.005676503557889423,-0.010337305522625928,-0.03067568052714446,-0.036414940392930216,0.020563258417484537,0.018360392282102955,0.0016362895743907027,0.021153566013919864,-0.013313774338213478
TGFB2,0.014758707575098878,0.011638926057060248,-0.0051153660891693035,0.06354098437194171,0.03539835430118441,0.01817045245447742,-0.026826858429579253,-0.06884393827800682,-0.02655325691715783,-0.05317282671392978
COL18A1,0.05759542487178674,-0.015140920316864892,0.035134516749302916,-0.04934493586534873,0.02079081432841809,-0.07176866141369165,-0.019708124950906528,0.006453861303042252,-0.05822704706214386,0.03845790193200964
NODAL,,-0.017197402921730127,-0.019371991218955328,0.02218582851219352,,,-0.07726774783200013,-0.02266640867774057,-0.009519196430775534,-0.049864294369665364
INHBB,-0.06567473395367593,-0.02116193173205997,0.000613590332142,0.009129938430772774,-0.007500618876907284,0.04860207251098149,0.048907585781757815,-0.01577440635941279,0.06040757544399368,-0.028063955607898528
LCN1,,,,,,,,,,-0.016789647282438622
ARF4,0.012382510630381635,-0.016397933204048688,0.028035782662523354,-0.014825962485568629,0.057653436794070485,0.03783722732922545,-0.0420811150244742,-0.026764439169538145,-0.023517387787913523,-0.058118029022188676
CXCL14,0.06132925414557458,-0.029576992265999715,0.012599331344519607,-0.00576794216512794,0.04980812215801278,-0.036539044629613306,0.05049178909734483,0.007848764323469643,-0.08421914338061985,0.09440409089754918
LIF,-0.0784752528767456,-0.021762326868626586,-0.017892270136847462,-0.01886011610369615,-0.02402918274144113,-0.05414379745204042,-0.003175614996138227,0.03686394085240257,0.031559307147587395,-0.11549201895216106
IL17B,-0.023021384256604542,,,,,,-0.04470362206627797,,,-0.018983004460263696
MMP1,,,,,,,,,,-0.0424825086019261
MATN1,-0.018138705216258672,,,-0.018207382134680636,,,-0.04884801320275389,,-0.016224067010188272,-0.017299402583396743
ADAM28,-0.017058441936596228,-0.034859257810733194,-0.018854164987711274,0.004311419928148978,-0.04953633530525452,-0.022646184108901186,-0.047411068660441556,-0.02861365342667242,0.010386759317438342,0.06145311082134969
TCN2,0.0413079993887297,-0.022078171753576428,0.0190962223551684,-0.03132502626671107,0.010732201820280932,-0.09387188568714169,0.025582576539390257,-0.016062000773224266,0.005106380152415665,0.02913682197970217
THPO,,,-0.030607975640779956,-0.025891691286981672,-0.018420871347843107,-0.053747094574814414,-0.04681617917202301,-0.02349279786616028,,-0.025924727639834236
CUBN,-0.08334035344764563,-0.008952265269706664,-0.009130154216167675,-0.00878836528184728,0.016191239057093732,-0.041329796257710855,-0.032538699435325176,0.024162515039692946,0.06288585490794335,-0.03611326092661312
TIMP3,-0.028221482937706932,-0.0019539957914804897,0.01257245107552084,0.043957705051121176,-0.006971352622595534,0.033095125823477255,0.003927640929169836,-0.003205876119873165,0.0043367438209369,0.01526976285582895
PIGF,0.1324581353695489,0.022124129661549346,-0.009021064930111854,0.05285508748513668,0.019884748245005142,0.021847189962586177,-0.007246478917420565,0.025471211499159607,0.015982918269367933,-0.0798160438594479
CRH,,-0.02158269532005205,-0.01701735680288704,-0.015343511848693347,0.023177287502884468,0.014271788683657386,,,-0.07014567733191698,-0.011294433463322007
BDNF,0.08657844063974245,-0.01930699172937767,-0.004430969341460296,0.030224385545840254,-0.02543047011514178,0.03731613194756234,,,-0.023463593316224055,-0.08664687182861242
CCL5,-0.010989817272133315,-0.039420392570907174,-0.054539953995302405,-0.022413094497493638,-0.019226865981595957,0.01881944120178284,0.032492693516898576,0.059141662548328124,-0.006139214786083025,0.06133309145579647
GAD1,0.08339887951302194,-0.014721556740258393,0.014608862791216629,-0.025478196544595332,-0.022066890862846623,0.024972920100693595,-0.015801678650389592,-0.06498169156437404,-0.05881738603548271,-0.010560209843986059
COL14A1,-0.04040116409132583,-0.026932480191449115,0.0027798683686399007,-0.023752904524657833,0.07653687507419504,-0.02596776559367933,-0.06879520701849877,0.013313954275710724,-0.03929054702793795,0.008424205373998878
HLA-A,-0.038289410551028885,0.013053341572962228,-0.07743840599785419,-0.008056367788972344,0.02350464124515085,-0.08155369349866916,0.026470401025891318,0.022016790650036352,-0.042721300787393786,-0.1103683765046369
CD5L,,0.10291875957292365,,,,0.02780842616280817,,0.10792675082497169,,
FGF18,,,0.09392446247520984,-0.021288113652070242,,,,,,-0.023748956856824936
ADM,-0.1457669253695992,0.017606606731031343,-0.0022837564425642514,0.007972715054497098,0.03494044270259851,-0.03864002182727319,-0.018030965247755184,-0.0501705334259852,0.022837488154279117,-0.09278800016213276
CCL15,,,,,0.02206242697147954,,,,,
GNAI2,0.06905231041395848,0.05598292178031358,0.03176661482755263,-0.015217422626984327,0.012109715848361827,-0.0838276415260788,0.025346728526462987,0.035602836934887035,-0.05563231976751815,0.012237889080288318
HDC,,,,,0.005229561993444324,,0.06402381574429503,,,-0.017299394748661042
COL11A1,,0.004957700689777102,-0.06671530167162502,-0.004901537413994142,0.017933878498728132,0.004412620865995228,,-0.0423021568337948,0.0007317127340858952,-0.08890252161096546
NUCB2,0.02682654200398398,0.03683025602521078,0.007638288180192553,0.03499260579561136,0.028281404909606414,-0.05865222025550847,-0.05879225454360752,-0.055419868122989144,-0.09603919882086978,-0.03810127285789418
FGF16,,,,,,,,,,0.01215958871067947
CXCL1,0.02325951986034774,-0.023153070612629376,0.007710548276979198,,-0.022295284505801587,-0.06137669646707965,0.08851581321756534,,0.0011551699571739715,-0.014085378099374057
VCAN,-0.034406412069156865,-0.04435110276956113,0.004492430800652508,0.010176584446873457,-0.02736351382305491,0.013225395369915,0.13661292270378927,0.026293052600215628,-0.022081066661250766,-0.05455712282843267
MMP7,-0.07200266604053142,,-0.026879003167679827,-0.018860110809755037,0.07743207127803355,-0.014682039105185988,,,,-0.06286872863988612
PTPN6,0.08255078376275356,-0.0498621886663201,-0.01969189058890303,-0.010743858143858075,0.0035224185578129163,-0.02883263012177731,-0.0456151383031039,0.0479642291330002,-0.05963500385435762,0.01702433818288668
PTGS2,-0.049577849983934344,-0.020662901000188538,-0.009321484754141782,0.02948506667998941,-0.03615035792308903,-0.010462974509207943,-0.03508456935702037,-0.02395981667156744,-0.04125207340356931,-0.05959647272097517
XCL1,,,-0.014710420903211912,,,-0.017954200582042272,,,,-0.013389445032855591
CD58,-0.021399632062949182,-0.065261490925088,0.0038533870938357293,-0.03264764154734547,-0.034701472772009814,-0.04487756067169713,-0.04786922519766551,0.01988840708519403,-0.019262830158237664,0.021589776878148257
TNFSF14,-0.024449063723714148,-0.024147889342447656,0.043760257800746265,,-0.031139990820251526,-0.018554829357427974,,-0.03202880356835244,0.008713121415111517,0.05023045026333128
CNTN4,0.08574035800634854,-0.01890289074500909,0.017903322782304918,-0.00332109529575238,0.012256530912906962,0.08256090555923369,,-0.008635671135151447,-0.03182726137122511,-0.008794281715328736
NTF4,,,-0.0028807873672245395,,,,,,,
INSL3,,,-0.013520160068284501,,,,,,,
BTLA,,,-0.021460602865287597,,0.09596781144330653,,,-0.030094465081817755,,
MFNG,0.09490683383069992,-0.0332725494348361,0.004270506051728344,-0.025218717030938836,-0.023911695702022107,-0.008832816550794476,0.042977453868683055,-0.010069883213775634,0.05515395970050905,0.04311034275876956
