,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
BDNF,0.05643826188069611,-0.03172837891508617,-0.014118650687563896,0.02559917526907379,0.027724278753117986,-0.03915398242169899,-0.039560615423102415,-0.06028517554969536,0.0013616868991471421,0.039769328487814774,-0.023300388737431347,-0.005385272768668152,0.17109402334391846,,0.043163401367070975,0.05519181278700528,0.027738999987044273,0.07078047119558148
CCL5,-0.005524367874292834,0.021245873356864727,-0.016545713113916345,,-0.030861914646178747,-0.07531083902069174,-0.02292512600685228,0.03134772466378364,-0.010197421686855774,0.13548798110943933,-0.023238019551995,-0.025655378709369014,0.18962006472288548,-0.041132370158745636,0.02513195588865185,0.06542293797775596,0.024200862664234244,-0.058237200645162676
GAD1,0.013590094791147945,0.008480232737734834,-0.029034728404643172,0.05763275763841033,-0.008459093548585707,-0.007354158244865726,-0.08406821529503024,-0.003851309369928182,0.06196528980468186,-0.061750329128754,0.011897713218281992,-0.08173223390552985,-4.417085652436611e-05,-0.019196732620435312,0.10443491239451845,0.06239864220991266,0.07500614281115738,0.0032320409410983154
COL14A1,0.007512238067867318,-0.02019902378513947,0.04622123689114292,0.04206299254725825,-0.008581075470992613,-0.030879489554125405,0.08630848235146965,0.051329317283782566,0.03276862054137414,0.0023667296446117617,0.0315511132432091,0.04249571829381215,-0.031558114086683645,-0.0224702113024893,-0.02148296709036677,0.0881708358675389,-0.0004792821490593973,0.052812311145778085
HLA-A,0.07206164838442201,-0.059632960310346865,-0.04623258211310704,0.03015942193758575,-0.0027411217652271625,0.025599029409048058,0.029920827565018737,0.09016507536182733,0.036235295657208115,-0.005181598526663585,-0.10973876301365815,0.05874252751400302,0.08590829496148117,0.009300455718354384,0.017945727815815955,0.08841702213337961,-0.07373659145308528,0.01960443431153369
CD5L,,-0.022081116894764205,-0.005611897260538553,,,,,,,,,,,,,,,
FGF18,,-0.019979419759848908,,-0.017846222203068238,0.013553023315065416,-0.017105540651419525,0.011815234253281863,,-0.012071085550366225,,-0.015684633970984865,,,,-0.027785030264591087,,0.05299458730708534,-0.027900496643497055
ADM,0.037804950966587,-0.08304255372059745,-0.030817859964494945,-0.028317531850506575,0.05641235102901678,-0.0773714358576172,0.09723394498248746,-0.014970474175749378,0.011055756131798301,-0.016879959439034916,-0.07937573225059856,0.06460158947406507,-0.10992062970711808,0.04563584126947746,-0.054054776203670565,0.11320505388296528,0.003914732947767667,0.14459679490307428
CCL15,,0.004019812007034064,,,,,,,,-0.016563509565964633,,,,,,,-0.0192523899846173,
GNAI2,0.014856739933035074,-0.022911992673326286,-0.011041050431881687,0.003569413032981563,-0.038612064148995,0.02959560628114742,0.03255335652422045,0.07985118560236289,-0.035087663204655783,-0.013326080015233057,-0.055655678755602324,0.05494172755171279,0.017604905618231016,-0.07169540514879535,0.013373380681853921,-0.06212327668453556,-0.04091611125803411,-0.05228179543267668
HDC,,,,,,,,0.04131863720353174,,0.0609778662285972,,,,-0.04588466999908817,,,0.17985871305877843,-0.020323490754956732
COL11A1,,0.03338511349791036,-0.02134631524880582,-0.02353005922583989,-0.02003030067857933,0.07323607965342759,0.1778362205352765,-0.022329776239564263,-0.011095047754697343,0.0768475037295594,-0.033955144674254346,-0.0439722949079668,0.09975939439219302,,0.02811101555145432,0.017640367316662783,0.0682426292553468,0.0744865093646831
NUCB2,-0.012800951102268055,0.03441126516492311,-0.05442366110701304,-0.02537847290045212,-0.03262005572925875,0.015682550632398297,-0.005476484353855299,0.043278409789961295,-0.011833813639686433,-0.022476210579790278,0.05301686823162148,0.032215711738171365,-0.09564563893442099,-0.011020620828353919,0.01863652022892307,-0.03306058666387035,0.018007946947273156,-0.018420892624879184
FGF16,,,,,,,,,,,,,,,,,,-0.020026158101725026
CXCL1,-0.02162136381351292,0.0048558718833570545,-0.01693117814034264,-0.01758500867977187,0.055768094651752864,-0.05038154399737192,,-0.031580397444696096,-0.025490145658164685,-0.010996580053846456,0.1204650257856246,0.09577888998780085,-0.03416918601907456,0.05797057827613289,0.07022155474828509,-0.0016959065888312382,0.05540902526288104,0.06327542827645047
VCAN,0.07645678389920275,0.00011324318490225043,-0.0023226906653111183,-0.03573597278917303,-0.032245103255816567,0.11349508829870178,0.17198592205987856,0.04978286643120987,0.02082899278183952,0.0023836163304322765,0.06402207357546098,0.03374322864592848,0.010079681793905615,-0.15479953780166905,0.007969030749178097,-0.032671348845858046,-0.05564451626018302,-0.007249653626274496
MMP7,0.004808005843077775,0.04521678838923092,,,0.0052327699223881224,,0.0195119733188431,-0.013883161790551346,0.03786545681514369,-0.02124301040378762,-0.031093460211589027,-0.005480493246299861,-0.014669136069961789,,0.0521834862214502,,-0.0853630334702305,-0.011607345585541634
PTPN6,-0.06171911575017627,-0.011419663709359366,0.008222647239323817,-0.006832772667466266,0.008486601848610291,-0.013247034908863904,0.02864410505347151,0.11053918368561211,0.02888030753258508,-0.005126993934747459,0.02777840409174439,0.050011190638058145,0.021754568113227287,0.039565352344907344,0.05202325512734999,0.06625189862255929,0.08764277130507088,0.025021743796829428
PTGS2,0.04507586038857022,0.022494939402884696,-0.015110188345368921,-0.042920056410291604,0.02073691995975782,-0.0866082496587074,0.07823932020267392,-0.07335596356528061,-0.04235364452893589,-0.02345235224471378,-0.03005643556604088,0.013780974373303355,-0.05413689736892546,0.11936940260829754,-0.04777383603770056,-0.017903874512229023,0.03722125266431009,0.11110989828124455
XCL1,,0.019660315204656043,,,-0.019601418498791066,-0.022620323660560597,,,-0.018273142302486844,,-0.0012185219076878931,,,,,,,0.063145455753198
CD58,0.046915265045503196,0.04720287853122537,0.017530076071328844,0.0797196887032883,0.061065489138691226,0.001233576063427254,0.0802398471325081,0.10786475049632008,-0.05337737686002241,0.04349333675104293,0.05005182570251127,0.0007754418986697945,0.040950504173495245,0.011139091595873727,0.02072125202782253,0.05923153978824171,-0.006335396941859694,0.02892633012180985
TNFSF14,-0.03923607894128429,0.061180296500426425,-0.01765866061615364,-0.0042506653968505835,-0.002185017542495085,-0.033998814530005035,,0.054136259578455276,-0.00958299651877819,0.041472505243877425,,,0.0055618430300359,,-0.022226562798359675,0.039049966407929175,-0.03673259487901987,0.05206691767381653
CNTN4,-0.041768094211874315,0.009703962676058213,-0.013823143198837973,-0.020516166448297322,-0.035227275537232705,-0.010941335689732318,-0.030419671644079736,-0.02303801727311073,-0.030820373358333566,0.007127491551310242,,-0.008149034848576178,,,0.03177800140735439,-0.01862667318922755,-0.02037171115291543,-0.00018982438930518716
NTF4,,,,,-0.0006486164836022189,,,,,,,,,,,,,
INSL3,,-0.021676005631392464,,,-0.018015413523023275,,,,-0.012828818857888636,,,,,,-0.02471870989524905,,0.03814121277010032,
BTLA,,,,,-0.028595936225523585,-0.02358244044445366,,,,-0.013716324394354672,,,,,,,0.007104315727391999,
MFNG,-0.0657778077283501,0.011955998017502559,-0.040617052590940235,-0.01636937056213099,-0.036080109508305994,0.0932369631142766,0.10967772176178825,0.04168716669374011,-0.004213382872787035,0.10269014241529353,0.0647584326232647,0.020098615758204687,0.02877359508819168,0.04983250645990937,0.009206492922155075,-0.024297874887347453,0.07183738394959219,0.014814893178375959
ICAM1,-0.0123831419249061,-0.022170389588063267,0.008498455419830103,-0.013544734277582654,0.0030319987997371373,-0.06151383509834984,-0.02784823618219955,0.013778648838999215,-0.03845086150933634,-0.02694222470511362,0.060152417741445856,0.015104842756288133,0.04548366765160815,-0.014706927887931036,-0.015049072782954177,0.007519497240108587,0.023393159457227294,0.029247146489464023
PROS1,0.05175485311630739,0.04126676141624252,0.055838226981144386,0.0017129659991754612,0.02279286485701979,-0.03654666790997384,0.009722384383353357,0.07336830432697494,0.02478478854861571,0.0240744897026409,0.05772635298822741,-0.06372358179083265,-0.02697309599361277,0.1183226049454314,0.03364404270277732,0.05396845866577535,-0.08096171823431572,0.011172901092832466
CLCF1,-0.0030085911834224987,-0.038163004396779325,-0.043344051354384724,0.06179284912088958,0.038025743198040377,-0.06919594943522293,0.06471523686514848,0.05351330254758215,-0.004151928686960863,0.02350360961776213,-0.01806315766336535,0.02287147694612021,-0.06361130712696286,-0.033716874259024,-0.004634557600628551,0.07826931508513814,-0.047934918686191486,0.01973481184337508
PSAP,-0.049680141222117905,-0.016542758085802474,0.019311140295370746,-0.00933241158630305,0.0029865686247901586,-0.04458695655237166,-0.15746672397234013,-0.10224533923860855,0.05292435347806135,-0.04346349396120254,0.010291892977216834,-0.09039777437124348,0.026665331805811928,-0.12203711950895209,0.054907815974408504,0.06679857194599849,0.027530964850834252,-0.1188747083365992
EFEMP1,0.057853577910531855,-0.03334558528781391,0.0718004467589741,0.06772107701828155,0.06162583730657768,-0.027741963620158044,0.034161485828465794,0.02902383466869031,-0.07327579098749326,0.010122728278541101,-0.040781978161937384,0.033602764075804405,0.09093041550297995,-0.0851618590135517,0.0040080422263534185,0.051167419309912233,-0.08996635558311336,0.05488306338899734
C1QTNF1,0.13157352649408346,-0.048435027139388416,-0.04193972159490926,0.014171943472133668,-0.03482800928641294,0.007207442065207443,-0.0025287720905479674,0.07275379175053372,-0.05120026910171021,0.001422015485553478,-0.005039053557528016,0.008775491421065599,0.014258705059560974,-0.01699387096685723,0.055546649693821844,0.11108141592981856,-0.03854733758138268,0.06768437370930357
ALB,0.029732817654442814,-0.033511670339867586,-0.023294308399321714,,0.022325712229475974,0.0008686729759191885,0.06058559031724663,0.028586056991199746,-0.014005705395153742,-0.01219924062557501,0.2264897747768888,-0.023940494842257985,-0.05082164553012939,0.0908393867221245,0.03524211413530632,-0.021269735767263143,0.06667595010964095,0.007029385719849702
CCL13,,,,,,,,,,,0.0029002238020859757,,,,-0.016499466441629425,,,
EFNA3,-0.0025271326555409367,0.04234695494290955,-0.026506640027943007,-0.042854153351694846,-0.011269288283083588,-0.017572729612717584,-0.022350777256297694,-0.055136796614102646,0.02797277251576032,0.06270836441511658,0.02548170834204778,0.06337165202938952,0.07867400861416372,0.05964620712824903,0.02504601898539528,-0.026398401206527644,0.0038178986114187526,0.08511356569217712
DRAXIN,0.10061320520068288,-0.03630659525899772,-0.027243767341154933,0.020244397179176987,0.015239400918247888,-0.02588824838042421,0.16118165926804048,0.11352756318260565,0.011087362198587735,-0.009795391583189561,0.038904562621064974,0.08573651808440748,-0.05996281540958256,0.019128653920318973,0.005130279290882381,0.001733723911985089,0.007964916446491442,0.07993829770495493
RAET1L,,-0.01688581890177164,,,,,,,,-0.011732185886720162,,,,,,,,
NPTX2,0.009302840317488925,0.005482171367637848,-0.012623686939310076,0.06410476501726599,0.01644014922396565,-0.009378573710074096,-0.11400334863236795,-0.09145258965402056,0.013785019748691806,-0.0007082664386266723,0.02842566120333649,0.08580140226387653,-0.010545200636174057,,0.005944709381099407,0.05713545936411475,-0.04987057848831214,-0.04131502485080028
FGF11,0.02085292521628392,-0.0529989231895469,0.05034680799668166,0.01999494597065512,0.041313928511736896,0.028257771557966202,0.10184013234370534,0.07741724415675535,-0.015136729459823486,0.05599717394773201,0.0169611514375408,0.03068977884790571,-0.0291205412585877,0.06754870599064235,0.025282009622075507,-0.00569911769432656,-0.0072538377070876115,0.058834656590601726
CD59,-0.050325994395449665,0.04247354677590632,0.02051744817812094,0.058967984232628536,-0.038078729002064854,-0.029129943019491435,-0.08873164214792024,-0.07872171804138375,-0.042180914765821226,0.017376995920671306,0.017593785598857478,-0.01647401487492215,0.09726985421808179,-0.024920783660353368,0.02370976078142556,0.09606190173595894,-0.009261583877876116,-0.08922494406911657
COL9A2,0.0022987255082636275,0.026882838493997665,-0.021443210331667115,0.0185634439300428,0.009752170639841096,0.13307270447388578,0.07830553415894966,0.04470176196090471,0.028879250116178985,-0.030765272872729156,0.07618213489815935,0.018511227802706455,0.05359177092564167,-0.024343045115882905,0.07423236175610075,0.03489872343804303,0.1799619304348442,0.015117872072092427
DLL3,0.026823770605486394,0.01352931179100181,0.010188664793242225,0.03339539660449473,-0.0649466114813065,-0.009977559297934997,0.09006322647618067,0.11629222255345181,0.00868693797007675,-0.02145946776269511,0.0025798547152006655,0.04362327933821475,0.06048102951256704,0.03965171379793314,0.031881900593778385,0.03958796226114507,0.0221950269511008,-0.0014655044537096506
FGF5,,,,,,,,-0.01854351180531439,,,-0.010924000110836826,,,,,,-0.012331518501773464,-0.019673435333433624
LIN7C,0.10737712219860175,0.050120741996593575,-0.007845455623150983,-0.021809006239457505,-0.007929421617380967,-0.04102339696492242,-0.0064490642972215755,0.05490392319480194,0.03239067548650993,0.001419682663795492,0.050498616199653554,0.000804875961122593,0.06289550967455375,-0.05055367481297493,-0.0709495257103937,0.0007793889984932992,-0.025904129960093718,-0.006087386362888572
GDF7,-0.02524835030179173,0.013723039354138608,0.051217764733208736,,0.013514036521820224,,-0.02635881842109091,0.0965784159360363,0.06797462210446331,-0.01074076468277238,,,,,,-0.03202047384573836,0.04446124042692451,-0.031067164898072375
PSPN,0.032777034123018106,-0.015065836264703427,-0.026725530560645683,-0.009354293341002323,0.03846530210955263,0.019521327830866776,0.006666883704396081,0.007084245071061459,0.07452440137843176,0.028521377646302956,-0.001500319340608311,-0.005292409717652558,-0.09603090716404014,0.029199869810113813,-0.01122940663851474,0.043359785735919615,0.025439660194879712,0.016307988859226515
ANGPT1,0.05462868800530422,-0.025628077158526115,0.02858195957168999,-0.020968012172159566,0.02276800765231984,0.007402342127992921,0.002870951181512499,0.06758530726335997,-0.013373677166864302,-0.008042317363018888,-0.0001752082803390121,0.10330648789228551,-0.05084353693544844,-0.010750691200974861,0.14866228987468222,0.07380163216277681,0.028030997727787207,-0.018310699123064364
PNOC,0.0040160920240477,-0.002180950437641013,-0.031041298817929695,0.09422874433076672,0.009243887982416597,-0.0454747417415691,-0.04968599142160208,-0.059181904907556405,0.03393750881039295,-0.029530614224141258,0.011999249412546787,-0.01968974045510453,,,,,-0.027206884452614613,-0.012105721242760787
L1CAM,-0.06193333244667332,0.04456839733892167,-0.05258534968663356,-0.019140827784633486,-0.03343331748314047,-0.05456467034724396,0.002130167550441773,-0.056619621734741,-0.00269071376117591,0.005758000163621707,-0.009631304723119885,-0.09015415000345448,-0.03914583059329651,-0.005501298099624555,0.05405601985436514,-0.019008345481283922,0.03026172516833209,-0.11295713155794754
APOA1,-0.01935765734307551,-0.04644272536522548,-0.02054201324274115,0.0744783166712709,0.036243109796896815,0.028110645179802305,0.06673201632002795,0.07060943331997462,-0.016705353826836543,0.01522153098821322,-0.017407917801399754,0.022211334035953396,-0.008562041489762313,-0.06060775408007096,0.05417033893268419,0.03195280713754902,0.07977795943485227,0.04190077593729522
PSEN1,0.0198721383425408,0.06538334288398644,-0.04508622222303644,0.08429288196282064,-0.014120567151993902,0.014516829853666,0.0027349830562096574,-0.006095092346780071,0.06130955871504965,0.011502896040728358,-0.007371405489489776,0.04322257433091106,0.07913749197985362,-0.008659440566798127,0.004330495047716481,-0.016123768202394556,0.03125832869929368,-0.013480167953656863
CALM2,-0.0017263555649790249,0.08978197572587622,-0.017440502102198156,0.03698377643563573,-0.059044933333350126,0.02392692437087701,-0.13560609968550913,-0.10608340845955515,-0.0021686946286246594,-0.022240180037686942,0.011235742821959115,-0.03624960800346381,0.11389430300151918,-0.13199185069978145,0.06150861184303447,-0.012273218954735016,0.01577863414070512,-0.0732596072317456
CLEC2B,0.02623172556780753,-0.017642662974661365,-0.0011041119676562451,0.053447742128980194,0.02362710957685043,-0.12119416777425718,0.07682007739061567,0.04629175989959106,0.01128426194282884,-0.029955668581387047,0.004530645300136209,-0.04867709407889382,-0.02889665786426136,0.023989125564483082,0.020624829725724433,0.09539560190630669,0.07005110926712681,0.02603673238324759
NTNG1,-0.051009676113776506,0.02194722089650664,0.005068542214419573,,0.03771514450016033,-0.015289648067798202,0.007682570096641975,0.036618944746545715,-0.002470471415503118,0.011809579476489121,0.041006969996442016,-0.04470236679943003,-0.019197374165126672,0.04197336746918293,-0.015536948102396211,0.016801910720660864,0.01328801019776691,0.020977768839064572
LRIG1,0.012666448843133664,-0.01595570642660055,-0.0251841966437774,0.05559220292340947,-0.021262531123916767,0.18949511031708713,-0.021890023243580747,0.0221005827451369,-0.03894762661235309,-0.005945736037675125,-0.025220130355901368,0.031581611322963894,0.026934003606809875,-0.018251887198169284,0.03915197367733551,0.08019856989138732,0.030703441355946007,0.024983004744389827
CPAMD8,,-0.03392535617591045,,,0.005194737538327736,-0.028720188888030483,0.002922081125046976,-0.01677510195027971,-0.014230122105973722,0.010074992738175316,,0.006167221074083257,,0.040347570492632205,,-0.03343969098955737,0.03239534975650295,-0.022028948385495475
GHRL,,0.003015308029129876,0.015528145297038436,,-0.028943139108831756,0.029197615000566675,0.09207712952370231,0.009661404008360581,-0.013203097948145805,-0.009795391583189561,,0.10189620694479166,0.08537478013174882,0.05289016020639852,,0.07329136209692814,-0.004802900093758386,-0.019418747213992397
NPY,-0.032681898626435446,-0.009271073069264868,0.005655162832497335,-0.01650160167371029,0.046377144267080596,0.0352455464668784,-0.09369125702758796,-0.054214589438003634,-0.038228623828784974,-0.051116457223631936,,-0.019038144772645614,0.10549671932093722,,0.0029431442181860456,0.0019725512589631703,-0.00797970479604875,0.0003557518793590486
MMP2,0.028692616696358936,0.029342367020377014,0.035648483092307906,0.019077839887329348,-0.07134524328330097,0.028445037710748057,0.11644002990490455,0.1300419814643568,-0.00356773242818352,0.0552594862016183,0.0029452605695366603,0.06892632542146424,0.06864099670706612,-0.01805522133671334,0.04582379224617665,0.06861547085287441,0.05631236471568271,-0.020343062835480846
LHB,,,,,-0.018558546809215898,,,,,,,,,,,,,
PPY,,-0.028472827582239645,,,-0.03230501733555539,,,,-0.010399904179374449,,-0.013226239899464906,,,,0.08519323895189766,,0.04850521709042588,0.017493793972774747
ALKAL2,-0.03300167301038929,-0.00998955933902063,-0.011906086351414432,,0.04605412498378589,,0.08927878771843864,-0.019020175511623962,0.022985275725089148,-0.026044806545569652,-0.02131827817918096,0.05538113446796059,0.04592448269019579,,0.06643352294818383,0.019222184033889776,-0.026110940897182588,0.05760919780824354
CSF1,0.0861060012563821,0.02254283472335544,0.013477263958122931,0.05036360421172239,0.028549868918068988,0.09896186392133165,0.07146464080092567,0.05267842934561543,-0.0296909303982116,-0.018752644368367547,-0.01332737273019935,-0.00446672062742309,-0.03456595186659618,-0.03890479411396713,0.010901172682379001,-0.0009220495260154689,0.049641635445355124,0.041774574724798876
SEMA4C,-0.012360689566844411,0.015988621414433687,0.05739239595083735,0.005641638110300771,-0.005912129101727806,0.03839328565183963,0.06513973451284168,0.00923127462800435,-0.014771926635617034,0.005818592581989508,-0.012437492553911977,0.006022876108577566,0.025913105929178212,0.0003182574236339792,0.04626202691167732,0.016053248391455655,0.05140327930753919,0.033362720100133546
BMP8A,,,,,,,,,,,,,,,,,0.06531074209135611,
ICAM2,-0.054476391668349715,0.03233375451278716,0.000348169069545725,-0.006419387672019115,-0.05613825734343616,0.09974589435807796,-0.026637867332554126,0.07645874882816953,-0.0019506657234204495,0.006051548818009787,0.010979125809116873,0.01295982741976888,0.05326590973777732,0.04534098804909308,-0.04225196722189751,0.058058183219878184,0.08454193149536376,-0.08641509387873211
SYTL3,-0.061682234957652536,-0.03900500062101513,0.05239014730434744,-0.02119096437355033,-0.009918920041944038,0.01938485546375314,0.03253036765871822,0.11516074533953745,-0.04167155622800556,-0.02206727858499041,-0.018695888749599647,0.07527647882523907,0.012066065947151367,0.10766701149188533,0.002841156086027838,0.0010831360872511641,-0.016028461772356912,0.026276446150606515
IL1A,-0.042945327931186605,-0.01765954809735682,-0.010350998505866137,0.048404464920624016,0.009086141593639836,0.00841500262263496,-0.026358814958499066,0.061784622827840925,-0.05256471732127151,-0.01625880312067083,,-0.02652486591215001,-0.0197209096116147,0.05311354425069935,0.045753384960120824,0.07614193039358909,0.00020532155623519623,0.14110427086318522
HLA-G,-0.039932223552232575,-0.025983243260685216,,,0.09865222177519338,,-0.014236777275160975,,,,,,-0.013299949956062998,0.014237283079083335,0.037090221619842254,,,
PGF,0.0072080368133822514,-0.021143817259037908,0.07422125262529472,0.03953676055301235,-0.007367200106901635,0.010904118819604494,0.09147302762019259,0.08426497407281563,-0.014426265031290126,0.014395346425753073,0.005370540700271805,0.04665076795404572,0.09953222202241836,0.038447831024279795,0.012236255957662407,0.03065876476876878,-0.010770298759398876,-0.02748209552574799
LGALS8,0.041152257485427106,0.03729123371154216,-0.0031361328154662117,0.010865356390798797,-0.002884409094842691,-0.0030964575374096263,0.0012195924301645195,0.06059985472906836,0.02948288412709311,0.02278339853325771,0.026440561705533647,-0.008982072442765408,-0.026087410416250574,-0.04295157737136528,0.07660737091245184,-0.0032264503016917996,-0.0038835989526248265,-0.028694071810793954
DKK3,-0.03878997819076955,0.11498318846819788,-0.031513256787183,-0.007990465904254203,-0.05544159581274313,0.037541008666778564,-0.17158502024612282,-0.09002491183997857,-0.011298895678966607,0.016724358426022597,-0.01103195868804572,-0.042977194245422366,0.06805014356745659,-0.08699143997919533,0.026239173795274105,-0.01271988819710555,0.08196274955812707,-0.1100313068985806
COL16A1,0.05401563342829899,0.029943583567482186,-0.03949303751955336,0.022649954535562712,0.011743471143691337,0.14849414560583982,0.04700079157240859,0.03150799144419583,0.05183239817380573,0.02521377496516028,0.06193648637618571,0.057993217497814414,0.05846661540660448,-0.012011722185696426,0.08249167532489793,0.09544441778192066,0.13792233571298473,0.046827784236966256
TPH1,0.03705114272009816,-0.019078299427634206,,-0.024505312933068926,-0.02732707338800116,0.02355491602794677,-0.015085850849952804,-0.019941363981360555,0.022443992754487475,,,-0.022758856073705015,-0.032795080234976966,0.06508072206361615,0.0740333187469873,0.24133192907281475,-0.03059781046884851,0.02215013883893788
TNC,0.10652031635826813,0.022769952353712937,-0.021657587513590697,0.057943434198207036,0.09546509095102974,-0.06942066652146243,0.0808994788489722,0.08719699319068347,0.015131943402669988,0.048101907721509386,-0.05940111550370321,-0.004741532030666153,-0.03809338130881866,-0.10983552007809877,0.030017118641231993,0.09740352937832854,-0.13363720278680966,0.04107051476776324
TNFSF9,-0.04738901094711681,0.05605832446243132,0.013272015149155388,-0.027289782666821256,0.0052097052069953066,-0.038208638643532446,-0.0213927130746473,-0.04501573003913826,0.03290677760771989,-0.016361262140079075,0.1334361114814763,-0.03861314558382743,,0.01012855413310253,-0.019821998276951056,-0.02208534324357621,-0.026283307057717815,-0.0011514833647338811
C4A,,,-0.01173291442711041,,-0.02200223415238998,,,,-0.012328564758914137,,-0.015684642482592548,0.04696424187088853,-0.0018595073619083046,,0.028725369552410684,0.0921449770365725,0.10070296077028104,
CNTN2,-0.03915694258281877,-0.005811601227966163,0.02595648996016895,0.06122572905598727,0.021112079524656876,0.046193390572325556,0.029853448237689848,-0.07195301291916842,-0.028953661527746758,-0.055409562233654334,-0.01660753409982285,0.01687107400910582,-0.009716796361377391,0.030225343415259294,0.010236957523664346,-0.05968337260755804,-0.002981674488862026,-0.10640909197940393
F7,,0.017633838243517164,,,,,-0.013102104511717363,-0.016775092200029304,,,-0.01429932907642247,,,,0.06995769798520346,,,-0.008554684651400867
LUM,0.019311016940953885,0.00020636672970360143,0.001368223355430718,0.038440751361381004,-0.07502136290393144,0.0249368492377982,0.12013438017079887,0.09078782428492653,-0.024539450130678542,0.02509152833039936,0.058851135745850394,0.0007217288634589064,0.045550228513780086,0.013941660177390193,0.02172997670334945,0.0659778821462239,0.026424613851218224,-0.01308652069646698
BTC,,-0.01688581186828537,-0.01835992720328368,,-0.02035503449525959,-0.01898229963761461,,,,0.0005532763462380362,,,,-0.05404683183906484,-0.016743890110242302,0.036002041466430004,0.06921753617699235,-0.035220054378363355
APOC1,-0.04373647423895518,0.05150951677851027,0.037585135020130216,-0.016279339383700044,0.029587628251645032,-0.04996665467014926,0.11452824979706734,0.10058390232952849,0.02281029715521085,0.022832632190230923,0.04955351539036671,-0.0036307063689774996,-0.027598565204874245,0.0554948330417335,0.011530435778944229,0.021837309214772418,0.08357940665743085,0.05378231784533493
PKM,0.05129290067689212,-0.05731566112115814,-0.08212461901843107,-0.012834720996086225,0.07588412726002625,-0.03108169720589685,-0.029692139091607107,-0.0013064981333460299,0.04829000858468967,0.011807622425060345,-0.1423557249563302,0.024866820903738308,-0.128104695016925,-0.009407133353285819,-0.041172537602994067,0.03819354189791422,-0.1101134571638063,0.04837859745840804
TNF,-0.026349118689090706,-0.027697935287477007,-0.02605194930139025,,-0.010381664329960844,-0.0049927178352129845,0.10872381955689991,-0.02461952932092663,-0.028126739176871342,-0.01432064601124719,0.05646754094788007,0.03488663636501591,0.006024938568548531,0.012004186176342932,0.09200803314007203,,0.18254659274553162,-0.021192124433794545
GNAS,-0.0022127019892717414,-0.02229676054917428,-0.04434479708848961,-0.0906366199843026,-0.01659084481551497,0.03969073843276446,-0.14610018222583027,-0.045619256807449673,-0.002121975673598522,-0.028035444602666767,0.0031037850874370055,0.045646285074276524,-0.1835928025446091,0.06949184735550856,-0.06251541957894785,0.08914655958119212,-0.0017230775329099672,-0.09356048689593645
BMP8B,0.019129492776908754,0.007943245230823967,-0.03250199081190664,0.05914205426337449,0.011974491041065008,0.04463161810307541,0.16064930545256637,-0.029273343787260583,-0.004488134220244199,-0.009508761753744356,0.024691773343196166,0.05530869986647822,0.008829853105866162,0.07456714330852829,0.09032362875932974,-0.04002036856430862,-0.05808432386607805,-0.03987509095118899
LIPH,-0.0019417842033545361,-0.01907829473070605,,0.10151744101113008,-0.006406788502597182,,,,-0.009940193412259504,,,,0.33435446759978005,,-0.016499472509731813,,0.07095962961117941,0.013136804794550814
CCL28,-0.025248328139088273,-0.0268359947425144,,,,,0.0755002567876647,,-0.015306262590977133,-0.011246857308334256,,0.055786562788418155,-0.03700526846914516,,,0.01587003420080531,-0.01837228708412583,0.03338298004636105
PTPN11,0.01604672996584409,0.05797141073186375,0.010787673054551986,0.05100164993941708,0.03627025082804329,0.06091061901215931,0.051747477159903556,0.036426712618737894,0.03246865431338106,-0.00440823183843389,0.022511268824271936,0.0168750897626196,0.08495601507769004,0.00642455282794696,0.03470178725375471,-0.028405419991444497,0.022655242756321973,-0.07698739935822177
ADAM12,0.07667038868008433,0.006559768451100202,-0.013971633537097856,0.0030561330361178426,-0.010424407608695554,-0.0046440042729241245,0.1210977776123002,0.04908985791992197,0.03335468020185672,-0.010869388422680466,0.06539389944800066,0.05596308112232805,-0.012533017153234708,0.010692905914989467,0.0360579400002801,0.04388622764146359,-0.03448273111085033,-0.007256676866128469
EPO,-0.016251888826473864,-0.01247753796021811,,,-0.01757072188478664,0.01976513661080422,,,-0.010399904633332319,,-0.013001501771569288,-0.022758859415920114,,-0.07503317188726914,-0.017918848521120093,,-0.019537400431370176,
EDN3,0.034123209917802225,-0.022906117928345338,-0.002444496606516303,0.0791268149667124,0.015476746565554051,0.0050155146234192914,0.05973069158500202,-0.017119499672873826,0.0015843697919419562,-0.0043699852319074965,,-0.022993696974768094,,,-0.0231625560007159,0.022444179450313025,0.049654930395174476,0.041914809330044
CCL22,,,-0.01483321593181262,,,,,,0.00517932592207777,,,,,,-0.020280277121068006,-0.03118902091023732,-0.0011845425999188002,
CCL2,-0.014488151667258082,0.025979449686273835,0.009502892128162575,-0.008685104129279633,0.015676112606454098,-0.03399626661318756,-0.028601982742586577,-0.006516441826868955,-0.0012963644760515378,0.0762538768330859,0.0599715482801446,0.026550847045347988,0.12286603674512273,0.032135437879109385,0.015891360391524157,0.015353083187662861,-0.005556142233620521,-0.003724106889429683
