,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,-0.015471719509742079,
BMP1,0.019663236949966526,0.028492426737886264,0.03164033081397547,-0.03130788271990842,0.04441657616607035,0.05252525942422362
NDP,0.013711125475977385,0.0013722777075536245,0.061873147496544025,0.06284237570785846,0.05811253901106678,0.03136883044285431
TNFSF18,0.0332098411997869,,,,0.10547500346568661,-0.021104198333609558
RTN4,0.015935256465337173,0.008393262668536182,-0.03285621079434532,0.022907737440601955,0.041776968086023485,-0.010961263856960269
HEBP1,0.014795735261128255,-0.02289347239251209,0.03722223015622564,-0.015172022891514484,0.031071117175058623,0.02191441604343872
WNT7B,0.013538565813971355,0.007755271283258851,-0.03444588346463106,0.04973779589812213,0.019167431180540657,0.029492967852459667
PTMA,0.0407586960445911,-0.062437346931413555,0.013721109900254571,-0.014942008639093904,-0.029973308713119748,0.012275738633352934
FASLG,,,,,-0.013418617052545925,
CEACAM1,0.005342442722251963,0.004412048065904009,-0.01668742686755407,-0.014464089308812206,0.04848055942685494,
PDAP1,0.07321903918640127,-0.02876390079125618,-0.02992865989464001,0.030744751718178573,-0.025582804528378363,-0.07246706995311082
QDPR,-0.03566084629637746,0.03734356569184017,0.002195635136578723,0.004984093982841379,0.013970578531459213,-0.0008408357777332675
POMC,0.02146110037738876,0.03752260352608622,-0.039092683185119555,0.008119614101934094,0.10397279831134051,0.061347418584273186
CCL18,-0.019721818518551773,0.05488364821384054,0.09013859903366508,-0.03428395006014066,,
CCL17,,-0.013311998947282532,-0.007102110070489018,,-0.012162469184179079,
VEGFD,-0.019721824781152864,,-0.01668742686755407,,,
TNFSF13,0.07451852650277457,-0.025543726486917263,-0.02618429802492578,-0.016242202873860526,-0.01981772837556502,-0.010794311654491564
WNT5A,-0.034608123771875283,0.017520511245316565,-0.00476024709970315,0.026926781896679092,-0.014564718579823117,0.023370169028555043
CXCL8,0.019668575795233567,-0.021344246511183426,-0.017170955320508236,-0.06685288611902106,0.005140075321073863,0.03671400966803389
GRN,0.011128893449025973,0.022898525146230624,-0.0133086967011395,-0.02170662096225536,-0.01104675711795192,0.00305124128468485
MIA,-0.005440273380114532,0.06922489114744235,0.06974714955261507,-0.06864935243385498,0.014525982230012231,0.009261534256454736
COL4A4,-0.023685743805620017,-0.009460319161706024,0.0332869228328513,-0.029150139209229396,-0.0003712191643200643,0.08194702298278975
TAC1,0.03334870800837287,,,0.03605229371848923,0.009258219071356818,0.008431614897942028
RARRES2,0.017139687942864437,-0.007704054987035601,0.045034618391829886,0.016079393814601984,0.029216547308004406,-0.044127248810392976
FGF7,,-0.008013380178136069,-0.015092070328792874,-0.022556267682303205,0.039844864022340776,0.029713143230700654
EFNA2,,,0.009870632107717365,,,
HBEGF,0.014144553522417547,0.05843412821704406,-0.01053386724283172,0.05825811430195435,-0.01831107084787273,0.048590693425456695
CSF3,,-0.024604087834235015,-0.004382703144999008,-0.020736247799485148,-0.012805203768613571,-0.011553806766278154
PI3,-0.020748184587981264,-0.0138008963107308,-0.029617393394791917,-0.060187272379793606,-0.02782145367729346,0.00951523953173122
PCSK1N,0.02079060341158946,-0.05135837387020132,0.01476926161804168,-0.0066360309887886415,0.025841133200291518,-0.009618067752099052
NTS,,-0.031055507815989595,-0.01932274448045921,0.0750262177004028,0.07163133353524731,
SFRP1,-0.020697302191553198,0.05940406234338298,0.03455636899234171,0.010819830475036795,-0.018522114131729814,0.02914205485260817
CXCL13,,-0.015798713875912005,-0.040749586940682564,-0.03382513528847396,,0.005899203508737333
MICA,0.030123968261907066,0.04465944103226599,-0.022275494362552706,0.08592314809786934,0.027862897030350425,0.05850922166718447
TG,-0.03105707965186022,-0.017688318410457003,-0.023798072121054326,0.06927821826349741,-0.008721695074568173,-0.04022131977683292
ADA,0.01221811054935271,0.08080914184465414,0.07141334239661361,0.015096361682139712,-0.04999531628306727,0.010556161554133794
LAMC3,0.04084846238515607,-0.0012560674614673667,0.086120346533236,0.05681284711096798,-0.009295163324792646,0.04662334923702364
CCL7,-0.012544742632953531,-0.019951617997940953,,,-0.013418612281045867,-0.015498022531936743
NGF,-0.021538700140325016,0.09151942697468,-0.01564709358423352,-0.01455174675258943,-0.040174920738896135,-0.0015823729013416925
TNFSF15,,-0.019450587174517166,,-0.012876853886030491,0.12481845101504828,0.010639873379179078
HMGB1,0.018722134434543774,-0.03680527467053781,-0.007504547821203001,-0.006127387958174465,0.0070740633160753675,-0.052389533176737925
ITGB3BP,-0.03345535037166824,0.03586417661129395,-0.005481540883065938,-0.0020078931278515945,0.012891017921655595,-0.009661585628805034
AANAT,-0.01820051301107473,-0.01750319863103479,0.05312476938691616,,-0.014197451378707019,-0.027474830158234837
RELN,-0.03929266879068625,,,0.07898275673680592,,-0.02560639399160065
IL15,0.016555488635933487,0.0944937704208187,0.053337950107395025,0.01638037217398712,0.052401825986496633,0.031222013911400007
UTS2,,-0.014905254651221476,,,,
BSG,0.057895896194072455,0.038906361359163706,0.049057851807896465,-0.05128255576221109,-0.003761311004071266,-0.041344428629579155
ADAMTS3,0.053857058205585395,0.051817221730652896,-0.026741897030547353,0.034357104340062755,0.019092158453952207,0.017522258830375483
CD34,0.034219660413329,0.04873808587797638,0.021593757807747648,0.011297642941359338,-0.004303202428856075,-0.028627750796405355
PLAT,-0.004991022517084119,-0.007428342394595411,0.0013748495427599238,-0.014190208367441422,0.01899950914569565,0.04073262604953984
NTF3,,0.0296048176445714,0.04584941167432258,0.0485320698699941,,
LTA,,,,,-0.019107629948466126,
CKLF,0.030443982466894566,0.023263833383184947,0.009625669755448462,0.04513094658892448,0.014705049031320569,0.02343983760569511
CD24,-0.015130405894085186,-0.03697505259064158,0.030391740158924565,0.03101964546896911,0.060844442653981985,0.017491469311039187
HSP90AA1,-0.03242773482628337,-0.03560462634436868,-0.015025190427215793,-0.08307585638570188,0.00029642110891952287,-0.03568551711717331
BMP4,-0.03548909518157799,-0.0028731000998567678,0.0495229091791738,-0.03555686356969138,0.0833163889484978,-0.02006578056757086
SCGB3A1,-0.012544741378496026,-0.00041821229291459227,-0.01631896385525801,-0.026741162306967776,-0.02813524238603002,0.06334616644375553
IGFBP4,0.007596831699300572,-0.02572529778452552,0.015080478261527799,-0.02921467813671967,-0.024374793747445028,0.09590416923234893
RSPO4,,,,-0.01800903477243121,0.0078711421690821,-0.019720720287093905
LEFTY2,-0.015254606904624258,-0.016936664337933473,-0.018236475261380832,0.006680749277030194,0.06289718651526677,-0.006949430056672962
PF4,0.09129672091813726,,-0.014537046936447423,,-0.019107625526818828,0.08473008501880437
ANGPTL2,-0.04832324809361166,0.0003206786487875916,0.019846251822698405,0.035671683951793896,0.0006919540854814422,0.004838196749823214
LRIG2,0.027474239482124758,0.008871496304145958,0.02316520601433828,0.04246810585978733,0.02995741749410869,0.013953932410730509
ICOSLG,0.009318813811090705,0.02761187783469577,0.04987923141953588,-0.005715994334580987,0.08620945612910327,0.02765134207468958
WIF1,0.007631122554547083,,,0.07269276148225333,,-0.04979972801304577
NPPC,0.03169417854526778,0.03179094746716107,0.018111945598582795,0.03283887302089642,,-0.04940912060354219
LYZ,-0.017938053852044045,0.05968811831764944,0.012826274910667347,0.0011037753630723716,-0.024060729745841634,-0.007803505449901008
