,UKF243,UKF248,UKF259,UKF260,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ADA,-0.01738752224859128,0.11393397081015937,0.003970889192221302,0.0665001320512165,0.03800087498025585,-0.017503093534019475,0.1255492154505265,-0.02945739694061712,-0.09422789613707107,-0.01808018738067189,0.12058362098349729,0.031308821017827886,-0.025964637966637266,-0.005576562946247163,0.09048863622253993,0.04877069024317975
LAMC3,-0.03615171542142565,0.12919116806503786,-0.0501667579011072,0.0914903376262246,0.0483063456791084,-0.009034348688281601,0.04088906258376196,-0.05536230052409533,-0.1066321920152956,0.053735713756232754,0.05006391242824149,0.06419696625590056,0.06375451718390032,0.06567502348406708,0.07145053037004016,0.08140962963998247
CCL7,,-0.020647572146437122,-0.012543225305816606,0.030734719656160987,,,,,,,,0.033940805716689545,,,0.01717821111347831,0.01128589656167515
NGF,-0.021328914610571664,0.14901660632746525,-0.028739732865786852,-0.022290842957367718,,,0.11029694611984366,,,0.059187367747360824,0.005040323536007953,-0.04286870323251144,0.0850973173796426,0.13216531137222837,0.031701535709125477,0.03414314249697996
TNFSF15,-0.004269727378032028,,-0.013967494859317909,0.008202225320192462,,,-0.009879977625201266,,,0.018861644899620385,-0.03524515453529368,0.02645510971163006,,0.0463981703316175,0.055234667932245796,-0.02101072370433611
HMGB1,0.0045379463527399225,-0.019005375303093323,0.003206509835766742,-0.02692753512122294,0.02361387574624581,0.036910879544981165,0.12243488457151559,-0.035569565835232804,-0.03909937512874394,0.017849963867338416,-0.0005903532119278663,0.013486091538218767,0.026422711892873367,-0.009723225934867989,-0.0958202318194595,-0.0036175021751953754
ITGB3BP,0.06105085475735792,0.004831946590008422,0.008611860250623271,0.02358893275060454,0.008164984548571091,0.038342462058494696,0.051683043536422786,0.056242321660551764,0.045888174351410065,-0.06071208799227537,0.050407912169983686,0.07219298539443494,-0.0077364529989529555,-0.0016785856862247509,0.07337750181654225,-0.009191338755064197
AANAT,0.025663846276952947,0.014897708324718614,0.07827832415770011,0.03846250130443341,-0.014607800159282956,0.01038605677232929,,0.04908443278366631,-0.06390551214115885,,-0.024459855938547125,-0.006036385334523025,0.013177105109358107,,-0.024147602906819998,-0.025433024123846217
RELN,-0.03677566148817696,0.010012150039396596,0.07194601286758529,0.05540926061668509,-0.024879956692387236,-0.048583465049693346,,-0.021428338849147126,,-0.03222710212127659,,,,0.03821711498097735,,0.028977573838371542
IL15,0.01260938190550889,0.020011672316010448,0.01785783393644769,-0.05280724326457778,-0.005409921133179412,0.004575238613420435,0.07138183684653458,0.07442223476331683,0.09399687135704661,0.12058277863992727,-0.04134787013740693,0.05906235216305979,0.10837566743489396,-0.010549116216470793,0.06961606991497042,0.018803033647093254
UTS2,,,,,-0.010452389851626002,,,,-0.00014457940185646676,,,0.051323496258600526,,,,
BSG,0.012924786225404696,-0.06711567557336251,-0.011108661425892683,0.036865083329965125,0.0018690046625248014,-0.001561728110654299,-0.01592154998289061,0.015802606157471453,0.057616410341523275,-0.13032053057355575,0.10002947349513533,0.011866997768776063,0.0004900007184100852,0.0498483835799887,0.029219532610209143,0.040814429137763945
ADAMTS3,0.0010596507271960775,0.07193266664486589,-0.010336842951516982,0.063207810512331,0.052330541344660454,0.017257491172710627,-0.01911831007995205,-0.017916707132504903,-0.2129347180871086,,-0.029288187369855657,0.05898894702168062,0.05674593158146768,0.03674047440481633,0.03854259450103088,0.05031573911281009
CD34,0.05217228919030846,0.11641143107675994,-0.0200156838362476,0.050581386438709096,0.02831863148104075,-0.023243262990503423,0.15832946122405894,-0.01701338800234487,-0.10128327295528629,-0.03635810693373489,0.1038059181658388,0.08953207593497499,0.08003152693439172,0.029241320141327527,0.06284604915127544,0.005994966479431181
CCL23,,,,,-0.0166213577456125,,,,,,,,,,,
PLAT,0.10765813291607226,0.04328516608409405,-0.031238932786171573,0.05940104626860019,0.039147043080955936,0.024635959008578165,0.042563238197894204,-0.0020719967222993557,-0.1333803614347812,0.02808019948389111,0.06363028850496638,0.05303020735254494,-0.016068846901082377,-0.07101025344260166,0.04751175485266618,0.0698025470189469
NTF3,,,,,,-0.005979151656798862,-0.01754145736415455,,,,,0.08511011613773976,0.00011314853297139954,0.003153142765440339,,
LTA,,,0.05596803372171577,,,,,0.037740752380866216,,,,,,,0.06676911863868207,
CKLF,-0.040894915491162205,0.041371711720268003,-0.015549093275778397,0.07479652888584629,0.036440717172507596,0.047383627136225376,0.09901105949844773,-0.02220062409075837,-0.007452854942390194,0.10577865004806261,0.03463296329798687,0.11957019506637193,0.1016467207678612,-0.01318262456221636,0.04708403325349696,-0.047274209411851585
APELA,,,,,,,0.09473847140596095,,,,,,,,,
CD24,0.01651548323965527,0.009497084112044326,0.014647339686936402,-0.06559252632764852,0.07356675163292722,0.05380411631628844,0.047540556486299027,0.052827176075779636,-0.037455313247921014,-0.011322447566054945,0.01807989359388594,0.01682314678128824,-0.021944775125496623,0.012055145541566744,0.06674355210700093,-0.008700135323917451
HSP90AA1,-0.02113670874003269,-0.00025093952599457915,-0.015407148001649744,-0.08358385684435989,-0.0790697817267368,0.01496806971891228,-0.028464805057613205,-0.007137364960206238,0.08528191152577387,0.002973105704179526,-0.09619800549940696,-0.09001712783668372,-0.07180952212428215,-0.03507170641089681,-0.11952288778081273,0.00969417269586599
BMP4,0.06392816481729921,0.059002208376093206,-0.029821977650508737,-0.02703764054073949,-0.03562775287336549,0.004250960603294795,0.04165479776374222,-0.015296483140635708,-0.04829850824626843,0.08977439499753975,0.055736423979128556,-0.016753999084711958,0.06855240909148955,-0.015061436934731082,0.08170436521540193,-0.011640810656381827
SCGB3A1,,-0.020647570081707492,,-0.016591503186008744,,-0.010478997431499042,0.020070394984918673,-0.012526279200065507,-0.05286629893184883,-0.04464149748880065,,0.011067379134800015,0.07439737390660497,0.03228341846456968,-0.004990279325245722,-0.029519863373657383
IGFBP4,-0.028224636212518098,0.11924512284581625,-0.04106146757548918,0.1141125796356159,0.038074065259889794,0.03968027279353879,0.11015269954310625,0.05073163491601147,-0.03280477627771678,0.07074891775985331,0.09817264312146613,0.11126440642625086,0.08395049872484422,0.05011985804152303,0.1047837204954387,0.12019214200948505
RSPO4,0.10923437145425,,0.05990092402939566,-0.01914929171115849,,-0.010478995898708616,,0.0015667879403038932,,-0.04081812315242913,,,,-0.015563188788135458,-0.0016518557227651607,-0.03207003599512247
LEFTY2,-0.043643057206293204,0.16681757902394034,-0.011170847025960703,-0.029722660837243394,0.02348705821158128,-0.011490347163869749,-0.02897101147896428,-0.022160855329077266,-0.08438316312591215,,0.10568009493362594,0.06729964301412941,0.03949900378759402,0.005640586291579645,-0.05099602829354707,0.010168212573758292
PF4,,-0.021418539539964927,-0.010943716963051483,,,,,,,,,,-0.027088650608639867,,-0.029675669931939486,-0.025122273867990767
ANGPTL2,-0.007603247541244004,0.02418801792583917,0.016786874429285396,-0.007778840148578038,0.0162411970807096,-0.0004608845485495238,-0.05787928981018108,0.047777532548443975,-0.10457824573005453,0.03548625175665678,0.005751155484858557,0.04695033783429113,0.04054591377371228,-0.06331334531000701,0.0679821125879936,0.015287184381739363
LRIG2,-0.01295537737767004,-0.018917099151271457,0.006155152528729683,-0.026533795948209298,-0.02099634719073529,0.023317951477741777,0.07960289611386034,0.019135227290030553,-0.023120582860520645,0.001262561346750778,0.01845064240482212,0.02634892977362437,0.009390878092896309,-0.005185136186137048,0.05501083331977795,0.028613937458003003
ICOSLG,0.04550529125283919,0.05314468603000305,-0.01753275461225887,0.020164951623011986,0.04453300646930938,-0.005540757059530087,-0.008467952040573682,0.0001843120770993906,0.05052766295692069,-0.015962844024780695,0.07734780644628397,0.05696993830360342,0.08561853906693348,-0.008287950669854636,0.1294551887237519,0.03133827312661963
WIF1,-0.06063521019796651,-0.03853918538809606,,-0.010667580163314067,-0.012614612473982854,-0.019719300654911374,,-0.028851282272294915,,,,,,0.021940572263681214,,-0.04609883579342735
NPPC,-0.009104844097987758,0.010711075389782788,-0.01697640380061468,-0.03340446393000421,-0.03933092387556429,-0.014563239866350722,,0.019003703429554354,0.1179843414160255,0.11568686861968969,-0.029288131120137985,-0.02945638038077519,-0.03424366788867657,0.022634929915805166,,-0.010720345046557549
LYZ,0.0019080111664768337,0.07041559961213265,-0.011736247057791468,0.08508439296347649,0.025830378369355953,0.026217666138453003,0.07787287232115592,0.031319025380532106,0.16270506302675106,0.04616759478643042,0.02800487066606922,0.014832101585653429,0.02271554554371402,0.02683395183585553,0.07320765092084819,0.08824493886428365
EREG,,,,0.11278449408442158,,,-0.00972324440608795,,,,,-0.05751822824457437,-0.014994416609435329,-0.01906715096363895,0.027534726264075462,0.09080272755089142
SPTAN1,0.010073933830768142,0.027015777139285886,-0.0036824243571247596,-0.003102852120203853,0.025805267035702777,0.015908224275940543,0.0938458806572232,0.002745887886204054,-0.1572430815271569,-0.013603512422622517,0.0842972673338442,0.03194414618470393,-0.0004137281074370342,0.025312817845286047,-0.029772089695606848,-0.02110803504510699
PTH2,,,,,,,,,,,,,,-0.032304469754945636,,
LIPC,0.14339496622686987,-0.02622192214848416,-0.019666674441671646,-0.01853966616950684,0.014188364120041475,,-0.04235893188344503,-0.0027662958335284604,-0.025124846549050266,-0.019034425781334463,0.010434992872881427,,,,0.029518381002108577,0.015337171322815877
COL8A1,0.11937610183474753,0.07946568494650366,-0.012683330399504658,0.06108848839003897,-0.025532246416958254,-0.0313462015980869,-0.1274312883647129,0.03584910439818498,0.010944923253650202,0.01386651158933147,0.0366730456617106,0.022113932601951,0.013566528659184349,0.10246376178991044,0.05280951019582245,-0.05090824051010449
GSTM2,0.03330835641835681,0.00883036171132838,0.03318270798531122,-0.03754001843986388,0.005408955350282724,-0.030972512967268304,0.08587934249887998,0.03193443950898189,-0.07128612699807403,0.10286046168235866,0.11132072517432949,-0.02603775858753596,0.04443550431505769,0.03381477523160641,-0.009658254017073346,-0.022891275653850657
IL4,,,,,,,,,-0.045516359751838674,,,,,,,
SPX,-0.07215981386136033,-0.025994175810899637,-0.012317804949760786,-0.03718304672508272,0.0304742394492118,-0.02505147124593192,,-0.02780535239989217,,,0.01015363652015523,0.02510106561909536,-0.03363402216367338,0.032891006128929444,-0.0024578576465702456,-0.04345897941321593
MFGE8,0.07973376716970358,0.09374126546653287,-0.030478336526845156,0.03954451098785517,-0.007738964686773511,0.009943008390856916,0.004110968730141227,0.005862496813061187,-0.1437623993006343,0.05968320745500025,0.11426923851694132,-0.01712956403164422,0.0021557241510404006,0.04799042107695618,0.020963183278438546,0.08588525330427345
TGFA,0.05265251061309351,0.011659103351832319,-0.03914643418851546,0.029039140882271285,-0.014443870575501035,-0.0349686067709128,0.03327310106322154,0.06848280468430906,-0.044713096972597545,-0.010814060001939343,-0.024299010995595095,0.028862551523904368,0.025595976003530262,0.028881802902618683,0.06941869073855668,-0.028968652054657304
SLIT2,-0.052803141478083154,0.02512446219496537,-0.020705346620506916,0.011370328794992127,-0.013018111022412902,0.014175984797975164,0.06279198608509459,-0.04037969292403143,0.07298315777926624,-0.0050057316390379174,-0.012622765154395997,0.038397274488452815,0.08302552308282109,-0.02452387691438202,0.06303252113130604,0.03407867342506996
PLTP,-0.051035597686502406,0.004033124955071469,0.03732459831554942,0.1159737727795743,0.09494481099319918,0.05211383074778436,0.12264685329503482,-0.03484646474823116,0.13185130626140426,-0.15725466104254565,0.07560511441648764,0.12153521776934736,0.11866368353881683,0.10254254714264763,0.06298081736777646,0.015180890713612871
APOD,-0.007694692672965025,-0.024010546786313567,0.03556012678106484,-0.06538527068542951,-0.010427358615462097,-5.636229954894003e-05,0.04859300613214919,-0.009410338116516538,-0.03170357158843286,0.004645739418191565,-0.10687752067024649,0.050571839011853324,0.013825794137604758,-0.007094934756758954,-0.03219937702751658,0.07863754678267704
B2M,0.006967923491268342,0.07262410019104035,0.021917581489649805,0.054741286158133756,0.0327527583567399,-0.011573508021084635,0.16447860328521072,0.008637382709808622,0.11455803039525721,0.021325900553607748,0.02765540543171055,0.15024516728798287,0.1394358625777207,0.06681279869878916,0.07085809303633644,0.05098936609076545
OMG,-0.039648164494330944,-0.04183168675470253,-0.014403294398634223,-0.04634807670088057,-0.06931018726670415,-0.054373071059446366,-0.02145453845268569,-0.0116012954016854,-0.069081408205704,-0.11205623876403277,-0.07835377355841384,0.04230356701298739,0.025805642793692688,-0.026712913513178567,0.03698379278136844,0.03609060708056302
CXCL3,0.05350691414760413,-0.01041510777355784,-0.02244229927792543,0.10378894430433895,0.00099435287881499,-0.011210310596172855,0.199054301584114,-0.012928289384056942,0.0785611941564643,,,0.014296218782751353,0.005461899897554755,0.004342342578544382,0.01096271013721752,0.055478879235039934
CXCL10,0.010754162368384706,-0.014091517604352996,0.025272814620021112,-0.037965580351425596,0.049266021305149184,0.18313383480278614,0.2644144442534334,-0.020544616383903525,0.006517844907138527,-0.003170944865615161,-0.03950616829771049,0.032005390899853624,0.05423201115237055,-0.009500431573192164,0.05007841958557202,0.0028743265852260503
RSPO3,,-0.015899367777052628,-0.012708992234543946,-0.018539654738893182,-0.023986782431030338,-0.006377603466219501,,-0.013509813237969352,,,,0.05612464044500237,-0.04400297653079052,0.032790163539303835,0.05459490532356396,-0.04602627292709894
CORT,-0.009414589103374343,0.014895807433547825,0.0015147134391255543,0.06413824078394004,-0.021101671810436515,-0.002015861440990894,,-0.03584111498615186,,,,0.0023577189038607475,0.03384570176861302,0.05283402861080773,,
NCAN,0.0021073996750827057,0.006019007890237025,-0.008979108596810557,-0.08746203804948416,-0.041263922362342116,0.0023455610210962865,,0.038885471486226265,-0.16572013279828435,0.07256005199047061,-0.010691115422497401,0.057533863560170935,0.017295562304858656,-0.031133489639930626,-0.012141695419155697,-0.004439815683459935
PRG4,0.00410824738750033,0.015963352064328303,-0.012543227260492076,-0.013274326232268178,0.016561838948587832,,,0.005507967454927177,,,,-0.016986772316830705,0.03666681598070716,0.002719303577348248,0.13540712889207654,0.037978602350166285
ZG16B,,0.04326104500114327,-0.01455794926924724,,-0.022434345763466507,,-0.018519349890113036,,,,0.15312346519523362,,,,0.00768513068675949,-0.021431876145073192
TGM2,0.15441055575601387,0.11602557619076713,-0.03544210479617511,0.06135581412437016,0.0005185058764792634,-0.03659959713778429,0.08913713090558503,-0.025464451620937172,0.10010411033469864,-0.024326399755857344,0.10221738650617683,-0.0008907369243656884,0.021296869578891056,-0.0029645953069652167,0.08456460259358185,0.019529424643467137
VEGFC,-0.028606483568547534,0.04804121234886862,-0.009653945330906284,0.05002672689994304,-0.013366699929010656,-0.02074359168089413,0.006917609323507292,-0.016119636225465635,0.1417074990609936,-0.015599643979672444,0.025453127319275872,0.018182937905397236,0.06864998792335703,-0.01097085709449313,0.09120321658281216,0.05421892127195244
WNT6,0.01133043207227765,0.029899204454043947,0.016243092058156987,0.022755053317073566,0.01756507529348192,,-0.007237520290477216,-0.014068404505502374,0.06297193525336772,,-0.025858806676165504,0.01924653685993519,0.007035987257871536,0.014545352868192194,-0.044238754731883136,0.13446234970565657
NRG4,-0.027037621556770385,-0.01901713883223791,-0.015265681376901487,-0.018907541800547625,0.141806155496795,-0.010930080055121087,,-0.01880543583856262,,0.17798610280474572,,,,-0.010325566076098957,0.015546623007100923,-0.01754459106757357
PMCH,,0.039663278269355735,-0.021152088784179308,,,,,,,,,0.08282877552921439,-0.008326238164920827,0.058457289191308076,-0.02768687902964392,0.004334607781726489
COL9A1,0.03128344514140414,0.06982005067332585,-0.015943890021327,0.060805273292998806,-0.021705218695250356,0.00371789519525377,,-0.021428347068277277,-0.023558830567441034,-0.046679457301085435,0.08509326908493914,0.06086016139639084,0.07839110858041308,0.0042907051513420245,-0.002309100854775947,0.03647036956964307
GDF11,-0.009120127755862115,-0.054327358560340114,-0.04359809478708109,-0.0724834396590881,0.002299964305171809,-0.03467238114214872,0.01678726790919576,0.028124573444203507,-0.11072841775595735,-0.023711767121465895,0.09232471886398506,0.03742637992314602,0.0013175351267831167,-0.0035436972212051416,0.07347921830397612,0.05223773521765808
RAET1E,,,,,,,,,,,,,,,0.07263060729708917,
IL24,,,,,,,-0.02410015619748148,,,,,-0.028129259586272035,-0.026656735847061457,,,0.06008725569804498
SORBS1,0.021294049703316414,0.06894450083770455,0.04310923645122829,0.04241250218453789,0.02472118787151693,0.023785808318104222,-0.007872142881280622,-0.02389170735920844,-0.06820633893387121,-0.00010219902422921553,0.05228572920989524,0.02952632569842393,-0.03157491338661572,0.028704411920963596,-0.01215610659121569,0.03430270360870091
DLL1,-0.04731657852274874,0.028440479189795333,0.024067313581728974,0.011231536063707663,-0.01630826198383556,0.05467559723730812,0.06461992144222889,-0.007781276804750826,0.10825920209783575,-0.053867318829087886,-0.02088202850448427,0.0720028488396101,0.051620150728822686,-0.011851917778189147,0.08669249624690836,0.02215430434026828
TLN1,-0.005043250285886409,0.12866406794537963,0.02177494891891381,0.05451897787642782,0.05464781171585707,0.03339386188244323,0.12570328498156438,0.035922265830989154,-0.012210328337198316,-0.00025706579269768354,0.07523077989914159,0.0007923368013167014,0.030895279713840505,0.06687322925866397,0.03111165397375985,0.05164178798582038
COL2A1,-0.02767478614060532,-0.0021478266579227296,,0.10952757748037617,-0.0191793498455096,,,-0.013124867941624659,,,,0.03297272013610386,0.016983644837501748,-0.006066414106486248,0.05027657402753345,-0.03000468640094589
SHH,,,-0.013034472546789414,-0.017357362007168562,0.13795419947185328,0.011183031008950342,,-0.012526278105190726,0.012834949004709087,,,-0.020936052424305976,0.025726577405543252,0.020891481297200132,0.0015321073729414388,0.004576636612248812
PON2,-0.01476478309751795,-0.007463554921431889,0.013643555361750909,-0.012657868981312059,-0.007347614952768977,0.028584102238575302,0.1336983692975633,0.0026130753953834056,-0.18184214539655388,0.05285728961263046,0.021820779027133894,0.06515073451042908,0.040779169118594374,-0.0013067491906650587,0.02042075842844756,-0.03637796607603471
ICAM5,-0.03563525883501074,0.04457279224185843,-0.02031515060123903,-0.031442010284240644,-0.016684977446190553,-0.013954091692029748,-0.022813758996374334,-0.010999589564361228,,,,-0.07862901799026563,-0.015470771716477665,0.051246253732199175,0.03108072652681742,0.018070095198452082
HPX,-0.01842557435095251,0.0050381111483953,0.036264619065358925,-0.033634541389888514,0.028032979175468865,-0.01047899636319049,0.058911090183280515,-0.02139844326603402,0.012164206226327816,0.04877261088842786,0.0032020148408413007,0.05189463568975316,0.0850136624498794,-0.0006302308634746446,0.03511239683736127,-0.012965520345877802
SFRP2,-0.00238210577435362,0.05078518674269424,-0.014844851686824022,,-0.015306903954678406,-0.01997304192547341,-0.00745040112019097,-0.024573351998476458,0.05085718519626987,,0.037982552312023694,0.057539997095537546,0.07788498404793504,-0.0509007438854827,0.07103897201176677,0.015184139986055827
