,UKF251,UKF259,UKF275,ZH916T1,ZH916bulk
IGFL3,,,,0.03188558990630827,
BMP1,-0.03978576311799156,-0.04520333518064814,0.03319096788815838,-0.05590970305989718,0.1252112777576515
NDP,-0.00732135436410847,-0.038322487297855576,0.06322535592403553,0.011688273533435252,0.03889106601406806
TNFSF18,-0.03090858464493832,,0.012982490080432669,0.03091821448930882,0.01661326123869563
RTN4,-0.02069943737171938,-0.03967559163329561,-0.04467066052863128,0.02157898737851885,0.08173006069742737
HEBP1,0.028405763932595363,0.02607729680206422,-0.042387548030913234,0.05898689925315459,-0.012806665598047872
WNT7B,-0.019199454653746693,-0.026412439634266437,0.011568721883244265,0.0790998287158827,-0.0010730321662513864
PTMA,-0.009620540812941353,-0.01575992481069011,-0.055273094868256704,-0.0077325497993193755,0.059148041480810654
FASLG,,,,-0.014640296725729715,
CEACAM1,-0.014734426677311556,0.019296006338855445,-0.017686551244626578,-0.0203698226256602,
PDAP1,0.03275639782680606,0.0016744812869637733,0.03741946770491812,0.04616187666523712,-0.02457113932300241
QDPR,1.2345918145924065e-05,-0.0022148884283203136,-0.03975119777606941,0.0555014833818293,-0.004617768101190507
POMC,-4.35043635471404e-05,0.014494980329567243,-0.013048432311156506,-0.003808771182258022,-0.022177907295746226
CCL17,,-0.017677479063295795,-0.014025374564154982,-0.013269784589324849,
VEGFD,-0.021104110056564457,0.009328259754765032,-0.014942850315605232,,
TNFSF13,,-0.012193529424197564,,-0.00206554855701621,-0.026444435395783682
WNT5A,0.026532871824006238,0.021908095117149036,0.007647180206996238,-0.042563995667828945,-0.016380075819567106
CXCL8,-0.01976063777647105,-0.06172335041625016,0.052051406947295584,0.0005168766531285302,-0.01229817231056227
GRN,-0.03735488658300321,-0.0036452572600724664,-0.015040571911562925,-0.02879013507344588,0.04418730326575378
MIA,-0.0017158508422185452,-0.037222840370974966,0.056770591702257,0.03225975148051329,0.007227782509607057
COL4A4,-0.031563059852736275,-0.007235657837173647,-0.014642924971434074,0.04977183352262637,-0.012644081726777438
TAC1,0.06617189631359614,0.06800620892678154,-0.05584269070511408,-0.017444481171157905,0.05779987440832937
RARRES2,0.026199121174372772,0.05005368401756091,-0.050727615261166925,0.05225547817219937,-0.027513124548019838
FGF7,-0.023819890516183048,0.006291584491163893,0.0015509842644402818,0.02329840033206431,0.05484961673360057
HBEGF,0.04617872533704351,-0.05407479968220657,0.062218739631275596,0.08064816803567504,0.038319609190327376
CSF3,,-0.021070013690356305,,-0.013971036066668727,0.06593878392174397
PI3,,0.011973893034874386,,-0.016958154459788956,-0.03512901607428772
PCSK1N,0.04272026582780091,-0.0016098979834973017,0.04200014105654016,-0.0008544079592468292,0.05923662695323765
NTS,,,0.05179540505440085,0.019208669355242514,
SFRP1,-0.009878484757448952,-0.015424283780762169,-0.02228799743291124,0.020895322005659092,0.02650659683209907
CXCL13,-0.01498096453987923,,,,0.11433423135349836
MICA,0.011894308423583915,0.08246634647199833,-0.0021714065912076443,0.010139065221006329,0.01842790369355554
TG,-0.020035851525422275,-0.016645245934175556,-0.014130034104217246,-0.027246185198667408,-0.0277898626373589
ADA,-0.04139140162430911,0.0027501677775686817,0.012057167668496589,-0.022963906139975638,0.047689583903787795
LAMC3,-0.01510273029241615,-0.02308545509450519,0.07968518561634391,-0.08170319260646904,0.06479901519274864
CCL7,,-0.012034486215811694,,-0.014640291519814948,0.0038867271434833758
