,ZH916T1
IGFL3,0.018227478563770955
BMP1,-0.019549534620069354
NDP,0.08687093605139903
TNFSF18,0.1482561201590559
RTN4,0.028095201751541118
HEBP1,0.030385584494599802
WNT7B,0.0031568546074608184
PTMA,-0.02954935951333068
FASLG,-0.018320051273232357
CEACAM1,-0.025489660620942316
PDAP1,0.01658355893394283
QDPR,0.08187407180911312
POMC,-0.011632926940105695
CCL17,0.0345013934450697
TNFSF13,0.0201966372707751
WNT5A,-0.030802682000944086
CXCL8,-0.07356390670040834
GRN,-0.01885410462041267
MIA,0.02613231570299767
COL4A4,-0.04876386697753317
TAC1,-0.021829051383152227
RARRES2,-0.007392243314993844
FGF7,0.03836384993367914
HBEGF,-0.024267488577710928
CSF3,-0.017482575789036288
PI3,-0.01634604130478543
PCSK1N,0.04471193212660892
NTS,-0.025889310798243362
SFRP1,-0.02528770880435635
MICA,0.05674400271573431
TG,0.06500595658754615
ADA,0.037305708017605736
LAMC3,-0.042651983421093054
CCL7,-0.018320044758840796
NGF,-0.0223182985192623
TNFSF15,-0.011966821325568163
HMGB1,0.005590068974173402
ITGB3BP,0.02739994115937195
AANAT,0.13016349741579575
IL15,0.01746168117482568
BSG,0.03325492692694989
ADAMTS3,0.08382067721107578
CD34,0.015580813549724746
PLAT,0.07918057713383927
LTA,0.005932158693129805
CKLF,0.02504828694609023
CD24,-0.008614374532253182
HSP90AA1,-0.04611227926349873
BMP4,0.032532102511051195
SCGB3A1,-0.016053313473823033
IGFBP4,-0.026127090683106976
RSPO4,-0.0091038355564617
LEFTY2,-0.013726193992664629
PF4,-0.02608709064356439
ANGPTL2,0.05162735218679289
LRIG2,0.010187543509805426
ICOSLG,0.01989729975960628
LYZ,-0.0014528529488119757
EREG,0.003248604774422818
SPTAN1,-0.005817324218121915
LIPC,0.062107176916120076
COL8A1,0.02565498535815372
GSTM2,0.055645628714496125
SPX,0.04500983941987928
MFGE8,-0.010987796599625158
TGFA,0.05757776193642727
SLIT2,0.021659923391899455
PLTP,-0.06363495196622383
APOD,-0.13787934636691473
B2M,-0.03253730357112372
OMG,0.033067384505274834
CXCL3,0.03382294390297592
CXCL10,0.042065211347879855
RSPO3,-0.018591263120268667
NCAN,0.05845534482500756
PRG4,0.03427490767720352
ZG16B,-0.005229558704979845
TGM2,-0.032748480805509454
VEGFC,-0.0212342133961603
WNT6,0.02985175174347803
NRG4,0.04721699910905359
PMCH,0.0038178584352166187
COL9A1,0.04914988227250601
GDF11,0.03414779387721767
RAET1E,-0.0203944858341821
SORBS1,-0.03781764686225559
DLL1,-0.0004221494334960327
TLN1,-0.02301278438341211
COL2A1,0.03447062959960968
SHH,0.1327388365103141
PON2,0.025809954433384893
ICAM5,-0.018332242442739285
HPX,0.0409873010838328
SFRP2,-0.03849278763820235
CD70,-0.02836433425450623
HP,-0.027810499338645857
CXCL2,0.052159047044288455
NPPB,-0.01885876803605884
CCK,0.010421587912207368
SEMA6A,0.05275861457761028
IRAK4,0.04781234992753089
GSTP1,0.04644359749529431
VCAM1,0.05330449611537993
NXPH3,0.07916106302434496
MTMR4,0.012380360100249432
LAMC2,-0.024063259643258155
IL10,-0.02908847433825715
SEMA4D,0.07603845112043005
TRH,-0.02112308489716957
SEMA6D,0.09233297982225931
CEL,-0.029526167162314307
PDCD1LG2,0.08513427663425156
SPINT1,0.018825773704793984
CTHRC1,-0.03281080479350634
PODXL,0.02927099492833421
JAM3,0.005709115973230449
TGFB2,0.03594922345635621
COL18A1,-0.05641661549047041
NODAL,0.0005630134515623277
INHBB,0.06228477181216884
LCN1,0.017576567166897112
ARF4,0.009142059577822135
CXCL14,0.11381561844657713
LIF,0.03004257119972673
IL17B,-0.024071959252635514
MMP1,0.0414447669069694
MATN1,-0.025690184970325866
ADAM28,0.02542662330072331
TCN2,-0.015579553414379806
THPO,0.1403153861768271
CUBN,0.0799147787210534
TIMP3,-0.05894074522052338
PIGF,0.06826580270688228
CRH,-0.00467195370668508
BDNF,-0.007246712882731189
CCL5,0.03750001802508536
GAD1,-0.018943482470011368
COL14A1,-0.009038118644246836
HLA-A,-0.025503937972961743
FGF18,-0.0211230865918581
ADM,-0.017591281252473327
CCL15,-0.01832005136126472
GNAI2,0.005599459494182561
HDC,-0.005828272568683993
COL11A1,-0.032819149002732514
NUCB2,-0.02606198864190803
CXCL1,0.013654446001552497
VCAN,-0.09603520366565242
MMP7,0.028589892870925476
PTPN6,0.017805174868602232
PTGS2,-0.0411956636430009
CD58,0.04153106372529233
TNFSF14,0.006905435821825703
CNTN4,-0.031172706674249224
INSL3,-0.008809642576273487
BTLA,-0.024255269449876046
MFNG,0.01208358252842053
ICAM1,0.035324309146932985
PROS1,0.010548207975996648
CLCF1,0.019951090302530172
PSAP,-0.0006940993123862114
EFEMP1,0.029936042235118036
C1QTNF1,0.049638564015339705
ALB,0.0018005893207567302
EFNA3,0.0740391120379055
DRAXIN,0.0951793870670962
NPTX2,0.018956020929828454
FGF11,0.06193373657425651
CD59,-0.07848271941500337
COL9A2,0.04309004910817269
DLL3,0.04914403422190929
FGF5,-0.016378859507841365
LIN7C,0.03480684026782877
GDF7,-0.023166996752857816
PSPN,0.06793322930525084
ANGPT1,0.02514444298669264
PNOC,-0.009365659454682982
L1CAM,0.04895618476523088
APOA1,0.07071668666340633
PSEN1,-0.0013057537434638614
CALM2,0.1376848828704201
CLEC2B,0.06623922934664055
NTNG1,0.10477856468098812
LRIG1,0.09430121390237957
CPAMD8,0.03717175994042772
GHRL,0.057273213719721855
NPY,-0.031675343138300636
MMP2,-2.7361733039991335e-05
PPY,-0.05018311421539631
ALKAL2,-0.011660108345440484
CSF1,0.05409060358775444
SEMA4C,0.01196605568122798
BMP8A,0.05124497095167785
ICAM2,0.0340715168457343
SYTL3,0.04944845384417907
IL1A,0.027488629271582448
PGF,-0.008896834383268937
LGALS8,0.020421239430394394
DKK3,0.07810627200658186
COL16A1,-0.015958600278962492
TPH1,0.051127103011063484
TNC,0.059810801809473166
TNFSF9,-0.011924072461297243
C4A,0.09202439277309794
CNTN2,0.04571932335795427
LUM,-0.06419329504157305
BTC,0.002112083997177811
APOC1,0.001168338072052217
PKM,0.07183678847770263
TNF,0.006997541680627988
GNAS,0.04264793003970956
BMP8B,-0.03209111443308731
LIPH,0.020429817247718692
CCL28,-0.017482569347183115
PTPN11,-0.0930185251266697
ADAM12,-0.021349582379867994
EPO,0.13846180669853508
EDN3,-0.021088238589244815
CCL22,0.027970135607902392
CCL2,0.05677087974195295
DSCAM,0.03834203645445928
ANG,0.05467747504900982
FBLN2,-0.05604065996302984
VTN,-0.03031924114409868
VEGFA,0.004634641257019221
F10,-0.03282277084749506
SERPINA1,-0.04218578180788229
