,MGH258,UKF243,UKF248,UKF251,UKF269,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.09665096447330554,0.005039629344556149,0.0777624034279306,-0.012535165699693969,0.0123611494004974,0.02129654878131484,0.06843925391054063,-0.015017999898795487,-0.024021338799898928,-0.06495078733653092,-0.011740095837777331,0.01395769686812495,-0.024667441278365194,-0.01702009941596881,0.01616199501394446,0.0036376608576727146
QDPR,-0.0557258117770005,0.03392291151939456,-0.009749511160119465,0.017895190339063772,-0.041395757512969124,-0.03708671521938259,-0.027691444522019194,-0.007157779375971995,0.09531799138682942,0.06185809309951691,-0.03790670440064762,0.022734030792637597,0.09062058781721881,0.08484159830979193,0.04513921087219799,-0.06537767617221552
POMC,0.07966100663871271,0.024023093469535458,0.11535535306871801,-0.03813057125826297,0.005310660082388726,-0.00016793985887687097,-0.037500451450211865,0.12474056130537227,0.055929444572858755,0.06345069237356103,0.04541952255405543,0.0036744976052305992,,0.06363478737828906,0.018920821711739616,-0.024152100134543587
CCL18,,0.027096154751856786,-0.05801801563091169,,,,,,0.042695858657597334,-0.03889508733834572,,0.021032135505202068,,,,
CCL17,,,,,,-0.026307119972816085,-0.003233969773761613,,-0.012011857697411452,-0.05901229610145006,0.008959456864228565,,,-0.014114250393821715,,
VEGFD,,-0.010321005131851926,0.04006851820551467,-0.0270583928065138,0.042505739607095576,0.023970773068426043,0.01922908775403641,0.01817086853823004,,0.14719952662235156,0.008385887001147042,,,,,
TNFSF13,,,0.12562539002699472,,,,,,-0.02309076130968813,-0.00791215825442539,0.13167533969872994,-0.03769880417680008,,0.052762924979141854,-0.02252187239018583,
WNT5A,0.02727316448050461,0.05813542143586464,0.030868461241343778,0.022861947941878166,-0.04334335175529183,0.03111520721410721,0.050330322436928976,0.040347384317232816,-0.01802202543263467,-0.0017118741676744676,0.07102069585883147,-0.06706148284266074,0.14483398479462914,0.08433107460704604,0.008685645027431908,0.12013410591040044
CXCL8,,-0.05631475544178844,-0.06520634663230414,-0.03420738709850777,0.07290574370288606,-0.01796982425065655,-0.017710681989293046,-0.026079085259996797,-0.0737964976593076,-0.1762503736376005,0.04268011551720424,0.004249396779736143,-0.004657190861207366,-0.012826925258605749,0.032317790669920764,0.09446368055476692
GRN,-0.12062447081003674,0.05454706970464218,0.05381872312910283,0.022437459766710636,0.1013229056287881,0.03263051438350002,0.026375521952251468,0.05959548302610394,0.004675669029242778,-0.07757346772014287,-0.0011448055533614338,-0.0771025395865848,0.12048125106432744,-0.020841777503997093,0.017242501763341637,0.11093328611456214
MIA,0.030170546668687372,0.05944134752856955,0.005626688288229112,-0.01228065484762297,0.008902603936319605,0.04361889071677858,-0.053680609000604174,-0.04527239686209874,0.23951242429054034,0.16583979114164502,0.07093592095083312,-0.06976725055187909,,0.1556684235189766,0.061035799868998396,
COL4A4,0.040375502070164694,0.029626619582862838,0.07859911842237838,0.007938983111374833,-0.014302194555492004,0.018393668941692767,0.0374951320539948,-0.04314462345583216,0.13916492497880795,-0.02466785018534299,0.03065202681392069,-0.055016927755367484,,0.037559430863084796,-0.020834196965118002,
TAC1,-0.04286053363411108,-0.005381908037763603,0.09573266231324891,0.025642947183582888,-0.030246110745894582,0.013999661145574731,-0.10698865803795532,,,,,-0.03255145079780412,-0.031621212672933496,-0.011185579723550925,-0.03398143201148627,0.11721395190255741
RARRES2,0.12637054938921663,-0.024493349942887294,-0.006947333605092379,-0.03177883062753921,0.0858503140728096,0.022935402006323068,0.14104749158619329,-0.07522855385604829,-0.009732967102109509,-0.07359812736773969,-0.07686980240876082,0.005630534456478755,0.00727253100005253,-0.02388363600783398,0.002490973566155562,-0.018248972019102454
FGF7,0.016200101828967837,0.03392379297737706,,-0.032638459775477344,0.028736699982172074,0.02157573525607147,0.07373585554337253,0.049949198340978204,-0.004722669017767206,-0.010886061846324922,0.050893728623810364,0.03845975296068572,0.13132375588724082,0.05143478225396029,-0.016139917794271125,-0.04689903514115442
EFNA2,,,,,,,,,,-0.05522118431192528,,,,,,
HBEGF,-0.032722360032030835,-0.03556738431703235,0.03876240431841194,0.014169684586733433,0.014412462809314018,-0.03047193669031911,0.020452193624593138,0.05238369074932695,0.05144242478647747,0.0018137640646467906,-0.013721050132072138,-0.08116621429847067,-0.021245592941434497,-0.048408363843005536,0.05667986513646485,0.03333735439565282
CSF3,,0.013861212147544625,,,0.08658801263941372,,,,0.010412156045507251,-0.1121824085029399,,0.03609801245335362,0.06979351826823314,-0.027359903554143743,0.006697203772591687,
PI3,,-0.04144256926933509,0.005322100689839821,,0.1654637394014944,,,,-0.08517781028280753,-0.18035648323200873,0.06932655546297102,-0.023120540171630857,,-0.06622362268545054,0.03385503748613111,
PCSK1N,0.12501840126852232,0.015577133607989763,0.05995596268374184,0.046462234812202935,-0.033203371840956196,-0.007102050534399798,-0.10437566041461116,0.06308645713948396,-0.023463407259594823,0.016665909099593843,0.025729109931715222,0.05255932884236221,-0.07183915312521533,0.04582129385319788,-0.034077416415536785,0.09550097323379615
NTS,,,,,0.023197608117756695,-0.0013474125316328468,,,-0.08234880543260234,0.071833584963306,,0.040521565290824964,,0.0786687353428058,,
SFRP1,0.0446894668834136,0.001712112971103329,-0.017666397591395065,-0.050197456188789576,0.019921770294977905,0.05287882612307027,0.026540536000331474,0.04327720013492117,0.09934486367208281,0.03703204197407064,-0.021455069947256104,0.03465057420468261,-0.016747841283138366,-0.026805557684802146,0.016645257261233563,0.018160499573682928
CXCL13,,,,0.0024333057557519907,,,,,0.005697439842610401,-0.02576461528706008,,-0.0737559301849001,,,-0.03915834501174518,
MICA,0.0671697424002339,0.05824631551491564,0.06419195148526173,-0.03226659768208985,0.017332540520212953,-0.010231403221292124,0.08630972534179795,-0.026107337516711935,0.016488964760231456,0.16576455757513345,0.06234706424954041,0.011295993033039858,0.026637393090792293,0.1058148677271769,0.03432054229984009,-0.0721732221506446
TG,0.07499190768862198,0.0186833642315849,0.017680019754902535,-0.03468380609630023,0.023403110198144342,-0.0034894958936142854,0.012825584800804231,-0.055283139194171764,-0.0036845598097475984,0.08909015074541811,,0.01245276262653057,,0.07748601808764088,-0.02516994690626226,
ADA,0.08266962518314458,0.12815909973743084,0.12145565981547017,0.0006740781773702314,0.058183250896851495,-0.0309198090005385,0.04848231826285878,-0.0008675087993396508,0.0857344624440163,0.12809370167785325,0.1212381148336823,-0.0376310938547064,-0.020547964486951623,0.08945739846409309,0.029058797207081023,0.004533426426690611
LAMC3,0.06857700721553285,-0.0723851247249775,0.08264949492327184,-0.036732159147983695,0.009920926664037408,-0.0022754774570407006,-0.013758836057730142,0.06925446284198881,0.018747468104930644,0.0633689620676421,0.05154492595091249,0.006493996714875045,0.09881888385252344,0.11245950102536385,0.029134707394134495,0.04803985015811666
CCL7,,,-0.03690435917356307,,,,,,-0.03263939936493103,,,,,0.04396608587293036,-0.03327757870345959,
NGF,,-0.03884078592017907,-0.011741085368198921,,,,,-0.08361892477486414,0.036095535756119956,0.09128727213108384,,-0.06209300946925024,,-0.0141750374008769,-0.047423861547009144,
TNFSF15,,-0.008436742968726534,,,,,,-0.06200149896920236,0.01693886967805943,,,0.023854356455141286,,-0.018671941987064542,-0.013034553331105439,
HMGB1,0.000978992543211771,-0.034777103868489985,0.07793581599922345,0.010683801257479822,-0.011936182285496665,-0.009781965868474681,0.12540804122717752,-0.08241463856309698,-0.10794824195156857,-0.042609903364609764,-0.02299917678266386,-0.008574967556803858,0.11770162928734618,-0.023747703603431765,-0.14705250095658445,-0.09768109177002225
ITGB3BP,0.03436495426232246,0.0239375421400437,-0.02547457085534005,-0.04007552370016962,0.05444083565353526,-0.038584595454534173,0.12070686636078233,0.0392077202058807,0.06111436288030066,-0.0500748037928273,0.1037846065735373,0.006903860048576268,0.0020392000360764054,0.02239719885813811,-0.0321192382992737,0.042373184620236794
AANAT,,-0.03469681442405163,0.008073565472828295,,-0.013648974280102354,-0.021945809253236893,-0.03748564027232921,,-0.02181617103869235,0.03999954629805565,0.03821552789223946,,,0.024268508265409276,0.01803000706359048,
RELN,0.04129536736996508,0.08918600833153247,0.00554548350604597,-0.011981140677240265,0.03072946830155152,-0.008858921623621216,-0.03122957630345005,-0.08231099844384403,,,0.014232917294892131,-0.024750012170846027,0.11893612538997429,,-0.007965343441856768,0.03307739229694039
IL15,0.041824468403582775,-0.059544675894605,-0.019314584695572436,0.021520850462498377,0.021446392769125616,0.03613214723980196,0.012262535542643381,0.014490829455253821,-0.018282682592398264,0.034412947922587575,0.0723459873429941,0.10720966791982704,0.11974792950316411,0.09466692912326177,0.06784464933027393,
UTS2,,,,,0.009844850347185012,,,,0.12716181530624696,,,,,,,
BSG,0.12975456507472305,0.02571572171054655,0.06755447202741514,-0.047094764459577824,0.007845181873712002,0.009191742960469915,0.030635973155858656,0.0235266312206569,0.07276350067067872,-0.06171480178694758,0.04675919528102971,-0.011123167072920116,0.050549973275231974,0.1130222883319197,0.0757584167202358,0.0099314496151543
ADAMTS3,0.03922200386425588,0.058445424927505325,0.03667152997648566,-0.060941961942829116,0.028378738515947206,-0.034394900669477244,0.03985235321782277,,0.01273912807617031,0.10043392084523915,0.08305592118392084,0.078232517671608,0.12525194431061254,0.07132047582956212,0.05531906005312066,
CD34,0.02966532196527971,0.0034740680262803914,0.09459642815132473,0.039105950987990655,0.04479999794207051,0.08196117135213395,-0.024447269601957144,0.0536464725127569,0.05062359553913486,0.08194667918223757,0.05686303869591178,-0.004715088119860876,-0.009926975651235846,0.07586015664348243,-0.013718447434671389,-0.06613543174759795
CCL23,,,,,-0.01553036609869538,,,,,,,,,,,
PLAT,0.1417058769072891,0.08447894551860981,0.08681279710349016,0.015726689965058663,0.029762820207475758,-0.004746023749483222,0.06916929304370383,0.0017600239565383478,0.09016241372292814,0.0766745576938717,0.05501084730755618,0.05535229422725995,0.04111783207499413,0.14955753356878587,0.05173299441744469,0.04521703661137247
NTF3,,,,,,-0.035425771406775754,,,0.07810537950806774,0.11995202064081131,,0.041798496508439524,,,,
LTA,,,,-0.02550658002281885,,,0.061419401605260014,,,,,,,0.050614967210010936,,
CKLF,0.012873873821578901,0.0927114370399972,0.05124691063640456,0.02599663372109395,0.029058255630797614,0.01775637710055213,0.11193262382244616,0.008078418557341293,0.06209155063181151,0.14005283799692858,0.009905191211044767,0.010802912140951986,-0.06220472661390383,0.140809582882525,0.10004874788376124,0.022623688249493755
CD24,-0.06126386343326372,-0.00983061348491767,0.02067736301414928,0.05693989454284855,-0.043518107364247105,0.0334748059361981,0.029096774394116807,-0.05936669041125929,-0.00994083029604215,0.052841045616703344,0.04909228469498919,0.10196864045325153,-0.0008549536964799235,-0.07439654043002628,-0.06140976006109697,-0.03129920234381632
HSP90AA1,-0.050351350012342,0.007318733250424866,-0.009959424891916677,0.0684425345452107,-0.03776017420819641,-0.019743317423019678,-0.1211808941015996,0.01536548936283482,-0.21839291505805086,-0.2477069668183728,-0.062005214273304764,-0.11078275110313975,-0.10326874838070264,-0.10641874610208046,-0.06673604354905019,0.009065292126403106
BMP4,-0.0007145839892798851,0.047488121851330264,0.07683216593977969,-0.02703847002005413,-0.0324695192537578,-0.06336791262803679,0.04140114217732041,0.04044847573673499,0.07358286503155691,0.0028079284831194406,-0.023718266964562685,-0.025544568265921493,,0.0934129856657234,-0.015617494539359346,
SCGB3A1,,,0.08994461897153488,,,0.0456762394408342,-0.013101234636804161,-0.02602520347176004,0.036348708797426604,0.06581394603063478,,0.02375040881834748,,0.05616711163076027,0.04968272311975637,
IGFBP4,0.025041432580813185,-0.06510515254466685,0.08843556333218587,0.04682536466923131,0.03461639677459553,-0.05778300625242895,0.05816357698446446,0.13903355591987318,-0.05101322484929699,-0.04812098689320763,0.06974055634723203,-0.07307504691386793,0.01656905631532719,0.09536170188031017,-0.02456164236136592,0.05855185753282204
RSPO4,,0.030754023704470574,,-0.0008165828934533043,,-0.0032749109611984947,0.09627980307537756,-0.018592443509637784,,,,-0.03298033425711127,,-0.005347018117353705,0.08432228169406154,
LEFTY2,-0.049146954180472165,-0.03133014942119798,0.10750940285754822,-0.025819839633080866,0.0840779341971945,0.023485953772169398,-0.01880860453520393,,0.0005646478319156461,0.02223272491205802,0.11339744098783214,0.0014710757354570749,0.11140200747946433,0.10032869768817901,0.018364264249731477,
PF4,,,0.026077011557119965,-0.023201701237563988,,,,,,-0.01339072762082663,,,,0.0619490897911652,-0.03684144476786642,
ANGPTL2,-0.03334266596330572,0.04272993520920793,0.08425466166639006,-0.0277208339091641,0.014069058374014736,0.0030825934801036697,0.12129461260270596,0.04923653492633239,0.13631172339495895,0.08426261278399186,-0.021374526301216317,0.04131297764212468,0.060293802444174247,0.03271496008911822,0.026382413166028258,-0.11750700631617829
LRIG2,0.057289816441894834,0.017081209023879062,-0.03659789849227801,0.0012289136925272828,0.037063266063230065,-0.010353114915565358,0.07300551629881107,-0.053150136940384875,0.07460352792504124,0.06719284373269055,0.052921249130578066,0.03590656465757934,0.0027584403662180056,0.05754509130784234,0.06380148998483814,-0.015977793877424828
ICOSLG,0.016635581776102092,0.053068213736410144,0.07016221830919556,-0.029307171747467154,0.002018781234107166,-0.026521547577554323,0.06774898936392999,0.03583250086805671,0.031785013059425826,0.06468175722284596,0.03286834448445209,0.010677064102214926,0.06046685193113789,0.11162473404593169,0.029952119062676662,-0.014271549407304308
WIF1,,-0.04753765921460463,-0.0239646332615515,,-0.0016396689728675451,-0.0010799353698824601,-0.08127100500882078,,,,,-0.03885686238422046,-0.04323026455185797,,-0.06760326400670386,-0.0003485671022269465
NPPC,0.0689571568594973,-0.027933140843759263,0.06866370527854919,,-0.03674932313809744,0.007072660646240767,0.07077011404705291,-0.07109508546713049,0.01137738337972654,0.015497298385373864,0.05532676966281591,-0.048673632987839124,0.06427715437704141,,-0.06981303448805559,0.15482092075257545
LYZ,-0.11609009916056635,-0.009810309294779326,0.0018950745088780925,-0.012159925022642668,0.08054938912456848,0.00559661546011441,-0.018127141912001772,-0.027072609715934646,0.03975744744487864,0.06454556962511769,0.05629453018579368,0.02159545293062336,-0.025892376480642354,0.0067686596589999586,-0.0426952149084106,0.05555460983674335
EREG,,,,,,,,,0.059172604000831165,-0.05422119959523069,,-0.020113712632364125,,0.051282232725756556,-0.042415416571785526,
SPTAN1,0.11715575642150108,0.06139998807273586,0.08889637988262539,-0.05767830359582411,-0.0283713348408809,0.048947688023277175,0.023776168187320548,0.013090014115357707,0.0496904219635833,0.03568257134563829,0.019986623025749977,0.04809702563687268,-0.08293250153890627,0.0886479335384335,-0.05142663827706394,0.09425346900191786
PTH2,,,,,,,,,,,,-0.011222247390719246,,,,
LIPC,0.05002500895449581,0.01305409441347602,0.05575710731693422,0.05527167078968922,0.010102717221200416,,0.05447856271311024,-0.06129137364262458,,,0.05205902710207374,,,0.013284060265887373,0.030553557797906403,
COL8A1,-0.04210653363796883,0.07101588283641586,0.025287745231934815,0.012052307156250436,-0.004428870196326391,-0.02521764344481619,0.11957269901469007,0.009315512964026532,0.16278687980799914,0.04502176456229421,0.07356850265435091,-0.06482759331188816,0.12708426407500706,0.010879027150532839,0.04607670492281249,
GSTM2,0.01623562242080324,0.06631156973303667,-0.007032173937169136,-0.036152840817709156,-0.04247861807400984,-0.03291362992662461,0.03844427381088644,-0.0230266809023169,0.056170314981201744,-0.0033673372283163,0.0027262486112804647,0.037970790295150374,0.03590036728612653,0.06722862870532743,0.010986284842906237,
SPX,0.006947782799736969,0.08966915381969862,0.07054605280679144,-0.06966076588776213,-0.010160996195540044,-0.015867049193577443,-0.10206751795467989,,-0.032705211684470936,0.06751032776580451,-0.050974922684307145,-0.0282402648596236,0.08524267058348484,0.1208263797041807,-0.046328055423308694,-0.07178122726981973
MFGE8,0.048831693129544815,-0.026385789804373772,0.017624440778232303,-0.0376054960264432,0.03679737585616437,0.0225678644816336,0.026062788326529383,0.17462476589017545,0.0415672121894996,0.050271683528832885,0.045336195456089,-0.03707250701727466,0.08129399114660338,0.14046226490726593,0.038448294511047164,0.12259070210566034
TGFA,-0.0021275092929704245,0.013142345655777144,0.05856712019400981,-0.013025207074090635,-0.08334840995352084,-0.025690879106099723,0.07167472265212767,0.011584953871619497,0.08194683525877394,0.11731117671988932,0.002965864377330618,-0.005883292108238776,-0.016072512755359772,0.08332739767680908,-0.05598649424529443,-0.08124982420123948
SLIT2,-0.05108442865210849,0.010946868135390694,0.08038936438703154,-0.04313415983477796,-0.018349321952332028,0.06621742127093071,-0.04196086709678566,-0.0013173316858759597,0.044650586767215714,0.10030387782350793,0.02219953679443119,-0.008214057919500204,0.11461626586259985,-0.01687851050167211,0.055562584266972755,0.11564464188331687
PLTP,0.026891094973347844,0.0245115072551058,0.03517719656711608,0.009388775588236633,0.056299638673720016,0.042438153705185146,0.040064272550399856,0.024161296639990237,0.0285805692824077,-0.030348706860498998,0.004665678268658808,-0.11042924240775262,0.03093023110119434,0.0330806126394515,0.06122698015034801,-0.014111757589827419
APOD,-0.07399551723710988,-0.025540063150548596,0.023799312672390903,0.026688275644302224,0.032250964368238426,-0.034009631917997364,-0.06291778702371423,-0.0084937641370615,0.18031719818735759,0.13698597699750067,-0.051578287579169366,-0.06799152608301746,0.10970102059269726,-0.07605850603163405,-0.04240010766990091,-0.12468181868176073
B2M,0.07933830812940758,0.032695867050136565,0.11811376766352132,0.01843029078378945,0.03734271284904639,0.008927532382598581,0.12357218983613913,0.13934301589221898,0.1286220165005475,0.13042240847603498,0.07167409385603013,-0.08845851439037114,0.08562410489679008,-0.02977006234199205,0.02585062207169982,-0.15232288886212259
OMG,0.011516426177559666,0.06775158728701583,-0.0024883711319947928,-0.023655590516478246,-0.014808968151938119,0.045962454494246234,0.00847750107101172,-0.012999081253935592,0.10495462246863368,0.21288640202046372,-0.010943009740978825,0.031881737605569595,0.06574567049543548,0.1512637286655486,-0.025146107892924166,-0.023466527778520898
CXCL3,-0.0145367334233371,-0.04404660907807506,-0.043566420810321256,-0.04060473433657399,0.0036225974595726204,0.010141983854490114,-0.019655948314359527,,0.012895493969425121,-0.01735103795893571,0.0880278754369388,-0.06317276617688711,-0.059249549740975904,-0.05118445874622796,0.026698439084099274,
CXCL10,0.04395400914250253,0.002488944796430408,0.05894414746377382,0.036481502725097176,0.02268551957649745,0.01021322550034987,0.07017001563075416,0.021915537839648416,0.05165869125164674,0.035830962349425566,-0.0036646536755072395,-0.02924365432218469,,0.09192810675476139,0.030808672954971687,
RSPO3,,,-0.03399034367803083,,-0.02241233949627188,0.026619573040167443,-0.026457508473826597,,0.08518368139520881,0.05702165498887137,,0.012402922192012266,0.017444300143633608,-0.032702303886192635,-0.04215263428058144,-0.0371086957598126
CORT,0.0032282292271397805,0.031504600371230734,0.02981876001557676,-0.04143676917200812,-0.006796410647671879,0.12205016264763895,0.031976326174326074,,-0.03470346962430666,0.02375445882677441,,-0.0026155072191677755,-0.06835839053235786,,,-0.03962607661591289
NCAN,-0.03135985140260603,0.08720991807600513,0.09326312504910172,0.008077497229826739,-0.07421541752378673,-0.009052301461743304,0.18495461251988157,0.008670655875966153,0.12125986579084973,0.1362613040318018,0.0448389656863414,0.03553091216152982,0.004674745702139484,0.12910715763658714,0.025711971993612047,0.01818833307417269
PRG4,,0.012836557085713433,0.01907899645647462,,-0.01941517514241347,,0.06834654419329664,,0.09214081712752678,-0.0066204805294275415,,-0.004892385926791585,,0.016370435331872213,0.008535220437432524,
ZG16B,,,0.04977471993039913,0.045122277380295,0.0513642664527832,,,,,,,,,0.08287598964607634,0.04781333881178469,
TGM2,0.03147343433620865,0.028839495251226633,0.016297743317709387,0.018184208629352622,0.01714506696219385,0.009457766937647947,-0.049229270438059164,0.04467374185497896,0.005494697397677951,-0.04864181243916893,0.00954405994717832,-0.04252306432177591,0.00850466566134439,0.021166339051440667,-0.033888325579288975,0.020559212468688665
VEGFC,0.0005655050843098627,0.04092681732333646,-0.022127800493032816,-0.03584968299010448,0.0039866356277319,0.010519923827706073,0.007831071594399245,0.15804122399747045,0.0071867605262795255,-0.052563599233122545,0.05936039732938715,-0.027141584138012084,,-0.021084930411337865,0.012568686499273014,
WNT6,,0.002096448229169687,0.019761818965306502,-0.025819840310709732,-0.019092282445388093,,-0.0563434695112472,,-0.009106946240920228,0.03613438452969316,,0.12294187551304833,,0.03413755290228303,-0.032476134895977574,
NRG4,,-0.04923656406579756,-0.033990210419946376,,-0.0241828323048351,-0.039203253119006985,0.02094459145562005,-0.04314457586349703,,,-0.020565255693559676,0.08408480895646715,,-0.021666591701210852,-0.04883912572876452,
PMCH,,,0.014544810158349361,,,,,,-0.023592763443440433,0.10793033789866918,,0.020395560623453983,,0.017694528919698735,-0.013696337153945028,
COL9A1,0.06944279697009816,0.02261565468900593,0.0939790534518104,0.03842559039087367,-0.015078128948277201,-0.024522774701090343,-0.05620456764900268,0.0710786587467043,0.10917012229305424,0.11096797763172131,0.03696605220146423,0.010755042448375033,,0.12687921164675703,0.0383654711403254,-0.039005013818479005
GDF11,-0.007052958003118828,0.004112522494652798,0.022414940579993676,-0.021711320934249313,0.02958568429699861,-0.01759402192300531,0.11417779403319357,0.02900526164090569,0.028922328613048956,0.0016339348076439342,-0.00034010207408243404,0.07851491331260754,0.12928050904053537,0.11081445498340645,-0.0016573359566877653,0.03916112285348948
RAET1E,,,,,,,,,,,,,,0.042725446667157885,,
IL24,,,,,,,,,0.024933901021853243,-0.04980702345081542,,,,,0.026750304404782564,
SORBS1,0.016543250711980036,0.03439922004492466,0.01688515504706804,0.01785489244380141,-0.004083909405016694,0.03370463013325296,0.0677069452830834,-0.039416734950326764,0.019105662984320634,-0.007997797023232589,0.021100614662657353,0.027101432825624907,-0.05112156182272617,0.04883975938534208,0.028733397857041022,0.07041989826849666
DLL1,0.0496911303050935,0.050202764181125084,0.03773387040206786,-0.0558642655128485,0.014143922039916814,-0.01544031588673474,0.163037382305377,0.03337219924362289,0.10942770434626432,0.17899838942564694,0.016244748485717823,0.0047362876743147425,0.03623046934911886,0.04564147358407371,0.08951687371576841,-0.01787116880602701
TLN1,0.009078850007475667,0.008097584696352937,0.054490224222187425,0.04446260810209363,-0.0027512057785786595,-0.03155991485255276,0.0656399065042995,-0.022874147483484472,-0.06024276909263505,-0.07497078346748624,0.07814006476602744,0.018147611623941615,0.0601972469047253,0.020425256975758057,0.06785778643913312,-0.07319537599526264
COL2A1,0.02617013414215307,0.0038893014028944803,0.110888421123547,,0.0035503873329487197,,0.01604642383051114,,-0.025966787753723384,-0.016366297347148243,,0.0008861967791044407,,-0.031051322308252593,0.049131481421628494,
SHH,,,,,-0.01408765655083749,0.04858637598239386,-0.04649163063254112,,0.04138505204334325,-0.02325944734673459,0.06637366442203829,0.05355544388923771,,0.04089913168659256,0.03789421357806478,
PON2,0.05441420472137457,0.051452545630784996,0.0952446767988415,-0.03407327314380878,0.0023894425270062523,0.04017576894561895,0.15023520815102853,0.0439412850496699,0.19171191822861233,0.19126271901464958,0.003977847082387778,-0.05734998775688947,-0.04064458046188423,0.08402219247229127,0.07064210754171503,-0.019172955653425586
ICAM5,,-0.007606094225282282,-0.01842975393496341,0.025415247699321353,0.0453115725392222,0.010485212195999375,-0.029510037271868628,,0.00520295814116766,0.002688467655674454,,-0.017400498450180466,-0.06509895594852047,0.044886404165571124,-0.01962503485967515,0.12209152543506006
HPX,-0.014213471408510226,0.15636599803495504,-0.004707744810802312,,-0.026095918728700186,-0.01851150286304738,0.014763789004897346,-0.0561270450276438,-0.002170947726840906,0.07343386021560594,0.07738289788626133,0.03295572355814739,,-0.026493026492750413,0.07498750754852487,
SFRP2,,0.08055896471789173,-0.041128598751818624,,-0.014302190344015349,0.08453262408254908,0.012316965479620376,,0.06340148944762569,0.05748426721735649,0.0844620246091843,0.016909509108841023,-0.05989531119117424,0.01680393847180219,0.020070062620182447,0.036409724586714626
CFC1,,,,,,,,,,,,,,,-0.043214941798230155,
CD70,,,0.055977897949635175,,,,,-0.0043692741665349935,0.11836437174596297,-0.018747358013684316,,-0.015561073591635633,,0.015105715340419035,0.013664973211255338,
HP,-0.015432741452593619,0.08721950940281041,-0.012986389055640575,,-0.0005390929043526491,0.010239124522452236,0.14197152040725214,-0.001430124932713075,0.044896343775151476,0.04453878432314905,0.018190095123540268,-0.057078946068371536,,-0.0001975500684165115,-0.06136884089457929,
CXCL2,0.04195524426217707,0.014195349926340937,0.009999801172169292,0.02774803205376007,-0.019000083000927984,-0.01475772877231584,0.07329515187093463,0.09190748372885824,0.08997294201585426,-0.004816668779244062,0.07224479759587656,0.01362928951509166,-0.0847352522993649,0.014351196207625505,0.0021043560315620984,-0.006145299775633621
NPPB,,,-0.009660486196282703,,,,0.016700264464964178,,0.07280624910150423,0.016108473214253138,,-0.00559223665241056,,-0.04307564951148556,,
