,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.05265387467070897,,,,,,,,,,0.02544555728213877,,,0.11065404440862582,,
BMP1,0.041453320394781536,-0.1323327575778589,-0.028771711207144772,0.0732736182721085,0.05914479789045468,0.007928031863408133,-0.05654960541069054,-0.1374986844596345,-0.16256234788612572,-0.049261769348028936,0.04109121872162454,-0.16005381728802645,-0.20839955517587197,-0.06511578556858355,0.03074560359783234,-0.039191573507812875,-0.03206738632781005,-0.090294811964088,-0.02483906694896473,0.010039267965725523,0.026030067996606038,0.04969186215039288,0.004914943570246197,-0.04929598169833568
NDP,0.006933904760357731,0.03596864384843633,0.07754805059780909,0.020411789969142644,0.07526539552317271,0.019074900168306003,0.1683531207338783,0.05848945819065385,-0.10544600792221542,0.09663725716430983,0.002070186854688606,-0.018214453856719704,0.03596858675502913,-0.021789635136528544,0.03804190029459749,0.09496653575589722,0.07192882721833001,0.11506884148442575,-0.0592126300006655,-0.012456129276652192,0.05985215870935637,0.14852329243745083,0.08656249230906804,-0.08683395571696162
TNFSF18,0.05982291491072783,-0.04460932499073713,-0.0043846795274765015,-0.029058047064111907,,,,-0.008984018847270046,-0.045709914030191354,-0.02023587629454145,,,,-0.00016948124442562026,0.026921648525729185,,,,-0.026439346861367303,,0.03210346455939264,0.038461001115468414,-0.11096466968215099,
IL36G,,,,,,,,,,,,,-0.0363673642093688,,,,,,,,,,,
RTN4,-0.03517549148145477,0.2520836704672143,0.06490159219134843,-0.010049607632996355,-0.02206616425978982,0.047616999595079604,0.15585838412139275,0.44428747089563775,0.21636175273877195,0.09360478709180595,0.12557666073596627,0.3635090026420537,0.3373642254687923,0.014769475934213605,0.022790998660387883,0.024619504099813602,0.0385401313037089,0.028079891865669247,0.06759177746033251,0.14218414361399098,-0.040750400642621545,-0.022342310322372,0.15857354197674794,-0.0050714229184438625
HEBP1,0.029577365181772806,-0.09994908311606497,-0.006805568472737713,0.03452989063430913,0.008883908755070048,-0.0009179596686259671,-0.06345797722969257,-0.17318706710788345,-0.020221003203911608,0.006367017612056134,-0.019398650756778324,-0.11378564764440052,-0.024211214647923595,-0.07543702620633984,-0.048671862573584794,0.03412320184943034,0.0002883321176235124,0.07630855698772289,-0.11011865069766627,-0.011779169827588292,0.09013130356758099,0.10168300325243851,0.013671027919769603,-0.04126555121284552
WNT7B,-0.039610366369714094,0.3570726776234265,-0.03582556972196625,-0.02756832818765701,0.033260911053708805,-0.009260077913486526,0.049941152103205266,0.17262077593936742,0.31791367330827036,-0.03499285759255112,0.07087518202521992,,0.12091360222205556,-0.027735958287571295,,-0.0020005890540413366,0.027043359695243147,0.046222187491568915,0.03232377251319452,-0.005023059838192533,0.07539215377138547,0.09585574580730517,-0.02549316080774764,0.11379825518218298
PTMA,-0.055265129798467795,0.03188923509046492,0.07445253321952307,-0.02384738585966125,0.1451297584476178,-0.0035137685796984147,-0.13668495703469047,-0.3878309632938762,0.05465973910887197,0.11692529173733247,-0.057020494832276135,-0.4346864338397473,-0.39075530138880654,0.004591258913999399,0.00391381131486564,-0.05029237792217678,-0.09242075917273344,0.00010064808022474302,0.05688056016198239,-0.055027186476670806,0.04053230225059597,-0.10924122932678473,-0.10281781922771747,-0.08288700230212218
FASLG,-0.0025843736270540125,,,,,,,,,,,,,,,,,,,,,-0.03912944761941516,,
CEACAM1,-0.0415630050712597,,-0.043545550612619804,0.010844358165373151,,0.03910021784306363,0.07881920188999053,,-0.04531625593237656,0.06110646578074658,,,,,-0.04954939253042088,0.02058895170375143,0.0658989322860218,0.10618231800947783,0.05250415991640458,-0.034102911646245286,,-0.011752613829651539,,
PDAP1,-0.0020860288231186446,-0.02174182500340779,0.02703811063140997,-0.00390489589213342,0.026500781394706123,0.019180936001241673,-0.0955635749443909,-0.16816356713306393,-0.11325887508374714,0.06482015657748329,-0.0033440086517595564,0.010841389075490562,-0.169699218359414,0.026137018780714283,-0.04625854239940207,0.025196345577706662,-0.038989085068716185,-0.04147940467824074,0.08292739005405533,0.05143735835018042,-0.017605184818878655,-0.0015925638116990632,-0.07130383447280342,0.02936429824750279
QDPR,-0.015174970700194973,0.11480577929381623,0.012381858190104981,0.026129146803391293,0.04331758420162815,0.01627897079009025,0.17679759076596877,0.04715117223592208,-0.03941574162134004,0.1126644759033033,0.018475737529424538,-0.23798229663752088,0.04922700302804602,0.07464683525935092,-0.031050698084930366,0.06569351255744897,0.10292580405926588,0.09579332021140022,0.04889982007896995,-0.01131482450294522,0.013466173321626942,0.08542442383061488,0.1837508640550423,-0.01972939737232835
