,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.2053165893956959,,-0.006613462209774484,0.03346935613504727,,0.02422287958959664,,,,,-0.00761352569610776,-0.022353042555555622,0.09356663600329085,0.03955361877595673,0.05966157178449269,-0.01600016945093369,0.032051142878341175,,0.04050010755053998,,
PDAP1,-0.0336021988018979,0.024687367735419734,0.02071162225603605,-0.0015247765872193663,0.026076577617073857,0.051780123171199115,0.052892122439838096,-0.014294762555982866,0.08565601923476307,0.030081283491333495,0.028919651237816698,-0.08017076384987668,0.004446326913113095,-0.08177054393015917,0.011036805108383825,-0.03368879592019933,-0.019558009091063516,0.07371225557304181,0.06184447897931101,0.07368140705218752,0.0704832964920964,0.10140897109815598
QDPR,-0.0709252647979898,0.0001582986011755851,0.009383908085531153,-0.021610265910547658,0.02165885699705191,-0.017423380214723207,-0.06665634043098105,0.07364008741424813,0.1304173550500489,-0.055549879980993505,-0.021860874421427978,0.007864101575207155,-0.010215230668317208,-0.11022208491258156,0.02041908641576527,0.025199393818245857,-0.00988892057842513,-0.01860446486760314,-0.012865493355613359,0.05981191484764883,-0.12933944201079722,-0.016950646805895815
POMC,0.050242566539532636,-0.021109832753427704,,-0.03187560367930551,-0.015980569121930924,-0.03747156217426803,0.08246198235658209,-0.0019136809923969414,0.04364326443273253,0.0264369793575554,0.09981525862668876,0.0044075403801614125,0.06873710102944695,0.13928707005082358,0.02830275123926958,0.06936623404014983,0.011388671194717164,0.07297252685639685,,0.06085702129448853,-0.006069916065553216,0.035923286672631415
CCL18,0.0379197127554318,,,,,,,0.010838789981331918,0.18769764683533663,,,-0.016986651544018263,,-0.05337574627693287,0.0006276841913840021,0.027479169391576717,,-0.03658407313422796,,,,
CCL17,,,,0.009618588882019075,,,,,,0.03387583674329484,,,,,0.09598838004099046,0.002593073378898251,-0.030584842584467226,,,0.03186443484590056,,
VEGFD,-0.009062076783539121,-0.017016496917862094,,-0.022103569479953306,0.01974881885110936,,-0.02084605506815824,-0.018564116304082227,0.18631070523672993,0.0008986275367035676,,0.017038545303501736,0.05433484864618398,,,0.029536645787735138,-0.023917037834736272,,,,,
TNFSF13,,,,-0.013684951803749536,,-0.016719562520800094,,,,,,,,,0.05578511995834216,0.049912972871326164,0.09638463472512307,0.05535981747119397,,0.05502425292906756,-0.00023484427062512694,
WNT5A,-0.011176755496611467,0.011596927395194577,0.039483346069609196,0.03282556352797836,0.027986224020002504,0.07432051535539602,0.01390551835500292,-0.009022365541390978,0.08628142655328702,0.058735929731799384,0.07520178020507319,0.046823152960460274,-0.06116809471050503,0.031229193986106143,0.0903661588962987,0.05791091009180804,0.06537272866810087,0.04893743739156717,-0.024845971142253082,0.06726563377715782,0.05024699202029311,0.05328716299003266
CXCL8,-0.002065571788810654,-0.015933239113947662,0.06887083570469696,-0.02833871017971381,-0.06701971628408881,0.11820436003948473,0.007505759116638946,-0.04230141376843676,0.01853603632550315,0.07186455200595392,,0.05311896469173614,0.09028905984651227,-0.08537694763609878,-0.05821676755349001,-0.08078076225485466,0.045845967886973454,-0.11341253096834662,-0.07134002384461181,0.05805260298525371,0.036526158180043414,0.010997588567811238
GRN,-0.02920385833222395,0.009349451925354703,0.017715103736389716,-0.030350628766302443,0.04142409617662313,0.03479911285677348,0.002679968687261789,0.03949260150177999,0.054260030679897625,0.0007146920995357161,0.050663328488893024,-0.06810186889642603,0.09916344108715057,0.07152590582041224,0.007638777417108652,-0.001856248124198934,-0.03287695670898112,-0.052604579555626904,0.07370409023351317,-0.009913718820236048,-0.0556447389724204,0.019240322502593898
MIA,0.022456451647660906,-0.015133282347071385,-0.03750933160292697,-0.02751205786527936,0.0683814288482148,0.030628784081570177,0.05482363997635718,,-0.03785734786485475,0.004775435512647359,-0.0006356931374497142,0.024366983998411227,0.0666910454435127,0.11168066085436784,0.1506073742955838,0.15571567913984777,0.06676377335448393,-0.07865675540576955,,0.22710850566728805,0.08395099967590156,
COL4A4,0.04550200559736182,-0.011841171459926258,0.05902906806457893,0.07168358986079855,0.049525515452496296,0.007157386732777735,-0.012262060147207252,,,-0.03445465325480507,,,-0.06118775569718709,0.004707975028396238,0.06683542730753711,-0.006421588395232014,0.02315559755365806,0.06918903839187451,,0.04429585358130775,0.07414729003559231,
TAC1,-0.025482512916915945,-0.04766139430934292,-0.06372500702899962,-0.005410609255474235,0.002147250168737285,-0.036275360994659875,-0.0023795702661557104,-0.028826837278050136,,-0.0495366275646489,,,,,,,,-0.025963457956530215,-0.00660273393239489,0.04076858531481712,-0.11054698078839673,0.017987190536688447
RARRES2,-0.022136873454690564,-0.03512302531138112,0.029291405177293707,0.0224465976186209,0.011982615165113125,0.10377824796971474,0.03144381479978664,0.002565556266508802,-0.08482613807126521,0.06359578896211114,-0.030429921861335266,0.14898531569382004,-0.009587406230401902,-0.03490230774201211,0.046976923349614494,-0.009927702267934447,-0.04027525292130934,0.009774878188432446,0.04521369555180874,0.09752104398133121,0.06025594968221243,-0.06273720009872413
FGF7,0.007634451667639837,0.03152873757220917,0.0599622152779729,-0.008903532248916934,-0.006469720594486808,0.15228117982926148,-0.023117795148098506,-0.01888286430616612,0.0402463892248349,0.08493544193493775,0.02458468080495869,-0.002428516530843644,0.1265885341520492,0.054592019256488544,-0.010190725995459587,0.04854643850400381,-0.010932109108054396,-0.038279293379246015,0.054672575537523235,0.17354096436501606,0.06197541258471384,0.01470181066153787
EFNA2,,,,,,,,,,,,,,,,0.0067556399518532715,,,,,,
HBEGF,0.06146329791988366,0.008313397983170125,0.025280588384533495,0.02047335134398311,-0.042125958386931624,0.0829981839668513,0.05058239825719742,-0.008055408833297138,0.07003661066737459,0.048601535126880945,0.1327867271851568,0.15095553801037728,0.052107838313390595,0.05660749777162041,-0.0057113545451941885,0.0158143858908375,0.06446532531445963,-0.043467192080630365,-0.010984798473938096,-0.011051755911644189,0.08228933951474038,0.03908561287339822
CSF3,-0.02088754008089283,,0.12205094662366472,-0.023647142006699536,-0.045228228901809074,,-0.012973023620395164,,0.02650877349720913,,,,,,-0.025812255696084623,-0.03385290234723836,,-0.016501097296882178,-0.005821505696570017,0.01793752849587806,0.008726569422727181,
PI3,-0.056855452056760965,,-0.019128001501402685,-0.04080782780922378,-0.03942211547620062,,-0.01460779582194321,,,,,-0.008821077029578997,,,0.0013770212332796026,-0.10882850415622704,-0.009231287079698256,-0.07970923381564979,,-0.09711592810401663,0.007615925633540676,
PCSK1N,-0.06442621739325745,-0.034924576453907764,-0.041129251133950474,0.019493798856271612,-0.003566510899828975,-0.08223084722938809,0.020138880680739844,-0.03640724306825802,0.02735201617179858,-0.08179335232976961,-0.0030288513654945664,0.015420150961843756,-0.017536231544495573,0.023007101920272915,0.01517131949283967,-0.016817317574797028,-0.008327101055799094,0.05764317779169558,-0.023555921887879236,0.11460920568252939,-0.17118664080579973,-0.0034297877911666466
NTS,,,,,-0.03106664081417131,-0.019419962089201957,-0.015945406572182484,0.046847670322273,,,,,,,0.014642005945249118,-0.020237923918804714,,0.0005208954563105105,,0.027092307078736066,,
SFRP1,0.03819751686516066,-0.003954751445933712,,0.017241510334609206,-0.03619213573640258,0.02937534470309847,-0.01183254948534254,0.02923499206085379,0.06463470332389709,7.279265917994529e-05,-0.03873159010056708,0.0030519574084456186,-0.04042209212465818,0.06433197101330843,0.10246778852951136,0.06328331408601218,0.0859697070598469,0.04707851200318937,0.00030654719650725833,-0.006775983499774017,-0.050067487395781755,0.06341405595411562
CXCL13,,0.015788994229374343,-0.02680375335687804,,-0.03586686870946167,,,,0.04675035055099236,,,,,,0.006748654456893666,-0.0425942793223842,,-0.03816133487967802,,,0.09476087669001516,
MICA,0.032499200087247236,0.0008031045860522733,-0.06398795568448694,-0.031079968809068097,0.04980368425854952,-0.03235963599054687,0.04598048304443415,0.052949616413366686,-0.03107156304106132,0.06420208563538393,0.03360186409549653,0.06335326864139502,-0.045480503161924556,0.09534771907109008,0.031759063746306146,0.08807658374068679,0.08369299150480726,-0.02668130196202352,-0.009130474013648176,0.06040209165103817,0.04005315510864933,0.03098873444781159
TG,0.021794060972003662,0.023201684209163024,,-0.01868116936829722,-0.026298747964461765,-0.022415755610743358,0.008898339885572336,,0.05418553733777325,-0.01691153258402438,0.03615386541972686,-0.027381413804074477,0.06952543665359866,-0.000613503314284283,-0.024764133573316537,-0.00959229450911932,,0.02885658927310205,,0.11805979445291896,0.013588254335023156,
ADA,0.08315362320869507,0.09169013449849558,0.10489990161798173,-0.010278933076591027,0.026246694557675112,0.03163527690912085,0.03944159254882637,0.09771652191776778,0.13559225739396885,0.06873973612694054,0.05590277440997082,0.03097812418200176,0.04623224438508598,0.07597590464697689,0.022083218723104626,0.07402822273110182,0.0009444195977732585,0.0035449181566018953,-0.07175056754608668,0.1281910739556375,0.07305928608612701,0.06399284801729144
LAMC3,0.06215074468477384,-0.01698211364326643,-0.02526944949147355,0.015115383183046626,-0.02361990308838014,0.0419061475115085,0.03310930055305929,-0.015540395735721517,0.02561682213079763,-0.0160218235597452,0.06476235401954789,-0.09210142403504462,0.108684374121252,0.05908156450668873,-0.0033131307687281233,0.09460004419060723,-0.02596681760325457,0.008014828819582362,0.050948140040375324,0.06749326214371941,0.07236291933086815,0.1500021514495401
CCL7,,,,-0.013506455605827122,-0.03154777349544523,,,,,,,,,,0.006803515386341636,,,,,0.0741808069555459,-0.007385726951016816,
NGF,-0.020344350570308384,,,-0.011977907272360594,0.008866756275582904,-0.02139064313990421,,-0.01671367897570508,0.06444325157063874,,,,0.061791742083958046,-0.013809369923902364,0.012832377198522602,-0.012296023436966267,,-0.036899343237442254,,-0.01093747996572719,0.025930618913131774,
TNFSF15,-0.04540782639913451,,,-0.015040098909370105,-0.025049371147083742,-0.012006919553016186,,,-0.014753660005437427,,0.06340074548669151,,0.04091851782968587,0.07901445137368168,0.014862818044735555,,,-0.03389414655479048,,0.01803221947030483,0.049300509641770754,
HMGB1,-0.04429954234601727,-0.02601376099442959,-0.032401473582039285,0.051201658193140126,0.03511209844440735,0.06709689856673748,0.004620600067527015,-0.01837568383681563,0.10798393377054974,0.017577545049799193,0.008496522888541549,-0.20230022091724986,-0.11007633186712718,-0.06552900615836216,-0.02942495668643078,-0.06224800714532961,0.0013585335641964776,0.09604384460891333,0.04165211170350415,-0.09357349584946018,-0.03526488586525661,-0.0998493118186889
ITGB3BP,-0.03978812179842447,0.03471883498736896,0.02557418969747053,-0.04615156649930599,0.010114648812006485,0.08684954464033859,0.03557739316824555,0.045924528763326804,0.06622298902503708,0.037456369867381864,0.10008913134415018,-0.06181031793164163,0.033368823350902965,0.050692631545251866,0.09112902935141583,0.004001626939815587,-0.036593032394324036,0.022449029046753798,0.013105708554600652,0.07593813739849241,0.0579015269597217,-0.017092552590039525
AANAT,-0.037412052435306424,,,-0.013684953264318395,0.015473945603726733,,-0.011702018380531141,-0.015713316254360014,,0.030706898094663357,,0.07803130651067548,,0.006712838538860172,0.02559717868860109,0.12820997892257183,-0.02351144916087058,,,0.06645133006346875,-0.006080791494554132,
RELN,-0.005588902253489604,-0.037910829687110875,0.04518026418588732,-0.023754014189428102,0.041072416189162915,-0.04730683446164254,-0.021190282092523084,-0.0443587109118286,,0.022219500800262953,,,0.10850518457375209,,,,-0.02602934638125639,0.03280310114624438,-0.06569520770675764,,-0.07463243885864944,0.09858474550610628
IL15,-0.044338148572827744,0.05993479027461474,,0.014001087000784007,-0.01199692909505629,-0.01848128398696642,-0.016521209432617426,0.003281568579368751,0.029419768252619282,0.015706850095695005,0.08653330199306755,0.01760127980608922,-0.0046905206935051545,-0.012248214493344673,0.052571119814531324,0.01554159171876229,0.07470990957609032,0.018530039937812885,-0.03832424566069911,0.08850984143348609,0.0662909308491135,
UTS2,,,,,,,0.037919140553168786,,,,0.10621361848705514,0.01607530461992889,,,0.0645666550882792,,,,,,,
BSG,0.05584856828595558,-0.047370428175489185,0.003155710747549061,-0.02512706743523137,0.050139860850345386,0.03746837624497285,0.017631238165491357,0.008582709280268377,-0.029589674650807963,0.022593347374925094,-0.003843044341500888,0.18617872660954587,-0.003270505439771485,0.062057792318884274,0.13797954224393408,0.036494489003967366,-0.026445369431486475,-0.09011841347743764,-0.08542640905236432,0.1257994153611227,0.018334855024489397,0.05253371679966034
ADAMTS3,0.016589467500003754,-0.028385765007773796,,-0.013201309436970517,0.030276278289062795,0.02017905985372456,0.06478155136031755,-0.025231893680709144,0.06228041882230328,0.054819213821978956,0.14296787245814047,-0.059555134830113474,,0.027700239436244584,0.027939420786907247,0.07391698923195283,0.013275050731968248,0.08395593381181267,-0.0440616720762171,0.14763230017953538,0.015381702375083172,
CD34,-0.03547316220767892,0.03201101011291393,-0.0007953432183600648,-0.015389426351614,-0.023544851346104664,0.04554028402056186,0.07286418339262515,0.04643816043286287,0.09370212562643077,0.025068066136243444,0.04659730211712517,-0.059093892095970296,0.08445854969158277,0.12144883536943386,0.027605529537232335,0.05846897777364911,0.0425832020748315,0.004941311278739267,-0.00793040774916626,0.030450798860147753,-0.0037857638714146546,-0.024997683000864857
CCL23,,,,,,,-0.013315039343890408,,,,0.13576068049134715,,,,,,,,,,,
PLAT,0.03252289641183661,-0.039096979012095,-0.03232526169703877,0.03918627252177305,0.00749103509419852,0.08156265198850889,0.06778433381455014,-0.02112623219449219,0.04050653825554658,0.05539416354649402,0.1330849119056241,0.034089830539194683,0.13818122617676964,0.09947576537664471,0.06839360216678712,0.03822688540961495,-0.019958719416705017,0.14731213013923247,0.006616363782105688,0.0721649542176478,0.05635088880680944,-0.0031150373621427994
NTF3,,,,,,,,,0.023182120663884923,,,,,,0.015073269425827958,0.05838155889125058,,0.07185647353876115,,,,
LTA,,-0.011880546073638634,,-0.01731086734030623,,,,,,0.0470878425171513,,,,,,,,,,0.10010216304716195,,
CKLF,0.004257702152823142,0.037316992526192035,-0.04265811884393337,0.032266550090747775,0.003903162381100342,0.0895590844994735,0.026054714947697982,0.05805532672456799,0.06466773955409415,0.10546110995501386,0.1710744331283804,0.031082220407100382,0.0947340989439448,0.1698560785287214,0.06810793690492228,0.15537134918005432,-0.00021344531039116659,0.046607000972509534,0.07751498548756493,0.14781253860501142,0.14174708287147544,0.03141100202738671
APELA,,,,,,,,,-0.019752638510954837,,,,,,,,,,,,,
CD24,-0.008105433162982584,0.013693577682958901,0.039254310603607415,-0.01925501301207686,0.009244592747631925,0.15092801304128167,0.006655665580396639,-0.010416384555548783,0.1374202846993327,0.016751514341721504,0.053315027148053494,-0.0015914751137562275,-0.09680485221403247,0.01875816804183272,0.007895593745908537,-0.014139531828309801,-0.021530505839646802,0.12053983546054145,0.06768029638452046,0.1077468013969803,-0.0600770466306372,-0.02212207788484827
HSP90AA1,0.036219122280621734,-0.014296047717286514,0.02141570282128511,0.0693724463419999,-0.043453520961375176,-0.02018733277609706,-0.04922619565331446,0.0034440480665670144,-0.008416598881104211,-0.013061809828046486,0.006416171416016071,-0.11772337469167435,-0.10677444979415164,-0.07066807251382648,-0.10629053485553155,-0.18603989509160535,-0.02256531503077007,-0.002106221989996315,-0.046112118956622115,-0.16456894215413728,-0.20618587206569675,-0.022696633092108297
BMP4,0.009943803930405924,0.012818063302025695,0.02758673456002585,-0.008884190850774614,-0.042856605801679944,0.06964431981505059,-0.024439143125416264,0.08233047646328005,0.023870230069225704,0.06860403094006533,0.11936456836301307,0.03169408218652271,-0.008671832908798268,-0.0013515726344579826,0.016054908381112093,0.03994527299568504,-0.0077215070073172595,-0.022696786786183785,,0.1376545939840832,0.07168229342889475,
SCGB3A1,,,0.05780247446623292,,-0.009120512296475133,0.04163570247149332,,-0.027659833947794962,0.06020950656308882,-0.021007383424060985,0.053088125340385865,-0.038924429684141296,0.09911858531333587,,0.053983780156049106,-0.004797933811469623,,0.029000988720272985,,-0.006907421070672557,0.06110911903627906,
IGFBP4,-0.017112605159687634,-0.018199581189812904,0.01139566006546149,-0.0038129676200110616,0.01912940359946697,0.08792632608726583,0.05871883152613484,-0.006253042681167327,0.10503733077862187,0.06224745753097226,0.08054412715320429,-0.12001761847968143,0.052588205267039785,0.07991342515691076,-0.055121783627216515,-0.05881844183480497,-0.012821433787776372,-0.04831699942118783,0.023052749637055843,0.07779349262818117,-0.018452588552457246,0.20370199277402154
RSPO4,-0.006090332463594842,0.030803352951675377,,-0.026497315335259588,0.03051284381799177,,,,,0.01773307618174915,,,0.09642737949224649,,,,,0.05075482543977826,,0.09437804665666645,0.06163060183215058,
LEFTY2,-0.050193153330350154,-0.012026457255357172,-0.024264803638834598,-0.006093011336751407,0.0499371839103568,0.023355396932258063,0.08407671983359671,-0.01671367897570508,-0.021221934963379353,0.00960009775172865,-0.008141858797869122,0.02075581354282551,,0.09322955931318791,0.10540621637776076,0.026356748598219366,-0.00043786920655926423,0.02676169399280549,-0.004729174564878309,0.09808826490391682,0.036173382268992936,
PF4,,0.10661546115985931,,-0.011784116423042208,,,,,,,,,,,,0.05084944885362064,,,,-0.0176214630543101,-0.041251109322739204,
ANGPTL2,0.03172954802235851,0.01535197697001484,0.01730670018239371,-0.03244480257372435,0.01765470341584457,0.07736751291005889,0.04646982603616487,0.012380618611093594,0.01137024109553993,0.07988639741514916,0.07796898802964976,0.0721729635081318,0.07711170599557247,0.030479925459247017,0.06351028431956246,0.07648632786786476,0.001236221090119739,0.09437483121112114,0.04435649908298245,0.09242206004117845,0.001376992708724885,0.001112929160367814
LRIG2,-0.05198155849872067,0.006738815718331866,0.044850812043978755,0.005100113527785116,0.04828424111420202,0.07124455910409236,-0.02550016280420443,0.04659479744458441,0.15395858832874904,0.013875285946048125,0.0489753287699398,0.12228828760086734,0.04081483271545342,0.04819427151729973,0.044502539025616204,0.027488450806012803,0.05038185323610611,0.009066903127217255,-0.013562680724542038,0.06055746322767338,0.038873190631402474,-0.1062369220960541
ICOSLG,-0.0015401308952966099,0.021196600205056194,0.02822394209551047,0.026189818949649203,-0.03677060156136121,0.05181255059805437,0.05380026454057461,0.09174810245779179,-0.029051453931995742,0.03808038297875238,0.09090561010645437,0.0704189619260621,0.05672499697502243,0.04096201799305217,0.07678670148873064,0.05848236923939937,-0.016369371658617182,-0.0005698335043440377,0.013038558499640992,0.1516183408345806,0.009274727925251889,0.02616544218451809
WIF1,-0.0005019450647040213,,0.01910375724272504,,-0.010215152217522202,-0.08295826666725015,-0.03115398897895636,-0.03828629787395344,,-0.06305633542747718,,,,,,,,-0.021760036509856886,-0.012831254286824195,,-0.0367102967577109,0.032343252813633906
NPPC,-0.054778841763354055,,0.029445597549145622,-0.018280070610967102,0.0004024378432828081,-0.04526056595154744,-0.007312836421940444,-0.028048418220491804,,0.07326843509791699,-0.021952058941790864,-0.033468206666709466,-0.05289565889038987,-0.05397255087604778,0.016837417375328602,-0.038570137258918426,0.08270979282624517,0.013179880025238743,-0.014837313410491123,,-0.03933447223865051,-0.013673321428168654
LYZ,0.0070492838960202015,0.056717433698242344,-0.037075854162271646,-0.018308444687435626,-0.009170740703934532,0.010603282993183723,-0.001874815137164435,0.04303126357714348,0.023650824505408796,0.045204072779060356,0.06059960952456227,0.030016851674587026,0.07866412858583052,0.05392826187081509,0.07350395681316761,0.07853476824702514,0.052352373973132936,-0.02545205221319065,-0.028133624288952247,0.024435290896272107,-0.019519588659307634,-0.004585727475980206
EREG,,,-0.01824396002867649,,-0.025576694319874783,,,-0.01719349128782294,-0.01612297992973452,,,,,,0.08048899604990328,-0.022651440540671204,,-0.051098195845781146,,-0.024385819096453765,-0.012228051635693222,
SPTAN1,-0.01768590513831346,0.007995094099114726,-0.02464169461974163,0.04276548330070214,0.006226131146139374,-0.011998669852690552,-0.04953577321161056,-0.027571223756209916,0.060540926813077746,-0.04129824946437558,0.04691453359884687,0.10857297965945707,-0.017155685734659244,0.07161906850531066,0.03602874525066978,0.07813962721806918,-0.009052668208003429,0.048072748252404575,0.12493324340445144,0.0539907182046492,-0.15703076046561193,0.019952008501027314
PTH2,,,,,,,,,,,,,,,,,,-0.022733148410953488,,,,
LIPC,-0.038130202662951494,-0.016265069514529232,,0.0061148074588016224,0.02969685062027568,-0.02865973261532604,0.046892898851851536,0.07681971228668547,-0.002210163293709073,-0.017321126497917276,-0.00039268952608951813,0.05665514784195146,0.04955030701880361,-0.00934825495320872,,,-0.019322407150728867,,,0.13128743112563948,0.09167044077202213,
COL8A1,0.0018783851349978863,0.012728156638944927,-0.0460874959290972,-0.0012205601429023613,0.027642847438982262,0.12009635037481768,0.020176156808136003,0.04268499234659925,-0.06565757519625547,0.06300840911802712,0.016273934227464114,-0.03499059492849173,-0.06549071087396599,0.06335731024456637,0.0821612850396969,0.10579715153688654,-0.0035707421705723557,-0.0665879848593139,0.03370072061118746,-0.05003261498572658,0.1071347129484021,
GSTM2,0.1729319803424778,0.07603575593456444,0.05292873881989314,0.06445581958687921,0.11966094225492073,0.1282270315324958,0.07015347970127472,0.030392480215464587,0.03418062893397639,0.047398811604995164,0.06893425781389964,0.04912511193806579,-0.000636182035066424,0.06949656648515684,0.04723277679720121,0.025614155210692102,0.041860131889391694,0.013801929842373389,-0.06871159066410917,0.08901330158671003,0.03798229434550557,
IL4,,,,,,,,,,,,-0.019146262486952715,,,,,,,,,,
SPX,0.023886568378154803,-0.00350497441405956,,0.028512255553889216,0.04041537753819533,0.009969146052808811,-0.006478701742200746,0.03264515671293671,,-0.0320438104064317,0.01628355992718908,,,-0.06560804593682362,-0.01740604149913944,0.013337588839284965,-0.027936003860833242,-0.00737199065903686,0.054866996512313,0.14519082112801146,0.053643707129807386,0.13669005782687654
MFGE8,0.0081005331934261,0.004555753034548658,0.01596580847723363,0.01164332980090242,0.01709075345875169,-0.012385692779566106,-0.008101705959127828,-0.043219761531113066,-0.03661187104591486,0.08795190408747167,0.03996973850826043,0.06286748000912662,0.04553686086656336,0.10892216079271533,0.0007872384313108511,0.017682511994586418,-0.0007267936177342515,-0.04457952053037913,0.04169600066833852,0.06993808622869359,0.014090450913372608,0.027825194884204194
TGFA,0.09070059262827579,-0.013512833204744522,-0.01547047483789268,-0.043036808930127575,-0.019235912133079323,0.033752982719879365,0.015600820736526766,0.024893025237905743,0.0543811080715038,-0.004683374825699569,0.08232120092275569,0.04887509862396299,-0.014107498149332053,0.03407520162531896,0.10667969578568819,0.042692013890611176,0.00349070064932947,0.06258566945405077,-0.04756746811106653,0.19053246672750185,-0.007239048120758123,-0.04323123732707786
SLIT2,-0.029529142423203345,-0.02817884130191322,-0.029327325312730516,-0.024578421755933673,-0.018308306475062232,0.006580027739473156,-0.03888401449303372,-0.031572657017556335,-0.054077314954625415,-0.04702356845362772,0.12024409248568217,-0.08191370730834027,-0.003414104530899775,0.1295262512058442,0.09017598900008042,0.06888884128038003,0.077489907427101,0.022582385885195934,-0.04899107715231515,0.048633321303458446,0.005200206788866939,0.09465999162262673
PLTP,-0.00396996249222154,0.006090479486320899,-0.028104243302750485,-0.050503364459168185,-0.01064757189354224,0.043617344252293015,0.06087108271760577,0.018790290391254794,0.06800031579189592,0.02848292311170913,-0.05905641426828466,-0.06278334030398634,0.05518723872620697,0.03529606254105569,0.016234692593075473,0.05377094161002737,-0.015059721672063582,-0.0589619541460827,-0.018842789310683457,0.03174053806063772,0.0746563115608186,-0.044525679344068446
APOD,-0.0016583856904494522,-0.05690212778147462,-0.003869366625902431,0.08746518869748099,0.03250409215751743,-0.06307617487421192,-0.023359065972780674,-0.017420950898877605,0.05616611577154486,-0.0838055111950605,-0.10023966806722198,0.07327164365898184,0.06262197681381997,-0.08903349186692461,0.13738726251153527,0.13623342054650164,0.024244892908870413,0.04364275865190816,-0.11810911925693204,-0.07785118249101342,-0.10151558788300077,0.07085556945352943
B2M,-0.0018171625668070008,0.022976473438957718,-0.07599240690950593,-0.008299973529232568,0.012326528982310103,0.027195310232416548,0.06519074219163096,0.06244667376349065,0.040529481196815986,0.11733345027339562,0.08278823472596115,0.032717628635359035,0.11769706289246189,0.11192509932466511,0.13420310655584827,0.05954671211601126,-0.03010353870808368,-0.06085135232921115,0.044711775165205435,-0.06975131057960061,-0.061680455526159784,0.06497792554543597
