,UKF243,UKF259,UKF269,ZH916T1
IGFL3,,,-0.012644893308563191,-0.019410022513059944
BMP1,-0.0012169329782751594,-0.016329145568966242,0.06841962792764768,-0.010525680776233545
NDP,0.025520970885394584,0.003795883734012248,-0.0023846482072414294,0.06772284957738295
TNFSF18,-0.019872599663920746,,-0.01877728695311675,0.07577329036474328
RTN4,0.06202859334039512,-0.01866081366382639,-0.07169581474193139,-0.0544260557385372
HEBP1,-0.023349305922360158,0.0060007298453595755,-0.0036946492428845787,-0.017047218865524256
WNT7B,0.046613354069622456,0.036982704956060444,-0.05233682286963721,-0.0008000490739300098
PTMA,0.03088704621958884,0.02391744608801,-0.02106006315787738,-0.07421964575150655
FASLG,,,,-0.016834305903752025
CEACAM1,,0.03472326023777121,-0.024709840156004276,-0.023422464155585028
PDAP1,-0.04003988917574109,0.020936627510527148,0.011629007701515533,0.0034173086078302935
QDPR,-0.009315778250091621,-0.015330269077600558,-0.018986729374539078,0.032903235700045184
POMC,0.04350789837840038,0.030514495419346758,0.015158102595835127,0.0019474190610188223
CCL18,-0.02665079015845497,,,
CCL17,,0.00877087033308501,,-0.015258407478927287
VEGFD,0.008933187556730903,-0.022853494516305976,-0.021183588205628125,
TNFSF13,,-0.01414925183403284,,0.07492710637143447
WNT5A,0.08451493463225164,-0.03358299795070947,0.10193581347155793,-0.001845318777788418
CXCL8,0.05665183863656887,-0.020032984806029473,0.01534042370394899,-0.014175370545797305
GRN,0.07369818724976614,-0.001353668371039293,0.04019631022924109,0.0036092147704852267
MIA,-0.05673533141536175,-0.014223627256365341,0.06468563053810997,0.02520329806220702
COL4A4,-0.030228071074287145,0.03749205421659374,-0.012460603786269842,-0.034390919795062064
TAC1,0.06818193627817797,0.0012571857194301724,-0.06050197601270536,-0.020058728171226833
RARRES2,-0.06045360656843216,-0.035578121731535094,0.04777627516627414,0.024691939184984354
FGF7,0.042678409877530916,0.005520876576720905,-0.03551082356037444,0.03813656313904157
HBEGF,0.10176862514607687,0.010064139329189852,0.03282686792796868,-0.02140374293984594
CSF3,0.007780425683988885,-0.024449437031722268,-0.013183078969032876,-0.016064749188130348
PI3,-0.035809629476562535,-0.03519075639978168,-0.014844320916939784,-0.034903362996096796
PCSK1N,0.03567191353934698,-0.01786316767144269,-0.011035398379877244,0.06967867044104332
NTS,,,-0.0162035898635028,0.0667923381266298
SFRP1,0.07330599970079855,0.1126762231710423,0.0033380067556316815,0.047297100156310334
MICA,0.048201352844055106,0.03981078202200896,-0.02845179122775126,0.04336390190924487
TG,-0.024096578325144488,0.04154253627940493,0.008001442858156287,0.09423173990211697
ADA,-0.03563490277876981,0.022122717394843866,0.05929287452017086,0.03108936528811622
LAMC3,0.11231135481500945,-0.023779734750342015,0.09956492958111214,-0.01530128512420814
CCL7,,-0.013964699656426365,,-0.016834299917673785
NGF,-0.017415237236406752,0.024366682145714857,,-0.005628408484823834
TNFSF15,0.03341041573770938,0.057978163726007795,,-0.04447913495794208
HMGB1,0.05306041447307431,0.029596076847624737,0.04757798620546032,0.013438920790305548
ITGB3BP,-0.021584586473147625,0.0031561668367225707,0.0342128698920041,-0.046583836238970215
AANAT,0.04178861783730108,0.06808572335691947,-0.011891493989503517,-0.01781139133987384
RELN,0.10389963075116618,-0.0245599351503247,-0.034893374440906816,
IL15,0.028205239229391003,0.019975943682537127,-0.017898460941089826,0.00859868011304458
UTS2,,,0.0988254705478167,
BSG,-0.07130222409345394,0.026028763997604214,-0.03514561218520988,0.09167968972278959
ADAMTS3,0.01280276012232751,-0.00523165461501962,0.029934639757409325,0.10417268615101913
CD34,0.051712248581626714,0.040882023176571296,0.03138086992724697,-0.024741138946853283
CCL23,,,0.09944344358333757,
PLAT,-0.04513088155555274,-0.018304468050346554,0.046001447197057364,-0.021695782186987478
LTA,,-0.017898186634198975,,-0.02397144850237326
CKLF,0.029837524974050848,0.023775485549550796,0.045122367780539165,0.05876826271930971
CD24,-0.05377360893780695,0.054216033577145925,-0.03791459354648535,0.005566639498811786
HSP90AA1,0.03983232394172312,-0.046838493584745754,-0.11136021242310988,-0.08804088178476352
BMP4,-0.03769083337123627,-0.03472983235603715,0.004628593987051284,0.0046643555456914185
SCGB3A1,,,,0.02506140482375517
IGFBP4,0.09432878779157211,-0.013830982132569558,0.099830854380097,-0.018037304968588446
RSPO4,-0.021274497760134684,-0.027396310413138957,,-0.03161583131675992
LEFTY2,-0.03563492136599144,0.003429570748711778,0.12058653223967263,-0.013254560111394744
PF4,,-0.012183925329243934,,-0.023971442955202274
ANGPTL2,0.055869758029688237,-0.05007159268019963,0.07076399955244073,0.00512385379087832
LRIG2,0.07502353254477505,-0.0019763623810511747,-0.03521804566717568,-0.028614986702635882
ICOSLG,0.016960580771058466,-0.031544399758957474,0.06513193448736677,-0.01829113807848162
WIF1,0.08542578950066775,,-0.056499954374269794,
NPPC,0.014890688299358554,-0.01890027281993122,-0.03201737700188055,
LYZ,0.006368139155068417,-0.026371559158942383,0.052967829615918435,-0.01267549443317273
EREG,,,,0.010818342624667812
SPTAN1,0.07513528842012758,-0.009918920958193543,-0.03656817359917765,0.032112276246581646
LIPC,-0.029852503981857344,0.03395889678201931,0.05803685499237851,0.027564422444589592
COL8A1,-0.03463076154148184,0.0028558584057709244,0.09818407400721832,-0.01981033944019098
GSTM2,0.05222990913851593,0.05572468990983199,0.08801648317790585,0.0888101218977612
SPX,0.07277620007973366,-0.035878109237661625,-0.04170455790114829,0.058545797539981875
MFGE8,-0.05588955790733451,0.045607483759274065,0.03675387288320748,-0.014093412955318883
TGFA,-0.03160074896206685,0.011676277566550314,0.0154537359840766,0.03794247750355652
SLIT2,0.04367544988762909,-0.026869323513849085,-0.03951361291663693,-0.00874132757230059
PLTP,0.0434823610431196,0.006204726099896186,0.03588769642269928,0.057165854046677296
APOD,0.06253053575944706,-0.011056487949680276,0.050152788787206894,-0.042631845122744656
B2M,0.09843899175495559,-0.05326933494038409,0.07344077795620604,-0.034672208637078976
OMG,0.04121238851932316,0.004458131513950757,-0.07591827934747342,0.06562579449223571
CXCL3,0.04235512324085346,-0.015368642379553776,-0.015612963164095835,0.03341390979134548
CXCL10,0.05829473957735417,0.012022573435049408,0.0862509442541158,0.02930251353421057
RSPO3,,-0.014149252298685931,-0.019526463669812907,-0.017083522629711835
CORT,-0.0238524603096926,-0.0025330533391395623,-0.033794920170053845,
NCAN,0.04177054854891132,-0.05397533605196237,0.0006728118754686424,0.05033743378403058
PRG4,0.004528418390874977,-0.013964701832617511,0.02963931225098767,0.04243713989549013
ZG16B,,0.0021565933714025303,-0.018262701084062534,-0.02130131419257491
TGM2,0.048404151008577305,-0.00027555177333380814,0.05193510287980186,-0.03342481206721671
VEGFC,0.1275080456630679,-0.0001818418949625453,-0.022301658991724052,-0.03168556846300209
WNT6,-0.029623447895911273,-0.019314980769514413,0.12122503090320857,-0.025725714803422232
NRG4,-0.022076444222152616,-0.00019608891310829804,0.05431891879022159,-0.01708352454436714
PMCH,,0.00234829583383744,,0.03568273620387188
COL9A1,0.08786342162583956,-0.017750748318271524,0.0332092717260068,0.1239982045296439
GDF11,0.07537576978208228,-0.028963845637269843,0.005501659379032105,-0.0007582074177074155
RAET1E,,,,-0.018740505043454647
SORBS1,0.03469201700944784,-0.019928046860658008,0.009306238606470672,0.05216827412202794
DLL1,0.00485784406703966,-0.009715317859348037,0.031715724789899195,-0.010843651539331286
TLN1,-0.02753261604582455,-0.00900445743413325,0.07794640782714979,-0.05301071844600806
COL2A1,0.0797699500892515,,-0.015612968477360238,0.026169066323260964
SHH,,-0.014511618013545577,0.11320678631374216,0.005765912991472661
PON2,0.04393114510726318,0.0051770125826382145,0.053673753763501496,0.0660663453560721
ICAM5,0.030346419091463787,0.02772724466060985,-0.030509266148883725,-0.0022503617416076396
HPX,0.03194815415307976,0.02730427408697408,0.012272520059578199,0.09726534123883544
SFRP2,-0.029419588645780887,-0.016527160295411403,-0.012460600117074757,0.03157296176649398
CD70,,-0.00718639116478383,,-0.026064003450378
HP,0.04846359849696898,-0.025008778068937802,0.024861805805413632,-0.025555084220037484
CXCL2,0.1157676337647798,-0.0009390969760960763,-0.037151858135797515,0.04749446510636551
NPPB,,0.03287632922072291,,-0.01732933305436654
CCK,0.05322163985363509,-0.041514368744221666,-0.0563029091568929,-0.022480823118674213
SEMA6A,0.017247863892765305,-0.046365918473671414,0.056551188270475325,0.05705831278537415
IRAK4,0.011336304058748229,-0.023532694714739493,0.04059032791354455,0.07383560624835733
GSTP1,0.023108550524457986,-0.0020557989258548166,0.06101907339370723,0.057024798945527054
VCAM1,0.08773874630854664,-0.0024111346162939895,0.04161171324723418,0.0501036605689851
NXPH3,-0.05708978646782073,0.008621372419894855,0.06338861263598654,0.10616324510047723
MTMR4,-0.0314367289020643,-0.03549235411172851,-0.011757226303756405,0.014167400009663251
LAMC2,0.03830850016771566,0.03363886403752822,,0.016880107350128595
IL10,0.005597957431102507,0.037047286952911325,-0.001890660884864422,0.0069984002576435975
SEMA4D,0.0841481785608517,0.008494330486445068,-0.01508182339355779,0.04945108267453675
TRH,-0.0393417541855177,-0.025403936945261732,-0.008957697349396337,-0.019410015151509828
SEMA6D,0.028661098428123796,-0.014309801816637787,-0.0036981408530275196,0.0894583723328945
CEL,,,,0.05585086278653249
PDCD1LG2,-0.00959569588320647,-0.02918901938498678,0.02997530758891546,0.05836115187178619
SPINT1,-0.03121404033717875,-0.04043858944300633,0.022628214281728183,0.008826495181669563
CTHRC1,-0.018048750410190318,-0.03332441257495471,0.024130613921994,-0.009201931674295793
PODXL,0.07054351182677662,-0.010472473814144833,0.07865869650431585,0.027771548051612437
JAM3,-0.03389696243018919,0.03449594019429339,0.05851241843397595,-0.014477225328301377
TGFB2,0.018991566072720144,0.027378074904151055,0.04726022365066475,0.025874455827836623
COL18A1,0.04322114279473835,0.018291593414878928,0.06839844815723531,-0.059454205357784076
NODAL,,0.02389653571394385,0.0917955027569278,0.02166764481660692
INHBB,-0.013628329705738941,-0.0033380451231374638,0.009595560320618158,0.08677200495368981
LCN1,,,-0.013701285470769856,0.022462673766062008
ARF4,0.02184157254976979,-0.020131345562473393,0.07135629162801953,-0.013455035938159755
CXCL14,0.018362039553398473,-0.013791861465902912,0.0022129686273956607,0.049019600943222434
LIF,0.013309581095606633,0.009172650170676491,0.012270062021242348,-0.02698875954155131
IL17B,-0.024096589478270425,,0.012518455160600689,0.016957365245620422
MMP1,,,,0.030058140826016582
MATN1,-0.01898586672250843,,-0.0143648663344774,-0.023606726098323465
ADAM28,0.003472094423839244,0.04370330694261742,-0.022906136574843125,0.06927963542175779
TCN2,-0.023768566781286225,0.02155651383794063,0.0805036444180838,-0.017801932258660905
THPO,,-0.029440356970826365,-0.027955911287842056,-0.025555091999559267
CUBN,0.01936772589323052,-0.006235944436856989,0.04613245402062043,0.08732125940150595
TIMP3,-0.025619399732431446,0.022017057183053915,0.005292135486044369,-0.043216198933625105
PIGF,0.06050399413723362,-0.05440934910150872,0.056570507047258314,0.03108774808024104
CRH,,0.052656177933016315,-0.0210689741124076,0.11316622482636583
BDNF,0.03081067351820698,-0.024163181977290327,-0.07076127007219264,0.06409556196441311
CCL5,0.08391970663373144,0.025944579974493894,0.07102928236620662,-0.043203599835518254
GAD1,0.052993033986324475,0.022048508474124696,-0.05342068471856437,-0.02736862734136789
COL14A1,-0.024580894424403726,-0.00540684860682954,0.04146544760365942,-0.020392628149803218
HLA-A,-0.007840793123699607,-0.003042502552164807,0.0661496713133897,-0.01140579434449601
FGF18,,-0.013004401906789328,,-0.019410016708760115
ADM,-0.0857848926936284,-0.006710638009844627,0.003284609751316599,-0.027094663842622442
CCL15,,,,0.007605383811347119
GNAI2,0.017081257465554424,0.003089600222725334,0.06620743414072046,-0.017395441860403725
HDC,,,0.030104727067348448,0.03823688440490581
COL11A1,,-0.0170086398913449,-0.02491009028690647,0.010014634506950542
NUCB2,0.016058974237503097,-0.015616146396493726,0.057276589571110106,0.005007531680124684
CXCL1,-0.010824834249788553,-0.0160481945418531,0.0227046043105651,0.062083899540573376
VCAN,0.02755858149200517,0.0074287981250790456,0.07244564625527605,-0.08674564300316089
MMP7,0.004221173544289939,0.043655963098648845,-0.01000080845648625,-0.04489344979502079
PTPN6,0.04193448000305174,-0.03332277509698497,0.04503063086658891,0.023731517163893014
PTGS2,-0.0064783681974397225,0.03987869524398715,-0.03762861028707032,-0.03534246696269423
XCL1,,-0.014149254680033746,,
CD58,0.09264666921979244,0.04575675494522862,0.0060969530541709225,-0.0162887737650576
TNFSF14,0.040406269843218934,0.002746747454517625,0.05243473746630813,0.022049035178313022
CNTN4,0.08235459371731295,-0.025428756255103158,-0.03551080527866865,-0.013659902457080642
NTF4,,-0.01789818754127977,,
INSL3,,-0.013004399356051797,,-0.023049983346341667
BTLA,,-0.006196336191740394,,-0.02228818138155249
MFNG,0.012180362012539397,-0.013813072299246295,0.087381062338407,0.047692122765404604
ICAM1,-0.003978539332836046,-0.015706327122499968,0.015712394221525792,0.023752521623107287
PROS1,-0.10324128996901066,0.02408574988521352,0.08304370611924095,0.026540728288931066
CLCF1,-0.04574754446950356,0.012432666632243657,0.00547493368030738,0.049436229719023186
PSAP,0.03100764144859993,0.0069194179084056335,-0.014268326313124415,0.02038571225205612
EFEMP1,-0.04384003688445678,-0.052391606204601385,0.0011633332794677555,-0.016307493154872083
C1QTNF1,-0.0007953573950415339,-0.01635455560752157,0.011280989197547933,-0.018643754324446083
ALB,0.015189213274126184,-0.023087454447681947,-0.016775097930921367,-0.026064011584636185
EFNA3,0.007842812550750568,0.034427013050584335,-0.048762587500158674,0.0478322922318594
DRAXIN,0.0636974292838352,-0.013679597980334354,0.061954266199479024,0.043699917497917316
NPTX2,0.007326868538819843,0.02053275638525692,-0.08188876761361666,0.024305470855035354
FGF11,-0.013324936939457502,0.020362870647363102,0.10345348427917096,0.07257393385071458
CD59,0.02078649704420652,-0.038238665645700186,-0.041283360774345364,-0.03615539216197807
COL9A2,0.03237147923576136,-0.008773073618815552,-0.011496124915415164,0.07035107233125691
DLL3,0.04737124367682979,0.029762414721890573,0.06385156885507735,0.13635163344077242
FGF5,,,-0.013357916047751824,-0.029970654028667245
LIN7C,-0.09795205078803926,0.05268327961099642,-0.0366289289492949,0.06065084898033307
GDF7,-0.018985879643018667,0.002170311312015494,0.057489999724773685,0.017050580185723245
PSPN,0.09071077317133622,0.022254911452394617,-0.040652861975627994,0.09241682880517764
ANGPT1,-0.006535303120462034,-0.01688452645406071,0.06078620241486165,0.029694893390427714
PNOC,0.1446413073689213,0.0064158479012988105,-0.07016507018598046,0.04513439938902829
L1CAM,-0.0014592034261925626,-0.03091247233413784,-0.046300143402770416,0.027505080630081627
APOA1,-0.04078543041947775,-0.0202522033768824,0.0016038843643100852,0.06714529056260364
PSEN1,0.04987128235088516,-0.033030531237772574,0.01354410840289412,0.028571474535478227
CALM2,0.06798119220142626,-0.0005299141955651857,-0.06018297177659742,0.061945049473589975
CLEC2B,-0.0027873578601903034,0.027074358267340903,0.08862978016259875,0.0016471056908403598
NTNG1,0.0255726370758901,0.08618012275955136,0.02939160309717634,0.06229105182546125
LRIG1,-0.013584071166731233,-0.013991674048835336,0.027255781906114347,0.05612198939131951
CPAMD8,,-0.015381883985934597,0.11207153047076131,-0.024151954208390593
GHRL,,0.018895973797301423,-0.010418770590908843,0.05698328817265666
NPY,0.14042851422676866,0.034559083299932125,-0.011232196378730333,-0.029106491463567998
MMP2,0.08708262654356873,-0.01250730504488873,0.055014515558778704,0.020365514520722255
LHB,,0.007832601232059594,,
PPY,,0.0014618453399972912,,0.015184915203939522
ALKAL2,-0.0014050354584674467,-0.013201829648982893,-0.01370128325018587,0.046973778556046356
CSF1,-0.03647991521589693,0.0410445220844244,0.011297890065454235,0.0784591152091824
SEMA4C,-0.03195882660407986,0.016623928200826133,-0.022380187546652972,-0.0031278983735579806
BMP8A,,,,-0.020688600815644474
ICAM2,0.0500537205136553,0.012531183281275794,0.030759334696256115,0.010866456211016447
SYTL3,0.02048681116100666,-0.0012675534513835632,0.1373683615826736,0.005917890051520977
IL1A,0.032337626058262285,0.0497978890122258,0.09989761827617777,0.024752259117503617
HLA-G,0.05187530489393775,-0.01414925340223721,,
PGF,-0.036770096017383014,0.005089852499576931,0.06487286552789502,0.04038926132787316
LGALS8,0.04987093570644117,-0.021267246265233943,-0.04065787770187289,0.009916662057453843
DKK3,0.02440208684158118,-0.028084595919328385,-0.08657524365358313,0.03943856715108995
COL16A1,-0.06636215094262095,-0.019962532192326618,0.019837694329830916,0.05896209389266951
TPH1,-0.025285717396960766,-0.013758955121023805,0.012639719915402093,-0.03169203481932139
TNC,-0.03357610088823975,0.0009712486471216957,0.08204895392103026,-0.027545333285710433
