,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.003938866169195377,0.019454400321961048,,0.000390406965289099,-0.002352705485420309,,-0.040275466387501686,-0.021434756707484955,,,,,-0.05360632175611361,-0.004764304516185063,-0.017244927997125674,0.04273670208830348,0.042207918298586056,-0.026667896902737832,0.023996740591168624,0.018014911193297765,
PDAP1,-0.023484875499644314,-0.0512389358871445,0.0794500070698652,0.0026706897546282505,-0.01174555765874197,0.10173970931258498,-0.02962736583692636,0.05543920214688651,0.018324952039570325,-0.049795557819337706,-0.029425608916875016,-0.029983871903425843,-0.04231936534484832,0.055158281340020494,-0.07307568599239825,0.09688849069558618,-0.013735404870627757,0.011002417452097965,-0.04925155732635739,0.03209025827483662,0.03687089869265256,-0.04083790804287728
QDPR,-0.029795283281332394,-0.02888776287232295,0.0049439269045902035,0.024199754758836702,-0.04466275360891858,-0.0849815408537995,-0.005912725174863724,-0.09295475244982268,0.03303441766791926,-0.005121600968695592,-0.10878757605399096,-0.10158827778332931,-0.05126887951770193,-0.021922695341633856,-0.0728975008018888,-0.13429791404527672,0.039136537814872085,-0.02017518051679617,0.009062637395615325,-0.04769123745443199,0.027696229618229592,-0.05995134904308394
POMC,-0.02109109414196494,0.04266205352770554,-0.031771421007858944,,0.02525404896789339,-0.01582425078875036,0.0948387713714918,0.007600556122847225,0.029195654157062295,0.059647119928167104,-0.03557870655062028,0.01350443916574564,0.07666387329004509,-0.010000877304785072,-0.1252065451579944,0.05304039207547983,0.012215661348300957,0.08075880351515102,-0.049074614162621336,-0.015130973210274042,0.029095082082334554,-0.007656770584036826
CCL18,0.05358356394333536,-0.00606775208004031,,,,,,,,,-0.03790745886286246,-0.05671451334959058,,-0.04596461837426539,,-0.04425739954490606,0.06077041022250812,0.047221964070089606,,0.08948997227657834,,
CCL17,,,,,-0.021871075908244532,,,,-0.02168450707802153,0.06130084724721325,,,-0.02009643175746962,,,,-0.02159662922193793,-0.03230286994545353,-0.023727231915784304,,0.027784008381757503,
VEGFD,0.01833323897888075,-0.02611387075589037,0.0615737278748657,,0.05717235204240216,-0.029166541839694624,,0.09610941003874661,0.0010256749896943443,-0.02271974027646995,-0.02425654387177045,-0.03513240979411341,-0.0215379683680287,-0.05178428058644212,0.08151141416053735,,,0.1254791471559253,-0.02502490627718455,,,
TNFSF13,,-0.02696737198303969,,,0.009959249361813591,,-0.01417097466231151,,,,,,,,,,0.022147038070197956,0.07747451461734883,0.05232526307384233,0.02497039308538059,-0.007491391237807175,-0.040685688247052855
WNT5A,0.0038059098206255563,0.0007202825386025669,-0.02854231780362529,0.021052569203936496,0.0025648019695930563,-0.023792393433894138,0.017506895463020457,0.04118832668603349,0.03192053366271586,0.01629477204304272,0.03041350333537858,-0.00973266767406575,0.08072458015336949,-0.08486423622832108,-0.07313932120960408,0.007169235199531319,0.07641850509830854,0.0221227545773168,0.01095675513546715,0.04690543870706029,-0.002043794705666444,-0.01568143847823144
CXCL8,-0.06669551961160325,0.041344542851493186,-0.023980372266375206,0.022439717977419036,0.08454814288901641,0.07645123506378707,-0.020157292339687587,0.0393020141504374,-0.05671497451247255,-0.02115761003259862,-0.00983260481360318,0.024536610051306303,0.04598512617377994,-0.057394975415200486,-0.17250355085621558,0.14174302762815127,-0.010489491837317039,-0.03888529966552914,-0.033687497148841644,-0.025692377825318993,-0.04452991665190456,0.0921231756965845
GRN,-0.033135655755771716,0.006633887805762981,-0.017571352289685815,-0.14388930164495595,-0.028556870617387847,-0.0019979348820369494,0.010992579783396919,0.052385804124932434,-0.0027931899110493715,0.059090602800470134,-0.02149531957374824,-0.01564047322512587,-0.016442138092012493,-0.18348996868544462,-0.10569182222687483,-0.0384749913106064,0.0014766977810469779,0.043029715966115586,0.07456957130731012,-0.0008351691819838778,-0.15857386960816114,0.0033356153374135516
MIA,-0.005260613042056068,0.024344544901388245,0.005415436670061591,0.029854249638034843,0.027052182847674213,0.0681411303481713,0.047368967321292095,0.0038092281152174627,-0.038670807705936755,0.0214498084341893,,0.02052750823834292,0.030669566454408805,-0.008667682450400704,0.03837520292833967,0.04693671245025304,0.0728674950951713,0.045679415147609925,-0.021014832048699975,0.007741082363016885,0.07315597462291895,0.030011271601770848
COL4A4,0.039093078778552184,-0.04291837678350944,-0.004354906352008216,-0.013503273243680235,0.007354772580713363,-0.020486034216361637,-0.013483056311635737,0.07582155957263466,0.00749130351278295,-0.0028055157007929846,,,0.03101552856736644,,0.0986136176629676,0.018558664873288656,0.06424207287932551,0.006766459170000714,-0.036549882774859176,0.09056887432248831,-0.0329701209698575,0.023043249512245127
TAC1,-0.05234891160297236,-0.01235129768597736,0.07036221568908467,-0.004997045621820871,0.014683113909257478,-0.06071385326786842,0.013487686254155825,-0.05683246905216656,0.07677765474184703,-0.0037100917346475828,0.09047876579725826,,0.0064930497327901635,,,,,,,-0.015225185105779958,-0.006791347043154192,0.06292045527727108
RARRES2,0.05746678672155726,-0.036700774884576653,-0.007891381932517576,0.09667428754159157,0.03521903318557726,0.21892917994893543,-0.01686737098225085,0.0718204459054611,0.08570258786119053,-0.001393935466024017,-0.08552177118636765,0.12886829178288442,0.08010052879972744,0.018257444872082064,0.26519333609307305,0.10561590515953463,-0.0004730559465103308,0.0612658387010788,-0.008136093239909253,0.061816947631545036,0.13171877536046878,0.12779756449481405
FGF7,0.03092446867318462,,0.017489309851536475,0.03396096750625545,0.023750915097290826,-0.020803543559327762,0.00016634225442988237,0.03408159239573535,0.011271280099268938,-0.0576532358404956,0.009842257776911896,-0.019327332730383073,0.02143493389551427,0.1426358631278473,0.04827835885581358,0.08622665983414544,0.018434210497468448,0.06394609287642476,-0.012355528866678109,0.01012050353022479,0.08145002599905155,0.04146708052136566
EFNA2,,,,,,,,,,,,,,,,,,0.03594691528495893,,,,
HBEGF,-0.015195625567652716,-0.01004238663494219,0.005700084236142793,0.06472200952154186,0.053412025920231615,0.0381331708659631,-0.03861101209102498,0.046832402267419,-0.02049511010868643,0.059067710350561124,-0.044969007533021924,-0.03668309496002295,0.07157692830033265,0.011690505183682517,-0.02470671698198945,0.10638116930199644,0.034618018073392896,0.05124511181358441,-0.0242635374857489,-0.04332274938183589,0.004870746316578804,0.0021007817146794444
CSF3,0.015793404601157354,,,0.10510982401303469,0.048227700564740586,0.03511666619394958,,-0.03483943001004538,,,,0.14240922748303297,,,,,0.02842500503696523,0.02144529470455345,,0.033880879608706636,-0.025898668525479427,0.06110565777672518
PI3,-0.0008497524224104605,-0.03759554316843941,,0.03368736970908998,0.0921163609832653,-0.02344733319857737,,-0.018065501951592504,,,,,,-0.07357733778895356,,,-0.008409276867702866,-0.007040433118332431,0.005308991563578396,-0.0011059714025117688,-0.008728180165408956,0.07107924113047408
PCSK1N,0.017562295756285012,0.059596307261283836,-0.02435353036094538,-0.014374458055796943,-0.05435083396088908,-0.0038572519628121324,0.039308021617700487,-0.024099266286570074,0.021029000359854808,-0.041446837106867966,0.03777420164489057,-0.014708764130239188,-0.018451242269321662,-0.11071305614395886,0.13300208832926752,0.027792714876737967,-0.012167341958853665,-0.014500055313664354,-0.015139319012845376,0.011037252797816593,0.10033783836264565,-0.020323825401004754
NTS,,,,,,0.012272828464363438,0.006747348611062485,-0.014719837706478616,-0.005966373446016176,0.13154442046492665,-0.021838681343765785,,,,,,0.007461029618787937,-0.03372987508200275,,0.025950066833481073,0.10681100067631523,
SFRP1,-0.008573088786107179,-0.03195708971560061,0.06305332619409008,,-0.02023717758285113,-0.028516622112986043,0.0028820433547911504,0.03935327069004539,0.007908597438494399,0.016732422434089216,-0.04612214480579894,-0.003194429190722676,0.04161268699667863,0.059897024121996136,-0.00652007507668199,0.004435215648755243,-0.003599828072957877,0.0028276870636840565,0.06160301770642556,-0.02895977590145211,-0.03746118398088606,-0.03449678957162532
CXCL13,,,-0.010059030230404227,-0.0008653476303553429,,-0.05103867885476195,,,,,,0.0162965564318806,,,,,-0.007246699243508511,-0.005844676567417532,,-0.022780484780398458,,0.07868501096567071
MICA,-0.0020601915900185716,0.007185590581802415,0.03217067000769658,0.08380489805325497,0.04815600102406604,-0.012210527888740604,0.029023323643981858,0.08626031911141391,0.03980319336637592,-0.014413219431589835,-0.053589619029937065,0.029632383548606287,0.04514545908437454,0.08705540603894692,-0.16497273861464018,0.02405736438620319,-0.0024600776460128597,0.0960311421686764,0.06083072487887164,-0.014688136925360447,-0.01404975196824975,0.03028725134392338
TG,0.002436934501238136,-0.023525319922410286,-0.024314355826386278,,-0.014620649541510936,0.02726582931142145,0.0011152085341401058,-0.01422385268134809,0.017051970966408064,0.029355540858349998,,0.008679687129561707,0.03813895586976236,-0.07262800412356082,-0.013670241136490046,-0.06129567818835395,0.09351860311091495,0.049094765543251824,,-0.03523399341707432,-0.03338209257327156,0.021726541690418454
ADA,0.0391051012330713,-0.013125238162341063,-0.019331642582691454,0.03486709928254661,-0.008713024038897947,0.005736693499586742,-0.026899662807680087,0.025763082788577814,-0.06139941032506041,0.029657611914635715,-0.05880803064533735,-0.09732496077853092,0.024613434987973505,0.11574139189495047,-0.13409682500089665,0.03858470418307459,0.019368168775766182,0.0349200842356517,0.02632854295830938,-0.03077405505560986,-0.05341209744749916,0.010173337245025336
LAMC3,-0.04279050781334576,-0.03612072238628526,-0.019635007225270073,-0.011517029657369978,-0.012102176567478914,-0.04075688886567966,-0.02497014065737398,0.08557267518045923,0.012921142106953222,0.1087256245227307,-0.05300885023405816,-0.030860075110032307,-0.004093586158585847,0.045506748563703424,-0.18424683840760897,-0.01789124176007145,-0.03449975577991962,-0.05073206990964611,0.02246541178027856,0.036232486798041065,-0.1044965225805476,0.03178825623045282
CCL7,,-0.022730972495172624,,,0.02717348361711088,0.08864316332868338,,,,,,,,,,,-0.03236836916721919,,,,0.005127139679165583,0.07037576469578107
NGF,-0.056730043590808917,0.016208884685833348,,,0.1282499949759201,0.04461163261706968,-0.018130035493992364,,,,-0.02183869572308848,-0.05093126274528083,,,-0.10117230017377968,0.013403396413492474,-0.037382875104260915,0.09530476720551295,,-0.00781546909129598,-0.053558229957822584,0.013301865598403769
TNFSF15,-0.034660324097140684,,,,0.006114989251185051,-0.02676038826839524,0.030327170355020486,,,,,0.025893075329111507,,,-0.10131518977366509,-0.055345242010363296,0.02751598273440474,,,-0.02658480741358389,-0.014614471112155396,-0.015354126093758297
HMGB1,-0.14171911033482024,-0.06456704796979126,-0.00557964068980012,-0.11719686087629634,-0.06633854425643256,-0.0545222439427495,-0.034696762630388726,0.05084729119043274,0.019969431504765447,0.009030460504092069,-0.061660960476988075,-0.06543058577652223,0.000822879520212683,0.01579673967395927,-0.09537122489195264,-0.07071530742636616,-0.020131060580793864,0.012816195610606899,-0.0033250937885470635,0.07238898517267692,0.0685312209668921,-0.008912645972703963
ITGB3BP,0.015778737428609583,-0.007771601381512597,0.025602346289958805,0.08772051707847754,0.05089779276566046,0.002179422556680136,0.0005133432304823312,0.08431092373906322,0.048583434602540304,0.0018433199667997763,0.0020010099332089313,-0.04880605392917823,0.056882965278166435,-0.009969912120584899,-0.02063712280370446,0.10045704194231568,0.03576979589961427,0.052160163624601255,0.012644508307761879,0.038156395831785726,0.0633869162484172,0.06519689502145293
AANAT,0.0760649545942707,0.0836151936581192,,,-0.006883945124358008,-0.034094246079902205,,-0.0314261086909484,-0.02856025350738423,0.04202275611890231,0.032741441153635656,,-0.02695744095818526,-0.0233189645538934,,0.1298756695164052,0.03298748127365317,0.26241315801843007,-0.029349824660919305,,0.07244380243769798,-0.02920602600527566
RELN,-0.045992992417815584,-0.026212770668071782,-0.03910669165598095,-0.044580402735412604,-0.008642601330492862,-0.029250604113312192,-0.0067176637094080996,-0.029681114642474287,-0.04679819098314983,-0.011978952935314348,-0.03855466509954237,,0.0946238812480469,,-0.0045683824896271,,,,-0.036703765468933044,-0.03211156629814144,,0.03479420225478011
IL15,0.07635515834815605,-0.01872139123228463,0.021336739385115273,,0.0017409777053913355,0.10038914289620639,0.031286799451013876,-0.0013334789405005498,-0.0057192350291014205,0.030558964630028034,-0.02869412640880466,0.039185574563597385,0.0276261693063511,-0.019658891780077136,-0.03655329006082259,0.06493343812945856,0.024140027266850203,0.008426090518906066,0.18097125906384612,-0.009199855679203867,0.03871888219073034,-0.014338646053311546
UTS2,,,,,,,,0.10724986155025575,,,,,,0.09967841658231232,,,-0.024181436569802935,,,,,
BSG,0.1284704827525727,-0.10025567908367626,-0.015503241068298135,0.05919760458608398,0.037438262923919476,0.09853691639574969,-0.02290170656033413,0.03488818394112593,-0.07121253351253569,0.03831809284870114,0.05725145029321594,0.06759930626884907,0.07389136693594871,-0.085128309078921,0.09038259189742792,0.1527077941450047,0.03664264216440571,0.05109767628328739,0.0494117550376761,-0.09103869362117162,0.04980913546131275,0.029623435496078484
ADAMTS3,-0.019268597872884402,-0.003303299902893782,-0.026295809611954536,,0.023547184723246895,-0.0030451435461478515,-0.010613853211362488,0.10304822864872626,-0.01843439431470657,0.022949133652278002,-0.032968902263307974,0.08040576888152148,0.04211799733002961,0.17952107220032829,,-0.005187958845993846,-0.020466182106224324,0.06184727248602111,0.07515727814292521,0.029571534504898928,0.005476336865560518,-0.023879175433056666
CD34,-0.026710535062584095,-0.04244880375443073,0.04776942468758186,-0.016617335217321946,-0.02362533159774704,-0.057761006071997543,-0.03870708143268836,0.017033333602343527,0.024131307746377385,-0.04834392011344557,-0.04483754820058049,-0.06736650130676881,0.014482255695727076,-0.014003993320888034,-0.003711069278216703,0.015879077208664532,0.022824670656162296,0.052087756377479894,0.048531967316845406,0.021446378396633405,-0.06124092576405757,-0.00479675091392392
CCL23,,,,,,,,-0.035757923123887765,,,,,,,,,,,,,,
PLAT,-0.07318920856185283,-0.08371178583581122,-0.037848962707082365,0.0008745089225878095,-0.05732054726619639,-0.04915262721975793,0.020377170088375245,0.050999432016438556,-0.08250007026697692,0.06430468257865864,-0.040509911528861256,0.0455452612997642,-0.02118995588836133,0.1353189671989286,-0.09644945714237459,-0.0010926707824772104,0.04602748526381868,0.019735655207251613,0.042806487122438466,0.028639782537360207,-0.054283972228817076,-0.014685376918231744
NTF3,,,,,,,,,,0.006625356058904931,,-0.003685386846196734,,,,,0.036292813540582836,0.05595934753496523,,-0.03804728375363094,,
LTA,,,-0.017880853700631444,,0.026213737473643986,,,,-0.04157845952806642,,,,0.12220484703980464,,,,,,,,0.005911702921599223,
CKLF,0.021159535417824928,-0.02778274075968163,0.024051499187015206,-0.029688186011558208,-0.023413279866220237,0.01987976483465397,-0.046769412440312776,0.044033619522929494,-0.005000219364502267,0.03330487203911698,-0.038903452257013034,-0.01938748640238387,0.01787035780731667,0.06018118780091699,-0.3181231169068521,-0.03858755664853231,0.05168520046457277,-0.0033793055536820117,0.021301213793545506,0.04326627945717711,0.03757032587948198,-0.01456167486534066
APELA,,,,,,,,,,,,0.010164791641178395,,,,,,,,,,
CD24,0.14484568654064456,0.038023782219151585,-0.012262156941435573,0.05653833056765888,0.00026357311673724386,-0.03900381815784179,0.0316749282388452,0.025837477884662955,0.019803867037746878,0.04684392731287488,0.00044338276389682365,-0.08286993461632029,0.039355120963405904,0.16939532829414317,0.5101981181352929,0.2648214910275933,-0.024056119281246714,-0.014447204626087102,0.04425170969337496,0.03912499774777674,0.06458157257383143,0.01707026156379318
HSP90AA1,-0.1365886049117127,-0.025267314529760963,0.03044721289111017,0.0327131023629133,-0.062109499916993306,-0.11055594226587348,0.03555120204100762,-0.07503358817733935,0.03632196218297882,0.00979980001645677,0.05365775180598895,-0.04154681557453769,-0.023283695189977766,-0.09906715694430633,0.049968472771447225,-0.1857802195543533,-0.07132955054220827,-0.11700320608106397,0.059873529606875156,0.03881549335423835,0.03626343163699809,-0.010371763428977075
BMP4,0.04487286473326844,-0.025938677900553736,0.05019110620132866,0.06771588896670704,-0.0223272058861391,0.023175095368765636,0.016837257889893337,-0.022566072535637964,-0.012987769135924209,0.021110784405751242,0.01936509499304643,0.06953628949913893,-0.005717853387579284,-0.04730993321203075,-0.09161712346054103,0.0034538890914693116,-0.02203983195273615,-0.010346000533311701,0.05523828142261799,0.0585413226028857,-0.030362735042650104,0.05911945486784444
SCGB3A1,,0.009008316294412738,,-0.035719855360664174,,-0.04181770746833896,-0.019995570001428604,,,-0.02179538281283366,-0.03614133657916359,-0.00497499498904734,0.022321579336943644,0.03682925905514031,-0.07289474545865172,,0.03182189469187229,-0.052997706839989236,,0.06919993009460187,-0.056903843906476424,-0.005363509259239665
IGFBP4,-0.047192698703672056,-0.012547426992660973,0.05062545045317993,-0.006578771858587748,-0.025562738460536943,0.01956716571187756,-0.026836034763967523,0.14818855205336612,-0.023488189923034072,0.05224881544192732,-0.021734660485813715,-0.06375891625409646,0.004331331748407442,-0.023201972262042264,-0.06639755193153199,0.03681387270599806,-0.015668873972576443,0.01751800235024217,0.07450271752948963,0.051249870734931674,-0.13686727491752243,0.03718521773297751
RSPO4,-0.017811774804888773,,-0.028906442187729166,,-0.01581607514908488,0.027860072423272316,,,0.028929957674072936,0.030380184276415634,,,0.05464285926658913,,0.02518464452452181,,,,,-0.02719618624498858,0.06819324060670383,-0.02283839277298546
LEFTY2,-0.04215823327663947,0.022765694744471213,-0.018100457789317615,-0.002741795368455469,0.009378067733493629,0.06385483225758185,0.06612886054003614,0.1046181470990411,-0.03266947448668971,-0.023898900321905437,-0.02183869572308848,-0.03800424853980822,0.02741456424252768,0.03594346874571443,,0.024354376770095713,0.0032977108176504735,-0.004988877559880692,0.04470868458338652,-0.0505629027376702,0.02439564593772486,0.009369847373641278
PF4,,-0.02357973275098699,-0.016265066702924935,,-0.029260264129900636,,,,,,,,,,,,,-0.025375938584886234,,,0.0061330151412864785,-0.028849175793147292
ANGPTL2,0.007598329734593759,-0.03546094650195908,-0.021207524886843843,-0.04662175634469828,-0.04890424884076289,0.02912969332468303,-0.052512568442958756,0.08103033361052119,0.04849878252424309,0.08862445177217944,-0.07675860948236335,-0.008430596835887523,0.04243561028127836,0.028233029376818795,-0.1367026675080588,0.07274117552441374,0.05101879312929649,0.016790558169280496,-0.041298156598983345,0.014661778851318658,-0.02572501759753529,0.016536377301686753
LRIG2,0.1097459622641599,-0.0502324540310752,0.017389842881533755,0.06161582605283411,-0.013005272077485362,0.05535297779274535,-0.0595425570484331,0.05136209931756578,0.0400831112444179,0.009613193840476307,-0.08632579230691635,-0.035373421687992845,0.08514558313056121,0.08485930855690173,0.028979299278292108,0.09662642315269496,0.03883038179821557,0.041843195191339146,-0.012982898205293941,-0.025736105035203013,0.053718499999569014,-0.057503933587983794
ICOSLG,0.06892849070997474,0.009914113191192078,-0.008579185190444379,-0.05148638008996348,0.05481961197881834,0.06281162252182476,-0.019939138892266617,0.02751557285732116,-0.051372902994374935,-0.03431485058743527,-0.06622925823182228,-0.026568177952997506,-0.0002797986884756632,-0.07739206681477483,-0.09888645980776652,-0.056455535950326444,0.04667079948458884,-0.01845549968833248,-0.011521238134216795,0.0012268236866068212,0.0032278303527168975,-0.048507116124209874
WIF1,-0.02734034019145612,0.019961590774274226,,0.09016036722017534,,-0.03397521953564111,0.019631369800515608,-0.03237415097854492,-0.021956371352443875,-0.005542194067361177,0.08858258028573783,,-0.040220743221030364,,,,,,,-0.03456279348094344,,-0.034064730085081166
NPPC,0.1485848661125853,-0.06530935663028467,,0.014943995611034768,-0.00693653465858874,-0.02071554282898748,-0.007631484900709085,-0.026834198000597383,0.07719360211681266,-0.02017981413799511,0.015389934809241425,,0.0748551487000568,0.023480749835549188,0.3086978912973645,0.15305715296032926,0.06228513172956925,0.03859583164846552,0.00811323898229386,-0.01046211595235184,,0.015068678114907419
LYZ,-0.08106610464570153,-0.016090091577148448,0.009060358770258055,0.08102059115881063,-0.014717690617260129,0.07969031420432295,-0.025778998325006703,0.07094664831131509,0.007380610631306204,0.07636198024097383,-0.07922504906793648,0.020602427887324578,0.03869511847989998,-0.17046861824595558,-0.10181688147888261,0.08326330722554229,0.08598782595232833,-0.021966501160568738,0.0015184106551911765,-0.04644765543218785,-0.09042507979449202,0.005721365097064331
EREG,,,,0.09316155741410323,,0.056627608804978705,,,,,-0.022465635794377693,0.0017934861578721242,,,,,0.05676182590479562,-0.02059967696904903,,0.044505930476267525,0.026924826937267242,0.07926043287997497
SPTAN1,0.08217707026534905,-0.001429211991689629,-0.011365877081184226,-0.043137799650260815,-0.051869399536304636,-0.013267006371656054,0.06843583834544194,-0.014153174677538329,-0.004232300227210719,0.007164882531296006,0.11173045146459452,-0.01716641226149079,-0.018958675900530707,0.062416501203640416,0.0763226208378782,0.07833367610221205,0.013793333102294688,0.0036969534267731,0.034950583482310206,-0.00824618601420711,0.08494769268782908,-0.03557839438936678
PTH2,,,,,,,,,,,,,,,,,,,,-0.008385403437272518,,
LIPC,0.01661215669927016,0.01955687949528188,-0.024479794667453755,,0.011504752740439175,-0.01482332244167549,-0.008476393352627907,0.014022373560192383,-0.016558731840530836,,-0.04023554424536456,-0.055566557500007684,0.012058050511462385,-0.04664140289463647,-0.13894223544169715,-0.044255718464948836,,,-0.03417762595761674,,-0.02150576719776613,0.010407771561484206
COL8A1,0.018220619084954554,0.0077270417620488,0.0018973150318907879,-0.009344102687103804,-0.026344367687597625,-0.025855512749041885,-0.03306977887644025,0.009983317083849226,-0.055750985802768944,0.04751344679457648,-0.043675172577228624,0.050149792755533426,-0.005850435209896449,0.009361551180999959,-0.05425838529673561,0.0356425444967168,0.07133532513327084,0.025996696120029004,0.08154936350961008,-0.04614452782591855,-0.13033820314855676,-0.01572523182987017
GSTM2,0.04318814919270706,-0.01190071356825638,0.01046773900229524,0.03337799013206179,0.08397785733217854,-0.024125969420726256,-0.0132461516775015,0.015955132571770895,-0.05471405081826706,-0.022112416789468417,-0.03573187050955275,-0.054940607208831635,0.037519951335511885,-0.030821726639193813,0.12175640855471825,-0.01604867729177713,0.037226051691786374,0.014795501179147304,-0.00405130319010677,-0.05386882512139456,0.049391857867675935,0.03635112543613642
IL4,,,,,,,,,,,,,,0.08730829974405031,,,,,,,,
SPX,-0.03484881946391096,0.03968905354796054,-0.04230042628660842,,-0.002006519726509543,-0.048730738349923475,-0.015453828056462497,0.01573154393824312,0.03193008490261926,0.015397517075413229,-0.00336335777776153,,-0.03970262054576868,,,-0.06482328364865397,-0.03263528082403542,-0.005340064881054235,-0.03238916126359877,-0.029452735399747024,0.1584316737098527,0.017430572881489435
MFGE8,0.1048695847369675,-0.031077135830058226,-0.023552067574196724,0.014440461728348664,-0.015313832233166855,-0.046326334141222315,0.009020680122936364,0.01760190733663437,0.006897943073172165,0.0483179517165841,0.0001435607900517317,0.05664201006725151,-0.019046434870999357,0.014268944235951665,-0.04087054229877823,0.030451296826593654,0.018676884645309196,0.02089200560985726,0.03657726055412671,0.030792160191898118,-0.09619639334515166,0.06356787804681113
TGFA,0.16889151358633245,0.015619689682813562,0.02534537970553213,0.0377212555019921,0.009424621079252994,0.011749687292254363,-0.015513914919672245,-0.02396740130896513,-0.052718920799874,0.015758299744164442,0.006120036176261593,0.07011813350620552,0.03719136291859557,-0.03686558500690542,-0.07245596440340221,-0.0006975978367837891,-0.03660500267425781,0.03341468330787031,-0.017972647314754123,-0.0401636058763413,0.07590260169646372,0.02458870426013149
SLIT2,-0.06749882261451466,0.03532236757306394,-0.042410654834361856,0.03160739964506282,-0.018562512920107983,-0.021116687955043845,0.011021665490379985,0.08091127143115386,-0.02248679495707471,-0.03262769418721251,0.016951676868088315,-0.027017998820387426,0.008294418454386979,-0.09765718858148148,-0.022737894200094675,-0.06242076047159852,0.044501098246414725,0.04874085559370322,-0.02879371174176177,0.012445090856782755,-0.06299501099996542,0.05503836211514632
PLTP,0.039223601904992626,-0.027835695420870873,-0.005956512325493471,0.0015718381504827952,-0.08520999455708982,0.034056268267642076,-0.011901908093281956,0.1187514130028997,0.012510263059647997,0.0230003898582773,-0.06719208488094226,0.03671597498038267,0.021645220334957284,-0.07304506834551787,0.17904379364941653,0.16767101813647076,0.026882327555776606,-0.012253985245865448,0.020222684051800197,0.03425979592326444,-0.04564309971400277,-0.0003121264682064745
