,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.05315199778220497,-0.004378012546307535,0.0013416632425274047,-0.005891626298159574,0.017147641690913963,-0.015482678373631391,-0.018441872552138906,0.04831968609185484,0.092691103723061,-0.01026131554567975,-0.013288332793671217,-0.03504413334336917,0.05544698366861498,-0.003094497380097734,0.01330540900407056,-0.01725057662507551,0.06851209849434244,-0.01632786502939879,-0.08170965155528921,-0.0656915569796336
QDPR,0.021543260688429586,-0.07714956159901343,0.008746012996208514,0.020516242142871344,0.03199057320990498,0.01747699844382565,0.0032236496350799226,-0.010177005207279778,-0.08663113965100815,-0.0005600747405472555,-0.06596309254527791,0.08191352405467686,0.10147665035512517,-0.013769325189795786,0.08126386825608797,0.03987792200738109,-0.12276132536886229,0.022088355115133827,0.05878914895386214,0.03872596506628816
POMC,-0.00790275201233088,-0.05238463248650677,0.08318272385493475,0.01089697789966006,,0.0110005594144085,-0.01098973299922839,0.028120114871592498,-0.01416921374575879,-0.02084968647399015,0.006464563766407428,0.03936809306286299,0.004653147951444188,0.03498263156553983,0.07903268797745021,0.08910467270448727,0.059156820400566856,0.007760665733907882,0.017718307938923945,0.040723492115164836
CCL18,,-0.03720650962880804,-0.041620926908760465,,,,,,,,,0.06033360522793502,0.08185141193290955,,-0.022979656758861253,-0.045277690188335495,,-0.004027841265282859,,
CCL17,,,,,,0.0031223037329133323,,,,-0.010184683503087077,0.08711687148177405,,,,-0.03968294521884786,-0.0384978082797707,-0.025013890850056782,,0.03388274587141971,
VEGFD,,0.013572808660166686,-0.03310468255805946,-0.02096969612206812,,-0.011379218558588337,0.05447119523849736,,-0.014255913094665767,-0.023876718419403763,-0.015731767294589083,-0.025488682171907327,0.13799566647284567,,,-0.036127142764855354,0.01046873909832888,,,
TNFSF13,,,0.08005416491992867,,,0.09863924120877678,,-0.013056612494481187,,,,,,,0.09594285412101394,-0.00743640777259443,-0.03168244652325227,0.034233301766543024,0.07015575264822718,-0.0044370456814715594
WNT5A,-0.0059761015463367555,-0.04141241177130479,0.04681452742249115,-0.006806745951077514,0.0642983104821375,-0.009920011924864237,-0.036596576539029514,0.03686569664494715,0.09058326941238987,0.05187496785269602,0.005770936257045336,0.010430661290032174,0.02757592086245589,0.052475484013915795,0.023685595504182953,0.04350101973718941,-0.02104394683402025,0.03705015486930105,0.1160780927737765,0.016148006343309294
CXCL8,,-0.08081760060026719,-0.07344374829479869,-0.0157767371594715,-0.07148369060105167,0.01534161543454014,-0.03927417987206186,0.12243091698904233,0.022535238990836537,-0.03369539173930353,-0.014650105744704421,0.06622903901143128,0.03342787911735624,,-0.1237639102642878,-0.15693747113669232,0.018015630622034994,0.0028224456930005105,-0.017840083512170517,-0.08545716752473333
GRN,0.006387188393235459,-0.030288062750293852,0.12878387167963082,0.007227437395718062,0.04387896740928852,0.037664173041332905,0.0075092486811936445,0.054828465447706705,0.04666386863783767,0.04544314302466068,0.010026692323655804,0.0858876578543976,-0.023710518372209947,0.07655681685628776,0.02968431068600978,0.018380561484653384,0.10558829541535232,0.15454260001122352,0.13048504739068506,0.04993171678572779
MIA,-0.03173819755087555,0.09601320531482373,0.015057258536960216,-0.02820463931058079,0.12964632137031762,0.019192196922965515,-0.028677996004565418,-0.008073879628113907,0.14530286385813448,0.09312367043780306,-0.017891572218251828,,0.04256389628133414,0.006165437667235155,0.05592594892100028,0.06742823502236395,0.0660142440464972,0.09034935592747825,0.08597849049797449,-0.0013317296194997757
COL4A4,0.014425225345588282,-0.014390231916589362,0.02853038705527411,-0.030632037577726555,-0.03622683566836514,0.01853826029628252,-0.021100787297902344,0.04586283131956098,-0.01640661844485837,-0.023397476986988498,-0.0011511732827632563,,,,0.0468319977648588,0.044846682125526456,0.017020702382820718,-0.008939571652102298,0.03252262468006948,-0.03633631734853179
TAC1,-0.032904838616361114,-0.05285304055934069,0.0012581516416028332,0.01826775985579428,0.07196470292501153,0.018512380436836926,-0.011588951478495618,-0.04747243202999869,-0.05082776862277037,0.10006815734129722,0.013816757847884116,-0.10085999679814836,,,,,,-0.06542481415615035,0.09416151662555042,0.0014316033407979778
RARRES2,0.009422089843006767,-0.008923747399797425,-0.03777685526104764,-0.03681427469382287,0.02674076985988155,0.05840165041451163,-0.017267091501866554,0.042053593925592624,0.12428772509744751,-0.0026972679479761205,0.045795226914245736,0.02992974759234191,-0.03813494696895402,0.09947896401787823,-0.0038714918684458516,-0.1043982526075832,-0.039548161818604405,0.027554094006985767,0.03396093330659472,-0.10658617102353589
FGF7,-0.045672887026744914,0.07263581066354878,,-0.026860942748460275,-0.018619753086162684,0.06863184733094534,-0.024856210381373083,0.059452482719841555,0.02274816349101131,-0.042379757146332686,0.00560207585711426,-0.0032294943854994963,0.06960581386907759,-0.002952399486373941,0.05173078067164059,0.06342083676733527,-0.004776229977836935,-0.02272372115453628,0.10943418491699956,-0.0025131260077243993
EFNA2,,,,,,,,,,,,,,,,0.0436013362822267,,,,
HBEGF,0.007098791618879249,-0.06381820059221537,0.05581278189640215,-0.0013244572828877625,0.06419487955451561,0.0006990622670615457,-0.006374950264307648,0.02954119503717396,0.044933505909617324,-0.03478085017866718,0.0724801145168574,0.07634441748259335,0.08801634286746936,0.010483849703598247,0.006043103787040865,0.007720546442307572,-0.0080885078796281,0.05613311455583363,0.02661109449194587,-0.003162340423870034
CSF3,,-0.014823527937125075,,,-0.025357407892817378,-0.043473558991853074,-0.045762513653690565,,-0.017357886526468785,,,,-0.010916015253437215,,-0.06829901383357073,-0.11625032368448845,,0.027251808394963443,0.0435561233479943,-0.01676978785826738
PI3,,-0.04999293889607561,-0.028419540269178555,,-0.04306353618561148,-0.02976416500395538,-0.06424031116204322,,-0.01954520932810816,,,,,,-0.09508994925393982,-0.16259128236945994,0.03131466030503498,-0.026443969052024133,-0.10589072941066326,-0.07607751198545026
PCSK1N,-0.008848483724508131,-0.08996007462412635,-0.012671542584327811,0.01742125538882861,0.01780575437616388,-0.034048808487806594,-0.003953015735679335,-0.05847238221963003,0.03413092751145426,-0.031095363244790595,-0.05202692526797003,-0.1359904833894148,0.051556446773642545,0.01328018306289226,0.010613130640220715,0.0318858308912677,0.05667706651860731,-0.0658681469406636,0.05907819257453697,0.09017660761133298
NTS,,,,,,,0.07716895551059036,-0.01516540395963013,-0.02133493054489038,0.014971477590291344,0.013464457080176429,0.11636406524245639,,,0.05732164452716336,-0.023688158553211897,,-0.031273481601483674,0.02163138786555628,
SFRP1,-0.02614885143020165,-0.043703187237600534,0.01966780730328833,0.0305459744265982,,0.11790467126495352,0.11240457345014153,0.027942491467431645,-0.008709533500508633,0.01781952430885513,-0.021447182117410847,0.059456157558408905,-0.0026632135482915708,-0.061602254344105975,0.04790153740696882,0.028638940960468182,0.012768595939227122,-0.0007657161565420527,0.012163465143684486,0.04475874096977428
CXCL13,,,,-0.02853935122810855,-0.01841247848949132,,-0.019005747241425102,,,,,,0.09656065803898657,,0.06434286068767113,-0.05888603960850467,,-0.0013181674456426006,,-0.0331126240103314
MICA,-0.05600570329563461,0.018878635487645515,0.031381568826337414,0.016404353497927657,-0.010432633272173027,-0.035222087056232955,0.009869851181043738,-0.032189067338321706,0.07918050930378241,-0.022095013347857014,0.03010678258159763,-0.006970941458369383,0.06209329280042988,0.09244955917104633,0.05470972153758647,0.08441810722111198,-0.012329623933845789,0.04730797433050369,0.11993614985350813,-0.00483513042001527
TG,-0.026204932544196948,-0.03364063760005948,-0.04298454173579066,-0.03219683604730816,,0.01831020796101425,0.001690435834559376,-0.01750487397121578,0.0712268776020745,-0.022577944531146997,-0.015521232405072461,,0.07169367455749319,-0.016524771705041318,0.020150267093514997,0.01232079258598014,,0.04791485768639358,0.03686875220612754,-0.04300780935233924
ADA,-0.018738449436475724,-0.01379564138659685,0.043599270848942474,-0.0028396581660945362,0.10285653697843543,0.05880634375454883,0.020132474262526356,0.10964647774204729,0.06873443905370352,-0.019155933668138052,0.043958779250746705,0.0999955867570439,0.039753698644032984,0.0200305249789034,0.019185867049787836,0.012483385967064966,0.06465100834560403,0.08472740609915687,0.15128170406923933,-0.03986341870451606
LAMC3,0.036254081180168485,-0.012737908535405016,0.12151854320227404,0.001133809330438743,0.08206428511810268,0.024634131837225712,0.00048342655790918154,0.1679365041578333,0.07297093729252455,-0.061621239384119765,0.07897872008724774,0.06838979935313627,0.006074705126768724,-0.016972066667845828,0.004865646610875142,0.06887757653059556,0.07289835980638991,0.09946225203846557,0.1592189726578801,0.050874495198286185
CCL7,,,-0.02647442555686346,,,-0.024830641029872293,-0.021685927308806804,,,,,,,,-0.059475587939502715,,,,0.00813650043842894,-0.050706112408614605
NGF,,-0.024312982394586843,0.057944684429835226,,,0.002428854249974441,0.047248979052857396,0.004943607539992467,,,,-0.007867188660196426,0.03771823487287957,,0.09743714440671583,0.009309645469174387,,0.07982474612156891,0.09309856408362295,-0.023898561643711964
TNFSF15,,0.06463223287470515,,,,-0.027650133237858653,-0.038013304396977955,-0.020282736821319074,,,,,-0.016257459588561063,-0.04462271252272163,0.009794201012567309,,,-0.003713573599422915,0.09127520141093289,0.0540190108792244
HMGB1,0.0022742482558220697,-0.0729955562509271,0.012146526855867184,0.03428644270619234,0.06850423144250159,-0.016563881700639556,0.02369523217337947,0.03300856416641291,0.028113274309436043,-0.0014258622988377952,-0.04084344067450416,0.04276887309256505,0.06552001256125646,-0.02654734275807507,-0.00036448206446141565,0.006584712048399927,-0.015327418079599682,-0.021373261276991348,-0.05957463105808558,0.04266074731706619
ITGB3BP,0.04551159356586144,0.037038492668166056,-0.0408133088233226,-0.03452261228295002,-0.02751151619111131,0.058823554865051204,-0.020955189126202728,0.051079676130853235,0.13119687954629106,0.013868474524853474,0.007745120398637166,0.010910964286112285,0.04895282418305237,0.028184494576400435,-0.0015620087880401877,-0.0576598939567787,0.11337886862393065,0.0654019642242125,0.09020066747409604,-0.008433264116878766
AANAT,,-0.015345268339929203,-0.038410363680372824,,,0.08225524779851918,0.009261859273647413,,0.15622269513098155,-0.02030447746277903,0.062490539145516284,-0.0410846315324949,,,0.014401291680927,0.05719886416997016,0.05084877539214257,,0.052064749436404704,0.009083500855416244
RELN,-0.01683477130581481,0.014142758950731686,-0.03345802900238952,-0.0332559837645036,0.02763953910638995,0.010623007861900034,0.07544443053325246,0.002189969285329772,-0.04594338208043668,0.04815358558836164,-0.006311516321119422,-0.054954453727157765,,,,,-0.04762914740522856,0.019688714687317924,,-0.05067263634512958
IL15,0.05791947534504773,-0.01528018241764091,0.04356629695576519,0.04927516210406922,,0.028581404772795874,0.019076640014157844,-0.014432373043139502,-0.022065287475511553,-0.020637501639107075,0.0006173492956143856,0.027421162109793597,0.01297695527188023,0.044117987558156185,-0.03216793911194598,0.1491854261272236,0.09142228856021765,-0.020926815184135025,0.08397885339354799,0.0079020795128837
UTS2,,,,,,,,,0.15494933332152966,,,,,-0.011844783494440169,-0.003788227021412948,,,,,
BSG,-0.0011367272015054479,0.11170663355203128,0.045403763795018794,-0.027668054235572802,-0.01869405718317622,-0.01458441862156832,-0.06163453743673079,0.09528284797736351,0.05631732620798053,-0.028379536900540396,-0.02017719572439083,-0.01811892694694331,0.014361796816204817,0.08585101750536527,0.052850578075500663,-0.04086956714929648,0.11125078493658906,0.08742444364417577,0.06939497704875817,0.08513708679842237
ADAMTS3,-0.055232728800242895,0.03569368939308969,0.06528501122981738,-0.005189189021165929,,0.01773850666451867,0.0015763702927494184,-0.007447187059894597,0.12550183798672343,0.026635670928632862,0.007869361706745123,-0.028499408501545132,0.039984508897725014,-0.04635234270885115,0.09236147158452765,-0.017621552772496038,0.11357066396356572,-0.01413865250414441,0.16102220231279743,-0.048702271266349725
CD34,0.0327231466606595,-0.06698498664145654,0.05471401998792246,-0.037817122097118766,0.05061315657388398,0.046748471546148605,0.05441173896111144,0.08366254101788907,0.07385935810097785,0.0003263169223433783,0.009367132399267333,0.10087119905474413,0.0596646510107401,-0.0026324516689835977,0.057917532762232785,0.05170597258738601,0.0031826120581424067,0.05340610422292071,0.09696646094242857,-0.02862476549996904
CCL23,,,,,,,,,-0.017815503061550508,,,,,-0.042106416069296916,,,,,,
PLAT,0.036854203105028786,0.0015897236027635764,0.10636667765390993,-0.011609106916855504,0.07860303891060134,0.04464670711226007,-0.01068457243847476,0.05083901136523447,0.08241753008503637,-0.03348840951868565,0.006614627127707737,0.06357611759626777,0.048796258250526095,-0.012193219946995874,0.03985708364868981,0.16075180907328807,0.042276918476339465,0.036259751744844845,0.073277066344107,0.06464461502149692
NTF3,,,,,,,,,,,-0.008919914815145981,,-0.0014457970860199559,,0.06787149913784445,0.16268619754638577,,-0.033962150444814536,,
LTA,,,,-0.034555225645359545,,0.07946528508764876,,,,0.08233942491620849,,,,,,,,,0.12496289594982446,
CKLF,-0.03769014914821912,-0.014695490213274853,0.02902169481179329,0.02090268380258148,0.004791198425536118,0.027699663533280617,-0.005997772254357804,0.05449105148098584,0.05926766106332127,-0.047639452133040355,-0.043469651996726616,0.0898009692002994,0.041163817817387774,0.028105517063052355,0.0760621860656259,0.17443559318915924,-0.044509664623413527,0.03925925191124626,0.06388852757116245,0.04764455000330691
APELA,,,,,,,,,,,,,-0.029969755444404136,,,,,,,
CD24,-0.0055229865964350425,-0.00019331341165648394,0.04665768494871929,0.046581672695186926,0.05551651063586851,-0.017941828221536962,0.015864074466727617,0.02223578505022101,-0.008770657537129726,-0.030432239086681457,0.002054323701586565,0.10709978811302676,0.05133394803621877,0.01629407877917601,0.07245145056930057,0.07169545094657903,0.014628934347313466,-0.10138647469516122,0.07052821346238251,-0.08132027214180487
HSP90AA1,-0.038117672012154304,0.040388871996660254,-0.030456584652829445,0.01758780171767306,-0.021987880195187857,-0.04448565983322926,0.03295301436747116,-0.10223263193331554,-0.13554386461343407,-0.0021560450274198326,-0.0006938080098408251,-0.11270343763848764,-0.0065461793311688676,-0.061627907216315975,-0.11402859355819583,-0.2200672026939482,-0.011746802837009303,-0.04415523672562916,-0.11045858440720377,-0.06720106694303501
BMP4,0.10656169235086399,-0.040727226490708306,0.09446429600933075,0.00010307210434840465,-0.06441563619777117,-0.03145858189813038,-0.030731480229172152,0.11693621362059586,-0.030473984233995662,0.010794951173162112,-0.013909047709002987,-0.010200009439051225,0.10126159469990763,0.01761704680188975,0.13444636621169267,-0.003078841485713635,0.05462028748798563,0.02181663205112119,0.12647276519163098,0.024684904380092753
SCGB3A1,,,-0.02647442290945628,,-0.02710456143326496,,0.007299072880554183,-0.018423179445043233,,,0.08126298815869501,-0.01694080640682165,0.034072884256646514,-0.05196270009950578,-0.025829009998849507,0.013174183636120327,,0.0430176656946404,0.08004788728645301,-0.0390370911267393
IGFBP4,0.010507849638716921,-0.03910490723512287,0.11854567449523347,0.013403216849600103,-0.00916366105427094,0.0416120596793241,-0.0037313063609718746,0.12096210881300776,0.11865933631796396,0.0015245047197430602,0.06437053182968476,0.06574715219648457,0.05286355552416325,-0.031013966601774284,0.02157050990339819,-0.008387509931428075,0.0865352234419056,0.12054194775200053,0.16615965503598215,0.04463080952621002
RSPO4,,-0.029700800653724217,,0.0025459981248419123,,0.029853094255184554,-0.047078537658854024,,,-0.022744036792425034,-0.015091714789942118,,,,,,,0.029075488110375882,0.10237282798186194,0.014055917867634228
LEFTY2,-0.013273417028269074,0.0016106676793953775,0.05685180827106439,0.05786883612415391,-0.004130883803396184,-0.0219482497037692,-0.015114256459134662,0.16631918799749018,0.08731929885242508,0.019732648337167768,0.05201402165782649,-0.016668721133696943,-0.018382144713537104,0.02141166947608402,0.03869072209983112,0.09054777494691492,0.14975903496461537,-0.013961573324656106,0.08389973589777107,-0.02041575695298692
PF4,,,-0.02746296400205994,-0.020684958664607678,,-0.021664245105765832,,,,,,,,,,-0.026589652610992467,,,-0.002610545003543351,-0.010333422227061712
ANGPTL2,0.04488540081479532,0.026347454393368913,0.05293139096708802,-0.04408371538963985,0.10215547525355394,0.06017019244920479,-0.023993329718539565,0.09718602302351417,0.09301287660453314,0.021733547698961693,0.10847321691437888,0.10378708710692937,-0.001295464390637919,-0.01033739287233565,0.10338612252006077,0.10411993233286827,-0.01224653021917572,-0.014085423724102436,0.0880402861353932,0.11527451216730787
LRIG2,0.051932608703920975,0.052443883419084236,0.04235907412786156,0.018535316754398675,0.04799105283707967,-0.055943219834945754,-0.05467770653762031,-0.00655656714750493,0.01737557829241187,-0.03148791211388663,-0.012401791560022897,0.025201323681572824,0.08329885948195753,0.028558804150536247,0.031836895511983425,0.030378750202010564,0.06598981720404229,-0.04349390834462171,0.056757329920882164,-0.07918293671372595
ICOSLG,0.02881933954486265,0.03442424770691518,0.11392515338671988,-0.07220229387466424,-0.0006358109744722879,-0.016920374087861286,0.0367111846932462,0.05536997886595888,0.030038392762162653,0.016220869015639565,-0.008450027779975536,0.02499490007560388,-0.047194068371590646,-0.02074656128955807,0.056980351879066284,0.02369740574526898,0.00017833331723189044,0.01723659105388441,0.11072270258989263,0.029197233556858448
WIF1,,-0.06911851001103146,-0.04941514611708812,,0.06327960817783178,,0.05016210370520781,-0.07198564394221639,-0.04501999911840988,0.04465971940360452,-0.028399482566618426,-0.06270883870571892,,,,,,-0.026176697568426888,,-0.046359707412099486
NPPC,-0.04755158922645427,-0.02873444505655268,-0.0007329173276007561,,-0.03400491593470383,0.03808988488463563,-0.012058043858397332,-0.012571825458233023,-0.005961872137263749,-0.034236491670876876,-0.02097379029488551,-0.053938635749631085,,-0.0372024637114276,-0.0364738972149413,-0.0018672959815229213,-0.022432671035026986,0.06800442430489319,,0.00987513751209002
LYZ,0.1318331968071445,0.030896502006870923,0.03519840608207841,0.05202782693136604,-0.004601373435467898,0.006642155668170736,0.030882456456943576,0.06519358407446275,0.0955542070469431,0.02274786791473302,0.038198833571768745,0.12078173138399353,0.014616371176154512,-0.010401654632228908,0.12159756302925064,0.054407259420722734,0.004720747407577795,0.01580671882790246,0.12717660438954714,0.11600217350165541
EREG,,,,,-0.03417991849219183,,0.05168168075741712,,,,,0.02431541845727587,-0.021495049163534542,,-0.03599936227581991,-0.05377522429824874,,0.04010055930101568,-0.0007607595038711107,-0.021473073996858827
SPTAN1,0.11102104502824298,-0.021306457285671057,-0.04833562267656903,-0.04614783487155011,0.09459311338651404,0.016763415183045794,-0.039135883895082386,-0.013765444203699075,-0.01867572164363333,-0.0414012868511173,-0.04611799927557476,-0.15831660497954736,0.031245263087804034,-0.005175140829932777,-0.003373143969815093,0.05014171872084286,0.0402308175522934,-0.01719887078837256,0.0032652482657288037,0.06468662719395128
PTH2,,,,,,,,,,,,,,,,,,0.020224636537325223,,
LIPC,0.050762899814057204,-0.025675334296314162,0.0064164503495493675,0.016500221856082686,,0.0003387873633865682,-0.02803491627334551,-0.022380909936383257,0.09685131483322103,-0.0003300902774815795,,-0.008490964934324247,0.0632757922110119,0.0543682899615861,,,-0.0028076261756875558,,0.1190940885941602,-0.06459049408298588
COL8A1,0.05576899707401532,-0.07976290836891155,0.04820136941064787,0.05806105151863699,0.03297863755453771,0.0038236999387890004,-0.02451986193035409,0.10449689104318198,0.13493703657696018,0.023871884521766654,0.006477301528777032,0.0007211810251568816,-0.039464076032945446,0.01262967563569665,0.06038853229669095,0.03786011176509303,0.07950808299339773,0.042381664261674105,0.0677796392055894,-0.07184662535495336
GSTM2,0.01131579413956638,-0.006514086629658803,-0.0032964038208438237,-0.002792430836512005,-0.015157978284510593,0.016026602355831723,0.03477220381856051,-0.012204514764692136,-0.0002907385061901101,0.02275757136161092,0.005468194125523167,0.02311025963158671,0.039382914449850974,0.09903883839722219,-0.015476892014753522,0.013618381033117884,0.05733464552749851,-0.040510844430915426,0.025929618930687133,-0.01443232096743313
SPX,0.002748354253255593,-0.03743131868134298,-0.0476845938795619,-0.00548804801322058,,-0.01579692311659361,0.030695261158724438,-0.038832757456384065,-0.04780765461713351,-0.018104198681120266,-0.013126291822344564,-0.09688773993971397,,-0.04931900209896075,-0.003058957672987937,0.00935132433054399,-0.14041110690967268,-0.08126489190943796,0.009259250671609518,-0.050542222583117906
MFGE8,-0.024395953473841832,-0.008628713407099382,0.08563896849967982,0.02925183770353169,-0.024818382461684208,-0.029621710185717555,-0.009333805017053689,0.09913355928232892,0.019462732706364075,0.02967325557873782,0.03749875965903759,0.009042447875466698,-0.01735070155804683,0.0668313855693393,0.04555585965840878,0.002423406274068206,0.09161399864336436,0.07552259266177017,0.0515024422453981,-0.05822890803510171
TGFA,0.04771457754853221,0.09793512500267815,0.019869071236570418,0.010044442985177968,0.019005777628130518,0.03766055118983959,-0.005908629683323276,0.10218005675008886,0.00873625473724971,-0.0024079433867878136,-0.00863080190759294,-0.023053501453955693,0.11809056460941973,0.04025626815252204,-0.04466406164845805,0.06305170305444195,-0.0478202745254621,0.0971950152781526,0.15830701224411586,0.00969728587398121
SLIT2,-0.01597873405540869,-0.04991857754757288,0.004622251257640365,-0.04375453947969384,0.15653676539259492,0.04877656294528505,0.014391881476344875,0.09317465219429588,-0.02566571078862451,-0.0005612728477859435,-0.027890599748908743,-0.05194160901541293,0.02803395408370169,0.016303254057435913,0.06576831289313209,0.018442470006175986,0.004873605863454754,0.028617102792250812,0.10327253291939499,-0.04011067533279521
PLTP,-0.04359317838272505,-0.03428398314751236,0.004114168517405424,0.004918215114263346,0.046374104480734424,0.031677771556731925,0.011109791056414041,-0.03164843125334813,0.1243683252122487,-0.014567079749132442,-0.03381613499998121,0.15702401477866146,0.0971431664843008,0.025560946180837325,0.04547769095070672,0.09542239176264442,0.09902429270766873,0.19687747724575716,0.09675184417317648,0.09891421736588961
APOD,0.03375473899909572,-0.012044693682411954,0.015771631410957148,-0.017645632723278164,0.09322880658329173,0.03668662435926343,-0.01226990497785535,-0.02084381117913854,-0.016368196798283486,-0.021195719525824545,0.058491779177113006,0.10654631693227273,0.014226194797755302,-0.07739977058482739,0.06192158552975046,0.10855081010507424,-0.12954460278621752,0.047402624193272354,-0.03217557289135998,0.11788092817834053
B2M,0.002212393568060467,-0.12158877566721367,0.11315950760535355,0.07892579873463967,0.04162981953513839,0.012891822637499505,0.046241314579174866,0.12237750834152056,0.1268638868446095,0.04145259835709594,0.0833340990149708,0.1948247133396767,-0.0011223645727708208,0.08169299791392669,0.11565794302252662,0.15999851054972847,0.13121306715259445,0.18606499989827008,0.12458688877913283,0.15162084155061437
OMG,-0.019213360686055062,-0.03852963040827642,-0.025508514315222244,-0.0006714272944676436,0.048664772106231574,0.015445091675672143,-0.017408573516491017,-0.07405838553086436,-0.0767830899208358,0.021772258579716562,-0.04329682737295316,-0.03514447458963927,-0.013612932737463189,0.00938726026439963,0.10858146779553196,0.13742818781455543,-0.10008328851280385,-0.016047424307160437,0.0701722524363675,-0.009008335714751117
CXCL3,-0.03068835209208883,-0.04560358649663992,-0.024028824664950252,-0.05913632528839925,-0.0477445079841795,-0.0061488668472697555,-0.03687211159422098,,0.12801084099063648,-0.027707988742671847,-0.01614494478855136,0.02774083980221242,0.05408359762645468,-0.01834884474542646,-0.10610087931023925,-0.06559697891517045,-0.016963350254204833,0.03156168497364982,0.04869201091742033,-0.09248145104414235
CXCL10,-0.008767818771844939,-0.05196338252684534,0.001595526000178444,0.004102009300188877,,0.028203638037649227,-0.056354239689555795,0.018975026831884186,0.10488648228641466,-0.020774404543596026,0.12978492625230517,0.04598207070600363,0.04313089467034997,-0.096814445429234,-0.06141617452755416,-0.001214702879831173,0.010103926055742958,0.006740919289179275,0.08652428340249817,0.004053213538192503
RSPO3,,,0.0029649794009093755,,-0.02535740868374321,0.009128012032166365,0.05664722673371074,-0.006987565278842652,-0.025710089535228853,0.03236978636088221,-0.0314061500697831,-0.00011721291472311114,,,0.06768279954666845,0.01439180001240824,,0.03265291143372807,0.06934094584614194,-0.009082436352348807
CORT,-0.038107832670468245,-0.015676733971621715,0.09352849026088914,-0.03104799573419979,0.04668159001051196,0.015394910360341855,-0.05531790246774884,0.02355142364322839,-0.025676228302672435,0.009662110035577777,-0.03523740928671106,-0.023197762894834655,,,0.009200352613388956,0.002304337913859119,,-0.030551181338911975,,
