,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.18380114815213455,0.05158924129767959,0.008091810576382266,0.03363836199415799,0.05466278100840279,0.04598513689682789,0.0763083600556853,0.1580461021182397,-0.009009618779587914,-0.011612658156034177,0.051949780715175475,-0.04371271767829807,-0.0006511277182492959,0.0941348529607999,0.04634878487181616,0.0008060655936789389,0.04867594015777676,0.18637265244077877,0.09981729313952893
COL4A4,-0.02158257582652383,0.055623113025603084,-0.030861962675061985,-0.047198326110106,0.0653896668810778,0.04365738877998638,0.06576241772141743,-0.03092911640043171,0.00026562084237149677,-0.019508342178070247,,-0.006816248893514172,0.0033808136786252817,0.04258160246628015,0.03002805343736077,0.05422690590844465,0.05837773491974424,0.004122239686481716,0.04892663280596503
TAC1,-0.018635831882826377,-0.10106976022732028,-0.013304486325396781,-0.004230231905674836,-0.008415981311108732,0.026110789426603262,-0.20349534784443107,-0.14111673520231416,-0.10152496054523819,0.03000323568967681,,-0.05655717890126428,,,,,-0.05202065466742083,-0.026592318057403235,0.08570873453873891
RARRES2,-0.04649801894785732,-0.05920646205759635,-0.015171982905278903,0.04042780830847353,0.004092476763760882,0.0025282814224122712,0.1346295360108308,0.1871442618964377,-0.021460153744126246,-0.05472439294915475,-0.07067525436649226,0.10164947508755046,0.031124824281025247,0.0631958760920851,0.003960381179379836,0.0318370162958512,-0.030305763742760273,-0.0394327444220139,0.09782554375575934
FGF7,0.028791758647061606,0.02585749502846913,,0.001456496961219438,0.013582147864536062,0.03007840266870554,0.008787779820699993,0.04347308393284093,-0.002903913210575285,-0.032156025334807624,-0.028318320962521102,-0.010287564901502847,0.05839591863587566,0.09521491322235394,0.0690413803629059,-0.004972044325594556,-0.010834589389160005,0.0595095993536829,0.03731092740025924
EFNA2,,,,,,,,,,,,,,,,0.07381888332437177,,,
HBEGF,0.016511278936518898,0.06437347198501663,-0.05260556952536947,0.061102143682439033,-0.03395324611827224,0.022546641294045027,0.17125657362981977,0.09977476322402944,0.05862788002440615,0.08789317525843846,0.05217790046722947,-0.04022982323719538,0.048046282396958136,0.04549159212719488,0.002849536422837514,0.04445393095090828,0.03058665158165861,0.00873053945560339,-0.011933571515947256
CSF3,,-0.03370581242547839,,,0.07257093780696698,-0.012499886223082303,,0.0717192303097727,,,-0.05077888318909765,,,,-0.00874800589884937,0.029086942491753285,-0.015536331188349992,-0.030640377683991086,0.03136461380659213
PI3,,-0.05859423636944823,-0.06127669280640732,,0.06115929609429601,0.0018286447429208016,,0.044936844766640414,,,,,,,-0.05388613761634724,-0.023502050927752413,-0.021213652663881217,-0.040172995115015576,0.08827131431080162
PCSK1N,0.004581276761873065,-0.01129517418440188,0.0629644642375395,-0.035248593087886755,-0.05853001172858633,-0.016699852208533653,-0.04733454420801907,-0.07088826175639583,0.06493547047668846,-0.0230380759032273,0.051848613006894174,-0.09921794635895877,-0.05209689675555299,0.0188790003685113,0.037361526539166814,-0.07584316749410826,0.043542210313730935,0.018591716773474713,-0.026779824621047853
NTS,,,,,,-0.07828625088347592,-0.030276891195326217,-0.04021977791680989,0.004630976972178702,-0.02212963862625893,,,,,0.007104834332960104,-0.035307714654789865,0.0203852749730775,-0.04537422119078557,
SFRP1,0.1457821960852102,-0.025399799894945667,0.02496872486263226,0.006892673440472698,-0.017647108394812788,0.006951691672239426,0.1267414932746173,0.08259409627442017,-0.01615008549084325,-0.0139204532335972,0.06613323780513422,-0.0045043173251761975,-0.009478153382787218,0.08670574565411737,0.0021769986564304745,0.028503513542637245,0.02388935535530093,-0.04431983924326385,-0.014683628001207332
CXCL13,,,,-0.027366070362602038,,-0.035525885540727074,,,,,0.10416260522750964,,,,0.0406969030498537,0.04193284980562875,0.021816642552345528,,-0.03406564375935355
MICA,0.03747346171594079,0.010515378589797396,-0.003841078528307878,0.031980277402227,0.07494158083525818,0.039818898783822436,0.015005812989818967,0.1473292492023017,0.021156198596469274,0.0019017411843652765,-0.019232543801912364,0.031905287930646446,0.03244449547207247,0.08376412344507785,0.05452548347933224,0.0019428419722228153,-0.0461081226714346,0.04948505101158131,0.04528722582617945
TG,0.06303159978136733,0.02002038996718291,-0.04502353526215003,-0.02274987037136387,0.02362470762377336,-0.001272895095762305,-0.024283984008258628,0.06706191954769505,-0.03287691814597488,-0.01007417145244478,0.008697712330753447,-0.029524540957015517,-0.07077579376146624,0.02719603679609016,-0.02802774138332906,0.09318024651475398,0.04266190161812219,-0.002182341444019312,-0.03754051571043708
ADA,0.010812589622556398,0.016840485867003454,-0.026176323545340333,0.023093560018140242,0.008807787806927038,0.041467858774657286,0.11014373198290181,0.17923263105312465,-0.029170359687015857,-0.01636126460417776,0.03975897375992066,-0.031165163100678878,0.0039164042996924575,0.11046581072581324,-0.049805876287664516,-0.010673916036468398,0.009537351970299068,0.05150419380847871,0.05752570948858915
LAMC3,0.01023150078491827,0.03326878581385043,0.054118265489809345,-0.02009041310360975,-0.01780173898049603,-0.027157050252345258,0.05844974393709721,0.22373063024542095,-0.012771635380143073,-0.047164265898722704,0.02132300594028635,-0.0527676681583169,-0.05192473620296745,0.15959654355510378,0.03922998080582439,-0.004461063066925573,-0.007446462280293856,0.04967197337814214,-0.05947400406122692
CCL7,,,-0.027698901558222307,,-0.006962936894983223,-0.03916073664672373,,,,,,,,,-0.003970936449552756,,,0.04987448795808158,0.021084531837287375
NGF,,-0.02310083969763738,-0.021810977664728056,,0.044046769679137246,-0.021034397326156813,-0.0006013604137663115,,,,0.08342146712616487,,-0.04625365132148644,-0.027479332581348645,0.09488670635197138,0.13027943319989738,0.07262528288057364,-0.025169961526629262,0.00464639267065143
TNFSF15,,-0.005648204691929312,,,0.04675835083534157,-0.01393560891552594,-0.021719293487005537,,,,-0.03233699090654198,,0.04326846761617168,0.10171350084402482,-0.01583105897247638,,0.1225857898116235,0.0052295725154619215,0.008509714543790535
HMGB1,0.0869291856116305,0.08095045411939464,-0.052949311714501054,0.0543230339685306,0.05430029673349227,-0.05110621761699713,0.10941524942020532,0.11924556024758626,-0.004151248562261709,-0.03120179230075786,0.035584589647318185,0.03612487360512946,-0.04468136743121669,-0.07744391479638166,-0.020149842765156783,-0.019392944691231293,0.04466866340353148,0.0007206529188579617,0.0018433574220555974
ITGB3BP,0.016667931664024433,0.06526814872290744,-0.02989107090665144,0.03261832615083908,-0.02374989733779993,-0.028138929458657484,0.18340801681011765,0.17176603253415143,0.007823770956776641,-0.01712426734342531,0.02754727619881374,0.022651833639814104,0.0022626287470768535,-0.017925341485433666,-0.028550989457612946,0.0013022617049120706,0.031131707913197047,0.04346502563835224,0.04280981392813248
AANAT,,-0.049742506623808316,0.06274949887818596,,-0.0059893793939031475,-0.03142288090708208,,-0.0029632785910319232,-0.029566404621982897,-0.011612658801959875,,0.04567586309367729,,-0.034949365908028926,-0.011440590762378265,-0.007771529522674153,,-0.03397175712735903,-0.025643596453811368
RELN,0.00747341803651757,-0.038644190042491554,0.009792360890103737,-0.01632446608427402,0.014840077535942851,-0.012774779844317154,-0.07784993568981048,-0.07735831616492712,-0.0603340577114581,-0.01940199783247325,,-0.03646623823307693,0.042164970377265,,,,0.001867595722303665,,0.0004085765311009944
IL15,0.01843084700134074,-0.05621598918566927,-0.015354536671585711,0.05421080921907783,-0.01971735242377875,0.011115705122330455,-0.016135990877063154,-0.009903158885438027,-0.022459882987116552,0.046203003273289724,-0.016162055822881462,0.02227266852261759,0.10098958487766042,0.09515010607292719,-0.04166053749021137,0.016975218737848845,0.09176866046814523,0.04830541804670313,-0.0021114530612626856
UTS2,,,,,,,,0.2055405359349798,,,,,,,0.05007344488359403,,,,
BSG,-0.021239237549748408,0.03573302277301156,-0.006522063566808419,0.00016888323965172264,-0.03375736128712988,0.037723287582741495,0.11591419928007274,-0.0015902734616557589,0.040783183353549086,-0.04174250757311613,-0.06124203020564517,0.01005444603220951,-0.020522235006511055,0.18953610665285517,0.004289071093557933,0.038799001001348914,0.010071501737045206,0.11444523498033478,0.02461677248501047
ADAMTS3,0.024962355760913504,0.07341569897885532,0.02462306913203832,0.038344056785199726,0.00919722620819445,0.004455278097540472,-0.011856446932028792,0.2202836656948377,0.02636312867931636,0.004469513761185984,0.02627902469697524,0.056884819333750336,,-0.021842936155551235,0.01802644025688208,-0.012181602971731988,0.0020498438715009304,0.12059690111403991,-0.03886441107690607
CD34,0.01060960718526353,0.0232733057288693,0.008785109147016143,0.0035611622992671524,-0.015507994106068564,-0.012716562169424598,-0.017409555678876476,0.16704016169955171,0.007541087148326609,-0.02172696931048095,0.11292618937982087,-0.006226923166455159,-0.1576684450215236,0.17355730040420916,0.013876301909854429,-0.020235919065578534,0.009808131665860965,0.05636853325933612,-0.05550383161457749
CCL23,,,,,,,,0.036953155187463796,,,,,,,,,,,
PLAT,0.025444715388015123,0.15183077616765878,0.05552898084011174,-5.88219368803064e-06,-0.05775171472509814,0.05014149371934896,0.23508847862103624,0.22625271536701874,0.05378884935836614,0.03575119452687576,0.014544231944478533,0.06954485568075583,0.021141430243823176,0.1443276345361309,0.09272287669705545,0.0490083040929583,0.05910332017417134,0.07720640173112789,0.004030844538956246
NTF3,,,,,,,,,,-0.01874560155864088,0.045328458289259285,,,,0.006490641398616142,0.040026513683290514,-0.01538360685105873,,
LTA,,,,-0.006034893454251674,0.028081259595195467,,,,0.03044151971936619,,,-0.027085044464071405,,,,,,0.01077375400591806,
CKLF,-0.020344182713466812,0.07177240260595305,0.01291968650647238,0.029451133727272392,0.0037789037125670125,0.00994427571570257,0.17360778074736344,0.1861360214356711,0.020959850651479355,-0.037316632215047746,0.05789845311051601,0.022101608923472443,0.00715516389373807,0.1296937268483892,0.03072709972959172,0.03996191037073539,0.01896742971082636,0.11752050606955602,0.0693914773464654
APELA,,,,,,,,,,,-0.01143230380774885,,,,,,,,
CD24,-0.0014209378391282156,-0.08237772405013566,0.07007427441220225,0.19661844430981998,0.02314322688547799,-0.05176306836358912,0.16219029499762525,0.018556264608236468,0.015532621109797548,0.05978883552715961,0.1331939710348543,0.004169814868315403,0.03608846435017667,0.16125240177854272,0.01837106439550264,0.042574329667756136,0.02699905354047394,0.029411272152426435,-0.0031721211118337944
HSP90AA1,-0.08631517403843869,-0.0357471919225024,-0.05193735501852271,0.04594337594080165,-0.0034612876147183634,-0.0036689010051651314,-0.22971977068600974,-0.22453800838284496,0.042760336947502815,-0.02338714784609643,-0.04258748939991313,-0.10569598456116847,0.01886304492730191,-0.1819675987363327,-0.06462473474700914,-0.015446322022044299,-0.04469087241487476,-0.06477692369885206,-0.02885725268706439
BMP4,-0.022211598778781975,-0.043776111071883624,-0.023846766152513924,-0.03144624832814695,-0.006561380170202917,0.03452978107475736,0.25730730366484245,0.014540420165431889,-0.02945197440344553,-0.00020485768857545576,-0.02480534467209253,-0.03157110158337783,0.033180063672669124,0.1608786336690513,0.06299460812115178,-0.020518337642398018,0.0013906902115127006,0.03395291112058478,0.04899925180013469
SCGB3A1,,,-0.03704903725558766,,,0.0034172205453622284,0.1273480656314826,,,-0.009795391279262771,0.029282314877208265,-0.013082470380689675,-0.05467183115287214,,-0.010149116156138853,0.016091975285995593,-0.03373649722230753,0.003396814918842997,-0.03149412049384341
IGFBP4,0.009144937899900726,0.014819051930055198,0.030219346656459922,0.054232556489237874,-0.04255624586744405,0.053726042482277754,0.15784399481916866,0.263376165070402,0.035725355113831556,-0.014540009938538307,0.03811154207531866,0.048995213322271046,-0.03877900993865508,0.06443231853764546,0.03800756224158949,-0.04758234299076591,0.05929288222265214,0.019319015264764587,-0.0753578659450799
RSPO4,,0.008538883301377755,,-0.012421697898585406,0.0018654378872448934,0.022859399695408324,,,0.002284917780239366,-0.009795389846465212,,0.0037031273434908374,-0.018369740390694902,,,,-0.03754173488230893,-0.03801704642771189,-0.03233555936224842
LEFTY2,0.06448183391138908,0.06581378195656794,0.050535560907837784,0.03837922945835979,-0.01079710249724022,0.016947909310511784,0.1270670523953587,0.15188947598246402,0.08659349253149475,-0.010740764766899136,-0.02513011967494672,-0.029705593582669616,,0.02044517824367536,0.005913459682942348,-0.03332281630537127,-0.01054997001433746,0.02191737728836307,0.005934046110110245
PF4,,,0.003476550015717128,-0.0030557178582834143,0.02429959638165278,,,,,,,,,,,-0.026562991901819884,,0.04228723068066024,-0.025330273346017663
ANGPTL2,-0.001062209928721566,0.09022802325220684,0.03916134005785153,0.08419091452775791,-0.02640529210316214,-0.020681004348490704,0.317240929346113,0.18654886016259642,0.0355518395830296,0.04647723232342375,-0.026653178733392402,0.09501004498626944,-0.01513366566951225,0.1642377120749071,0.007968431697058683,-0.004273940925133605,0.01224032594189728,0.08069136297364561,-0.017927875260087215
LRIG2,-0.005813686199799971,0.020164968124347368,0.013833919559644624,0.06304047052359792,-0.0002550276886028047,-0.015774874219313017,0.15413673446815027,0.08453831776078775,0.024924470744892308,0.05867554767001444,0.05335612142986693,0.07339513402903247,0.028847774066562807,0.1400595740389001,0.014948080411634842,0.08458974755933653,-0.04080938973325065,0.032445434406168504,0.0926426921210216
ICOSLG,-0.035054897357233133,0.055210679425588105,0.06361456953277535,0.03327627001544949,-0.001690939161162129,-0.012708312830904706,0.051707599407188436,0.12736471238988278,0.08130047694735877,-0.018589820718860003,0.05568094030033589,0.023528776771760327,0.020999455565882393,-0.009551467885320433,0.003899253558267758,0.0747305472007037,-0.010273692606007662,0.028310124267200216,-0.03801877659183772
WIF1,,-0.026323696959918673,0.015445591260227213,,,0.024062242267854455,-0.2336659159213013,-0.14457574703432788,0.03318223163511147,-0.0024695689954793735,,-0.04936554811892439,,,,,-0.03489867893710427,,0.04667492415152919
NPPC,-0.03559025866268197,-0.04141316918116331,-0.045604785735923824,,0.06330108039935183,0.0394871485917792,-0.07056394983983211,0.006124287821590564,-0.013284348425675458,-0.013613194746652119,,-0.028066180129795944,0.1161370512973052,-0.047650759254053425,-0.026857162831903855,0.08535910400090047,-0.008212197119231997,,-0.05216151106917744
LYZ,-0.014294647643485868,-0.03807267586893403,-0.024770709308199076,0.020608417527982318,-0.002029543023157507,-0.04262494502404367,0.10365590310603003,0.09760915345400095,0.002499914726829963,0.020586293431633703,-0.012453008921160132,0.0015243120567813766,-0.18637836989705442,0.011501802255638148,-0.03258964375765703,0.006661548075158627,0.06009161163706705,-0.0021686234416658412,0.008538307523260605
EREG,,,,,,-0.02231157819505974,,,,,-0.01405754376472054,,,,-0.012451277367552171,0.04224378285748266,-0.012323209439791087,0.01146946811607174,-0.029162648278811126
SPTAN1,0.04825511112259504,0.015495280980965975,0.018182466444646904,0.002948995123183589,-0.007880238916347098,0.048031695684495175,-0.08059009531754946,-0.016746896155505078,-0.011061559947736914,0.011343561842442515,0.012008338870395667,-0.01721198148118546,0.006287232798544611,0.20167020079351655,0.012493319719176008,-0.014217263997454805,0.03242267320673001,-0.02703735669463255,-0.0798252634657056
PTH2,,,,,,,,,,,,,,,,,0.03728948220417054,,
LIPC,-0.027632151553915532,0.09437907728082269,0.02063825793331102,0.04385008327319755,0.005087379195740818,-0.02319400165868739,-0.04468225025855479,0.056241342868267416,0.019464434166652927,,0.034576764011772135,-0.03970902069542455,0.0036841588557772107,0.08676340182979322,,,,-0.057808465765569396,-0.014274048525600111
COL8A1,-0.03681717539519179,0.19081724185382762,-0.022627766048787565,0.020728393833757956,0.028538457327322447,0.014299172607705083,0.26832766259235413,0.1892077800667151,0.020408622272004146,-0.022058673485713557,-0.10532742707738883,0.07728951761537162,-0.01772276583739739,0.09562133291485146,0.08210315519100363,-0.037699077753878076,0.04056469621356631,-0.017003784179174645,-0.003197330276679857
GSTM2,-0.021328982237990714,0.06532792398168405,0.04204483400946729,-0.04833142187402433,0.025253409795581626,-0.0015458154000727534,0.007922928883622398,0.019395291956905727,-0.006503955607430299,0.01131262018987544,0.02867462781614272,0.06739981804831359,0.0796923546429665,0.08521394941968702,-0.02863068268042635,0.009662383003189839,-0.016305086211007062,0.0031067394204838394,0.05731801361105943
SPX,-0.020080346243324873,0.03673696074485826,0.05053046007850573,-0.0082078507884007,0.05692380630690246,0.0038960332024803902,-0.07144169707605358,-0.09215290636372217,-0.053784736550875886,-0.00437504735541927,,-0.06549350748344286,,-0.015543793125141387,-0.03187470767850811,0.0170179051230953,-0.05127201544507011,0.057716893585509826,0.016431324603215357
MFGE8,0.001622888689404422,0.06926774951607169,0.02187986010882495,0.03755067126581833,-0.010886669990447826,0.029469242829110894,0.10431423102453466,0.1071537564548644,-0.013660939989256188,0.032247292377867165,-0.007486370428456089,-0.010931671910658232,-0.09374857667819754,0.062028669229725275,0.03626471450388639,0.01778437461679013,-0.015008097632102686,0.08732981251584682,-0.014571854703784722
TGFA,-0.029959278593182308,0.05384835809375239,0.016965600806097606,0.07902181000709742,-0.029340613828437667,-0.009925960881321756,0.18205499066464811,0.07386609675483037,0.024999121295505675,-0.004077745155241384,0.005937442846153535,0.09204441132323045,0.06892754651587599,0.046935224165455425,-0.021902453627485847,-0.025935461136309262,-0.03795309467096818,0.10924018295822041,-0.030329775605016818
SLIT2,0.020562369977767298,-0.05338515662310606,0.012957987345361095,-0.025337780593729042,0.04759075824033421,-0.018543114321816972,0.0004197569379370433,-0.047887226566511655,-0.03540889435890368,0.07368586734529632,-0.0010412898979099857,-0.05505683376269688,-0.055998222186452916,0.04799004746856884,0.0013428809883219064,0.03042401385639688,0.03589665887702447,-0.008344271818593943,-0.009782592018444527
PLTP,0.05639176222417592,0.049102803969692015,0.008490866857461433,0.019741864987299816,-0.06415325169858163,0.0271113544761084,0.1536098467571786,0.2608923540731266,-0.01904959472925514,0.022351298763531147,0.05103711669171522,0.057491202613813575,0.05294351972745286,0.12271163033594808,0.06249872303587029,-0.017426307834048554,0.007530876716157793,-0.020241035412405545,-0.03696970881208438
APOD,0.006382506361370278,0.01334964296375451,0.030607436383387577,-0.06926235921847859,-0.029734704395235706,-0.00026603815495562777,-0.04138206226800641,-0.010697152054801113,-0.0208466209412324,0.020181264056578024,0.018741685420063197,-0.05543377819867454,-0.05835529716223846,-0.19563784992890754,0.05314747468415286,0.01697310637694065,0.02236202006161823,-0.09783446350672971,-0.0928153036643592
B2M,0.10221245149502779,0.07421096614297597,0.06635068086483366,-0.09020253420957687,0.008840122209980521,0.00024105701562474415,0.17547781038170462,0.24784108920441356,-0.018630025961812298,0.002843215165559339,0.09303204118715641,0.016757818088921912,-0.08742293541272697,-0.05020270434251858,0.07475524094657579,0.05529359195272266,0.024002561675333066,-0.03436032194658293,-0.08140306767379028
OMG,0.04404904593393921,-0.0069022236912042595,0.05362817943718294,0.0034235148504508086,-0.023640075285674116,0.010304351218585948,-0.06517082156371548,-0.12371995155683832,-0.04178502570259923,0.008566122383220047,0.001249872186787752,-0.008407524327888893,-0.01000294250740024,-0.13688638181783724,0.037503284924807354,0.04617942317984405,0.009048375807541436,0.08186865842042625,-0.06261978614245577
CXCL3,0.09001639561837423,-0.09751010225281424,-0.011851028726262825,0.025405101595697317,0.14179760730650115,-0.008086566470625445,,0.035832351446131186,0.019863021419723143,-0.010478996618655548,0.08370029603363315,-0.02668327965917034,,,-0.017677552165487085,0.019712470541674222,0.027510856145637187,0.06478828364112683,-0.018163845032605746
CXCL10,0.008100128921135565,0.0845670194663123,0.050023250680334856,-0.011659297487400352,0.02525185906628385,0.041697826501406195,0.01822845522402864,0.23786018778819523,-0.003356003737536524,-0.015918362839322325,-0.016527505314420203,-0.010529317658047292,0.0007172278783162099,-0.05324185975106664,0.07401062264902022,-0.03562867265841773,0.09505391612713379,0.04655387744850382,-0.01589134797289273
RSPO3,,,-0.026519606726877788,,0.025866611937948685,-0.00534266390147854,-0.06476220168555867,-0.04846765679187335,-0.04359911013907244,0.022126192872379175,,-0.027883512973993784,,,0.029709501690254166,0.03905987061120394,-0.015340484035080513,-0.03258348944122538,0.020740505196935533
CORT,0.022333805118378087,0.003711656894657157,-0.04140974502557854,-0.048191740595256626,0.05501263846741119,-0.028727633281739422,-0.023694620839104723,-0.08388413897203244,0.0389149224449864,-0.0004799395479359893,,0.028282394859121603,,,-0.03604834501399887,0.0906015436622303,0.00656885302416801,,
NCAN,-0.012428736875155012,0.20794990266718932,0.07742531954774039,0.09339997780700678,-0.05355767094950278,0.04155385390479024,0.16631661746910195,0.10525733685544987,0.08750049544838852,-0.035943500080847825,,0.15108522439675184,0.010885832662483781,0.19092511477985086,0.07815099413357039,0.043539582628686686,-0.01966610755977292,0.13945737091147964,0.029121609205523542
PRG4,,0.08264508150600972,-0.028246259092024207,,-0.006545791864100999,-0.006071355137054722,,0.047068462086692006,-0.01443893999514889,,,0.043064970689857096,,,0.003071444254392257,0.061034915172524726,0.031093918142288433,0.0023801622577914894,-0.004561038679812386
ZG16B,,,-0.022305985222131744,-0.03247087540526236,0.0051405120063236776,,,-0.007623181194535155,0.02914064625484938,,0.0955536329970157,,,0.03746226944505458,,,,0.14978036683396068,-0.02160932103221743
TGM2,0.04425091869058483,0.021670298541804425,-0.020536571784052667,0.05308239636006453,-0.00034335704979069584,0.014244032657591306,-0.0007691433653322624,0.16258080281334472,-0.016093484766287792,-0.013385953943314868,0.018426147708401827,-0.024412177975495185,-0.09794809222512019,0.07909338171422844,0.03283716422971448,-0.012317191613251795,0.03457194243355439,0.047222247916580404,-0.04177398060814768
