,UKF251,UKF255,UKF259,UKF269,UKF275,ZH916T1,ZH916bulk
IGFL3,,,,0.04888962261406769,,-0.018602406615473827,
BMP1,0.030598525092505675,0.11983393068241036,-0.015801862845895735,0.08677359201293348,-0.022177490387563316,0.07181494414879327,0.04502754353562012
NDP,-0.05006513480845259,0.011566368224465965,-0.034658835245822174,0.03592963268802298,-0.027813750573999735,-0.05143553526956587,0.02241367830556453
TNFSF18,0.007450093320097759,,,-0.018478098562674378,-0.01410590935896552,0.022884827516866633,0.049389288216389375
RTN4,-0.0719089266758176,-0.03338667698112366,-0.0039856163403282335,-0.07589678064353962,-0.03531435427204082,-0.02161741500185139,-0.03781850901704047
HEBP1,0.0033841436811824334,0.010885596627824132,-0.029492557162487016,0.03405457297139156,-0.027952091243375228,0.02214370201030692,-0.020863081170958208
WNT7B,-0.017227636103705507,-0.031103837220412166,-0.028217991596779745,-0.027215453826076357,-0.032947920619627244,-0.028574118858774377,0.02685778970807596
PTMA,0.02405045846614396,0.08457664690430483,0.02908249103371583,-0.07777478748605651,0.05992191724232509,0.03317473347742886,-0.005362629516388175
FASLG,,,,,,-0.01613386091129773,
CEACAM1,0.08275810711157523,,-0.007415481354218776,-0.007973345445903357,0.053248995716793576,-0.022447897825228446,
PDAP1,-0.021364544885606233,0.027492884754691988,0.010360967391670335,0.08282374094968784,0.01550933236480562,0.014951277490635368,-0.09739068174111827
QDPR,-0.038511757029550946,0.10999790220386019,-0.011283596494117252,-0.027841308564362753,0.01645226108544953,0.00988369464300951,-0.03858826790670253
POMC,-0.023491917811817753,,0.03794860430355246,0.033751098919400806,-0.016367381751107125,0.005883492616962878,-0.007985285614256592
CCL17,,,-0.012208020901014234,,-0.0019323358630474203,-0.014623532766982096,
VEGFD,0.015243488595159753,,-0.005711080424369285,-0.02084605895154257,-0.018743656688631375,,
TNFSF13,,,0.06778531208996302,,,-0.006578970437323766,0.13053551688513518
WNT5A,0.02103850241469306,-0.0032022558436855214,-0.03672351660629501,0.05386356289565785,0.025846465124483166,0.07636952845050063,0.01240174232875564
CXCL8,-0.017731184709652483,-0.064167070381803,-0.008936664909902246,-0.01931084665997331,0.026937626035438235,-0.000798930519552804,0.05907146887974577
GRN,0.03859540617424685,0.05949454111589272,0.007619185392438611,0.042446310799021204,0.005771215694088623,0.023927469949914446,-0.031008149675756203
MIA,-0.016840958868454686,0.12093587578056357,0.026943468966926787,-0.012711360071718634,-0.003115758873535838,0.07455182962670229,-0.03314390129946536
COL4A4,-0.028321476795503953,-0.03154178686512231,-0.004603100516254378,-0.012262062431490398,-0.003192346694008915,0.10924533101169709,-0.0022997022354654425
TAC1,-0.04597174999826367,0.06086742877143204,-0.006143579589954753,-0.06693565973058528,0.08713340266365763,0.06868092133224092,-0.029364347112508904
RARRES2,-0.02497931399990307,0.011929771889609989,-0.00019506436209742434,0.05885052883303835,0.0669967359046271,0.026856829605651462,-0.030681208605898118
FGF7,-0.021373544886746424,0.07494669827318673,0.003802463236902021,0.009300643691340567,0.03967975961129759,-0.017747215183821843,0.03633669823395735
HBEGF,-0.05515475981756336,0.008046559529890937,-0.007741115986615005,-0.012926219952903707,-0.01552243512001557,-0.014441025860369903,0.07110999107492214
CSF3,,-0.02207805182128154,0.03057237709122295,-0.012973026037122765,,-0.015396324057436237,0.010416164070328198
PI3,,-0.05230599255641326,0.09081661280635699,0.03674268082621945,,0.01682027992754426,-0.023572904077892805
PCSK1N,-0.036419850252052514,-0.030255027108040535,-0.021045691137270003,-0.0486380928744459,0.031029160261763975,-0.004812810056596447,-0.00798261618134007
NTS,,,,-0.015945409542631416,-0.008044487690157608,-0.022799856467569782,
SFRP1,0.02736299307507806,,-0.021474421652076754,-0.020099813693230578,-0.0012960739335762864,-0.022270045565374645,-0.042560976760300025
CXCL13,0.040735753125502074,0.04687573552988319,,,,,-0.009954632309892793
MICA,-0.007607458540296327,0.02250479067533738,0.011058528625086921,-0.0185296321934086,0.013733345522122955,0.060387291348386905,0.036588475047002064
TG,-0.017978133511229146,,-0.010183755017996933,0.008584935490234138,-0.01772409564803794,-0.030025768643486876,-0.013250967915580806
ADA,-0.02786569466182259,-0.0039871632565165295,-0.028815578468535413,0.06377426609186373,-0.018617059393361515,0.028885514758820487,0.09345317929764811
LAMC3,0.07645778517781905,0.04052614051963801,-0.057625859516445985,0.038937050554469534,-0.009982019792000404,0.08499482015125799,0.09868771371861078
CCL7,,,0.03458699284598891,,,-0.016133855174289367,-0.05776749472742519
NGF,,,0.03069922758537169,,,0.046964055724804867,0.08714405697507459
TNFSF15,,,0.0592903689299673,,,0.022130701363794043,0.11092067663584841
HMGB1,0.01300376114360032,0.06966455909976926,-0.015406636963191531,0.010046221634920968,0.002580838071332947,-0.009730181527697902,-0.008696706352661109
ITGB3BP,0.004907709795545915,0.002585708403353596,0.02612619354430096,-0.0015738589684635618,-0.054528945233204,-0.005107704159238666,-0.020854706760523773
AANAT,,,-0.016976413553506913,-0.011702020560484838,-0.015939382796217892,-0.01707029159130162,-0.020830463174716884
RELN,-0.026093170524055832,-0.02486325971322139,-0.02946725214524784,-0.01195554816238115,-0.0025426466916971904,,0.06328543689656352
IL15,-0.02290386704389696,,0.05117125060836845,0.11456656715888336,-0.031739463710251145,0.029409673768426906,0.06609533355601607
UTS2,,,,0.007866345430670826,,,
BSG,0.014877514433417794,0.014291868982610045,-0.012356077904410961,-0.008201615569229376,-0.00925725146422927,0.11200042286728734,0.06427436768858669
ADAMTS3,0.011031729145133192,,-0.05076529351558559,0.10266019457564458,0.023432924860050535,0.020197352870170122,0.03628728606616831
CD34,0.022102333087753917,0.05514566588681242,0.0044153834265536025,0.06204546636303496,-0.03850293027416202,0.023099309421943673,0.07876740809124046
CCL23,,,,-0.01331504182433167,,,
PLAT,0.01447128990454679,0.0018771406162186035,0.006336524380618011,0.05529084772201437,-0.02281402702917754,0.03588887691735663,0.028354504932713305
LTA,-0.013221175893784128,,-0.021474420647469558,,-0.015351286776234827,-0.022974039927207653,
CKLF,0.010366555425439903,-0.03425141687483404,-0.017954359326407977,0.03772174422620509,0.00594905831127809,-0.014865039639834123,0.0048981998526699145
CD24,0.0163699870073779,0.048313396617707005,0.00930711333828515,0.03781514875131081,0.013911333502953432,0.022624362008933516,-0.03654751903289306
HSP90AA1,-0.01969564217555635,-0.051667569874153295,-0.0675913699591502,-0.03976751329048988,0.1209325448696886,0.047785150268353116,-0.0392568735147956
BMP4,-0.014015221472817339,-0.025308529364080394,-0.005353105913101518,-0.024848351580549544,0.042709617878504955,0.10718316038786405,-0.004721767785078757
SCGB3A1,,-0.02359925408962,,,,0.015598345953546599,0.022216902597216197
IGFBP4,-0.03909262185930178,0.026865617023484518,0.023121190122518256,0.028019762853056226,0.005524753696342551,0.05694812510009284,0.1001254892998275
RSPO4,-0.021373540828980287,,-0.015343846417023233,,0.04577388194750549,-0.030300353811793797,-0.02626638894986497
LEFTY2,-0.013383552049426598,-0.019681166126749035,0.0063969228555424765,0.04756039995258577,-0.029042897337573214,0.08438679665517598,-0.054069304693408746
PF4,-0.012026456421144366,,-0.014618393639812044,,,-0.022974034610844404,-0.02057594873987775
