,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.0904323744202349,,,,,,,,,,-0.015442047246380491,,-0.017325841515511486,
BMP1,-0.0016571098891187677,0.07029917427257969,0.03782906313190044,0.05938566939429118,0.0002699108892374465,-0.026022129434749287,0.03284932220048292,0.14025275498962447,0.045616847106453924,-0.011569718406060586,-0.03445753281811591,0.04417295332294293,-0.06882598549284198,-0.052062429258212195,0.008342523153561097,-0.032090026998088855,0.003361026452007163,0.054383354761642924,-0.04995000546422191,0.06006194724559724,0.08363391763469313
NDP,0.04111921420618805,0.05409359332783089,-0.022573477285103626,-0.028180610576956353,0.02238686708419885,0.0008232019388511814,0.055094476751675586,0.029656673748486878,0.017178662551145654,-0.002775380258264009,0.03518941466471218,0.07083597857771444,-0.0025512176788778456,-0.03604230522697583,0.06480620423342624,0.011209906144422467,0.020970193389110978,0.13207915341152876,0.007207009593699333,0.035959996408586554,0.07644067539459656
TNFSF18,0.013615245208377272,0.09097471419026859,0.05844662461851808,0.019669125793203266,,,-0.017375644436040633,0.06491149599706869,0.047326889225055124,,,,,0.10950603265512115,,,,-0.016331318572347077,,-0.029225597094160487,-0.007601418572751984
IL36G,,,,,,,,,,,,0.029160784086624234,,,,,,,,,
RTN4,-0.06104719654915084,-0.15368058854380315,0.02774042264741407,-0.031066525258234116,0.02138825552797038,0.056202521185643096,0.037300959574172086,-0.12890697218804678,0.03090515463543012,0.01597712049797873,0.0024279419005063547,-0.017482376550006437,-0.12178839790457334,0.08975119095883657,0.022338849532667727,-0.024440047107297167,-0.08141018296639509,-0.07624980826205212,0.029410198943142903,0.06155228381499474,-0.029911474016157343
HEBP1,0.018895545691235145,-0.00026171829395828613,0.030944439977688424,0.01693881182184715,-0.010779981172976016,0.005823251178355016,0.03480925448233591,0.05012094267220268,-0.023050684092905508,0.031250620793436164,-0.0074752959009471084,0.033780596439196564,-0.04809448677301288,0.03659658986020171,0.013999317657146456,-0.01874117929576098,0.0029522673714781783,-0.05793533816603124,0.024536238944392975,0.047970746705624345,0.027624521586507193
WNT7B,0.12742499252519446,-0.07089261827022314,-0.00754446780073606,-0.009847099718189044,-0.017100521460290858,-0.016638734585088133,0.07170521895684259,-0.02856379979301102,-0.00654710138287827,-0.035780617862404024,,0.022657704062762525,-0.04731191280228063,,-0.007011910749152042,-0.029532255091634665,0.05464344859764097,0.07824488215603354,-0.030440103615721623,0.01954965837683751,0.17925851299536588
PTMA,0.0058303494921234525,-0.06129122265616729,0.09739562121665717,-0.05227976727965099,-0.04219724105907983,-0.028331429562193797,-0.026796602726419448,-0.07685629672980644,-0.055965451421836364,0.02268875449382115,-0.02649134061629059,0.001341047437850034,0.010628584991115205,-0.09484067459223385,0.0013784646507609558,-0.01886424698070673,0.02876678670479318,-0.14309534642848493,-0.0005652096358692339,-0.043985521868223715,0.0013356750613658164
FASLG,0.04426230656258126,,,,,,,,,,,,,,,,,,,-0.015026696435606866,
