,UKF248,UKF259,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1
CXCL8,0.05878101776905981,0.022016275156585833,-0.016338592767019884,0.02059218985778624,-0.055150525170775934,0.08210368317263109,-0.05088050798126508,-0.019194188780063903
GRN,-0.006618366025671606,-0.010454102069104222,-0.0020281083356303775,0.012111991344166432,0.007078208107286034,0.07056581672131033,-0.010171029131304828,0.03916037120378187
MIA,0.05023401487434654,-0.021705594930701164,-0.033663842896227106,0.06751355495905298,-0.03140937210226223,-0.021543135025249262,0.11064018538598692,0.09619932339038967
COL4A4,-0.011354328599862505,0.017586732526554474,0.017917326012489423,0.012354082168299625,,0.019922046522608858,-0.007305369582963171,0.03613526539675183
TAC1,-0.013594150470993818,-0.029199709088436783,0.018928714330043648,0.030496188245421815,,,,-0.020664255045863122
RARRES2,-0.031402346453461356,0.03826457512925164,-0.0027062307028447347,0.04042398311509491,-0.07615361707032056,-0.03582931202603354,-0.026221876136752788,-0.030004681411938062
FGF7,,-0.013327461101871113,0.03917206276786929,0.014830823346154171,-0.03428021329668526,0.09798927853630136,0.018749274806396297,-0.021214913903822595
EFNA2,,,,,,,-0.014636430732707817,
HBEGF,-0.04472643842704715,-0.002591845069545157,-0.043794222747447153,0.0515445564098537,0.059062970264662965,0.08813193534969951,0.014733465707261995,0.04794870019970933
CSF3,,-0.02151972508777491,,,0.012336011461618758,,-0.04613665670786376,-0.01654970702217978
PI3,0.010063196563722647,-0.037136548494315046,,,,,-0.05467030373295419,-0.03595701525804027
PCSK1N,0.018797524150451522,-0.007445997506926803,0.00795562433513695,0.03409187099950944,0.04797656148260053,0.009917133342725563,-0.025105350176169824,-0.04662144447356734
NTS,,,0.02094014700923929,-0.05185758928954709,,,-0.01783171338859602,-0.024507859361649672
SFRP1,-0.019971536684625594,-0.01575349458789147,-0.02567042742044757,0.071928796994217,0.0006385900645836498,0.19995531219238163,-0.00992009143456698,-0.006745316121306773
CXCL13,,,,,0.03902291016075997,,-0.02705769237750793,
MICA,-0.03243858359166349,0.008738133737109497,-0.060674590654655386,0.02957492029571922,0.006412685732201652,-0.04759934164106291,0.00011727299264538327,-0.013725311764390458
TG,-0.03280556962343236,0.01828006977947992,-0.020736189044798254,-0.01700604174535982,-0.04161654648181014,0.010187674962646638,0.10923514849543263,0.03195270602859682
ADA,0.025447008774258397,-0.014268100520131739,0.027774519822022142,-0.027619179421251777,0.12097826476834923,0.05444716873162547,0.05951565692950193,0.029303790714639913
LAMC3,-0.07453345894419539,0.0020521202364612344,0.018954980418335682,0.03538132553315407,0.006466662371667549,0.13498203599706388,-0.00786489654195043,0.08652051595172781
CCL7,0.09000589608855106,-0.012291346305836438,,,,,,-0.01734248871852015
NGF,-0.007473460244800559,-0.02816261374391516,,,0.0733727799748555,-0.033945253489171094,0.2965561899464916,-0.051922888528935354
TNFSF15,,0.07282121581680838,,,-0.004486831279681728,-0.03330185637620486,,-0.026759439520240135
HMGB1,-0.107365418881992,-0.003257319550057696,0.024762831934446915,0.007771277812203935,0.08487619973217754,0.041353644008062906,-0.034652735966701695,-0.05905950422963634
ITGB3BP,-0.002834251181745627,0.036754781278565386,0.04737170458319935,0.08959198299084695,0.019394477914082144,0.026291785919301914,0.007680824497359442,0.017120005351033685
AANAT,-0.019225188055672054,-0.012453785408982834,0.010246865634183389,-0.019603136723747576,,,-0.019696671552859597,0.13738681382975546
RELN,-0.002683411768237639,-0.021616982506502198,0.03993292861072957,0.06282289846489221,,0.146792653731551,,
IL15,0.0142853713132321,-0.015935270072833234,-0.05289432853400954,-0.014600375453534448,-0.013219180345470642,-0.05222650174953919,-0.03570988232466428,0.04584124900630083
BSG,-0.07831232926474774,0.0018988097722346196,-0.000601783344757585,0.07410952321068623,-0.09218768893396843,0.04724138858355786,0.01066657813077601,0.1284044818794851
ADAMTS3,0.014527481470654911,0.016430431607221626,-0.03386071068135961,0.027661243026251395,-0.04347220810998693,,0.04752912633561136,0.024937045462011632
CD34,-0.0742129439547583,0.015064086481128709,-0.010479565343721839,0.0030989069673438567,0.031893796449211254,0.05086078840666636,0.013893797140918936,0.08738334213997218
PLAT,-0.1050884143543989,-0.0005788363274886371,-0.06320906371235767,0.024460714434948794,0.032784309922229256,0.04646279270464252,0.026301227921164724,0.0031303438561993222
NTF3,,,,-0.02241988614789375,-0.013188989447668515,,0.04618195327047481,
LTA,,-0.015753493850918232,-0.017960136922876277,,,,,-0.024695091405763737
CKLF,-0.025021567020041387,0.008851121825655004,0.024760349183974628,0.01921447514556889,0.027710497509405716,0.06985064127235194,0.021056270295744448,0.021165111363979878
APELA,,,,,-0.04084635038256497,,,
CD24,0.021790751144194563,-0.027006304008284496,0.07130842859552744,-0.026299426908452005,0.09065485128590108,-0.046952284077391285,-0.013691671352570513,-0.047216637799537664
HSP90AA1,0.021202087962880797,0.042627092719897064,0.021304447659259595,-0.00639491439211787,0.01813105811657293,0.04794304090916764,-0.09383152543873272,-0.0540645304640562
BMP4,-0.0123985600907751,0.0052249100738780445,-0.003484393204557783,0.00023721781451491812,0.03389993861415291,0.04656796680015772,-0.012283138356833855,0.01854606974456525
SCGB3A1,0.03894135322913124,,,-0.016535437558673937,-0.012730701487262144,0.01056938500689124,-0.012993319020305497,0.022147820431639157
IGFBP4,-0.06576798268847395,-0.007257881549508383,-0.014313921115400835,0.06322980226034199,0.05372153425039551,0.05779653875506156,-0.07822572145920936,0.09285142121697432
RSPO4,,-0.011883544256037786,-0.007441547718416996,-0.016535435139992137,,-0.02196847923765396,,-0.03257024055760736
LEFTY2,-0.03002397645630827,-0.010127216446707405,0.006847344516865095,-0.018131306863816532,-0.025053375064905518,,-0.016829265656750872,0.00010808775666463227
PF4,-0.013745786212785722,-0.010723957497880977,,,,,-0.013415302093832678,-0.024695085691136414
ANGPTL2,0.007134903774039516,-0.023325978808005503,-0.021184221270952878,-0.017320882114873586,-0.017579101199296673,0.032076722204211934,0.03857139477020964,0.07608777514456985
LRIG2,0.00043014878353803625,0.04447943707499239,-0.03691238473295521,-0.007079665619230123,0.042804384457442855,0.005642884848308972,-0.003203932499591731,0.09194219824372152
ICOSLG,-0.032199259725571694,-0.0367298228997824,-0.02581922769092309,0.025127682563260787,0.017027675120586616,0.02290485061862289,0.1010837209129864,-0.016154827449889952
WIF1,0.04915652846042714,,-0.01611934020406498,0.0896980863115209,,,,
NPPC,-0.041108153722686454,-0.01663550267603905,0.02364862398993188,-0.022980208272422968,,-0.053575393475361624,0.023089454141064756,
LYZ,0.0018356519954414385,0.03357130962294979,0.0034328991733757483,-0.04100625157553567,-0.009402407734516493,0.0364072783774107,0.007702213598342895,0.047313024113391444
EREG,,,,,-0.029296011816076682,,0.0354299313275451,-0.025773926044092933
SPTAN1,-0.04771430462232828,-0.013716510172087857,0.02510260760311907,0.04320105885615289,0.03896752558533784,0.07491456801134196,0.04350046879012628,-0.0679484151676427
LIPC,0.0032171802697224033,0.04005699411573983,0.019937350912583758,,0.0063136275838448315,-0.04381323918762074,,-0.017420548364188333
COL8A1,0.019518763845306635,0.020701619837817337,-0.05594647506391822,0.007255774840285911,-0.04286791457820265,-0.06576680609505628,0.05627565934850054,0.0007322128395877629
GSTM2,0.0017956324663706677,0.04534942767050602,-0.031072142586823396,0.027276387949508405,-0.04601749626271793,0.04198396194477137,0.023407228861329836,0.04830647365268618
SPX,-0.027217367793400442,-0.0014625593252794913,0.012865475344942489,-0.042718021445529476,,,0.07885384230513312,-0.05078054454563001
MFGE8,-0.040932723405005075,-0.007308648878423361,-0.045221005826831466,-0.013044132056819794,0.010856532393828722,0.08172931506623134,0.0147009805097644,0.09951062441043235
TGFA,0.029190713427751924,-0.0370866032775545,-0.03392527730717563,0.02163807430620584,-0.029965035588586514,-0.05311369087456009,0.04347652026447629,0.03573396614057026
SLIT2,0.0029856860140064874,0.014269520876293157,0.02318691975353305,-0.0290836077579463,0.00025982776936682515,0.014742121560319359,0.029260485263904342,0.06117263444163624
PLTP,-0.02671414672123785,0.023626488247198072,0.052938990090883986,-0.02449613749284969,0.046329845548072915,0.004366637872539608,-0.04910462776354676,-0.06143752729603967
APOD,-0.07402677621902869,-0.034117278311723676,0.045227202080987516,-0.047592564103641426,0.019341399307326056,0.0038512536479901644,0.04029958415677578,-0.0604993625405966
B2M,-0.034959065467241444,0.008182214290690357,0.04252661040135387,-0.009940287406701966,0.03628736836979138,0.05984324951493534,0.010599950480864366,0.010756017600695495
OMG,-0.027160356161638453,-0.05647299227531524,-0.032384006887315624,-0.009894982064786628,-0.018553325246854248,0.015520842971896875,0.07451090543826862,-0.012145048054545774
CXCL3,0.03201752428783347,0.06491121847852256,-0.03559528305136731,-0.017689420394279065,0.04409269203402714,,-0.024468701611712777,-0.022057533079086557
CXCL10,-0.0386888595901423,-0.0001807305439325478,-0.009964713990380784,-0.026871524297673623,0.00541974976660374,0.03264152504118518,-0.017993809156799233,0.05942840379229326
RSPO3,-0.017999800887140878,-0.012453784488789093,0.003963327013259591,0.02410741092090091,,,0.06046216323963261,-0.017599234891099696
CORT,-0.039293955276342295,-0.007137642080304689,0.0129027143697132,-0.0003941100538370811,,,-0.014038431793657187,
NCAN,-0.11586593195061888,-0.05614655152826784,-0.005966046982399845,0.023346670448923097,,0.014662176850866722,0.024195197509405304,0.007147895965564231
PRG4,-0.002739266947970103,-0.012291348221260304,-0.02669497104567025,,,,-0.020714565179978228,-0.03986701008460285
ZG16B,0.0008268656391324706,-0.014265612839477488,-0.0142709591791938,,-0.02130814357775179,,,0.10796884412110497
TGM2,-0.020802778430089132,-0.01573204827568542,-0.002372702979394915,0.01187073930420939,0.07420790284347041,0.13892121969179838,-0.0149982264577098,0.0941211441473978
VEGFC,-0.02530246486397363,-0.02190647365843862,0.11145523214891469,0.030644709872688244,0.04078634411361273,-0.057808454894187095,-0.0281279008913991,-0.013197119346667566
WNT6,-0.021380198957153932,-0.017000517259203735,-0.03175951064199943,,-0.014912987277218896,,-0.02609105295354724,0.006914275228472654
NRG4,-0.012204638149069424,0.061387615419119336,-0.02741682325726237,0.031092852035660503,,0.0723281038856688,,-0.01759923686355404
PMCH,-0.014066502270717434,-0.020727336231262935,0.031464979066661646,,,,-0.01969667085437593,0.017046197389575295
COL9A1,-0.026584661027471736,0.020533388979581235,0.0205441993395686,-0.01058522064996379,,0.07492172121353592,0.05182785438572059,0.10009875146614075
GDF11,0.001414805511835892,-0.0210957749258635,-0.0685824565584913,0.06542300461728884,0.04457540770969891,0.07567226369366803,-0.0278816652478333,0.0010306447189724862
RAET1E,,,,,,,,0.1325944665151527
IL24,,,,,0.01699103818532533,,-0.013201401922536882,
SORBS1,0.0018477733733568062,-0.04777898885835084,0.07717994486841259,0.03943563452398952,-0.005116388925822668,0.009661824709778988,0.04351592784186028,-0.0371835402828542
DLL1,-0.053864950244875975,-0.03927526540658477,0.03363637073181325,-0.021266580307772214,0.020712461184606845,-0.04587671596466008,0.02030789760357838,0.006978465468788375
TLN1,0.06052601857408142,-0.00757014677892561,-0.07343588684905865,-0.008954767865523187,0.0664179390081553,0.13317863715398168,-0.04923205546578596,0.03391025422863312
COL2A1,-0.029040372843155037,,,,,,-0.00994874798430513,0.007525425443292805
SHH,,0.009770866942700573,-0.019896241882198375,-0.018985631287241074,,,0.05124180063965859,-0.004699409352944891
PON2,-0.10435530203455155,-0.013277551094574173,0.004249000824481518,0.022623328661035304,0.04139498565278474,0.09431370912551222,0.027801127457287297,-0.09372549952621033
ICAM5,0.02631304771187382,0.03817492061316548,0.0036827039608555065,0.003238248751189401,-0.019728743719960796,,-0.000576641258327897,0.02029401254484283
HPX,0.03454236122631247,0.019137295758890317,0.07289186882400821,-0.016535435872925903,-0.0005473842702215243,-0.02537181727987026,-0.041252631772788116,0.01198268914087875
SFRP2,-0.017617240850512684,-0.014546754004085496,0.02445342987900554,-0.05255247259401162,-0.020568410128492903,,0.05640221449516494,0.003659310204541254
CFC1,,,0.07573622327654717,,,,,
CD70,-0.02156949453091992,-0.013246683231309233,0.043644225865939655,,0.04117676128268628,-0.03885468904768789,-0.023417458282261775,-0.02685081577542142
HP,-0.05430737353233468,-0.03945367862310568,-0.02548762880626177,-0.024241318010329235,,0.009333275092358354,-0.05406034348666933,-0.02632653344387329
CXCL2,-0.01050328678307056,-0.0071307664617612085,-0.02372636025199252,-0.010491050706269416,0.04249406274403029,0.15474142708433886,-0.05895537724830249,-0.05570560103830003
NPPB,0.06257294613182712,0.025376448237932135,0.0020465877597973907,,,,0.02634312789583943,-0.017852465767186996
CCK,-0.08275921685475428,-0.02196350870790661,0.06107412496831629,0.036232218011610355,,,0.018157486312918227,-0.005229473233078142
SEMA6A,-0.04112247712226368,-0.03466564344506693,0.003703241448663333,0.009862409743295036,0.053367526068998174,0.11787921540331531,0.0010956543283744977,-0.06462750511241133
IRAK4,-0.010517141868415378,-0.01819301904024508,-0.014551186368379484,-0.0411521721530424,-0.003740438800171669,0.07551634121009014,0.03194598362674212,0.0463896926217662
GSTP1,-0.05700066449182524,-0.03438936742848271,0.060994965588637456,-0.005927680106328234,-0.00512760570125738,-0.037296755828954156,0.11049565806931504,-0.0243867946701391
VCAM1,0.001959293344400203,0.008773787743235619,-0.021910943383660127,0.059051504054622,-0.04133631703896931,0.06261066743844661,-0.02305226075404498,-0.013106591314634417
NXPH3,0.03665427176839447,0.0022651793635508,0.018803476602737016,0.0526261291800842,0.009348491150910113,0.08011953349319574,0.05526151426055672,0.023039581056691707
MTMR4,0.008770235546604398,0.04870840901795938,-0.024462592388367208,-0.008493155268709793,0.04580916533929747,-0.043212441100158136,-0.003091520820387594,0.026477500648549913
LAMC2,-0.013417845182150213,-0.02854929148325261,-0.019798069186086117,,0.07143611426138163,-0.03580121471951473,-0.017337144966589047,0.0019414205653009611
IL10,-0.02835043201721645,-0.013442812363136257,0.001546923465975623,,0.04133617599786818,0.014192427672211667,-0.020185733138618874,-0.02133331559610154
SEMA4D,-0.039333101085932874,0.00420304988252529,-0.014660009347750948,-0.0533533142711652,-0.005965195307359315,0.011981040546758078,0.050164859224988104,0.04482610681937371
TRH,0.008867977326410375,0.010439390033521618,-0.04677234652899191,,,,-0.009493901963955994,-0.019995958871919597
SEMA6D,-0.007701829071380496,-0.01641357201475013,-0.0026352897038973274,-0.020801597916052073,-0.0004886546534456573,0.04457348076654337,0.020327494156459146,-0.009080717015487171
CEL,,,,,,0.12455215332240115,0.14754396103460038,-0.02607754282429946
PDCD1LG2,-0.03742636966468634,0.004214097055286538,-0.00136653434988317,-0.0353160984685737,0.01986327656106166,-0.011483025023496829,-0.028949751772121397,0.05983212702972143
SPINT1,0.04999086843669059,-0.0030115421068356053,-0.017965882566331953,0.05883692603883199,0.12262956524345268,0.11541047767387633,0.004499175396316875,-0.020009420982937627
CTHRC1,-0.044688667414757244,-0.020042758100929467,-0.028307970615946754,-0.029744087332338395,0.030242617900727936,0.07366880157242534,-0.016878825708683362,0.05140564413592265
PODXL,-0.013829678603951501,0.0019950312791487553,-0.010447513483613108,0.016610321090306766,0.044517102285439494,0.03930951690503325,-0.03253545684349081,0.06168971389022164
JAM3,0.0379972919333458,0.047457428248332455,-0.017450372990457003,-0.025309498380023623,0.0744214936417895,0.11120780809569397,-0.002530036956420637,-0.01341456786548636
TGFB2,0.026851698729932812,-0.009463770135530618,-0.022224820324723712,0.02284903285953058,-0.015397794658782896,0.036118224791079616,-0.002562321098199874,-0.07063150679342547
COL18A1,-0.08693667700650155,0.032961466557269545,-0.011935447784162088,-0.0196502550595077,0.07101338884237103,0.06156322701188648,-0.03154404771144738,0.09361223058899473
NODAL,-0.027569914361344254,-0.01351658302486588,,,,0.0085872015965294,-0.016306841131265588,0.12543392386460345
INHBB,0.034278691281323756,0.004570770644392663,0.01727357980429909,0.03312881483719992,0.04842240402994021,0.07595655591372615,0.0037784837222673067,-0.03069188829842051
LCN1,-0.013417848201220012,,,,,,-0.015399748901938029,0.06418830565010657
ARF4,0.006864253521608129,0.022635582798930323,-0.04215179902384243,0.009647489359537485,-0.010151216586272523,-0.07962447642194735,0.04803784017799256,-0.0020856159159670664
CXCL14,0.01319511735659875,-0.013745710464904802,-0.033157058854362036,0.03984939067991724,-0.026672029077806192,-0.04670594421913911,-0.05080233421285023,-0.027672055125359897
LIF,0.02001228094993629,-0.021228338032230388,-0.03458152001921234,-0.019603136723747576,0.06176586964564315,-0.07571357439635541,-0.016530016498438545,0.012896290281842679
IL17B,,,,,0.030580351237759824,-0.034185719693463075,-0.024657407335963447,0.07947560142893405
MMP1,-0.01849871945799262,,,,-0.02813115626055637,,-0.009087664948232798,0.08172648168928044
MATN1,-0.017617243251284637,,-0.01592414136157705,,0.07260998472687674,0.014199331107312571,-0.027237884212416866,0.009295689058479953
ADAM28,0.0007026259913506908,-0.024843671788177674,0.02208848883490247,0.002350428680863924,-0.03539908626424782,0.009970543714819693,0.07112325401057878,0.05390306809788359
TCN2,-0.09297283128363905,-0.035503654109304145,-0.029313464065611902,0.003111456643802531,-0.005315793552296685,0.09739171141152338,0.005833059278808123,-0.01342533373140902
THPO,0.006989199695573973,-0.025912596174551373,-0.03269157173433034,-0.006615266513240396,,-0.009303449598577734,,0.08796848138634078
CUBN,-0.020580440621810747,0.04884255795644942,0.0040397672483794686,-0.033124327806982226,0.043075194713128054,0.09608507403562107,-0.039179726001299486,0.05143846944621387
TIMP3,0.05823783618935208,0.02113163205372403,-0.034272495081066,0.009281731051369996,-0.031022959209884408,-0.008247195645146317,-0.0627497595807617,0.030891534641085936
PIGF,-0.08582834846605428,-0.03191277578565459,0.01105135827742605,0.002470874710247756,0.027163073700191703,0.032701482140010805,0.0485405441448794,0.033163611216210996
CRH,-0.01572060667670967,-0.01440682977426173,-0.0026342508488881385,-0.01424853981728695,,,-0.001371055686173765,0.026710822804989678
BDNF,0.012514300811392123,-0.006482501642900576,0.00905203930755871,0.044860195222628484,-0.008636165259262711,,-0.029967124907307106,-0.010830199915483098
CCL5,-0.050385968273813884,-0.026926508500518274,0.01307267850308109,0.009204223638271572,-0.006638657501874534,-0.09111683543478871,-0.012924996736332066,0.0774302553426183
GAD1,-0.03484516252961166,-0.007708350913362462,0.010256086033761323,-0.008416642514170082,-0.031222460688192746,0.008095043454136176,0.044497921328964594,0.010982763721002254
COL14A1,-0.031794765129381584,-0.005010517279664481,0.059626907860894966,0.06103100635776738,-0.09285133997835665,-0.0008325835510687839,-0.009259530575435793,0.0005131897495554012
HLA-A,0.03147017646523928,0.02221718926720747,-0.046081804734743735,0.0007909496519886327,-0.04853974684291188,0.0791172722971369,-0.04122273978690976,0.08558035838157226
CD5L,-0.01572060485795522,,,,,,,
FGF18,-0.014224305991074339,0.08895247817293123,-0.01706334483107394,,-0.02164005510008986,,0.04211726602903373,0.12313789282990838
ADM,0.08140372326229832,0.01703056074833204,0.025531762180681383,0.007679366409870392,-0.010107539026850118,0.02623222398079409,0.025721236639150054,0.011616619001504576
CCL15,-0.026228436692113815,,,-0.009349727461375848,,,,0.14771939628809366
GNAI2,-0.07242355341881622,-0.012815653397278066,0.03387336189759822,-0.050168043857855955,-0.01920009743990445,0.0034272260254173113,-0.014040025835062182,0.06312737186823049
HDC,,,,-0.024833067830577777,,0.0030024759161908494,,-0.00024754740948075576
COL11A1,-0.01407100574510172,0.04356356277131306,0.030263039336991756,-0.02069803430746338,-0.038883483359176754,,0.04910485733828254,-0.07685669998114597
NUCB2,0.037214472539116826,-0.02451656217275777,0.00299803139778335,0.07048004081440229,0.04672649879793771,-0.03647383717719084,-0.05563086039152711,0.04526505646237139
CXCL1,-0.011682089800456964,0.0040022917398520865,-0.03603214833866954,0.043448765279860954,0.09814519163741255,-0.033227851823421306,-0.05450198716559164,0.059599207659097424
VCAN,0.056376230630825246,-0.013989751434636799,-0.03245317150361359,-0.06571458765781171,-0.014833882371882516,-0.012103382925658476,0.06399662784081171,-0.02612109977701652
MMP7,-0.007635024669798756,-0.022755662211472735,0.0018186400350740997,0.044317736980614156,0.020168462421998025,,-0.01670174301795783,0.07958533859718227
PTPN6,0.013740478876285066,0.01858861559824991,-0.024908404403146563,0.03142320136216705,0.012689619581191127,-0.07889628577243747,0.04849419573207987,-0.02717920766124202
PTGS2,0.030511057830907472,-0.0012256538567303125,-0.02551457776623751,-0.03958952563080873,0.02293024963373942,-0.02602045948099639,-0.023976106654056178,0.072851287302091
XCL1,-0.017226971134739782,0.010888851588757272,-0.004823811045173263,,0.0010414519975012288,,,
CD58,-0.046052825749994364,0.0535169458680965,0.033536151948077894,-0.024856689837897152,0.051017298207380116,-0.10726683243296822,0.02140581169030838,-0.004917944029508403
TNFSF14,0.0435821384825681,-0.019873851607605172,-0.03444215577251119,-0.018131306863816532,,,-0.026207568843556354,0.023708153274438624
CNTN4,0.019045758698684356,-0.02238169505595807,-0.043566807329911986,0.04590040897632925,,,-0.012440458174589965,-0.0153583572697981
NTF4,,0.038465684513458345,,,,,,
INSL3,-0.01543218674372096,0.0397497050180117,0.08665528484114986,,,,-0.015212285341745624,0.0287573692152313
BTLA,,0.014140742555150325,,0.049866721805548575,,,,-0.022961010321557656
MFNG,0.008080237066355318,0.0064668761399257115,0.013095521866462725,-0.008923387302701062,0.029492338248491796,0.035904308995581766,0.005929241842971523,-0.013718088891201689
ICAM1,-0.027892400454345243,-0.013071324091126029,-0.019967618622731862,0.06504363370276624,-0.004187658642338812,0.011006116679999924,-0.027406233837678193,0.04693025510789606
PROS1,0.09386724397113595,-0.004989722047104268,0.005640352572785573,-0.004585599533741923,0.018296847827076215,-0.025301198398668175,0.02308475788410876,0.042979656149688385
CLCF1,0.04426289389191166,-0.019600146648504298,-0.053290099633308656,0.013127450034381144,0.023743031365250165,0.005234921911405741,0.018952107959300774,-0.020184091068304516
PSAP,0.0534962118880428,0.03296399149064812,0.03738185411887987,-0.03233012365935095,0.035156716689151296,-0.0017682575064070902,-0.031453540347611664,-0.0008432584719649279
EFEMP1,0.054124085764947455,0.0060869460508825406,-0.00595195884249691,-0.03195585430559047,-0.0178457132202855,0.0038898685927416083,-0.007229449772929767,0.010821045507646131
C1QTNF1,0.04666578493170166,-0.005431408203843895,0.03092011540642861,0.026522640854041716,-0.04900721366814363,0.06121418421979881,-0.060438417444835524,-0.003495640005925585
ALB,0.03553532852555732,-0.006311616679509876,-0.005664476523028359,0.07452748500227702,-0.019728750206005983,-0.047829166266523004,-0.03487617122246335,-0.02685082415523415
CCL13,,,,,-0.005499706333964741,,,
EFNA3,0.04652410798665117,0.011536561061994861,0.03385256674225413,0.014639342705405747,0.04235159103402559,-0.054027147603161754,0.04306325975674583,0.05105664413361649
DRAXIN,-0.003215864638639335,0.021002383177471197,0.0029306906119085144,0.052940903488383304,0.07145006479635753,-0.06758344162786145,-0.02464269319568986,0.05881732066786942
RAET1L,-0.012021823349012167,,,0.008791620513324492,,,-0.015399738809587444,
NPTX2,0.013362104418604059,0.0229371964976359,-0.03083635622883098,0.033531533074550125,0.060410271090472915,,0.01378827401314399,0.050840228409094336
FGF11,0.012040680290082999,0.049788190302386535,0.04228571054379581,0.0007786276552777514,0.016840810429572955,-0.10330526079230104,0.05674621625454161,-0.02053036316457248
CD59,-0.04098624094687253,0.0035622566237695284,0.016156786055444537,-0.004524922024868402,-0.02317522808810049,0.11227910556212707,-0.027744192982053894,0.05400174992663879
COL9A2,-0.08415873035160965,0.012819381611767816,0.07607837491239866,-0.01245921057814308,0.08966798539328454,0.03283436182336816,0.025466287385486692,-0.028320098947206666
DLL3,-0.06954665365835429,0.025509038614842616,0.004863946456526707,-0.008576469595031092,0.034072795680957335,0.08722349610080696,0.043312671355793926,-0.05166622562017135
FGF5,,,,,0.042038557614842854,,,-0.02229976125001233
LIN7C,0.05330942174235586,0.011522619798947932,0.013521116233951982,-0.03522927063135839,-0.03978568759044326,0.027534358251652444,-0.031105643637959514,0.027489897223402827
GDF7,0.07151480340633902,0.03738880649477157,-0.009391086826841939,0.04678894962848954,,,0.14013297297179408,-0.009212390939587495
PSPN,0.018170411633434348,0.009831021211309646,0.00044435532539880264,-0.00027832051776163606,0.008198823575590122,0.05203001494250795,0.07932195708861776,0.010195584615486579
ANGPT1,-0.007945889234007535,-0.019222357823796207,0.04556579158157649,-0.018007118903382066,0.011749563203992359,-0.06201038708723845,-0.025957249550722296,0.011466739182015158
PNOC,-0.003696565396220811,-0.024857662035726674,2.41292323394732e-05,0.042975021175390225,-0.019728750206005983,,-0.014038433320995787,0.045534930612007286
L1CAM,0.010391346557057207,-0.024702325186605957,0.06117807588135561,-0.010320347130314567,0.007259918092087976,0.008936972487392303,0.016210125997966868,-0.0017124125751713619
APOA1,-0.009422858982514827,-0.01782543493851219,-0.023614215281886102,-0.029343778227445574,0.05490578465400242,0.1720169831207451,0.08768839607854831,-0.024506927672377717
PSEN1,-0.002120633002575006,-0.03523308787827992,-0.038531507350412345,0.03352615725346599,-0.019779995714022766,-0.00950305768613846,-0.006398164059362419,0.01582467139468194
CALM2,-0.052439638044983604,-0.012683843816348597,0.056450628265627224,0.019943700176889036,-0.0018408462725382595,0.08352682221998411,0.07822386005485568,-0.050323308730556605
CLEC2B,0.041510369358842183,-0.012508262893121088,-0.0198213097281141,-0.013461125459299797,0.008254362056217109,-0.015334114853959527,0.029186394874728464,0.029040096071756526
