,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
CXCL8,-0.07029748407818767,-0.008542010948735428,0.012879132927016193,-0.028880927991357767,0.025662229319721282,,-0.1758459003803511,0.10214828075455647,-0.04554668202867867,0.017456323419619453
GRN,0.05376780797347244,0.021224306112171073,0.10761270969241128,0.018541520870857194,-0.034218194373731824,0.05000445922741967,0.04384315769177943,0.009825913103411162,0.04433097488912584,0.03285394352488999
MIA,-0.007172262929949861,-0.048010737450305624,0.1233301061475912,0.014323499175680595,0.07787662630690537,0.005924345793588564,-0.04954054076874869,0.013311020331129053,0.11092600475635428,0.01173299860800936
COL4A4,-0.041828651418833664,0.0740637246567834,0.01326685840715132,0.007518299864418193,-0.030951124972768265,,,0.06644717846604514,-0.0042087513454533675,0.1636116791331782
TAC1,0.0008036981816245487,0.0027563642187134565,-0.07712275284516248,-0.06487948086948382,-0.03479289791606731,,,,-0.022390726576079482,-0.049098190979932836
RARRES2,0.020809399944389944,-0.027927931809874358,0.06552447920048182,-0.08329163570468215,0.021049915195364272,0.05415210399396587,0.10916549928089857,-0.07816642397387077,0.022039550307800734,-0.004112903478375903
FGF7,,-0.018374017270672394,0.022892009686429737,-0.02681538951794145,0.01734193558667924,-0.020256026509235452,0.18721448659224396,0.04676689824459823,-0.04574266394883796,0.03880632403077636
HBEGF,0.06551161891147722,0.04911248207068839,0.10779231469756893,0.04729493145012943,-0.0028915270999063125,0.045056539392024295,-0.05049437160386315,0.0322000349962058,-0.0402809986187104,0.09731936167247986
CSF3,,-0.033277536054226745,-0.014947420922448988,,,,,,0.028474954185036514,0.0034044204590371655
PI3,-0.003641194111179092,-0.005730359693638899,-0.016830993243279538,,,,-0.01926485222130441,,-0.038961176938041873,-0.06778663913982547
PCSK1N,-0.013501828389390912,0.03508649836846586,0.0005992559721869852,0.06434223389444796,-0.024073644328121393,0.026139680428684788,0.05014394311795986,-0.0033721669743210078,0.03135285312701837,-0.08997256832576306
NTS,,,-0.01837217835935275,-0.02299116198091805,-0.00923563621155929,,,,-0.026555459014311975,
SFRP1,0.051790142509022356,0.08282460637479619,-0.053916267942871084,-0.013542611061426933,-0.027509901201325137,-0.04480459995566047,-0.06663396713892894,0.0483357426957382,-0.009551174906356525,0.03421138889151321
CXCL13,,,,,,,,,,0.06819529179862589
MICA,0.014366825200507556,0.02011473036595267,0.0034393794553307503,-0.0427493176087076,0.054765818839102115,0.08987926250228173,-0.028003353152965232,0.030930065523366416,0.017061243063749017,0.02798315041301505
TG,-0.024876055884460846,0.017673455825335332,0.04533912885250794,-0.019420672944321267,0.037768315236688804,0.03358038483188258,0.11275844360286191,0.1465587186067826,0.037732032102149524,0.002155655167519157
ADA,0.009037916975655352,0.051833986211846074,0.013877052174621285,0.034252658937942576,-0.022763720926659844,-0.01057989518925275,0.0973032822909108,0.019489677243250687,0.07274840092407737,0.04256511839746201
LAMC3,0.13538442690850405,0.011955523586167267,0.07897736519404813,0.05013564321302814,0.01177136411722464,0.08036340150010635,0.04158744519231651,-0.083629171205918,0.0697081255838662,0.14265594881734459
CCL7,-0.027609128668173336,-0.019007014177881913,,,,,,,-0.01879143100892309,-0.0011705568125904644
NGF,-0.045807568146725895,-0.03612243806619786,,,,,,0.06561538784997863,0.08893205332206078,0.01567103465440995
TNFSF15,,-0.02116523990822666,,,,0.05528823602267043,,0.13114768057435727,-0.02183199931494216,0.006758231359699455
HMGB1,0.06974337307107781,0.051686696830135895,0.10090916603280645,-0.02029029254447258,0.024534840650846504,-0.03683710259196006,-0.11855277509981571,-0.08302529675418625,-0.06254520021955645,-0.023421381597520788
ITGB3BP,0.002900138225249247,0.005712986222262456,0.08074287735187334,0.044296799266021564,0.022296535092403952,0.058596177011053394,0.08647331231555862,0.0665007909707838,-0.011653396663349918,-0.0025686660315332867
AANAT,-0.02593924451962426,-0.0035137436763774967,-0.013482978177966645,0.014678884585626219,-0.022949187858020772,,0.002583736014017036,,0.022698870347292562,-0.026060244557581578
RELN,-0.04185273300108249,-0.02448546927945923,-0.039563288394010125,0.02840411524612608,0.00033774031930573745,,,-0.045032641476957604,,0.00779381761940166
IL15,0.015811977394827207,-0.02714956995008267,0.0318191504584007,0.02122750087310864,-0.011706499641103334,-0.007922510970967479,0.062418223292073485,0.045216876703241496,0.04652022990887189,0.06358988244516753
UTS2,,,-0.035609877774317164,,,0.057535808929120545,0.06302017454625103,,,
BSG,0.07768111673226043,-0.03576755969749801,0.0201557489788788,0.1033010746706183,0.026830354254449088,0.12740059498550252,0.00423808608921364,-0.08044565678267626,0.09609591197038043,0.048444811256771435
ADAMTS3,0.017153959351385174,-0.00046564183626589137,0.06434429211030429,0.0037944186614556645,0.003598359555219768,0.06732777250983908,0.02244638230316543,,0.04212084531988687,-0.017131810174081663
CD34,0.06880098008160333,0.003706031675442202,0.04255007716500869,-0.017435684048158893,0.05895572208318649,0.07972499653550705,0.04627539197458754,-0.03873216006854061,0.0312622684803615,0.056531431542973055
CCL23,,,0.10861748300532288,,,-0.035751482665975505,,,,
PLAT,0.11699795337327419,0.06601297234571812,0.12282792880736199,0.0932621514922225,-0.039285295490625524,0.07902242982123359,0.10703192661097302,-0.010086787368334788,0.033915786744824476,0.09283996487695685
NTF3,,,,,-0.02057198349212219,,,,,
LTA,,-0.024360787949925234,,-0.016820735211319167,,,,,0.005026595806543904,
CKLF,0.048341682199894064,-0.0018047237166157926,0.07770252507191987,-0.004916224366762487,-0.022578068559649563,0.08581743443562934,0.15076861507894898,0.09134693362310319,0.062135004083248326,0.006074526384442217
CD24,0.03478677851632673,0.056813802149140634,0.04949109537824069,-0.06955524027034071,-0.0025053985783954932,-0.005920717933252463,0.07785497107192148,-0.026998078155954876,-0.01730110545694245,-0.027926467305585255
HSP90AA1,-0.0121703835745122,0.015279977434143648,-0.08967316033689052,-0.04656124177574835,-0.03207014963479568,-0.11807473201151145,-0.16171784742246964,-0.17151094377249337,-0.09075743287476208,-0.15635343856220094
BMP4,0.027823113219788795,-0.01057674102912414,0.05888053371693715,-0.035276991288677145,0.03856245008924227,0.15314957895671896,0.021887368842173235,0.10527933176215179,0.004817386974395769,0.08859530590666637
SCGB3A1,0.002350676100026913,,,,-0.019357864417120462,0.017662365372469693,0.10949062602963627,0.005997607409733289,0.049106378069357706,-0.013195090534640979
IGFBP4,0.08691698789618972,0.016669176230139096,0.1323421749796286,-0.0002724023807214661,-0.015020710529974732,-0.001146316238871364,-0.00971530842987595,0.05822023493675747,0.047363974953807,0.11299776045629942
RSPO4,,0.059637940316855716,,0.008493441921913973,-0.019357861585594886,,,-0.03994830258388488,0.024461264444496887,0.06127381992365581
LEFTY2,0.09984874971976021,0.018605440628087114,0.1613479234575134,0.00932113421878718,0.033514134282207605,-0.10887644468577638,0.10695259176461183,,0.011922790576005551,0.006922291389356349
PF4,0.03259757825015967,0.03548735523122715,,,,,,,-0.026758327859188136,-0.00523315891288884
ANGPTL2,0.062291950497003264,-0.00047951940265356216,0.06273273347218193,-0.026397911996434223,0.016039670161127072,0.023207614254052298,0.17942221109293247,-0.004167286867237644,0.07222856334681199,0.06205717769327299
LRIG2,0.010747699522969962,7.3926743503209e-05,0.007300838378086047,-0.011886632588691543,-0.023288311518472802,0.04120371144504154,-0.08780194493076815,0.026811688451553375,0.0029835037702181165,-0.05893958395709952
ICOSLG,0.04345299933687802,-0.040722199904935176,0.10558858501756041,-0.029826735791111166,0.02729317146457248,0.02755526970996958,-0.035930271780863325,-0.006656251430071677,0.024280254380637942,0.00821730069962567
WIF1,0.04838517306137051,,-0.06059455233847953,-0.015096719725359762,0.011400820966889819,,,,,-0.047235709318189927
NPPC,-0.0187673241200365,0.018258922975568043,-0.014567904523703884,-0.029448903401451544,-0.02690269032411553,-0.045093007987182736,0.0021348640119206023,-0.03826088400393655,,0.03963496055658061
LYZ,0.08791793862200287,-0.0110396746265581,0.013066516103062479,0.049466575340763215,0.013342143941564313,0.06566305450814618,0.022754043855028532,0.026018785013375827,0.02332106279181668,0.0562695780562694
EREG,,,,,,,,,-0.040411273271017005,0.00458653542352306
SPTAN1,0.03733056628735886,0.018692160410701368,-0.03776516341408222,-0.06371067399696426,-0.0066339730552524,0.02865456857804143,0.09316524504765693,-0.0638343028431098,-0.026013118799107948,0.009167761315770732
LIPC,0.05146967178457907,-0.029801327077438232,0.04467208327780143,-0.006616317080641818,,-0.01289853608181912,-0.020112959083674217,-0.049030742404337836,0.05850778187488307,-0.0401428440762782
COL8A1,0.029723616467464176,-0.0044318329225294445,0.004339956717116709,0.05059110422324979,0.022865802668624608,-0.013934570281370153,0.059155842439655645,-0.16637169310892028,0.03180261759875509,-0.020175852527661495
GSTM2,0.028690327327684714,0.012875540353206818,0.06771284300338823,-0.0018452575915375747,-0.015684909910072264,-0.04463973958373264,0.023895262342607065,0.04146442262170015,-0.008803158490059974,0.0721428727754899
IL4,,,,,,,0.1493496622298006,,,
SPX,0.008899302597227368,0.001354531385454907,-0.04728603862553064,-0.02438011148899766,0.05336172092738887,-0.046920593286714704,,,-0.017821748395641168,0.03954514207934469
MFGE8,0.08412206505887296,0.0673855958736343,0.0037851315909067248,-0.0071764192854803215,0.014891834140231932,0.12241952001721437,0.08303259911626998,-0.05658244499703427,0.06537300263596733,0.03457283866885922
TGFA,0.014410190717966022,0.01842645442232127,0.005238998915367424,0.07817625321840954,-0.031829163345888124,0.04192242230704318,-0.06569608034214704,0.05035554317038325,0.07933733998635104,0.08237704907079785
SLIT2,0.02189326896710554,0.004102160071648892,-0.044801871081791636,-0.050344173229330054,0.02949298455839583,0.1678161784446803,0.08226779171289422,0.039184346120861996,-0.011079892261055855,-0.03205268422746525
PLTP,-0.03775487666570853,-0.049768477214422326,0.05814056228835326,-0.07238770702364009,0.01927361229046801,-0.006837203728042731,0.050141058175976624,-0.021011563418045304,0.06043575573680878,0.06023035725721354
APOD,0.04104659649129271,0.0022367665600210754,0.06601410679734335,-0.016439493003905466,-0.0028918990387128657,-0.1299971952197298,0.01717781717145649,0.06367971924879737,0.021864672386291393,0.1300202857577089
B2M,0.08632619845613212,-0.04402727789654287,0.12277905709745336,-0.11223047659078772,-0.005611505523363052,0.05413179568977814,0.19197184828568065,0.006600040250945589,0.03834613558618399,0.022304888377842454
OMG,0.002064860890596805,0.047601572599455064,-0.01602422064860367,-0.053899503014346074,-0.030710978477974615,-0.038983979315609436,0.08166466768451276,0.01949402527359716,0.007813054508620191,-0.04242011860517577
CXCL3,-0.04054014081412733,0.0321332046690955,-0.017702505826493735,0.059341714808901644,0.019826967723070642,-0.0464728667783842,0.006624388923223134,,-0.02280609106000762,0.050566356739378086
CXCL10,0.030550398605258378,0.006670716040598036,0.08117448152017347,-0.07628136964176514,-0.022348989601599836,-0.03895124021962761,0.0844317352673913,-0.023740931081735663,-8.145947186478792e-06,-0.008699339481303138
RSPO3,-0.012373339044204817,-0.019258204305438925,-0.02213976509472532,0.01655637802447257,-0.003251124377096701,,,,-0.019069627989018647,-0.0065136622104288115
CORT,-0.03687103374617584,-0.02178135556688813,-0.03831782378069259,-0.03565828026640454,0.03776264588325199,,,,,
NCAN,0.09612630393527845,0.02295864258598613,0.03262184288768253,0.08765370750745416,-0.014786064947703102,-0.074357348287612,0.05797496459542056,0.12291341633878096,0.016085670482486606,0.00017169072169650006
PRG4,0.032810825677233944,-0.019007017139842926,-0.019179051655784804,-0.025001426289858155,,,,,0.10445120132714429,0.006568943516920582
ZG16B,-0.023144662526088107,0.003910893193929389,0.01665175233637479,-0.013365601086203771,,,,,-0.023777773831207702,0.09380233965577306
TGM2,0.030388251423551605,0.0030111689226485507,0.022154288254674803,-0.029838870497562772,0.004087107009538238,0.07141692825671005,-0.07059618264898188,-0.07174109656778466,0.026742375659968193,0.04358474510356086
VEGFC,0.015586841397695264,0.09180042564836755,0.006237827562596667,-0.028324405194514197,0.008681568507149974,0.05320159124374342,0.021451740965911053,-0.07704316565803325,0.06350438678928953,0.07747579413879031
WNT6,0.0501720881116607,0.017267783193452745,0.022229586961279312,0.04807141258915136,,,-0.043822379172233444,,-0.0143260214006693,0.08974945264493192
NRG4,-0.011787349586526094,0.02793933560970887,-0.023888725522975593,-0.025677483770101005,-0.024993952524594992,,,0.021186584809575727,-0.01906963012626898,0.024393829738479367
PMCH,-0.03917554469450273,-0.032052206797742684,,-0.0195635381269069,,,,,-0.03068838138394812,0.14698583822816305
COL9A1,0.10718733032975401,-0.024160113232234007,0.07595523904532363,-0.003983229160016776,0.08543448165641732,-0.012733591815111578,0.003534034101704835,0.01478837424442006,0.008278438962304787,0.08698423835383598
GDF11,0.07098077485011672,0.021762029083033485,0.04892883754116073,0.06722933222768238,-0.035055060407677134,0.03424634596352804,0.08042164671145999,-0.05383591869491771,0.08018303403705525,-0.03905777797899198
RAET1E,,,,,,,,,0.05744827304754502,
IL24,,,,,,,,,,0.016272096700171077
SORBS1,0.04552975380474946,0.038034208562112544,0.010436886595719282,-0.02300768215592087,-0.04509620504757099,-0.04950778408345879,0.05095328035541121,0.0031456702996550054,0.00628916134364687,0.035095602472225845
DLL1,0.030774510092459642,0.0064879452780067775,0.04950029649244127,-0.07812287751933446,3.892514637581419e-06,0.11279559501041449,0.11643074737021333,0.028250409518873736,0.0394506644470117,0.001992943624963463
TLN1,0.009316902529394027,0.0010625544887299223,0.08986772190877544,0.03979730568202184,0.06438830191783725,0.014395692108045222,-0.008188860236269715,0.0016430411145375208,0.03989368354695399,0.02750337053897205
COL2A1,0.1150828465587165,,0.027111054439369522,,,,,,0.0033449575247780717,0.002706345323138592
SHH,,0.009838118552834426,-0.01391632528244506,0.04710138086291016,-0.008793365966560933,-0.04307692924283965,-0.1373062359599091,,0.03480263220779624,0.03528477787381413
PON2,0.08398183240365883,0.024945089656515377,0.07592099309232836,0.10574079166851011,-0.048023522027200616,0.1009435440191782,0.09015820701341543,0.005263497881300425,-0.008237875415652754,0.08981602988796167
ICAM5,-0.010068760288543295,0.027165589487478253,-0.03459243809686778,-0.02254424689092917,-0.03902039520596002,,,,-0.02021394641135519,-0.03001085122263933
HPX,0.014770764450394382,-0.035166673023382694,-0.010271061591374584,0.015873944950581725,-0.019357862443632808,-0.01306822246891628,0.003511909837471602,0.01194966789902778,0.01928258082248008,0.04238981401206946
SFRP2,-0.01984544923878455,-0.022494717235859225,0.09359980346217271,0.02853997185831859,0.02801128252014295,-0.10289050711942604,0.012803617722725069,,0.04219115751564281,0.17963202042721754
CFC1,,,,-0.016820736227883087,,,,,,-0.030195116448538218
CD70,0.022259936338501533,0.01831163536854013,,-0.013351433984451041,,,,-0.04157664077799669,0.02771938403371499,0.016679654465793184
HP,0.05301377379746959,-0.030821034394249425,-0.04292866123430829,-0.01551597137190203,0.026997055037243964,0.03769904725039158,0.06592734010608821,0.040497002118786735,-0.028526080941678463,-0.003603312394620549
CXCL2,0.0021955116559336427,0.0495348473115706,-0.002316792524462168,0.011687665813127286,-0.026902688218627922,-0.04567396215187228,0.10781394958341554,0.03790099988548843,0.08573856205451998,0.04850628703241258
NPPB,2.9369028263624784e-05,0.01574037277058605,,-0.01472892071840699,,,,,-0.019344015974189537,
CCK,0.043582761538770644,0.03901685682395352,-0.11359708084495071,-0.05115348044734177,-0.01563216447486996,-0.047816557658763664,,,0.00878293002002391,-0.10702983029746839
SEMA6A,-0.01604683974263851,0.03980532254971955,0.050117504717766895,0.023163861362209208,0.010459746785710274,0.00048130443206682334,0.12985539090553766,0.01827917819868752,0.031880688906092525,0.08297740396349414
IRAK4,0.09300078914628843,-0.022511726883132906,0.045597810859645406,0.01366856609804568,0.007134816689124632,0.0055992548997325356,0.05722557817179392,0.007883436777676346,0.019605091597417426,-0.014056086236123427
GSTP1,-0.012416415323308968,-0.003410817859780178,0.09347093507336089,0.02287343794567923,0.002798392084900451,0.14475256976901782,0.019897386798107465,0.02229408369801993,0.042472952115747864,0.057954641104166066
VCAM1,0.0014207591752529534,0.023398763120756602,0.08664610199143391,-0.09580791013516295,0.007648100986152604,-0.020490870374980465,0.10160833400366782,0.06019843188904881,-0.0529995676400295,0.04988932533256959
NXPH3,0.039298912400530496,0.007330908595620387,0.0252257557381286,-0.006350555985473886,-0.02825020663635282,0.04168883171685121,0.01738910924771266,0.05342804065425746,0.11846373569911224,0.005749782995549881
MTMR4,0.014304414370341367,0.011187564842293142,0.008460092818816363,0.04331340491925852,0.001891342127352603,0.0731859755672259,-0.004816452232390511,0.0572762506718094,-0.0075410536383134896,0.061029247496762286
LAMC2,-0.017337158908192117,-0.0015774173530602432,,-0.018542067964435072,,,,-0.054856299076714084,0.200603335448364,-0.017047913858602836
IL10,0.007194786940672814,-0.01848426092201942,-0.02322964809105445,-0.03589181552096272,,-0.006058912007915134,0.10619282031023247,0.08648914451030379,0.0555362486940134,0.08693629953864473
SEMA4D,0.04296183615472011,0.05009778890281301,-0.029914988524030885,-0.016086576816170144,0.031286587849440446,-0.05212759104433078,0.03854522412829182,0.007881456678943436,0.04961081643095152,-0.0006811559187171208
TRH,-0.03220023702189152,-0.021717549305630326,0.09479740926587947,0.05004590995038255,,0.0020718997257026623,0.038807116508626074,,-0.021666595129317977,-0.014746032998325102
SEMA6D,0.09511131660339169,-0.003955399848111285,-0.005186335577738756,0.07070845637268372,0.05012499670096078,0.031678080151636846,0.0816169166952094,0.08015661162009606,0.04210085303673322,0.054512552888790505
CEL,,,,,,,0.019384387708329495,0.02617955938328502,0.053976136859039694,0.007072589324976529
PDCD1LG2,0.09182494283839177,-0.023459524231057394,0.005862723422918638,-0.047729778105864845,0.011684361621110822,-0.02544841911718617,0.12267106525952746,-0.04881419522741114,0.058318185090276496,0.013435505799466582
SPINT1,0.013902670420521544,0.07642985772880646,0.1443211765517688,0.0026118202352166026,0.07147752831274516,0.007323097612698179,-0.029576590169700642,0.030435184418194868,-0.04406720142264876,0.05339860076075446
CTHRC1,0.09443290131862152,0.004448042908508031,0.1127126740768028,0.005880374949919465,-0.00019237488519818598,0.10850214368125105,0.07441702758284288,0.028652867349062503,0.05410824273146452,0.11479966933026667
PODXL,0.08241886244844383,-0.007132270929245725,0.08900177095735079,-0.015907309354521008,0.019988542322691163,0.03930368276096269,0.09604335585550362,0.017947174479350368,0.07897929138747592,0.12148580245873353
JAM3,0.059890480240928856,0.039305478810316014,0.07054979476373334,0.06720347713836236,0.009583622234537388,-0.05266570396060094,0.07672631636523485,0.048776681658945435,0.030745027348715072,0.024424333635797317
TGFB2,0.03008252077149309,-0.06870831429143155,0.07086622544035778,-0.005128827023445107,0.001317174354954176,0.04076204014553354,0.018358134185993684,0.04187435138375689,-0.03340905755570631,0.010686576014418376
COL18A1,0.07910687922898958,0.02966427489480741,0.07881224029045791,0.06349609722437433,0.01681312394253938,0.0951251852521804,0.10604850367403716,0.0014252901980172784,0.02186376257415909,0.11291098940116627
NODAL,0.022078402620095104,-0.03122832384399691,0.07571162300810129,,,0.09761533413052614,0.05176219792201996,0.1301124109045171,0.027116533484330244,-0.03323488341925154
INHBB,0.05803558468510708,0.07303193086462374,-0.024057900898581033,-0.04832844668027604,0.06974678622458344,-0.005634668129296065,-0.018938553471616295,-0.007666901783272861,0.03167309003835168,0.04375848675852448
LCN1,0.0005534861382134095,,-0.015534980985193621,,,0.08919024006687976,,,-0.021910440283041458,-0.02304915574672618
ARF4,0.006937843914395792,-0.037822853412101315,0.02457654717666732,-0.034874243908953655,-0.044632815794925985,0.061998926283523076,0.1304403326056152,-0.06686407390655467,-0.001457155378354744,0.019072242465885174
CXCL14,0.027260287750049097,-0.04493307939693509,-0.07993235981454652,0.04031031458135472,0.03853348428286363,-0.06557663999522363,0.10264009661929172,0.0614668493526859,0.062055185479403537,0.01780380273260913
LIF,0.050453636429621536,0.037970526508601644,-0.00358819556757199,0.05233298959355492,0.041327175199255405,0.04323752364518143,-0.09426228787360295,0.06121420139640558,-0.030854866219566488,0.048099331306393205
IL17B,,,-0.025656251885734255,,,0.23549746411218506,-0.026501884700351693,-0.0523809618849364,0.05667252957182692,-0.00718185637659483
MMP1,0.004488645232601629,,,,,0.21192807239589934,0.013244273079919842,,0.009619256941670516,0.07298200780551829
MATN1,-0.03350115709886306,,-0.016287371417597032,-0.014913904412918389,,,,0.009750837448411745,-0.010109924783617951,0.14547002707695172
ADAM28,-0.0099515652748076,0.06150230105308518,0.010821717759894179,-0.027572124052665948,-0.011768306788120507,0.004104233301055199,0.003717451097756851,0.09044035575742992,0.07963322016411288,0.06776515698376874
TCN2,0.12245343697811775,0.0021233280199165483,0.10531260178585908,-0.022330849263498098,0.015444701522214858,0.001910941460673142,0.11847020524712702,0.025095842519117555,0.0386975817051043,0.08073981097730754
THPO,-0.02932492144685121,-0.024852796782111778,0.029767770751301464,-0.02145765373894767,0.012084635279880091,,-0.022847247781910274,-0.05485632670149914,0.07618984916644589,-0.005836874488414668
CUBN,0.08660201920151904,-0.027468023766768435,0.018440336345737995,-0.043688139577974024,-0.010429036740696798,0.1324485553175838,0.02808326422096712,0.14542164224135948,0.01771544557181295,0.009257672472450353
TIMP3,-0.013394067499941164,0.02703887468687605,0.03654738039896298,-0.05880286225859117,-0.011404578310410753,0.012091384322068115,-0.011826211273641009,0.06997488334447591,0.027977145744411354,0.11312200271971556
PIGF,0.071848590270183,0.04701212911957782,0.01042908783762443,-0.012450004917296547,0.055379293025625435,0.04269012103851845,0.16073973048062862,0.04931556399418821,0.041146567869323275,0.02347977390322271
CRH,0.0901154602315683,-0.009153243246123955,-0.023888715618111848,-0.02347796684749037,-0.029560876594296775,,,,0.059064841503008815,-0.031118869659576786
BDNF,0.09782506143593632,0.04312564230938416,-0.0276979250595006,0.028566403293513277,-0.007199719932794134,-0.056423090629287374,0.002304345554121967,,0.0527960727584707,0.006129145480495428
CCL5,0.09350999185626248,-0.004383203070606918,0.06701484961128285,-0.01826068642129133,0.003941896135943,-0.019494910831942002,0.02918877593918636,-0.004897901884999317,0.029792358993402428,-0.002591296739388464
GAD1,0.004665066342651915,0.05241882376606552,-0.005350273535117656,-0.058331221702992556,0.05055173609784054,-0.05024815464302254,0.1670757031892523,0.0723471811403873,0.008218063303257488,-0.04115338934719834
COL14A1,-0.01086220896135229,-0.015256296428311915,-0.027558158125043808,0.002876844701340475,0.0338630519129003,0.07583204883828974,0.05519834013144191,0.04636299258609166,0.09582416490312926,0.018877487627945954
HLA-A,0.026408406692707866,-0.080270519667294,0.1042815458624773,-0.046336427000425943,-0.019579484940721866,0.07645599881843163,0.10885045762121431,0.0025645224886648985,0.009216587423471053,0.03035445791187851
CD5L,0.03424367007401157,,,,,,,,,
FGF18,-0.019029583470320622,-0.01769997618985474,,-0.015980836140360614,,,,,-0.021666596867611902,0.11000583656532795
ADM,-0.05640426830730885,0.022151572695067016,-0.013025950763121179,0.09978901226532126,-0.03400807719489064,-0.02779097125443899,-0.0784229259991476,-0.05105521084842736,0.011862930901847908,0.04265038583356303
CCL15,0.016211080538356154,,,,0.002083141050602923,0.08905151440821955,,,-0.01879143778123153,
GNAI2,0.11428118518649845,0.049560128428680086,0.07118631512766535,0.0032623042079225582,0.015979873736500252,-0.050613126412607366,-0.00635338552483951,0.052108404997412976,0.0317367618403847,0.028325173746934714
HDC,,,0.07014351864920502,,-0.009032839242296302,,,0.0033068626668199246,0.03953848850625659,0.018044888158674274
COL11A1,0.01296742115623418,-0.04648598791606573,-0.028243903082825463,-0.01223450809982815,-0.03475307206785723,-0.06531573675432575,0.058701175577200775,,0.035713609174149515,0.13572198540845876
NUCB2,-0.0465837104126441,0.05181039797382939,0.08275851862763436,0.06060937334690435,-0.011388400971398429,-0.00805364958345341,-0.03463578497521362,0.06402227983625627,0.028866420622599667,-0.06600654519239069
FGF16,,,,,,,,,,-0.02340149994972667
CXCL1,0.055924369597532046,-0.05347223282029426,-0.018500687754175134,-0.017521120585338897,-0.008351949110005082,0.031188150552820832,-0.019369903491605694,-0.04928862383751889,0.062306000863650395,0.14049117012496712
VCAN,-0.01578202106579541,0.0014770054315416537,0.042321659219646514,-0.0170964748238972,-0.026745923554892748,-0.12131017139990996,-0.011356884107519394,0.010763308330648645,-0.08467340018725276,-0.009492208816739562
MMP7,0.053186608443501454,0.015165740414180178,-0.011339254958195388,-0.014728920637933655,0.04790008291486778,-0.03647390599709207,-0.04187944894589366,,-0.03673549593076823,-0.021018183962030586
PTPN6,-0.019483190978427607,0.07600976306351581,0.14482495604987838,-0.001336947264926821,0.05517175755649233,0.027205186179659172,0.09270426795564395,-0.06881798676530038,0.034823280795418576,0.05167773789403434
PTGS2,-0.03374773265082955,-0.029442470270504437,-0.05235197305849596,-0.021184601431149135,0.03940095596079892,0.1895258729720253,0.07681895552328369,0.013496135427194241,-0.05345166022210384,0.010904491728228426
XCL1,-0.04797752594437153,-0.019258207546633706,,-0.02419170104354654,,,,,,0.005586596353328029
