,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.04761039293071885,0.01572693627788896,0.006520517398971828,0.08819925944739485,0.023500540410761314,0.0007732196246187903,0.01783990243007303,0.09260785670634346,0.024681859692159712,-0.028640420636211597,-0.006901629685597092,0.021425861585858335,-0.0018211789615896028,0.04231693011205647,-0.016105519470669814,-0.05739968280859821,0.009898755580815146,0.05809295778660872,0.037733850034499715,-0.055436310095055806
FGF7,0.10115407908945954,,-0.006015922080667865,0.12297159370673233,0.03819025058112906,-0.011002109744334791,0.07809818343025271,0.06387950286213094,-0.00427064406475196,-0.0018564881889932853,0.025918402772808845,0.060123374957705304,0.005096486684826399,-0.008825670088666096,0.011805476526338796,-5.6248421678091405e-05,0.10144389819800965,0.012687656366699917,0.08537166475645218,0.09504127642599992
EFNA2,,,,,,,,,,,,,,,,-0.02545152510002932,,,,
HBEGF,-0.043514656713801635,0.02315765518427213,0.014815130904657171,0.03986146698919455,-0.05490312709889487,-0.029058220306907367,-0.007847853013596343,0.014066142534204733,0.04047791902201428,-0.019447393041283553,0.034668546528191874,-0.08911667823622474,0.11928709186843466,0.11532747898423946,0.007050808570001342,0.024239298766156766,-0.05372221997919158,0.06411540525398671,-0.0260917007437942,-0.042993639068356584
CSF3,,,,0.04132142338008244,0.014004220794333768,-0.0010241348084642425,,-0.01934778377532681,,,,,,,-0.040226426148991024,-0.05882595895627095,,0.0009092157053266543,-0.030829646235162295,-0.024583743112861683
PI3,,0.01915569438936635,,0.05809923119826085,0.08131498219279647,-0.0252248203057571,,-0.021785859894123173,,,,0.08632520841394066,,,-0.06367003290980282,-0.10385745866897093,-0.0016505589240237916,0.03225772866591505,-0.021497711918133752,-0.09661969716179349
PCSK1N,0.06016617712460271,0.03483680916901779,-0.06137199323967881,0.0299415951322679,-0.043172472979228035,0.09805429895617379,0.03655964101238531,-0.05605041210691783,0.04072313558145047,-0.041421343430648246,-0.057753126584873145,-0.03357778201232134,-0.08522227282158586,0.0369590445771224,0.027955263710713326,-0.02740216052335515,-0.05062397254427502,0.05232048875395835,0.08675101741259403,0.03300011153848332
NTS,,,,,,-0.0014868923915532812,0.1682035142926112,-0.02378075363119276,0.05535391135155254,0.03516977867441245,,,,,-0.023877721489976994,-0.031007853565841105,,0.0043100031411007576,0.08343648219041219,
SFRP1,-0.02994119854524474,0.0580733878104808,0.06566801341170532,,-0.020601941507621933,-0.031363531215179964,-0.043135228689161496,0.06436607205767063,0.02150089585835029,0.023240638457649312,0.04719990389214916,-0.12654136165187385,-0.03555044441982195,0.05585664638997262,0.029581580359852894,-0.013561119996747504,-0.04844095582868934,0.002521311999153329,-0.04459360714025999,0.03586916692222523
CXCL13,,,0.04149853178077879,-0.021336214582364676,,-0.018236278943759798,,,,,,,,,-0.002774577753966603,-0.05282304432749414,,-0.027423824169445474,,0.04533243420668816
MICA,0.008028180410029343,0.04131570305589068,0.10443671961207263,0.04418105384919185,0.004371567486501367,-0.024628342057115164,-0.030082886446840106,-0.0025781979167199044,0.08290133579930546,0.003531267345488169,-0.004794976575766838,-0.006605653899265983,0.07112667897943682,0.007840782176719428,0.043239873461970925,0.027198302081673977,0.015059037077223674,0.027097295554596158,0.013581553650378128,0.02011049201183406
TG,-0.023831591272415208,-0.03136705243621513,-0.017978134411990317,,-0.009236665046367503,0.001425540329438112,-0.0163595027593548,0.04395347127645443,-0.013378611417638507,-0.017533610696951207,0.014908844936973678,-0.07783642247947394,0.12380033712459994,0.11822827226530913,-0.02520079372649965,0.09303043207866889,,-0.032393655203779785,0.01488429998571656,0.01045843618030578
ADA,0.004284693631668487,0.028122469512971465,-0.018753217252291034,0.07565785751612661,-0.03037078018802052,0.004497385136684296,0.10164240524861837,0.01564787913375351,0.0014385582263997947,0.03539790055704042,0.01319792597657761,-0.06791182607100195,0.022635393421377128,0.03873927941310518,0.0026669753334726608,0.05399832042845026,0.061216118339364724,-0.040887428664473036,0.05078309103739966,0.0458929278633743
LAMC3,-0.017362823465985,0.05489397762593822,-0.03196993603971898,-0.013092261604344162,-0.02393964704603003,0.005168685702255446,-0.00023414384440595073,0.11937323431090915,0.07655698174998138,0.013550290377130231,0.012779500496658897,-0.00915861118731991,-0.051475319678545385,0.08557949618079017,0.019600268837160848,0.0830623058094756,0.05189349312169761,0.043395951187472644,0.02731463390062539,-0.002601594962314168
CCL7,,0.03943121222751293,,,-0.016074249191503374,0.021364572814074164,,,,,,,,,0.018673368930131096,,,,0.033380699151640325,-0.03807901934120535
NGF,,0.025708695486247324,,,0.04147852808276438,-0.04398583018188225,-0.015611353529564642,,,,,,0.05041943616306416,0.08548586965067287,0.11208189322044747,0.14189363243640143,,-0.037055458441064,0.020804921977797083,-0.052443822948723434
TNFSF15,,,,,0.11309462907225741,0.07308722216544161,-0.01895560570965886,,,,,,-0.050162814546379095,0.10500923270615535,-0.0277115225919117,,,0.008376196458031315,-0.029050900026412012,-0.028326129161023693
HMGB1,-0.04379284143421347,-0.03439912146717766,0.07747033859701138,-0.023689691364131623,-0.05653862628598225,-0.03598221716358682,0.02413377992548355,0.10524447198192047,-0.015327565026231095,0.012256352112814835,0.04288316821460911,-0.13998831874980863,0.001996236994703384,-0.14740507966286817,-0.09974653911281739,-0.03915213278154909,-0.023661968161659025,-0.0026443761627389577,-0.013463092440732398,0.06350181694380516
ITGB3BP,0.06120709496187539,0.0373421323985143,0.0021470617988889867,0.03416429219832912,0.043721991636189,0.032219072094208906,-0.005690726430277992,0.10343406377373104,0.031902672358473744,0.004492506440593993,0.034083180438469,0.05050795282205078,0.011335123650308808,0.0328165070044266,0.02769741195859266,-0.03191276324687617,0.02177582235944296,-0.02741394461236003,0.011286085112730482,-0.027958932302407282
AANAT,,0.022064770163148607,,,0.05415707886797079,0.0009115886711604007,,-0.017452224553532424,0.03310073939735399,0.009165828228524454,0.04893295038116125,0.06564258799103649,,-0.0279323270752294,-0.02493705099710847,0.0019900869165888633,0.1520025826553482,,0.027933222041532358,0.028087987376270808
RELN,0.0036908249023834827,-0.02059295324897752,-0.0018575261377118519,-0.03309080198194031,0.013272939055876039,-0.015588689465787963,-0.029103804876925,-0.010212754934882877,0.03756109635103694,0.02541062203954771,0.046493274849007005,,0.04568204869454703,,,,-0.01601637203026379,-0.029522938101340084,,0.00840142618888433
IL15,0.060753098058035686,0.02373504927585215,0.03490085238599219,,0.03699635098058607,-0.008872328334879142,-0.013488040360160332,0.08056206066449918,0.003136380669114847,-0.015944833366261645,-0.02818673292845086,0.015582575573050261,-0.050921283940834144,0.24114355761293083,0.00196062262696964,-0.035401093586333435,-0.018122334338761543,0.05140288115569942,0.08519500275701837,-0.04474852300637002
UTS2,,,,,,,,-0.0012446309764011293,,,,-0.03128312148979486,,,0.1208747514827818,,,,,
BSG,0.002730067787931589,0.013607636582865042,0.016803396533636644,-0.014267836505349523,-0.019109452812522326,0.00889719321057745,0.014032784874679394,0.03418850824848344,-0.01777394741674182,-0.022391588345847147,0.015523049590129286,0.09114579224381486,0.12368040968195314,0.14598262066622958,0.024564549822249527,-0.03534931129303496,0.055587971469196334,-0.00805935380938002,0.041802665068980595,0.031061687110512187
ADAMTS3,0.0032627455794213924,-0.031099149532972055,-0.02123390113911791,,-0.014511984882211875,0.026868424068889212,-0.021725331099976694,0.07105816734134818,-0.012651572004441993,0.02158898500646347,-0.0028127076420972346,-0.03919746236662609,,-0.03344611804381723,0.055600316579296545,-0.013355787727760277,0.11000244946115621,-0.008753965814529268,0.04146582215143312,0.005042719085264833
CD34,-0.03982161503742367,0.041372320113095384,0.057247660078720855,-0.048721799919448514,-0.010778921833829457,0.010327454069474011,-0.0074183045901275715,0.07940668237163293,0.016647676202733854,0.06396124504904215,0.01784649853234859,-0.10565056733591581,0.006201307242030147,0.09479256084798146,0.03554882512801871,0.03346861830951206,0.021056473261406243,0.01914878863546935,0.005955250344917956,-0.032853532643874035
CCL23,,,,,,,,0.09653229512840318,,,,,,,,,,,,
PLAT,0.04876278028669022,0.05180032075457788,-0.012820014573566841,0.04605072478882078,-0.03417716193778247,-0.028632507505832547,0.014619887584404936,0.09931737809583793,-0.00627854237290303,-0.011519294587296726,0.05669264896894145,-0.14673183498321216,0.0595885979337502,0.11380465697583257,0.09635222166392386,0.08566062801766154,0.03137417118809404,0.0043519211488299864,0.03993267981574028,0.06899575841832091
NTF3,,,,,,,,,,0.012129289709763375,,,,,0.04371849868250148,0.11033628931276003,,0.16038530825874617,,
LTA,,,-0.013221176556206722,,-0.020601940543830726,,,,-0.011587553160305459,,0.0342891282977351,,,,,,,,0.011052235954860209,
CKLF,-0.006781691242737851,0.038772080990060735,0.027471282829454678,-0.02081621407868248,0.004156550130712771,0.008296212235876522,0.013816702703178457,0.11024267828303505,0.04578544992013572,-0.06122296715282897,0.05342292808753055,-0.04398326978833713,0.06705095999487548,0.030278552968973815,0.01615406338727969,0.1039904382973417,0.010914934525011076,-0.022573130170779134,0.06882880981770952,0.009175931520553418
CD24,-0.055067541552842894,0.056708677922925575,0.04392599579701203,-0.025289835183961683,0.009329966272119796,0.05371349359123359,0.016208109027511894,0.03235952553695345,0.04783600256406798,0.02733004070026562,0.02919790550885655,-0.03866782037037048,-0.04302609419530082,0.031739867514399264,0.0671332915143213,0.018246419497248232,-0.02753181878348854,0.01224866534191219,0.06253787955986309,0.032332537116848095
HSP90AA1,-0.05851949834660788,-0.0058295263584897715,0.02876469341276804,-0.06973472834858944,-0.011005019738046228,-0.05482717341245958,0.021939327723248726,-0.07962266150313763,0.09081420078986166,-0.040085353288850184,-0.03309558320153688,0.07585372694621141,-0.06000429269367257,7.715797880260562e-05,-0.07194540141236797,-0.17226421685599846,-0.050508348301206554,0.004530796684586083,-0.08223719918364074,0.0658989541693575
BMP4,-0.02452616717975833,0.0006065183436216986,-0.014015222175024121,-0.022737627765264376,0.05502018729953367,0.0022666071478263917,-0.015788054092885164,-0.017441076205790485,0.04882297823026006,-0.03583723603028946,0.062264402868700296,-0.05070270060984264,-0.0673512819156412,0.07710742259371187,0.053933490982590565,0.052939941822247136,0.07861601540628395,-0.013945822535943215,0.043891619968051555,-0.006993249374188122
SCGB3A1,,-0.022625481165235856,,0.03685329425377305,,0.013580992687339144,-0.01721772207345635,,,-0.017048407218960396,-0.0017539316661633847,-0.055497865760669104,0.10597493264650526,,0.041593446177063606,-0.02257649800782592,,-0.021090763693452988,-0.029040773699105297,0.05625193916014193
IGFBP4,-0.0008948298698179093,0.029127727830068176,0.010330945151898358,-0.02490105660968084,-0.034263619757837614,0.01987780733365759,-0.015387009318184349,0.10557678411497251,0.03150617933827771,-0.000713947567981451,0.06208896456523352,-0.03832905896328933,0.041855800856937714,0.02077570129402404,-0.03741899337404134,-0.009134121577121752,0.026141034924958974,0.022115830230021363,-0.012211644242514311,-0.0011327444779805984
RSPO4,,,-0.02137354189986207,,0.06235318162874259,0.00039064786498917576,,,-0.013477029757715937,0.033353232930800975,-0.03909944088713277,,0.0892593593286468,,,,,0.11097575426423507,0.0352818744117734,0.021197865484965283
LEFTY2,-0.0235959616957863,0.14708704175343473,-0.013383552719984752,0.0314445735884281,-0.04603324440309766,0.019896949859353738,-0.03866257951414313,0.09942016949052462,0.002206922764085381,-0.018693784287802363,0.0355655881925286,0.027940418854929955,,-0.03569514674209026,0.0685786628489938,0.069499931114573,0.016071370422568863,0.020003577323267668,0.02878221085111196,0.115504897505614
PF4,,-0.009064966940895359,-0.012026457023707748,,-0.014024465737994617,,,,,,,,,,,-0.023328084845347406,,,-0.04600327695133283,-0.027910246158622216
ANGPTL2,-0.09347290765036562,0.02365770849288784,0.020961543958455023,0.034285716236770826,-0.015800374011930907,-0.012072720471519824,0.001631455803104228,0.08479631330007088,-0.015101365811890205,0.015294986591978008,0.03622294175626079,-0.13836827809737764,0.060504943919223224,0.010814298941865754,0.07005653662336367,0.06976540833901057,0.027410075560049246,-0.0403294287583025,0.04633539711878032,0.0943848716668551
LRIG2,0.024040175908977002,0.05044646068709305,0.010957614283308069,-0.023620092714544343,-0.03396168012416208,-0.008705740351922158,-0.008631768617654625,-0.021523023366507587,0.008262958396058895,0.025760954247533694,0.05387900392078508,0.010515514511525595,-0.06157079398337296,-0.012267526825971674,-0.014425771895921766,0.05582339163333444,-0.026701976527241236,0.008123809063837143,0.06587966487706022,0.0396616724716763
ICOSLG,0.07044795519340319,0.026282346600716402,-0.022533027706230543,0.040186282890631,0.0025641047013475068,-0.009701712875659489,-0.035600242299793194,0.08070222208388093,-0.027729450584624903,-0.005946025589650421,-0.044174291441171326,0.021364093286118616,0.024090896409940638,0.04199327957682626,0.06789794660268192,0.07673367217317134,0.03803050468996894,0.014314717021055856,0.032968641934665414,0.02708116822673421
WIF1,,-0.02490264075229614,,-0.05093250429599203,,0.041682527645183064,0.05410718145109853,-0.059745916095941355,-0.01039990465138052,0.004205204806376945,-0.04536934120852165,,,,,,,-0.031776563094848234,,0.09190141616100185
NPPC,0.04980971367600109,-0.0280742095128428,,0.07500258533697787,-0.0217554048829947,0.03417829175975079,-0.03303213893086093,0.0369566299441099,-0.02028690954289496,-0.023693110461372496,0.06256750867794089,0.018757978814683364,0.03078571459206375,-0.03344605380854472,0.0657663303202316,0.07642140280484727,0.06435540441692951,0.02765108256963689,,0.040102030814510636
LYZ,-0.05276416436481457,0.010863069841801343,0.05038034714140115,0.031121156537080488,0.016956702922886507,-0.06611040204052676,-0.017518756078175587,0.037053986618290256,-0.034334983572587616,0.034973894314493714,-0.006696185687031862,0.11174531385157425,-0.0016555122353693614,-0.030317674192773234,-0.05740299837121712,0.08014237713861251,0.04297506255218769,0.00783941119479481,0.037449829521635836,-0.02359353077078387
EREG,,,,0.06761227142530439,,-0.053174858701140956,,,,,,,,,-0.011112390875080301,0.018495166254175688,,-0.005116715848320779,-0.019274375787224223,-0.03213296125866338
SPTAN1,-0.004564367924333398,0.014880150016068086,0.008520462323726203,0.016726152422901583,-0.03887110463503437,0.05996910032112127,0.026401442906347238,-0.0030150257512226468,0.05261735038670225,0.04829614822034194,-0.030339985966702163,0.008059903090205269,-0.04136935202668916,0.13668303483062882,0.09270802373378165,0.0904905312516126,0.08926745417279841,0.03567682895557974,-0.019875804497417895,0.03886389444477372
PTH2,,,,,,,,,,,,,,,,,,0.06405050928679833,,
LIPC,0.03270186453641466,-0.01677237863204426,-0.018100460569545656,,-0.025203009436257563,0.05602632650257606,-0.020916492084615858,0.05804617473292439,-0.02519667960178463,,0.06545314185637574,-0.04998622755164721,0.05143748442856294,-0.023454894265675374,,,-0.025201049412596495,,0.12514595796538217,0.05583748563580815
COL8A1,-0.040653723661330965,0.05300497846848795,-0.02452072164289941,-0.03668638080699045,-0.013540144290865813,0.026355185088429708,0.02726479327377509,0.029030330473179333,0.013749830495027303,0.00811259521640166,0.03247370702408041,-0.003925455307482594,-0.03916684218676778,0.033734637244702034,0.051893490287027305,0.025742039415811248,0.09055080982858939,0.0599917779933595,0.030123026811319887,0.007685513618873225
GSTM2,-0.020228692673029295,-0.03175940369588754,-0.02635307353723178,0.12394096605374144,0.013876342319568809,-0.06804052438153525,-0.011405954324371536,0.027572378686181887,-0.005081644839407928,0.07095124423047197,0.07777584098191866,0.01727573335953657,-0.019154716681639216,0.07365658841372497,-0.044794849936140066,0.03570977673276279,0.010365061373809471,-0.025193369914831558,-0.000788190675989416,-0.03259894331247481
IL4,,,,,,,,,,,,-0.047782062948614354,,,,,,,,
SPX,-0.011377424115275507,-0.0077092557747472775,-0.021028437528083678,,0.03963616965906765,-0.03578192586501748,-0.009788264937919,-0.024321625285081878,-0.014237386669997066,-0.05193200632142699,-0.03064941040586794,,,0.0010730259791899843,-0.028659745439792814,0.12745465441776835,-0.06971488186907257,0.0023062377853885797,0.08555123741636948,0.08103718575490323
MFGE8,0.05161129529704548,-0.043403577582166196,0.05846212539738847,-0.01571764519200184,0.008671302110064687,0.04664149091919019,-0.028213085334499295,0.0205932645214765,0.0020397154090115747,0.02248284974848716,0.10495588626971143,0.023875552512609702,0.017986135179621845,0.037441080927500515,0.036173869604156,0.03216251660002756,0.06290565130482226,0.0030573987724401624,0.02207639975094239,-0.04331103088446521
TGFA,-0.025634344996436145,-0.0064454907304530296,-0.02342721009838514,0.01706770959086896,0.03539289531761845,0.0639279999146781,-0.0019075941077953194,0.029884689096761285,-0.023733067587635256,0.015507023262432612,0.037082041053781205,0.04764312124452471,0.008619820528363393,0.016706081608309446,0.0339798541076143,-0.010210359428975632,0.020317768608566638,0.03472668377385427,0.10490611101995677,-0.01972317569696043
SLIT2,-0.02452616325520378,0.04344860373635652,-0.031358612111995476,-0.023345018052804364,-0.02249370864492124,0.03796766045560738,0.10941588540875716,0.012526153792949342,-0.034681348720948,-0.014464382861380362,-0.047046533376908076,0.00895622169531754,-0.0364213862381575,-4.061485920335527e-05,-0.024237648238922646,0.051711718664176856,-0.0021539097557445736,0.02705538978569989,0.06263213115453117,0.021709200477477972
PLTP,-0.007518045343014952,0.03316006595204556,0.044225829698352766,-0.038530877419944584,-0.03341407174304429,0.021739232932351877,-0.024265109526740828,0.08502840257428455,-0.0011874058266374413,-0.03858716358814996,0.006728060825950032,0.09802173706680724,-0.0794363791720308,0.012978913690105403,-0.03357928233383531,0.006429740439322418,0.05554895061436006,-0.025423248509692048,-0.002172327515283854,-0.002326223525136793
APOD,-0.0037329036454875875,-0.043215088139540246,-0.05116010543133351,-0.046644364415352156,-0.06376630571834868,0.055669488687738876,0.018469277161557652,0.03345009127826661,0.051723818057137216,4.29118988768143e-06,-0.0617124342185776,-0.008879398306734995,0.015191684200301966,-0.1660816930636098,0.05910004239542452,0.10505117494363181,-0.011338178592020328,0.006201027303230059,0.013339328726630892,-0.022401988412786743
B2M,0.08293838213826699,0.16622713276669235,-0.004730976275136873,-0.010900832866072657,0.02982647088206247,-0.05278780689862921,-0.031669111938876664,0.10862333189566842,0.02133347920014905,0.02271510247910547,0.01747770758364612,-0.05981144542036807,0.0289850783894319,-0.10922354670957947,-0.029102585437005217,0.0981388270871124,0.04117853378422592,0.0224378659031604,-0.05536888254643126,0.0162823678391565
OMG,-0.02458115224669849,-0.02803784287033375,-0.05854484344453075,-0.028691072067358183,-0.05722300899971585,0.02440492984533118,0.03424482056616625,-0.04098888980767451,0.03376774323808371,-0.004027035353620499,-0.002415929130320694,-0.03179978409129712,0.02566253244574378,-0.1268423457854211,0.042949016441850583,0.13081481354491684,0.010972454064049394,-0.0032839939074567094,0.12340161194720467,0.0869137949866182
CXCL3,-0.0191916560368995,-0.033462445345492614,-0.024725251104319338,0.030234702825738802,0.02255974456892522,-0.050508163685142056,,0.07768129869587291,-0.04438190164704376,-0.018238189420687903,-0.02029955444796153,0.012279902404432086,,,-0.03209916041402139,0.0075745848518525335,0.04027548440687916,-0.003722171655438965,0.0023953040551422844,-0.07143905158313876
CXCL10,0.04276693508628085,0.037846579081876,-0.02281792554031834,,0.03872769909057138,0.021608132562542282,-0.018436623139470507,0.10320251927719012,0.010853305229517898,-0.007283688324571489,-0.021547966658296676,-0.058878564251012774,-0.00030958671244920785,0.054113554509615275,0.0009405946874624911,0.13075536532130688,-0.03175160534449351,-0.022167802302427302,-0.015554443124230774,0.019511465697020603
RSPO3,,-0.008785448779204176,,-0.029383937270468445,-0.016286680911025926,0.003059988569921057,0.010199456474240972,-0.02865747811021646,-0.020355016207720004,-0.03788590564458264,-0.02121264316253199,,,,-0.00600388125997882,0.06879946958985882,,-0.010087555062679228,0.03646498696096821,0.03457750782121338
CORT,-0.023831596259347002,0.05098146731671003,-0.021478490673849212,-0.03899648807750212,-0.028287345852220327,0.11457266599333978,-0.031031874924549646,0.031133612002598825,-0.038995141814607455,-0.014349018377584129,-0.025002110699544795,,,,-0.03241241934035481,-0.007428231488037965,,0.015428626493394756,,
