,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk
PROS1,-0.031202147214226855,-0.025223234382659207,0.025141709983164784,0.07119659205028209,-0.010176651770064098,0.022694223536844405,0.016636286886777048,0.08141817470280674,-0.10288753532717704,-0.014518949516757704
CLCF1,0.02758482291350451,0.008163969740123712,-0.01712306196976435,-0.01162228186361765,-0.007920494572527994,0.012685564080920999,-0.057610605945524286,0.08210762522561775,-0.004404985998642774,0.04431850925000225
PSAP,0.03901560272146716,-0.03191804240117375,0.001962875067385894,-0.042366145269911316,0.04961695046333265,0.010733355085384316,-0.013593669330044593,-0.030290686330770172,-0.03896041254986362,0.04506573559350559
EFEMP1,0.04483441117879643,0.008156010954816715,0.03906991342489576,0.04241737501265306,0.09136402673879072,-0.043561119505083616,-0.021073072367191987,-0.0023587601097031854,-0.023808031769263112,0.03556892195991386
C1QTNF1,0.009275392405082052,-0.0024341883653330883,-0.01814498351907157,0.03973001861190423,-0.01944630956798592,-0.0028079245436412044,0.034809176248237116,0.01333330236517418,0.018899155293178514,-0.03913436010642575
ALB,0.020547681364163184,-0.0347951870326793,-0.017619650896054277,0.006627925757140584,0.028036042265759314,0.051557630366556986,-0.009459365000416274,-0.021705310975639852,-0.025938126790812855,0.03441864921258961
EFNA3,-0.023334791443649205,-0.0337865210856572,0.003956024304857829,-0.06299735170823965,-0.01140730651566372,0.023475938003387174,0.022001277331229394,-0.09436258027940482,0.07330732976925908,-0.06048697159226997
DRAXIN,0.012490710863799586,-0.024108144048727964,0.045534878811207276,0.03273002773336248,0.034535776197362825,0.028871410588373964,0.014202708068520146,-0.019144838757196313,0.09115667877368512,0.0009717355284295842
RAET1L,,,,,,0.07079484962493604,,,,
NPTX2,-0.02024561671005318,-0.06462142508924536,-0.1061878731615354,-0.09554126218610152,0.052969246653407916,0.0472232631309674,-0.004634074923029222,,0.0174422694285861,-0.024957028641103312
FGF11,-0.004981954910637428,-0.027363762459735746,0.021731378826727356,0.08345413966731875,0.02954312022865011,0.022945376691650837,0.023834202836902914,0.019645635378027246,0.05127097963446588,-0.01137936733814486
CD59,-0.01547121710748927,0.01881424675377981,0.01641060529489953,-0.06355513697377456,0.03644299258537686,0.004849756063099046,0.013763436111200006,-0.014376795526237274,0.009385884251925014,-0.017629370965109654
COL9A2,0.0198031416583925,0.029063377063267917,-0.0005254823781263798,0.012808383198651309,0.0054017941402704495,0.041549557899525226,-0.02592241979813967,0.043094276459283286,-0.018511074435134427,0.0244480580953068
DLL3,-0.032120514855036676,0.04877721344447786,0.04884594683779634,0.029439895649877482,0.06005178713345136,0.04135265742230377,-0.00022282983447755836,-0.02761312327714059,0.0786707062131092,0.082660636200201
FGF5,,,,0.02283901506487261,,,0.09397576562196083,,,
LIN7C,0.0017250681155190546,0.03217710399274173,-0.04626091533721954,0.07844459070872037,0.05498772148697441,-0.026979999879819246,0.028420513510339297,0.16856752909356584,0.01307361728185266,-0.02643865789745165
GDF7,-0.01806905579412095,-0.0005545217568597306,0.06355624514602759,0.01867512312184673,0.022202204530480756,0.014587611855359275,-0.017681503658072417,,0.058056054976502444,0.008584406111074529
PSPN,-0.03255565707085618,-0.007557198751985832,0.023025886707553705,-0.030090284747962808,-0.013413695786640764,0.00783072794577423,0.0269276975648287,0.11201800226930987,0.03148613698187197,-0.010448360821417629
ANGPT1,-0.017270820660251648,0.04433064625174416,0.04670679419081911,0.09812064383829872,-0.03508267428778082,0.042899056679266016,0.059613698488959206,-0.114276885246562,0.15003164194158192,-0.035949054772155584
PNOC,-0.018767647854281568,0.01698800999699727,-0.013975283790655425,-0.07100726550321294,0.00892261122747411,0.05637884823352075,0.02590990687523,,,
L1CAM,0.010416466182191338,-0.02080665404907359,-0.045476474497080886,-0.04538079107940394,-0.023196901046203523,0.000944306765733087,0.06427033800562638,0.041964322709352,-0.0012942445688187562,-0.027695386926628613
APOA1,0.029189374910441955,0.026890814721041673,0.015122791360485452,0.014514343639589249,-0.03079206379491236,0.0007112771962148646,0.10447023468839602,0.0045823891995310775,0.0006657399078708285,0.03966093940754476
PSEN1,0.07815175760297806,-0.0531523752062889,0.03169466699362359,0.045449643753553516,0.012250076223781634,-0.029667864068569364,0.02155751694748745,-0.10626388849002902,-0.012877651626650121,-0.03891573893959427
CALM2,-0.04797544740020075,0.06390866421745238,-0.07127869914798317,-0.06410866644339316,0.06771083221927578,0.07881154185204248,0.08209532848814755,0.11359505177328115,-0.09649765354112007,-0.030065756016652984
CLEC2B,-0.034070451330837796,0.010145318360254734,0.04915080959835832,0.017720527870500293,-0.011762441041264561,0.012305146087016619,-0.016296882133924363,0.10044248789066923,-0.04718753791579295,-0.06468254880499122
NTNG1,0.03502635822710659,0.018512613206436754,-0.013063725223554671,0.06815931856203723,-0.014576207955342861,0.031614811320413314,-0.012881316990282778,-0.04703141225711651,-0.010555953605158729,0.10894711230895832
LRIG1,-0.02056461222545961,0.030498656750758274,0.04181672570794671,0.025506130064333617,-0.02932917451205881,0.0122436670000218,0.02290499813783657,-0.01629482539522146,0.03406868371175178,0.012618220503873297
CPAMD8,,-0.023182093609254797,0.01747794011947872,-0.022950168643476418,-0.005005449860444115,0.10551946789442475,-0.05348235917562972,0.05826562789660381,0.05621838303592049,0.12035093345548567
GHRL,-0.022918645875012807,0.019218467021906934,-0.01873109296220701,-0.03340819539970106,0.011115877409072666,0.05305898132115072,0.006270529165277165,0.049522524621226804,-0.05738235064613058,-0.028317197950185495
NPY,0.04199760916478584,-0.031028953047781214,-0.015066250698868508,-0.0691085099666615,0.08700044558414341,-0.03939194253215794,0.028793388095195813,,-0.038173239082805274,0.03942612260232094
MMP2,0.03458032781162835,-0.015355813828896161,0.04092847736711171,0.09198772001685536,0.022803589226539772,-0.012410853259715604,-0.04435957495234044,0.05517751445813691,0.108674813562993,-0.008019670218511082
LHB,,-0.020189852815871663,,,,,,,,
PPY,,0.11022583850642147,,,-0.01916957379482909,,,,,
ALKAL2,0.1407286413784599,-0.019896525745221424,0.028904167137114585,-0.026021674080675957,-0.02711192709258574,-0.030283615585326835,-0.004930345236752557,,-0.024298777262590082,-0.027812304252145193
CSF1,-0.03381947191818198,-0.000808131856152627,-0.03134705673890091,0.027112642375535977,0.06544822504957036,0.008606407916731305,-0.060396818516940926,-0.08393193760621746,0.003629744123797303,-0.0030455682954049386
SEMA4C,-0.011103734387159375,-0.0030676557829164897,0.039893042376886706,0.06827614002600199,0.038777231683810205,0.006304690402647973,0.03109509677361891,-0.020383386753430932,0.11965769888741315,-0.06656643129034885
ICAM2,0.019693970509483193,-0.04098332557021611,0.043216293429758655,-0.0006091432015504005,0.01980158530468008,0.0008944120972593713,0.024146023965915083,-0.016776012098617413,-0.04377107445732344,-0.03362752027588176
SYTL3,0.0030226579721598958,-0.037893664471584335,0.05195376190862377,0.017713567570734556,-0.012691406949870395,0.02339390558767083,-0.003908968886853748,-0.050207798116259056,0.011331914956280052,0.0802333477237116
IL1A,-0.01778173432726995,0.026846183683745035,-0.025168487107577266,-0.008029640639939268,0.013257135957511297,0.05429941150159799,-0.006552933308173846,-0.036829970810556535,0.0715447648669385,-0.027008787012477685
HLA-G,,-0.02132439154863384,0.01408577883166159,,,,,-0.07393782143857514,,
PGF,-0.017550729869995643,-0.012270723526931045,0.07854053914717068,0.09112126393981977,0.005156120283859016,0.019558286345995615,-0.02418832241361063,-0.005864521745026658,0.054201415588195086,-0.018224300462672125
LGALS8,-0.004142368407571143,0.009691388280497567,0.006637326800807875,0.030268790427375,0.0016181629748387276,0.02273889888749861,-0.006690629664935763,-0.0660504777862934,0.05411246277390887,0.055739777457136465
DKK3,-0.07422014010260394,-0.007021459761982671,-0.05585747255801161,-0.13908436419680262,0.021879600419109854,0.032926396132395494,0.05838866988850183,0.023355250733145632,0.0024861428377180154,-0.033586646676662946
COL16A1,0.006790398123632486,0.002448621464483699,0.06450515095315144,0.015713802051345656,0.03909698279595726,-0.01907064078175224,-0.02983695262533988,0.08383384610672691,-0.01900408440636891,0.02914861577625418
TPH1,,-2.87573993913021e-06,0.08612643319184109,0.028765081660713336,0.061265792870377866,,,0.06135019926578147,,0.07959130127758704
TNC,0.023020994412300325,-0.022151309322407702,0.08552830631489598,0.08465382948929387,-0.08635416412527852,-0.03982769145783545,0.004080113982098771,0.0419730663875664,0.04155742501334302,-0.04720505679908205
TNFSF9,-0.024252953943674986,-0.0003298169833599584,0.021868385259818907,-0.06158642725805931,0.02835806725352492,-0.03410791556240767,-0.02433728380028012,0.022794794439055816,0.035310820723633715,-0.004808221610460449
C4A,-0.01429242864473479,0.04893555616098029,,,0.02682029164155987,,-0.017187873015792603,,,-0.005006147988342905
CNTN2,-0.021568041148471516,0.0313984052514563,0.020330581075392,0.0403815562058822,0.04492639040990227,0.001980333219145301,-0.01069221580591087,0.048754255360318695,-0.043733554976671134,-0.018528525497258776
F7,,,-0.012510431482010207,0.06450445133017002,,,,,,
LUM,-0.021072014084009525,-0.006651228034867594,0.028957555746480946,0.07953307921072501,-0.0452322244562128,0.019564226915383225,-0.07236804614019905,-0.009058688873611696,0.0009944762728360738,0.027335704213317335
BTC,-0.022365112360244428,0.017092897181201484,,,,0.029808462874337183,0.013966123316077121,-0.07954848740563733,,0.11817543772867982
APOC1,-0.019430716449162198,0.03091159439372803,0.04504978496627966,0.07464746696442595,0.027166899757515153,0.03160036129663436,-0.02832486480826872,-0.06870635356122452,0.05509394870250441,-0.04484438563706508
PKM,0.023309003173206937,-0.04909640053925579,-0.05200423019430934,0.026012643989261355,-0.1063034797338592,-0.019113513175658924,-0.01987123806215721,-0.05775059189939172,0.10294572660259553,-0.07285032631886958
TNF,-0.020984144081048896,0.052354795056820044,0.031281430345976885,0.025089251592318923,-0.04092162698556826,0.003997887075956721,-0.04216055735450557,0.001371828380786752,0.016325896715275935,
GNAS,-0.03825902470874779,0.03627740117158644,-0.08002510587642143,-0.07431713783419508,-0.015480055520705843,-0.012505572350840276,0.03828613267054152,0.13524989933458478,0.0333164376681012,-0.13374071396852763
BMP8B,-0.039592241755180585,-0.0309148748555212,0.01160561215334131,-0.027744781138294015,0.023883907283776012,-0.03246216773238167,-0.014718117516654583,-0.02616429890135868,0.06403767973818233,0.044498499827515685
LIPH,,0.08613019605617347,,,0.0415945488946666,,,,,
CCL28,,,-0.026903309047822573,,0.03190969421012391,0.02089099720849555,0.041772064933964924,,,-0.00853334453884347
PTPN11,-0.06195105860563616,-0.006849828418765777,-0.017728443447043538,0.03081703998876009,-0.00662809281230951,0.01385593374423441,-0.0539302909724199,-0.006150416570315914,0.0791356049355266,-0.03835166328674338
ADAM12,0.020258637157975497,-0.03140113608813014,0.10138380021094076,-0.03238512631876969,-0.08619504741623846,0.012873885078161841,-0.008912048983214354,0.03440499237611946,-0.0191339948465042,-0.045729482878938056
EPO,,-0.030914875721170253,,,0.025333661054789493,,,0.049982513568844734,0.16404874755530852,
EDN3,-0.008994228451831903,0.0013269521772077554,-0.017943651140091933,-0.040664436707600254,0.07604953285165993,0.005320033254690867,-0.027474171663030608,,-0.029522006877502574,0.01768802275209463
CCL22,-0.018069055356571564,,,,-0.0022551030847357935,,,,,-0.007393260987350061
CCL2,-0.05837659934857358,0.03803017778077693,0.07768595757798809,0.004516971375332847,0.018253802321441446,0.011161698040680255,-0.08297416669411047,0.08840741536634027,-0.06589628232663551,-0.052160522076568634
DSCAM,-0.003385495767252395,0.036546319510831225,0.059842929123361505,0.0071196781993271745,-0.014928351343841845,-0.028246907209418595,0.0714568182313,-0.03964722250217881,-0.034076522534086204,0.028541257135878538
ANG,0.03326371696765883,-0.05735246889444845,0.07211411878418954,0.08944866326173019,0.012391637251407394,-0.0015493202629446538,0.014449245420092523,-0.054938564112780204,0.03718961858010838,-0.025311010449427688
FBLN2,0.006978961640332341,-0.033018387934784406,-0.019611790106790997,-0.03633706921681222,0.0209479962677266,0.0024162468673902125,-0.005185228128839895,,-0.011663354521063395,-0.013554405776668992
VTN,,0.06187207468883887,-0.014404589852136456,0.03434521429122627,-0.012926159929661212,-0.02520257648145224,,-0.0985996499071454,,
VEGFA,-0.09348392767159518,-0.07873654900690207,0.07138382377074522,0.011268923029089307,-0.09017073851679126,-0.036562498787683174,0.027496026632706668,-0.025302897013018175,0.06493544264447183,-0.009798382485760895
F10,-0.00517578524817108,,0.05315215588770827,0.08385918213311637,0.006265097880796328,0.011881228354388193,-0.022017814016539308,-0.02483467474993434,,0.10502723504648531
SERPINA1,-0.004984929098680982,-0.035510711343053794,-0.03231693242093855,0.07475463137262732,0.0022550845586492333,0.009687182245017596,-0.03338259425527598,0.019810514685093462,-0.053086116492073274,0.0624927919600559
VWF,0.04562146067256124,0.030313097319302894,0.13890473097656192,0.11329975007995259,-0.0038464192185488216,-0.07786058048415351,0.041262164638484776,0.011732675851902326,0.027254280594872428,-0.0013970090282643258
GDNF,,0.03349625180576976,-0.02242130261985212,,,,,0.05174584660569375,0.050735769143025904,
VASP,-0.010981842981736396,-0.03292164749849908,0.07960795525579209,0.0053898264682186526,-0.01844708041272725,0.01870872395061245,-0.0365280840120356,0.03720826239565203,0.037099809667232954,-0.04706299513375279
ADAM15,-0.010849106581845402,-0.016335334880741997,-0.011404889348166655,0.06582777154245985,-0.0402088749834829,0.02603353575601991,0.023462156457562677,-0.01997792704895078,-0.03372943515107567,-0.018310152584421615
WNT2,,,-0.023704096351806876,-0.05890954257524404,,-0.012210089130916337,0.14086251451299406,,,
CALCB,-0.026141226933930856,,-0.014600592787896764,-0.02536954587881263,,,-0.03130469444035644,,,
OLFM2,0.008697300750227056,-0.01021062900370327,0.006415905694940541,-0.0013324692142716904,-0.008336954010601888,-0.020674610268621378,0.03578123913021242,-0.047224323662316554,0.04867115406046151,-0.05106196849791265
MFAP2,0.02080373589315148,-0.015178400114793936,0.014873448939828646,0.07737345569062824,-0.027648799672414008,-0.005300370754728547,-0.03639226394181062,0.07718055464456916,-0.08473101822337488,-0.01452688291695969
HLA-C,-0.04405874921286396,-0.01936944149393242,0.07845701474949533,0.11571572853612107,0.05009320027039756,-0.005209646162987669,-0.08216046233706845,-0.010642020901910127,-0.13228627082881564,-0.07913991524924419
THBS1,0.015020658783120599,-0.011405858793560646,0.06852966486896267,-0.026182456761660453,0.0059756332591419815,-0.011543521101116368,-0.0797752867690639,0.013020074170705038,-0.07402438434055274,0.00621303101721553
HSPA4,0.0048003425498287546,0.00150513829797404,0.035244701487613044,0.031829906767675976,0.033507948669725784,0.008629753742290839,0.0444968194903894,0.03893278062082516,0.027326447721102973,-0.07372755689868553
LMAN1,0.01640576026607987,0.0010672697725967713,-0.0030116241493842134,0.08235266244323476,-0.029485442402978124,-0.04179155336912142,-0.06364627033549823,-0.06919896636577168,-0.04912251133668267,0.05346854985650555
LYPD3,0.06020752459348019,-0.02266612839482005,-0.01810365573429833,0.11307346475402395,-0.005994171365307691,-0.03900097216669548,0.021200437930643256,-0.06432874948089638,0.027819347398639362,
APOE,-0.013893441854445418,0.03188085124335678,0.03847494021263464,0.0668148166596726,0.05707803328686962,-0.0032071324185147794,-0.035196929783845886,-0.07612091740147325,0.1778377436233837,0.006437844962356286
SOSTDC1,,,-0.010393219791074158,0.022817671396571617,-0.0003563833987884037,0.019066376148531825,0.09429686257907142,,,
ANXA1,-0.034111284819521706,0.07008940275956221,0.13253819649147966,0.059072666892423034,0.017701247892718316,-0.03910709408833293,-0.041593726286411434,0.04650644943379721,-0.025265188888983034,0.030281322221502423
WNT2B,-0.009229026420257509,0.0032700067591069164,0.07587472736867254,0.014469098604274368,0.010248465734920978,0.0036814866694487546,0.06593662099656249,-0.008063882127748027,0.11225641832446494,0.0026280746122391563
AMH,-0.022365114712960002,0.0072654765500811316,-0.026220924838051652,-0.010786826669183354,-0.027631971399819474,-0.02954209406837339,,0.05890833892691015,0.1132064207866183,-0.045295767007826795
GDF10,0.05017674115552078,,-0.0046591432732626635,0.03780474192068616,-0.025815948973477693,0.00540239682539201,0.06322382252668138,0.04225674689853878,,0.0847387007245815
EFNB3,0.04728935748549289,-0.0015866984539768872,0.015484774984745554,-0.0025727904833925874,0.057191993810773105,0.012062429045925313,0.03048254228122692,0.14782615005194705,-0.003157552611100163,-0.057868539281127084
LTB,0.04646412934196786,-0.05370553953728064,-0.01498531122939596,-0.041517383896334116,0.07114092154246088,-0.02267000532557964,0.04351119482860156,0.0532639453111725,0.028581864813136643,-0.04418719683146532
ANGPT2,0.026947267970946126,-0.06593633810805719,0.13629539382055875,0.033059418154920486,-0.029056763687764664,0.023652577976734753,0.0337706240157364,-0.07976127601755938,0.04107380495164193,0.02136079728608185
NRTN,,,,,,,,,0.048755946077420884,-0.037582325635146144
ADAM17,-0.0061151824679645085,-0.01944372288282406,0.030942810869678924,0.020219147831516376,-0.06218022224277804,0.010987381291335963,-0.03344500479907204,0.07437318934911138,-0.005109332446155361,-0.015994694635301836
LRPAP1,0.01848275900641265,-0.013725698699341737,0.0008770268292878374,0.04523209239880539,-0.0014935241140657351,0.006276233274252172,0.007731752347876908,-0.08157842709600309,-0.016722742075591237,-0.01464872413305619
NID1,0.03916621946797313,0.0596046275652808,0.10130599207691535,0.06898537284689167,0.03131785136201196,-0.049664063838067075,-0.022594839127675674,-0.04862288583144074,-0.008067237654736515,-0.051466517984057575
MST1,-0.00854750909469407,0.017835561200092012,0.026162878149629476,0.017554933940823105,-0.005008602614642689,-0.026329039540567326,0.09438058859483996,0.025102791706978496,0.11633849617935808,0.03883763387831734
IL13,,,,-0.010781319850337524,,,,,,
DCN,0.007881027007974422,0.05820519999334337,0.02686758335601015,0.06837363865577134,-0.022096474613706535,-0.020758958092380465,-0.08237871913310192,-0.03184728753672612,-0.008893766860566551,-0.008018203017680501
IGFL2,,,,,-0.02272457061729301,,,,,
COL7A1,0.005694985952732282,-0.012809140592166177,0.035623472297985424,-0.006923319228175446,-0.08649627002356854,-0.03525609528962868,-0.047543967687716404,-0.06493463565956506,-0.001624643480365975,0.027204806379307885
CALR,0.011715148386763507,-0.01884617496301734,0.04465090607873385,0.05838544862552894,-0.062155754639396946,-0.019445682180676382,-0.08630006852949582,-0.0037077828775903122,-0.00838130742039724,-0.03688668764156688
PIGA,-0.04723587407325546,-0.019921987475358536,0.008207075602751442,0.00024593320364706356,-0.02438037304585124,-0.026740421378502514,0.05319387514806589,0.0648993935439922,0.0029023813201608036,-0.028147020412733956
CD200,0.009950543243249236,0.046395058212221,-0.016265013150828032,-0.04474479969234659,0.021586493114410486,-0.021570121529345235,0.021117048223814116,-0.007940153460185312,0.013990663704190468,0.017732762040754572
GRP,-0.015905221931910525,,-0.019489417796804628,,0.01968394832690434,-0.004783325894954902,-0.0015339721729015416,,,0.08379738025609218
CDH1,-0.029767330444673216,-0.0021871305234663924,-0.022552444920237114,0.04301309872491134,0.035975979729233436,,-0.019990202435216584,0.016334822466448354,0.11246301630234048,0.003505436218201393
LPL,-0.004639196057695028,-0.05324969631060283,-0.004780379061197583,0.1065896609613456,-0.0586297147580033,0.007496839998609101,0.014332733929996136,-0.005343674329637061,0.062462805619286084,-0.06299012368698306
SEMA5A,-0.013156235480093682,0.005647312327925286,0.06253694091222405,0.08905732467614902,0.02507321725529011,-0.014261684027739592,0.011103229092507544,0.0250365035734072,0.012757184513958865,-0.04227071391514117
SEMA7A,-0.004203252350373783,0.01855662544733715,-0.02220683249980987,-0.020071353276738643,-0.06055083845415246,0.061810803400401695,0.027074285126779264,-0.0152020546059531,0.01931044340204441,0.0027058653711191662
SEMA4G,-4.372760566878785e-05,0.003798745341296075,0.0022767326436937095,-0.044576424197415365,-0.008202974741342128,0.00558045691941666,-0.06190865678042363,0.02371470751591212,-0.04283669381394816,-0.0070642793275883
SEMA3B,0.05064021037953728,-0.0035872786249605366,0.06944045731684904,0.058762841097196115,-0.021490512673672826,0.009590192313390781,-0.018274095700982266,-0.016045227990278816,0.0623403494062329,-0.011094335090280214
RPH3A,-0.002293067581313147,-0.03586476115307883,-0.0012579353858977655,-0.047209772070454126,0.038591351024341525,0.06767022980164576,0.057353784372411544,,0.006935233549549884,0.0062957382559841076
JAG2,-0.035419974333080494,-0.04160070302052514,0.05400790470364493,-0.06846308626787113,-0.01184158730770095,-0.029691365869343726,-0.005953102387658987,-0.038626852637377064,0.009782554743030074,0.012597907443221932
CGN,-0.006337223929708874,-0.05834871335955652,0.009196527979313194,-0.060719083094371434,0.00018021160336671713,-0.024399393088787354,0.0004519409802529147,0.008911608414111058,0.05881279685537848,0.015943959170051054
GDF15,0.0009942689634411621,-0.05589724913108009,0.004530272115189888,0.05043355071454553,-0.037059400267178806,,-0.07336611544846962,0.026433386359784556,0.0007996068726416297,-0.061817875105654965
SEMA4F,0.01951388395962767,0.017968947552078875,0.015833983409347753,-0.05755623729629991,0.032651668244728725,-0.030542099379374715,0.077664266032873,-0.08190224215137144,-0.029808597936224403,0.0032664668809160432
NXPH1,-0.027686876511509452,0.03035128869108021,-0.02042451132677927,0.05983987095168765,0.0375232998395702,0.020047399549555502,0.08051228876527408,-0.06849486458541935,0.0358122730718183,0.014172775265859076
ARF1,-0.02698719898850153,-0.015543301752652044,-0.020321314532491874,-0.08833588441923623,-0.058337242350218296,0.06675405253496658,0.07758510300577341,-0.10887386557873432,-0.04857850297488064,-0.018609975426488182
EBI3,0.02029483589773334,-0.02595192476405944,-0.004441840723666827,0.01100159190775939,0.03927957408285035,-0.015027747313466068,0.005815413575556022,0.038024281860863256,-0.001142265367420818,-0.02211307727358592
TIMP1,-0.02257345280292586,-0.01898899626261908,0.1343235043594988,0.056675845758038426,-0.057407267275428726,-0.008048212647748014,-0.04498440267536614,-0.006350270426875414,-0.029245042736464007,-0.013488126453002566
SEMA3C,0.0018914936788656353,-0.041028455463676304,0.031833935638704035,-0.032730313329522163,0.025895611697805514,-0.013025751602368104,0.037513586265895904,0.09816788384062478,-0.03671364798357452,0.003668750083195154
GAS6,-0.0001960397188091167,-0.008757905355724276,0.03271026569604809,-0.009076150537479356,-0.06699008684509156,0.025500525090348017,-0.01688971856402522,-0.02062213489059217,0.11694178955145722,-0.04853288980075516
MEPE,,0.03335222082421694,-0.03654957259783317,-0.0404487788079815,-0.02076065785020454,0.021767297840664123,0.04372749679111662,,,
SERPINE1,0.03939195674923542,-0.06889228194404337,0.033779778495846624,-0.08580035706834523,-0.06564839138743771,-0.05150303666710769,-0.06789438863928698,-0.051439936299561936,0.06783375251764764,0.01990966589772601
RSPO2,-0.024896293024724896,0.04225973376236356,-0.01872274111394654,-0.01497984478055905,-0.025761117103724914,0.015611539028519597,0.060331234819348274,,,0.02226200272958294
SHBG,0.060550041790947175,0.022588275676630385,-0.016087422799243183,-0.008918831797717307,0.006729664131924136,0.026456731381748887,0.037435055895417235,-0.0746369266415734,-0.04477632290673875,-0.012686298589003494
LGALS3BP,-0.011379882770528479,0.014800747354544475,0.041480691146883235,0.1126245960515258,0.035952554205029276,-0.03402633557398085,-0.05386074109318893,0.015560987020086925,-0.041264913209786244,-0.06107477737234581
LAMB1,0.05148458188506439,-0.01867386310494886,0.05575396268548094,0.04393036685594421,-0.05369112330275216,0.02372513822979352,-0.049931228616103544,-0.03225919938294538,-0.020967027224010202,-0.07857763917105079
SPTBN2,0.045019367265680045,0.006180628589770224,-0.04035368477811629,-0.053642227467427694,0.039336052954276106,0.02960173691356781,0.027317563803389906,0.003372951508954032,0.009859784281973871,-0.010027440164829631
COL1A2,0.025829231109927485,-0.02286805831654944,0.09145248794231349,0.09122834660412091,-0.06845922377124594,-0.021141629203141773,0.0102199220281681,-0.08804791515133051,-0.027508903297367642,0.017014957129494447
DEFB1,-0.014078452203383272,,,,-0.020246254085256273,,,,,
SCT,,,,,0.012526130986908336,,,,,
WNT11,,0.011455382322782842,,-0.025037502645659727,,0.01864347654588349,,,,
LGALS1,-0.024396037647083327,-0.058675752479651254,0.07687772156334403,0.04477892802349194,-0.026836667481066487,-0.01270598602716458,-0.0360642255290902,0.0010385553320123048,-0.03675588319527886,-0.06839495683306535
BCAN,0.008156345006265789,0.04099415674437061,0.05121174642793988,0.15016254932990042,0.11339474389919918,0.032241752038467054,0.07062547279845337,0.0437959949441706,0.15882589702515043,-0.009179899185096898
ANOS1,0.03969007098895158,0.007003694419734288,0.022926741338997178,0.05999323580860375,0.025622908797547743,-0.05160938689800529,-0.0054542070966475216,0.11434457980530367,0.017393402195952073,0.0338774354655306
EDA,0.037296415237350215,-0.0349580833002745,0.08801009113570822,-0.016594735015251046,-0.02915816147697942,-0.04239176029825463,0.002238281036175472,-0.05238951596769244,-0.030195120507974606,-0.050949441302171966
FGF22,-0.019385810557949506,,-0.023578551261690655,-0.022950165611791248,,0.0045025706111806695,0.05710940122057329,,0.011919156821382807,0.019167601132415942
SHANK1,-0.015712250475613778,0.04352430108578491,-0.012734180776898366,-0.0029310114227802477,-0.027238132163164126,-0.013666310686815338,-0.0520469872843926,,0.08100481625768571,
TGFB1,-0.029273305708748438,0.02885770261616625,,0.030712873504846645,-0.03762242773115995,0.015739668446465238,0.009534567000763104,0.017613323346802885,-0.03223578232011725,-0.005258491360118877
MSTN,0.035131982088983466,0.019573176165177446,-0.03251459345990636,0.09125054376752169,0.00030072915742417473,0.01982261718868076,,0.044134803480787826,0.04602126207555546,-0.01518803849077977
WNT4,0.05196537747997661,,-0.02599014841724157,-0.02602168027212744,0.023044207994984262,0.005885106772540946,0.10830162024868616,,-0.03369865191091622,-0.0330418853688147
TNFSF4,-0.023055164812108616,-0.0355128498387847,-0.015545541132696213,0.09292931735381957,0.01915366037111753,-0.023048990294436647,0.0024593293659948196,-0.059996337786025984,-0.05315873456310989,0.08129143508461352
NTN1,-0.025390106187928353,0.013420702488139454,0.08637860800098907,0.07086181409134203,-0.018038572055266978,-0.040195608927917334,-0.015032317998149372,-0.0008219030513130393,-0.041487502731642034,-0.014960008241851192
CXCL12,-0.013130583667984943,-0.0384280003485179,0.01644986108396449,-0.03036753434615479,0.06699355856849674,-0.02812364337118979,-0.0028482980626062995,0.06540664881437541,-0.08981521126902789,-0.03591427931940474
GNRH1,-0.025400647935207115,-0.021786694124525784,0.015369905894773658,0.03200060684094075,0.022394712079918538,0.036860537710256644,0.024032700905432837,-0.041926305257617764,0.03901265761070659,-0.04471499068049086
FGF8,,,-0.018103652342583765,,,,,,,
RIMS1,-0.03790331390646256,-0.014585421581733314,-0.03974723873692194,0.014877921202622473,0.05687321898749894,0.006159016825611056,0.011225743687292171,-0.07600881847600435,0.06807292229758252,0.00019205436526128388
FGF14,-0.047547923635119525,0.04434047320902127,-0.0037316576111138386,0.008892097468513677,-0.006904370917016445,0.017172240607560688,0.05283939096193558,0.06373726510974648,0.031351658611442054,0.06049772280392366
IGF1,0.031157391246260015,-0.003609332073706317,-0.0101401372244571,-0.029080252101118094,-0.02979869186745073,-0.01596673142259992,-0.0011065984715133864,-0.05482141506660814,-0.024047548470089056,0.030786136841540686
TNFSF10,-0.02163941245758499,-0.021638697153729687,0.02390091471918464,0.02634977419160717,0.015316760448406278,0.05654384406467006,-0.0307861431248489,0.04404524746232317,-0.021077322522875128,0.06936115391964814
GDF5,,,0.08219532900819831,0.04107722597667813,,0.01896549629466604,-0.0017897162429645886,,-0.03290143370959505,0.0011869101624880987
CHAD,,,-0.011527887320831145,,,-0.03228182261564966,,,,-0.04971667852052205
RGMA,0.017984110158577607,0.01914970371239133,0.06803829915150156,0.10052057494974077,0.06084396574027688,-0.033685937659124504,0.06500128016499916,0.06881517712281036,0.031330337541558,0.01706175386376363
CLEC3A,,,,,,0.012535955729033611,,,,
WNT16,-0.014292425157324196,-0.03959550908286295,-0.017455572933550025,0.04537586747321273,-0.004870200109264582,-0.03479392426815009,0.006612306971949732,,,0.012364408664909388
