,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
FGF7,0.04829615865020268,,-0.0021021533301460067,0.07454441644701856,0.0008369245354160475,0.07682973313433795,-0.02537435246017683,0.04610682332143523,0.08746878130758717,0.031309639482705924,0.010327610976669538
HBEGF,0.0441136041025182,0.0728990445484678,0.06303584431866148,0.05776905468930244,0.0019329212372652923,0.02771747566089024,0.007880153653332262,0.05785833010581491,-0.07819691982454674,0.043729181602390456,-0.011650531207552642
CSF3,-0.039164668674803185,,,0.025996991382496584,-0.04102356251502488,,,,-0.041904243031646644,-0.012805199195848532,0.08927441545817467
PI3,-0.04639639031920859,-0.011134065022632998,,-0.03531822618744253,0.030461589445239794,,,,-0.09280623037141773,-0.02782144374219418,0.07609488988773348
PCSK1N,0.0988489112055995,0.06575771280066804,-0.029636306970954263,0.05240578886729332,-0.016112327887582326,-0.003360353287003533,0.03931279985252185,-0.0608605748630287,-0.008337201319137184,-0.023197732574594343,-0.07748858190057871
NTS,,,,,0.0612277754746577,-0.016099906091680653,0.01170207735158078,,-0.01720901825617916,-0.01896275387649918,
SFRP1,-0.01910971323633869,-0.0171013333965646,0.09628578091218633,,-0.016589468755867934,-0.015804613624440172,0.03056162989656648,-0.0009367137032785265,-0.003030350420649876,-0.01852210751744413,0.03411165730554026
CXCL13,,,-0.029152190274292097,-0.026153735994796708,0.028373298353363358,,,,0.02635385486641744,,-0.02521754277505676
MICA,-0.004145775644797094,0.04614694878887254,-0.04315212751781051,0.08086872647518106,0.055139825186474124,0.056770932364058384,-0.009973411664205676,0.0028890457111605205,-0.003925275728211106,0.07152582986119126,0.005221270078921572
TG,-0.03122049207637053,-0.0013425357802381902,0.003689397126413356,,-0.01344419409935257,0.062445403066144635,0.021805835424265566,0.01424675247487234,0.05022378745962018,-0.024972580926069177,0.029000436585580096
ADA,-0.046170007410798894,0.026879519758174923,-0.03386697253217395,-0.030727751987771702,0.008025232184026121,0.02623444987476653,0.07362637143028986,-0.01152963715290116,-0.021662928300789572,0.027264171868247273,-0.00963372879908618
LAMC3,-0.035339640241635675,0.08261731050234411,0.014304310337893603,0.01597498481763145,0.0033988987457885234,-0.0028123881714155006,0.03535431337497329,-0.04589741970005001,0.07290215997269676,0.0610661370349978,-0.011442617991313457
CCL7,,-0.019593576957255013,,,-0.021796902433838094,,,,-0.026035817372619483,-0.013418607489231365,0.111262989099551
NGF,-0.02256387893794833,0.029190945877854747,,,-0.023265924697601418,-0.01773367755360345,,,0.056569423209277915,0.052003031149191595,-0.03523357551759907
TNFSF15,-0.027914334295193292,,,,-0.016138352595912626,-0.021532572358426958,,,-0.025381998368162743,0.08453261719923141,0.07303840647717702
HMGB1,0.06977365329420945,-0.02125268163420031,0.04119838575757759,0.06347898195656727,-0.03592237478384223,0.06130966619365645,-0.038273203266800546,-0.001237580237419356,-0.02525499503772038,-0.04981226543052765,-0.030695942178201763
ITGB3BP,-0.04092635161893248,0.01584236592041789,-0.029674987825817126,0.06843953629829574,0.01180384932110288,0.04264676260435814,-0.014329400519080436,-0.015585835624679401,0.03736310107770463,-0.01201215480389233,0.013459399184703553
AANAT,-0.02497636715163643,0.007900771674233878,,,-0.014541620855285448,,0.00424868034266809,-0.01803139584098641,0.0140334693264366,-0.014197446308767445,-0.018983011008054804
RELN,-0.023760116122063225,-0.011592381534725605,-0.029178932306788016,-0.04056240133650952,0.048740051794746206,0.025195005715819382,0.013387933433242826,-0.01996231154957755,,,-0.016424921560111074
IL15,0.021993861000994437,0.021288057720845292,-0.00439612122721142,,-0.013113668608306053,-0.015321705329655879,-0.03176939607475256,0.06368094921036689,-0.041845204902240425,-0.011348409355897562,0.005435534113212543
UTS2,,,,,,,,,-0.019450577293111723,,
BSG,0.022044458786233075,0.029469537159895903,-0.00754376188623148,0.022690350175200394,-0.017549495150669944,0.024618909748764847,0.09143855616832593,-0.03465244220319026,0.06192153861451012,-0.007157624823363531,0.030382343583074883
ADAMTS3,0.10823485495886362,-0.017113398950061726,0.12152432228108534,,0.006161597239670213,0.022743301993475667,0.016636875149484285,-0.015562127416582297,-0.013851595724070097,0.03684535462712188,0.0006592873909240153
CD34,0.013980726450343648,0.04553060559596422,-0.04106986831532958,0.03632503671413729,0.006401593589219445,-0.013084520338193613,0.030341032977579143,-0.03872845154165021,0.06916674692382381,0.058501987433411146,0.00531241208573767
PLAT,0.045166651248719804,0.030282958424365642,-0.019487171401006663,0.05862303149702355,0.02467500740063485,0.025235677878949557,0.049973159220724074,0.012331231740157406,-0.0137565537439485,0.0010407526427606408,-0.07473053588973236
NTF3,,,,,,,,,0.00018967544614218108,,
LTA,,,-0.012055897002342173,,,,-0.007444919340914149,-0.01672328830928636,,0.06673932106678968,
CKLF,0.016082283784257228,-0.06897032414600535,0.0008866283185247263,0.011073530543231165,0.07082279383615049,0.06592349384363709,-0.010909642504035017,0.03599583897352091,0.05123497609140691,0.015894966989195645,0.059154928505409245
CD24,-0.051406855167776745,-0.026507800478462674,0.019381788898522108,0.1409775407879199,0.029469863077040952,0.028947989353478323,-0.035579266000911304,0.053911156726298134,-0.019139415171053643,0.041296755708174857,0.038825064564285014
HSP90AA1,0.02778715219217488,-0.020205423488974902,0.03122221432178155,0.005307599309841571,0.05112274648814884,-0.015558840738877804,0.0008868677841513081,-0.03792142346280759,-0.10621917616916172,-0.06850150530860297,0.028580265527607243
BMP4,-0.036463146118802255,0.013924137172690384,-0.012779957539233616,0.047364804705248884,-0.01397259533983378,0.03113818980218001,-0.013609913824812189,-0.014249968894736977,0.056551845077424036,0.1178998615070135,0.04106457288662847
SCGB3A1,,-0.0017515909162814727,,-0.025432119924219978,-0.017317275281332718,-0.0195584278377911,,-0.01166928942598148,-0.0280559579053708,0.031133273744021004,-0.03814647067451114
IGFBP4,-0.04242813298866425,0.04123758746429207,0.02445010483633183,0.035834078752583806,0.02705891677745349,0.019375481764840895,-0.0073889834833665265,-0.017533392265104756,-0.01678212567597373,0.08423187400723224,-0.07257606208763982
RSPO4,0.26354916990675653,,-0.01948973441391754,,0.10711545846544723,,0.021815076276775643,0.10726666038910003,,0.16089350994274254,-0.023936824946952373
LEFTY2,0.02971057259487809,0.02833385676712284,-0.012203961760256957,0.014726092734290293,0.007600376783508941,-0.018351180630772776,-0.03273994636207883,0.012904192842193832,0.05453806351978474,0.005695441500541142,0.01951143598526023
PF4,,0.12914881193038283,-0.010966476891411708,,,,,,,-0.019107618703445798,-0.018751069438741823
ANGPTL2,-0.05772026146014778,-0.020782454360541252,0.07627049127104882,0.027213860661683225,0.03535150344105967,0.03461370688918209,-0.03927392598227546,0.03802664910582384,0.03132824750368709,0.046816766925864416,-0.05740109981102749
LRIG2,0.06006837790437885,0.0017903909183892104,0.03825213011501692,0.08045438712515551,0.03718198503594984,-0.014297604097602596,0.0028900506226541777,0.10345079510052799,0.05330088053724871,-0.003976637322680258,0.07091301899228734
ICOSLG,-0.07681691321041927,-0.010054659127584286,0.0032410239159953082,-0.03874615903730935,0.024115500697533175,0.03541760772661106,0.0023660339101867376,0.02815181677033496,0.03484555357971812,0.018226698285028094,0.038665908253023136
WIF1,0.053225683176368915,0.003751017073955956,,-0.04536338089686978,0.000588208916908369,-0.012515508050466353,-0.01871182446213704,0.0374846788615835,,,-0.018848959417297396
NPPC,-0.05625430326567337,0.019644118856315524,,0.09871691370819191,-0.02295804781235694,0.005212755585056136,-0.006374225717704795,0.10072927273673704,-0.03886678020347476,,-0.04506315111790297
LYZ,-0.027549130628346196,0.05114357926334673,-0.004245700233312721,0.0651470564330586,-0.03422660229621262,-0.00829203091748649,0.054912543028420635,-0.03817537213094079,0.059802441545844874,0.05420033370641636,-0.040626738450764054
EREG,,,,-0.006289893900703538,0.05220882293045176,,,,-0.019733921547679358,0.043875812705414276,-0.021588035605607195
SPTAN1,0.06701756698756585,-0.00435564590561742,0.022424198800291898,0.028478865630926845,0.04985327385409105,-0.011065612342541362,0.013637058251193102,0.009190782547874138,0.016294387657583852,0.02187908967738471,-0.03750553942290668
LIPC,0.009610743574452695,-0.010897110966116326,-0.0165051338202541,,0.05928872489401355,-0.023760036276074304,-0.026853664258276674,0.07779777529811198,,0.027964021763485197,-0.029241170370096266
COL8A1,-0.06092153026704712,0.03231777730133082,-0.0011298441930138105,0.06274751886533061,0.0004979953823174431,0.0031709091369950815,0.00167010246586399,0.020907613484134835,0.03145372550643814,0.06286502751657287,-0.004622432385123565
GSTM2,-0.006556773018300644,0.0001577581981882214,0.045233492795785514,-0.003950665217326917,0.04922015910821996,-0.012956564963856436,-0.019158725748392964,0.1241639852798492,0.14398812798795152,0.011826810137990454,-0.020244389503182737
SPX,0.09901168113767764,-0.004737571939323591,0.04176419185387161,,-0.017690981152193065,-0.043135263658686536,0.01575715556451448,0.03010817529289574,-0.009590913878258112,-0.006147079551025346,-0.0016748751281475591
MFGE8,-0.03989394851922497,0.05444922017470272,0.011854475094730622,0.022603201495624142,0.005005395198881531,0.02846997021251307,0.00773738641319651,0.03847743731485446,0.05800649709351936,0.069832557889301,0.012111263549484533
TGFA,-0.011280218700157284,-0.020528343137346673,-0.009730389476326286,0.008147040481743303,0.024432171679095643,-0.01353250018427205,0.055255774496230745,0.0711492332034078,-0.027292981618001894,-0.0017868816780542975,0.06685642264442318
SLIT2,-0.010676368868044817,0.01651944936821754,-0.028594746931288627,0.02578442069129067,-0.017649017200143016,0.00786084131419976,0.10541446914723475,-0.037617102104854486,-0.021678027213689246,0.025896085897769552,0.038253678371385665
PLTP,-0.03428903318492196,0.006923227853667307,-0.03763400848307235,0.06956763145312361,0.0074224114585941066,0.039925277616325035,0.0016364047135338565,-0.04277534434516281,-0.010923644693407458,0.040289242869143996,-0.04971178214823133
APOD,0.04031276496573904,-0.01148951462436983,0.05544661979723139,0.10463779687396828,0.05205901004279593,-0.06543597286343057,-0.060161988705284046,0.012008537596515408,0.10980668979866891,-0.011545969558512038,-0.007570836491390481
B2M,0.015973419282361182,0.09776415340723403,0.01853505556744943,0.05821238213094823,-0.10108351154223784,-0.0037286259901607235,-0.12020245399562769,-0.008978167714547966,0.014394816118888473,0.07363872978728911,-0.14096633576831524
OMG,0.10417884354745598,-0.01075987204069901,-0.0326120506366691,0.07612235731560946,0.060783657487790195,-0.013945809944667143,-0.022391547761273934,-0.039325329035124035,0.0734899936881143,0.09669957535289248,-0.03675586522132697
CXCL3,-0.06865681387133364,0.04231133064845148,-0.008134969248223187,0.08246299143885055,0.02145379955474339,,-0.005683591199575566,-0.012043795942582482,-0.08669336836229939,0.005467935943264145,0.11366408783445754
CXCL10,0.12367782571575732,0.016514895651374827,0.003283444906475837,,-0.039626331549971645,0.015707807462096834,-0.03767292880782965,-0.01913904926598455,-0.026885321509571517,0.02688033642837697,-0.01978799891099337
RSPO3,,-0.026615382073977404,,0.08037465239111907,-0.019350645998429946,-0.004829484506956499,-0.029176922501936597,-0.012585534638569762,0.02294488538047475,0.10631492200700222,0.08894578527808951
CORT,-0.03090420299730398,-0.0006067618171488104,-0.019585433280378643,-0.001221855163687695,-0.023484930580299893,-0.03525057982663355,0.003997860655815636,-0.023047648173094192,-0.029687721852036223,,
NCAN,0.14606528737595567,0.00840743084258575,-0.0037939848830637513,0.011627342185154186,0.0192850867227998,-0.006009579106634357,0.029381660255839482,0.02245850869886437,0.10103815685616097,-0.0382284850140392,-0.03409886576745862
PRG4,-0.042176981086695965,0.03930524379928852,,0.025925369595973247,-0.013854993062488332,,0.024859399769478065,0.008361112503734737,0.09233790123955114,0.02249023597002338,-0.006185351772756293
ZG16B,,-0.027170374803669784,0.08641112617855351,,,,-0.016566167081705774,,,0.032642103778087087,-0.015996585337397357
TGM2,-0.0054737793304093,0.05388285648346398,-0.043408175553272574,0.005346726118297837,0.040376303892673986,-0.0002146143745496807,0.025066416971024106,0.01931270149686757,0.04975532733910303,0.06187168349352156,-0.02234183163797178
VEGFC,-0.030262826021216584,0.05019537199540663,-0.016944650568937913,-0.032907090254990175,-0.0213274254240738,-0.005865464528834293,-0.003729159841719644,-0.01501680567326892,-0.03350660126479187,-0.026145957892940323,-0.004033733100876992
WNT6,-0.006176369922163021,-0.020544775333968836,-0.012203962080543872,-0.046884856909467185,-0.019090846556925726,-0.015715348715825472,0.036602942150572935,0.01276942043582432,-0.03886678544730051,-0.020505947441545457,-0.016529271975445615
NRG4,0.03455371476733417,-0.01804637225982781,,0.05240795555457139,-0.01973462576492169,0.018532102046603997,-0.03182628926523658,-0.01751885536614611,,0.04748919871955729,-0.02485748980903882
PMCH,,0.04748762522635258,,,,,-0.01274283331865322,,0.040927595033824246,0.14516613400873662,-0.03183359312468394
COL9A1,0.07784207752007692,0.016227251235861762,0.024160212872547836,0.036951971910131755,0.03529667369928878,0.07474331748346909,-0.018264693516134255,-0.019962319206393037,-0.022081419074615395,-0.02734750425498567,0.037113047000044926
GDF11,0.07098467340558916,0.022689541021783066,0.013572156630169653,0.06788689765515019,0.01493632966862671,0.03507039239135552,0.007671760843076515,-0.02680940557640455,-0.025042324958369742,0.03628068454179285,-0.026454826873125788
RAET1E,,,,,,,,,,-0.014938042125771264,
IL24,,,,,,,,,-0.019730634525011767,,0.137135184191981
SORBS1,0.0029326015169878305,-0.019275109973193396,-0.008327695340697881,0.06067244424528219,-0.052372965186158214,0.025916980249921857,0.046471311038361086,0.01197629215690009,0.025793675345634696,0.023692419483420744,-0.07152137329695839
DLL1,0.031717518590248406,0.021536016097310953,-0.02939177193001975,0.06093458489793307,0.10885408748059443,0.05557677821561075,-0.0017352716505704422,0.044808887455346696,0.005477882183442283,0.03443649450056839,-1.3949778357348953e-05
TLN1,-0.04836632219139091,0.050862593255256924,0.04090618677853151,0.03325305652492895,0.03347424554954017,0.11542023315288238,0.027127525346496012,0.0751122232100932,-0.0606353060080246,0.07833730483491935,-0.003146404154914951
COL2A1,-0.02927718243106099,-0.00856203306559441,,,-0.01237461063210953,0.025422338514227122,,-0.012226925509356603,-0.0431337536087293,0.06393430513100216,-0.022395264105000628
SHH,,,,,-0.03137047519499414,-0.01858353776541765,0.03501521726039977,-0.011669288406012942,-0.029591971260659995,-0.004887224694387206,-0.03381726560451549
PON2,0.05815575018525553,-0.01548576911307375,-0.04890279470390586,0.07578622755586353,0.056213257591237506,-0.07752763871142482,0.01797454443097157,-0.0031374126488381143,0.03624912792333391,0.032023591125027964,-0.00035575668866052085
ICAM5,0.046056604061193836,-0.023684108013189077,-0.015709240009358885,-0.038500280912898546,-0.032817397036685986,0.02922227455472081,-0.0028050115492632708,-0.0081913772209797,-0.04580012512796402,0.028315143683879187,0.04943969022513432
HPX,-0.03376769333818756,-0.00986271675519075,,0.08431758813036348,-0.012805278432159072,0.030289559184365926,-0.03251007616209391,0.09717356850084245,0.07572744986222012,0.009462283320720632,0.013318258867645521
SFRP2,-0.03811719746314543,-0.026049710175441672,,,,-0.006413122276814816,-0.027095022558724643,0.03853727734418462,-0.03069149415193466,0.023422756247209506,-0.003983246351482665
CFC1,,,,,,0.08762323641635715,-0.020848679007489282,,,,-0.021994967340601614
CD70,,-0.0327632394393648,,,,,-0.002589947990630577,,-0.023160276106141915,-0.020775597061295725,0.034410493627222226
HP,0.08018852974637089,0.022094311643484826,,0.050082786664910305,0.008575203804702412,,-0.013956329379954132,-0.04076022291162044,-0.07325356833598724,-0.02036993793504411,-0.025450022058313232
CXCL2,0.02230856068448825,-0.009312494663183388,-0.03097898482388149,-0.021755158151689526,-0.012924750024316653,0.005812124152618181,-0.004655146026249843,0.03557890114138677,-0.020457785632089928,0.007884247287849375,0.01802217005588098
NPPB,,-0.025277608103863678,,-0.04716064325938106,,,-0.01825595122737812,0.07419432928100009,-0.023766484803140246,-0.013813198020939142,
CCK,-0.0319871401691721,0.04515676013355359,0.021455142015509444,0.02334345120438478,0.03869758683113147,-0.029143402607791306,-0.048296327736312684,-0.04987642914681137,-0.025371943105261353,-0.017919446780654234,-0.08520991201621518
SEMA6A,0.07280083200594657,0.026096723500702794,-0.016494607504538,0.028581981841090717,0.024702616686980615,0.010344802067315362,0.043302642866265555,0.08686727200654727,0.018679036261798666,-0.004108034288407761,-0.03294820002685067
IRAK4,0.009691616451067859,0.006571415063056171,0.07853582385934822,0.07179426595752007,0.009137750937938609,-0.019638270213888875,-0.048834195570892316,0.027986727521768742,0.013882738322698072,0.03873555979722474,0.07401503250093273
GSTP1,0.08249231126172486,-0.002417441048318582,0.038936215771061836,-0.007775502137875342,-0.01570715051160721,0.048239912857030894,-0.0729270944205217,0.0052276172765168185,0.1020289958078461,0.006335388300913779,0.00502580227275197
VCAM1,-0.043568297422714855,0.034401993750029156,0.024635913130400023,0.01664922931665895,0.03742077040288078,0.016780487846224677,-0.06883609085493098,0.022845142964701047,-0.06420306024757598,0.08028570562344252,0.05459178239719915
NXPH3,0.019307218385080822,-0.0048119170661124295,-0.01287579829962903,0.024315196815789277,-0.035004426580197444,0.004704179334747769,-0.023994388711979432,0.054410894147871425,0.06573513943733952,-0.04263744702066591,-0.015900602660627948
MTMR4,0.022527311440517728,-0.034393047688547285,0.03273784790115169,0.06619382631877906,0.009164078225193524,0.06715027895146536,0.010962021673353564,0.020669844253404922,0.026156405966147288,0.06039579495395185,0.027090437558153074
LAMC2,-0.02612028054544037,-0.019840279254840727,,,,-0.02153257024213175,-0.022982205884944693,,0.11945542883575593,0.0385111698537638,-0.0239368381241101
IL10,-0.04144073594961835,0.018396214411045164,-0.017479999556061554,0.01977716739882369,0.010799277533642402,,-0.06318568326672817,0.0634680527868115,0.04707190984254542,0.04380096110478513,-0.041639983785715
SEMA4D,0.0068801348218127355,0.05412972327998626,0.0035279439301919035,0.03103980208185318,0.014644042044679903,0.014554012538704092,-0.04956895751751997,0.02586446969639381,0.017844749976821856,-0.033512750298459515,0.011447594935531408
TRH,-0.05097275257283267,0.0034967141396400237,,-0.027817950892537798,-0.012177555060720279,-0.003798815057252102,0.0024157827220733443,-0.04851609835357011,0.056686699693465424,-0.015471708116872764,-0.023890814528977494
SEMA6D,0.1282022684518142,-0.026677606623738234,0.014672232448219837,0.053351806634085626,-0.03473327500322151,0.06457611573141833,0.02448638090649952,-0.03327213339733145,6.096101334494666e-05,0.005959768064787549,0.028720732122418057
CEL,,,,0.11278696070928386,-0.024025047639690517,,,,-0.0016795539419981883,0.024488036529414104,-0.005874539902920202
PDCD1LG2,-0.006083272911338947,0.02440445028173146,-0.03150562404478001,-0.02366278056209211,0.08351925721315571,-0.015121261829109545,-0.0074593725029897875,0.07800727489064252,0.022987447359665344,0.07044724545701059,-0.0028081671850278996
SPINT1,0.10393494932795458,-0.02724131793795089,-0.021031293881876145,0.049316210676832596,-0.008740930750842524,-0.01955843381387455,-0.010444136949360671,-0.019730221990214812,0.024037511722491578,0.0933915422162877,0.019258460301132183
CTHRC1,-0.017453503879102793,0.021753146744386137,0.034694649142290146,-0.0003269774442944987,-0.04963391503627169,0.03920833060648204,0.04999621326282444,-0.017728590396625672,0.051538487132813345,0.054473940486879494,-0.012673958760130557
PODXL,0.05790638848731743,0.08525987851022085,-0.020409671777790624,0.056001813525971764,0.02702284750404157,0.042033331238185936,0.016137106856352095,-0.03664670818399052,-0.004026989074316027,0.028575803058505243,-0.031423046420395874
JAM3,0.05319252274108642,0.04095319933780357,0.023705607059430204,0.017069676925805057,0.009323833975367972,0.027958459962602548,0.02397644788566512,-0.008404841571628187,-0.03405854377608689,0.021893443656673,0.0031524932179877473
TGFB2,-0.005530596719543042,0.037293775848941155,0.010585644254515563,0.07859557524320901,0.022181995849457032,0.03348611743397496,0.07939871451453381,0.05810483879676391,-0.030234406081537338,0.04196242329060268,0.0034343105148957375
COL18A1,0.04049722636820522,0.057037157658062825,-0.04253724907343267,0.03515036942930875,0.03762815420273931,0.023043642130109638,0.04851066042985122,-0.018290985612462438,0.04030325077076342,0.07315790193173548,-0.07330047847788343
NODAL,,0.03173154401879383,-0.01175446160415486,,-0.016159632271367404,0.0038240508666685046,,-0.020644710348907507,0.01575175164599323,-0.021174439547145894,-0.029477380459761476
INHBB,-0.04934260193188984,-0.018559942717415907,0.0333460533155355,0.015196604986379132,-0.039920149759616635,-0.01066486891302589,-0.0656961840964037,-0.0038601461406143926,-0.0221802160141513,0.025300629971598987,-0.05522408003738634
LCN1,,-0.01984028371898434,,,,,,,-0.0031926284618046335,-0.015645833355361148,-0.016789649701855185
ARF4,-0.019376142804045943,-0.006100322234359882,-0.009203299386431975,-0.030746989177581827,-0.0014066366175463367,-0.0035499070312460445,-0.05720121853784534,0.05070033991441766,0.09821477819795318,0.03306392724917335,0.02996089662965423
CXCL14,-0.023598467230761217,0.06777485568213851,0.040531706170840454,-0.034835355870741276,0.007219064510867863,-0.007322566816341525,0.003510138735545022,-0.0336978078436355,-0.08843073403156933,-0.022969608258515507,-0.0053164736901566804
LIF,0.04333771256405307,0.055996901693597445,-0.014874596865501823,0.01907492708035208,0.036790834481446114,0.11874734723882009,0.048182463239584146,0.015802252363933685,-0.0717338091814217,0.004770542300432754,0.03429229568942982
IL17B,0.005183977544838429,,,-0.027817950892537798,,,,,0.09956467793856974,0.08764829626228116,-0.018983007195746738
MMP1,,-0.0015478103426696383,,-0.027624643752146717,-0.012177552404221767,,,,-0.023562362598755753,0.09640840952143977,0.007295250586022878
MATN1,-0.0009806771565093369,-0.02604971372533998,,0.029719112545568152,,-0.018416459252227887,-0.01848523165935437,-0.01222692398777423,-0.01800645141836767,-0.018816903177935593,-0.017299405076269907
ADAM28,0.041812411720100834,0.06612882256020133,0.02057592314852332,0.016335802177730892,-0.024273952306733328,-0.025461185849149623,-0.020252353941103186,0.014573268814011059,0.046294737763256086,0.03572550275198101,-0.015237581259853056
TCN2,-0.04510415547980653,0.02091223144151414,0.03247799569561403,0.06329609782987614,-0.007811551360674583,-0.002754190359227067,-0.028806810772599334,1.815558213540968e-05,0.023549572900701,0.07522190954272291,-0.00755432741719562
THPO,,0.037170142169417636,,,,0.030107572005614276,-0.023136718491234904,-0.012226925392311785,,0.019712671021671103,-0.025924731375631324
CUBN,0.025880282972940562,-0.038037539001067586,-0.028312980392508468,0.008746849242025992,0.006680417543983284,0.02505542612916032,0.005590136718423052,-0.03576387944029079,0.022094119310920122,0.10133333812903537,-0.05312429311037142
TIMP3,0.09344932158624483,0.012054605301197419,-0.050361519290656555,-0.023568274390347043,0.009753367606591,0.007087299476753052,-0.009017690905226429,-0.03609991770052813,0.04636460894861679,0.07506324420391115,-0.02376505703440433
PIGF,-0.0027372303484841398,-0.02508253391037922,0.02555439485269216,0.03900408827438456,0.02542189591274578,0.0886233921729311,-0.04604410124866707,0.025218644220735206,0.03968279723413612,0.029224177186885806,-0.0574743515918832
CRH,,-0.02324525453135771,-0.014751818318634943,,-0.012374612902651608,-0.015519702868722885,-0.029100069576051133,-0.016723284703977673,-0.01817785511526201,0.014494714959782445,-0.03788842761721614
BDNF,0.03506255711393872,-0.026825956056695247,-0.013196370057012876,-0.05469554624176232,-0.026978612475398785,-0.06114325878006179,0.020682198853583435,-0.01377065831870259,-0.06126553436920383,0.046906856068964276,-0.022672950994309098
