,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,-0.01565308879426762,0.010012864425159989,-0.045577559746155974,0.05550542222179992,0.08607578358377009,-0.04934303360218354,0.11263365563834686,-0.00966838868827547,-0.12284957460281755,-0.048539648365308954,-0.06035154961503538,-0.06297118431376836,0.04437749142356045,0.08066272048912074,-0.09758994698520504,0.06142204743823257,0.013624482243122547,0.04348986772952712,0.058349695403014504,-0.04335911211076395,-0.011575113222175278,-0.11016297688484113,-0.10645887194704172,0.033017825719404884
RARRES2,-0.049831360525821974,0.041567508073786064,-0.00424636144615933,0.053511580593493355,0.0576416779134571,-0.028838304473349015,-0.12575829320918383,-0.029701710488678514,-0.31725052042993085,-0.07103287871089783,-0.025624918274701966,-0.1255156837565727,-0.05044591202613264,-0.047692557604854115,0.032455271231646175,0.06783893251705814,0.00522851760498645,-0.00259135671482762,-0.05265331542444527,-0.03126755836477899,-0.03695362545580731,0.045682546450449585,0.15535670453026035,-0.04533918156459358
SEMA4A,0.005719995936549201,0.18374742683769665,-0.02156595097622638,0.031073493998823316,0.013764763457593568,0.03401049595217053,0.07817927085850132,0.11216581004113076,0.238704993163661,-0.005799744551818358,0.052582299671981754,0.009665511715473824,0.14179529378211234,-0.04521710366175339,0.11000408405674518,-0.03179907754077276,0.05338324101512835,0.07379578906532881,-0.05993160252211237,-0.0008274661894681986,0.19674904383325642,0.09814704668254608,0.08011149612733548,0.053987745276880036
GDF11,0.05818728064985609,0.028886361424921573,-0.044872843882307285,-0.00807442708409495,-0.03188274503948009,0.028207309797579315,0.0850302524322191,-0.05424497693616313,-0.14948148417374363,0.026401531338174574,0.01636606824931198,0.0792630672539549,-0.0480168119305007,0.048211547915213177,-0.06635667119187809,-0.004129091590487501,0.03729065134506947,-0.015988573970736542,0.03510352391243701,0.023031154042683733,-0.019564440421393093,0.0010170745675059838,0.004848144498533324,0.015604735009757698
GPC3,0.017938435143746944,-0.01675857208424914,0.006559222510833965,-0.024375745767261713,0.03905294214505806,0.008948564452156258,0.08827223422553813,-0.07757250091947891,-0.017047152105295307,-0.008865015356008026,-0.005146910880122965,0.07378696433107063,,-0.014467466320394274,,0.01683635100823808,-0.033829970651505024,0.05516611125631471,0.039661164241757425,-0.07628726763073207,,-0.006901017896232713,0.006886818557188565,
OSTN,,,,,-0.03528710018029658,0.045818853777971305,0.008834598761607401,,0.1777730020694465,-0.013946511287576789,0.08024007957870949,,,,,,,,-0.018936733535408628,,,,0.028191339337098716,
GRN,-0.044530960978025676,-0.0728064571065305,0.04061665987630316,0.025471117348179185,0.06028017047051851,0.004031103687575621,0.04203260821163565,0.009993445727205959,-0.2967320264451345,-0.015181390634600982,-0.05513136732376861,0.002617034174279697,0.053130887491407604,0.06369601967017255,0.022278032280887622,-0.013734117353504565,-0.05043441049605582,0.02135402381951152,-0.017975287931729537,-0.027090863862813803,0.0059835798501408416,-0.028005501317681675,-0.08024604133662541,-0.04068503318088465
CALM1,0.03225144230464886,0.2513645285057236,0.013899835168241986,0.006483235116252697,0.007115527291539419,-0.024363483669529937,0.16628109933537374,0.092159992097049,0.34368571528839714,-0.01992647710787142,0.050105544249925124,0.009579263069581439,0.1186563755168361,-0.013397439516659882,-0.11515875080564404,0.03915400587921158,-0.02454303853869701,-0.06538884087867207,0.031145604535823258,0.07313715567377609,0.08077677548520407,0.12733130644963844,-0.01432460733875212,0.11261640159668329
ANGPTL4,0.060743763041810686,-0.30191960623140185,-0.013515585503981761,0.04728361818645112,-0.03650177439838733,0.056601033535114705,-0.1463745643206689,0.012775332008074465,0.021422611359123777,0.0638790689154132,-0.0035374762331211633,-0.04821759384946857,-0.025035726331477964,0.023833918811922754,0.17230832104420724,-0.020288202454452665,0.0036240727167430797,0.028222766657013527,-0.026842189331158926,-0.02952800066577118,0.09852131653009874,0.10233680541694527,0.021028951340594928,0.07772037408653296
BMP8B,0.058344876225822864,-0.06249167633489477,0.016822190236945898,-0.012624322231230299,-0.0249872475218868,0.09494704942502248,0.019187926154643348,-0.03632671196664006,-0.06257267448860854,0.00661929936767719,-0.010917753265758104,-0.054499494486728486,0.004654055952932794,0.07086408835403793,0.044177529464873175,-0.09836527206909178,0.04987213741584948,-0.00047906994644798703,-0.012722696530679005,-0.003749510567656941,-0.08469618812656965,0.07096128911244082,-0.05025412131990613,0.01484403582108565
TNFSF4,0.033666183655949,-0.05550313782145314,-0.026243150207473944,-0.024972050770153804,0.045033548706994296,0.05368352215349611,0.004327309763035087,-0.019656418156822175,-0.06292852240403919,0.025385364274458606,-0.014776917332798543,0.04529862093749576,-0.0058594229569766,-0.03830661884765271,0.10241919643821089,-0.05570476535929859,0.027651552841224444,0.052424643917074416,0.01689507918891339,0.01015850616803637,,0.0956346143765667,0.04118273374734262,-0.04503259680498785
RBP4,,0.1380881733781517,0.006762799624333791,0.022534291839193848,-0.01045371367733817,0.06963909635699336,0.007202438296154411,0.096482031632941,0.3958412339708596,0.030115069782816896,0.034726323132390345,0.03662802813533339,0.14950396128745636,0.16072263402826767,-0.041595466512950006,-0.028759195492610325,0.03839268045194513,0.04581608839947638,-0.0029976964339922863,0.02330525249718854,-0.004267772176582914,0.005613087043821786,-0.00645445862878147,0.07938198900334194
