,MGH258,UKF248,UKF251,UKF255,UKF266,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
GRN,-0.03536018925967594,-0.032774287883657646,-0.08379289514024399,0.310433340309261,0.2996390029862253,-0.043659001758929464,0.14901840505895375,-0.04020586047616213,-0.027146115603688282,-0.051904084449352274,-0.12740480380685182
MIA,0.0568949914434925,-0.006284386623811913,-0.022776390658642783,-0.02689357194607117,0.13579925408719018,,-0.007140463705822929,0.10573725870517194,0.3438409944766352,0.36423191312854186,-0.29539162927200674
COL4A4,-0.02406960207297603,0.031916495222760875,0.03524026469294511,-0.06211539394353989,0.11479987362507599,,-0.02147074312329831,0.09987786953674185,0.11765253786432597,0.08980225276901077,0.016795593565060392
TAC1,-0.020783295808800444,0.07570053576120696,0.05219270824799808,0.3469267265415928,-0.3433308485216466,0.08770090511214587,,,,,0.10854878241423377
RARRES2,-0.06665055078629928,0.09254778863931193,-0.049926821814891026,-0.303673261977385,0.1975831364816129,0.031801869213205616,-0.11828940722047455,0.043025412262001884,-0.2816583637608969,-0.23705021441251756,-0.13409099651224618
FGF7,0.021742370380582146,,-0.01743882600247844,-0.014353671989540072,0.08178413869624283,-0.05267101765874818,0.012317403870465742,0.037297726523971335,0.09148732046687542,0.013015365644528043,0.02264603649421732
EFNA2,,,,,,,,,,0.009296262808796302,
HBEGF,-0.054231995675178724,-0.02595626679291946,-0.02408498062165261,-0.14868688664587507,0.33940316942659,-0.014512793918775956,0.0605864674113866,-0.0034682268543010605,0.02841507869133197,0.0493018685839964,-0.06441433171256813
CSF3,,,,-0.17761145437883707,,,,,-0.3326890950699735,-0.2981337784861464,-0.05420040033528099
PI3,,-0.0572114319595983,,-0.26329579495740074,,,,,-0.4693612590869536,-0.5728444088665186,-0.18168911458933532
PCSK1N,-0.06663562067308905,0.08049356718282172,0.09547636227887767,0.3825731576709655,-0.2128765927911605,0.031339061581825034,0.12128821792586411,0.09845686521383826,0.06854991535895356,0.17426755327869675,-0.018067167918790993
NTS,,,,,0.023736968548817572,-0.020426083436830837,,,0.067125054643513,0.08196346403081403,0.1659725999694205
SFRP1,-0.0002344450711237321,0.011349070624174002,-0.024168937149007814,,0.22046051531284383,-0.00813652820411814,0.16643384757781746,0.06811049757595607,0.06988898461169374,0.19405648463040145,0.20203797848710373
CXCL13,,,0.005762865458995968,-0.03456451571023222,,,,,-0.01597466213896748,-0.11151829491264471,-0.06602201576666249
MICA,0.043830160114732425,-0.03158246332027265,-0.04661945867070037,-0.03047990089781782,0.07178317385264317,-0.015223734831084875,-0.024805956035126968,-0.06821427528510607,0.08240676897485841,0.10035037976106014,-0.0004911899669298031
TG,0.0518323569829776,0.036013431679463186,0.09844814892413854,,-0.015061602006833211,,0.030696125241853285,-0.04978963191559347,0.0755854133724624,0.04489897012600041,0.0031563447900677835
ADA,0.023517060990587913,-0.02954395621657031,-0.007952268930019156,0.08852998654598121,0.13357302353580108,-0.05383348385179899,0.019823580890502724,-0.029744506829294727,0.04377709435818574,0.18666872850034352,0.05590346283854642
LAMC3,-0.039284523966017476,0.010606709158565061,-0.04323742619271539,0.18749124621210814,0.34183156770924344,0.0092916460962056,-0.03961867901676694,-0.06871856819392916,0.0828593116995548,0.17803724323622824,-0.04088074634964452
CCL7,,-0.0513168354014628,,,,,,,-0.1022262635538483,,
NGF,,-0.043946533784627,,,-0.010033757316220748,0.005095441693605503,0.06447796902660756,0.022726412244307447,0.07643367351529096,0.11920428687166264,-0.11034723623365773
TNFSF15,,,,,0.13814366848111292,,-0.005783350300328546,0.10004153681031216,0.008311080696173473,,0.0066017808435948795
HMGB1,0.03685314142394133,0.07952342056978894,0.0036582673734680046,0.5361613995367106,0.3707776199290972,0.006693621230987366,-0.12282855524523467,-0.14683220890236892,-0.08391669789140309,-0.09366047204908282,-0.027172380480932404
ITGB3BP,0.015588645016684251,-0.005846755342290426,0.0032193245820766954,0.0030570184144175627,0.46160619657081375,0.023503620407307396,0.017943298692682127,0.08555542654535914,-0.029398684293416747,-0.0058459263983357095,-0.06999039840302479
AANAT,,0.0402903581169683,,,,-0.01920353506126774,,0.039234089894569356,0.005115844886181737,0.015860860389102102,
RELN,0.09387901013873598,0.028032915062321088,0.029881206896370034,0.06436650476778895,-0.0915808221933855,-0.05833931689582306,-0.024254177714436446,,,,-0.013167598281397418
IL15,-0.03849560470255424,0.027246933169415226,-0.030976111720251404,,-0.02196431111463275,-0.03935233275216557,0.0879470799234212,0.06957257167613698,0.04348003264133246,0.08766361267241228,0.04169547779040023
UTS2,,,,,,,,,0.005503953408360945,,
BSG,-0.047291957578809524,0.16010775530585628,0.02971107964039902,0.11107807191734553,0.1921377345795935,0.07475740414334749,0.01985991471975787,0.0921889580686661,-0.15195998900676252,-0.13451446751451662,-0.18555558904128297
ADAMTS3,-0.06040222342750238,-0.00742684351713401,-0.034631121695459295,,0.0021377524546784938,-0.030836364973258337,,0.05675585683070026,0.16035318504296855,0.21917421889274627,0.12732847723431437
CD34,-0.04080953442743917,-5.3316253984261075e-05,-0.029878614808357035,0.160072906368321,0.2289756460790296,-0.039511746540130795,-0.07858167592510276,0.048961028200657286,0.0881418434016957,0.1459914850892857,-0.06048091163039318
PLAT,-0.02813504563000215,0.0961141269712687,0.061671886975599804,0.27860030964725496,0.5362638609285911,-0.07745381955495152,-0.05345794024979171,0.07532175753597498,0.30486532961323864,0.42536052506587313,0.002441498011452741
NTF3,,,,,,,,,0.1954461555480981,0.3775592698193388,0.05080533848075387
LTA,,,0.0004639441241763378,,,,,,,,
CKLF,-0.0010712919472308626,0.09704110224037407,0.020764982344906972,0.20303230379374013,0.4474656780713785,-0.04235714894058354,-0.08576054004869911,0.015693626165494298,0.1524403293297535,0.27776357404870694,0.03093931586085319
CD24,0.06157017589979437,0.12351061062172082,-0.01909253802654929,0.08895913624761076,0.267356874081057,0.021172670689256188,0.1190407604345508,0.03364335586305776,0.2406881093011057,0.22436815945204613,0.2622032745917253
HSP90AA1,0.07565947383879028,-0.06361120061146218,-0.05972106713678475,-0.28264629817014625,-0.5374265128800622,0.07094488674580088,0.07853229497884308,-0.08988250031631873,-0.4603715180416992,-0.5725871993977057,-0.044166920986659024
BMP4,-0.024771109264578966,0.022534580387418016,-0.018954749662753474,0.03765626238388956,0.39046756489052903,-0.030630055117839384,0.037277308715342586,-0.00022651965488017087,0.11549827753644543,0.1089029972638492,0.06327665588328464
SCGB3A1,,0.053574067628901705,,-0.04892117728548581,0.03038934218363011,-0.018390954318395537,-0.03579097292605915,,0.06085101601757807,0.14445409146620258,0.026138421976309906
IGFBP4,-0.054264145854921154,-0.00257084076780008,0.0005755169873742801,0.06467074740323578,0.46268878780685707,-0.010772845384690399,0.08117402074581209,-0.015104988301345495,-0.04045391746487801,-0.17383964942830277,-0.2525475935785915
RSPO4,,,-0.028906436948264818,,,,0.01207575187144392,,,,0.027546223167522678
LEFTY2,-0.004008250448774436,-0.04056735756919376,-0.018100454508502124,0.12986204834471166,0.22383136527028843,-0.020426096886051532,,0.042201933959972245,0.05396926462394156,0.02352128932440512,0.011437131446972632
PF4,,0.015867488285502496,-0.016265063754784984,,,,,,,-0.04658903960412838,
ANGPTL2,0.007775420515381817,0.05528053136856616,-0.04843038446749774,0.3102386163690359,0.6279626379005016,-0.026020610112229628,-0.060061522618018615,0.008710083360956666,0.29406127926377945,0.4257964240289898,0.10426701845552402
LRIG2,0.060954965592997866,0.05238249444068942,0.02648984024099937,0.10369394989350397,0.25552049760431866,0.00907477751092729,-0.011686123824697432,0.09168584157244984,0.0794190977743379,0.17834438017636572,0.05084192294748107
ICOSLG,0.007897320161753346,0.017000176940166846,-0.031440174046799836,0.08210343009259531,0.2379860732620822,-0.04890807401977633,-0.05407729684905793,-0.017844684389616658,0.1453544250231635,0.2740390700677449,0.06555838927770077
WIF1,,-0.009515492465899493,,-0.11254218832916238,-0.4525813080745375,0.048178439141659375,,,,,0.0031597278178086417
NPPC,0.009832129432250617,0.13071050656982652,,-0.08064044940457031,-0.04102916842972951,0.03069957116014788,0.09976263682578022,0.0905108361601053,0.03487653322042758,0.11137824252425826,-0.07847582611765729
LYZ,0.01812541275720526,0.00954493788828744,-0.07292747018021067,-0.030591154758816266,0.05847255467867894,-0.08804890000230373,-0.04322938771573591,-0.04737521740249868,0.045832804675479524,0.1091044930385279,0.0031970027051243946
EREG,,,,-0.0686104887649507,,-0.021012484406637878,,,-0.12264979528758631,-0.1438014740948138,-0.015999507970591242
SPTAN1,-0.0717185310306128,0.14343280687169976,0.03167547204366945,0.3543672133711617,-0.2522520835270949,0.07903122072373053,0.004882126742334523,0.022097204442578816,0.10051893179753274,0.2968994835581754,0.2030224349060798
PTH2,,,,,,,,,,,-0.0034512527844870237
LIPC,-0.030816288920692547,-0.030393643467175692,-0.024479790230345567,,-0.11436049789659013,0.08633318432365454,0.030961787612409045,0.019326907248341112,,,
COL8A1,-0.015920640891151805,-0.03254398816257485,0.018616178497437807,0.023039243488934533,0.2557876418946226,0.0008882012793907741,0.051450295806077476,-0.07247605183554909,0.2095675297135223,0.1144495391089247,-0.07646397197958728
GSTM2,-0.011148567217716,0.001044884922519666,-0.03564095563411944,0.06143523884914145,-0.002896476377214196,-0.03342061532440057,-0.023434514750747343,0.09185743021480255,0.0969661370697007,0.13276698123967057,0.10204146439548498
SPX,-0.02857767160403504,0.07875990425658153,-0.023945874250813532,,-0.16212346244416695,0.056345721050980374,,0.053127465643878956,0.06862743394307343,0.0466243593557931,0.1453009451763825
MFGE8,-0.037037677329929644,-0.04168690378579409,0.027641986658700286,-0.028842859323350508,0.20856547948421608,-0.013665267625596056,-0.07834576354810631,0.014911399198631303,-0.015970168238207516,0.07621575445119859,-0.009969759043495518
TGFA,0.03563855845409961,0.08588226170688537,0.012981459326992734,0.05563222411389558,0.3321129575628976,0.025120827686008176,0.06925103439836054,0.00010719227843742222,0.05372677733898163,0.19456179688294198,0.009410425887244203
SLIT2,-0.02477110530083001,-0.002178925632307428,0.0056094534749870665,0.15779435248396653,-0.013385069044206036,-0.04088016265707824,-0.03979058500773484,-0.005977538293120805,0.02041774423976906,0.10700182950555422,-0.05838679092986236
PLTP,-0.10677455760110692,0.017690889635733235,-0.012582491132658394,0.2569346780705631,0.183503125104071,-0.06661391096759402,0.13539148956007455,0.04784899719618955,-0.07407167911563664,-0.1009568958703521,-0.2704100218997648
APOD,0.13659371842205348,0.15865393860397112,0.07964330791009094,0.5344952294983926,-0.0691485707570964,-0.04014735461594858,0.15589566462407523,-0.11517913720691918,0.422050555638805,0.5740775119924653,0.024126905020213307
B2M,-0.007346024793650051,0.039671794741660174,0.02765564311270423,0.27859384421253436,0.4548176321988445,-0.06205042897089267,-0.21787530466935415,-0.09460205829262781,-0.01597824746787899,0.14590635318782916,-0.24281848235491502
OMG,0.06208846573407722,0.1468084638839295,0.05753153785733902,0.30888178067562794,-0.09134088038649836,-0.04281892212070243,0.0035846714053115684,-0.11756799537433496,0.3826355571944997,0.5275837187945713,0.1966919755273141
CXCL3,-0.019383322521368315,-0.02147383453963037,-0.0027293067037712036,-0.17967260635731655,,-0.029580215603872966,,,-0.3316144682127976,-0.22531926695882776,-0.12723371700735944
CXCL10,-0.09166953733648102,0.04756324428183121,-0.04047812217415832,,0.09743640072499109,0.024814909184840514,-0.09964736224935042,-0.04206093913372735,-0.07763432110923606,-0.007794480016799155,-0.014183501518577913
RSPO3,,0.0640341731064221,,0.11967390426285747,-0.06831921845949429,0.003593535574068503,,,0.14012115204424397,0.19427450189020667,-0.07340869798810977
CORT,-0.02406960168553466,-0.011118050304759278,-0.02904837388750823,0.23427914373806288,-0.05547084889683244,-0.05141707893069291,,,0.10305976690260106,0.09903037416660507,0.03810985494183065
NCAN,0.07122098640792376,0.2492994009180409,0.014997541748632765,0.31506288098497776,0.22654102942850002,0.06895239591319818,-0.15743389918104655,0.11193593669941136,0.39307336267732584,0.5688257418554027,0.3006775051692002
PRG4,,0.04609604134889902,,0.0414173167249624,,,,,0.029661237586366223,0.050224677520425635,-0.03112131010058355
ZG16B,,-0.016546357116129742,-0.019572360690362684,,,,,0.025977930777885138,,,
TGM2,-0.07031721429432948,-0.10582524544286294,0.004589635035223155,-0.19065852350926463,0.1266011068496558,-0.030665314878141472,0.06595657713021806,-0.07122981996118986,-0.13861225902091995,-0.18886284423436842,-0.008074501483466036
VEGFC,0.05265849455224371,-0.0036357994715373407,-0.012308748376997454,-0.04512547856545102,0.08175324822969089,-0.023744015888389522,-0.00846756591681814,-0.06665459127710886,-0.07995776890048678,-0.04864019161891687,-0.005907103999749052
WNT6,,0.006294722624967739,-0.01810045498353956,0.0032315904637896914,0.0546678147111443,,,0.07143032300456229,0.02416699194937529,0.0756747892429264,0.0020545784610243164
NRG4,,-0.01415583453745726,,0.10284391403495466,0.06587986113289863,-0.026452238688877094,-0.036372136901347316,,,,0.015359508088937174
PMCH,,-0.048712285939052725,,,,,,,0.016721197582871387,0.11115299437815612,0.01675590668679923
COL9A1,-0.006782172427913376,-0.008466058882800944,0.050382758407056714,0.16691620573116941,0.5632345199052248,-0.020721193121693324,-0.05114566632702399,0.016638050085224454,0.33438215699138363,0.4644921997647278,0.09746681252078339
GDF11,-0.030722419912873476,0.03997646944216591,-0.002510480055718577,0.31931831356260837,0.44476712027365145,0.05962253903291753,-0.08982087964095893,0.03944843299496067,0.05167714046403151,0.08647015734034116,-0.05754588180642633
IL24,,,,,,,,,-0.10118800722539188,-0.06321673670224562,
SORBS1,-0.017285760324299102,-0.030146653961903858,0.02087940384599279,0.16749352847588228,-0.0387677606113359,0.009355718744112692,0.047681853109187856,0.09553095440828192,0.0329676835702621,0.010921836896647805,-0.07470927163476022
DLL1,0.10060998466502864,0.13104499928899582,0.01667178106619176,0.2028342818368033,0.3502558238208958,-0.0038609343356530604,-0.09240572205804387,0.09207371150294132,0.3575764880276721,0.48049918668639097,0.1420625037440056
TLN1,0.019327144787503702,0.007831435344029188,0.03907624210499248,-0.17694809505409795,0.3864062213638384,-0.008324103723388083,0.009925031131227313,-0.014550813850834664,-0.16239964184068764,-0.100381354829908,-0.059358831142892234
COL2A1,0.09918672774487042,0.054333320193200925,,,0.15101835374043343,,,,-0.09177437168652859,-0.13918584462981345,-0.08929492877212176
SHH,,,,,0.009427217380555453,,,,-0.04402169009969756,0.04182573365129453,-0.01628333398440267
PON2,-0.04032119998150424,0.1707841123713482,0.03821596717498223,0.456949702293871,0.03161338925668161,0.017680021540763518,0.12705357277334192,0.06935944775081324,0.23631403466943846,0.34060496000029084,-0.02464057229647047
ICAM5,,0.01765821740076727,-0.02329935063206515,0.03190659489566324,-0.14206005173512998,0.04276670365890378,,,-0.013496580378199043,0.011070770571210886,-0.03526412045954422
HPX,-0.02567946792717364,-0.0020695058852681185,,0.01414363409637754,0.11671847705890799,,-0.05738769260959992,0.11511633753351673,-0.0013364913588228746,0.11156626883217667,-0.03622749115548674
SFRP2,,-0.003105872820976747,,,-0.0004962578265295967,-0.053724379889091727,,-0.034479260335225574,0.006684935535755058,0.09802754015994677,-0.15794940768966442
CFC1,,,,,0.045176261398675484,-0.02158411434542251,,,,,
CD70,,0.009648322950436163,,,,,-0.08125753624586828,,-0.15563256524647523,-0.11402222439957836,-0.10708269141333582
HP,0.0804622765165259,0.10055979843892691,,0.37826345438742626,,-0.04870444770563007,-0.04702967663177053,0.0745525178924264,-0.08130067622701412,0.08878980228737852,-0.09721212804083448
CXCL2,0.04537036704952637,0.0332068072776273,-0.03075086238968006,-0.07694689475215234,0.10249984180366062,-0.01381836200523572,-0.04570581551887512,,-0.24264599795763175,-0.17938935404219306,-0.15022566786421873
NPPB,,-0.032212389075104916,,-0.3148115777444107,,,,,0.013889735089613598,-0.09159674536336117,-0.06187409933458713
CCK,0.026225879827539388,0.10011276329000196,0.077897838438972,0.2717074279118275,-0.5754544689782409,0.021001133509645196,,0.08246950607373346,0.288408436863312,0.37942620038496033,0.1596029952730416
SEMA6A,0.005234475391503386,0.1461502179532849,0.021087972049450378,0.31372127929790267,0.3814257045334273,-0.04462578075557009,-0.11688214732196654,-0.021208677751840457,0.19499380848346884,0.19535254935502558,0.11771513552131246
IRAK4,0.00980852526477828,-0.0014222573036684167,-0.0003873039051804959,0.058243341447153534,0.33661200886850395,0.06022624573952997,0.07024824934491809,0.00475955650069885,0.08738893896463348,0.20773501046043624,-0.05107221792329823
GSTP1,-0.04257671139721353,0.18956633426122824,0.045504424246822585,0.17624138891281846,0.47308781503285646,-0.0015735598919961635,-0.021765071140799334,-0.04220336951093015,0.1306819008793275,0.2899523054608769,0.09702665313790723
VCAM1,-0.01648224091777227,0.08324532987274003,-0.03062636166996463,-0.033280491173264856,0.2461091902240674,-0.010455376391022356,-0.06080093869967461,0.07615556481256987,-0.08242369134918809,-0.1241644666135035,0.023781406656535924
NXPH3,0.008205563454790976,0.036761020411775557,-0.043959905520615794,0.01693272170450996,0.35798137827271354,-0.03316645519263618,0.06945446876815861,0.15761508944452007,0.19773458094257307,0.23254274133326663,0.08620223376367504
MTMR4,0.016039911206920637,0.044567126669977496,-0.03694128355335577,0.22423078005304173,0.10108387114570758,0.016121304397405282,0.007826050745234065,0.014893940903155187,0.04463940301204143,0.1471804036094792,0.005408487366109207
LAMC2,,0.020346611088471155,,,-0.014525818016683815,,-0.03748852010953166,,0.015131470686997873,0.044914740110008455,0.046483678213188905
IL10,0.07164790875870262,0.03399527288683991,-0.025925674218637312,0.03122336725352613,,-0.0703503234433999,-0.09099777452696417,-0.01717381250412782,0.09445218274935206,0.12628476303614664,-0.04626756359028268
SEMA4D,0.014201961203999365,0.06736608848013258,-0.04036854952696459,0.43874778986004886,0.0779569554070829,-0.00781410651062462,0.0012782135887787233,-0.044048351100186546,0.34075831644925886,0.48330156029692606,0.3061268409420442
TRH,-0.0009087398734367617,-0.08796281061692446,,0.059972593328659805,0.19313180229885735,-0.0011899315059849768,,,0.1451503417192593,0.2699186488903963,-0.02350369783951248
SEMA6D,-0.02213719113493963,0.019212636486082218,-0.03350846476166653,0.4694128418790721,0.4453471790747835,0.05386095545078951,0.16257597573074534,-0.008759097370769449,0.03304547296918406,0.14471637464200776,0.13131331750826628
CEL,,,,0.009597795617994528,,,0.020863992523566466,0.13801237872262903,0.03418614889573785,0.06639245297030223,0.07767257111870744
PDCD1LG2,-0.00601340904305401,-0.06495177298192326,-0.046727949987652534,0.050411180809614986,0.02740552247686396,0.018002628716118383,0.09249109197295335,0.08489226664153746,0.009261211125057662,0.1448910905033663,0.05376533973795405
SPINT1,-0.014823334974076225,-0.020117833134127225,-0.013737355260135952,-0.01600359343729084,0.04592276593000719,-0.03264360963860664,-0.007357963944161469,0.050177840629073905,0.1710930127652469,0.1600121558361167,-0.031751835260714456
CTHRC1,-0.06039963102321206,-0.032666252626255464,-0.027152725064710545,0.038635710133521524,0.6448496993838628,0.027438651130784093,0.09041637750408983,0.07725642227816454,0.13573978283075985,0.058826919943820055,-0.05476857488068916
PODXL,0.01701501352206912,0.03773491050071769,0.017199919679408718,0.40865076159559655,0.4547276363008716,0.010336942448663212,-0.030722068578810685,-0.005655373486814008,-0.054238909856835944,0.07093084342706084,0.11103277078374009
JAM3,0.07411167691588587,0.0026338042678068167,-0.006912082544075471,0.03292088099701591,0.3353009070724535,-0.04634300277092182,0.019107234932760214,-0.059292526190617055,-0.17980952997670904,-0.09024307539209406,-0.14206697914353672
TGFB2,0.014958704400119524,-0.023721936847457267,-0.025019269715810838,0.10192835136170365,-0.03967848556461844,0.001070340640577978,-0.02659712253702475,0.12708288694751865,0.1541390888626117,0.2477726940895913,0.17619143866204337
COL18A1,0.031592600493262214,-0.003508602502473291,0.0010143281875738162,0.39754940320921917,0.562339616403602,0.005980991079857324,-0.031235709243053356,-0.0007362851071625049,-0.036419575654236085,-0.22511349571567374,-0.27327037791428965
NODAL,-0.03496414947756961,-0.07630739243829367,-0.017433772877821618,,0.25469035126481476,,-0.007652845907156698,-0.06577609913615122,0.10960835011397309,0.1291754959772092,0.013830909804512646
INHBB,-0.027350364088071774,0.05298375349143683,0.058643741372635276,0.057795900776730906,0.06572226316751556,-0.05986079118561862,-0.038255614359661495,0.052845573135391836,-0.17548576948452194,-0.11372516466483118,-0.1597654639620584
LCN1,,-0.05143548581572351,,,,,,,0.012131325432828735,0.04820421523476952,
ARF4,-0.06726607712520186,-0.0037462146590633008,-0.08193526022275177,-0.42682870700539327,0.2554219557189416,-0.00010631374623454875,-0.14276576112361605,0.10128102022519295,0.18809766904123215,0.378189931215643,0.002163623849184482
CXCL14,0.07194238081617244,-0.05622967089178125,0.03439147541413409,-0.09585193251200443,-0.42385465914691395,-0.010566722950750042,0.00910839350015409,0.02725179406470198,-0.21093093614483593,-0.22601765182910083,-0.14695886438679356
LIF,-0.029850897761147938,-0.06973375230621938,-0.022061439488700527,-0.31115867256538166,0.15341498860202188,-0.02936640050005445,-0.07657656655604647,0.07225590595484561,-0.18147388052575303,-0.20429442732662967,0.017021638811495734
IL17B,,,,-0.0695390056596057,,,-0.04239491041914355,,0.031233574050822326,0.026314657902696763,-0.01168815260551431
MMP1,,-0.02951824296496485,,-0.2615601503228381,,,,,-0.11181566266550008,-0.07220487325646062,-0.02174535912609452
MATN1,,0.0441133340537999,,-0.15261446846888604,0.00021114643162091357,,-0.05273499783297765,,0.0058267617592228215,0.0420482948105056,0.04811199750314897
ADAM28,0.012043852226929549,-0.0033405993471114954,0.001991000648080857,-0.07190424144424101,0.11137583693760778,0.04056573007847456,0.040804252947251665,-0.05420183148912722,0.09966993706753291,0.11562784873680186,0.03678275110882376
TCN2,-0.05579776076211199,0.062488234651823925,0.010158222959493717,0.04063866122902073,0.1849717165127125,-0.05356139633550129,-0.010149816073396864,0.0406648154880841,0.06882262063576915,0.09643948533209307,0.03302832326641477
THPO,,0.0588923566503074,,,-0.05414024863162264,0.02676162151022013,0.04744131392475355,-0.05304184775261793,,,0.009073581016608835
CUBN,0.008482079758915182,-0.021527873455395682,-0.011348268648510454,0.0190648048551824,0.17396083652658978,-0.022416369124545952,-0.0119617843645399,0.07404079120633038,0.10934653483702406,0.1850621299575102,0.0008959057541814431
TIMP3,-0.06737163941174885,0.041990623665727506,0.019349706150229806,-0.195192812534076,0.07027981005922185,0.0018542439218990556,-0.036992803778843716,0.053567639779519984,0.06199860172269558,-0.14166691715353186,-0.18181156331579554
PIGF,0.01100250784436384,0.10978329333558828,0.013671981190280218,0.1791476758867229,0.35714982019910163,0.020217298008948958,-0.06083958788199812,0.08744485619489172,0.23939718955410222,0.29182947694903116,0.040313644417705186
CRH,,-0.02326192245721269,-0.021879338991678224,,-0.0013121781942379961,-0.025007591641880995,,,0.010760328013463357,0.11394804832738636,0.0359810892684695
BDNF,,-0.03151698631977038,0.014018228482615438,0.05431907771830816,-0.13677488415729813,-0.00993033757260257,,,0.021155578202733977,0.09721677081193214,0.056538258224729104
CCL5,0.04757696714127369,0.0016385519863094677,0.02282045970029206,,0.036880861194897245,0.09253580678852043,-0.002675220977329732,-0.00929399339115233,-0.020048687509864105,-0.006848496354143908,-0.01929724294352607
GAD1,-0.012089177174364711,0.0745711769470843,0.04174169125628284,0.11681362727596384,-0.39872470092364515,0.07367868111347348,-0.06982655557002888,0.020786125647060314,0.07165747947774449,0.250084338840505,-0.12061089562964672
COL14A1,0.02368225186484236,0.015091932253646896,0.02024562263116268,0.21867775554858712,0.09000478997672046,0.020612008332203672,0.055339128648398184,-0.026167258454467438,-0.09080261929048934,-0.16459869740078512,-0.2694224516960516
HLA-A,-0.06780369036526342,0.0284282125192941,0.014792143461117102,-0.2035726690878319,0.3647791987418811,-0.04909880896028992,-0.004279511497117454,-0.07682096000051689,-0.43811764591114655,-0.5473216170469045,-0.29249291784301673
CD5L,-0.008829865338607926,0.011996588760255117,0.000916117087480416,,,-0.03042256160845152,,-0.007544539485035323,,,
FGF18,,0.024667056119919983,,-0.0886379670247639,-0.02420830811791925,,,,-0.05563706144695995,0.08040919637922574,0.09011623180193265
ADM,-0.06515661865472674,-0.13410711311243442,-0.04272208225185059,-0.5796692545898454,0.26633688478886686,-0.024111178626048228,-0.08055641721941555,-0.008314900965800778,-0.38530441758695416,-0.5195168957144117,-0.1487396348015891
CCL15,,-0.023512661419790925,,,,,,,,,
GNAI2,0.008945310778979034,0.03328640882292672,0.07255716722380194,-0.02617890539383557,0.3915803767258489,-0.07011336590781611,0.13362235394382538,0.08768398539798487,-0.08045401669365261,-0.0687577124909042,-0.06150996576131993
