,UKF248,UKF260,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CXCL13,,0.04002672937842168,,,-0.02979864993490607,-0.018336622102233482,-0.010075527069958843,
MICA,0.008951950790799764,0.04215424320966616,-0.01926665586678203,0.02162887647842576,-0.010807486571276975,0.04462616034484991,0.03916946758678236,-0.029410958123930377
TG,0.014574468765855577,0.04321786837672751,-0.01787119652149906,0.03919674957054869,0.014340869350426569,-0.0153005298162076,0.016746045185569186,0.011143534369700411
ADA,0.020997788273477053,0.03508250219543818,0.04975652847768681,-0.009335822206157189,-0.014677517957250743,0.02731285728393059,-0.006250286622220643,-0.020462871028175462
LAMC3,-0.03677045206216805,-0.061604852169242504,-0.047142789132741995,0.010870685344937714,0.042439596840492824,0.1092407279497639,-0.05575511680423727,-0.050056202018771874
CCL7,-0.0017772554120305888,-0.031880532425881736,,,-0.017725132920174125,,,-0.019703619369423664
NGF,-0.03343476606260371,0.009995877421525001,,,-0.028376279949272422,0.04387447920344539,-0.0004553800492408996,-0.020440684703966247
TNFSF15,,-0.023604238024003944,,,0.004656591734332933,,-0.029808475315189164,0.03111009168215775
HMGB1,-0.017750187449647063,0.007139746651955573,-0.0829427216346894,-0.015045242176121174,-0.061985736610020374,-0.046311536670136585,-0.007337917752161388,0.023072906724638857
ITGB3BP,0.038720295182045755,0.020300164033510863,0.011249941917117603,0.06694600649265972,0.029223088836813207,0.02176572592356047,-0.011278557089537296,0.041523951215128814
AANAT,0.12052387438757477,-0.0212688301289136,0.018081134928439973,0.04808494839871513,0.03979625246484594,-0.021245196452909787,,0.05742943576162887
RELN,-0.015028179815894015,-0.03766225702980428,-0.002898338311723964,-0.02212700152170143,,,0.10155174592847964,
IL15,0.03420908154629767,0.009140442659163034,0.011578525419256988,-0.0003001836724537136,-0.011220770204632666,0.0016131923104867397,-0.0012541481008826207,0.027105024805716027
UTS2,,,,,0.10369503526170605,,,
BSG,0.008286188486297242,-0.01875752574730435,0.0646954786706132,0.0699248462265734,0.0525076686899329,-0.020305127576256094,0.0758826651593507,0.022914886514928668
ADAMTS3,-0.02242349947373614,-0.0044885018782757895,0.049285638029335437,-0.030802079388702792,-0.005131307922527951,0.03930249919342601,-0.04453022365549755,0.06640859950079879
CD34,-0.07453145054270538,-0.02570811731375628,-0.031208827258770982,0.006065239155158594,0.03070754714708718,0.10113624391119168,-0.013723229843610624,0.008398237498881793
PLAT,-0.03174988854564674,-0.06313787296422224,0.03867038200369591,0.03247440217663935,0.02616872753145387,0.0811344305797835,0.053870889914053054,-0.04184712609736138
NTF3,,,,,-0.003617789935634522,0.09628543446107193,0.07612785191332654,
LTA,,,-0.015478694557053606,-0.01853674234812059,,,,0.06162299435018652
CKLF,-0.04508986092772256,0.01318399084931062,-0.011815423537215028,0.018520518273400236,0.0717905049240765,0.0307728496892358,0.06762954732466162,0.06386296712678895
CD24,0.01695270290670549,-0.026871030658507548,-0.06841515192516137,0.020919723250111752,0.050396425996723664,0.04229194985235426,0.030335019437637775,0.03959120681705416
HSP90AA1,-0.0067904168358464325,-0.04887854186713371,-0.07423854940536508,-0.03319696227922669,-0.057281702973225726,-0.11316115910690326,-0.013627746814613238,-0.04830115101391776
BMP4,-0.039069938354268995,0.07894460333217374,0.03323543521679885,-0.01579521903738226,0.01389035801631841,0.09225484316491783,-0.03532601717962168,-0.005372270310668046
SCGB3A1,-0.019473342893177505,-0.010814851871389135,,-0.012934693672353333,-0.054074213367986214,-0.002226944832319945,0.0361857400345228,-0.019745983197210097
IGFBP4,-0.06467093283523485,-0.027959463085423426,-0.019051114679433635,0.014886388537152526,-0.01084856342511067,-0.015181726366567326,-0.03746292184749401,-0.03783645235862072
RSPO4,,0.022409559172312205,0.07450622548385603,0.026416918355645882,,,0.03509969558410711,-0.026013047919206198
LEFTY2,-0.058081355030697106,-0.0023377544798190565,-0.03795240323110176,-0.022883401417194527,0.08175447281895315,0.05614606641875647,-0.05669414920606215,-0.03692266379559268
PF4,-0.020200467322899877,,,,,-0.004754110670955879,,0.09094929644414816
ANGPTL2,-0.06657140075305681,0.08945786123065023,-0.049839670369299385,0.0801977663294911,0.04598504344657154,0.13381769762952445,-0.0005219882751417627,0.004066926250235192
LRIG2,-0.04120592427029181,0.011014835111786383,-0.01259411777607485,0.012702749449666637,0.030191145392899466,-0.015127197547292089,-0.012511107425769311,0.046262301022734154
ICOSLG,-0.02344813764105593,0.06201522915472915,0.02739294120748789,-0.02376860651534721,0.10763541147479898,0.05027089945955154,0.04230644533159663,0.01405302701376782
WIF1,0.14159302746249888,0.06585867385513763,-0.01389222947193423,0.07522060935626519,,,-0.038753870218907624,
NPPC,0.06881804317829655,-0.029263376935273033,-0.02709932562784198,0.04900418146398802,-0.008591908990914223,-0.043238086357818145,0.014018528220660366,
LYZ,-0.010822393314638759,0.005480932469892883,0.030433524972527992,0.03494605373426034,0.00656169108237916,-0.009515831305874165,0.0030956631725589483,-0.01829896011144496
EREG,,-0.02203536744709713,,,0.01563735322091106,-0.05554397086177856,-0.009803031874105292,0.017677889169278486
SPTAN1,0.006225447303178359,0.0013866123003338474,-0.08912228408522524,-0.003241377400023107,0.004469129305532402,0.08580462891325488,0.015076550949146752,0.030393557699851866
PTH2,,,,,,,-0.006023984896098271,
LIPC,0.07203125807604387,0.03858580981093222,-0.033657813863931074,-0.00481273089279495,,,,-0.03547498558507058
COL8A1,-0.013180514566728765,-0.06438377345527056,0.0215173468004434,0.07982772652722836,0.03594181786867849,-0.03305826928628319,-0.03570263597224286,-0.03223000087128237
GSTM2,0.01930153940724228,0.002695631932398981,0.010921492798909577,0.035872429813307974,0.07432624418273373,-0.020768970992532325,-0.018379700198606526,0.1061126380155258
SPX,-0.031241946517796604,0.027629052927615933,-0.017798419186554292,-0.036893716320274855,-0.008701978202742952,0.028312378358902053,-0.06114335117233712,0.05322881641180425
MFGE8,0.026739882695665688,-0.0537453070446145,0.013494985859832092,-0.03073744728039603,-0.013554134993885351,0.01355745941428886,-0.05601476371681352,-0.010237864959606048
TGFA,-0.03210214687568215,-0.001717251981871904,0.061740572011699385,0.014825005906386197,0.05000713296800292,0.06223940445141911,-0.0033922785568120616,0.04614784568579892
SLIT2,0.06419159934267761,-0.05297666662741348,0.0027982948881112263,-0.041696257141810196,0.09560623341722017,0.06153509576668761,0.047527159689232414,-0.03039161139666816
PLTP,-0.0644089772825447,-0.05987102916431189,0.005675251278287586,-0.0075235398364113,-0.03755908439595763,-0.001821555096323128,-0.06955650607233811,0.002292242989741042
APOD,-0.05057184539625943,-0.024946650677128975,-0.07424398216856613,-0.053406979272591325,0.10706099824437548,0.16767431525653323,-0.06298737759796862,-0.044915426430852674
B2M,-0.0531905160500843,-0.07691754574042904,-0.05477298417509006,0.020141280595384895,0.04390318983585941,0.013759807228944486,-0.09194120586634237,-0.09124461751023441
OMG,0.003971347608442942,-0.018347077035998048,-0.012524644494278817,-0.04999411545752198,0.00963627114885459,0.10849587844470619,-0.054714953840641935,0.09144709598902032
CXCL3,0.00815840005272077,-0.027805027736660607,0.06207896740042528,-0.013349811242387091,0.04410255828827856,-0.04668631839626739,-0.03384852793707078,0.013652871682088548
CXCL10,-0.019534363747769883,0.013927386944574852,-0.040784418572476215,0.01094703389922352,-0.04165379982469935,-0.030651561043560788,0.007025518651257524,-0.007647069890977803
RSPO3,0.0002498884284452472,-0.02830259478782631,-0.02719030275196321,-0.013950295455886346,0.006173604629832472,0.10312673388775906,0.0031118959876292847,0.08327416137165786
CORT,-0.012575813561683961,-0.03434947204803338,-0.0016145862764050266,0.038419951825854906,-0.045995597368468207,-0.023913771971764666,0.020057093137884487,
NCAN,-0.046737202766937234,-0.046190640155024394,0.03392639333393299,0.014502987807078756,0.08644553166462939,0.11220114173146235,-0.014823018813919418,0.05166451179351147
PRG4,-0.01714625415725904,-0.0023520802892444646,-0.011077832303971165,-0.01631020145683875,0.029143997675716793,-0.035286233924794186,-0.0248440515617012,0.10174380185823043
ZG16B,-0.013994097679793403,,0.010050788332842958,,,,,-0.024932013150030376
TGM2,-0.016306935942816757,-0.03152055586590525,-0.006258839993178823,-0.04333264631496641,-0.026075717631594025,-0.008887739967665056,-0.03695721371621332,-0.026280404164059416
VEGFC,-0.0004638639403724699,0.0162885892373434,-0.024696665033887004,-0.016645210709104866,0.037417555427755426,0.002306840488295451,-0.009791814591122905,-0.05066318856610448
WNT6,-0.020787139647368058,0.025307805909997694,0.012752902534628966,-0.014527099374926678,-0.04495554539182698,0.09168807756071079,0.001021047025238484,-0.030110529987695672
NRG4,-0.01793563425923023,0.07642114200538103,-0.011344416733511636,0.01595286266382027,,,0.021663313289054523,-0.01999532304619474
PMCH,-0.020671783706545706,,0.012916550339360974,,0.04971114785045242,0.01702549277390068,-0.03169625036307293,-0.03267534585849899
COL9A1,-0.025645333936042597,-0.05958694081580178,0.03940903980182986,0.008732076180960193,0.027812069703150217,0.09029787691480366,-0.016102991111716584,0.09571973781906487
GDF11,-0.04961146632484311,-0.008517309090650795,0.015863251887222523,0.04185687935992622,0.0074503154883478456,0.017057577130330733,-0.048689069203571814,0.03303679193222439
RAET1E,,,,,,,,0.055237207516206234
IL24,,,,,-0.015260382174157905,-0.022487933119837458,,
SORBS1,0.029087467138602628,-0.009267245357200268,-0.010953601870885392,-0.01259954150788728,-0.028802024143086438,0.011925762882035921,0.06232687563445296,-0.010550911835676358
DLL1,-0.00019000709430113554,0.004181176542381425,-0.010836893625676055,0.04086106583571861,0.02601599233089903,0.11005172458890594,-0.017221639450445685,0.015729980382700598
TLN1,-0.052029883791478916,0.015244266439698177,0.03145172093822998,0.04424658007677852,-0.009042929831755621,-0.03853179109994145,-0.07955127542590973,-0.05190332630269544
COL2A1,-0.04131979570014388,-0.018099322906643022,,-0.013552799167538737,0.0032543273133854543,-0.05116176911797375,0.020833035754053,0.05477006949575778
SHH,,-0.04588300813407028,-0.0026559790281917347,-0.012934692541780585,-0.017937479640218953,-0.053293480521849804,0.04874117052689481,0.0816748705328939
PON2,-0.03642786460311825,0.0487190548326918,0.0075746874644399415,-0.009877505071375837,0.10880600146976284,0.1116893473881934,-0.07006450719559622,0.005550886528158606
ICAM5,0.03634175799550189,-0.0005291102416305108,-0.012154157919177216,-0.025260755841155186,0.01344319738693917,0.05632124314282142,0.005954364250236209,-0.013298995221832815
HPX,-0.0053532277075553705,0.06104370447889537,-0.0014330344755177087,-0.012508246540222935,0.018245854912625044,0.04056300200026687,0.05670243196685999,0.023362549176679306
SFRP2,0.00041707787136381353,,-0.020116171552095042,-0.025374556604290156,0.04890640238919755,-0.03860909672645277,-0.06594045449926442,0.05499030480820432
CFC1,,,-0.015478695492511078,,,,,
CD70,0.029277473379834305,,0.020635149389920095,,0.03703986711644199,-0.013771097305437841,0.00044336436789739437,-0.030506478186861113
HP,-0.025133150809792976,-0.025296828328220267,0.013759168839758841,-0.028142853628222858,0.035954857926434394,-0.021763589157299475,-0.024321919072627762,0.08114592888775012
CXCL2,-0.02389478623266593,-0.02312669241538645,-0.012332795973450203,0.015119575772740534,0.0630597367347517,-0.035155445522261665,0.0030090729897849318,0.014576394319182657
NPPB,-0.02512249705212381,,-0.013553775271479392,0.0648557136705447,-0.02636250039478831,-0.000681357795825735,0.0223712367159834,-0.020283028346829702
CCK,0.05834310188152205,-0.05719632978711161,-0.053218308159237705,-0.0465730111498589,0.033543648095697896,0.04353704992037389,-0.009111294675752736,0.006339633312382339
SEMA6A,0.012071888579802242,0.026496406189951815,-0.011535337716653162,0.07286414371322343,0.024154475066312978,0.05236563135537898,-0.030865277486060005,0.023593798587642816
IRAK4,-0.03408525924813457,0.0805716797882238,-0.008109220838407505,0.060098577211767264,0.04098013956283679,0.0506178636454252,-0.029448314559709768,0.02641989493962445
GSTP1,-0.0265828453285994,-0.0066580397717422735,-0.012250744802313631,-0.009025775768869784,0.006481293415495341,0.055768559213134755,0.019183958112593505,0.07680297339341995
VCAM1,-0.08575419148231077,0.013795783819422681,-0.047815772417053,0.015782037642483544,0.04846100715287713,-0.00798986044575812,0.07259146843126983,-0.021982909747236924
NXPH3,0.017753039082396338,0.07221242753463422,-0.028751484187347413,-0.05007165613576611,0.10711642069530815,0.021636943790160627,0.012633409788292537,0.07881373663253591
MTMR4,-0.009111551214844266,-0.004819772884144583,0.0016931493311090036,-0.04937720900701034,0.0495406545701921,0.037630454531182335,0.04185289543258183,0.08424774465633375
LAMC2,0.016529203393516566,,-0.0008127835060163421,,0.034503569034428444,-0.029532966179296467,-0.030766154889222613,-0.017684058414555053
IL10,0.0028610940170036327,-0.02821492246910014,-0.03509852568894101,-0.014899831128863667,0.0032089581675873373,0.04947460498596761,-0.010704463134495539,0.030139500937759245
SEMA4D,0.018809066298756574,-0.009805304142256353,-0.03518753887122515,0.0045278545385817924,0.04293573750746527,0.09581787282246838,-0.014210818010372939,0.005388041339099016
TRH,-0.05283930309880592,-0.01781110596607338,-0.04496293331058028,4.715106491422614e-05,0.07140028824490076,0.05111988478755651,-0.003109750164655223,0.1624031126562258
SEMA6D,-0.005970458141200756,-0.02109220637461454,-0.002171637378473557,0.051413932832904734,0.004320437663986159,0.04353752608137895,0.06457614483882254,0.033523525364233316
CEL,,-0.0036344143232833435,,,-0.046291993838327,0.01917047607565361,0.0574704912512537,0.04488294694012844
PDCD1LG2,0.028985737475461983,-0.0029054429778399326,-0.05295013290351604,0.02979941118442078,0.039146036525568244,0.015951766898954764,-0.008232723817092402,-0.037729376724712264
SPINT1,0.0559673207032619,-0.02162116834699976,-0.029642696936019418,-0.021869744439001547,0.016738810930415276,0.020148952385529013,-0.033928391967073736,0.09537606200186641
CTHRC1,-0.06532797535653441,-0.026355445591406127,-0.0022388389193188345,0.033846568416611544,0.004822680027858777,0.015150005556514618,-0.0005023184407498366,-0.026657411160311714
PODXL,-0.025011712214155706,-0.033750310107484825,0.05669907778346115,-0.032930859972307575,0.036928175275177,0.00018475232435093635,-0.022558254029290844,0.005743789579136702
JAM3,-0.03871999397591201,0.055513904771126596,0.047713858135262535,0.0662805445721583,0.02341339003097881,-0.05591193862312672,0.03094509415027535,0.0053496536711475084
TGFB2,0.00610842334839963,0.027519851990523134,0.02400294738386045,0.08634269217675206,0.02418782999141367,0.027996319548987264,-0.00023019144049933745,-0.012601608903586928
COL18A1,-0.03154927461237873,-0.050559171114351466,0.04104615355563514,-0.04261369380949168,-0.04199566692303549,-0.057168708148059,-0.0059937425247236645,-0.052281858837572574
NODAL,0.013091358755603504,-0.0260168748307231,,-0.02288339885743486,-0.04569752229743137,-0.027777894719627317,0.019816563467280085,0.04671266650761349
INHBB,-0.023727519318581487,-0.0024567051460960164,-0.0075208740158393935,0.024646392741564067,-0.010580839178395498,0.005066882021599664,-0.035910562835340505,0.11031874334529033
LCN1,-0.019718537734877615,,,,-0.03027931421125746,-0.026232708116996975,,-0.022974034034371135
ARF4,-0.023788652273945964,0.0439583018449442,-0.028270921036119778,0.06485483558111192,0.01139073727167804,0.09533479437427239,0.05699242924406744,-0.01962568497563238
CXCL14,-0.03716313808682595,-0.04173085491170314,0.11317275401092258,-0.029128625513370206,-0.012208612645339107,-0.06954671584118692,-0.07721567663286297,0.008449467385004043
LIF,-0.020305237423396533,-0.04603495782476847,0.013197835950138374,-0.003494652552267785,-0.03453842204851011,-0.025621415477068272,0.004084950175530344,0.01088859329657422
IL17B,,,,,-0.042298113519513014,0.047090149651924235,-0.017732176612939132,0.025134356488518722
MMP1,-0.0024879175009883524,-0.017811102080631986,,,0.009119099403567333,0.009536331554437238,0.01939954284282694,-0.02775738688524582
MATN1,-0.025889864799885583,,-0.013724000060669967,-0.01355279748095773,0.020718840530507716,-0.04639838420865228,-0.0451111534785021,-0.027630370604914314
ADAM28,0.00768760565310363,-0.024254338761611257,-0.03532535279074604,0.01525012039399848,0.029394173782816616,0.05004414378196886,-0.0151858596532796,0.08974011964168857
TCN2,-0.01111357499934563,-0.02894519929865081,-0.05987554976666303,-0.023513146989490922,0.012901638689103597,0.028994371602437036,-0.008131351738351392,0.0039267568518367105
THPO,-0.012582789670828912,,-0.02817477704310665,0.035679817875029,,,-0.039131836192203756,-0.02991082540838435
CUBN,-0.04185466306618757,0.08296642975975534,-0.012296094415924833,-0.013187300210076172,0.08785974043844236,-0.009042336292091035,0.025342497194110674,0.11190826277409328
TIMP3,0.01625848481902217,0.0007224036183597208,-0.017615532921538207,0.028435361218202126,-0.0003642357164710797,0.0014682416998945279,-0.06839592629024045,-0.010730089764672041
PIGF,0.030747811474968825,0.04648259641229524,-0.03238766961881765,-0.010164814423945201,0.07518102302396068,0.09244188266979553,-0.01114773237763185,0.07941636416616567
CRH,-0.02310261461608152,-0.018099326227577747,0.004667736262328945,-0.0185367383518564,0.02356342982397147,0.05956702011364668,-0.008075246847855776,0.028740169154797178
BDNF,-0.013021950831075128,-0.030339666614018032,0.06834010968623876,-0.015263932576947026,-0.07021752775807434,-0.0021109725083366367,0.08694277564294635,0.014433653055131375
CCL5,-0.05167683729938047,-0.07024031767563002,-0.017923599857946008,-0.01838600169460615,0.017236195206512973,0.04045299932262861,0.019924997168173437,0.04222698913594268
GAD1,0.018274217895964878,-0.01913574880280135,0.014307711990012417,-0.07126003189668008,0.005029339281233757,0.1153436763226739,0.07450157640951127,0.008659078506954411
COL14A1,-0.03860658259554269,-0.058829676812638114,-0.02981149806764566,-0.011513680433752152,0.016829655098287835,-0.07954004103437241,0.004876835907217162,-0.028112564238340885
HLA-A,-0.028439228596866505,-0.04995895432963308,0.0032074409586723487,0.07457299285016183,-0.016979125143094805,-0.10516610081782557,0.053448855053350605,-0.06376150163543112
CD5L,-0.02310261194328498,,,,,,,
FGF18,-0.02090368814963508,0.03595903836272772,-0.014705806748358299,,-0.014332095941765453,-0.02081606819770601,0.05535502451999916,0.08585881851290261
ADM,0.05178667448571946,0.04501562748974211,0.08578797672458281,0.09086563244781548,-0.04699637902381969,-0.11410275636735825,0.12060444220813683,0.0031423754229429083
CCL15,0.0364215842603052,,,,,,,0.000882326279837623
GNAI2,-0.08880900759242838,-0.036447502980853294,-0.007781641223931592,0.030699821390532293,-0.04381285258753526,0.0864876546963064,-0.04260952060897947,-0.02079705531090054
HDC,,,,,,,,0.18818597157471398
COL11A1,0.0029367710434568227,0.05835151446783179,0.02242459024032148,0.013975308989552881,0.03821050093107907,-0.03171503020058936,0.04822318658660592,0.023536199846485337
NUCB2,0.031142959492243102,0.02990864233259026,-0.009584761941870995,0.00540611069741722,-0.01108578108632672,-0.05300110385619822,0.01626083859110536,-0.035210111165814045
CXCL1,0.062103428327648626,-0.001708862930722848,0.023848585197256345,0.018749125380824988,-0.009095872711707025,-0.020303789780784794,-0.021219163622931962,0.054202742718098204
VCAN,0.020289210064373855,-0.0476793652169808,-0.027869887609713595,-0.01406930882784349,0.01489002705280239,0.0685853106958407,-0.04018127826709677,-0.05734602038583533
MMP7,0.010859161110061055,,-0.013553775197426614,-0.020947231649885347,0.04139363189926874,-0.07223648114807706,0.03586605654160926,-0.03186691917651826
PTPN6,-0.03339294163527931,0.07762129374197313,0.002170883166930235,-0.00391774259099394,-0.014639051617148216,-0.01069279333850228,-0.013989069633340432,0.02106480221815367
PTGS2,-0.04180685568560815,-0.015806822106506087,0.021796643214862535,0.023586028221242134,-0.023741826919609996,-0.07012538696024699,0.09753877321716556,0.10840466281504121
XCL1,0.01659058678988831,-0.018938861476068037,-0.02226156862731122,,,,,
CD58,-0.009387097272042877,-0.00418835510815612,0.010394076886489205,0.06403284974730898,0.029509910549203582,0.09211779867334996,0.0030985797247860027,0.025021913214998373
TNFSF14,0.0020333562876627934,0.006109137084260148,-0.0029256035114531126,,-0.040002571359875734,-0.005570389151278968,-0.045767718444314924,-0.0376463206642265
CNTN4,0.015943161583678277,-0.011005926018434788,-0.0375474477940514,-0.010945283498527523,-0.014085653070495242,0.013900236279006469,-0.01702316838802027,0.055540788996335286
INSL3,-0.022678759818587867,,0.05632725602755354,,0.05446909208641665,-0.025913373244174365,-0.03675954068943407,-0.02697873392709691
BTLA,,-0.019744393561611114,,,,,,-0.026087086753024277
MFNG,-0.026628876443306578,-0.005032904139552469,-0.002843692827159529,0.012757487800502613,0.03160018030933773,0.04633761279219237,0.003668354387280652,0.0787609020211766
ICAM1,0.014588342368889154,0.0005832785065465433,-0.00029811955479159126,0.05008990144911264,-0.03922899839810884,-0.07565736329042269,0.06153065275147742,0.0604840079606332
PROS1,-0.0324822077825485,0.00027087879784569636,0.03260042529571326,0.01548300522595161,0.05339314988726889,-0.042684722648921404,0.005775257604455608,-0.04345882486001376
CLCF1,-0.025469539648498473,-0.02993266709258806,0.08685685015172762,0.0694474275198267,-0.04121037233342447,0.005563391067029131,0.024298008753562104,0.03974627065801131
PSAP,-0.03670145163637019,-0.001898774967844495,-0.03924056943588898,-0.047330197167184916,0.004631519373043639,-0.0882427564789796,0.004240592431420396,-0.027275343376293483
EFEMP1,-0.023321797437904135,0.0022020895062240353,-0.09662304904859013,0.034246556550705916,0.03896550177119484,-0.017052973462667237,0.07963273914761594,-0.05604659821939785
C1QTNF1,0.04778671080800166,-0.006119064285625126,-0.002050902099599095,-0.02392144412590558,0.030931020636577024,-0.06924866341029277,0.05158596869140399,0.03575210394620937
ALB,0.06665253438705566,0.03981012665667215,0.01578780942510498,-0.017513870247963227,0.04943179876603853,-0.02293224452286279,0.0031642785591214405,-0.002828443511035343
CCL13,,,,,-0.01391147468179951,,-0.04338196010646624,
EFNA3,0.013140159743003112,0.06530817216047383,0.012488215759154672,-0.013541454131599835,0.036680035423371386,0.027517619132430192,-0.0026854750391432417,0.09403783851826515
DRAXIN,0.08591392248339462,0.06614567690792043,0.021187828108865134,0.08438903430676294,0.03388143116124661,-0.05514568242886689,0.08833007756785966,0.03261838037597787
RAET1L,-0.017666974152232194,,,,,-0.010815513573690014,0.011058398514197428,
NPTX2,-0.034480093276835704,0.0006132019533734667,-0.062191123132123764,0.051884620906315675,-0.023863980529823577,-0.00020574014267825023,-0.01880243563873468,0.03542355493235986
FGF11,0.011894433725024621,0.08069468810665846,0.019317689974192948,0.045908959460832274,0.02571401973022374,-0.005351400967611729,0.15064803110034428,0.03232364111257352
CD59,-0.0031883035205405516,-0.06689788355437043,-0.1023894169071608,-0.0512028412485166,-0.0010955474437951097,0.025117120468211747,-0.0700962372763802,-0.07558155680978702
COL9A2,-0.042780214500553936,-0.05972628938491901,-0.061561812513773746,0.05697742196703421,-0.025678921550684707,0.09305372505098182,-0.029909287031048906,0.07935890296610355
DLL3,-0.030499715329829036,0.028182164448346286,-0.0736682154267816,0.001023101413222263,0.05291235165712396,0.15172174241114592,-0.025435601488882565,0.06252313694195698
FGF5,,,,,,,,-0.030157773377960585
LIN7C,0.015928255824103656,0.08081264469396586,-0.013166634541030488,0.05497327776608277,0.03575318684280062,0.03815232397841515,0.06543092123279998,0.015479558810231275
GDF7,0.011106115642491218,,-0.004054383467735718,,,-0.022487940244470005,-0.02653494323761353,-0.015366686019949572
PSPN,-0.030282334500741005,0.01540352860147506,-0.027144725416433986,-0.007546073306727452,0.03187717258076442,0.04526254636717848,0.005815892237254447,0.09811227468623838
