,UKF248,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PSAP,0.10219379014690641,-0.04278850433908237,0.037288995191891786,0.007764313220616426,0.07319564670184713,-0.002684094074208137,-0.05523955267246884,0.030608073269670435,0.015245296151085554
EFEMP1,0.08590931377927656,0.012446957201770612,-0.03470432847115859,0.039584561803227655,-0.06966876422428256,0.008396849094484076,0.01884668375681969,-0.01695463665912052,-0.03253718733922976
C1QTNF1,0.05235948928415658,0.03381604626714111,0.0038221573241470747,-0.028423493493274398,-0.05981870644400274,-0.011071711416829322,-0.05009608654582401,0.0067619915412511795,0.030116271992017222
ALB,0.03686318488064746,0.040970727880583924,-0.012773353247693884,-0.006353468394093298,0.13492217182792657,-0.019112026023194603,-0.007250394075004225,-0.014170337952648061,0.05147343587044741
CCL13,,,,,,-0.014687672633309416,,-0.023543938110249563,
EFNA3,-0.05318664032729425,-0.03330693306687056,0.024662501207772115,0.015620157135535027,-0.010516764058485483,0.06389216430490961,-0.0035182903184766572,0.002366054985680423,-0.008789215907298614
DRAXIN,-0.023954445395959312,0.012587694606213552,0.009974097506721707,0.02368689570499523,0.05908020758901797,-0.06125208578225869,-0.06811138651854434,0.053708322775045045,0.06096135028411961
RAET1L,0.04707609828974108,,,,,,0.20400878938707454,-0.02550012549168307,
NPTX2,-0.005854169977399371,-0.05365998901647372,-0.021493283063669474,0.062000288243554996,-0.11012648727762422,0.020917712334297203,0.09007976386185323,-0.06426541099804904,0.01687193657626731
FGF11,0.022571058132378297,0.03949494147351122,0.00012062769493511199,-0.002301508974327445,-0.09430394717549256,0.010081553567475806,-0.041937655070829354,0.0328617622210995,0.008432770110987165
CD59,0.0870627805022734,-0.04769417068175075,0.05773732855660841,-0.0022316631938564075,0.06888592810385742,0.016244454880033267,0.014270462252556387,-0.03003054225219177,0.004563836253111092
COL9A2,0.0015186258408863274,0.08867639259426958,-0.04913335180243437,0.04679662077891286,0.11866453578770784,0.04581514590725535,0.0693907831848974,0.0069979543347285485,-0.006083667473542389
DLL3,-0.03281012820737528,-0.0093250903056083,-0.005854892113430403,-0.011462756868771497,0.049776244429116,0.06892414990344246,0.10740479194295975,0.08159619201046436,-0.027373259801783543
FGF5,,-0.015332127008102324,,,,,,,-0.008822104765549814
LIN7C,-0.025165098284132874,-0.027213942210962135,0.028933516631202968,-0.040507458965303625,0.007018119396945912,-0.029282101713499473,0.05506381404874482,0.0864539818636211,0.053923504763050994
GDF7,-0.001833422297282057,-0.013610130619939008,-0.006864351702308892,,,,-0.01866170097252379,-0.017063131327756276,-0.028594494928807015
PSPN,0.004176218520396319,-0.02867536274230743,-3.928615157798312e-05,0.0027915174358539283,0.03716341865385442,0.028169186777397458,0.006702885772359226,0.018550483890657412,0.03633853944806882
ANGPT1,0.019794382682260223,0.02637735449736841,0.00574033127109503,-0.02125490011171683,-0.05633864438351859,-0.021677486674918114,0.09910928432794543,-0.004648241216426322,0.0708553297718827
PNOC,0.021600408328043656,-0.01719797245163309,-0.022047645543769107,-0.013465939304058596,,,0.0657584180249891,-0.02022903910212623,0.01907963269795938
L1CAM,-0.023769362102355657,-0.03414857802524887,-0.0033305270197367,0.022822981523493588,-0.04211867037772988,-0.05610605494414336,-0.025194086050241562,0.02032349264467125,-0.008498860399158314
APOA1,-0.036078993108172745,0.048243532500218414,-0.015235461516399809,-0.00824935459873493,0.05300693004589803,0.04962595651141453,-0.0016937175968510516,-0.04737103714791012,0.01587480877052318
PSEN1,0.03425844555332388,0.04118555804001948,-0.04521963927815595,0.01498048879243537,1.414941168298704e-06,-0.023581786707015877,0.053643205471504564,-0.0023307345766282275,0.007773605913465539
CALM2,0.04267385357784062,-0.04770977271826773,-0.014718897677995809,0.05524405283173228,-0.07770197643749793,0.060589912481360905,0.1173325308812652,0.03209768057095088,0.03892905880781775
CLEC2B,0.03721146683818138,0.018624368585943754,0.002131452540782713,0.04042285670132841,-0.08057321583105713,0.04977077246261156,-0.008156494813463977,-0.018307260674994705,-0.03866269950456918
NTNG1,0.03346739193484764,-0.025524053067058138,-0.019428787358581674,-0.040565748366624035,0.015750259318530097,-0.023654559105448374,0.04811685742124494,0.059844769190810276,-0.01783584809605661
LRIG1,0.04797690063215627,0.01766829973701925,0.011135533179524709,0.010550701782320268,0.012910728470475696,0.06807585638406978,0.09047382081072784,-0.018240690040407397,0.030826539432131653
CPAMD8,-0.007673362619192118,-0.013869972224023017,-0.012978023690282304,-0.02477099479272205,,,0.09564685402912451,,-0.021004235420632913
GHRL,0.01958157557729272,0.023605958280221773,-0.01016654347369694,0.0021048773495980434,-0.05558857157280273,,,0.021114263473401958,0.0016546174074440294
NPY,0.0038051162292346676,-0.006455766103667183,0.0017602758410532344,0.004018964993370819,-0.03357490205369373,-0.02607444836633931,-0.005745249187265049,-0.02314898235275664,0.008381098869238626
MMP2,0.103166027145729,0.09446315475983275,0.017882989739326973,0.012090502505538033,0.0949939441142751,0.021051454672221782,0.06257100336314472,0.019696599159743193,0.03946009173763089
PPY,-0.0017780745511049697,,0.047979965457770425,,,-0.012616867056011064,-0.05815071253610249,0.03272702446270815,0.06340978920298161
ALKAL2,-0.021343422816555987,0.009216884209763826,0.0018409753707849211,0.0900172705737884,-0.026542258060862054,0.024059256829478088,0.04822781136927437,-0.008415297537149173,0.004278555116835469
CSF1,0.09462701405760995,0.04636773068872074,0.02180415180313818,-0.01370973176442696,-0.03584747658800098,0.009528133780608796,-0.039790016004769696,-0.024452510644995457,0.004322916004173411
SEMA4C,0.03361914063154516,-0.000258650497978173,0.07304740684758816,0.02150956032594426,0.11885329765564741,0.06293549237961238,0.04903694401605568,0.017550458244330006,0.008615451632718426
BMP8A,,,,,,,,,-0.017992260100606224
ICAM2,0.015240979540935926,0.06695002056635202,0.0024677283480902474,-0.027778249898490193,0.10176604995212758,0.05400919152746355,0.06093118810673616,-0.021610567752838965,-0.01132183285664112
SYTL3,-0.0193710374338785,0.03216975780078909,-0.008682220092257987,0.012669192475394027,-0.020895475056551812,0.13667935879455081,-0.010110025161656523,0.000803879603718735,-0.004451611315307808
IL1A,0.13058218766846286,0.05414322678566192,-0.01885037673203625,-0.025777010992739054,0.01551332288414659,0.04910306112881881,-0.040446800218265425,0.08471540859881889,0.07711954026741903
HLA-G,-0.017512760441602555,,,,-0.04377860126275791,0.024701446265344415,0.01960502177090557,-0.006204998121412234,
PGF,0.015417621038217212,-0.004730351468859763,-0.026112045476355365,0.04545213308259815,0.09013898937524643,0.0338785257304679,0.08587004174846788,-0.0393578270275711,0.0446722846936692
LGALS8,0.03600762938622297,-0.05748583644244598,-0.0041531953691691615,0.025957762934992804,-0.07720063177091005,0.005140947087036666,0.02318097191670282,-0.03255485829691049,0.0015134579470113176
DKK3,0.05318128025632543,-0.07345417796434595,-0.020849253327297156,-0.008660138185800347,0.04846051640542565,0.05855112064375882,0.07619422177983971,0.01237449198784033,-0.0048789719857454256
COL16A1,0.06125223455146757,0.05349290778282644,0.055046568159098745,-0.02410891312726404,0.09255460665047054,0.03840289595976937,0.04326353662802054,0.038964210345034514,0.0015140477648690387
TPH1,0.03912219229446427,-0.016487897680168326,0.030713797186073706,-0.01614024089631465,-0.013789985967276808,-0.035587023240007724,0.005960453779835387,-0.03269246976280945,0.027093444748475966
TNC,0.0712573230416395,0.06870215627243123,0.02680808096399345,-0.026291217443575952,-0.02676322721517099,-0.06145236418597436,-0.07513617957383435,-0.0270105326345889,-0.005983433541600538
TNFSF9,0.05284173849534796,-0.037219858760772266,0.042051748786742525,0.02195796599103322,,0.05196680199419883,-0.020200412782102224,-0.026370152088309964,-0.013948735541006459
C4A,,,-0.011243783034103408,-0.014187884881854775,-0.007116228310992221,-0.01635201862217884,,-0.01724309013673894,0.09846482367497882
CNTN2,0.032029234615347464,-0.0031563740615607938,-0.05773425728525775,0.024195962982122888,-0.018274788213191895,0.01613341513316533,0.08419909877139109,0.026408510465417617,-0.013019514796635994
F7,-0.012544742005724733,-0.013869964162331189,,,,9.289402315888755e-05,,-0.017063132977719383,
LUM,0.06860652569853808,0.020465764590458367,-0.02238024120740004,0.039542811455957,0.11278965520388604,-0.005590348272680857,0.034585106062544384,-0.07442763252095344,-0.03857107078046473
BTC,-0.011381072606847946,,,,,-0.014905256325552979,0.01820487107275377,-0.01651232311649993,-0.010340603742396148
APOC1,0.10650981041918191,0.05145395250951081,0.023324439221540868,0.026980346963341627,0.03196131485700701,-0.008680787796152766,0.039418443715549055,-0.016091157204655118,-0.02999954851046992
PKM,0.005177856083445528,0.08525712514378034,0.010208089402178017,0.0063293757391832545,-0.03686209709722806,-0.06341262632818961,-0.06762011432127629,-0.011998527068917502,0.014174406698955
TNF,0.07759569350934563,0.05422030487782323,-0.01465669601267151,-0.0035126637548894527,0.033964787763063164,-0.014467022381085997,-0.002367518112318159,,0.02423141861704707
GNAS,-0.07210646342625932,-0.03796070370739376,0.012086244534784098,-0.011657238506670529,0.0066702209677085116,-0.05078737128042402,-0.008792155396915854,0.04172563004395782,0.011327152037561714
BMP8B,-0.01345355294744296,-0.012908283234832767,-0.01034280529288686,0.08239779778810208,-0.08178436657960869,0.04121728416396386,-0.011485692563280817,-0.0011844050829717318,0.03800553937339231
LIPH,-0.012858810653506246,,-0.009065562799080747,,-0.0437786265130806,-0.014687678035078118,-0.024270899123995996,-0.027097009870846844,0.10538264144961401
CCL28,-0.018087516728478126,,-0.013959475332400205,0.040255477840662655,-0.03981554820191321,,,,0.1046777861657144
PTPN11,0.004617431578099695,0.023783548380586234,-0.04861563195474496,-0.008454716052060213,-0.0037771523959037427,-0.033392420620528315,-0.03956249476844577,-0.025688725962690687,-0.007858222026983453
ADAM12,0.04177320577168987,0.06469985503330868,-0.013566987143965712,0.056206686176551474,0.01292665504697736,-0.0919594375399764,0.014855567465080715,0.008871190802244614,-0.011852434899859208
EPO,0.022133222946235483,,-0.009484824353784277,-0.016140243266563693,,0.01089238638491935,-0.02520717899811157,0.05134619350945594,-0.014857028103400291
EDN3,0.13436212400991254,-0.024575619308151737,-0.01470100995837188,-0.016306786556746368,,0.0023168328183879017,-0.03376023546545327,-0.012002771912091637,0.10276565824049741
CCL22,,,-0.019097899243024262,,,-0.018053315379671458,0.04729651004749752,0.012013269911254345,-0.02295800171654361
CCL2,0.11018719224557029,-0.03845715829930092,0.03262881842953124,0.0020369446460397917,-0.0977787534134305,-9.236155199070039e-05,0.009538603239456662,-0.03157130473113804,0.0070718840764171405
DSCAM,0.011712342624615124,-0.045817394838577476,-0.03475692608817525,0.02082167923791956,-0.07672636366112363,0.04818622964382262,0.09348288781503272,0.04472814846772768,0.042773922479483195
GPHA2,-0.014331797863294884,,,,,,,,
ANG,-0.0016247778143593076,0.053704018476238014,0.03708753587676422,0.08655546091338208,0.05033087751340854,0.046910946659038034,-0.043971947785655795,-0.023248179934858594,0.0254028582793797
FBLN2,-0.0010131354506624194,0.02426642050318041,-0.033189217325229094,-0.02343566983141635,0.07742089231222003,0.030901105811199165,0.031170662386287944,-0.07638761314292772,-0.00945478253369393
VTN,-0.024307633394748465,0.07510515001067056,0.09110544965959383,-0.013411570407324715,0.17271799550508216,-0.018233305707641458,-0.01772518011124729,-0.02113847294242128,0.009811336754696594
VEGFA,-0.04273039394879365,0.012088231651101648,0.021818835615508982,-0.028193202433232176,-0.02497045713655298,-0.07844104134673265,-0.13441863950951072,-0.030275823191016703,0.0460704471774938
F10,,-0.022552857513295353,0.09402363005094934,,,,-0.0167216946797301,-0.028273581755286784,-0.02623000487513606
SERPINA1,0.09512107912439564,0.03015902367353788,0.00022237219684095584,0.06412758211349623,-0.05471203594234295,-0.048392294370892944,0.0021473920805762186,-0.05755675249794936,-0.037630644980916166
VWF,0.08226957266387237,0.008788118474276086,0.024272993895582972,0.008376394713025925,0.07666027359636104,0.014566552341812063,0.05610537870312141,-0.08005872082687054,-0.0051732111164413275
GDNF,-0.020137828933400638,,,-0.016140242009613313,,0.08981667167225695,0.049674571443140185,-0.0228597397322478,
VASP,0.048895920989567306,-0.022116049438572316,-0.010137268748433258,-0.0035346689465033643,0.053923808522257484,-0.027016121383064976,0.02642021015039304,-0.008369404799514086,0.05080918740656274
ADAM15,0.040838429129448975,0.022996713027816876,-0.00010776578226838591,0.008802150833738568,0.11124493445456299,-0.029502162475548047,0.012407150510079564,0.02395677528028724,-0.015816006073973536
WNT2,-0.02249334860185216,0.007372793059062162,,0.07538111879285764,-0.04847388422594048,-0.019785871946502498,-0.010242143539074022,-0.0009995570959529753,0.012289908719204646
CALCB,,0.060155686140303186,,,,-0.017316256887416514,0.050035241642753615,-0.010410525369038762,
OLFM2,0.04159625171857064,-0.03869885108848095,0.012086461691652341,-0.011767923622403625,0.029223405683860733,0.06209973083104109,-0.00456128002275807,0.05513988271659572,-0.0088856517817171
MFAP2,0.023794123674029603,0.00549062355811772,-0.02490896293804374,0.035956384730484243,0.042509458592433894,-0.025837364198995915,0.039015384324660694,-0.011440778041057701,0.04181485953087642
HLA-C,0.07089089841884297,0.05341652963383324,0.010577729232012098,0.05374659536669992,0.04618871107263508,0.020026742552308113,-0.005122624071723102,-0.052976852324406895,0.06684704595158357
THBS1,0.08780958046172854,-0.016808624310187717,-0.023699135025969088,-0.025585128584899308,0.027486107696593837,-0.002947444614078849,0.036584874906041426,-0.09023045840891064,-0.02534864313484639
HSPA4,0.03254286416766149,-0.0023625239715071773,0.04723076847659206,-0.037480610337735434,0.0536761060586743,-0.0009564518199012774,0.03178701494211257,-0.0016639436846966073,0.02100679136315733
LMAN1,0.030909085716387175,0.03273955552050466,-0.0008999468311761574,0.03742452822753017,0.003122794177692517,-0.007278773406257469,-0.10109640536114028,0.0031268440297294708,-0.03570247393160701
LYPD3,-0.01961661793940733,0.040438524224752685,-0.013279517005762067,,-0.02272498305611476,0.08278439574998947,0.03745371940149943,-0.026000305855695446,-0.002696508415071643
APOE,0.05408780157661341,0.011914178274733869,0.01286820393357199,0.0507692687890316,-0.025138053370839596,-0.0004328951298245743,0.014447507391906712,0.008091095328841448,-0.03975957333057786
SOSTDC1,-0.028967509636879215,-0.007133139444653202,-0.010673882731334619,0.004534001561111149,,0.11087356115148943,0.0573456689638002,-0.009360205704324524,0.06270605857273501
ANXA1,0.09505832263958464,0.05942938662588242,0.0013236964314881276,0.020423967332469196,0.0003188254752061798,0.003130516525079777,-0.017057400222224465,-0.006704101169369838,-0.04255924048138014
WNT2B,0.028805308610352166,-0.03495465827949785,0.02987527535577795,-0.02642957050118172,-0.015590580915676944,0.005035922199639984,-0.021760733780361044,0.028131322271569628,0.040631242864646186
AMH,-0.00917886377328612,-0.03145556915180021,-0.013671894150653438,0.040158058741610755,,0.035833427198740005,0.06878569496159656,-0.01977546475195785,0.012896114218570974
GDF10,-0.014882719771446992,-0.024705348974485182,-0.012773352891005207,-0.008604653363623215,-0.05467827790109426,0.030316671186817756,0.015488942242966439,0.030373216527254606,0.04355119977603397
EFNB3,0.03802861262634876,-0.03227841831597309,0.016719751975065658,-0.016137230403672608,-0.05414359632286286,0.04290785097532054,-0.03319037077899119,0.010345071781873012,-0.024106759822539396
LTB,-0.025344613949434207,-0.02509109934666814,-0.016502861539279563,0.026380295411588223,0.14228466724525538,-0.025797576713551967,0.06614236248344293,0.010841817159871607,0.0007247398613380377
ANGPT2,0.06924963303119368,0.03291682012514647,0.03671266500540682,0.0071257137948012245,0.04400480906399557,-0.039227210030112654,0.02058723347130093,-0.02052996105256491,-0.01714428245739353
NRTN,,,,,,,,-0.014536104507458163,
ADAM17,-0.01062055727229811,0.03939370522983117,-0.0019958526262374146,0.004092311927585811,-0.01303162615464422,-0.07325793346873752,0.001443714790929824,-0.006687866670850474,-0.01318695460919803
LRPAP1,0.03129974420133387,0.06769630198696831,-0.0006662243972876504,0.013359648680957213,0.06739027877008093,0.07355442171090197,0.05928452040700069,0.04154168346204107,0.06139059976785806
NID1,0.0647497183043381,0.049795275712683086,-0.0163259866216831,-0.006075127804428609,0.0464185059222394,-0.03623998126873935,0.0008318201989974056,-0.07989735026057997,0.004862783266024985
MST1,0.04088260644004018,0.06975519574171886,0.029476652516950207,-0.016853697197161528,-0.03850535841453342,0.07440909146100039,0.07244975945290621,0.05947322067011496,0.10286462788353337
IL13,,-0.015530367013401264,,-0.01892943974660746,-0.0392217742494607,,,,
DCN,0.07378040853625571,-0.023075381897593304,-0.04005252369322114,-0.013377595188367843,0.08906912148495437,-0.001386059143697179,0.023284240336217184,-0.10001763154762895,-0.0074422613588261115
IGFL2,,,-0.011243784223832437,,,,-0.024976117570943663,,-0.039254753798282534
COL7A1,0.0505182561782968,0.012895076508282503,0.00827742902375331,0.03645474082610856,0.07396683820782209,0.01790467210695265,-0.003172098981892421,-0.004972863870616816,0.025369440026714214
CALR,0.029324976444453636,0.06265666336105755,0.023220037267527457,-0.0028826262289045794,0.15897830193995657,-0.04070267097332408,-0.041516261137319654,0.04438156193313848,0.02324403485234404
PIGA,0.026313288707458013,0.019918563461643994,-0.02753671118161246,-0.0034364338171615555,0.08402377657053314,0.07518181170496067,-0.007398226455959996,-0.016195994306749898,-0.0036215652668408612
CD200,0.06019993801669107,-0.01080007917621777,-0.018957519234066265,-0.010090177738367425,-0.07503711101998263,0.039074244853752015,0.10699431216557326,-0.003427935411130467,0.03808771682420123
GRP,-0.02386478174361448,,-0.0013672994755856084,-0.01630678901103938,,,-0.023546315339714644,0.07567797931373386,-0.017628822308108076
CDH1,0.009735757540029845,0.10414643983056274,0.008341888649828464,0.012651961558332894,-0.05422328447333476,0.10008008074315013,0.029042250602962325,0.04100455910180366,0.026610119474097964
LPL,0.0036299512868151404,0.054587595717114246,0.0009606093542311522,-0.0029708768090014226,0.01693629962617471,0.11371182332074513,0.07344263707380018,0.026348192907103822,0.0649926895720255
SEMA5A,0.07292711148929537,0.04597564994806257,-0.017559118224958797,0.03479361170450542,0.10003426128434989,0.039227033038187406,0.03597022814312875,0.07676246945813779,0.029538381003420513
SEMA7A,-0.0031487367191804353,0.032260723751028564,0.10509322102374916,-0.012010667279816508,0.03067740573659562,0.01088526971329433,0.025039268180948992,0.03524655394783123,0.0322147947016834
SEMA4G,-0.0234014668838259,0.00720572842924155,0.0012889583794912741,-0.007276361467924198,-0.01643747008247103,0.0051717793127014095,0.04971191196600732,-0.00044272834280696547,-0.0021857647103863693
SEMA3B,0.057014363298408484,0.036320900865435234,0.03137442407409073,0.027156713228313117,-0.074797923685608,0.05688177278473627,0.042808555139311075,-0.03919897693388467,0.026249199871792576
RPH3A,-0.010398430051384773,-0.02725678724705106,6.34688676541469e-06,0.020045137172734526,-0.05360736362559565,0.08141500466345697,0.038406595847248655,-0.04287210111243087,0.09696922608059186
JAG2,0.049139038644693316,-0.019453446230954567,0.04745900326621509,-0.04148670004123531,-0.026119843384215566,0.0022599893284266513,0.028123788817471785,-0.002153421821668281,-0.017518924013830844
CGN,0.03216200977999955,0.03827267788514927,-0.013686124027758166,0.04196120318747742,0.06683450498620283,0.04635124958427378,0.037216367447119064,-0.0029704210490033326,-0.04185756791300856
GDF15,0.014336322146151149,0.006812783200258424,0.0037551731447396128,-0.004749376951993924,0.11084963936920252,0.044141692046601275,-0.056950753300189096,0.011615536463138315,0.031993509628073125
SEMA4F,-0.02084094465177452,-0.03133930114080163,0.0011081106716447871,0.028938818948045793,-0.034821260574146716,0.03469241891249218,0.007572961842638577,-0.012429521748335292,0.08087044504976798
NXPH1,-0.03387600870824257,0.03003694336268565,0.009756201194577017,0.04670603200189902,0.006626073779048066,0.04395616254442446,0.057087674348359436,-0.004859433534882974,0.018951523745535936
ARF1,0.053431355045414866,-0.029419242577008994,-0.05872095707708888,-0.006064201245107298,0.011928589842699565,0.04119285284268504,0.047025336437176754,-0.0375137780114824,0.037172925061717446
DSC3,-0.010846021122553656,,,,,,,,-0.014857032613095494
EBI3,0.04640425008274329,0.06586537531537182,-0.030215222812785388,0.01703138699256377,0.032705793188272776,0.026410882629873525,0.04356364715599937,-0.05630133162499583,0.09151524721588042
TIMP1,0.07350097876851389,0.02137084208077851,0.025970294063171317,0.0641688844028344,0.1306777802564074,-0.06728822943725768,-0.1104165144435192,-0.06526134315289404,0.05140379171002203
SEMA3C,0.01993134903447265,-0.010561913199474283,0.04657931050096812,0.047641186778895644,0.0823546484286096,0.02391408252830283,0.0265076137826895,-0.014396155467533924,0.03130137518937361
GNRH2,,,,,,,,,0.009444660418829149
GAS6,0.030912274486273116,-0.007448226424557135,0.0035335930576795385,0.013664732672989635,-0.10346688155914324,0.0019735862657295645,0.02664648349208254,-0.008319814317758493,0.00438444154327918
MEPE,-0.005949072196339461,-0.009026243540229835,0.016625474880327604,0.03909875038733456,,-0.027605347665945638,0.068206566531196,-0.024603965461470586,-0.0005303473481490256
SERPINE1,0.04529838280852998,-0.039858383733977876,0.02878625074643686,0.05747167836139858,0.08930996915922296,-0.048822755583675326,-0.1503856912428618,-0.008580239780411046,-0.02334710270816375
RSPO2,0.043854481226684554,-0.022017283684811154,0.0032981915819615287,-0.035356958880776765,,-0.022305293287339507,0.06553205857020641,0.05141839376956974,-0.027398604895981015
SHBG,-0.01404880338794004,-0.0329157086274613,-0.019097899315491395,-0.013006858704310361,-0.03739165388492894,-0.0059038173469416555,0.01976265626699673,0.02502159133808084,-0.01695637939710907
LGALS3BP,0.08718240770277022,0.038784018603507726,0.0035200169244423655,0.04650236621720716,0.047840355349620604,0.005380370021923266,-0.029023928921377302,-0.020608721243043002,0.05494658555226815
LAMB1,0.07428056786253505,0.01915224719188037,-0.027828410520674744,0.00851594348017446,0.054191567306544404,-0.04874030053332049,-0.06512059151045531,-0.026007943716623086,0.04378279158759273
SPTBN2,-0.02960504663081422,-0.01421544606759139,0.002024983052347313,-0.009596577600621053,0.036989516297692766,0.08859115130184904,0.04678769979948659,0.07951881620259642,0.045251795587584964
COL1A2,0.11902828783346571,0.01904597928168588,0.00399463562293005,0.04598120947341129,0.10881717757441776,-0.07959648651604871,-0.008264079552697581,-0.09783880346786415,0.0027542205613216046
DEFB1,,,-0.010017549555029827,,,,,,0.05037327739163804
CEACAM16,,,,-0.023610394633458664,-0.04643477949039388,,,,
SCT,,,0.02058303898674256,,,,,,
WNT11,-0.015545870640998782,-0.01513145596657367,,,,0.06458512473796668,0.05206477821879656,0.001149401850751718,0.06374362844689477
LGALS1,0.0038765937359559587,-0.058466945949134985,-0.00835400563960104,0.060748403314908876,0.014307258597648084,-0.0908051353850753,-0.10725810489295573,-0.05080025865495829,0.010666283918801723
BCAN,-0.031183260961221804,0.06363959425185677,-0.029570468804779065,0.0010439055477575309,0.03713477792653885,0.09726954894805116,0.11389921805178316,0.09337875542147435,0.010639979256638909
ANOS1,0.05541957257371641,0.05144888281541842,-0.018299131753049654,0.02184341576404196,0.09814303540361292,0.06840497731220929,0.08724392557584337,0.033010053650862625,-0.00845595355493538
EDA,-0.011381076506360565,-0.018092127469877897,-0.014427030615105797,-0.016171512582944227,-0.0523610859953107,0.08537846380374167,0.0476651800263611,0.017031128502809367,0.030674625067360295
FGF22,-0.016183935270611818,-0.013869970391819095,,-0.02951078484653307,,-0.02432057881629314,0.09532952907023065,-0.024473651568308594,-0.028474072270000893
SHANK1,-0.015545869642973106,-0.013196395912572201,-0.013477028273079417,0.037781650367800824,,-0.028590137013932745,0.024971765619554626,0.10666192269978989,0.06867762155745007
NPVF,,,,,,-0.01805331658977014,-0.002906421019758702,,
RAET1G,,,,,,,,,-0.018525115459567282
TGFB1,-0.015283799657050186,-0.030050796049472497,-0.021936406250918264,0.09047787624321865,0.13444226778998078,-0.01621574867021989,0.0036475621743589483,-0.041338420747034324,-0.002730458089338997
MSTN,0.003984707514076144,0.028005006337521964,0.033020259099933204,0.0017841937319910003,-0.06249790580537338,0.022766016694024466,0.06825950990924501,0.20850482296212183,-0.023947634575874333
WNT4,-0.010474772918945536,0.08169785406355552,-0.014148201877693648,-0.018044112378136457,,0.029388976252076253,0.078900126004272,-0.03699349929955288,-0.020734252903266668
TNFSF4,0.0056554879800515346,0.13665086684350938,-0.024207741263400268,-0.026963216814096858,-0.013996582590768013,0.2216876639951094,0.028245261394141057,0.009523998680240058,0.02305787839232943
NTN1,0.06950430134983265,0.06065162779234951,-0.030090668025081462,0.05300377823961725,0.002469901611716626,0.053887454928522836,0.033968435115229456,0.012570609797711773,-0.016225711665869322
CXCL12,0.0975053339210394,-0.015591625011857175,0.04835060216988356,0.055085046577733526,0.05809827635600797,-0.0081753596160664,0.042287976932377264,-0.013244759520195298,0.014076396978074652
GNRH1,0.05113549178825624,0.01351877985789012,0.0860252596291406,-0.01406655971218219,-0.03728780936837347,0.029469205236369582,0.06802954969093133,0.026267581047296644,-0.03537117813136849
FGF8,,,,,,0.0706142864563259,-0.01610212996816844,-0.004593705026598381,
RIMS1,0.04584021921346185,0.024188606868555493,-0.0314852738018526,0.007231234573117414,,-0.03774878598173702,0.05595566181283018,0.03413237540834109,-0.0058327703464723935
FGF14,-0.03319511120171637,0.024425941842303078,0.047286502055174845,0.04087951888528864,0.016893664851222033,0.021216031630640415,0.07210707137738358,0.0493977874519371,0.049479828086162074
IGF1,-0.021483222214569494,-0.027878004190432754,0.06000427662723242,0.018192403978673975,-0.08908710286243894,-0.036670299890056296,-0.008291470290914262,-0.03858733264225339,0.03502072928387541
TNFSF10,0.0417484860767873,0.01716217562367148,-0.02493611236820303,-0.025634755739829373,-0.04295889481689287,0.054802175353670025,0.051230911685800906,0.0181721529086318,-0.0017137105176191969
GDF5,-0.01605818300596946,-0.008395198995659391,,0.06282300186422145,,-0.01087802939585742,-0.009814473226375919,0.016507799852839414,0.04042807376793581
CHAD,,,,,,0.12310991133893494,0.10690822253165436,0.059629696622918525,
RGMA,-0.06962839859448486,0.028317147115116202,0.048548003063081296,-0.03544130465230954,0.0008234131485512019,0.030513226410388474,0.07317093605622857,0.041330966126100474,-0.008743705079722651
WNT16,-0.00034947132399072424,-0.017506288269640992,0.05324674697924172,,,,,-0.014536102588840758,0.041921969225162475
CX3CL1,0.023597456653836377,-0.015650395424604606,-0.006506422393837451,0.009176825570144955,0.0396494648639825,0.0550267268756339,0.07133232940685177,-0.004154043394584038,-0.003978204093995643
FGF1,0.0667578508623866,0.0018411856214276933,-0.024369673312313257,0.048128665469452145,-0.02071234407621891,0.036371505188977436,0.06673864166672851,-0.01788489473297289,-0.08462854255276854
ALOX5AP,0.1065788038212676,0.031406217839935816,-0.016867718023062625,0.011316123096778484,0.02071308301218854,-0.03838371229910986,-0.031150924779376095,-0.05185390022959901,-0.046754989531684034
IL1RN,-0.025680105037751918,-0.014087663649915656,0.022446605423642595,-0.01418788175873653,-0.07007934568062592,-0.019074796985784463,-0.04541161601200344,-0.001787924978627155,-0.018224830709470133
PCSK9,,,,,,-0.015747222290525813,0.046964621490598976,-0.01410955831330316,
NPW,,,-0.012773354094829612,-0.01580221123788127,-0.004090984098939607,0.015375365839445735,-0.030439067490462542,0.023478896019793923,0.02587959654553738
CXCL9,0.0566294757351181,-0.01703821754103307,-0.024851112181074286,,,,,,0.10550485253360788
ANGPTL4,0.01855171610223231,0.007689272898787264,0.04797086609885457,-0.01433052926380766,-0.13119595031523182,-0.055911275326101656,-0.09445369996435862,-0.02238465678159108,0.038690606323971276
UCN2,,-0.014928228535535762,-0.01442703150486023,,-0.01634461477384186,-0.027228620499985264,-0.039606496505194724,-0.015943730713094764,
OBP2A,,,,,0.07299605122723753,,,,-0.016688331134619656
COL4A3,0.011715892544101533,,-0.01866289549689137,-0.01789264751137027,,,0.11808733004811299,-0.02229911586670859,0.003478410700548979
NRG3,-0.021965694812657005,0.035975524788868125,-0.03328367489688251,-0.033218514617189256,,0.0777113707552226,0.10144915585529013,0.006220856608877905,-0.03466888882862437
