,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf
NTS,,,,0.013447496509179157,-0.009885023238063095,0.01720152748480523,,,,,
SFRP1,0.02836725107201384,0.054926211632734145,0.033701943938386394,0.021828468654230836,-0.010824592705190598,-0.018749186051343004,0.031000251293811155,-0.0005994207537835338,-0.028738364696188762,0.018722214933888665,-0.027989655910794383
CXCL13,,,,,,,0.03671575283397563,,,,
MICA,0.044074625378561376,0.005488838516360101,-0.031834513657233623,0.04169925751936989,-0.05358977636149326,-0.05138187982225965,-0.0358524863618944,-0.02255692690922206,0.009092166480274715,0.02563563057757615,-0.020768481730694954
TG,-0.02921838440535521,-0.01568070656612928,-0.027447353611079077,-0.004167652294983414,-0.02429367840525449,-0.013568704388097442,-0.007389248579399537,0.049415782680978154,0.02079122768801963,-0.027823114702013093,0.07686387343587478
ADA,-0.04320921724189709,0.010929261393638763,-0.0050843972014127875,0.054659076655452984,-0.025275882047939038,-0.02203666712220342,0.035972598636485345,-0.046808181200894486,0.050732048732238195,-0.03275992555835991,0.02225334139237236
LAMC3,-0.058245847824443434,0.04831322426354881,-0.017592289940859717,0.1319185390198795,0.0033290719045201192,-0.03843613930516964,0.015036603776419953,-0.03138293872653378,0.04673887534820474,0.06529544426082391,0.03322261436989986
CCL7,,-0.018985622285832206,0.03787412894729641,,,,,,,,
NGF,-0.02111690254183577,-0.02168983399274099,-0.03132338711122401,,,,-0.020280012746702453,,,-0.017584087940662105,-0.03010014035961942
TNFSF15,-0.026124243905618957,,-0.022097701967824592,,,,-0.014164170899226853,,,0.031150107206679767,0.13220687502878115
HMGB1,0.04069985445614077,0.010717838371385228,0.00920317100472379,0.10307754368659021,-0.004191035742885244,-0.03956285724769615,0.04893389271738192,0.013947744604743541,0.005119063445516236,0.06086757557304715,0.06295709976010425
ITGB3BP,-0.035540284372190784,-0.025752129830990192,0.014975231843740257,0.12548234221002819,-0.01871115862157302,0.0009023805702588969,-0.011085040155365747,-0.044012471430673085,-0.04742206320885587,0.026707976671765672,-0.03965566918428176
AANAT,0.04060293456993586,0.07360107062934775,-0.020106650927017158,0.08064083532587554,-0.021847446962543867,0.002575758768168494,,-0.017569049002129574,0.011687613481863993,,-0.021096383582044825
RELN,0.0143622709284518,0.03955260933982232,0.05970067499206659,-0.04762051035612914,-0.022877389907474847,-0.04926520550262909,,-0.019450453692170678,,-0.06396075550172592,
IL15,-0.037135161770438845,-0.0217642197393423,0.04749551356531333,0.014359418269807358,0.0014085146437435815,-0.03361734017331369,0.026144464982533117,-0.016294480921239658,0.020814445745899867,0.027957219709099052,0.004430676345493646
UTS2,,,,-0.01184724895945537,,,,,0.1515333537570821,,
BSG,-6.347989413371692e-05,0.009247132825433156,-0.0073353230677506865,-0.005998704142261242,-0.06454225824693353,-0.009002711491515115,0.03710476861185835,0.04460647572198859,-0.023355795741355705,-0.07623695454829861,0.0943779558671054
ADAMTS3,0.028630539245980004,-0.018616646785411372,0.023394045758589093,0.07481506042921356,0.011492531796707575,-0.03860368368820875,0.10206431321530628,-0.02707616837215549,0.05407242726740501,,-0.025260771638623815
CD34,0.009457285103326756,0.0706840645486754,-0.007398980502538989,0.01382112557641861,-0.053496187375589935,-0.02926362978978665,-0.029587477466018672,0.008103165132652758,-0.01659083777751739,0.054819067387862096,0.01749303141157708
CCL23,,,,-0.01846584447259205,,,,,,,
PLAT,-0.04836794857868295,0.03178808942874698,0.08408101508047158,0.06544219417868212,-0.019542955754540948,-0.010701201855118355,0.015250128234223552,0.027359899892336597,0.01778652891881939,-0.05244170636768065,0.022594597871025048
NTF3,,,,,,-0.025248083907141637,0.022946534069713805,,,,
LTA,,,-0.002089300140647533,,-0.02104136828498605,,,0.08557978083661101,,,
CKLF,-0.021519545965328207,0.024591329619174002,0.024217096503941726,0.10514856899207084,0.057576319520785284,-0.021451514976504778,-0.00307046921418152,-0.03357729498190054,0.05988216704414505,0.04742459540729786,0.061556752846423646
APELA,,,,,,,0.06699673937646092,,,,
CD24,0.11530360421017197,0.012366525791351684,-0.020746409873900563,0.11089604807373923,0.07087461149108083,0.10931331186794278,-0.025135365170896318,0.005948045902274742,0.05330456585561938,-0.1308816351409464,0.07135117721287325
HSP90AA1,-0.019076708834186308,-0.02187525983982572,-0.010169801869116273,-0.11291917552256656,0.03731750312348831,-0.04576437049456442,-0.0047426967137250645,-0.06305296068620347,0.003496545752052449,0.0271996553304448,-0.009754786548115757
BMP4,-0.04570214256726295,0.01640246663049243,-0.02105701115035634,0.029988712413581673,0.005195054323229301,-0.027655712323937487,0.04262619088701468,-0.013884582424915599,-0.05787457677132733,0.04843752308963153,0.10884995509888006
SCGB3A1,,-0.018985620387295343,,,,0.07358922542328267,-0.029653880880887686,-0.011370074704870189,-0.06334801606183382,-0.024328545121646235,
IGFBP4,-0.043618206008908776,0.023522049905014372,-0.031874412448186416,0.021909804881690594,0.010256430876355353,-0.0003908039758264141,0.017929663503501364,-0.000884383261626246,0.12025422491675183,0.06139374394536282,0.040518694506329764
RSPO4,-0.025796461439417103,,-0.03893124511709458,,-0.012702147300334185,-0.01319321889847359,,-0.022603013097819775,,-0.04200631425534111,
LEFTY2,0.1690141931100099,0.0422255482655492,0.024304788076611412,0.06356753026251002,0.048966623602684924,-0.014466525878788694,-0.016015284417502523,-0.020115357209514496,0.04268902942587647,,-0.026959390302869327
PF4,,-0.019694533513961138,0.017518582741523746,,,,,,,,
ANGPTL2,0.039781480947082094,0.05520399316033604,0.03765363568675565,0.06766293060639812,0.0366271503201829,0.029071345517869367,-0.020499551631172376,0.07646750171059119,0.039180330921038176,-0.008238804746417428,0.010177045364108406
LRIG2,0.05562281112751926,-0.020595171330163357,0.0360808264804359,0.01804373866814996,-0.03382966932267511,0.01174081706606671,-0.04260360080601533,0.001533949002458733,-0.0771169743849707,0.02697537239896439,0.06065822524650408
ICOSLG,-0.020005087227514595,-0.008990021653723975,0.0035702293998436116,0.024649817415524054,0.014110428287373957,0.02118047457203954,0.06048798251226045,-0.011117563887473637,0.0001062622316202918,0.016012771318160566,0.10616797014773927
WIF1,0.014846485354839846,-0.005712355379106519,,-0.07231793134819378,0.10288486803510487,-0.02482690637345516,,-0.04768444350003849,,,
NPPC,0.06954685212193577,-0.026872164337258652,-0.02685803828459383,-0.025102140290157098,-0.036838177063862394,0.04359244982201517,,0.048204192266337674,-0.07913948189089798,-0.06014461858178611,-0.02526072312379923
LYZ,-0.10418837413185554,0.015460992087474484,0.06296896344602142,0.08469245619724093,0.009059168640762394,-0.01767819825241622,0.027714914008881247,-0.018182726846462525,-0.002487248166690284,0.021797479403037116,-0.11877021590596037
EREG,,,,,,,0.0021319708187344556,,,,
SPTAN1,0.1448868810508984,0.0415827923244598,0.031307200764482145,0.0035162221884188407,0.0283482099488987,0.04734323832052411,0.013618605908030223,-0.012841964789965873,-0.04432258985028953,0.010241652541492787,-0.02982687005254356
LIPC,0.016091780440088528,-0.024111285626650467,-0.011531749375642898,0.005706987274104156,0.026911939367987855,,-0.023416177313227877,0.0012763665874598326,-0.036626207552940444,0.11282846329953541,-0.05190256485926171
COL8A1,0.04568511147579442,-0.0011720927574858828,-0.021127619086945177,-0.016079900434637535,-0.01822085652915265,0.04724125153251513,0.012273866461662994,0.0055557376511054255,-0.0553440114975454,0.005320841417395829,0.05392973100386483
GSTM2,-0.024677492703634864,0.05406249097141506,-0.02648265699715897,0.049779914428594356,-0.022412430124722257,-0.038994875784171254,-0.034331168079610584,0.015710366344883844,-0.026677713602502866,0.04137713446519546,0.05978255891202414
IL4,,,,,,,,,-0.05454081611335613,,
SPX,0.07986602501690028,0.03456587574847523,0.006560242747789287,-0.030106594348577487,0.013652989860104846,0.05658340561971155,,-0.04436918710969593,,,-0.047387415823925874
MFGE8,-0.08152359539029426,-0.021266478603939015,-0.01758029135242325,-0.012783739633101948,-0.02793269226342553,-0.029466123406926642,-0.010922307930098933,-0.0053848490910997785,0.04894347635780073,0.04383993737405308,0.034939415405858834
TGFA,-0.06686286117194414,-0.008009880754994324,0.007834384992933987,0.016573885940405125,-0.04479643847349596,-0.002806114559882258,0.08485085815279521,0.04710885256818424,-0.06717546064868883,-0.06275012325702096,0.05844360579710068
SLIT2,0.02227986848672967,0.0030622807417448506,0.006307586424849937,-0.003119239215371681,-0.01566568430376024,-0.0017746601345469777,-0.031017450461542643,-0.03665255402446677,-0.084007454980143,0.10382795789123936,0.021273868547126547
PLTP,0.08268030791090392,0.030852405982299415,-0.022169271715296233,0.072453315356409,-0.004822733584604066,0.034935938022079734,0.04063056132078333,-0.02358606161176532,0.005182792669041825,-0.012317355468138539,0.052497630741672935
APOD,-0.07572137783314578,0.023017894730626626,0.021012530784835715,0.08631055174861345,0.033179697657457465,-0.013667626494193851,0.04918132185064843,-0.08088444350037059,-0.0386667656303342,0.04182954352206033,-0.07979302361327566
B2M,-0.0680084877267042,0.021996026712673384,0.0661923797229302,0.10460984201434516,0.07277987107438885,0.05520141931230469,0.003667579836031917,-0.02712660277547936,0.05787750010658376,0.13014635826984888,-0.0610087120351417
OMG,0.04442311100632192,0.0058713744272228165,-0.009093656659924431,-0.04495130726919831,0.03331602178615885,-0.042204371038044704,-0.011860149778184052,-0.04485023926508516,0.04081000007392847,0.008953883206240243,-0.051806611461516223
CXCL3,-0.05085252647536515,-0.012604672357253741,-0.0020650735691436083,0.10652454683281187,-0.06358334863897724,-0.014113955482453526,0.022938099075570012,-0.011734978420578307,-0.04321632093807527,,
CXCL10,-0.02592717426366907,0.051097816747545724,0.008011962861589055,0.0834813472033845,0.0012658905559521283,0.04679034084923388,0.07881812131111159,-0.018648300851114793,-0.08090345092333184,-0.02082911702849871,-0.034073679025716466
RSPO3,,0.053372854596901644,-0.0201066494413633,-0.02664861683072976,0.0504004427219808,-0.0342729687655924,,-0.012262826279950111,,,
CORT,-0.028922378311896594,-0.0020307799147608807,0.01678865291869951,-0.046121401891584535,-0.02515873215370331,-0.020208506123737875,,-0.02133052513018102,,,
NCAN,0.06043449764701019,0.01695923042223782,-0.0007524568869428396,0.10985548032657445,-0.003065336272198887,0.015991496416423813,,0.017429432904193142,-0.023559298764743004,0.11905103724763616,0.038169115059941194
PRG4,-0.03947225570416899,0.021278545890116792,-0.019844395899822977,-0.006679596572217557,-0.02255360725455422,,,0.03220231087546777,,,
ZG16B,,-0.02632732525114368,0.030310891445733176,-0.0249239048971123,-0.01671927720589614,,0.03348874480446266,,,,-0.023452115656735488
TGM2,-0.09958578207339171,-0.006927353761486142,0.002164426236084687,0.042282597121609096,0.0008705000956556865,-0.012837164194285584,-0.04379554381746731,-0.04195961544841242,-0.08023682269797498,0.045464235170496546,-0.01860433984553335
VEGFC,-0.028322131557610188,-0.01738292501931358,-0.0030339049342595023,0.049491774867747855,-0.01992878165811633,-0.008613799003566984,-0.027909496195549655,-0.014631756579233641,0.10039104674296828,0.08719807272518344,0.16338765851688367
WNT6,-0.03592000807565099,-0.01961505881774032,0.014649296637774437,0.012587723020484833,0.06146907740891984,,-0.023624381476779054,-0.01276985828362007,0.00027069065854066414,,-0.022302964742920414
NRG4,-0.005138068416536421,-0.017486424663657275,-0.024151537609301315,-0.028753760047251713,0.03858934033005954,0.03823419241822068,,-0.01706965068613368,,0.0821452059631502,
PMCH,,-0.0201540454730171,-0.033464308285600854,,-0.024472391100277664,,,,,,
COL9A1,-0.010998745880276125,0.054023160050401274,0.055960541640443874,0.0015096417565569882,0.021724048285646908,-0.006566252008755378,,-0.01945046115265614,0.11264769020874524,-0.05289473504931249,0.06437619589494141
GDF11,0.006571912575691928,-0.00329382744379567,0.0036339352940164614,0.025669444790598652,0.010713332233540457,0.06837850759428564,0.0013109586070015784,-0.0005340306288567174,0.011520196386629895,-0.11409063615806227,0.025427099414348963
IL24,,,,,,,0.015500518483282877,,,,
SORBS1,0.003718426000234469,0.08843407992893494,0.056314476381930365,0.015696871486414684,0.020606762831456956,-0.029103037011561285,0.00935942721786481,0.008919344116165595,-0.00987818790769377,0.08738217549276024,0.05716504718330447
DLL1,-0.004644200390574383,0.017500876705074817,0.06587199974058978,0.025045126081132536,-0.0019472654096706686,-0.027487282668449933,-0.04838685008154257,0.011793898726380748,0.017092143224230194,-0.0064178236369933465,-0.0010477589357275991
TLN1,-0.017035933748633374,0.001347309466149304,-0.008830387986293944,0.09849160974880296,0.0532714195333572,0.02882055097705104,-0.023463096102285013,-0.03717452666434136,-0.0599343831000831,0.10874514641273664,-0.024214557088525147
COL2A1,0.014434087860431011,0.013724176511467193,,0.16094591281824275,,,,-0.011913412323353592,,,
SHH,,,-0.02062158551320991,-0.0167504406011981,0.0011432540444578387,0.02287413163028759,,-0.011370073711054878,0.045837281269757904,,
PON2,0.021170327038532718,0.011145004001541645,0.03660066284495482,0.10051297290964029,-0.009356256296238218,0.07355644615571376,0.03291994396607507,-0.0016612619513280682,-0.01846468411815778,0.09207862221577114,0.034111470711461686
ICAM5,0.08533052710433263,0.02070151155834893,-0.03214020466369982,-0.0326446139366959,-0.0022947224496034343,-0.02007870319776791,0.017971760001771957,-0.02220513978072156,,,
HPX,0.0662631907165821,-0.004290855913030056,0.011095113679889254,0.048358390849895225,-0.024118570456694362,-0.0131932194832635,0.021841683318740483,0.051088212905753744,-0.004805080170907384,0.043372258981550345,-0.03843446300113166
SFRP2,-0.03567281787899632,0.029838551878641387,0.001185905623821773,-0.017005524585294928,0.032917889237403485,-0.01648754632619897,-0.013148285904404384,-0.022305174865516916,0.11001366494132549,,-0.057989946467567936
CFC1,,,,,-0.02104136955662463,,,,,,
CD70,,0.022444593451382226,-0.025646261457627256,,-0.02423216082788842,,0.009246005479786606,,,0.06691220619649557,
HP,0.009386693389343136,0.011313955538093718,0.05069983002938294,0.01436091323855672,0.02996506126083111,-0.033401257059155365,,-0.02198608586766091,0.06840981738641745,-0.00848389517110863,-0.03322720473470921
CXCL2,-0.04474048975512576,-0.02972968156438429,-0.02280417090024823,0.018834212070646023,-0.027682124194410657,-0.01833534417302929,0.029377491106554184,-0.022504108608758903,-0.07722275729294252,0.17023596764784685,
NPPB,,-0.01057196496593607,-0.04169421269682063,,-0.00361754897130539,,,0.008228959964297662,,,
CCK,-0.010590202683690243,0.056007117434869795,0.06604246642245486,-0.09228011961643458,0.03968227550486343,-0.033999387668997155,,-0.028004647982711996,,,-0.029189056636689657
SEMA6A,0.060828570422547176,0.037502251955164885,0.02986954186914086,0.09514591864343987,-0.03783716304471346,-0.019015686329734653,0.021235458583885678,0.046233159141559836,-0.019605644798974864,0.026948633282454906,0.0484942937814281
IRAK4,0.0070187784490903385,-0.027430773945814935,0.008972065995003832,0.025998267626492256,-0.006715328763669952,-0.025142076943358575,-0.060815722649015774,-0.002289402305904655,-0.11191429181236927,0.026276179814063855,0.026071994421315848
GSTP1,0.026360045674334257,0.028114264686356943,0.0020480163815906733,0.09032483315075429,-0.00030321423525744905,-0.00874600731002782,-0.029311621041638442,0.011306702050152637,0.08496549502492073,-0.04496970145992608,-0.007567651026543887
VCAM1,-0.018872049808713716,-0.007067537368956761,0.03099174214084103,0.08815426463226798,-0.012993114474972749,0.03596257450117952,-0.022934733295866146,0.003340474760243061,-0.06676387691072695,0.04443071088937477,-0.004101872081102143
NXPH3,-0.06395275480215917,0.09944677460378856,-0.04483431636413041,0.05048558060302363,0.00715874474436171,0.018030196757611142,-0.02514031470762975,0.005755705999285528,-0.02292110456132378,0.08915615692199928,0.00509746188290927
MTMR4,-0.07154055552185527,0.06078647621915674,0.00955555977826178,0.011603570366430721,0.002326413374719767,-0.046131105143547714,0.01239737913533155,0.02993989693848321,-0.0645229527107626,-0.0664736292953803,-0.0630792400782357
LAMC2,-0.02444523923215246,-0.01922466983948856,-0.046092864074354416,,-0.023194615211728453,,0.02180170109663236,,,0.022902462920272933,
IL10,0.009062760506199329,-0.004845672914382411,0.031029073116497698,0.07033954171162285,-0.006989334587184959,,-0.018582330734671946,-0.013097503297448205,0.12104021174660738,-0.005767969877093954,0.10034718180666687
SEMA4D,0.047154270671089835,0.033056751729788274,0.037403845050713806,-0.04967172446707561,0.044834616308055374,0.0042803643607934585,0.04809464680661527,0.005954387425318069,0.005539824010652692,-0.044067696174533946,0.027529136841850547
TRH,-0.02020591009737123,-0.024384040710523164,-0.011000969607239399,-0.009186181951808503,0.058560747131735175,,,-0.03132799302551732,-0.07130250251454454,,
SEMA6D,0.03447610583200341,0.03428838426794528,-0.01147709116475323,0.09932775279255794,-0.058659229136151445,0.006950669719455178,-0.017952700766569685,0.03414201924615764,0.04729236142721515,0.07055697370269853,0.08078462759386962
CEL,,,,,,,,,-0.06986078035955483,-0.05934126002561445,0.038019742501930645
PDCD1LG2,0.0012218830897676415,-0.046697339137709126,-0.02684131279832196,0.0535489325600922,0.02729962683466696,0.014255652109247865,-0.028331661543789147,-0.02240483510728179,-0.05032897779077181,-0.010605466652315095,0.026242468199557355
SPINT1,0.024225633669467877,-0.011436271125496127,0.0730560077757208,0.014949178329379175,-0.040295575372458196,-0.02156062321309253,0.040319266742673894,-0.01922431519034388,0.10004586404331096,0.1034712990405608,0.007297150113792704
CTHRC1,-0.035418565145832664,0.03596828307247832,-0.025826505733799056,0.016392351937117244,0.04700214129037461,0.007552823409013329,-0.006535884838135496,-0.00918723524939539,0.009864506562472149,-0.025029009904272533,-0.01892677977340066
PODXL,0.010321048610143772,0.04615927962431659,0.05325245083004147,0.09711989490323907,-0.04915072675744223,0.007765117331521994,-0.022617886689670852,-0.039536705174848336,0.03972078983342208,0.050018466525874175,0.029077208207907546
JAM3,0.057683874749845036,0.017613216570743814,0.00629629884018496,0.10089616790255393,0.0028471489932670284,-0.012039384526429645,0.006093947159442635,0.021566165088665278,0.07388866433535116,-0.005197054347210324,-0.10234063209427635
TGFB2,0.01584263717747627,-0.030185412713153295,0.07869558397771295,0.05666055600391488,-0.029144559291542502,0.05254465532108288,-0.024526275256133483,0.016471538342185673,0.04809870458231461,0.0601778696497874,0.09764794311451978
COL18A1,0.002850694778653747,0.040877105730713625,-0.0016896008245582117,0.048895901644003995,0.018633616734098808,-0.000983164319135961,0.03594333965770821,-0.023537812356342662,0.010070022303643116,-0.010470446212126994,-0.030810329806150033
NODAL,,-0.021217772160245153,-0.040612319946544365,0.04752350570329151,,,,-0.02011535495939096,0.00727222659747733,-0.012242748385177594,0.06502725205683414
INHBB,0.015308213267418384,-0.0013133474676021784,0.02379461189015897,0.030454470468084954,0.001464447149501161,-0.01230352036031177,0.023263040404714403,0.0271228888127391,0.05425724162683154,-0.045304499858271105,-0.019765132389866217
LCN1,,0.01593440193367366,,-0.018698742013560365,,,,,,,
ARF4,-0.08430798022990481,-0.005835704073174979,-0.022585863381403407,0.019195796188595477,-0.009533209902691039,0.012289053215694205,0.0183973231367288,0.026257429721075178,-0.00967959186427231,-0.0708312223716802,0.018649867696595518
CXCL14,0.015248282099150402,-0.05740546017849206,0.0014148494667722597,-0.04700747027424657,-0.03423895892754291,0.020491513330349976,-0.030517996469809586,0.04169558922638845,-0.04961645838250395,0.025189317507627023,-0.009703500676262569
LIF,-0.07637369129706523,-0.044862699827546176,0.00011942657936006642,0.010960729861228062,-0.03532102688014695,-0.015640862892540196,-0.028640514024801958,-0.024231945471997866,0.051833537000518785,-0.08160137908357777,0.08583632648906914
IL17B,-0.02921839792911434,,,-0.030881250225121348,,,-0.008686734329247166,,0.005276534067013432,0.11766076933057182,
MMP1,,0.05306764611458958,,,,,-0.06429294678642218,,0.005011181569219889,,
MATN1,0.028583503472454756,0.08395598930206831,,0.0961949019608679,-0.018656078428018013,,0.044881592436682605,-0.011913410840786433,,-0.03498108985410729,
ADAM28,-0.05821730829024672,-0.040382069638386586,0.07973629712694819,0.09782140993277816,0.04346509858288137,0.018962043615994253,0.06302482608850683,-0.04259236387249304,0.041154677657726686,-0.03494529018244036,0.05649681296746316
TCN2,-0.00526312077951373,0.005492297309730932,0.004025293221359039,0.03562635193848125,-0.013298602969408565,-0.015391717761322742,-0.007515621573654379,-0.053856313087022205,-0.006972862772526436,0.013985331156813668,-0.003219393953215735
THPO,,-0.021929589096706895,0.043682419315525335,-0.01711426849960744,0.012486084954062785,-0.016275803138014834,,0.1814206047795112,-0.00632794278232283,0.07599472393912711,-0.024190349958971808
CUBN,-0.014334524024943686,0.07508230702476693,-0.0368802205939489,-0.013395554484833183,-0.019435553145663857,-0.011528277493588411,-0.013077520579949617,-0.03484685023465992,-0.0002386297095398595,-0.027544224559613584,0.03768966233837391
TIMP3,-0.0934034403318834,-0.016909132626284313,0.0036539913441292473,0.07154103929013156,0.04318864102311466,0.015110263451526407,-0.02978567106977535,-0.016893172718325133,0.07405016119317455,-0.06898368793644725,0.05913094614253905
PIGF,-0.04955568037654193,0.03379539661074865,0.02927351705527026,0.03927427536764451,-0.014198317957903207,0.00923712224431227,-0.02069944655720217,0.02691138218704414,0.06961031241382494,0.027270969300330756,-0.04952055299486742
CRH,,0.00850297454233333,-0.010303759186832896,-0.02875374812522284,-0.009795030298249408,0.032259313923799784,,-0.016294479419773786,,,
BDNF,0.04445269174723158,0.002062345531968213,-0.021757323076976635,-0.09657099229518165,-0.018008833355599066,0.040611041420098755,-0.02055017651145309,-0.013417561952853993,-0.08972462763984154,,
CCL5,-0.02102992850803512,0.08122204929194239,0.0495289559409268,0.08388408897708712,0.015529728284263845,-0.00940156420261353,-0.012390082716278585,-0.016161976316328742,0.08937940147812153,-0.02573390732945939,0.011063892845128091
GAD1,0.038559236553887606,0.044550543724922974,0.03968074857993255,-0.10163958821001544,-0.02587568870894132,-0.05736721045629478,-0.019958851326029283,-0.03509428372291267,0.06719072930552102,-0.03684335850316844,-0.023505249143350292
COL14A1,0.022365092566495735,0.05085786337853598,0.030569921580409855,-0.008739863703737104,-0.03314374884196252,0.005597960279009086,0.013906226046198948,0.025569210848042024,0.0620447997195297,0.168278710626049,-0.022157193611781218
HLA-A,-0.007835346801336436,-0.0141669384950427,0.006556894397974659,0.09730638805678933,0.026747112681392307,0.06558347802908156,0.02561465107939917,0.023851757376268445,0.053384800871948745,0.008970272839245695,-0.06180999780937855
CD5L,,-0.022523992039593467,,,,,,,,,-0.02761261971949308
FGF18,,-0.020380141718883776,-0.018479771567766392,,-0.019990723027675062,,-0.01383333129131327,,,,
ADM,-0.03823224753258241,-0.030761291249305146,-0.021345201346164883,0.011018989080159913,-0.07981987147534819,0.06430589233040526,0.0026480633293745033,0.022340440132367356,-0.050048010392461914,-0.11757161478671777,0.0397667690699934
