,UKF266,ZH8811Abulk
BMP1,-0.061405381136527624,-0.049362575927643176
NDP,0.02089899931340927,-0.038502828629922166
TNFSF18,-0.015682680204655873,
RTN4,0.07624394321034045,0.06339970602739478
HEBP1,0.0038842744875110468,0.08721261957117597
WNT7B,0.0068135367104636725,-0.032501346680163565
PTMA,-0.08836506120324834,-0.011770394718388652
CEACAM1,,-0.018212107571989582
PDAP1,-0.023998837016616665,0.007046306601308165
QDPR,0.028731170925478108,-0.017810813608114994
POMC,0.023205302864847635,-0.01021600612504934
CCL18,,-0.03332793345620869
CCL17,,-0.012920608831542044
TNFSF13,-0.015208928206874986,-0.0062019065833265755
WNT5A,-0.08509049615623275,-0.054313423650599844
CXCL8,-0.004889299499666668,-0.08750137656769236
GRN,-0.032765885105625454,-0.035227274727119055
MIA,-0.02750067541036652,-0.0025902171704877846
COL4A4,-0.014470623252068646,-0.034139903006244574
TAC1,0.05964923028865384,
RARRES2,0.017829302187038636,0.0005942804767773389
FGF7,-0.03144806317913866,0.09174655579901188
HBEGF,-0.032318045637605514,-0.04699650308110575
CSF3,,-0.061703101691347656
PI3,,-0.06785709905824981
PCSK1N,0.019589677137724887,0.053919942991955426
NTS,-0.017665343146835676,-0.030142435418176565
SFRP1,0.0011875796810965772,-0.002410631530787568
CXCL13,,-0.01386083784320185
MICA,-0.037495270262614344,0.029343439765836175
TG,-0.02039046281040711,-0.017168258799774967
ADA,-0.02153601018107853,-0.003015279180520067
LAMC3,-0.04909451089368172,0.027350719689702194
CCL7,,-0.019365014430111026
NGF,-0.0194579705903763,-0.022365041380156866
TNFSF15,-0.023626242127103826,-0.01887871456578256
HMGB1,0.02848788361864873,0.008651528068663318
ITGB3BP,-0.03718927032722738,-0.030347405670422024
AANAT,,0.008977897702882884
RELN,0.024227893900535147,
IL15,-0.01681147583729899,-0.016682638909509922
UTS2,,-0.014467020741634671
BSG,0.03542010267748286,-0.05327122911069301
ADAMTS3,0.1268602137810421,0.042872171082058534
CD34,0.01345550608622305,-0.01454705157803902
PLAT,-0.00803711959255338,-0.05586452380686549
NTF3,,0.038944857442032146
CKLF,-0.05065160037037449,0.04186364770420081
CD24,0.028773615025667654,0.05229570069381396
HSP90AA1,0.036344486884310294,-0.08812183546505702
BMP4,-0.050094168072572214,-0.005965175650714376
SCGB3A1,-0.021460146239345928,-0.029474370616380956
IGFBP4,-0.06505416853819149,0.03597653998107449
LEFTY2,-0.03262628535404879,-0.016438704336454148
ANGPTL2,-0.04409218150803713,-0.04070191820152798
LRIG2,-0.05762022086627451,0.02859290564473533
ICOSLG,-0.001900140487029764,-0.041119853241189365
WIF1,0.08347733377308851,
NPPC,0.07565465360302989,-0.028908474380519016
LYZ,0.023818216228674922,-0.001557015334840981
EREG,,-0.0393075069400389
SPTAN1,0.05967916512100259,0.0764731265203125
LIPC,-0.0260702883363403,
COL8A1,-0.030042632884035518,-0.00944739804103691
GSTM2,0.06527581849971793,-0.04659137061205943
SPX,0.0027482749858725717,0.06954324215319715
MFGE8,-0.027213784182309318,-0.06363209159546675
TGFA,-0.02212687410780429,0.02937039082342362
SLIT2,0.026449290448602402,-0.027370760429160604
PLTP,-0.08088593681902773,-0.005797378949654569
APOD,-0.0655795338166875,-0.0012680215383390687
B2M,-0.07390594309131471,-0.0028914429027458105
OMG,0.00015638216478629618,0.06684793772328569
CXCL3,,-0.053169776045632416
CXCL10,-0.0072335561009730966,-0.019996861690178825
RSPO3,0.027550851813118768,0.04572403727985419
CORT,0.020862835856434142,0.11849377378046977
NCAN,-0.02937634325917786,0.020621978736497983
PRG4,,-0.021210049645174738
TGM2,-0.07156024350987569,-0.0005311622039247654
VEGFC,0.022240269688654578,-0.024921661099030403
WNT6,0.06673289045548329,-0.028908478280790705
NRG4,-0.02110910217318995,
PMCH,,-0.019683204167763944
COL9A1,-0.07044201135191674,-0.006180374343235958
GDF11,-0.06133731881521676,0.008262945979078127
IL24,,-0.01467532272268577
SORBS1,-0.056899517663418275,-0.02053695325437399
DLL1,-0.03614181532466137,0.03553392929084948
TLN1,-0.04027011548382846,-0.05047304032493171
COL2A1,0.001175054577593912,-0.016977985182234437
SHH,-0.001928116242022966,-0.01338619305582936
PON2,0.02414330577113588,-0.05381344343239296
ICAM5,0.00571723867153087,0.017877812217963612
HPX,0.06882598456630798,0.05227032565526608
SFRP2,-0.040763333334214384,-0.015043657959992598
CFC1,0.050723986440115235,
CD70,,-0.05630486505658545
HP,,0.050746159486601876
CXCL2,0.003232720967342338,-0.09085085496944965
NPPB,,0.022486335815602634
CCK,0.062458162675309,0.05370248232841013
SEMA6A,-0.04424306256181685,0.04238610092704485
IRAK4,-0.04054600643636768,-0.019221481090465023
GSTP1,-0.10127623580641248,-0.03169792819861427
VCAM1,0.03652825142618687,-0.10721779733514548
NXPH3,-0.02756482657637899,0.004287837374350365
MTMR4,0.045796436300467536,0.03511492858398181
LAMC2,-0.02362623980503556,0.08149417643738745
IL10,,0.02057400636018128
SEMA4D,0.020827951901186394,0.08249365031426749
TRH,-0.021111803716454717,0.023379719021973663
SEMA6D,-0.048892842687794695,-0.009283766868455062
CEL,,-0.022223533076056335
PDCD1LG2,-0.016591542677531452,-0.0008145211248988904
SPINT1,-0.021460152796500005,0.023146132755017992
CTHRC1,-0.08673307093398928,-0.004781187925786483
PODXL,-0.01247573735535298,-0.03762349504081282
JAM3,-0.02220355972030303,-0.06777334875504028
TGFB2,-0.019744630876898664,0.09869895832620106
COL18A1,-0.028752432864110698,0.025624520339456062
NODAL,-0.005582116724886843,-0.02193814338214926
INHBB,-0.037312638944310576,-0.018420198961624834
LCN1,,-0.023334761512625844
ARF4,-0.06252718805294392,-0.0255006306477273
CXCL14,0.08309192116737636,-0.029403398236775118
LIF,-0.020931566234087484,-0.06835132041704102
IL17B,,-0.020306179252910207
MMP1,,-0.03208218234137961
MATN1,0.015679958540585626,-0.029361870334535845
ADAM28,-0.0192709798880055,-0.017801766865600716
TCN2,0.0007523887848722778,-0.016742808197024416
THPO,-0.0029280214589785638,
CUBN,-0.015398776325615683,0.01647772441435735
TIMP3,-0.04760755455394162,-0.043052298597185484
PIGF,0.013730625909159194,0.04435571645765063
CRH,-0.017028725208191597,0.06045083522894746
BDNF,0.038477707237025725,0.02019581397462306
CCL5,0.005929323846859227,-0.03791990911884352
GAD1,0.031527427402685146,-0.036220637363112845
COL14A1,-0.02636174091273992,-0.008334106424243265
HLA-A,-0.08282000461858065,-0.08269040241437746
FGF18,-0.023626236363399913,-0.02400676786492695
ADM,0.026985047589111914,-0.10320684140138103
GNAI2,-0.014472581432107239,-0.04356676494321463
COL11A1,-0.0452118368425057,0.011371512564125634
NUCB2,-0.057805580492754284,0.02294762578046567
CXCL1,,-0.012632784996332632
VCAN,-0.06929149555805202,0.03871924333608885
MMP7,-0.02093156035870058,-0.04923050832933613
PTPN6,-0.05936284923620389,0.004791271188906179
PTGS2,-0.0006575885025475865,-0.08911666038754401
CD58,-0.007959425341635424,-0.0433334131499623
TNFSF14,,-0.019204151604450107
CNTN4,0.023809532311560782,0.04334075580235906
INSL3,,-0.021357411697044627
MFNG,-0.0029677712627848977,0.09735095210270434
ICAM1,-0.02755684762377409,-0.08737238190514385
PROS1,-0.058099844782709714,-0.028359713369457334
CLCF1,-0.019457975587702934,-0.029229179646871023
PSAP,0.03261514171485156,-0.03788956016547912
EFEMP1,-0.003295537808837945,-0.07532309221971904
C1QTNF1,0.02997859707578008,-0.08880712328875905
ALB,-0.020022279753741403,-0.017389700739400445
CCL13,,-0.014255836937638088
EFNA3,0.043619450001670446,-0.01563371289832857
DRAXIN,-0.017638683543192923,-0.028179973520696188
NPTX2,0.0424351561031392,0.022158430445419673
FGF11,-0.01764071454035728,-0.05090574451996338
CD59,0.040762003933028416,0.002012964262835954
COL9A2,-0.01832083593703175,0.06041263466814621
DLL3,0.011176442325704932,-0.03078484387019456
LIN7C,0.0624707079390517,0.041058611679925146
GDF7,-0.0013191862219240986,
PSPN,-0.003953367457184237,0.000505984946109764
ANGPT1,-0.034463731361371985,0.01787092469291865
PNOC,0.09855755649085944,
L1CAM,0.07784103016876277,-0.03714092874574961
APOA1,-0.029840645554409066,-0.053078274295299155
PSEN1,0.029058900827859557,-0.044918355703062275
CALM2,0.08511707990787833,0.09829028203934505
CLEC2B,-0.05344626538709597,-0.011558488538400084
NTNG1,0.04007184006999137,0.04982102269987174
LRIG1,-0.020324801587857516,0.008942208337187613
CPAMD8,-0.0016140034025791214,
GHRL,0.014727261998870868,
NPY,0.010517803584039753,-0.052702259506823786
MMP2,-0.032937968317015565,0.030194848524909418
PPY,,-0.06778941604717756
ALKAL2,0.023832203870375927,0.005115984299990175
