,MGH258,UKF334,ZH8812bulk
CXCL2,-0.012065489750433808,-0.021896692516717935,0.013134295757268006
NPPB,,-0.014236826868713007,
CCK,-0.04226963668549431,0.015351947149017544,0.05079288048654615
SEMA6A,-0.04231324862196726,0.016207879095261356,-0.028993715046612308
IRAK4,0.044833908813608256,0.07178824345803492,0.08166292268796242
GSTP1,0.0800204457401735,-0.04911771976977282,0.011487836928600467
VCAM1,-0.020752771490556935,-0.03851654951939598,-0.02260711175195444
NXPH3,-0.03528642762863779,0.016738714974421646,0.040542895493341405
MTMR4,0.06498242173741786,0.0015459719569844274,0.012471603410758016
LAMC2,,,-0.01924056282833387
IL10,0.23576203510716293,0.17316859865149337,0.036909268920677384
SEMA4D,-0.049459613618352015,0.04705118616394133,-0.018316206637710705
TRH,-0.018061548156681737,0.045654941840207235,-0.04252733956106296
SEMA6D,0.05328188834273988,0.024274402878697275,0.02866597463667434
CEL,,,-0.00762272537201796
PDCD1LG2,0.032111093184884684,-0.021800098540271515,0.020714152448536017
SPINT1,0.011373575592198122,-0.00013226826431907447,-0.03801575309134985
CTHRC1,0.03176255888517937,0.0939465008978641,0.03451672952295328
PODXL,0.0012218549532876947,0.03684843380157079,0.08373047834675645
JAM3,-0.025350496772863173,-0.009710087275530932,-0.044648644164933776
TGFB2,-0.0510066435537231,-0.05812710718866429,0.036555599631255827
COL18A1,-0.03993876336124594,0.04425405081757497,-0.024009439359531908
NODAL,0.10139918699651071,0.050138261145077564,-0.028943982779358727
INHBB,0.0682855167828604,-0.0441010237413946,-0.003708161499447103
ARF4,0.07095420536389298,-0.0626435632904073,0.020106269973083107
CXCL14,-0.05827633169494409,0.0209982898160531,-0.010221862523196384
LIF,0.05506761183492033,0.006535571550136812,0.024926088254822676
MATN1,,-0.01159185189430266,0.033175971737358464
ADAM28,-0.047259735251354795,-0.002890311017692666,-0.017487728701483952
TCN2,0.03355401295375387,-0.007272608759125741,0.02830382712941967
THPO,,-0.011591853225887887,
CUBN,0.06984844462038653,0.12176260066239224,0.09854539180978299
TIMP3,0.058419853641123336,0.02251601628996941,-0.0023523281290519504
PIGF,0.04940941443348166,-0.01720443222398201,-0.00012814219685587604
CRH,,-0.015854669552914688,0.04630438281773514
BDNF,,-0.013055403949272907,0.0067147216131824864
CCL5,-0.05638470292118126,-0.01572574288605183,0.006088456425177517
GAD1,0.06938500687840628,0.026305735644506553,-0.03627267779206659
COL14A1,-0.0350138292863299,-0.029583102435538185,-0.03877158260588281
HLA-A,0.04120252448521431,-0.028345145238061198,0.09191098258615978
CD5L,-0.005303055462058838,,
ADM,-0.021295641976234583,-0.05672268268921282,0.06485935076079169
GNAI2,-0.03935887217915321,0.031153931169138536,0.032500243259690864
COL11A1,-0.022747212658700597,0.04166398108752654,-0.03577529225272613
NUCB2,0.034931426178996035,0.03434491175656373,0.038799702202063066
CXCL1,,-0.01572574555221811,0.042536135738514405
VCAN,-0.01812778768224601,-0.002030750306551401,-0.01037865374625812
MMP7,,0.06017151678019785,
PTPN6,-0.04853049396798839,0.06562659522599375,-0.09307104768693955
PTGS2,0.0625149181996756,-0.0002657320673984045,-0.024060927213757927
XCL1,-0.017638268933280948,,
CD58,-0.010841546327224647,0.00025764893935876663,0.027678352539877785
TNFSF14,-0.028853367647452437,,-0.04049679251690142
CNTN4,,-0.03645529669873572,0.05864058510952999
MFNG,0.03726556384496271,0.138246778692156,0.039598766868279525
ICAM1,0.0069888795949085,-0.030085970486729337,0.03976279159091893
PROS1,0.0552839778740624,0.039705599486395876,0.010257775037258015
CLCF1,-0.03958711485035061,0.006658533678714211,-0.03860202466711632
PSAP,-0.0863861947453919,0.06227959685209212,-0.07662268474242076
EFEMP1,-0.02858895294826488,0.011162635825492909,0.005788552617111544
C1QTNF1,0.03052841937756926,-0.03470956185342747,0.03256092536431396
ALB,0.04372908938087414,-0.011838504095118043,0.026912329357252057
EFNA3,-0.05941038541477933,-0.04183312474558376,0.013798690170406983
DRAXIN,0.04208439066104608,-0.017640760149821993,0.021733175816156153
NPTX2,0.02833470509551512,-0.01953429654926319,-0.022761994982775126
FGF11,-0.07193273475189804,-0.020012010173080328,-0.0376109800823835
CD59,0.048878320241861034,0.058543844066803394,-0.06254126293087746
COL9A2,0.025609512345640566,-0.030508056444904633,0.11406621844930359
DLL3,-0.070191073311418,0.05941955126961328,-0.06441191953081525
LIN7C,0.02234474005347381,0.0017055455203792357,0.05402281654597744
GDF7,-0.018269800422820608,,0.03599775981270696
PSPN,-0.004670263140343002,0.017812322384521812,0.028643641182955207
ANGPT1,0.04736303537286656,0.0003691756923091253,-0.015298832392065037
PNOC,-0.00756319930067186,-0.022936395069286113,
L1CAM,-0.027434921590329522,0.04479150225027718,0.04907849345177346
APOA1,0.03898032035082951,0.09723697725407658,-0.026848146492299798
PSEN1,-0.05558126241162988,0.013731329736373143,0.010658293612377339
CALM2,-0.04515009819103192,0.02362572476668792,0.03744995137652723
CLEC2B,-0.0280990232438985,-0.02662134579114719,0.057908148642353344
NTNG1,0.017365152527718412,-0.03506167423018163,-0.0460829584197125
LRIG1,-0.02289543026985312,-0.01964783501137759,0.03948651320095937
CPAMD8,-0.01607585644737781,0.10857561819018098,0.10995711830403053
GHRL,-0.007184453831843557,0.07504719677245347,-0.00988644447726457
NPY,-0.023583908819298702,0.027673205122679807,-0.04696882552625401
MMP2,-0.04298593246071439,0.015575035513965961,0.01337430997331161
ALKAL2,-0.024073727314243277,0.02668399403070012,0.029590996953495777
CSF1,0.0027461863142846177,-0.019263049075298008,-0.001097678454878625
SEMA4C,-0.045074086291770295,0.0206704206727541,0.022307505619339075
ICAM2,-0.008934101612202103,0.0277057437292262,0.06696176240892297
SYTL3,-0.02206635828810161,0.01585018248027298,-0.045889620662223
IL1A,0.0059393861230357245,-0.02227951408382811,-0.008952210630945976
PGF,0.032382779143593166,-0.03189266909445066,-0.049169836560696845
LGALS8,0.014729262008927211,0.001954467852210283,-0.006284215664538443
DKK3,-0.07016564244750219,0.03500460212284316,0.03694988757831763
COL16A1,0.012858828447463833,-0.018690368603803197,-0.000618742736089824
TPH1,0.06811882375635996,-0.01395028789284813,-0.008029621037488726
TNC,0.03309569570985152,-0.07742709083629383,0.023785623831163206
TNFSF9,-0.016075848817514785,0.07689551668533273,-0.03364106977543254
C4A,,0.015265842750130171,-0.02651348935789224
CNTN2,-0.07408004496911237,0.04016024272280981,8.592823978265405e-05
LUM,0.09768132827570798,0.0843429464939176,0.05996474759597933
IZUMO1,-0.015360982807153702,,
BTC,,,-0.02274957448160539
APOC1,-0.09540285424823801,0.02909175562230526,0.017472106948930744
PKM,0.02655660748238236,-0.08854875162272259,0.014403438860844952
TNF,,-0.029129768870163043,
GNAS,0.038533533975379244,-0.0916069823084527,0.014685936454291776
BMP8B,-0.023738999127890625,0.061259388710089645,-0.0286616732072558
CCL28,,-0.011063184301588093,-0.01832714327344065
PTPN11,0.043187741655962765,-0.03032960158091631,-0.03682701517123551
ADAM12,-0.04945047983031124,0.06369253514825997,-0.03053955830139695
EPO,,0.03479678663682527,
EDN3,-0.022576633216762364,0.03372426482479172,0.07583879140669578
CCL22,,,-0.022749575488413443
CCL2,-0.0010894022027631814,-0.0359476341972238,-0.05808334266033238
DSCAM,-0.0228580744906157,0.0395853418569219,-0.01494241970968786
ANG,0.02746493108188849,-0.0075208827287034105,-0.004750831190974386
FBLN2,0.06580532614143882,-0.04112576701602029,0.056082512912377036
VTN,,-0.011591851043567898,
VEGFA,0.015651687462741707,-0.07044259350099717,-0.06631853089721065
F10,,,-0.0196826671094416
SERPINA1,-0.024727411996049522,-0.013331877766152763,-0.07194377353669879
VWF,0.08805199466256665,0.04492023070377049,0.05917121736575454
GDNF,,0.0830330818796051,
VASP,0.0020630621113054376,0.009172017675894251,0.0334600393339142
ADAM15,-0.01781410775565301,0.04413818988585218,-0.012787708924828235
WNT2,,0.06555124856999169,
OLFM2,-0.01745159373059749,-0.01841525485324493,-0.010760237946689658
MFAP2,-0.05277005296943287,0.05301849274294957,0.00453051112587395
HLA-C,0.09650564662720469,-0.013480583087727878,0.006769574450501103
THBS1,-0.03489405181333843,-0.03129281053950733,-0.04764016393232655
HSPA4,-0.045921312557269243,0.04845758685434894,-0.03839540047221765
LMAN1,0.002736248981946666,-0.011835076441337626,0.009839626730158221
APOE,-0.03506276168413247,0.05520802068480865,0.05093583689192054
SOSTDC1,-0.016075855112151,0.06215653877019894,
ANXA1,-0.015860950845078835,-0.04301865566412183,0.05197823397523692
WNT2B,0.057238203880506204,-0.022843532493991323,-0.007255917240037023
AMH,,-0.02104633709465112,-0.01832714093634031
GDF10,,-0.0007145274605919794,-0.023130910094648557
EFNB3,0.01027845203687181,0.023778242609704056,0.006895796137381243
LTB,0.08823807383705157,-0.025928718849504456,-0.04415348063781185
ANGPT2,0.09171546544462629,0.1090225116507633,0.12488598587674625
NRTN,,,0.0637647681090255
ADAM17,0.061366749154395404,0.03974063966230272,0.03644612495098679
LRPAP1,-0.048261425015476006,-0.025858867003144003,-0.04533001510409245
NID1,0.024547975515802373,0.04834258422116211,0.05981101759314163
MST1,0.029462777143532265,-0.0038194246789257213,-0.0015102229078406875
IL13,,-0.016361040446167832,
DCN,0.04655256915733486,0.043879826118322245,0.0761569891805249
COL7A1,-0.025952874785489927,0.014603954708206036,-0.0068232508300045975
CALR,-0.015708718836302885,-0.007027055652394431,0.06018186818912126
PIGA,-0.0056910079476288275,0.015730618229428953,0.010820859094204738
CD200,0.007405310469702867,0.07073014369035627,-0.0009636053462367764
GRP,,0.03371539592149055,0.056522078086436896
CDH1,0.04402433487037351,0.07941929265203143,-0.006825828316227093
LPL,0.02698920481800647,0.01861211675215995,0.08482186056237176
SEMA5A,0.05165943641812532,-0.009830422048396632,-0.07052168492636086
SEMA7A,0.016519482641899747,0.01108627074709448,-0.020478490578252767
SEMA4G,-0.040889128633984195,-0.03658624281361209,0.06413568156189205
SEMA3B,-0.016667687805104192,0.06851247345592629,0.009827902571406078
RPH3A,0.09839999537898773,0.009809615481720406,0.003144484292510244
JAG2,0.057370129289058006,-0.02419622929021128,0.09214831988266908
CGN,0.020495244298255378,0.005028068847538674,-0.012407523077337043
GDF15,0.030014049860865664,-0.03638225279154827,0.08302401538883693
SEMA4F,0.10242947437944269,0.05372537966218469,-0.009801473125527241
NXPH1,0.018128811279720155,-0.021699872499548148,-0.06157791169629892
ARF1,0.07796602667221943,-0.020284874476916855,-0.10734871072741793
EBI3,-0.009338184426617662,0.023854705318477016,-0.036066064611727414
TIMP1,0.014515832667327682,0.0382629165901802,0.06950267449184049
SEMA3C,-0.046451659427798754,0.0983175252835227,-0.01812721216799228
GAS6,0.016398366869640156,-0.04446637958840675,-0.029081329076763956
MEPE,,-0.02584474163910775,
SERPINE1,0.06771417537841903,0.04288497391834185,0.038198683136721354
RSPO2,-0.01698506279689062,0.027913828249029347,0.05696067712121106
SHBG,-0.019081879480505298,-0.01124205175575527,0.0015398385076976513
LGALS3BP,-0.0025402397424418117,0.020336704367204552,-0.0406360024589521
LAMB1,0.029363437722725018,0.04741838325788455,0.03861397421583576
SPTBN2,-0.04382779408645789,0.06862080701005815,-0.0017195981238676704
COL1A2,0.06362575385327902,0.07350919745174268,0.0779320000284272
CEACAM16,,-0.020406870288764478,
LGALS1,-0.12253061548841591,0.03629845117146566,-0.02515823801608688
BCAN,0.03622822031035915,0.016861604816019612,0.010630732880344548
ANOS1,0.012218190933963249,-0.06303028013701652,0.04079989085237519
EDA,-0.02391141961031734,0.019679977360405575,-0.03364503301307403
FGF22,,-0.025506679063695848,-0.00343166116651956
SHANK1,-0.020244078260927327,0.02672713267193062,
TGFB1,0.07080904609544535,0.02008427912357821,-0.04588021542535151
MSTN,0.08653513495777686,-0.026495278493305897,0.04087953266009492
WNT4,,-0.015595836769907452,-0.017854314069961505
TNFSF4,-0.02772337846000016,-0.023304772183407787,-0.027507161986695988
NTN1,-0.02682213307562511,0.03139217842032002,-0.01215553406372606
CXCL12,0.050895935894617134,0.055057838922017245,0.01741708783905216
GNRH1,-0.02610425211278446,-0.0018699458407376735,-0.018092152761799925
RIMS1,-0.021705978835409683,0.04147357502617196,-0.042724559302534944
FGF14,0.06644517695856918,0.04904838677425202,-0.03895493616173491
IGF1,-0.04675810592270202,-0.024906207626279535,-0.025038564201705138
TNFSF10,0.01834647959762967,0.014040991595942787,0.120217823642214
GDF5,-0.016985056092728424,-0.011418233953420126,-0.01416095954485145
CHAD,,,0.0816965039431537
RGMA,0.00725153872323572,-0.032749117976411876,0.06404150294058612
WNT16,0.01386882355947091,,-0.01661786558501602
CX3CL1,0.0729528543289556,-0.004852103280684651,0.058892283515153306
FGF1,-0.024447633080801116,0.03489663897220307,-0.013598701788660265
ALOX5AP,-0.06687529504538546,0.017842989016509044,0.002732551646455794
IL1RN,-0.015115624384651765,-0.012262830300708575,
NPW,,-0.013658123043403813,0.08904742655543348
CXCL9,-0.045953995475263076,,-0.021770459533566763
ANGPTL4,-0.044543300251725836,-0.015719717184180394,0.025377383228031496
COL4A3,,-0.015464923079671107,0.019626364777707322
NRG3,-0.0274349216495786,-0.033363875321678026,-0.02461747554632155
IL23A,,-0.018815730584562387,
COLQ,0.06217083602810344,-0.010391874733202308,0.021527104411096305
TNFSF12,0.026341360327821462,0.0022548595126869945,-0.04374275745382719
FYN,-0.011275033786220103,0.03580438566300519,0.06785660525932957
ACE,0.08085563762439586,0.06921475552752844,0.0713941189566733
IL18,-0.0805449721202909,-0.011991069379129,-0.011826839438952054
PPBP,,,-0.021367625473545683
CCL27,0.038498929487209774,0.018079298361804472,0.13513271385526826
SERPING1,-0.009477921197293604,0.02767149920235356,0.01802327362061786
AZGP1,-0.037800005695394656,0.012422377240115011,0.01904701168829051
INHA,-0.02358390100513529,-0.03842657657978282,-0.01855936434043248
SEMA3G,-0.026104254830113843,-0.017451203180832056,-0.017122438307262542
COL6A1,-0.006127848653772519,0.013564435264641421,0.10796105485834824
FGF17,,0.0049344923226639055,
TNFSF8,-0.0186798867422657,,0.10667667837102927
FGF20,-0.006181417166018834,-0.014930692218990318,-0.030930111084341388
ICAM3,0.027594980241057318,-0.025536470472262214,-0.038536289388694446
LAMA4,0.08651539365223562,-0.022137866125350895,0.04204343829434042
DLL4,-0.032202072875515415,0.0028450163620458804,0.06781953171213355
SEMA3A,-0.03535642406754457,-0.024293740636347545,0.005978349207131157
RLN2,,-0.011763021383524724,-0.009270540585125775
C5,-0.001399703413544138,-0.04215541346496434,-0.01445458747657621
COMP,,,-0.019900347375272878
EDN2,,-0.019447410641528766,
C1QA,-0.050223508590353,0.0449860802293528,-0.04305108738641722
UTS2B,-0.01584093181421308,,
COL9A3,0.01721759976628637,-0.0108439169036258,-0.014416147400434808
HGF,-0.04056623131993914,-0.017916388886216317,-0.004908431792665421
P4HB,0.046683112325509,0.036932530558154125,0.029600548699227236
ADCYAP1,-0.017423049130438135,0.021382731245293364,0.02697132114431134
GREM1,-0.05722677985392486,0.0056462776279409,0.04990289143551243
EGF,0.013547354942185265,-0.02141000077185429,-0.0065562531033683535
VEGFB,-0.009715677710632104,0.025428136849248908,0.000640402478110838
FARP2,0.051387700481899404,0.014828104753435364,-0.08612036528776468
LAMA2,0.03594261838831829,0.004211663603321876,0.1012519224801401
NRG1,,-0.023758522188592927,
SPINK1,,-0.011763021383524724,
EFEMP2,0.0242279733958745,0.007096832863295923,-0.022449282106878136
SELPLG,-0.01219563675760623,-0.017588999439008306,-0.04927862241305272
HLA-E,0.02823403656064708,0.05537389600442927,0.06584395515164397
PTN,0.12533743651348037,-0.038194243613826485,0.01970926673882564
CD274,0.06567690867287321,-0.019358889223775072,-0.01044052912618198
CD14,0.009131293906726099,0.009900873199732815,-0.03330883653884336
SFTPD,,0.11992370354598611,-0.036077396394630576
SLIT1,0.013336988350053033,-0.014210357976086697,0.017800766829708343
CNTF,0.11587991648332939,-0.013658123106728506,-0.017122445063885095
BST1,-0.02101165951391146,0.019796199186014524,0.030435940533146303
AGTRAP,-0.019355478596267062,0.027759385477314415,-0.031040353122132432
LAMC1,0.08738646531436871,0.035616864854250835,0.034450687837734625
COL6A3,-0.0335558931863139,0.15083281067578663,-0.04784866759245641
FN1,0.12024460060227898,0.04794311069833277,0.10315637795502106
MIF,-0.028001519575565455,-0.022821465735421077,-0.03957602780210923
JAG1,0.020230871565477728,0.01195221275045679,-0.07070869754446615
NID2,-0.013627974738980394,0.10095817255157191,0.06164314252907735
EFNB1,-0.0195136829332844,0.028956675942231027,-0.007512280378507861
COL4A2,0.057605271089944524,0.046145145536381015,0.07962811594667313
SPP1,-0.0901091222892989,0.012394673951048476,-0.06200190369126692
PODXL2,-0.00908329192111988,-0.019564743853813044,-0.040799262257399965
FGF9,-0.018679889729507647,0.015268849160369712,
ITIH2,0.05829253209622385,0.016007706846481853,-0.05000926557845133
ADAM10,-0.020593651946263825,-0.02984682261515679,-0.029125373563007838
CFH,0.05791641115739236,0.016453745266925664,0.017343856119144827
COL4A5,-0.09128326357493603,-0.027149638288733277,-0.027620605219227108
LTBP3,0.0039456405800275375,0.02446507121724988,-0.003049558390492984
GNB3,-0.029130255213134393,-0.043408885794701986,-0.012059818104706925
COL6A2,0.04847342966316418,0.06356553500876075,0.08369734047799005
PLG,,-7.781057004614507e-05,
GDF9,0.07328162299611636,0.06471396546712256,0.05551776347790879
NCAM1,0.038161757411543464,-0.05489970423692049,-0.06906280503092099
APOC2,-0.06053361766719081,0.061367674787253676,-0.05223283803194641
BST2,0.08522999494132834,0.004541009781910312,0.08060882328457981
COL5A1,0.11299789809685695,0.08833224532095633,0.04625197973335711
CALM3,0.09856412251110296,0.04972681315896887,-0.009019794855230976
THBS2,0.037912598883252206,-0.037210064176455726,0.00766550928406951
SERPINE2,0.06164703548347135,0.03681377413003095,0.10773031342460483
EFNB2,0.03714936396648067,-0.0166603970714168,0.016548832822459836
PROK1,,,-0.017122428350149137
MMP9,0.08061404981003062,0.12156995952496315,-0.0006812349423773534
NPPA,-0.02155866261594842,0.006350139348791701,-0.02379612805251026
APOB,,,-0.01878896427539155
C4B,,-0.004127776058479936,-0.019015980221698175
NTNG2,-0.021125562085610037,-0.020942947055201045,0.01701083755931476
LAMA1,0.07674052160952864,0.037360688521631366,-0.04085996337428745
UCN,-0.024235079102925366,-0.008843888846938243,-0.03673170700429724
ARTN,,0.08365962289296215,-0.02369276576593172
PDGFD,0.02153708406636412,0.01985496384578404,0.018166401382393223
EDN1,0.04638438578013542,0.033507075891932685,0.01234617360518271
ARPC5,0.02140946199259856,0.03778647287591169,0.023195030358649175
GSTO1,0.06073750696118943,0.06021139767470799,0.000531572334767106
SYK,0.045326125571671365,0.04044815385709106,-0.051938538023788415
ST6GAL1,-0.053138582497193124,0.060861354218563146,-0.004373312431428402
WNT3,0.00614406137412339,0.0005096370059011797,-0.022309550116801843
HSP90B1,0.01169236468687939,-0.03656016673903614,-0.018749370592255416
ZP3,-0.06915515014075722,-0.01513899039293206,0.04775332288718168
ANGPT4,,,-0.023692764706106054
NRG2,-0.02032987726562199,0.021524262739659916,-0.02423128604095911
MELTF,0.05151111073023115,3.466368543159205e-05,0.028704526434257416
NLGN1,0.007655577713327848,0.027108567748319115,-0.06704797291154772
SLIT3,-0.02374815732242848,0.04951161282309382,-0.02406092581953249
CCL8,,-0.012743985627487532,
S100A4,0.010962618603688612,0.03585069968586652,-0.04297706103517215
TNFSF13B,-0.02034057174099616,-0.014149006527527963,0.011959440767567827
HSPG2,0.09329599699674443,0.09143605190397175,0.01428224711919976
FAM3C,0.044747472929957594,0.05888093512398939,-0.024339173671090987
FLT3LG,0.05450920440739714,0.006050267682489121,0.06637605735535776
A2M,-0.06748933302254803,0.05145130854633618,0.03718017271617152
VCL,-0.052369920955933735,0.04522438803376174,0.09860650321869165
FGF2,0.011480636577025636,-0.006893056754178792,0.052434985439921734
AGRP,-0.015602697317677683,,
CNTN3,,-0.017104592213696684,0.047349196642165615
RNASE2,0.005633874554149,0.053690113667988086,0.04360986439369661
GAL,,0.00039559209004210057,
PDGFC,0.104495831449868,-0.018459672247289286,0.03461132623659921
COL8A2,-0.0015145945377706151,-0.02842438267878945,-0.03187833388783758
SPON2,-0.002922547145979287,0.08783985089500143,0.000957674783890657
SEMA3D,-0.021528101806462974,-0.013804925947693778,0.014332146745512671
BMP6,,,-0.0225567738138815
TIMP2,0.05965399252657139,0.030385375165401567,0.05491769585294319
EFNA1,0.019895589080973695,0.04028045276735601,-0.0010654082345969253
S100A12,,,-0.018327134036335
TFPI,0.06920636593925274,-0.01869895116019952,0.04843002749316307
GPC3,0.06426641678939142,,0.10893885051229624
NMU,0.03331483977189746,-0.013310499365880258,
SCGB3A2,,0.05406563303533953,
LAMB3,0.018508766392720533,0.06722452521018162,-0.054921176149528426
LGALS9,-0.09352440518745196,0.0007614195699253369,-0.02924734001717268
VIM,0.07267523146289752,-0.03188269480834405,-0.013363237640178318
PLAU,0.012084649825814983,-0.022181146209279957,-0.014499786858301113
TGFB3,0.03335120804407663,0.023049292452037788,0.06689674592481466
APLN,0.09449050475011836,-0.05967626303160183,0.05854141105842182
SHANK2,-0.018475893219029857,-0.015713288464594195,-0.017854303466719276
LTF,,0.03575342941184907,0.05017928266098828
PYY,,-0.01141823567962611,
PENK,-0.0160758531093114,0.04545158515446455,-0.020957895529475898
CTF1,0.052802364997836304,-0.004120627103127964,-0.050396861387360985
COL3A1,0.043273156332204625,0.09074836774336247,0.06963057775224789
S100A10,-0.08942398695608564,-0.0016992745628963445,-0.05027666229475098
FGF13,-0.0031655832841810277,-0.0027310035304843956,-0.01661787253312751
SEMA4A,0.10358430337392596,0.0033995285260665946,-0.004077675049196751
EFNA4,-0.03217619949033282,0.0017310228432450877,-0.05621869824153882
HSPA8,0.017696602886009462,0.01749029493385602,0.008998207042794816
NPB,-0.005622918901300481,0.0014991135287387534,-0.005342147639477326
ULBP1,,-0.01274398532328953,
SEMA3E,-0.03914669793029235,0.0699104232005549,-0.004456247540762515
ADAM9,0.01419573705021436,0.031348604505769005,0.06068149718841529
ASIP,-0.022500028111425752,-0.016361039240961592,-0.04616346737160017
IBSP,,0.1422600937364071,-0.021569882032708335
