,UKF248,UKF251,ZH916T1
IGFL3,,,-0.019607130495710706
BMP1,0.03190269798184489,0.03469006370624597,0.050733776596906845
NDP,-0.04089723556134264,-0.02023225655070557,-0.006777191593552954
TNFSF18,0.05887901456864272,-0.027057275877306376,0.06705516132957216
RTN4,0.02208972625175614,0.016384568709974255,0.039618412302214495
HEBP1,0.06921229995898463,-0.011806249241585683,0.014547528132302512
WNT7B,-0.007849791081442082,-0.0168071410330764,0.07193764465582582
PTMA,-0.054764384446993955,0.05103031516729737,0.03574464069212321
FASLG,,,0.007531638025003977
CEACAM1,-0.009004153554143319,-0.012898469861422445,-0.023660318318572765
PDAP1,0.009160175822548884,0.022688150148168124,-0.04649557277434057
QDPR,-0.02250858189963618,0.05402781951565928,-0.027507906428689416
POMC,0.0458652431166349,-0.008284854765555775,-0.05499112557667642
CCL18,-0.02945756062669269,,
CCL17,,,-0.015413355981156531
VEGFD,-0.017420220719844604,0.05312334834536193,
TNFSF13,-0.022229627595423622,,0.15611308194232065
WNT5A,0.054624985071330866,0.01810710306765494,0.057906072583609476
CXCL8,-0.0001433499793717923,-0.01729839893904874,0.0071246878717366674
GRN,0.01940476758437688,0.035944338246740135,0.08237074839880835
MIA,-8.135524477391419e-05,0.06149227393309011,0.03539995158749522
COL4A4,-0.035378290976870744,-0.027630201375373357,0.031192890046320705
TAC1,0.036447688442885276,-0.02396794341635921,0.0010401077665505825
RARRES2,0.08035773780824304,0.014634319328078613,0.014831874361486823
FGF7,,0.04239592570571558,-0.005220933539392421
HBEGF,0.028560549954177596,0.02034932596040837,0.06493273526434455
CSF3,,,-0.01622788605734996
PI3,0.0563213933197012,,-0.03525780521599937
PCSK1N,-0.02414565835200752,-0.03472672619415354,-0.021656685231138756
NTS,,,-0.02403128639663529
SFRP1,0.07677704451668453,0.020947153963002754,-0.023472860182644818
CXCL13,,-0.02063772635573874,
MICA,0.04461527716154196,0.07599418005614918,0.05676341446381891
TG,0.037478172568010545,-0.017539320172296494,0.02082756098271667
ADA,0.0007391500144272296,0.05146990562850056,0.11922058170426716
LAMC3,0.059646916410670874,-0.010561569116766893,0.03183452454358408
CCL7,0.017722179996001605,,-0.017005251542994048
NGF,-0.010962158920414007,,-0.008079458603002682
TNFSF15,,,-0.00585780488321931
HMGB1,-0.056860150913708676,0.08936747578506371,-0.05587439365124695
ITGB3BP,-0.012998099638851287,-0.012150834847059266,0.009554777376985887
AANAT,-0.0013237390295005986,,0.07466122329754808
RELN,-0.058689627023866965,0.009425134694674564,
IL15,0.03718080729053752,-0.02234482556354949,-0.023811327426276122
BSG,-0.02230142924898501,0.05505372974231048,-0.028297878408420452
ADAMTS3,0.04027533131826111,-0.030817857171598215,0.004647310605351874
CD34,0.02180631899484401,-0.0007248698548981464,0.05377073698103154
PLAT,-0.04481722864853969,0.05704821092718558,0.08320927174872514
LTA,,-0.012898471185036488,0.010519297384783478
CKLF,0.013330769418969749,-0.005475869292120491,-0.019671212669041777
CD24,0.009628217703449385,0.05249699574275308,0.012513834805082367
HSP90AA1,-0.021345561049875783,0.031530511476586615,-0.10399187556699048
BMP4,-0.0168214871703686,-0.013673135564592978,0.007909694382083164
SCGB3A1,-0.018737495193742577,,0.15255514312602025
IGFBP4,0.040387461145806935,-0.01037820780145483,0.06321268041854762
RSPO4,,-0.020851851811034113,0.02022237318379116
LEFTY2,0.08617499539644591,-0.013056884035868924,0.05657324249441982
PF4,-0.019437143455569728,-0.011732912628381107,-0.024214871975387516
ANGPTL2,-0.0017624169432436275,-0.000422118110206977,0.08305926019003915
LRIG2,-0.05934142839755298,-0.0006986496821832088,0.0486891793135623
ICOSLG,0.04771884996938689,0.004177062633659447,0.04408014275009658
WIF1,-0.025162053481198536,,
NPPC,-0.025861691258490728,,
LYZ,0.028581884026253217,0.043483347607480925,0.09681742234552083
EREG,,,0.022136684843823876
SPTAN1,-0.031634585439783716,0.02586417440440714,-0.07641803476685818
LIPC,0.021746953398027444,-0.01765866056622407,0.04043942175663231
COL8A1,0.09799027318899296,-0.023862803807685854,0.006630125731195379
GSTM2,-0.010496800841621383,-0.025709841950303423,-0.045494113491070694
SPX,-0.00198060941887816,0.03675993470332159,-0.055345899588512076
MFGE8,0.0018072474316320236,0.0013474682550728195,0.029223857018914102
TGFA,-0.009985354178525209,0.0026039630258999293,-0.00409603732057244
SLIT2,0.05414319378613088,0.02397084503396722,0.06846193557892705
PLTP,-0.006084143118863481,0.02759234160723041,-0.012143153831540344
APOD,0.04380004092675055,0.029984789115677663,-0.10892577053269557
B2M,0.12880992856800808,-0.011793683006909753,0.09321277808600348
OMG,-0.03420984085239993,0.011819540281199808,-0.05188845443319524
CXCL3,0.004049523278958586,-0.024121751763623304,0.07031971762134821
CXCL10,0.09132941025749623,-0.0030580331795213157,-0.020197726464628314
RSPO3,0.028618572955905117,,-0.017257005101452682
CORT,0.005067883359446784,-0.005011025539514028,
NCAN,-0.065997012375105,0.06934706453140022,-0.061610488102312476
PRG4,-0.016039929346936186,,-0.005715616388264082
ZG16B,0.08032012486539838,-0.014118653414046953,0.05597496141652839
TGM2,0.031061183817882396,0.09633484407336104,0.03635803309393192
