,UKF251,UKF266,UKF296,UKF304,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
NUCB2,0.01317531190364101,0.006042890479231578,0.023022509406640832,-0.010153549727080447,0.057637264980106157,0.006626699244610131,0.020563643488401714,-0.009559805034285933,-0.058009224075604535,-0.021165847621308454
VCAN,-0.011095259534615997,-0.013444210076072721,-0.009958299077064806,0.06629630328312545,0.001994092533775535,0.07885643613744103,0.041938492848244864,-0.02062060806663781,0.03980086850100843,0.015108669367391189
VEGFC,-0.012159175898814205,0.05325203352938503,-0.011342499491672167,-0.02617208609136231,0.08122898638500622,0.019679052012181165,0.009255718177754583,0.026838564795311288,,
LMAN1,0.010112058172955858,-0.05835512991534786,-0.01284663446083383,0.05976021690219617,0.02670188841113147,-0.07902090989681457,0.009154209832409386,0.011065949590724345,-0.027636976426307185,-0.08053614421564555
IRAK4,0.024341711007060757,-0.05195129298876543,-0.00376426051507621,0.0053147058918784785,0.02670074688533008,0.024856979422017877,-0.0058949487941828025,0.07967969016766754,0.14067995273446018,0.03955212261779107
MICB,-0.008897763724724787,0.05390679667038945,0.06553003490155702,-0.027267755236740594,-0.03963411108607392,-0.034280812305629724,-0.038998743248576044,-0.026957701693259627,,-0.051346629268831365
COL1A2,0.04268563046382097,-0.03192727797218217,-0.017903297681944774,0.0710289304375611,0.009773422807191737,-0.009142805745626993,-0.08858911500429208,0.041683573725536924,0.1656136914715616,0.002328925344680818
ICOSLG,-0.034113671753296604,-0.04124270616325859,0.03236780962551319,0.033068215373028884,-0.0025067579007788986,0.014847353424854708,-0.027095012044842368,0.011693547995058106,0.009596691586799277,-0.026901849638670348
GNAS,0.048500591012726434,0.07092980509469449,0.01692410136079544,0.04841495163031058,-0.0006691584957248215,0.020329965124507948,-0.06609903095218346,-0.014225766632171344,0.01267421986263394,-0.044881346433051125
C4B,0.030887553066253643,,,,,,-0.03121350840045751,-0.016248134037514596,-0.004061960249014177,
COL2A1,,0.08589201721969592,,,,-0.025940010193153527,,-0.02695770517852749,,
GSTM2,-0.012032980753749391,0.0326587742612955,-0.025214592585480308,0.06495349403741126,0.00916056465565209,0.04732494170642949,-0.04505484983572345,0.054264643117262305,-0.042153699963086516,
NLGN1,-0.03666381018756666,-0.09894963160789477,-0.033299825910689945,0.015103183763948837,0.03593772213052655,0.04258479703404942,0.010987201423706176,-0.07491097140860642,-0.027692281900990465,0.019360709261129257
SCGB3A2,,,,,,0.033353858522500016,,-0.02266931618671066,,
LEFTY2,0.009109678794191438,-0.024075743550504666,-0.016085337583770204,-0.022514875694370502,-0.03353932903311837,-0.018683402730186014,0.0067777416605241106,-0.022888566634103626,-0.05158904941874006,
ACE,-0.058366968742522604,-0.023051810756147366,-0.006715637258976597,-0.06150316372382209,0.018777919631741396,0.10180984287334932,-0.06618021899333719,-0.037452286671881566,,-0.05525819765521237
RPH3A,0.04941886675533986,-0.0023922031794796988,0.002479121121639123,-0.028982052785693713,0.02470656779059557,0.07637870285455202,0.06906050005751486,0.06221499884861457,-0.07186775824963282,-0.13263339067863933
NCAM1,-0.009199690048185778,-0.00873609021566819,0.010317184480183735,-0.08668596688615221,-0.00045892257254322855,0.028503266711959404,0.0745904024209045,-0.02971812142429607,-0.04652487451858975,-0.04249171465186476
EFNB2,0.010638888369552433,-0.010591980806194378,-0.0016578848756089069,-0.026374572050527595,-0.07206043134803396,-0.008239578938581448,0.02867289687592377,0.0051795561293394845,0.023740793427325654,0.04980217390058794
ICAM5,-0.0329149585956099,-0.06574954759803804,-0.02406799967953873,0.010899307904005147,,-0.029220060575267874,,0.04398866791601147,-0.07054085982031216,-0.02855495884631743
CCL5,0.06293120961931352,-0.013948500126395707,-0.0025441580495887107,0.016711798828297614,-0.0015856364899357594,0.0032150597943574827,-0.010370540849632418,0.04412703342604695,0.13715478633162304,
PSPN,-0.019366328551761652,-0.03836360958980362,-0.01467949720299553,0.06463239401171417,0.01600199837094525,-0.04395263099979468,0.005238880595395345,-0.01666816155983448,0.1510451509391773,-0.02145234477353865
PENK,0.005584898620960206,-0.031183605479012368,-0.044950673891424674,0.027741066813628937,,,0.016793377980257727,0.06270115196062491,0.07248251461692447,-0.040679544519670555
EGF,0.044772609514428977,-0.02739050777070371,-0.03212100857233243,-0.03236941996257268,-0.0410291046164004,-0.017096388563202673,-0.010138435093033664,-0.017671403457580163,,-0.05449488584284007
SERPINC1,,,,,,0.006560819318902644,,-0.013692343643888123,,
UTS2B,0.09829297777791914,-0.017115102857025895,0.012427899455949258,,,,,,,
F10,0.006200158168047179,-0.007941063093274102,0.03454012672865302,0.058585760241729214,,-0.006668372405879239,-0.033692288966698195,-0.024889778704984773,0.15721593972177206,
FN1,0.022174200761844995,-0.035791396414248694,0.042186662184147246,0.009858831483067931,-0.054688450966384895,-0.013960140295486489,-0.08903373382365948,-0.000698843850034196,0.02684932164936484,0.054403033389626626
FGF2,0.003909464010915213,-0.030929225998008993,0.022870943795609184,0.07668720686166035,0.04399661728420259,0.03124810325722526,0.02371873747999288,-0.008340663929911634,-0.06616493288496356,0.02166665035791889
GDF9,-0.025495887273775726,-0.03471359298913315,0.011132888521707497,,0.03250648650320184,-0.010120194442496462,-0.05739157606970163,-0.01832814544858604,,-0.03394755187849583
CSF1,0.018027155190629272,-0.012731847026627162,-0.01761358046481239,0.017789657639627792,-0.004808677074385154,-0.025180541791148762,0.07954756780339067,0.041494694908482344,0.09878054578035918,0.051979044578504524
GZMB,0.03319634423577016,0.14599323738834538,0.039513132563942614,-0.04109423442296124,,-0.021701001700872313,,-0.02899650025672717,,
WNT11,,,-0.037463513376594815,,,0.03407057403918319,,-0.016821653457208246,,
GDNF,,0.03848783472952263,,,-0.033539353756967004,-0.04340107432194271,,-0.020123869275345877,,0.06748676359649579
SHBG,-0.010490858992991117,0.07254586171025826,-0.01118326444645333,-0.021850772730134405,0.08603953488826575,-0.03301562459747678,-0.020639288464572775,0.08933562106000742,,
EFNA5,0.026864279741122304,-0.0033907939722099983,0.003972156559994979,-0.03224437539425221,-0.0296385027928091,-0.04840927419740407,0.026893609973540546,-0.03632144774523084,0.025811105978707963,0.08677317331336169
THBS1,0.05489359623695435,-0.06259431051424931,0.04017472864465407,0.10402761335258352,-0.0400239946246679,0.01258463234311831,-0.028748939711900054,0.05760574219329706,0.011309210442099104,0.006349436464545641
PODXL,-0.030915329240596666,-0.060407908017212,0.06388449384284917,-0.011578235221608373,-0.03164442915173192,-0.008898323978244076,-0.10010415000224633,-0.0016035858220975101,0.02540458501312369,0.08503567520704348
LCN2,,,,,,-0.030859281315157545,,,,
C5,-0.023546528974786377,-0.025581736942818487,0.018743766433957844,0.07874640758944461,-0.07451242581637961,0.07079585222762892,0.04085885590274546,0.015584963928320143,0.0027099415449870104,-0.00795896032635113
DLK1,,-0.01486840977607813,,,,,,,,
CXCL5,0.05122672215988461,-0.016032731153071463,0.02767920377919077,-0.006108196383026826,,-0.012274852017226523,-0.02192953524107444,0.0600723928382799,,-0.05053361549656584
BCAN,-0.03545748117712328,-0.058402209303598206,0.010629060869069328,-0.008559977525063362,-0.17476297256665135,0.09624318804435623,0.014559367024578487,-0.068735650045951,0.053924174630861514,-0.027308576843659612
RELN,-0.01823008820198376,0.04467625779482183,0.02980108619005245,0.029945859310289556,,,0.00046356443430832034,-0.014536106219093087,-0.05711457023849671,0.0245732116301009
COL4A3,0.02117510037407411,,-0.002073910144934478,,,0.1016539892553889,0.058494488159280524,-0.019630341286187066,,
GNB3,-0.05334983232035025,-0.04830412046604168,-0.04154312475642366,-0.029082024225145404,-0.011455560548094042,0.0022876160594787484,0.06328580290148153,0.022802517515836843,,
PYY,,,,,,-0.02102646111055835,,,,
MSTN,-0.019705430584883075,0.0872273599648511,0.04449987123634036,,-0.11288308037070345,0.011265337818757219,-0.03943694718461697,-0.02177354983113556,,-0.05372241125512808
COL18A1,-0.03603271220198883,-0.06823537372838824,0.059734044670286604,-0.019903318538181305,0.014727646875697609,0.005258898568178874,-0.08996687898276466,0.10078827458837719,0.0018761837380960487,0.033509320444231855
FABP5,-0.015781876093509978,-0.047234970389173445,0.0685049866063189,-0.007909305379838555,0.08057951361017844,-0.01495495429740672,-0.03084938836651115,-0.08656837678720791,0.09068443413259704,0.09781844074468589
TGFB3,0.06286123669342285,-0.06051424393401505,-0.027090495722062614,0.01841056288072474,-0.025147890064958732,-0.011035239501559244,0.021784547947713027,0.031509733594432224,0.035355748797244436,0.057347350378534764
BSG,0.008219304646891168,0.004613578142972187,-0.028619735863771402,-0.04258411076087275,0.0013453651381187708,-0.01936645166076223,-0.03729712315805442,0.076981794563448,0.047223182379103355,0.06828368946410611
TDGF1,,0.018451826535994167,0.006014628980566559,-0.01225528617206363,,,,,,
S100A10,-0.01316117819927135,-0.020723535902757058,-0.028508446384050038,0.024566639776383112,0.054649271066524334,-0.09642181945502254,0.06510913133346113,-0.027689651869898392,0.11818737271971598,0.07133652639090673
PLAT,0.00841043267592891,-0.053621697123603734,0.024545419563557155,0.03355959179979682,-0.04193248969054236,0.011734690248283636,-0.001991239190024991,-0.03395179575663147,0.11011507390867532,0.028907593535241943
SFTPD,-0.009371516930610961,0.022286286280894792,0.013134601596076177,,-0.014823494477916425,0.01184208886091834,0.0017342338827699027,-0.006068405699504633,0.07312424173189602,0.035943295455527075
EPO,,,,,0.12191735989863432,0.0865441678604516,,-0.014371076930025106,,
FGF7,0.015969760176964796,0.0517891331763763,0.0053318759532334555,0.130932002639675,-0.02838820131712706,-0.007622640611798254,-0.00746516772586748,-0.03611527068520061,0.05227846428819478,-0.01515277915755993
CGN,0.003895029299859672,-0.029844218049786226,-0.0343865837786401,-0.04374797257808174,-0.02483798180176367,0.035333592229632095,0.052474352086848676,0.06745416411877948,0.04607716740909472,-0.022351895852308495
FGF13,-0.0036804234542881613,0.08130274971009611,0.03232654403781988,0.06517573503077631,,0.015573096859166035,0.03423250405577003,-0.014135201557217366,0.008166242574779568,-0.09171280863296816
CXCL13,-0.013811053912481207,,,,,-0.04174825085381404,,0.040162765904931896,,
ACTR2,-0.005110453307092336,-0.021513113679597167,0.019620567434328464,-0.02429861599843782,-0.020257482554908043,0.03328026304787236,0.03275742055779911,-0.02694829008441375,0.07046311457183299,0.014218704599633687
SLIT2,-0.016685689284695816,-0.0048324673829284875,0.019640149999359934,-0.03466422540671254,-0.03554010667265018,-0.013695277494273062,-0.04212900214886262,0.04094342827635492,-0.034681591983741086,-0.06506463453695324
LAMA5,0.03298352456391257,0.047183009118406005,-0.004657175790622103,-0.013265158164170685,0.0721230062264259,-0.06431842544652878,-0.02053133687785901,0.019011696228017565,-0.005307991272810051,0.010379478575963283
TIMP1,-0.003223019728515525,-0.05110167389889408,-0.0647554699570006,0.004360975170117809,-0.0231204514743089,-0.06897782818229077,-0.07198833001837071,0.021447722586942174,0.046368682352383804,-0.09949710080640962
PLTP,0.019182507373362058,0.07330576051266521,0.02826953568313928,0.03512893819774198,-0.034573097776465944,-0.04617866614338709,-0.0362010847262444,0.04644144170451478,0.10185019542469209,0.021551312190027757
TNFSF15,,-0.026176711635668724,,,-0.03781793765249042,,,-0.012034280134144542,,
PRND,,,,,0.05006975013941569,,,,,
NPW,,0.0884252372507305,,,0.0817852294581742,0.05588327787275903,-0.042373487708580085,-0.05554144268470419,,-0.0416606738606597
SHANK1,-0.03128118195526476,0.02992253540454932,0.03906167436584692,-0.035765018485015274,0.15628053778982096,-0.023774698761827345,,-0.004624253048292765,,
PTHLH,-0.02357583591688629,0.06655663175396008,0.004299635203150466,0.006241592767725618,-0.006035759472009311,0.07207374613853507,0.01647338886695906,0.031146452359012002,0.11288144847531993,0.054864366819230646
SYK,-0.023403708760349962,0.03588046733838637,0.07226171985898433,-0.026141784903059177,-0.032124159219194946,-0.00918449197401214,0.04046138752919083,0.007652219824918596,-0.0696064834200282,0.05465301928415464
CD160,-0.03279229087214525,,,,,,,,,
FARP2,-0.003447944651008921,-0.06787169992848316,0.03872030475156143,-0.011626615823127084,0.004262295290117367,0.04767549370007977,-0.02137582017005961,-0.04774948694519659,-0.028926074620203492,-0.012455826842471722
P4HB,0.020474484801650816,-0.03963150021449467,-0.01643767819111161,0.010565702345772364,0.06619492538598704,-0.07304720217110637,-0.08891932924888664,0.030857821289521022,0.02942990197169523,0.03167558510950581
TAC3,-0.011893073868421046,-0.013196964325447003,-0.007764236452187335,-4.9927776477305154e-05,,0.0124122023888699,,0.037720351899399034,0.029547713467381168,-0.02270501200635121
C1QA,-0.0011894224967269604,-0.01885870871694918,-0.044192909013591776,0.028879581353502184,-0.05463407954707922,-0.025908173797183322,-0.01806463375134667,0.07341165605227973,0.11758059447562397,-0.03523985329107598
EDN3,-0.02917651088219009,0.043127513549102,0.010486387204393485,0.03211506702672917,0.04260233435490962,0.0506833584588534,0.040395817637838,-0.0015658504375704963,,0.006931718449331172
AANAT,,,0.024057806924510265,0.03037363527653352,-0.026245346887231773,-0.02186672042452754,-0.03259162430031725,,,
GDF15,0.04300901381425537,-0.014503211434176745,,0.052109494038193,0.07031608376097327,0.007834705919077629,-0.057727834574390145,0.06427172961539752,-0.020374358736689847,
LRPAP1,0.03969495729134218,0.014842500158212927,0.033391936960126205,0.08557436841614945,-0.0005627785228465493,0.010988852009569143,0.010511706898948661,0.02803957655767387,-0.03121569064912323,-0.03206212102866042
LAMA3,0.02025521495822531,-0.03701235851705302,0.01660266256542771,-0.0162693398661694,0.0865423338568613,-0.015585091431608014,0.048459570553772126,-0.014861011625522603,,
VCL,-0.05860669811293035,-0.013051026056653446,-0.007385803519844559,0.06958888541949679,0.022872871855180187,0.019778185306182007,-0.057993295204474236,0.10229178231168494,0.03724404634352881,0.02274933786631915
COL5A2,-0.018115383137095157,-0.024474196480733876,-0.004004500783800474,0.07020220658440685,0.07907238802097209,0.009257441105624663,-0.04664583646724745,0.11150136422583355,0.04519504401550922,0.027330656228121298
DKK1,,-0.018135840373570043,-0.020489244063519027,0.08103133363852894,-0.017515048930568676,-0.004032791154350659,-0.03852082865025812,-0.018024922494533736,,0.0686262158592734
COMP,,,,,,,-0.0012319892491815222,,,
POMC,0.007521775239742827,0.020900421550371695,-0.015084332277444915,0.04658501144131339,-0.05177181218486446,0.03756359228895046,-0.04989492623324769,0.04555490288512681,,-0.033920666702971274
CCL13,,,,,,,,-0.020726182288467714,,
CD34,0.0030881831409506947,0.03929845683234174,0.010359432322870949,-0.01918505074091695,-0.02676370244855837,0.0521765582317329,-0.10797533118212342,0.057114758959721124,0.05442196393592448,-0.022513205205936027
SPON2,0.013962312154602788,-0.02589321251485641,-0.000996489925544137,-0.049034523861783634,-0.02891955040984329,0.07047270570845385,-0.0900949205551472,0.06219805425200227,0.0355624381325259,
THPO,,0.004315567234522606,0.05203779813597301,0.08932330310198078,0.10897650390309761,,,0.12773045986449877,,
SFRP1,-0.02581407197659057,-0.03289360670459487,0.006509296842539459,-0.025131166340067408,-0.05343259720712461,0.029956376997234725,0.07168575410768525,0.019584373568444124,0.08397646796121004,0.08093719593790555
ARPC5,-0.03385760159847363,-0.083375645412496,-0.025871452572053887,0.010278513646722297,0.09861704219993993,-0.040859788358007784,-0.051246303842680356,0.04803221805597628,0.07676250433987244,0.019160527752147594
VEGFB,-0.01844876229720922,0.05108834895493572,-0.023428802482860108,-0.007103096054548515,0.04955434142219313,-0.038416291465745954,-0.058604289143877046,-0.009194556725445021,0.02671115360828353,-0.01632207777248745
GDF6,,-0.034154506647539065,,,,-0.006956452230974155,,-0.03335158354330225,,
LAMA4,-0.04781297663021649,-0.0319270629069035,0.014937954690943741,0.03039138489353201,-0.0984803833877922,0.033676622250524604,-0.07200747659110449,0.08685791542327427,-0.03286432217904761,0.0013766501755035786
NPPC,,-0.011720920858512915,-0.0010942763094327053,-0.014913232127820576,-0.008710732639132955,0.0002639363549633844,-0.018568387115394262,0.09316974857772393,0.01165830972210942,-0.05671227648236752
HAS2,-0.013129384309162545,-0.05634693578844151,-0.012093833763696089,-0.04224724162852499,0.07867920166489767,-0.0526475821530633,0.028171873505169965,-0.04701517768374302,0.00042080420721989136,
JAM3,-0.007865041064321844,-0.04193410168478243,0.0311056347880479,0.04450327084238162,-0.018599431933398202,-0.03287723482099748,0.053206248515188674,-0.057735292843714196,-0.03595753264481579,-0.08727604898665917
MEPE,,-0.05997340687081519,0.016773391937811563,-0.03731400983138312,,0.030313143867205815,,0.04863181842446949,,0.06255035840980352
ALB,0.07654126961563928,-0.02218369898110516,0.02022668816870697,0.020898863097824197,-0.003827437734747669,-0.016350660261327383,0.0060546598780629925,-0.03093061765307561,-0.04326273773038023,0.07161500744632344
SAA1,,,0.005866244194702261,0.03958297837165554,-0.07381704241156978,-0.0785805946553954,-0.009891217316587422,0.05002550188589369,,
SFRP2,,0.12185706774471959,0.029675881656947626,0.06811258851992556,0.06189267991008816,-0.04503018649303118,0.08603013523213925,0.0639032117654179,-0.0020823695369905533,0.10526153024670301
CHAD,,0.02873450109572954,0.03376866355961855,,,0.008513347287533824,-0.009883012096138864,-0.02000149394153583,-0.043732375079721005,0.13921286649304931
CXCL8,0.00805824041677553,0.0367960815689824,0.0719778485781103,0.03040503750284457,0.1001963088734704,-0.07453790901500695,0.0008442052362378778,-0.0245516163356556,0.06413407929672776,-0.04606099841013486
VASP,0.029118754526032357,-0.007754598633250264,0.005396764686388334,0.015528727976401624,-0.02638199398612633,0.08167021226575376,-0.041243033088622434,0.049082176573467265,0.05651146214960944,0.04355880958909091
PDAP1,0.009004417548419394,-0.008405488447508502,0.014215040960068068,-0.030559523373685636,-0.023769115095965083,-0.024557180322198887,0.01831021765340516,0.012394169870138852,-0.01128554283400598,0.046231417544276725
VCAM1,0.008927172131615119,-0.05404380347965675,-0.006989458518020818,-0.009117036061626787,-0.058797517765600375,0.0036132096769359127,0.036242385003818565,0.03163126202385754,0.006728527025113748,-0.02407130888559535
CALM3,-0.03895136018631125,0.06618309079696699,0.038225147981930926,0.03200871151235527,-0.011775548648172034,0.09754878646917367,-0.009693731330193685,0.016744608006373903,-0.11718767563684343,0.0494683271146929
JAG1,0.017237214282675595,-0.04363822483485158,-0.03855425553258485,-0.018120530635857654,0.02301727951200801,-0.004418389330349408,-0.089536028088299,-0.0036947622729018763,0.04136185278052452,-0.11893186549403374
CFH,0.01834037402286636,-0.01671725137670441,0.04193662423396913,0.02404097444348117,0.0384609251588985,0.08216553667139012,-0.0805563352350308,0.032731202494849745,-0.012329200221296117,-0.08547933428230477
VIP,0.0289522286874913,0.02288239149999565,0.01364707031691746,-0.009440020810712027,,,,,-0.03390454202872286,0.17882273306557864
IL7,-0.02995001580281381,,-0.0018875297382595733,-0.024100663892637327,0.14357416184610777,-0.0026942079222220367,-0.04021390696685963,-0.024889784758535143,,
FGF8,,-0.02279307214403395,,,,-0.02331068763033238,,0.03168822592035403,,
IL27,,,,,,-0.0037527664827588275,,0.22015644413698776,,
PROS1,0.027787461264840833,-0.02708958152371639,-0.018063787799380032,0.011805816160330185,0.008308730633938059,-0.06870698951533502,-0.08199523959906499,0.06936635258960412,0.002636885494677935,-0.05959252708535641
TGM2,0.011139393533079764,-0.06225791515610611,-0.0011035258936836106,0.028974150330053836,0.010111171453846865,0.02363377520232938,-0.0902359257894372,0.03370081031460278,0.039099196583451595,-0.07163922673341316
C4A,0.05650068355180314,,,-0.022840154583302484,,,0.01970650544196598,0.08091679523014803,-0.031210912665457797,
GPI,-0.03083904820540121,0.017103408533701944,-0.008183905226236575,-0.013996731809437817,0.10452690117930374,-0.07189113339137142,-0.061899697688691815,0.04364504773515602,-0.01660581111837501,-0.003054514871192881
DLL1,-0.04550318661293321,-0.03064498364468824,0.05016988791753368,-0.04809072139432329,-0.010124113099720687,0.0784362184813632,0.010594952377875479,-0.020343335908671514,-0.02515717978314781,0.017564193242112155
ANGPT4,-0.04045758109054653,,,,,,0.007776426967768985,,,
DRAXIN,-0.009277728684974128,-0.02907978949198658,-0.007006628453746009,0.15574885615828024,-0.03026715440732163,-0.04844393959016858,0.014451515900873605,0.014235904602076003,0.14279141284418873,-0.06778173035347716
PCSK9,,,,,,-0.017906230415650065,,-0.012420916001472897,,
NPTX2,0.042290352758142906,0.02592580690222467,0.0075898885566478376,0.022525003128751983,0.018068311302805416,0.03829324068973523,-0.02516629328637313,0.051353432128404354,0.13926093997500116,0.009159809378345792
PDYN,-0.04304272782567408,-0.015172397879520877,0.015384408411412708,-0.007419210126121799,,-0.02050745530956352,,0.014514824004430365,-0.04602136957214439,-0.015381882486796585
RIMS1,0.06771693856564236,-0.006512234332727658,-0.03696070116034863,-0.011866623850807187,0.042411277260107946,0.09044307952727272,-0.048497122686185314,0.00766478116018681,0.004686809502459209,-0.006630624007540296
FGF9,0.03766231487601578,0.015698103316813487,0.039217906977003565,-0.04461075051576469,,0.06276995396132252,,0.03637368728440844,,-0.05295664269291612
COL4A4,-0.033969554134530476,-0.01603273724276512,0.01812185703098005,,-0.009451998056855499,-0.027373995617737117,0.010897144570592213,-0.013664727494657225,,
WNT5A,-0.005552347368036116,-0.019007170016388696,0.0323355100091711,0.007957329889874383,0.0034523882793677262,-0.0036272446094194398,0.04381925439807242,0.008987980857531424,-0.0425620119423675,-0.10409771272533161
F12,-0.04375643540100583,-0.025856964362041553,-0.005288288131824754,-0.013354281835456555,0.029277368790896204,-0.0029721134302331423,0.01761589555290053,0.01743870521773798,0.10269235991517148,0.012982919758849359
BMP1,-0.04407139989121516,-0.057675218819505,0.0014074279438303953,0.07850341822591829,-0.06176475087872835,-0.04390774956668946,-0.09454306861082934,0.013401224654443518,-0.03290758534092426,0.0014984684968184084
CORT,0.0160421862941424,0.00464462674070781,-0.0032011282114200864,0.07783833834572552,,-0.015585093268518932,,0.05695654027309048,-0.06440951951876528,-0.04448670501831835
FAM3C,-0.0014216857820449733,0.06657254006020548,0.04604141812837712,0.046541589280823,-0.02144232358974322,-0.013047080652991221,-0.025111953671823086,0.025726646699127158,0.04046639832565361,-0.051406557647182514
DSC2,-0.03401497788762234,0.04406501676156007,-0.010152400347965492,-0.036801622174168436,0.12442081790379848,0.04325862163193259,-0.007645093531212618,0.02242473494339335,0.05141766358846582,0.1168310310006168
BDNF,-0.02476934825559376,0.04849837773755942,0.021810126941783234,0.0034434419435339543,,-0.016459877808592982,-0.07916076391983955,-0.04054992559683609,-0.03778082044717471,-0.05492300240877479
NXPH1,0.019230832224817872,0.062191422806896185,0.032098456209917026,-0.021225179977042586,-0.04581077010393118,0.046902613419120234,-0.029922582896364087,-0.07486511415428555,-0.02042871580953848,0.05661426043136972
