,UKF313,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
ANOS1,0.01249185532630704,-0.054514690331599405,0.011243873811284645,0.011892195223106226,-0.026152374641141143
EDA,0.06260103800347178,0.07508508272828213,0.014876377252351532,-0.01777293179570596,0.22585161309544588
FGF22,,-0.03425376984705433,0.03186816682969168,0.06704522913783417,0.011625585112177554
SHANK1,,,,-0.03671085203997903,-0.02988652042863533
RAET1G,,,,-0.025675628413150863,-0.018245557109178072
TGFB1,-0.03928419506779813,-0.008489531159318948,-0.08192248957885469,-0.01763669969878669,-0.0010825552591135796
MSTN,,-0.04413304642652183,,0.01376693316883012,-0.024671773437627845
WNT4,,-0.024677351070491526,,0.0670063978043152,0.016200609030808916
TNFSF4,0.01195707277271574,-0.02370404149093132,,0.018844186210494093,0.017599339150048764
NTN1,0.11070629792207873,-0.008492911171353394,0.05475098388765249,0.042210167625611084,0.036080379817271385
CXCL12,0.10459023342577113,-0.006416433857515034,-0.014977852968937569,-0.006614831874423126,-0.026821188691343815
GNRH1,-0.014500927469531712,0.05626473603642759,,-0.028421036550225938,-0.02502438892623742
RIMS1,,-0.008548041666913836,0.0006885639733928258,-0.044403529206090774,0.026906024390151093
FGF14,,-0.04365856057540887,0.06511338847094585,0.0017843181588144028,0.07034439588469939
IGF1,-0.043511207225217695,0.043369361036502324,-0.055298792173371004,0.0654231994727681,0.001817504707044811
TNFSF10,0.026831768429342543,-0.051747528745754175,-0.014653522859828112,-0.033010732268972366,0.11006831495043837
GDF5,0.06465620674436465,0.010159365460708013,,0.0020560701714321915,0.010635207050492505
CHAD,,-0.02780318679878105,0.006853677027091627,,
RGMA,0.07082246122702963,0.03301091590990288,0.03352579451114128,0.04824961221612668,0.002479110805992555
WNT16,0.03541066391575657,0.06531620849114854,,0.0052238043240533305,-0.02770636261907735
CX3CL1,0.05390639413829001,-0.0595840133396318,0.05679008811014032,0.002037870583187692,0.005805421639939186
FGF1,0.005441136600327536,-0.06276618505499909,-0.01708415079167221,0.01301700650018616,0.020288314817637865
ALOX5AP,-0.006130311404733957,0.0638616486338591,0.004567915526264205,0.02289340449082725,0.0036979712296593818
IL1RN,-0.03969162561852199,,-0.04201168597651523,0.025883544767623137,-0.05446324569043205
PCSK9,0.06259507270584876,,,,
NPW,0.04920612806522833,-0.025651836883457024,,-0.05186559547749396,-0.049532326313202465
CXCL9,0.0953250003910315,0.002639884706983779,,-0.02957164567158551,-0.05072466668116592
ANGPTL4,-0.07245378783524978,-0.008892397116493443,0.08419141343625558,0.0509180580245461,0.006696565085712672
CCL11,-0.022417854494660588,,,,
UCN2,0.0034327033914414045,,,,
OBP2A,-0.017932426016435927,,,0.0466675796525377,
COL4A3,,-0.019339135634683622,,0.008422789562252212,0.02397225757242581
NRG3,,0.05748359497417528,-0.00179940018430516,0.02990618898617016,0.013802769359969972
IL23A,,,,-0.008178756834010394,0.01655884521651635
COLQ,0.0007851436801260381,0.025909684493584106,,8.483762788706468e-05,0.017486301548063153
TNFSF12,0.01277947546034635,0.017846146175833254,0.09080584641406482,0.02344573822163803,0.07460423014513534
DKK2,-0.035577385878360256,,-0.062122166347157684,-0.020588662915731776,0.048602967833696796
FYN,0.03908183327346634,0.007696416899027588,-0.09000031085373598,0.02243867491042249,0.013440689285785776
ACE,0.015289062936540573,-0.06891656243360275,,0.006760809216080309,0.032754598374253305
IL18,0.017561733568797755,0.05704710132190749,-0.011363299630019353,0.0733322897358179,0.05630554151658706
PPBP,-0.016758575033110654,-0.029533276567627973,,,-0.020449125581374055
CCL27,,0.08111789768717005,,0.038932628340833816,-0.03784143377423971
SERPING1,-0.02243706726676111,0.0003299030104568528,-0.05265646656559805,0.018039639178529104,0.07473894269803531
AZGP1,,-0.02529934200575236,-0.16882736435232998,0.09129133730728795,0.09540909369098209
INHA,0.03191201002490404,0.012896844584334835,,0.021001342071687253,-0.000379054447713123
SEMA3G,0.022512166562225433,-0.023665788539142765,,0.009559694023765943,-0.03733408353410784
COL6A1,-0.03614605058368873,-0.013904404994429973,-0.03411556335584671,-0.008518885880309161,0.05152415502501887
FGF17,0.020257242526218886,,,0.037504889873577606,-0.031076088942571925
TNFSF8,,-0.0016012165296928585,,-0.009551760916491583,-0.02302737868572048
FGF20,,0.03175218777312512,,-0.03793593048122359,-0.017046313934063258
ICAM3,-0.040384827221537405,0.014838886679434017,0.02837332467429279,0.049193951291710614,0.027866695734788862
LAMA4,-0.001966652041234458,-0.03601841472349665,0.017183772987244276,-0.02609896601230649,0.07533641609898115
INHBE,-0.022045043795562394,,,,
DLL4,-0.007972964251538896,0.04039629111641522,0.004617448459234178,-0.03844360980619821,0.05085611876609588
SEMA3A,0.018963435725590214,0.030048267911444132,0.061057486586872725,0.01239557396143097,0.08597661668883096
RLN2,,0.07221636760024401,,0.006514960163241558,-0.020026159001367446
C5,0.041887510034074975,0.03307138039720678,-0.06212213811578176,0.05629142455649518,0.01541709624730889
COMP,0.018982536037972796,-0.02750527725008269,,0.007322603934923924,
EDN2,-0.01747182910194544,,,,
C1QA,-0.018471288922967614,0.03937073495544338,-0.06795541080044021,0.014499693051710213,-0.03672002043258229
UTS2B,,,,0.003764175811360236,
COL9A3,-0.0018527107585311084,0.011889222723104184,-0.010998702768488926,-0.04315897420811546,0.07740192591423885
DLK1,0.0696124831380482,,,,0.026893210966883668
HGF,0.019011186005609016,-0.038384071050929836,0.05548192956394405,0.05287071548384478,0.05545857278129825
GIP,0.09429580814060617,,,,
P4HB,-0.039063540256127446,-0.05849876688935279,-0.005392279352131886,0.008562074951440065,0.029156560298485165
ADCYAP1,,-0.04631036505280973,,-0.016718627447619153,0.058204624671719926
GREM1,0.049024389998554345,-0.04184006392243998,-0.009436016949480883,-0.021257852647272615,0.007889992068269028
EGF,-0.022785101064880648,0.02688879515517072,,-0.0016343115164860551,0.006514347992775598
VEGFB,-0.08904640562650985,-0.04941669107153426,0.08939001459128408,0.03412465604640165,0.009152902583090745
FARP2,0.037069062103103616,0.10660962426051951,0.1175198220488443,0.026189096394003155,-0.0256135160986399
LAMA2,0.04095817777791233,0.030120105767721915,0.004021252562441834,-0.03858018977205415,-0.006357852099767786
NRG1,-0.019279102633114557,,,0.012871328123387442,-0.005960859895557153
SPINK1,-0.02970056542592688,,,-0.0005220211351250472,-0.020313632638529554
EFEMP2,-0.09104138303526062,-0.07475437105135505,-0.054531486243775004,-0.00847682683158774,0.07466371771519124
SELPLG,0.01605740526149709,-0.043462722066097324,-0.026866473434587507,0.05055983295385305,0.022279386097326166
HLA-E,-0.07815032078600771,-0.05390616895503932,0.12171565669819573,-0.01846345212480299,0.03532211410432019
PTN,0.09328759977421776,-0.03047544939013041,-0.10236225283395675,0.026381768046128223,0.0023022456721488167
CD274,-0.03153035636740015,-0.030576619470059963,0.06386266884659667,0.026827648315282292,0.0462599140775633
CD14,-0.02754166575986159,-0.017217690829164783,0.019315388141738953,0.05272908209672791,-0.01550414213291209
SFTPD,,0.03966866012756299,-0.051064523540376404,0.03964461927884047,0.014370490292813589
SLIT1,-0.0206920550139858,0.027573087547587298,-0.038591394368450875,-0.01260546541424234,0.07653380374554779
CNTF,,-0.023665797877812745,,,
BST1,0.005581745543908876,4.2005767334181806e-05,0.01670312522601903,0.027779607218036368,0.07547595371705185
AGTRAP,-0.02814357533707343,-0.022033032990970012,-0.07919537805768648,0.0335302862706127,-0.013181861103806012
LAMC1,-0.005218833542512696,-0.06122153189983004,0.048761850644020756,-0.019536293975470933,0.052686227309766916
COL6A3,0.03686737157637466,-0.058038799187512084,-0.01649528177782432,-0.0002227981496479355,0.044053906741050204
FN1,0.029033892470741455,-0.05637953739384926,0.04325545889967818,-0.025374910460122933,0.07001848092411277
MIF,-0.1120135008895749,0.021566193789933297,-0.13618325765665248,-0.02047455931469505,-0.011144107794446328
JAG1,0.015916190903131174,-0.010203475140276507,-0.01456281699666735,-0.017881273153500066,0.05762025822706791
NID2,0.03415994296682706,0.023113559173552768,-0.0676775221638478,-0.02322972783050921,0.026266338238206875
EFNB1,0.0008827014539099776,0.017193738070733766,0.07484901688650665,0.03909136965698011,0.03564059267148048
COL4A2,-0.015553670351728622,-0.08355207685138864,0.025849757615449342,-0.01671638869265724,0.05316184122334754
SPP1,-0.06761737901106603,0.048357318219296654,0.02768664932581312,-0.01738944575839104,-0.004595256677814379
PODXL2,-0.015760117283856418,-0.0625471611682648,-0.016115967720691238,0.017532666355985164,0.03198259578181438
FGF9,,,,-0.02430772480073169,0.0978785863705824
ITIH2,,-0.02409686620056051,0.04220769186215424,0.018382525742601036,-0.029661680305552534
ADAM10,0.04785836483759177,0.02906301506328397,-0.04674259367751456,-0.008614055940206481,0.012956960343591785
CFH,-0.01591839237553381,-0.07306657869958313,0.0683128350894424,0.0414096638064027,-0.03272002515216895
COL4A5,-0.007472000469639587,-0.03309943111161098,0.0038873470302827513,-0.007233924158435237,0.0749363023645223
LTBP3,-0.039481129119262146,-0.010451757992202304,0.01043407132829008,0.0481125814708894,0.07243012612432168
GNB3,-0.01627554876158601,0.008702909113775649,,0.015255822577760455,0.005285686531168647
COL6A2,-0.08541576829148607,-0.05936648560608009,-0.018908926833023823,0.01102889777999005,-0.001477901021168866
GDF9,-0.024375641130501023,-0.03474340743319083,,-0.018192343108911394,-0.031657485934345385
NCAM1,0.12492257388444716,0.007026295596214051,0.0502007404840373,-0.04481145854421737,0.008945751968019408
APOC2,-0.016708754515031902,0.10660644942487255,0.0041171718313001305,-0.060486416140537035,-0.017520974826510435
BST2,-0.01985748577092112,-0.01651363706205453,-0.0824972834857723,0.020716190567006437,-0.0945372843997185
COL5A1,0.008851482217093825,-0.04886474697630579,-0.05400821162474686,0.02073995526541814,0.05458619328392476
CALM3,0.026433342778099483,0.003353267105607003,0.008687527635291716,-0.03036960045016571,0.020315136800390748
THBS2,-0.0013618391024939524,-0.023393578983005883,0.010142965684378528,-0.011713909200060666,0.04031553762889842
SERPINE2,0.007489666452247521,-0.001954626665564358,-0.004607664889775186,0.031091522419747174,0.056441630312350395
EFNB2,0.00648078459831385,-0.049697110737867284,-0.0718671621333509,-0.02879301721311571,0.023109113802168978
PROK1,,-0.02366577477691241,,,-0.022838280789413985
MMP9,0.0217410915665897,-0.004398838860648154,,-0.01870550614691968,0.08627475445772383
DMP1,,,,,-0.019376014109471287
NPPA,,-0.014422449688459767,0.004500103917283806,0.07865898399993834,-0.0029692350762412292
APOB,,0.07448551160413672,,0.060086395563530334,-0.022838280430829278
C4B,-0.018382146068231017,-0.026282948649921502,-0.06945067199173915,-0.023129869813357424,
NTNG2,0.021426954813208898,0.04196456748796053,-0.06457180861758509,0.013643017167881851,-0.019169683101604204
LAMA1,0.01497300333696614,0.0067573093890135345,,-0.0006956221821735854,0.05529244852798736
UCN,0.006023575201409095,0.02311354137276043,-0.051064585965117294,0.09161412382489195,-0.006014772013261675
ARTN,-0.006237844693401585,-0.0021308518558231316,,-0.011317907391569777,-0.03293596649787607
PDGFD,-0.03220963641740282,-0.03491217217983183,-0.05255410216277875,1.4450724126262363e-05,-0.06012879129439682
EDN1,-0.015373020724254177,0.05168766447777694,-0.07669507527205603,0.0044578261510980245,0.08423567870924456
ARPC5,-0.011299348054139884,0.006947754383201661,0.019978764147789794,-0.03996881568681753,0.02874817331016886
GSTO1,0.022087235823247044,-0.010100073541825494,0.0025215551093376895,-0.033701827153086734,-0.010499743728571133
PROK2,,,,-0.019044994787382006,
SYK,0.010806717307254979,0.019131550074165872,0.0032254205803794464,0.006912270867643805,0.008225301060050918
CD40LG,,,,-0.02258895787204442,
ST6GAL1,-0.018947466152829832,-0.01727192334358154,0.04225777755484653,0.04852963738711345,-0.01658588612264191
WNT3,0.011973299278978243,-0.043187506521770766,0.021764289421609625,0.054296817738914364,-0.03956607895605953
HSP90B1,0.054894366230419,0.06344136073426371,0.028416346065514297,-0.005386882015238044,0.03613566517667311
ZP3,0.04526684103556262,0.056635087571423805,0.03690193858507833,0.03818652224853823,0.0221677645101948
ANGPT4,,0.06482203148620608,,,
NRG2,,-0.05497124392482279,0.06565274510490567,0.06159141904444176,-0.03149630100721409
MELTF,-0.01319466415785793,-0.05791871669727775,-0.10711364930630664,0.03197142799679841,0.080797071956629
NLGN1,-0.024546638369534236,-0.01791865593236535,-0.07718411720324861,0.011696264635891374,0.043902601963139776
SLIT3,0.027450875209482365,-0.0332558232818707,0.012239720599403911,0.03190883852033319,-0.07096086872516336
CCL8,-0.02108675016542003,,0.02343146808885208,0.045871758187740384,-0.021352462628745267
S100A4,-0.0323434803883501,-0.05965383798450249,-0.09732532258977399,-0.013871479131403455,0.012427310876801939
TNFSF13B,-0.033988141591261636,-0.014660576281126063,-0.14353661355111758,0.023791772236862664,0.07842736664626411
HSPG2,-0.0990833794105957,-0.058377885174699676,-0.06586733589524829,0.012557558016677338,0.05362077853953332
FAM3C,0.011841359832709971,0.005468069082104898,0.06731563838434856,-0.015325447701609643,-0.011834702432490676
FLT3LG,-0.03627269361193804,0.004203243283338507,-0.011987856062088091,-0.011995594625134578,-0.020522119115228058
A2M,0.026888813970315024,-0.00820667046065129,0.04397826339515672,-0.004794346266606724,0.08879599932465106
VCL,0.0061457954873019366,-0.07814795034189807,0.049608936026655046,-0.0007680100707391213,0.044525861147829214
FGF2,-0.006834613510019633,0.013858390504402868,0.10712091842963145,0.030302774894989812,0.027266082379958072
AGRP,0.028420487634982207,,,,0.011849100080538914
CNTN3,,0.017602212678145625,-0.032740505322647946,,-0.0621149867001143
RNASE2,-0.003688711037724835,0.03999627637858617,-0.08258123349405301,-0.0003456509066200015,-0.026467612249305217
ADM2,0.023237572464139995,,,0.07360118046121632,-0.01824554799423192
GAL,0.09300008186707487,,,-0.021180397359951118,-0.032973143009608755
IL36B,,,,,-0.0035345178860687254
CXCL6,,,,0.04569639855643589,0.043170762762168434
PDGFC,0.016023914643588724,0.011013217632370955,-0.008646877594659786,0.054437292627827503,0.002190157047354206
COL8A2,-0.07050169733632718,0.044450113628771167,0.04895080572656406,0.045161395768183975,0.06926872361305848
SPON2,0.04543586194483041,-0.08587245724979697,0.01493421132632454,-0.014186404537091041,0.02802912461215493
SEMA3D,-0.021281570640221483,-0.052543483743789844,-0.05030530375665368,,0.03186525011474433
BMP6,,-0.031176858670775253,,-0.04425098913183654,-0.01870526739291317
TIMP2,0.002734569644485999,-0.04814563765600981,-0.03622487821631786,0.03653890792519279,0.07585871249027996
EFNA1,-0.03548910768769481,0.03669938829437769,0.05688907319397626,0.03369304739026841,0.05502725676919297
S100A12,-0.0024527656632667115,-0.025330859475105466,,-0.023395939825338077,-0.016027015702713178
TFPI,0.0009272328827816667,0.03906869602562422,0.005337457261695849,-0.034340338786456856,0.03351472028763604
GPC3,0.132160785049115,-0.05444798319864643,,0.005724237364648674,-0.0498441450017644
NMU,-0.007837252380049486,,,-0.04759067373508608,-0.03921254390845845
SCGB3A2,,,,0.0279106555232858,-0.018705284136299585
LAMB3,-0.014344940291341085,0.02830260583875452,-0.024432187286367698,0.002690783123971768,-0.03682628985480276
LGALS9,-0.0008163750616507536,0.018970861460351374,-0.0719628809398748,0.017255417812767588,0.003818602978334523
VIM,0.0014929734956784068,-0.00948828325532486,0.008704951064296822,0.016663557652852375,0.02796246050290798
PLAU,0.00866991659995496,0.006976742484041115,0.0808814489928524,0.03587874267245102,0.03283502715380279
TGFB3,0.10036555966630283,-0.08347491992112076,0.07927059098973124,-0.03555235369429465,0.05221307259740764
APLN,-0.017585175847071078,-0.03371603496147565,0.012796570369576706,-0.07380005833704757,0.02412088455033507
SHANK2,,-0.02467733641521382,-0.024339713658468834,-0.03338980524302176,0.05115598311307139
LTF,,0.04816782557639589,-0.1534311043249002,0.008398571032341925,0.08668778070415542
PYY,-0.01651434342345504,,,0.02654153677486119,-0.017046313934063258
PENK,,0.09057060948655256,-0.05651744706527423,-0.02543163327369495,-0.030807023205898024
CTF1,-0.024250081333778935,0.0294686098751428,-0.0626700487794442,0.02795759710844799,0.04115685440562114
COL3A1,0.0339193485166305,-0.05142531601077692,0.03340676480744522,0.0044493108169621895,0.0492500493691838
S100A10,-0.012846068202567826,0.04309862151013018,-0.03955578399880951,-0.04249941001093188,0.0025228019047302108
FGF13,0.051997396608083925,-0.001442706294253625,0.026262956469902114,-0.03508364219361195,0.05714057511432501
SEMA4A,0.07834339069154692,0.013877239847167499,-0.040128617598211236,-0.01857899169810841,-0.028762705518855593
EFNA4,-0.00875819342675089,-0.02787849284791463,0.002738274340211936,0.013538146650109316,0.023551955646873197
HSPA8,0.09377804095274593,-0.04176892396489437,-0.03290684839905743,-0.045856422072462835,-0.0273247514223302
NPB,,0.051276187689100555,-0.03537269188350525,0.05621471780148377,0.03745968336190829
ULBP1,0.14915259489163124,,,-0.007543587008479466,0.02259394078861786
SEMA3E,0.07171857489682444,-0.0076038156222447304,0.07863069064126259,0.013890016281714096,0.04114512656270693
ADAM9,0.019533155989173,-0.007570683120174212,0.010934994249401874,0.037917126502457474,0.03258591357748043
ASIP,-0.019166128147429334,-0.04784449439566426,0.09428295218756108,0.05893172171912332,-0.028096914852117932
IBSP,-0.044135834055107466,-0.02981282559411024,,-0.044432460866888936,0.010331160491338007
MMP12,-0.018603163221828155,,,,
FAT4,0.01689036493540309,0.03077489076302422,0.007056018142888827,-0.04900977360160462,0.06197549887617361
MDK,0.014150246283099905,-0.027679348726849767,-0.0007510932628131348,0.06915477116985033,0.05804533076564173
BMP5,,,,-0.026013054441809423,0.005037207773302884
CAMP,,,,-0.02778338706017948,-0.023401507612498897
HSPA1A,0.010679669431192224,0.11507040052808176,-0.0881731786113553,0.032955507094366863,0.024296970633526444
SEMA3F,0.039124267535128876,-0.005780109091986296,,-0.015731888657026457,0.0609046439494363
ARF6,-0.04550986152955269,-0.011569263162153424,0.008936195985847706,-0.025617347371944515,-0.006050506267098995
IL6,0.07548945315501553,,0.08581410510506952,-0.017520698733698704,0.09918685111298785
CALM1,0.0024587902732325596,-0.0552202606486782,-0.046549725724835934,-0.014171176244020714,0.03621677522435846
VIP,,,0.00016282485366301552,-0.014143964489243696,0.03444459691129298
NMB,0.010459468668530267,0.003481733980467792,0.004145804318345249,-0.0018960397714856481,0.04796295198239246
CCL26,0.00020730339166625576,-0.027803182137576585,,0.019847868206589486,-0.03617403839030827
FBLN1,0.022376292056226606,-0.05233254662520079,0.010943692086432475,0.052126135620596765,-0.022698851517716192
SAA1,0.0225532960316369,-0.019070765575030787,,-0.06414566824669926,0.07844753558930631
MICB,-0.01959474117940359,-0.045340386964305486,,0.03831822020514586,0.03011687462627335
MMP13,0.04079130189404743,,,-0.02543162252976362,
F13A1,0.01066745578464825,0.008169923868156683,,-0.040909055265271624,-0.052654665345805665
CXCL11,,,,-0.021487161773427455,-0.03643413474576675
COL5A2,0.013633324253852497,-0.053195424798380034,0.052498404581990316,-0.007134700844760175,0.04002792422068831
EFNA5,0.022102927317018968,0.04286670740588925,-0.030789604633643684,0.05815179108701724,-0.0029167854338696133
AREG,-0.00022196114636688916,-0.031707827357364146,0.04574027196003738,-0.007980903465099866,0.02570760790847046
EDIL3,0.017968324770809257,-0.03785851612177557,-0.040041275407764663,0.00966284109736433,0.048274605950269105
CD86,0.029207809173011186,-0.04982620851992421,0.0038769356108766177,0.025186676457480815,-0.01675481922000872
HRAS,0.003066315529498145,0.011948013975625104,-0.05007963787873694,-0.0012840505131828958,0.10336166557696808
C1QTNF5,,0.027512781379490925,-0.05542959801942902,0.0027669589325054335,-0.027876648197140863
RLN1,,-0.02225058710320053,,-0.019986644635456515,
COL4A1,0.019015260060765697,-0.0854398946828287,-0.0050514768100649605,-0.010874804938573259,0.060471684227853824
CCL3,-0.031972173743424245,0.005841643998688833,0.01572877248169163,0.04147181838291536,-0.10407721013984943
BGN,-0.08023319766982254,-0.11355490115744052,-0.005123226007565699,0.001986514082132354,0.03813503737633588
RETN,-0.016266632185642917,,,-0.03471332825977367,-0.023027361420243184
S100A9,0.034057634620534016,-0.011435907483754589,-0.02000285183858919,-0.002423477424139017,0.006597924537895826
HCRT,,-0.01655763258824521,-0.05393673764039716,-0.01679743237011372,-0.04291451060909296
FADD,-0.03824546589335793,-0.07906342937435434,0.08049167953092465,0.05924771909486878,0.03430700480897824
ACTR2,0.0863332343976189,-0.03189272645343048,0.08922599432588513,-0.006422688327645543,0.08594637126448017
BMP2,0.15889649113470505,0.09003909574568955,0.039062002175758156,0.049726287241031834,0.032562818336604
PDYN,,,-0.06401680621899147,,0.08494578860935836
CD55,-0.0023729743513342034,0.027642384401439745,0.019437970097230292,-0.004579794131204421,0.019759660453924747
OSTN,,-0.022968399614354502,,,0.0017246994092734527
CD6,-0.02746247242918607,0.0037146632702346086,,0.014528527119387243,-0.03265522369035913
IL16,-0.018018424912176274,-0.002104797192932068,,-9.45023445524068e-05,0.006905508658514714
LAMA5,-0.033371306966953576,-0.04903863328260905,0.023899237239169882,-0.028324093275760208,-0.005112456315030595
RGMB,0.049676837270589067,-0.009497183278962448,0.04111568171279844,-0.023992951469253884,0.030278277208536132
INSL5,,,,-0.011662038243768243,
IL12A,,-0.010003380194496633,0.03188169038327107,0.01370901991573375,-0.03221708870946727
S100A8,-0.029160233873046244,-0.0398226487620598,0.04872073415192921,-0.019128652261247433,-0.04807718612266784
TAC3,,,-0.054749904080493246,-0.010827838108653372,-0.05214329440463137
MFAP5,-0.008374635389125248,0.00168547229516545,0.12765328900499145,0.02113051343346625,0.09886433772330269
CXCL16,-0.01758261025757379,-0.013333046517426827,-0.03666168423351844,0.03672639251351837,-0.03343337087013946
AGRN,0.005961197458764258,-0.03985792536056445,-0.0832169907360959,-0.01737219979467698,0.050596110251548684
COL4A6,,0.06900451881928372,-0.03155969764174057,0.01388188393851129,0.05733724149590588
FST,0.019350307140298093,0.026211363378285463,0.07803429276872167,0.05247892782273404,-0.040380905350929426
MEGF10,0.0031443593420768575,-0.03361928227196,-0.024016002655853748,-0.009631427524472916,0.025836499423221415
C1QB,0.032511295120640285,0.0276553599317532,-0.01561569536652911,0.039188402830206186,-0.07553843767627128
HLA-B,-0.04654112403991235,-0.07364877702538251,-0.10685722070687971,-0.026503677998601455,-0.02428582491653092
PDGFA,-0.05942719518283487,0.02418470619074823,0.015458953875511269,-0.035352654341699666,0.029687970252751477
LAMA3,0.02218987476386915,0.11295207039493527,,-0.005591936687898725,-0.027056977886408727
DKK1,,-0.023319534609654885,,0.040463231833921066,-0.004902514078846571
INHBA,-0.020544809745256378,0.05856860345408605,0.287711155944867,-0.0036384400606746803,0.03063719273026643
LEP,,,,0.0609452613921896,
IL7,-0.026680680275108143,-0.024344481366624003,,0.13878400655310463,-0.04519388938101081
FABP5,0.008098258016257432,-0.0012940580671240139,0.07379813042035954,0.07731246867451809,0.03938419411154712
CCL4,-0.010140674256917491,0.02287156148632654,-0.047444097097670945,-0.014785788981047343,-0.06622905582119266
FBN1,0.06100398538153878,-0.047871318216589194,-0.04026359220353362,-0.05863245852441718,0.023160383098280383
TCTN1,0.050966735090798194,0.04181710092858004,-0.03070919202315087,-0.01939718184358722,-0.012644401962404853
NCR3LG1,,-0.024344494292695758,,,0.12001059059228408
BMP7,-0.03456967002822333,-0.014443196524072055,-0.0024639553654283277,0.023761534026072156,0.030082622087958658
NLGN2,0.035039264436190286,0.0012571646170568779,-0.008271064867918853,0.037254422967487835,0.03322970276140782
CCL25,,,,-0.03141636919333353,0.002325029124143662
NPNT,0.06690916843962101,0.014590679989794948,0.07472291549547011,0.016025634729616555,0.05948244241255567
KITLG,0.026949446436543754,0.08999179406389328,0.11484607773444036,0.04372873237771605,-0.014753531748619934
MADCAM1,,0.001575995678231942,,0.0067934188647925785,-0.03431308431230752
F12,-0.021711171302847394,-0.03780652580565104,0.00038493067425308583,0.05661702169151428,0.04570973304944855
S100B,0.03794997537869981,0.056768922480304185,0.020077907019084486,0.025350704813246066,-0.010233822159291504
IL27,,,,0.025861655142032307,-0.018011640337881364
CD99,-0.0704603020019791,0.040992077151192303,-0.09976381278121456,-0.007375975556433183,0.0491335426285441
PDGFB,0.05547868991218297,0.006772525486779378,-0.05586467383787162,-0.005006652700461432,0.010299545577387086
CLEC2D,0.03823235042684772,-0.0090565974374558,-0.043297568186533485,0.07898389041592135,-0.037630504992012606
F8,0.007832958094533445,-0.004923492866705324,0.012038683162514635,0.023479284412960134,0.015241294619959222
C3,-0.00721255108167603,0.03302131132373986,-0.08159268973913808,0.013615756147750476,0.11432126715328605
DLK2,-0.03704826793230864,-0.025969167747658044,-0.010904819479963364,0.048880362227607166,-0.04586442022587425
TSLP,0.018554100514041636,0.00239534828393029,,0.02104968746025355,0.018394315952577497
OSM,-0.009006857500296866,0.0009966238707310952,-0.04941213226844706,0.01570752024010542,0.0009227129781267114
PRND,0.015351566374294731,,,-0.026395203928145757,
SLPI,-0.026233044505296656,0.05996863646822695,,0.01626744999742612,0.04062976179996644
AFDN,0.031016959182421602,-0.014849726268526812,0.09556497376528572,-0.026822008517747062,0.05473970375946541
ULBP2,0.06420253583615866,-0.00886642203832772,,-0.08683660108554034,0.02727136713228933
ICAM4,,,,-0.024177878991887027,-0.020026157287077382
ANGPTL1,-0.006856673657883834,-0.044637411338733834,,0.026356297538430346,-0.02023865539181349
LTBP1,0.01583541963410754,-0.025336619194774194,-0.0629240590302221,0.05248841425185475,0.06935428156373667
NTN4,0.07748404928817922,-0.0034741020922433663,0.0017429772947147903,0.023263840759997666,0.09339825338849621
APP,-0.02632393044166206,-0.017128942771595,-0.01921236753997762,0.033919151106919246,0.0633820685990479
RIMS2,0.08314648884540395,0.1148990944044443,0.09997851197339369,-0.02493710157921479,0.013243499323159968
WNT7A,,0.07647799532430394,-0.09550834540672186,0.02017667339733492,0.06000387563874014
GAST,,0.06076951965093293,,0.004094182156697148,-0.027866725644720508
GPI,-0.01473580337298045,-0.011473245893323384,0.06310628130166879,-0.0041505409351644896,0.02223721799487637
IL1B,0.0034240473573208348,0.04277337196098617,0.013338011961035243,0.04141250320057533,0.00274001669014026
SFTPA2,,,,,-0.017046309840060003
HAS2,0.012697556888612311,-0.036592004110356416,-0.023300863862237894,-0.01237714214137145,0.07776107526679978
IL11,-0.015760112155056925,0.0047715428076285605,0.10177769488007811,0.07597687527824325,-0.04256412921133452
SEMA4B,-0.006592261901230742,0.03048746687663842,-0.030455937652956663,0.05469661436266423,0.023598438489673107
FGF12,-0.03135369029734444,0.024939652630996383,0.07593791049422292,0.05798830716231687,0.08295931362405898
CP,-0.05705354594144014,-0.04448645163849918,-0.007143411312990748,-0.036515771050748824,0.035240206181211126
NLGN3,-0.014936526149181159,-0.05116708425756417,-0.016060543137240396,0.04101217396990012,-0.017612673384968552
GZMB,0.008811669521155889,,,-0.033652753182595356,0.05117140551932727
PROC,,-0.014834381002584602,-0.051064585965117294,-0.03996379672423019,0.01499572212016907
TNFSF11,0.06082576344358914,,,0.0585334499328227,-0.01777487280527377
AGT,0.07304301805904159,0.07498894302603838,0.019952549984807205,0.012465690469944442,0.012335905281593264
PTHLH,-0.009890038847244058,-0.0004286245314687975,-0.05518343660128739,0.01935460321781063,-0.0260033912614927
COL1A1,-0.009071101584035596,-0.05557298839441428,-0.011426607612521308,0.00038472674438982344,0.030217517962813
LAMB2,-0.06959272475057401,-0.0077870807251673654,-0.08980233229339656,-0.024162782434939453,0.0015899902471425572
DSC2,0.045474812303743645,-0.015066665196309037,0.07601610820167554,-0.0008589300451701848,0.03927716424745576
WNT5B,-0.043595119486434,0.010851544969329545,,0.0020787287901353883,0.04642278720680804
LEFTY1,,-0.026308410065652856,0.06016067279837916,-0.04175227875535288,-0.008893843545722402
FGL1,,-0.009429962900274301,,,0.0002328845350609167
CXCL5,0.07431712470326247,0.024972844154370795,,-0.007548544266312045,0.04175012392134206
