,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.13970312853269135,,,,,,,,,,,,-0.03613883381573557,,-0.014357367510936065,
BMP1,-0.04831096247321088,0.0373390319873987,0.044468762324372024,-0.05803432329897182,-0.008677168179513731,-0.021788457543706643,-0.04175730198068244,0.06847671965328278,-0.014422159301538165,0.043931929777865926,0.0001796381881336634,0.04743738325706062,0.016484762968103542,0.14020020289811286,0.06369245867988883,0.18114486066921467,0.0902407244294288,0.06455904006386906,0.04545513151669123,0.14487112438984773,0.04860642187221385,0.16613019664805864,0.1275789342091548
NDP,-0.002271969575081287,0.025532954103271898,0.053495368469320306,-0.005909575985731647,-0.02786668968155355,0.020562346969224425,0.034184410534255555,0.07936718383192157,0.035807411169877686,0.03515384774723154,-0.015789595996426587,-0.009771019208646415,0.030273291149078493,0.08677923064820095,-0.021090131145313863,-0.024372858144217576,-0.013187485029617817,0.03521773165080034,0.10756777851655791,0.06434942302049043,0.06928114453361144,0.04120419990673257,0.060200326272708986
TNFSF18,0.037186783274565156,0.10192175204891385,-0.004340673301022771,-0.026315559570018042,,,-0.019666597341755885,-0.035495820653776815,0.06866287915089478,,,,,0.10230272120243245,,-0.0383368448928602,,,,-0.03252304267282534,,0.01807025734602694,0.016672314184641646
IL36G,,,,,,,,,,,,,-0.024568488760558154,,,,,,,,,,
RTN4,0.008624205706579567,0.0019244813118034023,-0.010926520586278672,-0.005546113017027894,8.344568592576879e-05,0.01769991188734274,0.028422595976894723,-0.08460053613270468,0.0019065561281237217,-0.02508895834444944,0.05204182195481574,-0.04667089952512749,-0.0036857338500014235,-0.10078458847727939,0.07538001446471039,0.09902641528374163,-0.021315101599335137,0.0008108757305422678,-0.06646717327881273,-0.10108995911942457,-0.03992459049745495,-0.09888748858058558,-0.09873728660867541
HEBP1,-0.007825522719214419,-0.02649979875865372,0.0744536063365985,0.01049267188879554,0.04038601474194543,0.0064306741970052515,-0.04264268358823463,0.0670061480777855,0.006134974472568545,-0.024282709315812126,-0.021737562958436582,0.04648374389427167,-0.022327357787465047,-0.011869083014260545,0.07908973452958393,-0.050308070503113374,-0.10280350923059844,0.03014770561935337,0.07765103934287064,-0.010574380130215,0.034159002846184665,0.08885733367475974,-0.01197191693871103
WNT7B,0.0726219851546968,0.08067644837074048,0.02715764177506449,0.0772491012197603,0.018123598749648456,-0.013147193643652978,0.043488563993175966,-0.02865359484519245,-0.04929358898237429,-0.022995011169021577,,0.03966288952725957,0.011957502801605369,-0.02754220490959476,0.1765668614333086,,0.06721768419351459,-0.007481260027804431,-0.01984128068243993,-0.026227777922532666,0.011386585892530781,0.024060994617641836,0.009700636659354143
PTMA,0.01483412195248142,-0.045480540662372136,0.029192657200812648,0.03402800229309644,-0.022099420113830544,-0.05912453625895371,-0.061894745317817634,-0.03510403172416456,0.018173631270638636,-0.03244014418504176,-0.0026190888259759078,0.10321713475401835,-0.05368558042945368,-0.007195180890374491,-0.1481631066557887,0.010601751022965488,-0.033167095407731155,-0.05097425966951955,-0.05042580189701958,-0.13602682865170623,-0.05958857181541365,0.00023754405544157764,0.04971498699179591
FASLG,-0.020577809265209836,,,,,,,,,,,,,,,,,,,,,-0.04437909346892251,
CEACAM1,0.051188070930050476,,-0.022557497150198707,-0.017268972197969034,-0.011118551833531398,-0.002485862045144675,,-0.020656766449801123,0.036781253767903976,,,,,,0.07324623233665638,-0.04659624746219062,-0.006004424246964843,0.06407496214281251,0.016040194173969395,0.05854383396719581,-0.03110407065563587,0.005585237663108282,
PDAP1,-0.026919000482674177,-0.017127904699702625,-0.007939778793934685,-0.03536559054715998,0.02693977225788107,-0.03210496256983155,-0.039433229834762364,0.07468547456751003,0.06271523067065313,-0.017763779682660744,-0.07654700847324779,0.039138878195490875,-0.03250642092335083,0.06056729739024509,0.03378958462199407,-0.06628363241473581,-0.05485438876244761,0.02339392570681697,-0.009876851143163914,0.05071078554419016,-0.04525929155713754,-0.04265589465160011,0.012269756992749289
QDPR,0.0018539854418264281,0.054693439926524874,-0.02490753775369576,-0.061551597666157476,0.0010862540354123762,-0.04188522605581587,0.019342559679687427,-0.09433772692158504,-0.011586710818846215,-0.044082622726743195,0.03674875170632715,0.07168162172760896,-0.04460557096133919,-0.03805818988503502,0.014988977428930383,-0.052838795489346176,-0.1167314869633276,0.009450684937899193,0.0854053160022161,-0.11673018025624486,0.06512459764405268,-0.01939892061415572,-0.05693320508168502
POMC,-0.001908481255783152,0.03508519470434695,0.004666545283300011,0.05918405024064967,0.014045741618189039,-0.025941690306895852,0.04270047628488158,-0.004159790507418506,-0.022331575328176617,-0.0006044525902840799,0.05522197051541723,0.061331835966599406,0.0026930704827288865,0.025514995685673635,-0.0467536298631993,-0.020824372114917705,-0.05247060749468283,0.03674806047248255,0.07714081942309599,0.06050544274160438,0.018322001410083645,0.0803424514505058,-0.013770153691688781
CCL18,,-0.0005725625497717206,-0.02348002254889642,,,,,,,,-0.10031482317827019,0.09602942098880207,,,-0.03546832707634159,,0.07074464180578044,-0.02641598124354697,0.09094875064176983,,-0.07361352429257571,,
CCL17,,,,,-0.030336182909974946,,,,0.021977037098331667,-0.007312987145237536,,,-0.022444011981929295,,,,,-0.03506443716248937,0.05034037287387459,0.002222084693885389,,0.009187133349625419,
