,UKF243,UKF248,UKF251,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
PF4,,0.018027673670277477,-0.014415321481465732,,,,,-0.014716192016681184,
ANGPTL2,0.05692923185279894,-0.013639335783663763,0.0540711143437721,0.040579445558413745,-0.002754387173307646,0.052658702281786235,-0.019928950890626507,0.023357585152835866,0.07688613922860299
LRIG2,0.09709897002756276,0.050849911941180714,0.0039009363515104516,-0.015012100019110434,0.020095639508821442,0.026399571071740194,-0.03006783850342991,0.06922746829606106,0.07475830176475035
ICOSLG,-0.03823493375270407,0.02517397085410479,-0.007967649375048949,0.017580885639011286,0.07360058690458576,0.01867783568137539,0.05658731475653362,0.031740882089870505,-0.006918145269574833
WIF1,-0.017632043475688586,-0.012152968593657847,,0.0058712795507861555,,-0.022950621711790874,,,
NPPC,-0.05773958841455009,0.005996378616362061,,-0.019346026602689873,,0.08191959012045104,-0.03534538396995922,0.0018886011594161313,-0.04052906345721862
LYZ,-0.01587456521798484,0.0007842359092330018,0.045208932728831294,-0.017353400285689956,0.04530765199569047,0.02162103801679114,0.00760561471334362,0.015402954856317376,0.05066680282592282
EREG,,,,,-0.029099694298855356,,0.11422582066454738,0.030843538672786167,
SPTAN1,0.029154642531248137,-0.014050477378919348,-0.003814461393239071,-0.025182972765680045,0.08524873206252362,-0.007288321419859359,-0.07809094747738558,-0.012510866374931946,0.04058129306777879
LIPC,0.017208247847864927,-0.022662270271256186,0.008562272898200836,,0.007121222878777931,0.04968636020068328,,,-0.027266979913162705
COL8A1,-0.03373899877884945,0.07127773086220847,0.004815303426080272,-0.04488838784944191,-0.061370544511761764,0.057358626179916,-0.003923574091286228,0.030462277696168872,-0.027892813104110223
GSTM2,0.05724122484110954,0.03412467060206013,0.022050037038818502,0.02796734412411786,0.03195577250943246,0.03182489130518708,0.07931902612447901,-0.04549179672949043,0.029587254908238318
SPX,-0.0248230236566481,0.06958067080029755,-0.07162875317496985,0.019539148476996115,,-0.005896909195158426,-0.005444758950006588,0.027995480642620703,-0.01477445749823736
MFGE8,-0.0918741912370717,0.05061687990088613,0.02302206800713866,0.0052963654607418136,-0.0073236547322786645,-0.025281214016144117,0.11304180452894724,0.01689551576385056,0.10542532582661301
TGFA,0.006985069661098394,-0.03653361103504905,-0.01555045299301496,0.0078103378161755825,0.013573509560510998,-0.04515511936261858,0.02225683301951337,0.04994468668335402,0.010576967641819634
SLIT2,-0.014904761555124352,0.0741503936989434,-0.0022228229072366267,-0.007729578680460827,-0.014888596890898803,-0.0438079702107696,0.0007192740044844493,-0.014022880193976461,-0.012951247497013757
PLTP,-0.011368800886698057,0.006541064935282927,-0.02581633771734424,0.023718129966544124,0.04974994244905173,-0.01714850599990169,0.023069703858572474,0.016105334347262835,0.04091383536453319
APOD,-0.09207883871811823,-0.004480434929584504,-0.049944617847072714,0.011843452971434607,0.02151647249042955,0.045637273625210646,-0.05164867234334066,3.3410838674023926e-05,0.01818267103281212
B2M,0.032423181199697865,0.05074619957850597,-0.0068058586445467854,0.016490137816958697,0.07971521965092826,0.008960974068983557,0.08857984067049282,0.05349899358698541,-0.01315425977623186
OMG,0.0407448675882093,-0.06700291620438653,-0.03474704990609594,0.003659567274375455,-0.01842899628455285,0.03929822453930367,-0.03469300552652695,0.03426557230138368,0.03405188655078795
CXCL3,0.0032401206138189596,0.0739398979318088,-0.02963652908550818,-0.014891944993577936,0.043076383729160964,-0.014025914394111516,0.08387545961072522,0.07502161466371014,-0.030083624394063712
CXCL10,0.018697188587420456,0.044780089699234325,-0.04834497257045745,0.003770001575018368,-0.0096691636022069,0.008522493067732647,0.06693922667905655,-0.01973867966675968,-0.028052660283099756
RSPO3,,-0.024239678833680913,,0.004905911313040816,,0.07555535792936818,-0.007633425924837055,-0.0486287308626881,
CORT,-0.03172016819614374,0.002631505393960537,-0.00011002611763661323,-0.0017199494276171345,,-0.0013533944299971598,-0.026997963879697908,-0.015399746978751705,
NCAN,0.060362274218198925,-0.01752520588450647,-0.05750931533696202,0.00822077239591985,,0.02093432610679758,-0.08768598368672684,0.02743619783519814,-0.05353824033884523
PRG4,0.014548326642662559,-0.026836213165785838,,,,0.0635325019088887,-0.025932788388023497,0.049759153844776235,
ZG16B,,0.12504045078103773,-0.017346496500499606,,-0.009291746113865405,,,,
TGM2,-0.0295195986951317,0.05287402207476478,-0.03368057633789662,0.011841266610950928,-0.00968651705214378,-0.012111748160816022,0.1148699128509596,0.03422785730089974,0.015791306584792126
VEGFC,-0.031061856912063673,0.04724925555557877,-0.02227356951197637,-0.040216341123958214,0.03909200443964979,0.07834179769965821,0.14944009860207266,0.02630298304988559,-0.03968079629822441
WNT6,-0.039394709711608605,-0.00453607221447708,-0.016041983079947083,,-0.014544293418859057,-0.015262826457090695,-0.022458358936142266,0.05795513573901242,
NRG4,0.03156786877859368,-0.016435543419043006,,0.004989524204180489,,-0.02040203660206639,,,0.03296400838160476
PMCH,,0.05288316951225603,,,,,0.03013738908437042,0.05201471270507247,
COL9A1,0.03406835603661361,0.03799256336551871,-0.022207894397146516,-0.008830817993172112,,-0.023247635681608893,-0.0465502237246687,0.040399214688164625,0.010787636438604925
GDF11,0.05225456758401272,-0.010767998781472183,-0.00129584002983811,0.05261562290333396,0.0029746649180718877,-0.05439207088163089,-0.012766847545095335,-0.01162839159586768,-0.016841718549687922
IL24,,,,,-0.020701526159605254,,0.031002894744192294,-0.014481549816962326,
SORBS1,-0.07218127611242453,0.009326242106352831,-0.072938473545296,-0.026549228388514614,0.14493519875597544,0.03392065501735239,0.003576679954386662,0.026646603508928,-0.027457597432734022
DLL1,-0.03107276344658198,-0.050735731321028786,0.0362065942497311,-0.0006068824474752375,-0.010628525075230348,0.11538960538863763,-0.06142435591762707,0.020994127788411095,0.021914286869845367
TLN1,0.0074770717545136365,0.006117078595630558,-0.03193990854680803,-0.019798838592214922,0.08207633828244412,0.06437267779868766,0.08248945275412267,0.01495735529591401,0.08224277305029191
COL2A1,-0.03005018932549255,-0.015248932229742647,,,,-0.014239182672555447,-0.004125639659939687,-0.037743348837574166,
SHH,,,,-0.015983167932929282,,-0.013589771945923569,0.0022750941947790107,0.056998472414137615,-0.03965748661398709
PON2,0.03163638860357608,0.0014112077284366938,0.010345838341010142,0.02269048443000904,0.06671726762984603,0.036235170507924706,-0.052724022162027734,0.06965261914872732,0.03385027142987991
ICAM5,-0.02344253280553909,0.004929995031322062,0.010605114975482758,-0.01976739984231279,-0.019596538080185855,-0.013947046010420874,-0.02958993317882833,-0.00865648054220158,
HPX,-0.03460811508124008,0.07643020211830648,,-0.013920456180920771,0.11544312811719715,0.055269301929804726,-0.04544165530432886,0.014479202453719591,0.03985049498203761
SFRP2,-0.039123607711290094,0.05144443762308547,,-0.004871188710256047,-0.020430577742468266,-0.0006390108907489433,-0.007002543025667471,0.05219303339588221,-0.06460812359797824
CD70,,0.005342243674709421,,,0.03315302174590093,,0.06356518601316125,-0.026735883721753007,
HP,-0.008031321502856289,0.024505220006579977,,-0.01185528244953023,,-0.0056141739681539555,0.07598073080055222,0.017681842651561305,-0.01429949885861645
CXCL2,0.0641386835575759,-0.047957782438735067,0.01240173918519528,-0.019346025088610098,0.00442802009645212,-0.00024073920043079277,0.07848304228160184,0.0077242223999497645,0.02697226114435472
NPPB,,0.05199208231804331,,,,0.09992720807969692,-0.03768020424785389,-0.010909581583169913,
CCK,-0.0902350337579162,-0.00909686273713912,0.010054330525130136,-0.03442149330016447,,-0.044737351092176844,-0.0822745126905027,0.04110216267570554,0.08881057263482017
SEMA6A,0.012743270680596674,0.027396010696491464,-0.0016644239462183057,0.029611533756353753,0.014413867048223455,0.10400553437781822,-0.04752599631374785,0.006933981159808903,0.04283737019236394
IRAK4,-0.0005499033652474465,0.04914552931249526,0.046481039833290716,0.008580561253738229,0.030773941154767552,-0.007979830465879008,0.015269142594086293,0.016537818222676123,0.0003440580531920479
GSTP1,0.05908162792442975,-0.02146488296328772,0.02996499315634937,0.05001270750923704,0.002428966705036014,0.02868207218820191,-0.008602284834085228,0.012437730993370453,-0.01960404662708267
VCAM1,-0.012376302836368216,0.041852613752340125,-0.007835681990910578,-9.833822716790308e-05,-0.05409447173289624,0.024915443568209267,0.044741633232419115,0.03237846130497039,-0.057105604545967116
NXPH3,0.05431696470682111,0.05458525881651306,0.020317593866192446,0.035961256221712236,-0.019214477238925633,0.04088389946071702,0.005808740067065371,0.029427776628508744,-0.010083659160445882
MTMR4,-0.02887563670245771,-0.0021591885385388583,0.01879032191646558,0.005111751958402979,0.014489836496807889,0.027765966559905552,0.027268479063136154,0.026375150943648895,0.061478447191524954
LAMC2,0.1522335926198586,0.05639471996927713,,,-0.030069909211835905,,0.09914740624071237,-0.019018338354576034,-0.014040889491498168
IL10,0.1322857993666168,-0.0011337388598484629,-0.008187040994767627,,0.03154125459089151,-0.01565443526546756,0.10118703910023191,-0.003410365353149868,0.0042524560880197685
SEMA4D,0.021382339160940872,-0.01563408627354754,0.023424089595244533,-0.007124151318921284,0.1032912930689709,-0.016279585277669123,-0.048206714854238504,0.02885702714709449,0.024693554975255553
TRH,-0.052318588677783495,0.03876266604688528,,,,0.057452922965560906,0.0094362263950894,0.0351240861126176,0.06453917337080815
SEMA6D,0.03924987404822411,-0.04807029783835618,-0.02805349368200464,-0.00961422294332699,0.02708421001565225,-0.003377352988742368,-0.06312431495813087,-0.005219487772873799,-0.016828311155475076
CEL,,,,,,,0.03807552030924755,0.06274343397452009,0.04026256765361404
PDCD1LG2,-0.06083958648971078,-0.023247116316937013,0.05394151291324625,0.02474802181899434,0.018805274012519906,0.08706052854201556,0.08361323862362868,-0.0036451430781174955,-0.02823596687314681
SPINT1,0.0020845317483582917,0.007350066046854531,-0.051622253704031555,-0.02274908797294988,-0.034561512009893144,-0.022977340859216763,-0.05333378518592078,-0.024980401378688635,0.03861792475660662
CTHRC1,-0.03715938166972769,0.05892566042523778,-0.024064784916106176,0.03454808340903783,-0.013584896660902486,0.00772405948905124,0.05951750427582307,0.00702096501972282,0.05076284584784406
PODXL,0.010280035750432482,0.00038697882860396426,0.008555277678862504,-0.004979979685905611,0.09714939190022907,-0.017282517231243084,-0.020455084692333165,0.04473491345003442,0.06527752691863925
JAM3,-0.021239095107502447,0.01612142388411297,-0.011149707548421884,0.024167237854661523,0.029145438154485254,0.05312669270169483,-0.04042206736040812,-0.008885125981081257,-0.03136694945424602
TGFB2,0.03977059691624507,0.024592299033942104,-0.0020041295089343702,-0.028120350866425385,0.038418311102194944,0.09008821586712405,-0.08542296667513333,-0.0043351920523679935,-0.026804023825744778
COL18A1,0.04030500065165812,0.03773493491064926,0.006967553679577351,0.07126532841828766,0.08017555354779106,0.032310493241331145,0.07822426932590237,0.04225904774211664,0.04564077708115622
NODAL,,-0.007700726275030072,-0.01545111931053595,,,-0.009711503226555195,0.03817697049460382,-0.017888125335883482,-0.046343163451608126
INHBB,-0.040624730935750114,-0.03346007068129195,0.006249219430980003,0.021644055286392298,0.09946248086628588,-0.0072545091066994576,-0.004367901175394133,0.06982710854474236,0.12046504141566651
LCN1,,0.11138715660268289,,,,,0.06289646223002901,0.05614807033962869,
ARF4,0.04781740592852377,0.04116208025020668,0.04076152011681251,-0.011813439885375745,0.10143956349797505,0.06245267224876676,-0.029577192036950892,0.015010026195817552,0.021272736598172387
CXCL14,-0.09856230740807402,0.013895447758299134,-0.047988841585576814,-0.03702746466973452,-0.05210027983167284,0.04509502298447543,0.05138995126325611,-0.008157663365021783,0.021227232970618203
LIF,-0.046142196563540995,0.05557377569970516,-0.019552505134199833,-0.016503018600092133,0.009366156742264087,-0.0053928038262623604,-0.014015628905723478,0.034183921554925535,0.04732173211715067
IL17B,0.04129282747543441,,,,0.0044543897258583175,,0.04604732075369867,-0.027048450974233217,
MMP1,,-0.024911554372606736,,,-0.08538400330358473,,0.09475916113128571,0.091042223066527,
MATN1,0.06872989157960803,0.13841916923372458,,,-0.0026343342983039166,-0.014239180900557296,0.013842160400099073,-0.016234661905882613,-0.031162464213033838
ADAM28,0.12301729271672038,-0.007471034409112263,0.04483067154167131,0.03254571466483953,0.038419865809258845,-0.005934164869082862,-0.060037527892763835,-0.006233693180551806,0.031258243356592316
TCN2,-0.015199383735671984,-0.021129040089105783,0.03041446948458661,-0.009655804918207259,-0.0015813917875099662,0.02528035828338533,0.06214597471357178,0.03804887272601506,-0.0018000474773274538
THPO,,0.059705045330366135,,-0.0008907238433078483,,-0.014239182536247875,,,
CUBN,0.07324705707654842,0.11393634331537174,-0.010148795550146918,0.023235781177137482,0.010231531054028393,-0.007083893943807528,0.017032816464102447,-0.021732231185656804,-0.05650509179236018
TIMP3,-0.0074564761348419615,0.01984610220146806,0.018880302010937072,0.009257022544275345,0.014206475221143612,-0.03632893380312925,0.018153280772856738,0.002258954473349262,-0.02993724260158163
PIGF,-0.01252152466061907,-0.03605624246534519,-0.014982219730495249,0.02518983478815994,0.08031465116271824,0.0037327073782635603,0.006884159498821206,0.005900959066198396,0.06903789786147024
CRH,,-0.02117037067817203,-0.019391113992665646,0.005151278874855436,,-0.019475534189103024,-0.021640309525881446,-0.007694190766301368,-0.013763925167669378
BDNF,0.031560720423791426,0.03788198714197641,0.020238373214553122,-0.02793620194337314,-0.0319320694645107,-0.016036976684882867,0.015394062560482005,0.08361920982962236,0.020989537344685796
CCL5,0.03148192803694296,0.040939145285499516,0.014785648281963706,-0.006757973228109398,0.05070127536464483,0.015496806107966879,-0.0076194809874166915,0.022233524987085976,-0.02953096132437417
GAD1,-0.010365692592861376,-0.023062811968539588,-0.03874052980777686,0.014380699025515606,-0.031013233712100293,-0.05384444223904308,-0.028165417239151985,0.017362837922390156,-0.046116866039870176
COL14A1,-0.049067595181137146,0.01562431004693326,0.0036582330387367364,0.07100978179285881,0.010254809670273394,-0.010014420047324536,0.008104848885654718,0.05636187440570916,-0.01768012434557941
HLA-A,0.035386103589807025,0.05676651259966364,0.0015674921724197128,0.0028299484976807266,-0.012094367692403454,-0.0038600384023165933,0.11557115686489894,-0.029589675591924828,0.06039550758914088
CD5L,,-0.021170368228921394,-0.027254830326897624,,,,,,
FGF18,,-0.0191553568296395,,,-0.02149504144033119,,-0.013575441421503612,-0.02637014649116076,
ADM,-0.009409532947290812,-0.0021993332110332073,0.009338450397371767,0.0328540443157373,-0.050441301118726085,0.006050117078889247,0.05718837173708353,-0.030679376698561273,0.024803129049784836
CCL15,,0.046528839992124926,,-0.022061374221725723,,,,,
GNAI2,-0.011031053350572393,0.012669287663564234,0.047668712469049516,0.0015349716145081405,-0.021925174439499807,0.017983473432242644,0.023938812797910384,0.039827303034550225,0.03977514109200996
HDC,,,,-0.020905867570107338,,,,,
COL11A1,,0.08152154060876701,-0.012020135888852744,-0.011901193576187605,0.07883444746994102,0.08586987988215047,-0.031207403558390204,0.010528773571853608,0.03672977706365459
NUCB2,-0.0069052996026761765,0.015021570652712249,-0.009263316823280828,0.06539846578292807,0.06327406457053253,0.020175742381775507,0.024068560814396733,-0.05760808611280045,-0.04422631009223182
CXCL1,0.030153757094638908,0.010208739136168743,-0.02080202796138302,-0.015627494325815103,0.11276076909030973,-0.019317166726761276,0.0806401531902484,-0.028676671153760266,0.01925680833756408
VCAN,0.062298598170412806,0.021705069477752397,-0.05457979500203972,-0.022256287203328725,0.1239267735023834,0.09989922187829171,-0.0651007033274114,0.07679831267674692,-0.056044554501021936
MMP7,-0.05975282697705267,0.0709942941872721,,-0.0202857763895745,-0.04261210156435854,0.008570989843325317,0.10091311694635416,-0.03704678612147857,
PTPN6,-0.008137330995625044,-0.0169454887771226,0.04142200834432395,0.04720751466290728,0.04221794529713296,-0.014868066518355543,0.07016535236847413,-0.011332147344145851,-0.026425224537733952
PTGS2,-0.03270250912553926,0.051664617156593144,-0.0014014705100124701,-0.016653192018921473,0.012132977763545105,-0.011707752820010695,0.06693308975843669,0.010922297172530779,-0.038524742471158085
XCL1,,-0.02319893704388152,,,-0.0062812402859125085,,,,
CD58,-0.031154151543851087,-0.01985008079249891,0.036905070994861885,0.007308713524788419,0.056056831713420636,0.011260529999235595,-0.0232048620529938,0.020102895051235803,-0.030952255213707036
TNFSF14,0.0067874227464573104,-0.00901281447868614,-0.021695829365975083,-0.015263949776724283,,,-0.023480246772690838,-0.028748932576737912,0.09537048461961932
CNTN4,0.01753462000416897,0.03107620194560815,-0.01698342601754764,0.04962211778998343,,-0.04478090034362146,0.020262154872559664,0.015925021096919137,0.012807903376726175
INSL3,,-0.02078196601810312,,,,,-0.02611296283228446,-0.016687429812302916,
BTLA,,,,-0.019492585930735763,,,,,
MFNG,-0.02769197189235645,0.05603964533563545,0.04449513584177576,0.019664194203876634,0.01319956328217575,-0.009110903546529756,-0.01966754070884803,0.0643424678665846,0.07198347267710314
ICAM1,0.03073723207870177,0.032577499379347286,0.01717852538690412,0.04164149273257244,0.005508141151113897,0.011752084308842328,0.057355173336003915,-0.009053953093974443,0.02145425888119402
PROS1,-0.041891816233017985,0.07245992832842242,0.004262691555895822,0.04631841488058442,0.030480012503246404,0.006687540892253849,-0.028754224468595733,0.012155191396561084,0.053364421713340486
CLCF1,0.014374840323082307,0.044175480205266696,-0.007490698151962392,-0.03439459477656134,-0.034784547814566934,-0.017161384615726444,0.06880439656372833,-0.023451473147199812,-0.08506605976355992
PSAP,-0.04796323672072542,0.03649008775375928,0.0017103985354771471,0.011269008231409496,-0.037531975701795374,-0.02892166393886049,0.07123705769086446,0.009619784194062491,0.07390042195023408
EFEMP1,-0.07046866722814756,0.08797391332225789,0.009630169234481043,0.02702762119398145,-0.000800046667485719,0.0503044976558073,0.025160514330967585,0.019874170335367786,0.009333300612266258
C1QTNF1,0.010238215371687141,0.001456173701230867,-0.012757475844806217,-0.03387409506094215,0.01752630813466936,-0.01976043622261969,0.07405238231971806,-0.025950197714462563,0.0294176927991235
ALB,-0.003861781050734007,-0.032129461767825856,-0.017050833880016637,-0.01733662308844303,-0.019596544522766955,0.015099704459740196,0.049984653177311225,-0.01616926925727644,0.02045540779395355
CCL13,,,,,0.023055593607897305,,-0.01743011491168491,,
EFNA3,0.09269802895501779,-0.022356502735171365,-0.009233080271827678,0.05826493774393587,0.04753808357334206,0.026846737425098386,-0.009981182701282348,-0.039789266454090755,-0.009495694147767535
DRAXIN,0.009959096936241123,-0.016309781164942364,0.01628491501718386,-0.013920457600077896,0.019049177215115422,0.024406143177389702,0.0381306760761682,-0.038402464266020335,-0.021977547048887384
RAET1L,,-0.01618935336020756,,-0.01667288079351506,,,,-0.01689306075580744,
NPTX2,0.043850533180019,0.011457365513194264,-0.03789034163980341,-0.00796278028304822,0.12383727125068308,-0.054934762561792916,-0.0050560184141241514,0.01993728396266182,0.0336295680813548
