,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TIMP3,-0.07563376911506949,-0.06217287306038931,-0.0012716877740624108,0.09397379334293733,0.05142130476232881,0.11091079694882668,-0.062038920320984195,-0.14614324917737417,-0.02049003370585875,0.010275613872602398,0.032329492950011134,-0.010058506021522378,0.0025279108256547433,0.05275065853597866,0.013558621367121734,-0.035190138145484114,-0.03464704379633374,-0.1043899503757782,-0.050357554409004815,0.05874370784615761
PIGF,0.012985242061885095,0.012447244318235434,0.0072083865291041535,0.0061469372582915235,-0.010268933723214538,-0.025249643057465108,-0.028063336653420867,-0.14734252538744827,0.03149732113321627,-0.017347776390635283,0.005681988037818375,-0.028349000531186965,-0.04922106220139727,0.005076249001901339,0.07147493803758392,0.1785171052847971,0.08015234646110773,0.05567872298636927,0.026139702064507688,-0.007431277110745428
CRH,,-0.0009239272816717175,-0.016941221932352174,,-0.02796701179069171,0.09814984858429075,-0.003407980958025566,0.05080371379646017,0.06159126533040257,0.027375478440712836,0.07700019646874107,,0.04897633051210225,,0.06308260885676267,-0.0058609604484688,0.08531680120404046,-0.003659527646059978,-0.013594513958970406,0.13176369650074587
BDNF,0.13144241961924216,0.05184850899383658,-0.015154920499182866,0.04626797501402733,0.030983960260889627,0.026366145726281896,0.07976927180154864,0.2530212976487505,-0.052769923345838174,0.015211468821595246,0.029729033104733342,-0.028287324387717964,0.12481018816583257,-0.031124579772291376,0.028703653213760033,0.07143610251143874,0.06704998184890909,-0.04390229358143636,-0.09528612536461771,0.10277022165521028
CCL5,0.01245080603297315,-0.006054339170336894,0.0357962303308389,,-0.007788609115917359,-0.04091977709474294,0.0225823603159847,-0.06333944983729618,-0.028800390569904914,-0.06254169659395588,-0.06127114365131479,-0.020069204038394177,-0.01824640455948484,0.09159485192962337,0.06386307413508026,0.0637952736408225,-0.05967398936832256,-0.05850447662321094,-0.08246350564802483,
GAD1,0.20831105465701635,0.05310260673657264,0.09982188045468976,0.020933264543010536,0.06097317350956674,0.17250635276894902,0.06771279711865166,0.24114603748250096,0.12892753874782117,0.0568904363390201,0.3647791567106375,-0.02747336508525706,0.24410626804588684,0.02123101568233068,0.06957128073489416,0.1276182294775151,0.09558069232400752,0.07167810294050203,0.1122913400965156,0.20648666678954794
COL14A1,-0.023036986810223054,-0.03830977757813964,0.08967781221368874,0.039381828058923714,0.031170793007007053,-0.03899756907827574,-0.05803639158965288,-0.04949784238486306,0.025972167397878172,-0.022426157067787295,-0.10532938007172146,-0.14034185356521256,-0.0613055360281165,0.011339863380024429,0.04614917306063451,-0.014731967341528936,0.05343206280618707,,0.052257428581577565,
HLA-A,-0.13374372235266568,-0.07250311515763895,0.06724454387455212,0.0002645369336352609,-0.013942774697728038,-0.16420802569940807,-0.12035571512582342,-0.23643492802393876,-0.058589576440361855,-0.04189365087882368,-0.4212807300417991,-0.023759164098458442,-0.23013503296719962,-0.01686056204022705,-0.04740983751544698,-0.22393013351328603,-0.1141034540845491,0.08548622533043829,-0.09097091902500212,0.03484452920127719
CD5L,,0.03829711723330445,0.009051696728296013,,,,,,,,-0.01717360337070947,,,,,,,,,
FGF18,,-0.03499635915459158,,0.017538086354969493,-0.022219581723957847,-0.028791213478444426,-0.002100507092129689,,0.047704656902624404,,,-0.01904158484390939,,,0.049166202204290015,0.012638289324947703,0.03629926230925694,,0.03358512938667043,
ADM,-0.14378486253145745,-0.025590052620894498,0.09223345525970478,0.0687447022925076,-0.044852589980411944,-0.12874916356420874,0.020184721364966237,-0.05709993102916826,-0.10006309097258465,-0.002253551360514835,-0.009588294951158946,0.026121816153072668,-0.15606901181155292,0.025786771573991243,-0.07732247294990806,-0.22440685752468423,-0.012935634533110328,-0.0627831756275009,-0.0614473850971568,0.13724184285212793
CCL15,,-0.011406950454410493,,,,,,,,-0.0026933839302716715,,,,0.09038434272806462,,,,,,
GNAI2,0.00285072828407217,-0.09932509554186568,-0.00719165450647424,-0.03559466912865346,0.011152947767212987,-0.031389745473692,-0.0863411993130055,-0.23583616696795,-0.0364947939361029,-0.08928919053953933,-0.2785473282680648,-0.021640468835410556,-0.12435175209769403,-0.004936253000904586,-0.0745563481911845,-0.06687840008230092,-0.04402095294833318,-0.011645257948173532,0.014332984295358588,-0.05657052779967739
HDC,,,,,,,,-0.0913257875203393,,-0.00299369461217594,,,,,,,,,-0.054628147914505654,
COL11A1,,-0.0010446914138471852,-0.025618122782599565,0.029171333743299138,-0.027151459864408898,-0.031198204394063296,-0.0668370956088563,0.048131976479541524,0.03110729938394358,-0.0071493989099800604,0.049656977340224694,0.002671914715828328,-0.025587787403426456,0.05875985355054655,0.04460559496331999,0.04744103965220153,0.00960888021710237,,-0.009042312363253433,0.02896063813709591
NUCB2,-0.03923006490013873,0.003445677218569617,0.01846303054333759,0.04110492649843068,-0.04818697384436518,-0.04570823953436157,0.06009467557747075,0.01536954688939888,-0.0017833689734535853,0.031546565302063,0.07777264444274232,0.015035462373978247,0.006160769277482709,0.056618281617458785,-0.03938987448807216,-0.07262058208692188,0.04234648419018176,-0.036390743435794105,0.04505619542760257,0.053497952204135765
FGF16,,,,,,,,,,,,,,,,,,,-0.013135291913146645,
CXCL1,0.010871637576054551,0.04723718797396041,-0.018173879668289244,0.05802718335715008,0.07279018526076135,0.0014077863269416637,,-0.032917397120333404,0.020109796667221895,0.004059912405420047,-0.07101573136420508,-0.010954244861181364,-0.001974930450759476,0.1932205055772632,-0.037217811979873935,-0.043339376489042146,-0.014828698529861043,-0.04310709496568207,-0.04243303191879698,-0.06946818144660953
VCAN,-0.07078262118429664,-0.013172674410427309,-0.04551169812432375,-0.07494804843022128,0.028929305301045868,-0.06309646789607809,-0.07754771991342656,-0.20351260607197347,-0.05270927363257665,0.05133419875894978,-0.08277619483798408,0.008806681989640512,-0.2214285616778227,-0.05226196427500975,0.005280250552633687,0.09348497602741507,0.01903107416538663,0.01923182578563126,0.027013632037279738,-0.12897185461115213
MMP7,-0.0030233204142328662,-0.019231718413304802,,,0.016634532980720915,,-0.04368148855933462,-0.02036669693728452,-0.024408904055059195,0.03622301597113789,-0.060813033114831015,-0.02774420762474301,0.009848521794235357,0.015305018045050535,-0.052236878816848846,-0.06975692941940412,-0.07275863949760245,,0.05848470675743719,
PTPN6,0.06342892346897178,-0.010265981400643422,-0.044945420318107866,-0.02794716588170602,-0.02908952808490091,-0.008062063133967486,0.019230497016376035,-0.11865260108111954,-0.04760490108463063,-0.04803274635081934,-0.12548502028873906,-0.01930938426908467,-0.053179114335510556,0.0043868480992123775,0.06340143337744439,0.10404213698606016,0.010218476465304204,-0.01614377518875357,-0.01774281843232213,-0.026193251193063413
PTGS2,-0.036663679908253304,-0.010001513401778255,-0.016219234271689264,0.09530979788825399,0.015485410363008574,-0.07975417118370355,0.027485293711802278,0.2850538119914039,0.013416077097103896,-0.053680478788375695,-0.01832221219915734,-0.02276303065918029,-0.057823271604365005,0.15182242976231977,-0.02519233425915581,-0.1439748492068138,0.000148286797085426,-0.020336609051418788,-0.029064235420873663,0.16958001742648662
XCL1,,-0.02617782485151671,,,0.049527157677613676,0.04808289234226931,,,-0.03332744406610513,,0.003884451371061228,-0.03419667473653177,,,,,,,-0.050590561571816794,
CD58,-0.06241949889493914,0.051917669288959314,0.040386200170825996,-0.005414857433316932,-0.013000734444881134,-0.04862192007680265,0.02075828956388436,-0.15327079898479876,-0.05419150191067621,-0.04476541222458656,0.06550271450060252,-0.028192743784818078,-0.09407482372854108,0.04206045621975596,0.10895745193738889,0.12108268769198315,-0.0016425308890821674,-0.040332731171367375,-0.03952942004008053,-0.009877202422417007
TNFSF14,-0.06670189535127174,0.014708016231595936,-0.018954757340627695,0.019519324967975506,0.00263128698292248,-0.04887538370942304,,-0.042437006186892196,-0.0007669302705451762,-0.03240374235461563,-0.10543204808109356,,,0.01238098357772483,0.016239101699949195,0.011045245564516845,0.0431864957706545,-0.028588801085054558,0.10651036865380556,0.0113449725281227
CNTN4,0.10972545533805393,0.10151069912010728,-0.014837723580181306,-0.009808990093351422,-0.016655274875447393,0.15156835655933762,0.12829030723391147,0.1489326251915769,-0.003169864303378017,0.018443397632467006,0.2794992084540971,,0.12509739997883979,-0.030486189286738827,0.06883326703734705,0.042168096040935535,0.07005192557402315,-0.01033599549309653,0.0949870082881928,0.1889580555518458
NTF4,,,,,-0.020844203354829654,,,,,,,,,,,,,,,
INSL3,,0.03488802330071716,,,-0.009179226110625967,,,,0.002485319947235966,,,,,,0.007180299166921436,0.007105964650248181,0.025826247281606977,,,
BTLA,,,,,0.03010907442247861,-0.023019528087200883,,,,0.026588697917320055,,,,,,,,,,
MFNG,0.02913974496329179,0.017644590742543396,-0.06119288710762607,0.0818559420870139,0.02089441904424496,-0.004076001506017332,0.008470732138503162,-0.06533216335836534,-0.011102197429815663,0.012329073649443063,-0.10556410431541187,-0.043041500705699114,-0.03354216431605443,-0.08225742342426615,0.07557395775623009,0.08307630719544436,0.03020028102964112,0.009440979068416615,0.01645130087007361,-0.11666057114197152
ICAM1,-0.0673108220053907,-0.053132749481522454,-0.0025249692675077913,-0.042550440988989774,-0.030979065660967805,-0.11255875389359814,0.018323257919376588,-0.1447676640331758,-0.025689380335199602,-0.0034809085237996434,-0.13080410767822362,-0.02814416998814056,-0.023457382796199952,0.03315862205892089,0.02242744903296978,-0.04877183174216229,-0.023710755393923706,-0.048239052729966786,-0.05090711543046393,0.016187095661752086
PROS1,-0.095885818465519,-0.04155873788243792,0.005760926021685596,-0.03756643263076506,-0.015982925641694335,-0.12599733861546916,-0.022096514008559845,-0.17231969658658552,-0.07002014760072747,-0.02604654354743382,-0.09325586400379561,0.0080859957100639,0.0005692349043670284,0.03012021063834118,0.023734311628453464,-0.0520840231078876,-0.024607024492766975,0.0016071782567394566,0.01728340690155973,0.1372783042445923
CLCF1,-0.05625776564960926,-0.042162260570907266,-0.04652538453740445,0.0027833634613042635,-0.006721165915580147,-0.06170908682041229,0.022530837991228417,-0.01311329670396569,-0.08497026013756559,0.002210069509565047,-0.12155769604336131,0.014836625561872766,-0.03331238036800064,0.07017646627442185,0.05553012281319095,0.031122801908686642,0.017260626519183694,0.028777758080370995,-0.04264811692803839,
PSAP,0.1281146398364745,-0.019813973972846854,0.043222706285270876,0.031413394177817806,0.009727200572464074,0.010144462921632711,0.022723673458333322,0.10935015901022997,0.07017625780399424,0.02241831526530812,-0.15652458262723856,-0.00466872392512568,0.2459902705181565,0.053720796418778125,0.06308989942702252,-0.10947512728588671,-0.007813043972776972,0.04302430663951096,0.04015984075492129,0.021576239500166995
EFEMP1,-0.13553431415586173,-0.06392796906785556,-0.013086384659555365,-0.017748581297161357,-0.0520143924599261,-0.19759575464371648,-0.06375267799581578,-0.17797618296039303,0.041332318932792336,-0.0709946677241993,-0.3280638933418756,-0.04022225896196402,-0.07450228225573428,0.04266152249137014,0.1021202506470175,0.0718038840505294,-0.09709895311756252,0.013080762898734322,0.0034438824126939707,-0.061007095629663215
C1QTNF1,-0.10578351738242549,-0.07589849796600279,0.01993610152882024,0.008569493308149682,0.0460786184901592,-0.056974815911680354,0.016680957842737227,-0.12942771593514757,0.017928238279131783,-0.015306741308007762,0.032057768966790065,-0.0253553166998398,-0.123171899619324,0.018568499166555653,0.04246772018444617,-0.10556667615656569,-0.1034009910467839,0.08153090270986563,-0.08859346637992306,0.016715601286451824
ALB,-0.019691834477869253,-0.0529443978050201,-0.02500404604429524,,0.04711037444248329,-0.018083823629002602,-0.040446919115482566,-0.03416257166996905,-0.0036525568224063487,0.043727048923578905,-0.12211717436482762,-0.017359783474414435,-0.021786465434848374,-0.013123183869140624,0.06577716910328237,0.00648836793232874,-0.046496058136948674,-0.05027242369263771,0.01806421140461179,0.09281310024757297
CCL13,,,,,,,,,,,,-0.010189251077394788,,,-0.042531441483924744,,-0.038435453636842754,,,
EFNA3,0.033981712655009745,0.07167629940350366,0.006836173988282709,-0.03628306932776414,0.02680235476480073,0.08686519413247623,0.09895737506226379,0.21425091617705208,0.03244406206730391,0.02572306305359196,0.2555654295090574,0.03915050988153226,0.001880086057165814,-0.002825840685442322,0.17594188412544962,0.13756145893011204,0.18197548637741864,-0.000511476885388169,0.14229878145214778,0.18541160535321088
DRAXIN,0.07351134294210353,0.0124084679392891,-0.03402767961619498,-0.005621284103622301,0.04037520448109969,0.050144707069034324,-0.024816063117751024,-0.15605017423197998,-0.04181777721553309,-0.019299852588315913,0.010773061028661586,-0.025990455153136614,-0.033825596863386105,-0.08686510700023797,0.022936602243233958,-0.09204565044283144,0.0622154074366822,-0.03608120619016961,0.03183495300678095,0.23962738102153083
RAET1L,,0.06018495057227832,,,,,,,,0.01337447323170661,,,,,,0.06242125649862367,0.0847911656978246,,,
NPTX2,0.1809127832012509,0.06260157615528306,-0.054297991263107914,-0.028526806081897494,0.02293854119476561,0.1742812425085069,0.06133609007908125,0.2557726087744108,0.1327422669898749,0.001098356986838562,-0.10598456957802456,-0.018796728463186734,-0.044658528896433985,0.013413815398051294,0.00837551595198213,0.10037811806793777,-0.07458710593146096,0.06276970328127204,0.010980301428485849,0.043319214977459
FGF11,-0.11493456850773626,0.037883241026759516,0.01742302279007989,0.045410079075882896,-0.020759565861164352,0.014435316865951474,-0.023075689613016665,-0.1573543449237634,-0.02566505657843645,-0.025754282751563714,0.020341601944228987,0.03554357722661375,-0.08193518780684143,-0.05327896219902836,0.00958993323994677,-0.012013943185233996,0.0020069034706963283,-0.078722859318801,0.03389224940761386,0.01896585438763413
CD59,0.022025924607956104,-0.03284064974298965,-0.0354831093478884,0.00700864050647451,0.040404229479012205,0.09162733450181758,0.053905660804829836,0.14455932461763724,0.025374975841340512,0.014405303534853706,-0.14132277178505762,-0.034019248240656656,0.11726121550639762,0.008608679972271311,0.02359391881356161,-0.045753710080408,-0.07874296593865877,0.020922117504903553,0.08000618601642609,0.023919462057986864
COL9A2,-0.055267893487106944,-0.026183416220676724,-0.00732574166777282,0.024839285388038673,0.013237872465150471,0.003706562536695936,-0.058658151129873375,-0.09438288517713143,-0.03243001740685153,0.0360891638385521,-0.08689025088283049,-0.002123757182678579,-0.04720537221318569,-0.030157685430094734,0.0669399614573651,0.24490539308542078,0.053193479650190306,0.05770476280436527,0.06439485076144862,-0.008699626998881115
DLL3,0.1317865214510969,0.031035467909065508,0.012593116770723852,-0.030744278341564686,0.03309934219247072,0.11976590244749985,-0.044515910491382676,-0.024886722040093758,0.07110079317299926,-0.013630399024795117,0.1531425247536262,-0.022245167421441735,-0.009658112046420274,0.011311552346275379,0.11169816070748294,0.22475665857362967,0.08593896410190421,0.1588033183495402,-0.011296387592931443,0.0027867823084523334
FGF5,,,,,,,,0.000983692023670329,,,0.11746866508088118,0.02810862562184407,,,,,,,0.04990313109226274,
LIN7C,0.04726515739678711,0.024343663658701397,0.046514714638890654,0.026994725941699754,-0.02751398941321633,0.06652673056291382,-0.037638180599447985,-0.10097034656192412,-0.04261040517789293,-0.003120895256162659,0.0916669835081669,0.03709239915081019,0.041167734928651896,-0.04027228280537041,0.09237000325873933,0.0044784676383892085,0.12933862405675575,0.0014857172865584162,0.12110439774794865,0.09096348217271885
GDF7,-0.03268536687978419,0.027696411879280205,0.12774211226983145,,-0.02461534953487178,,0.0019936660116574383,-0.031836788767467636,0.05780086525846533,0.004435674533326723,0.25145868449130415,,,,,0.09434997987647498,-0.0027718589600228736,,0.05052319186238776,
PSPN,0.04567586855439257,-0.015482319920655024,0.017589504806368297,-0.02339835678782011,-0.017836510931986575,0.0018728939877335257,0.009074988275405827,0.015802912157344702,-0.02644196787672546,0.025955181069136374,0.011977864400077266,0.041154273039907124,0.03391572377770205,-0.06021444818700755,-0.005024467250944317,0.08076964234440093,0.04452355943375216,0.018394370912887915,0.022070933469972073,0.18970719095233934
ANGPT1,0.0014680205155573583,-0.0013006311425329362,0.028387524783263594,0.04675740565021391,-0.03002914945258369,0.019489458216623075,-0.020948975177164843,-0.12259226464965894,0.050028253895589216,-0.011890016863483262,-0.1035176502071751,-0.049963966637562515,-0.043537660792466654,0.017657988875320565,0.019001342596349235,0.06823064087929798,0.022310656006813135,0.0272172758949896,0.07050906400490671,0.012358247052141579
PNOC,0.10582470813237907,-0.006900794720271417,0.00915677951982087,-0.060318861886480696,0.009464066347167323,0.20598592244434927,0.11320043063227493,0.26322875508783217,0.08662147878136585,0.07460610533881924,0.25354694607191347,-0.017359783474414435,0.11608941031685663,,,-0.04840477526229834,-0.005521875758486381,0.006141194584026003,0.1434827228171353,0.3137483254744247
L1CAM,0.2605450925788724,0.043666364941909994,0.0034054434359098826,0.00952876638918014,0.029476186914140022,0.042160117266014006,0.0762519665500792,0.2146682312625657,0.11138202641822778,0.07695738059543564,0.19847339759180557,0.01611266614667897,0.32524753471093504,-0.021827324078439403,0.12149882822857433,-0.0467128090875127,0.11079160671971301,0.07655485661344655,0.15563484502480712,0.20932469105151763
APOA1,-0.033652261259931086,0.051137340803132494,-0.022049740054913083,0.024977777189134635,-0.01673229505423157,-0.005777497049285389,0.04951352865764209,-0.029635780307090527,-0.005790494750578801,0.020563533600868378,0.06036606273663034,-0.02783104784171967,-0.026891947952374127,0.10483303083684706,0.06786201764391246,0.04132885240854832,0.07816116504663936,,0.013996501944405462,0.0759794710507801
PSEN1,0.00314819930608056,0.011291458484434413,0.0515472358351863,0.02992290350755508,0.013603134327247796,0.04818296712696267,-0.03073394961215702,-0.10087128315050611,-0.011160748824576272,-0.033662596075021686,-0.18359402900698382,-0.015168986586390926,-0.1280136752462582,-0.06111057431386224,0.08127904918535941,0.05755964532823196,0.003799649459250958,0.0029567313937419746,0.020695275651500786,-0.04017369309208641
CALM2,0.1147488415139737,0.02971815336256747,0.0024244330366393493,-0.028005145027770125,-0.020740002174886252,0.12922446530469303,0.12995926671966712,0.2360674164804874,0.0823882446415213,0.06466855520345864,0.4183684888296254,-0.05412522940286314,0.22338427957728568,-0.07773419517988965,0.15841491380866896,0.2694242221255693,0.16811079756200253,-0.02176861513723027,0.09125995839839345,0.010582920625243557
CLEC2B,0.0010004996644737303,-0.059417376113452935,0.00879281532925047,0.0464269099615471,0.028818947777496436,-0.058046006606276214,-0.01309035585138037,-0.15723337563856637,-0.006253631403487989,0.011466124672007525,-0.08227587398878354,0.026495067276836544,0.02910640793534747,-0.04695386889906949,-0.006974707753687044,-0.05090691564967171,0.003743865030632794,-0.07346706582405635,-0.08706642799079523,0.0243014683132269
NTNG1,0.15824985797942523,0.022311105186498436,0.048177123445127874,,0.029997897153800388,0.008743628592408096,0.051688665985456385,-0.052207424309737994,0.047534790211811374,0.0078038803387950745,0.12522570410645192,-0.028447672810188358,0.1416682127876301,-0.03749727490474781,0.07021495178557985,0.16305838834979353,0.0390988410162282,0.01216555886301623,0.05904857699108066,-0.027357016151458018
LRIG1,-0.08333823283819,0.0066694459901842805,0.03680203558146278,-0.053338382552174254,-0.04061112026180388,-0.0367505817346199,-0.0744015108318406,-0.1529795949279453,-0.046282985744989374,-0.039811077330184456,-0.1283733562302169,0.06072703734640631,-0.11922670021609985,0.03211681530687712,0.12667273459439288,0.13191687006029298,-0.033762333052823806,-0.056518760366729794,0.17021269568565697,0.05893461394580791
CPAMD8,,-0.059424345824374517,,,-0.00231446756652878,0.03921912507304437,0.04738603998254947,-0.024609193688567482,-0.031220449781316634,-0.003580936453361648,-0.0695011899129678,,0.05647728948710937,-0.02745516413262544,,0.06571921262668584,,-0.0266582643093807,0.06180728674091279,0.04428043273813139
GHRL,,0.020086429305712614,0.1116609680851694,,-0.03132142017509414,0.01089309245461793,-0.03748501008502914,0.0212152952567444,0.0006870294125241934,-0.029551651317610533,0.023438798041780253,,0.014772734477595981,-0.036990884615930024,,,-0.02959697000806121,,-0.01049926980084959,
NPY,0.12675272676359542,0.02799016064965548,0.005759132739255304,0.021900314433079222,-0.012486789776637891,0.09816174082011349,0.11918928804851195,0.17470341338792517,0.051229746183035746,0.016744751659813536,0.04411979630104535,,0.07827836652750378,-0.032061686257144326,-0.040537960947125126,0.021941916537504644,0.045519433824187744,-0.03997779815500016,0.0609261437548596,-0.05815676497608339
MMP2,0.0022206483576540136,-0.023111093675749015,-0.027788809583111564,-0.05485950737779191,0.02610448398528299,0.06482420786307033,-0.07383894876143796,-0.19469246952474475,-0.008468393371581735,-0.0020976326145781404,-0.08929046809986463,0.02616070321723921,-0.19393250468374354,0.12981594506746777,0.11812845510169014,0.08944945157298863,0.028428661681338133,0.0652400381609389,-0.006457899737188571,0.09283907633232756
LHB,,,,,-0.022889458856753683,,,,,,,,,,,,,,,
PPY,,-0.029775111476896127,,,0.01330756535186096,,,,0.0009922244168410576,,,-0.016057025600817804,,,0.023541241567492675,-0.08192541914127985,0.0009738407451764513,,-0.037341163029871303,
ALKAL2,-0.029451053406341653,0.07703656577045435,-0.01277996007586085,,-0.022556910720992005,,0.03416658896442293,0.05671063981146564,-0.004220433739897014,-0.0213430522238566,-0.16982574598113173,-0.019577743283513135,-0.05550402539807315,-0.04388846175429965,0.09424181340141084,0.08749154281386026,0.110053291950434,,0.05392361721726118,0.05647775667005497
CSF1,-0.06847918531740232,-0.0843943704070786,-0.03653805015553262,-0.011377441737265915,-0.02992287972919519,-0.10347464904716547,-0.00671186481497676,-0.1460507830459932,-0.005427172669538608,-0.02626676157619658,-0.18448791814600884,-0.003635011049554587,-0.12130452033133231,0.0064513916396128235,0.021424543572380224,-0.004441974176731063,-0.09372527752927892,0.02028998119352685,0.09149442434940284,-0.048925626545050366
SEMA4C,0.10395406730028671,-0.0028636453278292214,-0.04858738653997418,0.05235163135050425,0.036204469653380325,0.06694185871071294,0.02539341361362335,0.000322126540427144,0.02508959934751132,0.019219750058020804,0.014217606936220392,-0.013475557553257217,-0.07503990512283007,0.07013358864568996,0.06904857532449536,0.01830372957528797,0.032930695151740484,-0.06201684548981334,0.12735450194664924,0.026922341522717944
ICAM2,0.08645604418976956,0.021612357933286034,0.042375911557607046,-0.042426218708538424,0.06117617881827799,0.06372728974916426,0.050436683801451165,-0.06746680522481434,-0.032957808780808104,-0.04325917307460782,-0.016274093690199696,-0.03375729619874903,-0.036468565742906835,-0.10566704907083067,0.047381553955070786,0.11258545922229282,-0.008557601925039564,-0.030797056288086468,0.032717091242526045,-0.001359599038087074
SYTL3,-0.03479467396460303,-0.03489512963598749,0.0088076325018933,0.05779337698927536,-0.01447243608369487,-0.028647096701452712,0.013321001440911228,-0.1093753398610382,-0.03126602877411011,0.011746527889016709,-0.12197309261413856,0.025040269208409485,-0.062404086315735484,0.019188280273248835,-0.00020553635083533838,0.07507342467303449,-0.0007512969475240733,-0.06089572657164806,-0.08648493314879999,
IL1A,0.06426797439051875,-0.027669040412525867,-0.02550067612481048,0.07091968624139872,-0.027177459974539055,-0.015988985044084844,0.01701866443065385,-0.0077500336411670985,-0.00795042101080581,-0.004660040826691301,-0.07579122230609923,,-0.0462893904155356,0.0014761516797905556,-0.000200359934939945,-0.020640400753516402,-0.049420763635081175,-0.038606444294787,-0.002923129299307845,0.0071296251765582104
HLA-G,-0.004587143688334412,0.03521432496005324,,,-0.024175697933471397,,0.003273170434368047,,,,,,,,0.020566504540849205,0.09205841534033199,0.06864033837959874,,,
PGF,-0.08080896846796368,-0.04344972737541564,-0.02375832862403274,0.07103810994495004,0.03519274909607535,0.0023251349031715753,0.05720246809604205,-0.1427264626214332,-0.026194751179974246,0.013159501150813963,-0.05091638318423681,0.048688293935524964,-0.09667759461430672,-0.056703077664033964,0.03362305497735472,0.16314541550085224,0.058148823028325365,-0.05801706545398267,0.031783593240853024,0.0991654654128008
LGALS8,0.03210083787712288,0.03235651120874129,-0.011132789456906359,0.051582079357443834,0.007271590177100825,0.04111579199993418,-0.01230289189830983,0.011824156049613342,0.011399901262865336,0.06783651681566724,0.11626187948541436,0.016862747062252038,0.04874479808675914,-0.01072712888154622,-0.08422633000217114,0.01207407969030093,0.06525159705714366,-0.08810786205027694,0.014685330061547323,0.007968743714544464
DKK3,0.15077479290492177,0.06178435220233173,0.03385437821138248,0.024386162133964783,-0.004626880286266279,0.18357443999223147,0.08241205998694882,0.2272631056354748,0.04449271122207168,0.01933930734817575,0.38492843074210825,-0.045261229240054206,0.24625039499931609,0.043883716457907354,0.11253524609181562,0.10689847732053172,0.07062791302912542,0.00013808478631531065,0.10811420908496344,0.16903120351577244
COL16A1,-0.03297876282678145,0.03849903189523075,0.0073476215303529225,-0.032390101838452034,0.018134011219462887,0.0012321274515913166,0.06417719066895142,-0.0640421653628858,-0.02650691316238416,-0.015197255337129284,-0.03282277556886953,-0.028281299378549,-0.19886301602826184,-0.040595546960985295,0.08701501121724052,0.07575214170575605,0.022331027834889106,0.10863911865053055,0.10192259048374916,0.09289989974107325
TPH1,-0.04353092748284161,0.016895031479743267,,0.03901239505598848,0.012706207282356007,-0.013393309993245386,-0.02124854133146713,-0.029254122573206927,-0.029552731134506537,,,,-0.022017657525069276,,-0.012641727983796765,-0.04049061340628837,0.015206796601362368,,-0.08369934709860045,-0.014486098090234158
TNC,-0.1494631257958798,-0.0854772410784935,-0.020349927769476573,0.004925322251886398,-0.009267843704497044,-0.13386650335575764,-0.0970985073460366,-0.2347802430090484,-0.08498282285582258,-0.003692591436754956,-0.2785862449898547,0.04233162576633758,-0.23629510073388083,0.015381087138458,-0.01073149063851227,-0.12931553255871095,-0.05596784790355014,-0.047758895119073885,0.05788538442871885,-0.049940157566015976
TNFSF9,0.15696877053181996,-0.040934868196385525,-0.005729002114539847,-0.05093987915823451,0.02904247157207158,0.0538075342146343,-0.01598288947894288,0.06438195684849349,0.009487268503701855,0.03397393319634298,0.035855659758261806,0.03554224440522891,0.09286611781662026,,0.03770829116731318,-0.021849745013179975,0.04941603514865719,-0.04044100007256079,0.04400528639879476,0.16948858211136203
C4A,,,-0.012594077812492041,,0.005037999136752137,,,,-0.02704849150730819,,-0.021239815195350526,0.022278680980436984,-0.016997487573711466,,-0.05904265396654072,,0.021517400919398296,0.09200118597873942,,
CNTN2,0.10641776723686408,-0.04026855635339314,-0.02379722319901662,0.007882556041638351,0.011715400047287038,0.031308683146391195,0.019710318997096184,-0.14946354400255463,-0.0234549537093998,0.00606127406590965,-0.2922443016935722,-0.02016201144348658,-0.021955399239341217,-0.062069043017670175,0.09514973832483208,0.1475209489509036,0.08768972698642394,0.013831549436315803,0.1523015851628641,-0.12305929797767988
F7,,-0.01175446696960574,,,,,0.06373443868034735,0.0069085263774869045,,,,0.07053291444752376,,,0.024140635269513423,,0.014471947458768616,,0.10012920879530784,
LUM,0.025341826586798056,-0.0200464126011837,-0.01856805387219539,-0.015508827992712491,0.0926392437670426,-0.0044533027688196045,-0.04350139150288274,-0.1386128352152603,-0.008559045208287716,-0.004628351638579395,-0.0729544144767266,-0.038707866227423275,-0.011016438229734792,-0.0017369967232282164,0.05526855024085702,0.1203729520323796,0.053170042908130134,0.08335673906446878,-0.056922460212984013,
BTC,,0.05970841276201665,-0.01970749495074862,,0.07063092558065588,-0.0026812392815676327,,,,-0.05077963141411181,-0.0033717619653608638,,,,0.02854992337274006,-0.0009412404531221234,-0.014494440850038808,,0.054579344722431845,
APOC1,0.07939128452349248,0.044337951894811656,-0.02104834086614571,-0.039921806591554455,0.0314491578792053,0.14709959226203648,-0.11940399868903641,-0.24140877605326033,0.017023952976095085,-0.11718694804713421,-0.3864898080289903,-0.08891142218096733,-0.16897544530844832,0.048336868758059655,0.07239005704771474,0.19037610956281423,-0.00464940196273608,0.04467332443809839,-0.15514162973516746,-0.12643759292391427
