,UKF251,UKF260,UKF269,UKF275,UKF334
IGFL3,,,0.042152712816335036,,
BMP1,-0.06492281974004738,-0.027913309311726302,0.027753523453719793,-0.007207301365205102,0.056667853271441526
NDP,0.007616421063656007,0.018519767662064864,0.029420683671874025,-0.004516445988953632,0.04524040612615216
TNFSF18,0.042024975508611596,,0.01643550323717002,-0.010647509681371023,
IL36G,,,,,-0.019418565914851905
RTN4,-0.025090241555643038,-0.03772348524625384,-0.05536075408378289,0.02090114312670298,-0.01647967113216213
HEBP1,-0.05042479020036835,-0.012945840550014506,0.03303246679080676,0.014201669732296631,-0.03642269683911803
WNT7B,-0.01548074952487002,0.02860752667806918,-0.029474545273076747,0.0734706356173378,-0.021343241763134266
PTMA,0.06720190767902144,0.03735917667517521,0.009078344456738736,-0.034650725562290825,-0.007601962932646101
CEACAM1,-0.01188054415595134,0.03000860742047357,0.01740778813640154,-0.016745996129576765,
PDAP1,-0.006659743544993789,0.017630561313513746,0.035613890233713794,-0.013923063092679417,0.02234820116414244
QDPR,-0.06297444083043444,0.012637869195383738,0.0032687524946828643,0.009887136439669729,-0.06282917711566416
POMC,-0.02110983151225029,-0.032614278726862005,-0.013082323551299907,-0.012354528249030876,-0.006413104837438784
CCL17,,,,-0.013279517579130084,0.020462649486605904
VEGFD,0.11890176876516051,0.008096284873013285,0.07972798720104803,-0.014148202783512946,0.05215777637510661
WNT5A,0.01109809461088493,-0.007223048613765433,0.04813185883048874,-0.007190314177824251,0.017918367327377043
CXCL8,0.02606415058198603,0.0574637524659447,0.06977634384791895,-0.022170419085338053,-0.04566657601867218
GRN,-0.02060432284779464,-0.023265989752600576,0.05194636740499254,-0.014517005713994151,-0.03313821744250216
MIA,-0.015133281457292274,-0.0067059018735163905,-0.03940654706051363,-0.005041234744094367,0.013646918905175772
COL4A4,0.01607632671797306,0.04998345673670397,-0.013593899017732797,-0.013864227203243833,0.015042492109895046
TAC1,-0.047661391507035265,-0.017529469561791813,-0.04879626744815125,0.00876521955089187,-0.0447615281194742
RARRES2,-0.05813669870329153,0.05670149426882624,0.027736366912690758,-0.03311526487550954,0.01916878598614585
FGF7,0.09744261207590638,-0.004801241359869799,-0.02704987067580007,-0.03160527851273665,-0.0005945079607471706
HBEGF,-0.009689496399641784,0.0750075913972653,0.022605970722473744,0.06536601908419004,0.027746427952679727
CSF3,,0.05940647702275413,-0.014382083510696178,,
PI3,,-0.029946804117497228,0.0078844117293716,,
PCSK1N,-0.05514885512231742,0.04653269758731037,-0.02531148277013458,-0.014754945377087653,-0.018427780536543696
NTS,,0.015018665472814814,-0.017677310675099717,-0.015838267966539643,
SFRP1,-0.008989366247019235,-0.017690656608685115,-0.008626750379230459,-0.01869564509033965,-0.04379166578247043
CXCL13,-0.028728175039171473,0.025061443395872535,,,
MICA,-0.012231272135195044,-0.012813063578953548,0.02582476093771538,-0.015913406153409082,0.047460922075295224
TG,-0.01615514630890929,-0.037521203785799095,-0.017357888061516984,-0.013378611417638507,0.01149556104260305
ADA,-0.0009566254495341306,-0.044806518855139026,0.01565574874897541,0.03038817923355785,-0.03292357197261099
LAMC3,0.02927240767763693,-0.001992363655612189,0.017100469831145975,0.016128148999241525,0.04380882911777644
CCL7,,0.06966369457624633,,,
NGF,,0.004634313572918078,,,
TNFSF15,,-0.01720959593134575,,,
HMGB1,-0.028594442703903464,0.028042951043004378,0.01806912248251212,-0.03029772839711413,0.04711068064043546
ITGB3BP,-0.031077491495764612,0.04539237040766944,0.009444130560248848,0.017989414324008475,0.08236850743602124
AANAT,,-0.015506875167027607,-0.012973028533449482,-0.012031463432730795,0.00437309035309214
RELN,0.048714197743499624,0.06106218199731357,-0.015376970299143847,0.024774863778114036,-0.02634391970474577
IL15,-0.020581409238219835,0.04211481343650084,0.01632240007175794,0.0004997193572222439,-0.022069433639609042
UTS2,,,0.05525799702693837,,
BSG,0.05473749043043468,0.023398848786537477,-0.03487483801232083,0.06905826317271373,-0.013652380176972956
ADAMTS3,-0.0045850361509759035,-0.001947260093113056,0.03395938399763074,-0.036376049458456544,-0.018144843166551305
