,MGH258,UKF243,UKF251,UKF255,UKF259,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL4A4,0.05501472962469576,-0.016639049103971626,-0.026165151287916813,0.031798874001053995,-0.029548781401964888,-0.019699740274372494,-0.025007627083328876,,,,,-0.04073744717848459,-0.03693068456423815,0.005854160745157825,-0.031539224562246095,-0.028848939624346655,-0.01565968786364815,,-0.00013308308851123465,-0.09504437891412132,
TAC1,-0.07058198223137535,-0.0412886732557931,-0.02525311440371185,0.10338361695086383,-0.0017795118318182414,0.08554445862074685,-0.002883230709841342,-0.07454840137321599,,,,,,,,,-0.05711942609696319,-0.032661242323359686,-0.014239439006781356,0.07633751198469321,0.008522706398215271
RARRES2,-0.15213556537484918,-0.038095073805719824,0.008664749282453636,-0.07586867042005038,-0.009551263378863528,0.11724349665273982,0.036200591914121234,0.054600695991589385,0.0010854933202432359,-0.11229212503843562,-0.11915888591906905,-0.02730403122635033,-0.014142445527023345,-0.04380598989848873,-0.004981383545159032,0.010334858961443994,0.050014001067215444,-0.08322038951531478,0.08015292739827465,-0.03326340644843719,-0.021054343631043814
FGF7,-0.07599817677699246,0.023539735358680824,-0.026686268965702527,-0.05060800023212748,-0.04107273897258903,0.0029044578081695235,-0.013221144652304137,-0.00126642253902387,-0.055313944899078926,-0.09407682779212585,0.005993943200073372,-0.08463839439599807,-0.019266512301961195,0.0056280062541466305,0.005758809445652964,-0.055163853073964236,0.02729500715333373,0.0252350255543238,-0.03618121837612761,-0.017566763159560433,-0.019608907441719947
EFNA2,,,,,,,,,,,,,,,-0.034101977965271875,,,,,,
HBEGF,-0.03477251563486747,-0.006472960638826976,0.0006765259267095848,-0.02091154439182639,-0.003372819069259485,-0.05984755997583573,-0.003676132878993044,-0.015077533507920932,-0.09569357862402629,0.07869516309868586,0.10766063606137964,-0.09117341968663488,0.06832636906513495,0.012510120729705108,-0.06856191387598515,-0.030192879002622814,0.04158923243090778,0.06963751966917663,0.02165389089755323,-0.056112532496084354,-0.06582513417988752
CSF3,,-0.003020438387055325,,-0.04313608466391935,0.02712048495058763,,,,-0.038139906075412934,,,,,-0.08698560307439304,0.004352845539135884,,0.004234776833762207,0.0899925851357806,-0.05175325734309737,-0.056525728140379254,
PI3,,-0.007567258687349433,,-0.051881486974677496,0.04576489969569801,,,,,,-0.04762665207687458,,,-0.04915412749647012,0.04014651216451966,0.009392450036961526,0.052771074989476356,,0.08233854824432195,0.04603069517733753,
PCSK1N,-0.1574017271073026,-0.02316578938160166,0.014951017676917975,0.08587246506867365,-0.030885276967593085,-0.053564126557064384,-0.0036148929656469957,-0.04482959668909384,-0.016384420743118504,0.0171227437106726,-0.0460983954996586,0.005105005374310335,-0.023286275149053598,0.041252368880696694,-0.015893966404478387,-0.010280763450479851,0.022130661259230383,0.16429758827622384,-0.04243343469016013,0.040847076846435355,-0.06363340447693984
NTS,,,,,,0.028169379797889648,-0.0030783312305864333,0.1599459114903993,,,,,,-0.05047986289576215,0.011567653805727314,,-0.11885250972287362,,-0.027661053430645975,,
SFRP1,0.06918248019388656,0.02875137777959193,0.015253710406625685,,-0.020217589008064685,0.002166546244275496,0.03419608228188585,0.03652897244566772,-0.026801502772225223,0.02621999114836015,0.08334093462841988,0.12418102065006224,0.008952151237940941,0.017730413180019482,0.0364669889473229,0.0401397025724996,-0.09112000294353004,-0.031005943362849835,0.08192418665642663,0.03033687987243035,0.054912586096297386
CXCL13,,,-0.02200554228613073,-0.03132190144798928,,,,,-0.06563454613101187,,,,,-0.02271830274446625,-0.056031783673527895,,0.03235813190516785,,,-0.0012284345990867755,
MICA,-0.038321092144318135,-0.04460151134111746,0.02677422932883172,0.031168689988460577,-0.023344639612485004,0.04445999087299705,0.03428604690660011,0.023278494175202866,0.006220747943108849,-0.008928576720006612,0.01733310534765825,-0.1277692880490964,-0.00551569888168459,-0.03328676414700326,-0.04646336869409814,0.02138347105586651,-0.019921708322203725,0.005734031342065009,-0.05275093234452216,-0.053924626421349674,0.009212820041195259
TG,0.02837958021574181,-0.0401516903755855,0.0059410918164472856,,-0.008873649232264863,-0.019009726708573312,-0.025161454599385884,,0.034606783877557605,0.1262088035316436,-0.015297582777418465,-0.0030164072282855992,0.05577992097091428,0.056282128677826136,-0.032517475408243145,,0.03435280712650255,,-0.06980924678373636,-0.006195668301681636,
ADA,-0.11555557052252136,0.04431172398269103,0.046943029014971126,0.027656789459666483,-0.008638918789134182,-0.0021480860187220933,-0.04086422575492835,0.03388408305364362,-0.1057839909033338,0.07680088569319533,-0.1662703042967405,-0.09443799432078503,0.04855567129689237,0.042761374645249026,-0.083328233549994,0.0045876572785091925,-0.0018640740543811455,-0.13342834519164096,-0.026208140647766,0.045335436515843305,0.001948965283810047
LAMC3,-0.1467082735852772,-0.011626875666619733,0.013118439062591358,0.06727364057630643,-0.013400075178456244,-0.019798212340827338,-0.01336275958120931,0.04790770835606327,-0.028208507618904206,0.0609293198057757,0.011474470875916184,-0.0694935619581771,0.0628949030110631,-0.001149911482495965,-0.03354359613846152,0.05559911165944295,0.020290147531499513,-0.02613287935421998,-0.07416080328542467,-0.03356320267618716,0.015236832378795456
CCL7,,,,,0.020445269863181376,,,,,,,,,0.010371925554372384,,,,,0.005832374251754799,0.06514112984630958,
NGF,,0.05266110968815404,,,-0.027819263265884346,,,-0.01812072885572398,-0.030080464895590204,,,-0.07307163667091987,0.1761510198871844,-0.04619316022172069,-0.034169947771542725,,0.012071640706004548,,0.05545266171245336,-0.0057008521419409,
TNFSF15,,-0.03589974510714008,,,-0.01756552795348397,,,,0.007051845433651877,-0.03948119764486771,,-0.083304825710069,0.0076721953917497565,-0.016165397647541793,,,-0.01787931600891255,,-0.025607884343727284,0.060182076501921464,
HMGB1,0.05578897675596491,0.05288136938228497,0.03407574569134617,0.12871573429086672,-0.027115563340735387,0.1202379689042094,0.04328051098585024,0.05672833968477916,-0.057375321243929626,0.07038185906016275,0.07999212189929748,0.07337925119548411,0.021986762395174178,0.05973569809181943,0.11296080808620237,-0.0038813566573347147,0.09621057248026402,0.0049094161869510005,0.06572128906875468,0.08521945778270451,-0.0243353995479138
ITGB3BP,-0.05114343504938488,0.0862269725829891,-0.06703447971938681,-0.030913631484970984,0.030114249944868055,-0.021093240535541517,0.03734322894521814,-0.021266938322198236,-0.1018892460250551,-0.011748877589856618,-0.016279870245826333,-0.08497985970643196,-0.05938680312116803,0.07722268658640181,-0.02056745392832056,-0.027834375721865316,-0.021380527441316285,-0.009469885564011328,-0.010443731028656006,-0.03188408449434221,0.03640058193451079
AANAT,,0.04020531855687005,,,0.05579991383372058,-0.01709555832220866,0.06278525902576382,0.013469458545581478,,,0.039727799308107395,,0.06624043748332105,0.03722373802366686,-0.015043792791353799,-0.04494082394904412,,,-0.01594845540396278,0.027161560476718735,
RELN,-0.06352774362633529,-0.023297537069202425,-0.026835952683355188,0.018123406343218587,0.013370979256420506,0.023759188655173968,-0.01988227249767952,0.0467649651790796,,,,-0.04495764051852744,,,,-0.023431177450488026,-0.02004170027100843,0.025726609632465286,,0.014016011474645932,0.11102581710365486
IL15,-0.046331971304871385,-0.03953459049285381,0.005803648193675751,,0.0027804730739415663,-0.007451823574668904,-0.00462985245388078,0.09185298797563418,-0.057111005923239054,0.02960497142824975,0.07430632866367934,0.025205089380033158,-0.036854928179314225,-0.009964871342573641,-0.0017454748948326684,-0.0036422008331556117,0.001517876808594956,-0.011467526054218575,-0.03714253240322115,-0.03146572106332092,
UTS2,,,,,,,,,,0.03235653350206907,-0.005909813658520004,,,0.0019417309363158278,,,,,,,
BSG,-0.21455238180715802,-0.06810353325292938,0.0282099147578236,0.03149919369338806,-0.00012536636923668546,-0.057140706890081584,0.023210610387416595,-0.08704491037407164,0.08376937287966581,-0.10328804680207908,-0.07721198225855427,-0.1123160763334455,0.0008061872255735237,-0.16962379244706074,-0.041493245451099295,0.005595182251646569,-0.03360593017509953,-0.005871951327878176,-0.07050983049263186,-0.12846518113210392,-0.1224930314609438
ADAMTS3,-0.1190869067828953,-0.045399479385126,-0.021471812782423563,,0.03014765607980258,-0.014649378702908762,-0.028340548586366456,-0.027356053958509013,0.014172296147263121,-0.006959388953992933,-0.0005994788205150033,,0.02641125955343371,-0.005098101557640795,-0.07298676121157315,0.040168883187146544,-0.017284220909459302,-0.017278847220288808,0.014677619186891672,-0.042997923484422995,
CD34,-0.04384884448181409,-0.013939664402161626,0.034770989169967646,0.10219071805541113,-0.019486589820043997,0.006226690904806557,-0.01885467441791977,0.01853285983281604,-0.05241859432981296,-0.06057455357199766,-0.14663336419937245,-0.023073676561028277,-0.06781766446360424,0.03925196546815316,0.041706735353251506,0.07360822101500213,0.033114038689286314,-0.002536791668122884,0.016317198332306132,0.01973309043618808,0.02786392785786177
CCL23,,,,,,,,,,-0.03745324062170676,,,,,,,,,,,
PLAT,-0.17242067093562438,0.04376801061477431,-0.003394854946190885,0.03622686545291456,-0.045994140334171256,-0.11204772456225648,0.021029080520505804,0.07649846072786283,-0.02699044787721377,0.1031889606867707,-0.15525635682036085,0.025027944467216942,-0.038382018050463707,-0.048671218293080964,-0.03373421075038073,0.002478377380384179,0.011703352816556645,0.008404412235250113,-0.05672142398271259,-0.06920714629985224,0.030299138231325764
NTF3,,,,,,,-0.021052860976071768,,0.02387735882859934,,,,,-0.030306109310541396,-0.021799017431713412,,-0.029824000499017792,,,,
LTA,,,-0.016507502981555913,,0.08049817344468516,-0.016464804300097783,,,,,,,,,,,,,-0.01879406397436911,,
CKLF,-0.029792266584493906,0.012246514557175023,0.04154304731584972,0.1016237532370577,0.028074436001458463,0.014602379709568465,0.038190722728668844,0.036080126137811294,-0.08868783266305166,-0.057362643618661335,-0.0810737314132323,-0.147509634405051,-0.023782321135281198,-0.02356784055484393,-0.041472086856816505,0.10623292104270818,0.01577281669841762,-0.11261084207340781,-0.08593455955038239,-0.027127390063809338,0.019686363369057335
APELA,,,,,,,,,-0.04477407214531504,,,,,,,,,,,,
CD24,0.006314500165001281,-0.08495764293720431,-0.00301025885088813,0.08293602847524564,-0.01735257711861005,0.05655334701113596,0.022165555772183723,0.012948689801436864,-0.0017317352325356566,-0.01963746405579053,0.0210496443080575,0.22772865974294254,0.02904780031341889,-0.010339080245654601,-0.013077628176402852,0.003400394588996951,-0.07224699032397866,0.08816870632858166,0.006111080338584233,0.0739885150611417,0.018870810911815302
HSP90AA1,0.15815004225390109,0.03687429001744553,0.015240978043132703,-0.07827639111603077,-0.05493256462296548,0.059035739078600644,0.01821434638950172,-0.07072705598079954,-0.01324843723164546,0.08750498811964456,0.015615025772227387,0.2463347569645666,-0.007181273268231098,-0.021919914030509028,0.028241606360175215,-0.02898781061833621,0.09292008820736754,0.018853034207814052,0.14047832611398176,0.11211115831728148,-0.05133607678346154
BMP4,-0.03760628914786274,-0.06280355040866947,-0.01749892083036803,0.030013147748206858,-0.02072230523700485,0.062410320999962056,0.021543953656149743,-0.027173029028628094,0.07731070498448589,0.024543292352239624,-0.08465426422605167,0.003390626325921903,0.05312662416398796,-0.007476270559832654,-0.05453471166925761,0.06304353729133275,-0.030381801108116623,,-0.08392912499514012,-0.017442126147623617,
SCGB3A1,,,,-0.03476275213084197,,,-0.024465167594162663,-0.011006268982432035,-0.0014028992248768363,-0.05611400359788911,-0.07478467783899585,0.02531122345733211,,0.011908360911110808,0.018925756898358504,,0.0003944477665286844,,-0.024791472343426768,-0.08010954995060819,
IGFBP4,-0.07189185416861756,0.007939953001759086,0.003344565243950913,0.041638046286408506,0.0003137903523261116,-0.06637922112198687,-0.028991637420232887,0.05454825090072158,0.03022174743819771,0.05086499332865366,-0.05728253901432759,-0.09685568224235168,-0.062185456726150355,-0.016791045569019614,0.056217129239694574,0.030113831899643,0.14615159862224344,-0.004365342404516311,-0.06253981216255758,-0.05972000472932825,0.021389213007907987
RSPO4,,-0.01915547007013354,-0.013699144305413741,,-0.021090271673523692,0.04017686642292751,-0.02446516401557846,,,,,0.04805725920823898,,,,,-0.021537331530385284,,0.00399007018060716,-0.020490147434030336,
LEFTY2,0.09782373786591461,0.06843563497236903,-0.01671024023389531,0.06549869239022724,-0.0058053460212845135,-0.04715870084794417,-0.005072228853628213,-0.01812072885572398,-0.012743028428647211,0.04637331818388478,-0.082744162771472,,-0.03887870122680191,0.004394994761105083,0.001809602833757531,-0.0010807227469258128,-0.060479533141283945,0.06295851799293439,-0.02920854478930409,0.06680714337075272,
PF4,,,-0.015015817566040347,,0.06887836399240113,,,,,,,,,,-0.04050010249841908,,,,0.0011323402000247668,-0.09173813591752869,
ANGPTL2,-0.03645454110730866,-0.002154138250865525,-0.01746471431119205,-0.000654391802012952,0.004347504443236876,-0.017215149203468894,-0.030124352353766613,0.027429226333862217,0.09436942223664709,0.1116297990326599,0.03338118961504847,-0.056920297284097525,0.029219124961521577,-0.05323845058573851,-0.0669971542105801,0.04782908195091391,-0.11038928305909265,-0.1411475458861527,-0.04845684716374237,0.03541555207475248,0.05204346852602763
LRIG2,-0.06871014615976996,-0.0543711599022336,-0.027146957257581934,0.009695753776124848,0.04597614285857943,-0.04066005069233335,-0.02811248229336347,0.06627942904639604,0.014990223523320138,0.030867505702110165,0.03879938134439438,-0.01864429967042928,-0.04381195982109547,0.03229924798930679,-0.06611748808348061,0.03741184385442992,0.017185305912761822,-0.014867118091380237,-0.014359589285422657,0.05319653407392699,-0.0025061826167446055
ICOSLG,0.07609056854350976,-0.02053217031700099,0.005208329258625138,0.05930016310070924,0.035668623778114875,0.005906605022526394,0.018248069920842106,-0.03483779599238919,-0.05712584061317591,-0.12525735646097994,-0.03422128881721298,-0.08618902619935812,0.07073814766930417,0.04231978231102833,-0.062453040003548434,-0.0032159667379426963,-0.011081260432802364,-0.03736590200324061,-0.03589974177868143,-0.012364008475963873,0.06532769386132134
WIF1,,0.012026328644134646,,0.06541815216015211,,0.059637470091355754,0.0039112817869022005,-0.04150945005416585,,,,,,,,,0.03190885680879607,-0.00261812309213147,,-0.0006254844573525288,-0.0665760756040068
NPPC,-0.10345832905924125,-0.01491836904545751,,-0.0032281813681211036,-0.0213495332207261,0.011132577555907876,0.021008683588233837,-0.044988630321841645,,-0.06548803170814235,0.11120178971235521,0.0274358549695351,0.046052873720869816,-0.027143850241515725,-0.035918853866972994,-0.013151485418093202,0.04074440800384622,0.0031595651653635835,,0.011902992144508023,-0.03719626584338026
LYZ,0.14212379163420713,-0.003934248385197807,0.0646356293636962,8.331823388808942e-07,-0.031792385457409575,-0.033161136691904354,0.007145357648973867,0.06780762342257561,-0.1022134942237897,-0.02610362284853675,-0.18529854089200185,0.0014613324416228473,0.01200607901199133,-0.03459676894094399,-0.0408335846826223,0.04107899754245912,0.005311566322159497,-0.029226884665610558,-0.04296506006353162,0.11594602879355217,0.06195722368483111
EREG,,,,-0.011044642110087342,,,,0.03923859794098967,0.055113832784650756,,,,,-0.0060454498077041,0.014547618222299658,,0.004049645109076012,,-0.023171312284250734,-0.012380990251375379,
SPTAN1,-0.10197607272551827,-0.010240274960423826,0.01087574983070351,0.0687913490233054,-0.018718033546566155,-0.0021993287235603544,-0.05951150809539665,-0.03855123228744983,-0.08940787653645761,0.04823682426684258,-0.09631537162941269,0.09456188223533735,0.01203574859727619,0.0054407068102499115,-0.028275292577528924,-0.05690599939818205,-0.08570194697475612,0.03404482252408908,0.008835389633847252,0.013234196988633321,-0.10991207177963919
PTH2,,,,,,,,,,,,,,,,,-0.030898601702697193,,,,
LIPC,-0.01929666825512777,-0.0074598418321178825,0.06336400828989168,,-0.0005489209151253646,0.02195677974315677,,-3.476475037546908e-05,0.02181505751642316,-0.034398507973327205,-0.07255091113035948,-0.048045591905032096,0.0483232387348063,,,0.004850886731912796,,,-0.05781724436949965,-0.04794861063012239,
COL8A1,0.04206614585218681,0.14608507742118101,-0.015067248338339192,-0.014605883493505271,-0.01454459760581081,-0.03065324467396337,-0.015224890839518935,0.08310652065768066,0.13291800916416532,0.003277595251272277,-0.0071910289780624794,0.042653166921376585,0.04139283998770976,0.01658102236355224,-0.08538858131535695,-0.006933384795893568,0.020649359242968512,0.02728609857353645,-0.022842678210982695,0.00852641502015215,
GSTM2,-0.11704314245863642,-0.029005936889086453,-0.032903534578758255,-0.030838181076318635,-0.04927755682721674,-0.039266022223496004,-0.012427182748332589,0.02474030060122895,-0.05113201508340649,-0.01784257981063324,-0.036742912950778694,-0.04343433217139225,8.810786243115114e-05,-0.023495917914915346,-0.022534497109282774,0.0479076864132234,-0.05841473768467522,0.05322080905698319,-0.01456806883707919,0.01786439812361177,
IL4,,,,,,,,,,,-0.0697659678176757,,,,,,,,,,
SPX,0.10700772434969727,-0.006713268904056808,0.015196551987987552,,0.06383370595354262,0.04241580482820674,-0.07105059436526714,-0.03432662199199602,,0.16047674715484356,,,-0.042851367768154354,-0.03824738780145834,0.054093762834789616,-0.06479816103281802,-0.07222584218995297,-0.01068547194309268,-0.010806760354450537,-0.018676380214586657,0.05839729269296007
MFGE8,-0.0023898449721017957,0.03412800267452403,-0.013609090981138076,-0.016561094086895198,-0.025528719628185325,-0.06682479098767323,-0.014669409264044664,0.023359026705035656,0.005160710811007381,0.029210998232056008,-0.14411754738425261,-0.007414928787284858,-0.052058472815316593,-0.06499705883858528,-0.0772371912550142,-0.013820508691256079,0.03952963653483344,0.040074822719488874,-0.04956264804926602,-0.09313421032478619,-0.10258655847527579
TGFA,0.036257625907881855,0.008178833874719751,-0.04924518266881061,-0.0249716137141663,0.02637981596986492,-0.036281143621239985,0.034982072275660636,0.0009935296967766873,0.005046829981315927,-0.0037136936924575033,0.03596638524287156,-0.10849927565659584,-0.0075769811226058725,-0.063402245872662,-0.04789372757432849,0.021726527477517275,0.023402541157822348,0.0025269281634432888,-0.055550792143199114,0.03476926007915558,-0.0401832494120911
SLIT2,0.004622234487498764,-0.013344438146367925,0.006066994872412395,0.026890640879606423,-0.015034507854321102,0.03715498235622797,-0.010051463433965072,-0.035659539464286,0.01129812442690411,-0.05570692530757381,-0.1119475291411542,-0.02450118488273475,-0.041197997357974116,-0.08501063595954123,-0.05151402529614295,0.10913081672739593,-0.032619388928674324,0.04170019362056387,-0.018992788369695986,0.015809793942750124,-0.12307240063186418
PLTP,-0.062104216715146814,-0.09107985938510586,0.010501839404790611,0.02859311254958697,0.023284294203839997,0.06506798811400766,0.031892591362282965,0.07563042348606283,0.004401682950009229,-0.03513413669674987,-0.19693921218037105,0.12155267227229126,0.02944984588290791,-0.04539961182031834,0.010910264995211421,-0.02853169598777516,0.08208278968791949,0.02923962210267096,-0.04690398165044311,-0.02467004454752387,-0.027035106490902294
APOD,0.24516627926448487,0.12479816910459869,-0.04383631719505646,0.15586587509838143,-0.01209793036038187,0.057107334247952904,-0.04656236022971855,0.013728659733076123,0.026368737051791956,-0.007260175683673921,-0.002033694299567562,0.03116062656770543,-0.00259024331856593,-0.018825349201914948,-0.06784005737082378,0.01685072577238966,0.04779602220684643,0.02565485986132959,0.051878619661202836,-0.08240192434142563,0.08744229504623573
B2M,-0.12202655577448436,-0.014947279427364943,0.020650549508609655,0.02143890590598892,0.02156365273647186,0.05358494563522779,0.02619513554083955,0.09622901488501594,-0.1727128455192576,-0.02231473607100658,-0.2242083878745224,-0.15070870409366277,-0.005103318032219248,-0.068826419269598,-0.027357584307115667,0.009512271746125914,0.09342889199928323,-0.048570423057047174,0.02966365906836717,0.10347382815855775,0.18189565399913574
OMG,0.10458675060078641,0.012178634763435711,-0.023305938761770558,0.07904746633932978,-0.04268104225178339,0.010112668835010323,-0.02850497147361786,-0.06318456357989016,-0.020337384254842265,0.03600485455514593,-0.06972674362893332,0.06080791106466931,-0.009420140588032679,0.06072464081505313,-0.09997230958329498,0.05214877237962117,-0.02497739443833483,-0.07294197045506362,0.0027337981865198837,0.05503643021404543,0.07367733338372828
CXCL3,0.025838482244923553,-0.029137451087222956,-0.01994698909477264,0.020818406590291327,0.02057641704343064,-0.06306243561306778,-0.004100616403823196,0.11948091261090597,-0.11328166282483332,-0.006266416203555617,0.0537424149432104,,,-0.0656656667557307,0.06217722146280835,-0.04204689142433353,0.058939129422615595,0.021850368678765438,0.06445031413610071,-0.05582905556383337,
CXCL10,-0.05247424280408369,0.024475147845695388,-0.05035886915783173,,0.001033259024447888,0.07626846370345267,0.038689827366753846,-0.040663758834224295,0.04168490767233842,-0.08699603864500909,-0.003918805945454724,0.08677428332177951,-0.04913836595176201,-0.02307178632031123,0.09711932197651608,0.03652053922992736,-0.021174388106295947,,-0.04962524039369563,-0.005110377631818929,
