,UKF296,ZH916T1
IGFL3,,-0.024219222847351642
BMP1,-0.021521630977682085,0.12243993095655574
NDP,0.0026670661640129096,-0.03421039884361337
TNFSF18,,-0.010279194658255563
RTN4,-0.027809922831801063,0.01624185223479131
HEBP1,0.023598956985856727,0.019653235649858544
WNT7B,-0.014776919044910589,0.103993310798036
PTMA,-0.034431747563864835,0.09600739786561167
FASLG,,-0.021005323713000814
CEACAM1,,-0.02922582282614727
PDAP1,0.019324331123981364,-0.06502942002793927
QDPR,0.0037400629984963175,0.008586282240578428
POMC,-0.025272773615458502,0.060711614692263084
CCL17,-0.018289683394057798,-0.019038966635880464
VEGFD,-0.013415703954465726,
TNFSF13,,0.0372494226778223
WNT5A,0.018122280866310785,0.08142157432460913
CXCL8,-0.012493286856599532,4.574559872676204e-05
GRN,-0.006824380884901934,0.08151989109827978
MIA,-0.015257537927259285,0.017551196821511766
COL4A4,-0.001896903434665271,0.06321016231263596
TAC1,0.0014282608127873086,0.009388940858535333
RARRES2,0.04716318479585567,-0.003743206972216892
FGF7,0.101711010801369,0.04883417603211264
HBEGF,0.041229835059080185,0.10654877921771565
CSF3,,-0.020045094760315317
PI3,,-0.033680819497746636
PCSK1N,0.019519768845876407,-0.012390880074751592
NTS,-0.003795633344693788,-0.029684051966500844
SFRP1,-0.018289683578249928,0.057691276043698426
MICA,-0.013247467401093432,0.02280146938111605
TG,-0.013236164447114087,-0.01624246076667833
ADA,0.005329457399121266,0.15110488254814647
LAMC3,-0.03324868319571469,0.11791697074034006
CCL7,,0.058581454499825575
NGF,,-0.002033814972678241
TNFSF15,,0.02831634308849584
HMGB1,-0.0734788577859407,-0.04374506932732524
ITGB3BP,-0.008923918255506253,0.020581131541443642
AANAT,-0.0152575387759225,0.053729364283847905
RELN,-0.015330892462320644,
IL15,0.0328131265278268,0.029602871573200493
BSG,-0.004007515129044471,0.03550682165243254
ADAMTS3,0.013958599304191147,0.046616220221893295
CD34,-0.028546440775646813,0.11912657929623804
PLAT,0.05905664431331382,0.06434700199058489
NTF3,-0.024629307339219007,
LTA,,0.026457680699845304
CKLF,-0.07018984087118524,-0.02457164899776905
CD24,-0.006754162381865772,-0.027031478805124323
HSP90AA1,0.05321027779114453,-0.07580467263688788
BMP4,0.15515746754158471,0.05747464377387528
SCGB3A1,-0.012869883186739414,-0.004756075942436229
IGFBP4,-0.010935311903092847,0.13499457710308768
RSPO4,0.0753048131476048,-0.0394492517280535
LEFTY2,-0.014111982252192588,0.04727043293616204
PF4,,0.1351530165759085
ANGPTL2,-0.019665283394913028,0.08256979456394925
LRIG2,0.002993588311990521,0.0530781257116535
ICOSLG,0.0005197787105197314,0.05606696225954136
WIF1,0.02401968633697177,
NPPC,-0.0021210591444560637,
LYZ,0.01600025444377348,0.06752239579189859
EREG,,0.0034344257324727765
SPTAN1,-0.005984870208782342,-0.030391464740143165
LIPC,,0.030358583371076022
COL8A1,-0.02889084206238097,0.0032428109630370785
GSTM2,-0.023003191994363893,-0.007759297986376058
SPX,-0.010474791841420862,-0.008241651468228408
MFGE8,-0.02300287951837358,0.13553775169807655
TGFA,-0.03579286998191697,0.03389235917869545
SLIT2,-0.01006538847416493,0.0644118223193815
PLTP,-0.04737046430758985,0.00026646806323298884
APOD,0.02526244258268351,-0.030922173879848667
B2M,0.002572470798106088,0.05732546191759213
OMG,-0.05960136248702846,0.0004143252447517466
CXCL3,-0.013768052602640335,0.029877440050747772
CXCL10,-0.020914679610596502,0.0029260787856504986
RSPO3,-0.005992125489820686,0.13817927911089703
CORT,0.05481452732142867,
NCAN,0.006060904219315609,-0.023514872780109296
PRG4,,-0.03921255020270791
ZG16B,,0.14486833748934713
TGM2,0.04354779974655887,0.08198270876282872
VEGFC,0.003641328011714886,0.052301700417923244
WNT6,,-0.00647876554422546
NRG4,0.029485644700633407,0.05894880546060528
PMCH,,0.03133480637938143
COL9A1,-0.00618912471288278,-0.05223147360038451
GDF11,0.04473442180400912,-0.0011670108827911414
RAET1E,,0.01179005296835225
SORBS1,0.049835575109436196,-0.03316512897353685
DLL1,0.10386971462592336,0.05806918885587878
TLN1,0.012026330021377924,0.04974037464787253
COL2A1,,0.0600302721057584
SHH,-0.01477692114443767,0.020808402218714626
PON2,0.04816108381163226,-0.06795544592130767
ICAM5,0.04134517882449972,-0.027918179014781493
HPX,-0.012869881874685818,0.04438083425341617
SFRP2,0.00434049377590419,0.0961531042481388
CD70,,0.08328676658661718
HP,-0.022403682842538925,-0.03188683986283307
CXCL2,-0.0023363185657035686,0.03246833655132489
NPPB,,-0.02162300320657974
CCK,-0.013692599843608036,-0.028050872405568958
SEMA6A,0.03234231462528983,-0.04303330710457659
IRAK4,-0.008617299227198493,0.10285600617935252
GSTP1,0.04769282424665246,0.011158699407579324
VCAM1,0.022966917387867682,0.10920562022522934
NXPH3,0.0358866385243657,-0.007601668333274823
MTMR4,0.02301179457280928,0.010905580297908894
LAMC2,,0.040500251173697856
IL10,,0.034651402965153615
SEMA4D,-0.051647615903209064,0.027284641025908038
TRH,,-0.0071972072288516665
SEMA6D,-0.006872203704739536,-0.03913198225015851
CEL,,0.06694705668738149
PDCD1LG2,-0.008206520478819248,0.056838552086463455
SPINT1,-0.021032218424707906,0.04456291299266692
CTHRC1,-0.015183315155023677,0.12210703117609169
