,UKF248,UKF255,UKF259,UKF260,UKF275,UKF304,UKF313,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,0.026312283360349593,0.12475709823542708,0.04300086289134058,-0.03544792842853332,0.0010333680705181874,-0.1194485971642192,,,-0.027664911244327368,0.024983915474524453,0.0630557106636104
RARRES2,-0.02636006040948173,-0.04024538270986043,0.0696327185411779,0.04769527680442375,0.0701236626122813,0.076994740008658,0.06350450522597749,-0.009840542603899067,0.03746074427302041,0.0535616541650466,-0.07903228818501803
FGF7,,-0.0596391104561312,0.01755949913581517,0.021580597264659454,-0.0420928635305959,-0.018416191536533212,0.03908358622958809,-0.043266100880996514,0.06797104577945254,0.0027393974648984524,-0.012338479441794002
HBEGF,0.029654962211740955,-0.0375220391835591,-0.003628965430959789,0.05891718916326857,-0.04360007554824845,0.10745011049886032,0.05210978112864373,0.0009421923651888326,0.07299462610252319,0.0012125432169131634,-0.05681724563827797
CSF3,,-0.03510424634855663,-0.01807151436103293,0.049910301934949074,,,0.008594209452859653,0.0031599576710140726,-0.022988336396604598,-0.009402246207461443,-0.026338383001870233
PI3,-0.029942520229515164,-0.06787992674825835,0.026829366714555495,0.10350665128986261,,,,-0.0126903181638977,-0.018887351677395057,-0.02078053749267212,-0.038009046761261996
PCSK1N,0.013666719263845415,0.15465092431193275,-0.02240726911607119,-0.11108698448151674,0.036491303673804126,-0.10755617066166986,-0.019848376326801927,-0.043357209979546285,0.005468558162828061,0.07722020661618569,0.09047369441767882
NTS,,,,0.10618672959986895,0.01148901625664291,0.09960074323890061,,-0.03060218739081466,0.10170384393613352,0.043453374700449986,
SFRP1,-0.028389450272359087,,-0.025539202896966436,0.1062707330615219,-0.03234896118003755,0.12183078677601762,0.007051725108284623,-0.027893058703118763,0.011842908047356318,0.06454987158130822,-0.022247276190891153
CXCL13,,0.05777429770324308,,-0.0038028442898320985,,,0.07468836944903716,-0.014772491883588066,0.013942573518534538,,0.05303633320944333
MICA,0.0008252523382182307,-0.08216961222552198,0.04440786884596379,0.0717928142449055,0.0843655413258415,0.012866625122720599,0.02612095071126948,0.024446989718940125,0.030818714236857527,0.04871887132041339,-0.01826003902778178
TG,0.004515925922062553,,-0.027560846210118745,-0.03317391227324621,-0.02034973331128428,,-0.015140235068166088,-0.01743012021675915,-0.018919754106534716,-0.02211573802159426,-0.042755686758815734
ADA,0.07558232911817811,0.013441651920153511,-0.007200507522745239,0.06956084250990309,-0.05732706331397981,0.035152842417801304,0.056332770930658416,-0.02109544806143167,0.05874114397164956,0.06628176035263984,0.0012868739976332698
LAMC3,0.050311369618829864,0.14550912921932316,0.02919288271059048,0.04230309288054266,-0.012103410150573446,0.042463256329723795,-0.016302073027133036,0.06655679781596978,0.12935313122102923,0.015580704796516513,-0.0331582730778817
CCL7,-0.018103810888537075,,0.009488960305406904,0.020487519472002554,,,,-0.019660382188584846,,0.04460965872659907,-0.02857156529167748
NGF,0.06094701758394642,,-0.02540159241474053,-0.04140613126964154,,-0.02903476937853002,0.05587991208440881,-0.022706167495217203,0.23812420996362127,0.03182457093058012,-0.010996228736654788
TNFSF15,,,0.005216524977552525,-0.01593235765146194,,,-0.009838885634723451,-0.019166664963355815,-0.014275362241250983,-0.029274701667937098,0.0234942694062627
HMGB1,-0.034327658480534755,0.12381459924686418,-0.02223498806953082,0.00511178109276609,-0.008261024945702326,0.1184981968897389,0.13499067054869565,-0.03792170253704679,-0.0660755395396058,-0.05079396192127569,-0.06954920122541197
ITGB3BP,-0.037851313712696316,0.011420473750655127,0.04215730457893205,-0.04616008173179845,0.01742517895444968,0.0028911113238887305,0.06280054720209703,-0.02225528433531792,0.04553068220216496,0.05355597911380292,-0.029674640884426732
AANAT,0.02534418168515645,,-0.020189790311018446,-0.01144868868305928,-0.018300634091049595,-0.02729695324891829,,0.0839981979923224,,0.028768805622568266,0.04349748115791102
RELN,0.011117588354030447,0.0013407487254903311,0.05959299067415153,0.013934398855766132,0.010141292422710318,0.004154546284584306,,,-0.017243090533192562,,-0.019791265325896097
IL15,0.0248221446529599,,0.016636448138502725,-0.008648887608919095,0.003078259306712891,0.007746198332342822,0.08902689562621569,0.023091110669290486,0.007026694523289733,0.07234623838814451,0.10429242337524867
UTS2,,,,,,,,-0.014687681123978957,,,
BSG,0.004563599436996484,-0.0897938575187684,0.008798851868087765,-0.04089593716683878,-0.06689144263893493,-0.017039093213723423,-0.02195430656066011,0.04242287170820254,0.006155827900288957,0.024821178438985764,-0.07691509297059174
ADAMTS3,0.03434861250218094,,0.040501908593899905,-0.03755765915332065,-0.019278136570844005,-0.04383249283822466,0.01801809520265137,-0.0035521471280141976,0.02204680100736053,0.04734190417828436,0.0074049557066700675
CD34,0.06424187429725756,0.09185718296070157,0.04699348870095125,0.08415266064835968,0.0312363719319434,0.011576100670821307,0.05256925512848814,0.04027156382600696,0.0777840329136104,0.05654288200133177,-0.021214966089948016
PLAT,0.018533796918885685,0.04808153344655697,-0.06472943586912626,0.0679213792308244,-0.04802631520431825,0.07233811470427777,0.05155226887823196,0.011311637035223728,-0.03485764595283747,0.025919432874197353,-0.00959341583625842
NTF3,,,,,,,-0.010700316561322625,-0.046831190431663866,0.0027187376140612846,,
LTA,,,-0.02553920170220238,,-0.01762541785402777,,,,,0.0077127144950098325,
CKLF,0.01860698778946128,0.011405954744808308,-0.020645670199850762,-0.006117168768888081,0.005204641898175203,0.060303670631063386,0.08466964838305184,-0.03018610778995083,-0.008264657442648562,-0.003493767485814663,-0.011625891378585228
APELA,,,,,,,0.015690759989136265,,,,
CD24,-0.03446711754041974,0.012681778986683935,-0.04349853088050924,-0.049347711909364975,0.036486525737924845,0.000250707749142755,0.004377700617352313,0.05142795356432479,0.0020387752103592682,-0.02319969532778775,0.004159822373776351
HSP90AA1,-0.03887596975839398,-0.11519738909520243,-0.008346926133006726,0.06236382712384045,0.008122563917195819,-0.2045538088033738,-0.07379230635292082,-0.03219032511707992,-0.02452746499358546,-0.11183904708078252,-0.001838688495414992
BMP4,-0.011972421880898254,0.017381861692534365,-0.0378477421117171,0.01680063413088341,-0.00030471739645866535,0.009297298411156766,-0.00927735630145262,-0.036378244891675064,0.04521716795020832,0.056781610718421395,0.018723738166547998
SCGB3A1,0.0013143245497983455,-0.03752296787371684,,0.019647819813369046,,-0.0008604762316106074,0.05779999405765563,0.027017271626012973,0.04482849310963465,0.015995844093585013,0.1092893164513911
IGFBP4,0.07080693794271756,0.046173428486265225,-0.005317886020202055,0.08488036344323278,0.02182947154119413,0.14788670393177797,0.026696067572154876,-0.004162256732269502,0.09934733849411997,0.06157607133637251,0.019977600938636035
RSPO4,,,-0.0390922226836315,-0.01385461367926745,-0.020499433972361442,,,,0.108542398464088,0.03728052714736056,-0.03682765196747181
LEFTY2,-0.054144648020952015,0.08577549542040844,0.004829194689927255,-0.0258702578431033,0.017405123820433827,0.026197157058744983,0.028510975548366093,-0.016689438115641136,-0.02715098670154619,0.11855199777210854,-0.04616923740145431
PF4,0.054424462617031724,,0.10041614478656856,,,,,,,-0.018545804766642145,-0.028849183667351935
ANGPTL2,0.05481190327046027,0.07426195902736961,0.010593433853834173,-0.046175628547371325,0.0045696259983042395,0.19099932340881318,-0.09536240090543883,0.03778809787503453,0.015906781610243708,0.034503670712715706,-0.033999516246234686
LRIG2,-0.015632983055434434,0.028774840557531177,-0.02208735482260708,-0.005361900980915912,0.012436160376553578,0.0026043214750390772,0.01731970765878358,-0.0013572342333963616,0.03842963259037323,0.009196216260188437,-0.028022015834976464
ICOSLG,0.025419985276764114,0.016574543939211345,-0.0018264838495758969,0.0318131044850996,0.04136332461799324,0.15189894182332042,0.04327376600327888,-0.017674428683119296,0.016457219222710262,0.07021007646968927,0.008455599657749138
WIF1,-0.023198742090252317,-0.03259346505015274,,-0.00507234066242322,-0.015818927653385335,-0.04994922876478062,,,-0.018559336892465413,,-0.052937635647312006
NPPC,-0.00399262556017932,0.09000178838000829,0.06433734928907257,0.012214087631317623,0.008002378060091502,-0.005516558014727158,,-0.013153973326249855,0.025087594310066776,,0.03299111955970763
LYZ,0.04397992726298659,-0.029317905366091045,-0.030395701531119958,0.11162123317001109,0.06705978273475678,0.16828933511193708,0.08257549330793444,0.015188980424511559,0.022673818473154687,0.053482932102226204,0.035975578489414864
EREG,,-0.011290539645556354,,0.056824517455721056,,-0.029868292617044517,0.04825137600752954,-0.03990705052715962,-0.02486665775086201,-0.032721440934044096,-0.01708955272913907
SPTAN1,0.026674557899073935,0.10683824298298991,-0.0651132520444158,-0.013628471873237721,0.06926752526167582,-0.16545799625046664,0.05692092991620163,0.02263041379213149,-0.03230053947934266,0.051263768367954786,0.0984669525905136
PTH2,,,,,,,,,-0.03175089090988029,,
LIPC,-0.022991406270107873,,0.025133027738822204,-0.03443817053388739,0.007799657760224501,-0.0112976612859665,0.017390844607914773,,,0.0427677648035063,-0.0002919886729465743
COL8A1,0.04896663356820775,-0.005832818355037146,0.02979177828365318,-0.009858196317625264,-0.03635498136860908,0.0472231502199996,-0.04645782069653174,0.05083452729121189,0.061624777963512956,0.0024885602601692975,-0.11941311115542091
GSTM2,0.01121065567901929,-0.009633407245866423,-0.019265897124524634,-0.018552323016899047,0.02106700751154754,-0.012460497036769547,0.12098814670443403,0.030988887988338983,-0.033388078103977495,0.09516647352356215,0.028856101165064877
SPX,-0.007565341531575187,,0.020310875106234264,0.015062838468172031,0.03158802055470178,-0.030168163380822156,,-0.019822502966325782,-0.03286488761388101,0.06922291737005398,0.08223242895331798
MFGE8,0.07271872896907698,0.033712430481452796,-0.02886910452176306,-0.0029368021986013342,0.014956391083554142,0.08109273874244013,0.027114930582628653,0.02721884949327095,0.09289900741660594,0.03210149650779269,0.01388875488897802
TGFA,0.06278120497465833,-0.04748503967263573,0.02982807087362642,-0.0653271314263307,0.015592925311771172,-0.03267558228879464,0.025704526307020355,0.04584798698867649,0.037337438143413296,0.09155499144853085,-0.04482099243874636
SLIT2,-0.0024411781584741375,0.1057241017019407,-0.05376296788659141,0.06672231243913447,0.03527865031622499,-0.06963528661147703,0.06302394143431643,-0.016382708362994016,0.05686545142548435,0.00047071267385767726,-0.04741992233077183
PLTP,0.030995018173484858,0.09776734492744633,0.025791901361912364,0.14911706660856683,0.06167974794706355,0.19515900518934717,0.05664956398695549,-0.03207450217767912,0.13088618200803345,0.05210602697053964,-0.055966683353162544
APOD,0.034529329544921106,0.1839347241790763,0.004094187829975866,-0.12049214016090597,0.03571244003217252,0.08671711242004981,0.013057455917187629,0.0619169503406435,0.0943546852628152,0.008549822915299267,0.08382734902413662
B2M,0.012134799100319178,0.09479588009762761,0.09356785642853482,0.1897058167375754,0.03784657521095674,0.17378964859002433,0.16267895219776662,-0.00034909678867491413,0.11290073615498367,0.03277445645412075,-0.024917701739845075
OMG,-0.016279962597629274,0.1065005479893563,0.015856655841960676,-0.11217745124034034,-0.03258677633817173,-0.024099155982652797,0.07164553984890891,0.073614789494422,-0.03858028016017501,0.05591004241506691,0.09281821377393147
CXCL3,-0.01658509737133161,-0.06609646290155753,-0.039424686733636596,0.053428288313250444,0.01004301397828008,-0.04204693353883662,0.10244434386074547,-0.007458928130088009,0.07014364504898829,-0.03285600227213853,-0.02938453302568693
CXCL10,-0.0537087711366255,,0.021997847235805546,0.0462070985110463,0.047172848665212694,0.008572706477623343,0.06489756205361477,-0.02030186679282182,0.00038583315208351877,0.03021558637117279,-0.05791455069654065
RSPO3,0.031684684431554394,-0.004767470558386516,0.007847471290447536,-0.012122459014365167,-0.021864144387967348,-0.05484379641665794,,0.016307333405871517,0.05272938803419673,-0.012301725152055552,0.0665594443256328
CORT,0.027695965096254677,-0.02353506595725678,0.02146768544825086,-0.04179589382779044,0.0598026026908542,0.018077050763850695,,0.05333081541723704,0.014555314610515253,,
NCAN,-0.01289880085318959,0.06007107751683734,-0.0359160180929868,-0.040645000936153086,-0.040120694163722125,-0.1686215463707946,,0.09504297549853667,-0.05409764014632669,0.017549383320463335,0.06894146046731058
PRG4,-0.027225969519407686,0.05556976005618184,-0.005161348956860347,-0.024657591260256587,-0.026197462820108583,,,-0.02153355907727061,0.19984876332943483,0.03544875721968229,0.022434319772198317
ZG16B,0.0027863861461965064,,-0.023127083246470285,,0.0656121431113708,,0.04888837468273739,,,0.05645398391882301,-0.024611312435095473
TGM2,0.08148522440423231,-0.024453418384712506,-0.05170696227577117,0.09801022822440193,-0.016394096279176238,0.06807574235176758,-0.017132422093645246,0.03802885843235895,0.11642357801771479,0.04707689496588647,0.052472919011799915
VEGFC,0.06121835137962173,0.03191624847745529,0.00867308706718582,0.0020802292357914487,-0.029666644812046894,0.11557030495441639,0.0430056384094754,-0.02530178243603385,0.21256584041077703,0.056291408808483635,0.000784218891160594
WNT6,-0.02921009864776927,-0.012681516073508758,0.047102202248005806,-0.012446412080313335,0.01321108805208009,,-0.042298575347630506,0.030129187504144454,-0.02649672124673492,-0.0250563578508098,0.07660670385694203
NRG4,-0.016674245408523646,-0.02631252050296473,0.011278231633106924,0.04745138357631626,-0.026905862032920804,-0.03760065636435159,,,-0.012443100091559989,-0.037101426985634706,0.031613900388118385
PMCH,0.09092360716944259,,-0.03360268050815512,,0.11659049167874645,,,-0.01998342516246535,-0.015179422994227627,0.01297628709030796,-0.04897710916414699
COL9A1,0.03134000282167475,-0.011949526077263102,-0.025328819669314794,-0.05677464452299675,0.0013622203870253707,-0.029454235280122927,,0.04371748016051916,-0.046533653199827316,0.07718317955251364,0.03962074927442186
GDF11,-0.02010533964563992,0.09214797563710292,-0.005918465895013222,-0.03673930733009506,-0.026183031213234332,0.014708262125199024,-0.022296534743168495,0.007653717974531407,0.006294619009059085,0.04745970857436645,0.04937493580762305
RAET1E,,,,,,,,,,0.013114393152109327,
IL24,,,,,,,-0.02385372171167307,-0.014899160261930753,,,-0.030145598407943473
SORBS1,0.014184029730565317,0.03732100502443895,-0.012979351630161822,-0.03625369827903068,0.023816491197779927,0.009345029122937084,-0.011176070690851928,-0.031234697650321015,0.03954041741454492,0.013077060824815055,-0.004263938462329914
DLL1,-0.0007874614365664195,-0.027214590480186523,0.04132573833122133,-0.07164167174979325,0.0739000513086905,0.11096070285361004,0.05417820413882088,0.07550758563136672,0.01038167420746339,0.07547970080187964,-0.03382947211503473
TLN1,0.01985213968587775,-0.063737098527682,-0.021320781960805855,0.0026435493928152567,-0.023725754239900747,0.10489642363849302,0.09613963694388428,0.001212995380626837,0.05641088415771497,0.037263400938018464,-0.04461974686360925
COL2A1,-0.032706870834096576,,,-0.02202296959624618,,,,-0.03257151749987668,-0.03197789999290915,0.062061947584674884,-0.01925508339442014
SHH,,,-0.02070685411029857,0.0846722492093862,0.00147662243585257,,,-0.008484484317283844,0.041822322546822326,-0.03485793984706005,0.012331639632551204
PON2,-0.05822185505117662,0.1544898193050936,-0.022860061060455097,-0.060980673534802715,-0.0011520741277852465,0.06493979178627218,0.07205803543338653,0.045055848425314064,0.0017646542639115313,0.05800941485040172,0.04295388049421878
ICAM5,0.023470947666935242,-0.023397092622522757,0.005707191786976974,0.036137040818837736,-0.025595857402366893,-0.08877035278150003,-0.02258047847646567,-0.041647251207669045,3.290905704064174e-05,-0.038985794312872205,-0.0026629459671986904
HPX,-0.011248256257333517,0.08925590788195878,0.07669660659200148,-0.062477504266997615,-0.007163792338260598,,0.006709410345421856,0.021533443668324687,-0.042017334531319755,0.09609246674189545,-0.044858068346785775
SFRP2,-0.02406906241500609,,0.04099985586824534,,0.0014743318694843066,0.02500315369108587,-0.02354151631721208,0.01304113945027228,0.02714123177374992,0.06558772306965606,0.052433601067194954
CFC1,,,,,-0.017625418919222816,-0.030680838623022233,,,,,-0.03384003534515203
CD70,-0.008338730546967058,,-0.008410997832722027,,-0.03287757751175966,,-0.015214367336222482,-0.04942826100876276,0.04049289041369385,0.08635260748856859,0.007979708815538276
HP,0.008387855493501094,0.029702764126590588,0.0291014740617093,0.13726454859147494,0.013090095935384344,0.05847329825336438,,-0.05083376981071977,0.06784569656157374,-0.038358949163109675,-0.04893810025814184
CXCL2,0.0007441203646810509,-0.06514592177244073,-0.04287758070576467,0.002504473015665566,-0.028883961237964054,0.011113176987238644,0.11093944738187131,0.05565928136105795,0.0017177177098176052,0.02920773431133683,-0.08768573478666548
NPPB,0.006789732401074461,-0.08388990206796759,-0.03761761371645202,,-0.015433533608333322,,,-0.03925372571754387,0.09090637314664865,-0.037635265682825415,
CCK,0.01848510085861437,0.040047505652664475,0.051994250419115665,0.043047982982012505,0.041279449770269455,-0.1513106556175152,,0.011188413074854148,0.02429186216097248,0.05581403297065801,0.11599638308153783
SEMA6A,-0.018315455500154704,0.04184514729670808,-0.02442767988153553,-0.00290512383453031,-0.023420616868226062,0.08321211208920848,0.007499575701910173,0.008334542200332567,-0.0021804483660492016,0.006602342970715192,0.020718963658315045
IRAK4,0.003703608022409523,0.002777030142056785,0.03513938163578108,0.013167383196987466,-0.02339658955594093,0.020391394837140454,0.047887465402012545,0.009159312260225802,-0.0085834221602166,0.029881930883630756,0.00891143240404968
GSTP1,0.03085378260408431,0.01683381062026415,0.013467994871956693,-0.020709460370163132,-0.02568032600783803,0.1838329288064799,0.02873832034503547,0.01271166112253674,-0.00859207848390721,0.06270730042542721,-0.04722598697945204
VCAM1,-0.041807728094042644,-0.04771130653984318,0.05175822466197503,0.1160530818879277,0.07562612549656167,0.13418417032224647,-0.015808420425611286,0.06167808043723794,0.0639181635880772,0.12541595150562468,0.01993078124255116
NXPH3,-0.015754188116752603,0.019567601739015762,0.05147605353698109,-0.024098724077481575,0.003992984119123494,-0.005248586657947494,-0.011025088725186922,0.052137932389489376,0.06138674800356642,0.07185275551096283,0.03914083757462022
MTMR4,-0.0174277089870157,0.058631415575832985,0.024495454811757137,-0.024380549660630278,0.024011652166673246,0.021079670673431264,0.041885671198865555,-0.007734964507760051,-0.005670882982301624,0.01584627228962709,0.06148042591199435
LAMC2,-0.018331755574237028,,0.02523634316383573,,-0.01942909698328936,,0.011605329294708307,-0.018317158403041038,0.01037849310150299,0.025417197736815687,-0.03682767224099512
IL10,-0.0387329845521702,0.03469815174946006,0.039581516135299075,0.10721363445455676,0.026010295785533356,0.045980497341022566,0.11509131196242442,-0.03486451646132345,0.053370280562423135,0.04362148916738545,-0.010307323473514403
SEMA4D,-0.01718461589255762,0.04304637045446149,-0.013181505422724744,0.054375817689144526,0.02715620698612065,0.08725717184576165,-0.0070044684079494605,0.03156209728368083,-0.04828764319199391,0.0553299924898741,0.11725867801543521
TRH,-0.0006328428588697097,0.04938850137339514,-0.013091102814082921,-0.021672271785503294,-0.00599608654306931,-0.047778704188171574,,-0.026180773816892707,0.05118912844562424,0.009231142509506175,-0.08896549345519102
SEMA6D,0.026426557157247458,0.12689769308662963,0.023217653338101926,0.01033350069512506,-0.011125714303921641,0.042902725488211925,0.0046078421256703925,0.0008401796778878512,0.0004391637696270599,-0.024724005557566493,-0.04618351931842836
CEL,,0.0046378288318496734,,-0.042757134704857605,,,,-0.022562500814693125,0.0454922510964191,-0.020640428430195562,-0.03934534341057933
PDCD1LG2,-0.013212164363756097,0.02167084315344227,-0.029698333303805582,-0.007528423425373492,-0.015465491480303854,0.10310177520433539,0.011407591110546239,-0.04755379380407113,0.056320211790281065,-0.002679308740547308,-0.014266585468688621
SPINT1,-0.021686840693502966,0.11684378540052164,-0.03688355849764096,0.02155696564019875,-0.024725771639399728,0.0007883782175379858,0.05998598534554712,0.06356246921063405,-0.018935613096763372,0.04674741558216825,-0.008321041267691813
CTHRC1,0.03986205471495704,0.0344438808048281,-0.010946048581132291,0.10406426178187934,0.06566294257483245,0.12237761115815823,-0.08966345749625833,0.017900477811843202,0.18350406328693974,0.08359351709908981,-0.05283858863005862
PODXL,0.10419290222884854,0.05675879405030255,-0.032592230994294806,0.09704133690555528,0.004662965957651641,0.0372501904945174,0.10996562645199645,-0.03844305722184378,0.06033547282329953,0.01967043773518825,-0.063022454134941
JAM3,0.01962425138754635,0.004184719833671687,-0.027516564574489078,0.030259431718482742,-0.011156108388005327,0.12719515884331742,-0.0016335810933314977,0.011462931178492211,-0.011663779859920323,-0.00143572113845242,0.00786955196381709
TGFB2,0.023888920257577554,0.0333867725959971,-0.007882948883864342,0.1217143375177772,-0.03710912345972435,0.02856202075926266,0.03140507490786299,0.026011128698020556,0.011628512822557963,-0.01904296294097805,-0.008627497732796198
COL18A1,0.07319028611543929,0.16597065524949398,-0.037295382843757455,0.05408035203925761,-0.021845851105297128,0.16024892365407284,0.040645158402334985,-0.025461936928145877,0.12162355252896294,0.03358489096934209,0.04091143923919507
NODAL,0.010715108022902412,,-0.019580163919197684,-0.014471261317581457,,,,0.11230092046160871,-0.016849431404890456,-0.01951396256853316,-0.019824565581496912
INHBB,-0.022191760697153583,0.07369710367688233,0.05524034105926792,0.03288849689325659,-0.05154408471961065,0.05294614032594558,0.03284928842510632,-0.022986854216899222,0.047000496494162915,0.010836952110910148,-0.04620291366764251
LCN1,-0.018331759698956673,,,,,,,0.05134245741795143,,-0.04262844087702396,0.056352517928536634
ARF4,-0.020754252478307665,-0.09724320462612117,-0.013269365172859413,0.09672313168392657,0.061305668143473886,0.03808365400481086,0.1164189203493876,0.0052406546847808605,0.011600999872389882,0.010296259716295128,-0.11320162157166541
CXCL14,0.017816249090385615,-0.005988886355140434,0.039404026133934504,0.133001329213599,0.03656873032562976,-0.04573177822315368,-0.04238485909011506,-0.0687895625870827,0.04785500619147634,-0.06380930122371724,-0.06391269795285269
LIF,0.010131645013206273,-0.08422628698739804,-0.002463364101109193,0.07954242560310522,-0.027647369703045852,0.2472872540853708,-0.014086289646025665,-0.019806169124652415,-0.03146177376731675,-0.013141006025429915,-0.06852177231423875
IL17B,,-0.027111806116045738,,,,,0.0030848720686217543,-0.0206159022676152,0.06696784678058623,0.011540474299243505,0.10097260017001308
MMP1,0.0026961219120779215,-0.057484088940146776,,0.08096786299998496,,,-0.1262484660435992,-0.0325715205920337,-0.015179421792110206,0.0415314472530466,-0.06536085175939868
MATN1,-0.024069065694993595,-0.04331103544901968,,,-0.01562736668821863,,-0.023853725149908377,-0.029809716622314783,-0.004177497688228828,-0.018688432583165437,-0.02661574669176407
ADAM28,-0.03684968798348185,0.026208151382913793,0.018861749921662476,0.07345392139885791,-0.009279393552656294,0.0815133905436399,0.044357141838042576,0.02176591857160581,0.005489619627828486,0.1057890674446364,0.004053199646224122
TCN2,0.026965827671901945,-0.03821716518697771,-0.029284574601858692,0.06811969121663297,0.03079825836137136,0.10666338243710416,0.119886065508831,0.027418759497279253,0.06985165044617332,0.04797835951247706,-0.01633318032541471
THPO,-0.008453672591302296,,0.024280896473367234,,0.027641710429834418,-0.041437160805764144,,,0.0009176183493006344,-0.020471714874623848,0.037203178129807384
CUBN,0.022939565298842522,-0.0014004773685515634,-0.008225753942746494,-0.02722815041003843,-0.005792847255135888,0.07152577146187336,0.11194345658656105,-0.0005980239656248404,0.0028378391619297426,0.06787456632848195,0.05569803321170968
TIMP3,0.07202635281647436,-0.00015062911548339926,0.043393814357360914,0.03732648448059826,0.0240234814593008,-0.009826101342754325,-0.035107377555807145,0.02100784475948609,0.12078146517750772,0.07161190706076498,0.0709986469391081
PIGF,-0.014049734768134285,0.027893948451960252,-0.014893257097959526,-0.020772833671342313,-0.0069160334021935305,-0.008916258774420106,0.053207934961280956,0.04963673532995168,-0.039398968110188115,0.03899159834514079,-0.028616158597296562
CRH,-0.021477839039276976,,0.11702098057888431,-0.022022973637106986,0.03285762313003343,-0.035547156174036254,,-0.04027733760650507,0.02681173861348531,0.036690929241928995,-0.05829268622609187
BDNF,-0.020969472662360773,-0.007852978269663009,-0.038498872255535346,-0.017183855219941348,-0.013661140708818447,-0.04112935323030545,0.0477214838491126,-0.020759071487737764,0.0033569298888663475,-0.0035040401708117223,-0.0915856767060504
