,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
HMGB1,-0.06371056318322112,0.011271867896333328,0.006242645123461805,0.008119043309648143,0.001634352731186799,0.08569725324110407,0.0681232453141342,-0.06128360926888383,-0.0006640789156234461,-0.04063640421069147,-0.09547729179286633,-0.08533683598043071
ITGB3BP,-0.043023659260723913,0.03595457241514577,0.046165049518900214,0.019213462056724796,-0.0037473919378448566,0.11107456116578396,-0.02093402006284415,-0.04375071526464477,-0.0018324776909647575,-0.04765463070595923,0.014943456766824072,-0.006004126760100773
AANAT,,-0.02453262024721149,,-0.016585460874990483,-0.01434120857156143,-0.02490350202428477,,,0.04888124275075272,-0.012930767376342307,0.04063666486891934,-0.03148419412941165
RELN,0.04749208402808937,0.018759294959542594,0.09589959055130727,0.03990674963952577,0.10217342347102497,-0.06269317109477054,,0.03955033227011594,,,-0.03139290543696912,
IL15,-0.038906312873464084,0.0033149969811927145,-0.031184180018806785,0.010943147265737781,0.04473332633481602,0.06505679720013655,0.03483012309093774,-0.027298591249026272,-0.023574841351516225,0.08826889281279193,0.005242717156896048,0.03609428890678021
UTS2,,,,,,0.13236739116297888,,,-0.02011613670553312,,,
BSG,-0.07578105940732512,0.0005431298808173964,0.0012609979079016888,-0.054742521910839045,-0.04804708215705459,0.019406567618575104,0.0009640630463502992,-0.07435692291619227,-0.0006234402006514434,-0.017978753088076265,0.05734857998341305,-0.015675478041499633
ADAMTS3,-0.050714304083584974,-0.02768426368448588,-0.04300904489497094,0.0010822204458065955,-0.044483485412254845,0.14334013351071975,-0.03555752920159961,,0.01610810204695495,0.08487866038059612,0.03645380577722096,0.0042594053264345235
CD34,-0.01581754020183112,0.10623314285852067,-0.031941565435051285,0.012581292840593021,0.12238441385272189,0.04857393615480998,0.05550317239269393,0.002853520063544383,0.0796886678180771,0.06248846450425088,-0.00734161145404031,0.23595841130466158
CCL23,,,,,,-0.028336232132884033,,,,,,
PLAT,0.009240123761536885,0.005446837387291809,0.06647611495075338,0.04705289738785456,0.059315381613310805,0.09507005050255152,-0.006554475957543802,0.041503481550968085,0.11841120829579162,0.07442118519299969,0.07919791904527415,0.06991656116415601
NTF3,,,,,,,0.04234142755033043,,0.06354638315926474,0.08898471392217114,,
LTA,,,-0.018000957145877836,-0.02097988260825088,,,,,,,,-0.0014603754127533867
CKLF,0.029761407304767475,0.023214606718970097,-0.020189989694157424,-0.011321333407936502,0.0020178902725208094,0.15059992273024597,0.11763174496191313,-0.039574444799804,0.0908446699907006,0.05407966639780954,0.05362314655357103,-0.10258497512754938
APELA,,,,,,,0.0019793526354088794,,,,,
CD24,0.05118287358057549,-0.01917946237618449,-0.031294324879287704,-0.012329617762106355,-0.011236421890625462,0.0828537701570801,-0.01580261807329706,0.007913034780291655,0.09207895162084025,0.06015357015766313,-0.03156917374445397,-0.15966731894794733
HSP90AA1,-0.05398375037867339,-0.08230283016558425,-0.01688176565393297,0.0072045841418269235,-0.03275967300815217,-0.17165232621822515,-0.03851055030207356,0.08663517478511029,-0.10221213116164965,-0.16283862108771271,-0.03293796625669233,0.03487113152687592
BMP4,-0.03112158199842479,0.05284382585627648,0.03260603247092859,0.014576277024467748,0.08056895413510204,-0.013714644190493432,-0.01568835284547176,-0.007381486131598545,0.06912122478840863,0.03129375516508172,0.011236485308284954,0.039667200735278386
SCGB3A1,,0.0031341534947815584,,,-0.01707860899223414,,0.006504294610002658,0.042719960173386445,0.004070753662278667,0.0981912901259,,0.049004057821625126
IGFBP4,-0.018897934480486916,0.1330123264845779,-0.05011032812672947,0.041838048313076664,0.08787642550263912,0.17474663652916098,0.044524625134346005,0.09377070274474884,-0.0020956401632427823,0.004441026411885269,0.04878855422689438,0.3074182424291131
RSPO4,,,-0.029100603124040576,-0.032113386015799585,0.12908396940499778,,,-0.01503987040436875,,,,-0.02604908072203387
LEFTY2,-0.029941231802136786,0.06295138569926363,-0.01822203628760582,-0.026802161244645874,0.15604533367978682,0.1352386123703441,0.05712590325923323,,0.08923602933736112,-0.006043565409101273,0.0443738264106529,0.019759035133313094
PF4,,-0.01754053859869197,0.14535706996146927,-0.014281744197862543,,,,,,-0.01882238511670844,,0.1044995285430387
ANGPTL2,0.11244919787160824,0.04399682466578831,0.04046370420111402,-0.0012167471549959566,-0.02816205744420544,0.13677790974797646,-0.07126875926521006,-0.03473968613475719,0.07789367551361512,0.06487939199940453,-0.013784340196645515,0.04745142478628046
LRIG2,-0.054715936946686,0.00023896643341910263,0.022061771392288418,-0.050788589684209816,0.04500940944813223,0.10218716989737302,-0.01870041948004212,-0.01156856128832338,-0.011765510534674678,0.03439969129201124,0.009318845767272441,0.08190732417199396
ICOSLG,-0.039767114914583825,0.007892353123578876,0.010933693288955123,0.02821429753758847,-0.016694555035089317,0.12996356904014827,-0.027147738676381997,0.08313276685111406,0.018756234858147224,0.03416279905508731,-0.002374667877830745,0.036783925519381755
WIF1,,-0.031561352145448446,,,-0.05489325315927787,-0.07952877451640557,,,,,,
NPPC,-0.055546595502480055,0.011590666998070903,,-0.022154507220771197,0.04149345487763249,0.05863915426253416,,0.018790229841320998,0.0771727502164647,0.07125071630997955,0.0315605422235261,
LYZ,0.00378056426113329,0.04712851213651825,0.03137099859041472,-0.003994517554090551,0.03133830926167866,0.09693671508762704,0.03551402587966121,0.006615123296249278,0.01678376380691978,-0.04573190284731841,0.14668978377310385,0.11123514904137374
EREG,,,,,0.01284026808980738,,0.03851725366230732,,-0.046920646288321016,-0.031067771026866624,,-0.02868527268805447
SPTAN1,0.017857249262889906,0.019968121299538948,-0.05364578061157535,-0.020284916536141825,0.0028345052837964826,-0.08400819076989403,0.06089810975274758,0.06128782204599478,0.013827890833594111,0.07017835816250395,-0.019542772588060465,-0.026887337664357667
LIPC,0.03770155451382436,-0.021474229684015862,-0.02464422236915693,0.03024386632472853,-0.019083967607140456,0.04192168775490955,0.02049403307130565,-0.06378918709592386,,,-0.04009093020072622,-0.0203105308390765
COL8A1,-0.0515860544044404,0.10960599237651543,0.011490875755891795,-0.006116698141089883,0.018694214874965382,0.0022132608336188912,-0.06665812822225388,0.05243753184850278,0.08374357987549283,-0.012449981672132014,0.0032288401357153137,0.008453072386176791
GSTM2,0.034340593648095115,0.0078793563113362,0.0011961332658200763,0.06651425527282145,0.010203543028008848,0.07332027545113487,0.03872575434189108,0.028752356190742005,0.048349158996585755,-0.01415822171713897,0.0072916695042225645,-0.07946306394470222
SPX,-0.05767756049132355,-0.013732216808860715,-0.03540743883194503,0.07840916906981665,0.005442473013279921,-0.01593216172335788,,,0.004460294837893307,0.011248914615798142,-0.02326113824282622,-0.0788240459940599
MFGE8,0.027855285828507537,0.10078348874554251,0.008901964005395188,-0.04659618431906259,0.04785500148703979,0.018400794554026906,0.028071706989526064,-0.021946498836446036,0.0057985633344404385,-0.0057743546652418735,0.02778394477262654,0.16553982157729405
TGFA,0.023495253703764683,-0.04567255885424581,0.010623445999160779,-0.014473355697121887,-0.017984001666069543,0.04788515654191025,-0.019716010300393987,0.07457706222025717,0.0457583995785374,-0.00605126001669919,-0.041327449118291,-0.022455783035369683
SLIT2,0.015271220395238446,0.07388780736720875,0.051123544017637024,-0.015328190629963928,0.0327026761093703,-0.06346770148823029,-0.0014401432649812,0.1883283897494256,0.0751251076363224,0.030627558833269748,0.03688950302341852,0.006041342161602324
PLTP,0.04273151444626414,0.024536559724563617,0.002786032688012987,0.07713003597478696,0.05284620154484808,0.13816990791872316,0.016122695956739874,0.018091805587505935,0.014584998583428307,-0.026422585090182166,0.010769180548336848,0.1830879994497882
APOD,0.03969411537847347,0.0012463805340859723,0.08773915638764454,0.05371931899773415,-0.017280623710552986,0.02866901267143637,0.0693554448116206,0.14732953507438495,0.10431388948302421,0.1841960531164748,-0.03561344437554067,0.16368853880109982
B2M,-0.05541202066301983,0.05284366855667536,-0.027918490648875076,0.005606076751746317,0.07331026456945063,0.17177351883966635,0.12970521753024417,0.016040441122098955,0.06725946663290909,-0.008968689091904378,0.0068882766835386185,0.25014320958103636
OMG,0.08566995997751946,-0.030809772283422538,-0.03403642678360833,0.017355452593857186,-0.031073375446916355,-0.04544520063667667,0.03619041897305938,-0.06666659797819194,0.0789895471062814,0.11695283862241432,-0.040760152199853635,-0.08763809064845741
CXCL3,-0.005435087369202878,-0.012255547071111312,0.025229214864648502,-0.01765559042350796,0.020190122043091653,0.017313435178464235,0.046432590380341726,,-0.10828388514230507,-0.07752702314566752,0.018167580610291282,0.060112659483228296
CXCL10,0.03205801422075642,-0.0005356443971075484,0.04397485405679273,-0.015145551951475255,-0.02928101177710503,0.12491412452166438,-0.02067810784203646,-0.049521271261677234,-0.027805282830874193,-0.025246274984857164,-0.03266197428551259,0.10444356844352391
RSPO3,,-0.02296894461635014,,0.01805290791575712,-0.019083955840938263,-0.009786018668052305,,,0.10363149122726685,0.04466803437433787,,0.12220865608320182
CORT,0.0007024266727338222,-0.05014170368653488,-0.005932781527134009,0.0027287147377881996,0.00824858751852797,-0.07077427475541419,,,-0.016973614336922703,0.06428636385097289,,
NCAN,0.032153498484163406,-0.034357544436592995,0.010707553850622236,0.01187672071239405,0.012618058389418624,0.07761960111759768,,-0.02170780983115699,0.0873658018478001,0.16971770933489588,0.016868505487196934,-0.09476311595559644
PRG4,,0.002035419164147944,,-0.016369133426496606,-0.01366404386719113,0.010912038193814663,,,0.08967792435987751,-0.02906364095385924,,0.05822571522554405
ZG16B,,-0.023447900628905182,-0.0028059975108648814,0.041193865757904194,,-0.008149464263941794,0.0017007540273324174,,,,,0.04751872918607126
TGM2,0.04115956477779067,0.11164151625576382,0.019235988947736656,-0.03980073830719412,0.027883950085271864,0.08799162276565399,0.048531024720556565,0.02674051954802907,0.020904495681919974,-0.06877098978757287,0.07463217665025776,0.20737115157644137
VEGFC,0.03018664019932963,0.0869091331907576,-0.025300475666312317,0.020969488010451932,-0.02103349133806448,0.09072868003382983,-0.046942723593541305,-0.05182285813841003,-0.034653129386501176,0.004262921140164185,0.09652791407549549,0.19001505001638713
WNT6,,-0.027282557668970954,-0.01822203676583411,0.07921650142473094,-0.018827736949353493,0.013426440636695293,-0.017792801021374746,,0.06917948201206002,0.02054202626330824,,0.014131492094379514
NRG4,,-0.015573931037694796,,-0.019921984200347,-0.019462643607131534,-0.015937909758253082,,-0.032094269994152755,,,0.053846479247588966,-0.030197584955945024
PMCH,,-0.017949793646478102,,-0.02760384997949486,,,,,-0.01125479490078167,0.0018845270457393105,,-0.03226104443383032
COL9A1,-0.019531630014182202,0.016468818175970863,0.022205780312597612,0.008207136836427528,-0.015684420873891654,0.07883417620539436,,0.024475500579415485,0.09991374145059474,0.0718719885254827,-0.0015212867151491339,-0.02618887783439821
GDF11,0.005172301370828169,0.055784248324840455,-0.01828490860996869,-0.01405265922221683,0.024698071291338813,0.09193574083263674,0.015239342797108495,0.018580548329186188,0.03926886607253551,0.07510553494718708,0.04571153086164952,-0.010607711475903461
RAET1E,,,,,,,,,,,,-0.033126536137042924
IL24,,,,,,,-0.01704677835737419,,-0.02040577692943895,-0.018522271755674977,,
SORBS1,0.04958281134488136,0.001258699584558443,-0.0199637199320243,0.018395010856478603,-0.012065903305170055,-0.017385270727273555,0.06558814018619105,0.01627495167542031,0.017198643155583327,-0.05006509843630618,-0.026621599412274054,-0.12743288435764863
DLL1,-0.03336623042250924,0.019118795025423765,0.0013009432667535912,0.046630591958199005,0.04650334401336581,0.06313333935514306,0.03374250294141874,-0.025110655306920728,0.12943646436295264,0.12136689569087669,0.009551737987866966,0.06286253324476454
TLN1,0.029057873609552115,0.08411892472999413,-0.035814671338867475,0.03063442302130405,0.028409027273281956,0.09460319502139002,0.0803648482560959,0.07665661474497494,-0.0034964088667408205,0.0029013062649095043,0.03855092902641529,0.11877540404305832
COL2A1,0.03561053020112969,-0.01631590990476683,,,-0.012204064033373586,0.017836720471504027,,,-0.025596321745680516,-0.04827470629696945,,0.0809322823697623
SHH,,,,-0.017010217213750192,-0.030938128028340332,0.048608498809616006,,,0.01627866511383508,-0.0026830352364109497,0.10462126009226459,-0.047311591875226856
PON2,0.04798627516381656,-0.039492722690414914,0.03301964575461785,0.03482039752563604,0.08921449027333106,0.144885376959953,0.030429900472027496,0.09417446051821363,0.06787089993543073,0.08952821256354367,0.018300453674131748,-0.19718185184266213
ICAM5,,-0.013027986204147921,-0.023455853691172136,-0.014916375697037024,-0.0323651084265336,-0.06389336545675625,-0.016136870231172436,,-0.0269080982932963,-0.04521289118640588,,-0.00756001978163563
HPX,-0.03226281303091404,0.0009115762240747635,,0.002282117733429344,0.021688776489060226,0.053759708298751215,0.03997170224323758,-0.018459051980756862,-0.01827481041430521,0.006296968872823123,0.04369923184914561,0.002027503247247055
SFRP2,,0.07169312849206319,,-0.019372794011598162,,0.07650266908781946,0.005612611473401314,,0.0559304733306143,-0.04571128126020559,0.05391333368746453,0.21952597204300495
CD70,,0.08250429277462999,,-0.03292823771896689,,,0.009745125278641412,-0.03483160105586626,-0.01874283111246252,-0.026557604379002765,,-0.02857077515750529
HP,-0.038240960564005874,-0.003839081310612076,,0.021552240885367217,0.0005998214551685096,0.09025283823054052,,-0.044983279234896645,0.02738259905814737,-0.02948669202408011,0.04479278302059133,0.036040766274194024
CXCL2,-0.010470746039529983,-0.013563029492921493,-0.008252425947808662,-0.05507833401200084,0.03571732289723698,0.07597324761601325,0.11146770483500952,-0.03161801063799928,-0.027147405690821372,-0.04196803750119253,0.0609053585513463,0.08063862083991605
NPPB,,0.010680936841900992,,-0.04962344428555041,,,,,-0.026741056861752193,-0.03908806431635571,,-0.030632086826113764
CCK,-0.06498185997633378,-0.08176949987831933,-0.030759895167628445,0.013979507807825977,0.02398175342372763,-0.13619923978865384,,,0.10613429154225672,0.047311482777455775,-0.00686347218285021,0.050713320189674935
SEMA6A,0.017655114760250133,-0.02512974362988608,-0.05913014546568559,0.013762378505353966,0.07186872462737344,0.1272629441097092,-0.0171627085302675,0.0009203598538801426,0.06261451478041866,0.036754016881104655,0.03335883363382553,-0.08866654485340925
IRAK4,-0.05777900495400178,0.02989404613822757,0.010227546201562207,-0.026800704055670026,0.1234356085130777,0.07465314584811046,0.011621399285116565,0.040944068527729416,-0.008567073696345628,0.047367180721754464,0.018741902584473828,0.05848063328549286
GSTP1,-0.06194472247962786,-0.010360066020065516,0.007395813965434401,-0.008102223165895598,-0.009257074858231264,0.11204448985575612,0.004840358720992058,0.013640966835174228,0.028079458917173998,0.12375240972890797,-0.035154041023657684,-0.002890301696995712
VCAM1,0.005943381715564237,0.004734597514993166,0.014314740990651347,0.012709343827346694,-0.030173379114749554,0.14934901580285692,-0.055630352757314476,0.03724197954226859,-0.01062885911450181,-0.010510126839440729,-0.047384262665622776,0.07064056988917075
NXPH3,-0.028416632743336483,-0.010176337592851,0.0016689755360882847,0.03438195026334885,-0.005140775118208198,0.07083324199383079,-0.03216785996494949,-0.05680201479693138,0.027142799865088132,0.04050778039666535,0.032800506759790904,-0.025998880269691688
MTMR4,0.014557427324284413,-0.03674677235016541,0.022299256361617142,0.027770314981675277,-0.08266584037149144,0.06730349066480895,-0.01452256392048524,-0.08067031160365519,0.019606830132432276,0.0551958955515869,0.052151895021148774,-0.06598175662824383
LAMC2,,0.0025203082241752155,,-0.038020821891041286,,,0.08388535269043387,0.0854948713230117,-0.025087041268271906,0.07608846662530751,0.01621808575415771,0.03833240275661207
IL10,-0.03141039480809143,-0.02647459754456986,0.024469355707713476,0.08153906467571702,0.13111183044273106,0.0563619256600741,0.00893279143208273,-0.0368679506671284,0.036810999401503515,-0.040642476851962456,0.018109558467707277,-0.027459453151994148
SEMA4D,0.07524795282947097,0.04165275543213527,-0.005782198596411528,-0.04638964001255703,-0.03633668247210773,-0.04281397837513911,-0.03143003700136645,0.09709529211477776,0.05267602328174123,0.07919401448826476,0.006267629357875986,0.02403018298553939
TRH,0.05798107156178842,-0.011254621336365596,,-0.04032256489751686,-0.012009724277330894,0.00832821089139816,,,0.05530846380247672,0.09820306883528207,0.1439509658314941,-0.022223122782146124
SEMA6D,-0.09668382101213782,-0.014407147526712308,-0.0179664146594369,-0.015177707749286003,0.03587452145100371,0.08005303096850597,-0.006428681448189481,0.0504484402360549,-0.007324107667799358,-0.020716196934742175,0.03885320634662731,-0.17740622670347964
CEL,,,,,-0.02369393498643366,,,-0.019274614727697488,-0.00235479261312443,0.01037776980252489,0.03973485406835389,0.09840636277335518
PDCD1LG2,0.016955986943904617,0.09051253658709839,-0.003000252782120492,0.035279666281320274,0.0294083983529968,0.100583469590275,0.09246914635486786,-0.0012048099676334365,0.0381192133004629,-0.008667443590871262,-0.024887236796480437,-0.03480057821350466
SPINT1,0.010814610484042225,0.09166556963417104,-0.01646630617531367,-0.0006396754480208532,0.012763646215199218,0.07984819953995767,-0.002173625561960796,0.03270814906464395,0.12130470385777738,0.060516661132198946,0.02515044076592928,-0.004287296738124804
CTHRC1,-0.03307615856432776,0.1451258893316529,0.05914288344100555,0.010538028243887554,0.09579293136761273,0.09513658718705066,-0.09021647500199863,-0.032691121127715474,0.09054055967238374,0.04452353374912787,0.15294405583091875,0.2783973686494319
PODXL,0.05165847422422162,0.09384630414721357,0.05994110298246836,0.008855777736432629,0.10497472833986371,0.15707871301323412,0.037923815898308635,0.045764599276757835,-0.0233497097700369,0.003060852184057855,0.038706289040026653,0.09005198138007109
JAM3,-0.022967556072974755,0.0020979797181191213,-0.020310060023025666,-0.0026157308443696833,0.0178746312955913,0.08043985514696243,0.01303859624268399,0.067192081188298,-0.062158348848072975,-0.019198697630097367,-0.04618006018982725,0.05201580286869637
TGFB2,0.0007410603935606343,0.006297795251740197,-0.03392949656786003,-0.013706401059897802,0.004074255186341734,0.1488906283811465,0.0799134285306112,-0.06289615163290684,0.06485100581462588,0.050381618085625135,0.011463468570180645,-0.08082194286806146
COL18A1,-0.06011496245672828,0.16818478933537911,-0.0026767854005383513,0.054768761971216016,0.06489511480951912,0.12954621672834715,0.09347896482782654,-0.010464943391006554,-0.0009028224982366489,0.02719857760026883,0.11115153822809126,0.2313122041454327
NODAL,0.0013214210942095184,0.10545911511992426,-0.017550876518615817,0.048414836858363904,0.037639498010029006,0.07918854885465594,,-0.09717191488860469,0.030219461885608142,0.26456363965546137,0.0031082016577204195,-0.028524441669714483
INHBB,-0.005247922492562062,-0.04463725725386583,0.03679763386314282,-0.07411914840552798,0.06019230800698071,0.059879861149000714,0.06350471347481539,0.04493723564621535,-0.01646822520488618,-0.059499427091881066,-0.026711801824940776,-0.07146092120451597
LCN1,,0.12218790125794196,,,,0.1505324538384969,,,0.11901313254700914,0.09329456083358655,,-0.03469613083674195
ARF4,0.041404798920861824,-0.05406642706241124,0.04721139652318753,-0.025147363754532828,-0.012976559553521992,0.07700953471107488,0.04789975005611772,-0.020479318302205386,0.0352894572456366,0.0875436987911906,-0.01841675252404623,0.02282424011259838
CXCL14,-0.06848567819579976,0.07828272670396023,-0.026014984434351945,-0.03769836704273933,0.0133980102185646,-0.011504194375253518,-0.031003194110053277,0.01976170687249547,-0.015975267100744883,-0.11744090453802629,-0.001621812265378727,-0.11906821184581795
LIF,0.014065146798118773,0.01956842583638474,-0.02220962742847656,-0.030420155378109416,-0.0225089202351342,0.09360649780344259,0.018865615718096154,-0.02239329043421527,-0.0203163895875761,-0.1310411039045672,0.10892197409010272,-0.06292264012266825
IL17B,,,,,,0.08271101405094895,-0.0006722087349929719,-0.030646065619234004,-0.028235383436137018,0.06179840185246195,,0.05665205055984173
MMP1,,0.0327499912693201,,,-0.012009721657444183,,-0.0722417290592311,,-0.044609707645868135,-0.035613212184763335,,0.1154107903721716
MATN1,,0.02366660435366292,,,,0.09276038486772716,-0.01704678081446814,-0.005490177223137043,0.03157912816846872,0.016190993248854965,-0.005512614329179404,0.01300030660350658
