,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
IRAK4,-0.016628524864890616,0.007667018448808452,-0.04293334799806448,0.0928629295739023,0.035062219945403976,0.056961411156726476,0.03904885332943549,0.08620868034878089
MICB,-0.02258876985187977,-0.05647872414162744,-0.07835311608466212,0.035729219384888385,0.022958466000778645,0.09280549800254276,0.02608584747402283,-0.036379508306448816
COL1A2,0.024734293468373105,-0.004532907532270415,0.09732692778563698,-0.008714667341553151,0.024966405099804988,0.05414456606333564,0.0009403171610394488,-0.015652312423436166
ICOSLG,0.0047129884169502985,-0.03702121217873643,-0.01239258809957504,0.10539213344605397,-0.018942586683455255,0.04206682178702578,-0.024008287174193493,-0.05979726681254359
GNAS,-0.1106521180211398,0.030399625077179512,-0.014471757245693894,-0.0707313317705609,0.010521129499899744,0.11180907593908529,-0.02072162583907505,0.04922087489216465
C4B,,-0.024712507357919085,0.03025652082249997,,,-0.006782796193301278,-0.026617411371068888,
COL2A1,,,,-0.047099732815529434,0.018262927468209282,,0.008551261581062414,
GSTM2,0.03842143501724668,0.08829857551129276,0.011974762244684235,0.012492960993245655,0.07120836393627492,-0.05124738590649246,0.03901216046593552,
NLGN1,-0.01621468928593272,-0.09884416793325392,-0.004895727555540458,0.053590781312575275,0.07650062626611087,0.019683824920319257,-0.021475963056841588,0.06021269232625362
SCGB3A2,,-0.019950936397803164,,0.178275526162418,-0.017069753758300672,,-0.037136480598285816,
LEFTY2,-0.012733417925418017,0.013015069861942957,0.1522354586813423,-0.022283364660148137,-0.03169549452319346,0.04085457407268393,-0.01662772401335783,
ACE,0.01565570770249612,-0.06249126198115411,0.048893691581836006,0.04681549639915113,0.04451908087552992,0.018920421508909577,0.032291393029779104,-0.007679906879035615
RPH3A,-0.03617681107492229,-0.03686948758029656,0.06648372188837078,0.044209762486365725,0.08889139043816803,0.04728294282603763,0.029120739174646575,0.0074048885246208816
NCAM1,-0.009294442519642704,0.017299429565126676,0.020873283079736203,0.03574959361648663,-0.031546332714242474,-0.0687522699941488,0.0077799008063185425,0.08508279925506523
EFNB2,0.00719975489865305,0.035855804175590845,0.08074067996792669,-0.03855042622077221,-0.009846312505407484,0.05732038363311991,0.07072432041832981,-0.059759878396066834
ICAM5,0.0005403366017748833,,,-0.002979733490556222,0.0022720783352430034,,0.009644804711070307,-0.07011087217042497
CCL5,-0.009342326918522638,-0.02108739390910335,-0.028646771358030135,0.06514639566934258,0.08711473509404084,0.021347892980685804,0.01568822337033994,
PSPN,0.003647729011492551,0.013134457984806319,-0.01525045498184234,0.009995140133296535,0.10123647472641455,0.008509984278357842,0.0250914966635212,-0.06017440889217071
PENK,0.08517484376579287,0.01903680729109231,,,,0.02831704546907703,-0.0298350390418802,-0.02882179120284037
EGF,0.0362406855396717,-0.022987950754486102,0.0164878472253134,-0.036174405054573096,-0.0011426029165548816,0.015305787523659176,-0.0026727964347381277,0.21122752846116938
SERPINC1,,,,,-0.029003203592219053,,0.010657856232104974,
UTS2B,0.05517146752607451,,,,,,,
F10,0.07169102727529236,-0.02334205373186746,,,0.052509118005721646,0.02162205763998286,0.035214630306312694,
FN1,0.009722064615614092,-0.07208302363206136,0.06014788283999855,-0.06697413118554524,-0.057872329514451926,0.06766192623046859,0.0032074735201093243,-0.03271867807996356
FGF2,-0.0009103183604061679,-0.01038126212562211,-0.09969304570497574,0.023285707182560615,0.013726023026449352,-0.0011898815733596925,0.0018869922515659038,-0.0704927392690859
GDF9,-0.02021126906346262,0.019553668409130826,-0.04996754293955735,-0.02115837259194979,0.018703331316040864,0.025637411759878787,0.010561718736574981,-0.03968547375640903
CSF1,-0.033935660250668354,0.10787597716946426,-0.14257852294741036,0.03286096869430518,-0.02578598639245515,0.006246001403461333,0.050052810619405905,-0.01357924463472406
GZMB,-0.01473196753895276,,,-0.03644494921394068,0.00864792355510451,,-0.03922551046381501,
WNT11,0.025473732418367055,,,0.01709997746091465,0.027496766216226206,,-0.0005972852704109204,
GDNF,,,,0.011085633119248626,-0.049223269222097216,,-0.02155381167671773,-0.04176715373866562
SHBG,0.027829650727869068,-0.0236913896709365,-0.04837817346425087,0.06461991245194768,-0.018867539430563164,0.008443282595916915,0.1291506080294926,
EFNA5,-0.003350101481944679,-0.018350673238748817,-0.015510521410330517,0.02099862134774529,0.028778615694559313,0.0401499167370834,-0.04195451335993724,0.025160111593301157
THBS1,-0.01716089815600255,-0.03007911663717444,0.01706313579328063,0.014038739378059445,-0.07659825292699919,0.006607234229922968,0.017311848125140854,-0.015101648752445462
PODXL,-0.01588803757325108,-0.09384034987543902,0.06190223265305633,0.0509363331623928,0.0008568455344382592,0.056980484281303666,0.08998603017620921,-0.10709680047274266
LCN2,,,,-0.019974383155067384,-0.004911470889103565,,,
C5,0.06460201305183787,0.05430472815783144,0.11280131053119487,0.030000508384618173,0.0708554563805529,-0.026379961761980767,0.015996211317141105,-0.055786073297440446
DLK1,,0.012049134309030315,0.13529537473810577,,,,,
CXCL5,0.05102667510409244,0.01913471987343811,-0.06114878868400233,-0.05617928228297758,-0.030305389527327645,-0.015240413587017887,0.03967803039604717,-0.0013178964544954845
BCAN,0.01581011056677293,0.06926504213922602,0.08068268055194151,0.11920630800649781,0.07255456946083315,0.09797097754931751,-0.009911532431661157,0.08756521730174836
RELN,0.12009004078923075,,,,,0.007142362265792502,-0.023812797092504653,0.10709424904222573
COL4A3,-0.011629155781055594,,,,0.04325781799899007,0.020498766537979683,-0.008808961273476655,
GNB3,0.010379777612155621,-0.015204340207194777,0.17187600451767787,0.09079324675536658,-0.03354225200551373,0.042243825375588684,0.03205337963440838,
PYY,,,,-0.021357804742726607,-0.024300592243394963,,,
MSTN,0.019712678360723566,-0.022987964583591657,0.10860299212219165,-0.020659508616884367,0.01810539742368886,0.06560377125174885,0.050112215751661894,-0.038062769344915044
COL18A1,0.002874553104287085,-0.07032679406502913,0.042546920202321696,-0.02970381243016857,-0.014049278945197564,0.10686807229138968,0.0177984417555716,0.003738776848920673
FABP5,0.014596097144969362,0.008058502534341752,0.024679467698016367,0.01760317205735,0.0373370349510768,0.049765029483216816,-0.0033116386017572664,0.007060180489248363
TGFB3,-0.012348190620790683,-0.10984926986880793,-0.014829452314746291,0.005337564889336338,0.03396138530513675,-0.024029734477636074,0.06246772497249288,-0.016558483611396623
BSG,0.04979116820303903,-0.04604813905346591,0.015732486100316058,0.08125538893439105,0.024151821718072754,0.15665545367757286,-0.04030152461164335,-0.040949736580771744
TDGF1,-0.017325419095904734,,,,,,,
S100A10,0.045743942519173776,0.0431406142402019,-0.12922367513404748,-0.044172413570642485,-0.04807978541238605,-0.024880829591551645,-0.008185243295195672,-0.029297618870596072
PLAT,0.026156956816959804,0.0089920643474121,0.0682484514580227,0.06350320954549504,0.017603348560328382,0.10433954178649163,-0.028463203512382677,-0.11279555000771123
SFTPD,-0.009128084656268362,-0.004232741034131417,0.01582667761183229,-0.010134084444392302,0.06963616443226177,0.041020911452398515,-0.027608873510717533,-0.037508851493397825
EPO,,,,0.01999534761435391,0.002824240882753354,,-0.023542448973437224,
FGF7,0.07198555327180653,0.041598948949946715,0.03348173193526888,0.032321648160398175,0.011353250567164274,-0.022356411866365947,-0.01544165370693866,0.0926687135035514
CGN,0.005859484056184685,0.11113197890072428,0.028159785678639356,0.03632172541141993,-0.008503498029795916,-0.029320431299455118,0.010002016408761501,-0.03341439254856616
FGF13,0.013656009635949148,-0.02369136063166069,,0.03839044987182363,0.025462201152018242,-0.03132284776665512,0.06382408069578523,0.06497385910834244
CXCL13,,,,-0.03953383501278725,-0.034553584491756106,,0.04524566883382511,
ACTR2,-0.025355029858542582,-0.00572201749984354,-0.08836940430672152,-0.06192566680735453,-0.02199028241446963,0.07465339944354973,0.008413829470155364,-0.08488238347579341
SLIT2,0.017096136211417052,0.008337461728733198,-0.009605946048349448,0.06166481847150491,0.0417140221905274,-0.045212180891511,-0.009229728248195812,-0.047093472462429564
LAMA5,0.01821630032579269,0.03346075242100083,0.01299573975934566,0.01623738576449379,0.008878656551997138,0.051766235065522616,-0.0016222037850133551,-0.0658456731885516
TIMP1,0.043021791795390035,-0.07078172526949034,-0.06741528009069322,-0.05818774656758189,-0.07216744574422101,0.14651996952244234,-0.043018041812544275,-0.033424168116693756
PLTP,0.029725711099686535,0.04872130461580465,-0.08351769748881249,0.055252258414430384,0.008864330773901776,0.0968599856016383,-0.02523208387465423,-0.0031390225279648073
TNFSF15,,-0.0006518633804367108,,-0.004269991306983603,,,-0.019714348992052346,
NPW,,0.019811825989053473,0.0034373397977771037,0.04625953763192721,0.0856218098313673,-0.034982344831931377,-0.024231172089921305,0.01325493813059736
SHANK1,0.021123895504204408,,,-0.019043888178217935,-0.01963160787329961,,0.020303047626886582,
PTHLH,0.033886075418438966,-0.0511482202313017,-0.05204995938196747,0.044255203508353484,0.05331308788705262,0.08702158962095906,0.014272977377990638,-0.04616993262317228
SYK,0.0263625415127877,-0.025093965675307868,-0.0212292523981045,0.04870330823698343,0.05143811338370955,-0.0725700397435267,0.010679005235359633,0.07171304921987853
FARP2,-0.04387745949436889,-0.03523567992555307,-0.0806655468752668,0.08575613896521084,0.06757081396989942,-0.009578701153201261,-0.028854750837044633,0.025845587582151903
P4HB,0.020841334872871892,-0.09311147219903818,-0.06132713640746829,-0.03247656386700865,-0.05067465309501286,0.07870137726171306,-0.04147814138708425,-0.048450265753226675
TAC3,0.043739223812605116,,,-0.03221506102676658,0.04840453288412001,,0.06540425389893363,0.06994536221577813
C1QA,0.03981765377349258,0.04779300803152074,-0.08691162853842781,0.05156582153098346,-0.008257934128233035,0.03342000271439622,-0.014073757114501628,0.06793564601893266
EDN3,0.044404704835863326,,,-1.509970618559377e-06,0.08561514135798029,0.019493061952899907,0.018439621561230683,-0.048478981156638006
AANAT,-0.01376706789132381,,0.09311145778847463,-0.022877667612486743,0.046499583806295125,0.01613154763801103,,
GDF15,,-0.050614830028429945,0.07939468370059163,-0.01212187736403259,0.016233135532891876,0.017339019407766693,0.02275114335053501,
LRPAP1,0.01786319078229662,-0.030800885090268633,0.08493128226299539,0.07807351517228214,0.008162576205664025,0.08515373739839048,0.027697041338197555,0.029765173728504547
LAMA3,0.017874761257938458,,,,-0.026439358357131716,0.022039412630970943,-0.024345051494127107,
VCL,0.032405457132453436,0.027535131950899377,-0.02592469131117474,0.004262094790885467,-0.019197577458293733,0.08465942797346464,0.037988218832442085,0.004147784017254966
COL5A2,0.062299183404874066,-0.053341006554441364,0.027473106349252183,0.0052249665831292594,-0.014232948840880721,0.07390177088577257,0.0761434300571481,-0.04710398169416695
DKK1,-0.0169774471987648,-0.02123135452236558,-0.04618563731136497,0.021491142669738558,0.01089461735396987,-0.01616998869151947,0.0195904680587337,0.04923307459881168
COMP,,,,,,-0.011336537670024287,,
POMC,-0.004318193116164487,-0.06290598497684512,-0.03970009176027877,0.06389323316778812,0.02425564002847292,0.038638964277241866,-0.02568000900083963,0.02633289915689128
CCL13,,,,-0.0152514503439066,,,-0.03395327234808402,
CD34,-0.025757810219965992,-0.021037767728352915,0.035789821067431296,0.04457547312689385,0.035864452070344305,0.031155408295947155,0.00729534832977392,-0.020718447673145856
SPON2,0.014538629422890597,-0.09665553930882302,0.015171923179445546,0.05324577053997336,-0.018118087417226002,-0.007869676505294418,0.027648059676794946,
THPO,-0.014325941498645835,,0.07229918025786662,,,,-0.010670980268746676,
SFRP1,-0.01650301003527176,-0.021541850374106823,-0.009400494801058673,0.07080331249037873,-0.009765079944476483,0.04469767010234309,0.07836296370981427,-0.019694272327050247
ARPC5,0.002654990458006951,0.040635490550854185,-0.07075549045606355,-0.016566530455945496,-0.012837274655717719,-0.024660025885694905,0.010268443886688922,-0.06971463954571493
VEGFB,0.03536749409474928,0.00783289505925463,-0.02824712952386693,-0.07865122949058934,0.012225346377585775,-0.025490999017634745,-0.03995477734969636,-0.01585284214613472
GDF6,,,,0.03492175778726403,-0.0006540264080485885,,0.0555742489637815,
LAMA4,-0.034574690278079155,-0.062470607042319035,0.1264307174100972,-0.03579676360883321,-0.05567609088668209,0.040301963565262534,-0.02568118185218816,0.028840158452284926
NPPC,-0.016138748196351246,-0.02298795184625669,0.07467534672973766,0.11636978268250386,-0.04780456198966051,-0.0031390491398701984,-0.06839676722834906,0.028836363625130625
HAS2,0.03582874144287105,-0.00043154091787620425,-0.07630611800672482,-0.03127266949358893,0.0040487764708389586,0.045511625078441184,-0.003210733980093951,
JAM3,0.029261735226910373,-0.036234771566443995,0.030324361849150067,0.04292630207115653,-0.01706683566095334,0.017466298452876772,-0.07529586428976091,0.06482959873690251
MEPE,0.010219128351973639,-0.025372814894008444,,-0.04075661939272902,-0.0025273283835022292,,-0.014444537101854778,-0.03341414966758865
ALB,-0.014462473372208075,-0.032108517213519906,-0.05374910807669457,-0.04700676422999353,0.07111002180312256,0.07987574805323497,0.01052735322290243,0.02389398374837819
SAA1,0.025547220685846975,0.01993451858555073,-0.059044848711463475,0.02871713947734627,-0.04912098574609206,-0.007397053370602401,-0.013259745120599806,
SFRP2,0.01238801133102231,0.03902740237013317,-0.04996760867977996,0.0508908587985897,-0.04510711790164015,0.012079436320110232,0.03195919359163424,-0.0033406513849776236
CHAD,0.0065777937549712,,,0.14074129385276654,0.07101091742862677,-0.0379162191167997,-0.03276610046720406,-0.04474073431695742
CXCL8,-0.011272848843223075,,-0.04762905852565842,-0.07611597878675504,-0.0887643929943168,0.009739998544921621,-0.05211913483851304,-0.013811262285727901
VASP,-0.055275710767367474,-0.006057521476572295,0.034066809198214545,0.0032023327512460905,0.036941648026569095,0.050287031590798156,0.008620151299702353,-0.0005960832009837323
PDAP1,0.0031105163926538537,-0.11302877174879342,0.0714539894255443,-0.04158911366407247,0.011545720277111404,-0.012270328121112183,-0.0261634732881014,0.07883864156540704
VCAM1,0.05800554442792011,-0.03265779022197355,-0.0614178197306909,0.011671709665107756,-0.0018081562147246237,-0.002784281188342198,0.021410128572894954,-0.01446347801479481
CALM3,-0.035967155889026436,0.0008671292531959697,-0.11552561606020512,0.02219055246947794,0.06954067046527684,-0.053234888966693907,0.04125254187720316,0.08160292394034924
JAG1,0.02552318434042079,-0.025901825151541873,-0.052505790502975165,0.0298045890663005,-0.08164456397901017,0.04461391044978278,0.0067846953604716554,0.04478984744283388
CFH,-0.01816257764710441,-0.0078065712898244205,0.058930442504434424,0.02493522917676115,0.07770747300903591,-0.007147808561293881,0.01613346711634898,-0.04092161540475166
VIP,0.05098839608602727,-0.0236913896709365,,,,,,-0.033414224277521415
IL7,-0.031918728937659936,-0.025044624274725535,,-0.02453933718891669,-0.04151479737054809,0.028514185878322388,0.024713493360506406,
FGF8,,,,-0.017087218404395973,0.0009829413931740103,,-0.007013823144406383,
IL27,,-0.02369137727611059,-0.004334480328024875,,0.05284924965043977,,-0.002347716401461313,
PROS1,0.05711641440814569,-0.08068393402798867,0.003836718897355141,0.09712676347848588,0.014156493187451125,0.10318170313429151,0.013275069888637843,-0.012895902729485908
TGM2,-0.003463240766308793,-0.06668129416042859,-0.06116483851277239,-0.05544353571631214,0.021610043741653255,0.0752839667210979,-0.011478104049112007,-0.06950263558600198
C4A,,,0.09780517839281627,0.1414361379023363,,-0.04997498863133909,-0.024866669832112154,
GPI,-0.004644496979209759,-0.10953085473124473,-0.08916137823268602,-0.0661853752337305,-0.011897328718890854,0.09896994892935587,-0.05642106435891612,0.026213334759559316
DLL1,0.011251130680949979,-0.07193768395599415,0.07340968339021284,0.07475694369679577,0.041673652690992095,0.05344043108519076,0.03661937037708543,-0.034464715101846316
ANGPT4,,,,,,0.062364426818868814,,
DMP1,,-0.026335551440501342,,,,,,
DRAXIN,-0.011612656417747539,0.0975300315130538,0.06413609885417672,-0.05175758880630847,-0.06453760553247656,-0.005354483615691761,0.05956726010321657,-0.048023912329463
PCSK9,,,,0.009464597342994242,0.06749673827124214,,-0.020347729164060274,
NPTX2,0.008257754721906364,-0.01338085084289555,-0.07302095728699633,0.021494282615418334,-0.009863748580403208,0.08118053147062106,0.06251574473524785,-0.017517612767088894
PDYN,-0.02198984593684306,,,-0.03160791859198854,0.03832675836085581,,0.05021762435824222,0.05074449930121919
RIMS1,-0.03277491718438477,-0.03210848456244799,,0.052481735972824205,-0.016503617539037826,0.02551964504437451,0.030978968554819283,-0.0013948938730813643
FGF9,-0.0293846737036116,,,0.01737177728684303,0.04125575308518393,,0.022897261089638417,-0.05939247324017369
COL4A4,0.04097459666624402,,,0.0884028330813338,0.009344886685739169,0.04847817931382618,0.08942063515224644,
WNT5A,0.009760306821221044,-0.022696256816674924,-0.016913439544501474,-0.011602441678924375,0.001552623494720994,-0.01858311598626402,-0.025192342594847882,0.007068898049853631
F12,0.018912729119882888,0.022882425998902545,0.08700010333914439,0.015740984644759922,0.06498718661491841,0.052868137971296025,0.02846420631559613,0.030488076941985038
BMP1,0.030160384078622857,-0.0626207299419309,0.04642753050655581,-0.002612127280836326,-0.029481041860536267,0.04270679820067011,0.0033944902953227784,-0.041940315731797496
CORT,0.026820698422324662,,,-0.01532103727776012,0.03434507319782331,,-0.028583388519259813,-0.0315191956665179
FAM3C,0.005451199389869919,-0.012040878595575913,0.09203618375702517,0.08773174170912984,-0.0011370803630281678,0.004845156627185173,0.007438916406001004,0.02484115996378231
DSC2,0.05455517781728798,0.01978293149260574,-0.10066801741007393,0.019395812581857297,0.021453446232650965,0.06767302020243396,0.01737026812618544,-0.03721861209256288
BDNF,-0.02330480247886305,-0.02876391148649276,-0.057913063631498805,-0.055257105966549244,0.05413700333176802,0.02377315007675163,0.03443139461381742,-0.008320069366262272
NXPH1,0.042441341712850175,0.13808131457232714,0.041368864647264816,0.09535294169770896,0.047048967167956084,0.027677684776514295,0.005393202403017045,0.09602216466604589
RAET1L,-0.013908769503961487,,,,-0.029003186892001542,,-0.02677426835686699,
HSPA8,0.004290722715838713,-0.018389058414187705,0.09851189814436104,0.022693218646614104,0.05216148722185819,-0.05895868077949606,0.07190953887305773,-0.042505895252958406
LAMB3,0.04571593814748388,0.0561094639861348,0.08037918611593887,0.04251705408108251,0.018497758145604167,0.03128240083423137,0.04992822460336048,-0.036785420872066175
PON2,0.05332007736939506,-0.03261083230101386,0.15909656084925586,0.14126347466936343,0.10743983317350096,-0.047276184559935784,-0.0019344070282683143,-0.08510021775129324
TF,0.000745770325076464,-0.05791766917966336,0.05490743252917558,0.0347744285245108,0.028900940213088994,-0.05892134360196115,0.07573076629564451,0.10993817520255567
HLA-E,0.04212296051062299,0.027778716276683043,-0.0651574344281207,-0.03910086406541154,-0.05042508488457923,0.03680080444534403,-0.02714609595736962,0.023757181194195787
OSM,,-0.0732161887507282,-0.009503836344110396,0.08827142961519353,-0.020965048016820358,-0.01411772858564418,-0.03302536717770134,-0.05026762137790586
ULBP2,-0.02321633121010675,-7.676525828457849e-05,-0.01255653060761887,0.0733183128320676,0.033201413672157,0.006339989950843316,0.020764388110949383,
VEGFA,0.009430333274013228,0.014061812928993283,-0.08737528535408276,-0.08207339637165961,-0.07680700403045705,0.04318791813188158,-0.03803939134238144,-0.00838757564254679
TGFA,0.0008906562387741272,-0.010766043803414855,0.05887954442814202,0.07981354875894849,0.01522331451765673,-0.03521056869127539,-0.009979388974757562,-0.028622402637483835
HLA-C,0.027864915894413186,0.06173747479970992,0.03497525470801288,0.05241937010343045,-0.05083718587761124,0.05017554334056355,-0.0033837998118727785,0.10397247716882932
CD200,-0.008439317403984044,-0.030295122754396248,0.1279380175861074,0.037893815236823225,0.033232279230830615,0.05104910714762055,0.015198430922743481,-0.0661846786952519
BMP2,-0.028191827722860798,-0.059101156880298544,-0.11913150452683817,0.029597805482392183,-0.010713844710717626,0.02566564475078062,0.060978844808759966,0.03257989302682684
TNFSF13,,,,-0.04418946114111058,0.03841057396570754,0.0014313292334768833,0.005132054556912925,
CSF3,,,,-0.019891384382347915,-0.06000950690573249,,0.013946484540884863,
APOA1,-0.020607813572804758,0.00465803006504008,0.11167723352579365,0.03257540174594518,-0.04590698616665231,-0.05060578023562998,-0.027452450209349954,-0.03086482129668576
IL15,0.0080844180512793,0.08744987488351669,0.06914944181102521,0.09538107650537353,0.009731246482412336,0.0017981123138155336,0.007746182286646605,
IL12A,-0.016261010486806934,-0.01403676293147143,0.028462234078853163,0.014860793200266512,-0.029553809483762225,0.07692567272994282,0.03918684079009803,-0.053289972249252866
ANGPTL1,0.013364947459640387,-0.02471251861004767,,-0.028892679258003415,0.00897647086490714,0.005987413914855261,-0.035952481437798736,-0.05537554793986322
PTH2,,,,,,,0.08851446789905891,
FBN1,0.002586637413286902,-0.012634193703565095,0.07434882943236054,0.04814970496815822,0.031154355701746156,0.029140424789810975,-0.024038967729619082,-0.04549108139281055
CD274,0.11253576444058568,-0.06324397038385121,0.056818622293710735,0.01682677598908128,-0.017395959191489913,0.016006614132997928,-0.0006291179874579816,
NPPB,,,,0.0630852028227534,-0.04100765351353014,,0.01693459184880735,
PMCH,,,,-0.041473529122569894,0.09756161431798345,,-0.020962861561680653,
MFAP5,0.010905113709412505,-0.024376399131503995,,-0.0038456125708791387,0.02111096219601831,-0.04324112677129915,0.02329036500965259,
GDF10,0.03568778304325761,0.05190706654744949,0.11622857675959164,-0.023882224560817053,-6.999468166197729e-05,-0.043599201651988245,0.00577182385583694,-0.05243935846522498
COL4A6,-0.004990417226822282,-0.04441955151354665,0.0682532142475091,0.08363464888035763,0.057483008764428044,0.03918824943853861,-0.029852107211168967,
TFPI,0.027856410700397603,-0.07022466000116202,-0.12323834182698237,-0.009321746286236455,0.05602075897655543,0.053117449670601814,0.02046237730531289,-0.046170016403772246
CNTF,0.030264858290664203,,,,,-0.03227391105930281,0.00961529826232494,0.026609098087877474
FGF11,0.07201923090211182,0.003238167976124493,-0.10620254706778176,0.006573958240020429,0.00950120904702635,0.09158692131843543,-0.0016322301528733396,0.07485725374219604
JAG2,0.0072984295738818886,-0.017788091494680785,0.03990972797626582,0.023120623319024942,0.05236176719232302,-0.009505787693861777,0.11484229995316492,-0.07642102374662113
CCL18,,,0.06906067688397691,3.854493186678273e-05,-0.015850829840424657,,-0.0509553151941132,
NLGN3,-0.05379133864309771,-0.02175391452595829,0.02074984660927873,0.10861896567098628,0.07408739711607548,0.045004432842652285,0.01117642770128077,-0.004763846565275159
CNTN2,0.0355970881130264,-0.05954151558648929,-0.07814939349524073,0.05230166860183199,0.08470280786113596,-0.009275810988888699,0.029572677006368214,0.07719056966506103
FBLN1,0.05245609259407987,0.0035130883053850017,0.0798902418369106,-0.004653798569387918,-0.03410643114149748,0.01432277856994116,0.03782313782545595,-0.06069342736927476
NTNG2,0.035414743573351934,-0.07929642976377024,-0.016313348783830107,-0.008254100114693689,-0.009259996310980517,-0.01937257271674817,0.025470272952366924,-0.06181954524274319
