,UKF251,UKF266,UKF269,UKF296,UKF304,ZH916inf
TGFA,0.005996163726199876,0.014559962483651264,-0.05972348662065642,0.04207789627631626,-0.013241685127600784,0.02637261620222729
SLIT2,-0.03976365867384071,0.03819061525372992,0.06954909702122483,0.029419780212947177,0.14770674839561979,-0.03922218137642767
PLTP,0.05893757074325393,-0.0626566815207423,-0.11567366760568744,-0.012781639229869163,-0.10715864249656255,0.059590146966961056
APOD,0.01614240641736892,0.021838046812842776,-0.13620254555773986,0.017317305037329252,-0.03654471913099688,0.0613194487490076
B2M,-0.06573798153870644,-0.06463364335191878,-0.16700921273305294,-0.06653853088948829,-0.11366081869857622,0.011329770255751794
OMG,-0.01988976463463466,-0.0015929489621874123,-0.035650750923884464,-0.0005377508223846927,0.029035572547462217,0.0075185020703557506
CXCL3,0.011638289519475365,,0.0005854082924978031,-0.01673920815279605,0.0585843352753039,
CXCL10,-0.009293412848799606,0.007991674938784792,-0.09234205877677994,-0.025428082355210907,0.09544246575035273,
RSPO3,,0.12025257888335009,-0.02449058550993448,-0.040647879249353994,-0.023871289559521728,-0.027900302591884404
CORT,-0.027235368993180336,8.298085062698483e-06,0.12144828156834353,0.03835149444181881,0.016816501037372,-0.02979300418610961
NCAN,0.0686515845614825,-0.029680121110104773,-0.07223347912247662,0.02503842893830765,0.0772876582247478,-0.008630315626433677
PRG4,,,-0.021215500822425314,,,
ZG16B,-0.018350785057158724,,-0.022905542452782084,,,
TGM2,0.0369334504063271,0.011048023980773277,-0.019724995128206725,0.009955884722422368,-0.009829958493420679,0.053810944927508854
VEGFC,-0.02356311469340162,-0.0347876772159023,-0.02797130580252427,-0.04822618213650075,-0.020097771251900536,
WNT6,-0.016970745843819662,0.025160583233447366,-0.020862667009232855,,,
NRG4,,0.04910394833563243,-0.026425252148821257,-0.03909205450864937,0.09432590960670023,
COL9A1,0.03377558231252933,-0.0072602920716874735,-0.05438029966850792,0.003849816687371104,0.012308044007677781,-0.0453937608687629
GDF11,0.011208661974006327,-0.08026033737311015,-0.07061373088392589,-0.03083445118450089,0.017648601313627915,0.0399901448007768
SORBS1,0.046658474407345676,-0.03024129053574379,0.014426317750032029,-0.018343398211582256,-0.004201732042272838,0.06335511675626265
DLL1,0.002402384776586988,0.05469946143170818,-0.05026584238070486,-0.01128930836191726,0.07184802764953416,-0.05924542992022218
TLN1,-0.02165532417802349,-0.024618626546150116,-0.15451265440613074,0.034934369978046775,-0.04237304916878238,0.0686398704859847
COL2A1,,-0.01885666826308031,-0.019582180676669662,,,
SHH,,-0.02058212939452741,0.009515355404491345,0.014828062587195082,,
PON2,-0.037152087529011585,-0.026344847036948085,-0.15103399099034212,-0.02688578427899162,-0.07012592521574888,-0.033861650777104096
ICAM5,-0.0218451612549186,-0.020920539127345712,0.10867799084941542,-0.04488499795404302,0.11620186696289748,-0.0029368995238759988
HPX,,0.04686316332478806,-0.02851573478939326,-0.015647211542535008,,
SFRP2,,-0.03145396237621973,0.05779494982267392,-0.050255150752136865,-0.05679507128212078,-0.00398983350532414
CFC1,,-0.01608294736959061,,,-0.01826955451968362,
HP,,,-0.04139982776321084,-0.013909347982538138,-0.01608544517959617,
CXCL2,0.05320862628651851,-0.02690092014426982,-0.010013432336479468,-0.02174579217336029,-0.047341878686654716,0.07652753880315505
CCK,-0.031892635179672835,0.04181165964322822,0.15008707644414404,0.005450135863878878,0.12287918749420625,0.032347537413785994
SEMA6A,0.0007531367176681092,-0.026914650402807216,-0.13396411954496695,0.014055575729523838,0.00820184995312836,-0.06349040480060474
IRAK4,-0.054062178917150816,-0.009997499174708166,-0.028832899643696456,-0.004859090681146626,0.026757863260715362,-0.08430917049540422
GSTP1,0.024233831583638017,-0.021612048410499043,-0.14665427723275953,-0.012374268065034794,-0.10468985697513969,0.00047168495031969185
VCAM1,-0.019908266103451346,0.014953501505524748,-0.11923048731353388,-0.007649876454032324,-0.018756536150785937,-0.07076097497432693
NXPH3,0.015715758699871754,0.014152907740031613,-0.06997916554997208,-0.036676639084929304,0.055932987762697006,0.07284590907153524
MTMR4,-0.011285561348598106,0.03348272917432369,0.0899035481376346,0.034813746196050856,0.019183895539253315,-0.10109486630958228
LAMC2,,-0.02384831954575608,,,,
IL10,0.0017650605642997301,,-0.025696193275112685,,-0.0289124856302095,
SEMA4D,-0.012509259703607927,-0.04884391931191683,-0.06993840345787458,0.018257675391143507,-0.04343822088010448,0.0023769550956764854
TRH,,-0.010217170083507546,-0.02982805735038709,,0.008593475892771504,
SEMA6D,-0.02284684729709276,-0.05498184027503924,-0.05496004401330426,-0.028350529756343383,0.06128333647674733,0.0374656477828091
PDCD1LG2,-0.027592023731276973,0.02661071326628343,-0.046904455737819865,-0.025422139311956606,-0.040731252984855,
SPINT1,-0.05461096319141531,-0.02166187195317485,-0.048835451355766155,0.018650148046412313,0.012923292104286822,
CTHRC1,0.000867715294939599,-0.03586937190249434,-0.07506468896828569,0.00571749332939059,-0.05472638066161999,-0.0527308763647558
PODXL,0.023798439560012298,0.011164761932526863,-0.11731293927274151,-0.027601900551970884,0.06489009891581574,0.04476905326361461
JAM3,-0.009586942812242543,-0.03668954027673118,-0.14876185837554673,-0.036356976924164015,-0.056571408816054165,0.07880863573740807
TGFB2,0.019874017598584166,-0.0013266793610764611,-0.08888375926388027,0.022266600828100738,-0.039983556713283595,0.07574662500108117
COL18A1,-0.0027065956972307345,-0.04549873081011682,-0.0950181975571404,0.0188723608379833,-0.07090371888984702,-0.06419595850241745
NODAL,-0.01634567356883814,0.048422751814630925,-0.05160576454997057,,,
INHBB,0.029480031610316735,0.014702316614988508,-0.04848191348982069,0.008997583946125712,-0.040321497611995535,-0.05426385305730539
LCN1,,,0.050960567315857734,,,
ARF4,-0.007662020516851086,0.012063662063270534,0.022617759202817417,0.029146843248505076,0.013931301625710626,-0.028023999378760607
CXCL14,0.00505168494105597,0.06930513722918445,0.0766200503377309,-0.04892161342507861,0.052289325169458355,-0.07715504901923463
LIF,-0.02068451223198641,-0.021128316831749233,-0.0631107689141965,-0.00322161350875043,-0.024856755593327857,
IL17B,,,-0.02838045607004613,,,
MATN1,,0.1435093475265639,-0.01801677934377703,,,
ADAM28,-0.04794651649630047,-0.00725474875946572,-0.05511931588492374,0.02747554509260547,-0.00988092436909214,-0.026015448452490313
TCN2,0.0024355380433490202,0.010553855979291031,-0.09077258300664763,-0.02412481320370276,-0.07988588746034392,0.08244236655664816
THPO,,0.07575350331367081,0.011668004744833222,0.039706401799361156,0.018372911447475538,
CUBN,-0.039371836060383546,-0.025060922965921942,-0.0438614630535795,-0.0305920217458941,-0.018974004274634425,
TIMP3,0.04704032683778402,0.001485182509551151,-0.07019569132467847,0.02578955781743358,0.004870193663811946,-0.09743573364357515
PIGF,-0.00786285036891594,-0.033828494327158905,-0.13676189284310675,-0.005492875667522667,0.03202360574308755,-0.07305251025153878
CRH,-0.020513777228042637,-0.017188790242248782,0.03372145579201931,0.008782987931118879,0.15104099702319804,-0.05273083837570251
BDNF,0.051968931612540646,0.005952173510520881,0.19059171135849476,0.02275869311865383,-0.02449134361785488,0.04801995172668354
CCL5,-0.011610462504471177,-0.010661644716809731,-0.03900895943287589,0.020510389704691937,-0.009434091310508153,
GAD1,0.030423444562192432,0.10327358882495051,0.19637916820414855,0.08385735558179717,0.14007729188497825,0.06937804962348337
COL14A1,-0.012555301173314493,-0.026609533563417883,-0.030484308445462054,0.04241940019833041,0.025708549495433795,
HLA-A,-0.026602799501904296,-0.05975848801763298,-0.12849656355220437,-0.042085699016477345,-0.10739900303826987,-0.0009779707562736785
CD5L,-0.022629419667419225,,,,0.014599099315819496,
FGF18,,0.008525872469143615,,,,
ADM,0.036056977636794815,-0.010291310335651518,-0.058183555779623544,-0.023970470538516826,-0.0733303519977855,0.04040035668683552
CCL15,,,,0.001000823472792875,,
GNAI2,0.023051308254653687,-0.025022612986578378,-0.15648907313322366,0.025746739881960135,-0.06564480526375199,-0.04275037890357131
HDC,,,-0.05624494607559156,0.04872523299904276,,
COL11A1,0.016575350288812546,-0.05658238352208807,-0.006017649453410808,0.012460381439447415,0.08872971935275754,-0.02302793821353045
NUCB2,0.010700703382654247,-0.009928749576709008,-0.02130258632162042,-0.031116489737660343,-0.0521180885468085,0.018080924790398828
CXCL1,-0.022006377129891962,,-0.004520906889227342,-0.01756599829903133,-0.035131989347400534,0.08448872925448535
VCAN,0.014142748029562915,-0.027058158962636705,-0.14786574330302987,-0.058484325504358906,0.0336166686685023,-0.01191050277273542
MMP7,,0.06734196587445541,-0.012543267373635975,0.024433535487814247,-0.015153933992414126,
PTPN6,-0.033034632068029375,-0.013274629233225596,-0.061718500873969365,-0.004757407639348837,0.024033778212665727,0.10526379324487163
PTGS2,-0.01963953721800233,-0.037870550561435706,0.18748060515062978,0.008851043731751242,-0.04460859478860334,-0.005265951143849615
XCL1,,,,,-0.019877649626635973,
CD58,-0.01312931680110502,-0.008388689951082098,-0.1283177159891791,-0.02037093481875357,0.04964086391704822,0.040410946912487006
TNFSF14,-0.022951925843949762,,-0.026135740948959388,-0.01715735806549099,-0.02893505232716722,-0.03492431005969055
CNTN4,0.018778184878272524,0.04997300597640881,0.12049527922335769,-0.01511412239918047,0.09995656186657385,-0.02164802770415501
BTLA,,,,0.03223711629711269,,
MFNG,-0.04647074127669699,0.008553023494971928,-0.07784867653029817,-0.009939702178675581,0.02774181135463431,0.05214594926264313
ICAM1,-0.025624946335580368,0.0036481472064249718,-0.05610420109169774,-0.030282300220423004,-0.009133453422435605,-0.08159006517523278
PROS1,-0.05789779721112242,-0.017522614897034845,-0.09340728744435849,0.020859112609065637,-0.006631747683260669,-0.08877302528334849
CLCF1,0.016328624288127726,-0.0012102376504473397,-0.004112365247904205,0.0361147423651402,-0.03485619870632331,
PSAP,-0.05269100179010761,0.014496818506395904,0.04662101417996525,0.021887023696696217,-0.07264218844136364,-0.03771947951155748
EFEMP1,-0.012022864137282934,-0.027143918717390785,-0.09946303871633493,-0.025215885786454555,-0.12400290161412231,0.03717078535716371
C1QTNF1,0.01972554685628789,0.029382927938290962,-0.08523279279493629,-0.023287515466961686,0.06931554221337828,-0.07191472403549388
ALB,0.0023584987142711024,-0.02021048332456087,0.08916298497355774,0.05180840362500056,-0.04229097453459581,-0.032873804072950284
EFNA3,-0.015215754964219305,-0.014808070379524387,0.12650246230922835,-0.014333396046382384,0.13620316140116767,-0.026877905810679253
DRAXIN,-0.012662406955365817,-0.026939538665017096,-0.07179758463747353,0.021144058791959477,-0.020745446132858163,0.041236332036041025
RAET1L,,,,-0.018741059158475282,,
NPTX2,-0.06574832093867444,-0.004314359193620306,0.15247879771189296,0.06817692633280378,-0.07975534766654808,-0.02170550453631962
FGF11,-0.010077769688426915,-0.0433418568991803,-0.021602288282304264,-0.02685231164911912,-0.040482801813814806,0.12351274773808726
CD59,0.010805829718842766,-0.004590005413840021,0.13869079042965046,0.051725883964319055,-0.06781380478443101,-0.028817313764038947
COL9A2,-0.02118402419184338,-0.05309316800814963,-0.00044349686312738167,-0.0466102033931422,-0.07495806653123137,-0.05689321631056508
DLL3,0.043469185197440655,-0.09016576505686684,-0.043598170272817593,0.03477638263966805,0.10823569996734723,0.11111751089530142
FGF5,,,0.07582241850316956,,0.13015070024950787,
LIN7C,0.006842779579117144,-0.03229818457014436,-0.01845130121744302,-0.005639369335441842,0.018579583379910013,0.04529829088054049
GDF7,-0.019279541508769715,-0.002974563855451924,0.011514040470727233,-0.017157357398756023,0.013865280695966152,
PSPN,0.04292660215320699,0.06336626091437862,0.002507925508769764,-0.009142401181046924,0.010786027580906186,-0.056878875812352576
ANGPT1,-0.02133906296192892,0.02277894312864302,-0.09682877222179816,-0.03372568873389815,0.001560490903658206,0.03898771898229582
PNOC,-0.024080318880569204,0.09958267188126164,0.1811376065437199,0.05717051587321633,0.12493331024294489,-0.030811048232374325
L1CAM,0.01818845150399389,0.06338575710270831,0.09349784438325832,0.001827168190287168,0.10016289134775319,-0.09021564791110835
APOA1,0.023576458561602072,-0.046677360765969775,-0.03585574468770788,-0.01734533016810397,0.0704598978934884,0.09492363542428033
PSEN1,-0.008835062550678873,0.04033507059897523,-0.11154113924986842,0.07901353020970173,-0.04120387916891773,0.07418057262429414
CALM2,-0.021634228279501032,0.04501757791854457,0.1565929040109993,0.0518931425705928,0.12238107950479762,-0.028322584947910543
CLEC2B,-0.012314276520914741,0.034192652075374474,-0.08700849612502409,-0.011985369961245738,-0.012714453300278815,-0.054642532057042614
NTNG1,-0.00042510318413421214,0.06521564990633542,-0.020154804590644185,-0.004291031281539247,0.10288137780289916,-0.0538833893749722
LRIG1,0.01345499205281043,-0.02651670326354132,-0.14943133320301666,0.018757468828708924,-0.04931171297018469,0.06136381055607858
CPAMD8,,-0.020047252493051095,-0.01515610004095504,0.005940563679850819,-0.03287779924731691,0.11535562967390886
GHRL,-0.024454016275486275,0.083938160761594,0.04471344784449927,-0.015647213137730705,0.05090412128506641,
NPY,-0.04823245363485564,-0.015667805630510484,0.1483154684848006,-0.008463027163568355,-0.003242437967615346,0.014326672718192508
MMP2,-0.06023144748558882,-0.0344436602423162,-0.09606764331138058,-0.028489018744679413,-0.06697533016590781,-0.06700523493022538
ALKAL2,-0.015474990825711266,0.005754232579332592,0.07153818677573633,0.0010454763090001745,-0.057320486492539395,-0.053117003871850574
CSF1,0.0049202823581574765,0.021605271850905657,-0.06094872640601808,-0.03364958956009591,-0.01850193773570215,0.046185467750219644
SEMA4C,-0.017562583576321785,0.005024348680129405,0.046616065197977466,0.024600755713075465,0.0021458071829668166,-0.049844231896685645
ICAM2,-0.006556695394266008,0.029423837594689417,0.07872792268061515,-0.05207044326945171,0.02870762392234418,0.0069027002040043415
SYTL3,-0.0025593296374421784,-0.02775917239280468,-0.05151806470983786,-0.03525039386700986,-0.0414707062779893,
IL1A,-0.00970965447134735,-0.028869317104689395,-0.041686091504277024,-0.021918047426249004,-0.035950011727453594,0.05690735992744973
HLA-G,,-0.01559273580214327,,,,
PGF,-0.027741402608951568,0.02822353346356426,-0.07725144853493288,-0.028292909631152965,0.007061098721257485,0.0007129457676277964
LGALS8,0.026203760714065907,0.012213179416301205,0.049824329297543386,0.04674815639632717,0.023923385278666217,0.07572671914866451
DKK3,-0.01561754335120896,0.05228568770950149,0.16631113153645394,0.023531377410932634,0.09086130053638845,-0.04493595299004989
COL16A1,-0.0062998407444449685,0.057520326173540984,-0.03335096162736819,-0.026127754714328506,0.01036323013500199,-0.006430695034238259
TPH1,,-0.01652267799850039,-0.01801677917370622,,,-0.02790039306531666
TNC,-0.006859370704752226,-0.08826966504299016,-0.1494503039189125,-0.02041382891728296,-0.11499703186880324,-0.023684452043322514
TNFSF9,-0.02587771257087481,0.0028305048620848113,0.099916801279301,0.017843574173431995,0.06027030312768156,0.008772485139954867
C4A,-0.015249909815816089,,,,-0.017539152231535668,
CNTN2,-0.04118488499848249,-0.04468179530029737,-0.04609618865958541,-0.0035437925835811665,-0.06985110816475594,0.08328667400798216
F7,,0.010822512397466127,-0.015156091231722704,,,
LUM,-0.022483674566892656,0.025447677335688187,-0.08272919737593053,0.06041412770470121,-0.06834149291396796,
BTC,-0.02386340033539136,,,0.024592086110031445,-0.021375430409436694,
APOC1,0.004665428350143315,-0.07671581597546148,-0.16380125337723697,-0.08232170109522591,-0.11726991693894816,-0.04913883421698142
PKM,0.01904378504253977,0.04360592214484434,0.010972389802611025,0.0778994111105337,0.08367792718325584,0.008570477900441109
TNF,-0.03386114164903691,-0.0250185937474126,-0.022243444508125227,-0.022875879795610354,-0.02869908772912555,0.17284284186298474
GNAS,-0.06250973150219041,0.08000450215388884,0.14782387179980144,0.08506958558580208,0.09146144959691267,0.08055126293942506
BMP8B,-0.04224461294721375,-0.02802788599905469,-0.03937416792098969,-0.015189349049820482,-0.03742259900812385,0.0008032308753766986
CCL28,,0.04472336602049861,,-0.017965792580989123,0.02799673488999841,
PTPN11,0.02763200228629843,0.024642962856661458,-0.06515945284146356,0.005097528800803579,-0.0631444766617899,-0.06042176782169652
ADAM12,-0.0181596953377634,0.012567275266257167,-0.03176215247035477,0.0839043103686184,0.1496616298567093,
EDN3,0.002959374670788009,-0.020582125280914444,0.04760714509211238,0.006894117539218471,-0.0044858804133763985,-0.04582396403193522
CCL22,-0.019279541041907933,,,,,
CCL2,-0.00848365050127993,-0.018212968220648662,-0.03303084240749006,-0.040743002145453226,-0.07804598915132621,0.12328098593626005
DSCAM,-0.03532584199062408,-0.008581115967486322,-0.07948480166196736,0.06775625869026813,0.05851996452391225,0.04119838166407419
ANG,-0.01787593590370687,0.02109552994497407,-0.06274157300305053,-0.04148021618937702,-0.04745482661890223,
FBLN2,-0.024728740747255288,0.07824906162173145,-0.004121716111842942,-0.05865317219218029,-0.0621848166682917,-0.028543860192481507
VTN,,-0.016522672595569783,-0.0255482250997314,0.06043346102255957,,
VEGFA,-0.020534877819619577,-0.006535279931199479,-0.04514197320698117,-0.018235237690730273,0.047742459747398,0.07207776439944558
F10,-0.022006376684932955,-0.0028420539921319475,-0.024644127555560825,0.02573207585932078,0.0852433495475566,
SERPINA1,0.010878552950259536,-0.04947118891244456,-0.06496923918719623,-0.045831269435312745,-0.06757934266606676,-0.021908851566140513
VWF,0.013631119342458019,-0.02577489981810495,-0.11445819355883109,-0.03250843025969083,0.023986468156525935,0.045706466649023426
GDNF,,-0.011613975553967702,,,,-0.039479718941553194
VASP,-0.0009422933154701647,-0.006207460520046708,-0.056513864545168206,0.0022273085431870187,-0.032506104147166245,0.03028205561845101
ADAM15,-0.04896522033624722,0.003089581477532833,-0.019822408549597808,0.07317518835578112,-0.09773823623290817,-0.04340650646517642
WNT2,,0.0008877146139358163,0.18353650368727265,0.0798999138240404,-0.0028546123356107777,
CALCB,-0.027892485114073867,0.005746039101937691,-0.016753836597282606,,-0.016518928977226253,
OLFM2,0.07305303712903824,0.0053948234810244095,0.11746712474334349,-0.02185663684950753,0.016269385976088097,-0.0028632168387433374
MFAP2,0.051217322840152235,0.01155808051993899,-0.05555787453283378,-0.0021613952397639496,-0.01920354867288705,
HLA-C,-0.0489956177448503,-0.05188884912331096,-0.16137230112239964,-0.013439511593971184,-0.057211202197204575,-0.03083561073274265
THBS1,0.011628437569831718,0.0116414874932572,-0.05852787972071611,-0.009300310933103146,-0.07131940498742281,0.06291179423661866
HSPA4,-0.005949411645496409,-0.02769000019741407,0.04513876139880696,0.02575995576537064,0.010736484674440466,0.02302753418879992
LMAN1,-0.003211758301025863,-0.013737390688507123,-0.12212440300744927,-0.027452615531640846,0.040294191950291734,0.046261818521322544
LYPD3,-0.017771724583460106,-0.020765657304456737,-0.025989950871761404,-0.0002364082289427996,-0.01987764137864266,
APOE,-0.050486908983428114,-0.04456234188464411,-0.09335953257741886,-0.02990396145620549,-0.0881409331875165,-0.004504785608094373
SOSTDC1,,-0.01899857568501386,-0.010412720173152189,-0.003502842392867151,0.06430447121351873,-0.029793061059672426
ANXA1,0.046505655366151165,-0.02730759479345267,-0.1362541529600373,-0.013893165048828841,-0.0818121081993522,0.0645796937403308
WNT2B,-0.02503213693687317,0.060941163001288275,-0.029664799234312842,0.018830871667206345,0.11571863690753914,0.0067881462799874006
AMH,-0.023863402845720517,-0.030076507606213727,0.05098436387876262,-0.0202072456948974,,
GDF10,-0.019993480850107916,0.04164974092619475,0.10332895191313628,-0.034966168436634915,0.0722436198855207,-0.04956744590823972
EFNB3,0.008832886050693541,0.03800178947992711,0.11471309873569695,0.005651946226578505,0.09045893892433512,0.038158277266867005
LTB,0.06387823838856253,-0.017188784528238524,0.05909952786768476,-0.01133173267663137,-0.004826346537190706,0.10438672763016993
ANGPT2,0.007766500396301695,-0.019067023937907622,-0.08940906073566945,-0.01912126056996691,-0.029056187617523117,0.004343949613628288
NRTN,,,,,,-0.04137049293048647
ADAM17,-0.0230866441756748,0.014847363891106205,-0.0669261513516801,-0.011921056837658843,-0.0001567676273785515,-0.058673620246427735
LRPAP1,0.002247154942201605,0.06440347843563526,-0.04022620265965531,-0.0036676512620418536,0.05324571290590416,0.09994529603000794
NID1,-0.007704594489755344,0.03472230915329623,-0.13173846129149155,0.06680306775678353,-0.017547655844003165,0.07197955847199952
MST1,-0.04131003464996418,-0.00887281287986573,-0.09782059588536429,0.04008066894095571,-0.035269308288575135,-0.045823907636825666
IL13,,,-0.016970459084278196,,,
DCN,-0.00591381843344049,-0.02145555440873269,-0.09515774188689416,-0.005451573812970709,0.0517679541390037,-0.09011546306370005
IGFL2,,,,,,-0.034387214681123456
