,UKF251,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ANGPTL2,-0.006162948658374909,-0.021434530627363304,-0.0021562456689037984,0.014941152446895173,-0.09324768413346966,-0.017176761387588113,0.004953403246050326,-0.023981827005909354,0.05045342050338298,0.006563190032248796,0.09586351190020152
LRIG2,-0.018381191435857584,-0.009863102635832378,-0.017721378552768747,0.010104010795332456,-0.09779512852889811,0.07262641371330629,0.03924933750950789,-0.06608162046822953,-0.05121476313632063,0.014904740038737813,0.038994605760741034
ICOSLG,-0.012663561257253073,-0.008061166386846159,0.01926930595291412,-0.024216860521708447,0.007618581373696008,0.022030952465850462,0.055771890295968504,0.007422794125168198,-0.016725884108673664,0.01623121476032691,0.007820211032163365
WIF1,,,0.03013921665280156,-0.02401243500705648,,,,,-0.019866007319084552,,0.01004578679433317
NPPC,,-0.02065695522459845,0.009689973093225281,-0.01773383635163669,-0.11179168979621283,-0.02597060580013213,-0.012994927847942369,0.012646774597282738,-0.03378267803741434,,0.04730728717880736
LYZ,-0.10893599541157972,0.0020895365279594113,0.06007519890554328,0.06503922780096731,-0.017481864598291014,-0.0032205999498817043,0.0006315374300301153,0.016283224248160887,0.017373252565014465,0.01860057221376674,0.09488256868191776
EREG,,,,,,,0.05335652850473978,,-0.011928513713427395,-0.029462072361475654,0.13539814837466627
SPTAN1,0.01939676283244476,-0.03801366395434663,-0.008721972621532714,0.016193117100845245,0.00774439678768583,0.023814917842440796,-0.015076304879129004,-0.011213838471248667,0.018166022349010297,-0.05581944819883094,-0.037628582722990994
PTH2,,,,,,,,,0.07623390292828651,,
LIPC,-0.019572364629250293,0.025880703894514426,-0.031081401820272688,,0.012975723674542645,0.11616193150539274,,0.04435724956864838,,-0.00798181290409244,-0.0057815704157527245
COL8A1,0.06263479883987073,0.014082559530716294,-0.05775392006828728,-0.036811131247477036,0.08424084611786664,0.14300198242610557,0.02025270618809444,0.04588915538624913,-0.016405586544415544,-0.01202135681619715,0.01693225129581874
GSTM2,-0.028496068505570314,0.005685873324615877,0.060223733392254127,0.04612612401769505,-0.004718970591373239,0.00266041227133632,0.052503533974675616,0.013021070091714045,0.056148719923632205,0.07263518916759755,0.09907118819441287
SPX,-0.011367667251821553,0.001488099020912894,0.05396206845613804,-0.04377985264824783,,0.06875257903253132,0.0700894328518887,0.047942067827104494,-0.036600614340695344,0.005888631951144615,-0.08207330780642931
MFGE8,0.010662039977961451,0.017696531791730107,0.01732512916016669,-0.024404305983816998,-0.015343105546883803,-0.030832800794212634,-0.0034939100748050443,0.006092311270728094,0.0663898696292868,-0.0376471839351268,0.02031784162646358
TGFA,0.0421160008108947,0.07459435413851165,-0.05162086685909697,-0.013106064516085416,-0.09476652351590444,0.04109903157104892,0.0238337483679398,-0.026631547029922126,0.0013206644680501083,0.054360607969819424,0.01686120400774103
SLIT2,0.0345256507042474,-0.04532197947048561,0.04654143264521648,-0.01806488611775726,0.008994795549727447,-0.029370458388954926,0.03325040717015874,-0.03982513542018621,0.04405211046089553,-0.03679577628007493,0.09962776337242409
PLTP,0.026403481573537585,0.0045631186736373236,0.04491536213560674,0.0455191382729157,0.15215244830505534,0.08865337306730886,0.02214219272175875,0.06933563726030935,0.05562692580511741,-0.014400179614019988,-0.027957069911298555
APOD,0.008083570136837446,-0.042318370781101254,0.049173144473210285,0.022017988662572152,-0.006850142104979578,-0.008266162497860306,-0.012300442994058679,-0.05351013104636138,0.01543984420685286,0.006597723443558837,-0.039612369517437254
B2M,0.012493202513538927,0.002084518693352356,0.054061113742805554,0.0673459265332051,-0.03774704322050386,0.06817650810111796,0.0029046661368064652,0.010379041448801666,0.060933754291225446,-0.04151660492724883,0.16359245861394858
OMG,-0.034001781837731886,0.028493742933178558,0.08790760468439578,0.04300604721402466,0.08914147353798897,-0.02601968858432636,0.012583645981741658,-0.027261412843567923,-0.014665502969848372,0.041663237543092986,-0.028587836610992175
CXCL3,0.09866038094031572,-0.023753630163389966,-0.0441484295916416,-0.013650933129439985,,,-0.03549488282672766,-0.01988298596049273,-0.02381982548230274,-0.031542966732522756,0.013284677230553588
CXCL10,-0.027611879330924845,0.019954697203322946,0.00934188980425805,-0.020736766558631742,-0.019758431104506226,-0.014956082979719797,-0.01949840008018738,-0.02678662323177746,-0.016623561266169488,0.06156173468561848,-0.05156600368448855
RSPO3,,0.0031935249092557945,0.07619605717335319,0.02048169715631342,,,0.01468894036873551,,0.10842807676958681,0.1346275848833431,0.026388215031275947
CORT,-0.02322509140247147,-0.0013228550815863821,0.005993131624647281,0.004856221329229339,,,-0.015212285360252282,,-0.03554211066124807,,
NCAN,-0.0003049418529013161,-0.012419495690380535,-0.007422488174368285,-0.003502280389714482,-0.008279788773043473,0.08315137341020468,0.008674457552306678,0.01864327087526416,-0.04482959820329127,0.017725337901807955,-0.04024153213884754
PRG4,,0.05876051410057772,-0.021245591890532312,,,,-0.02244665795033811,,-0.016459862939709243,0.11020450143455868,-0.030986600789157208
ZG16B,0.026535495924095442,-0.017714170194627878,-0.011357756263862807,,,0.004817264699940185,,,,0.011711490902242189,-0.01899233902111662
TGM2,0.0020696192994706262,0.003153717802828321,-0.05598668610967123,0.01134945035098096,0.046480213161545686,0.09636380343380474,-0.012835579936612895,0.04356663531676405,0.0368028270696466,0.02748466932339346,0.005889379286522364
VEGFC,-0.02009355895336694,-0.027202126338087804,0.08116608547040055,-0.008578371493978002,0.06154148688687671,0.05808595798177571,-0.030479875618171667,-0.026225986116701173,-0.0258789155158047,0.014743357439082335,0.07198115153941739
WNT6,-0.01447188483069636,0.06108278365031761,0.01773922844655061,,,-0.022929727810005626,-0.02827271227389816,,0.02554356074071554,-0.02871654695038223,-0.019624784321688335
NRG4,,-0.018575341419731224,-0.0218200887673608,-0.02621876149631135,-0.012677394060669568,,,-0.021059088043760128,-0.0005441180977847509,-0.019069628906523736,0.00543667057597787
PMCH,,-0.025737945212265894,-0.01662460941869293,,,,-0.02134365020878682,,0.09562487490569313,0.002446430275698275,-0.024307050439651225
COL9A1,0.024241392359884158,0.05744358442997754,0.018434460072972777,-0.02703053176367945,-0.013160651899540576,0.06647700630315999,0.040009088611835934,0.03609094165782345,0.014971532282691416,0.00938953935024132,0.077759818931236
GDF11,-0.04957093047424273,-0.011668323969725402,-0.019918377204225565,0.04839347324898831,0.042846971963763004,0.09201796612236163,-0.008935782577477609,-0.005045075341660726,-0.01971058917104184,-0.03508143479366617,-0.03740136609600972
RAET1E,,,,,,,,,,-0.0008762712639456691,
IL24,,,,,,,-0.014305265442237626,,,,-0.032994178341971325
SORBS1,-0.01600631598424503,-0.027947494444472663,0.037624866956887784,0.0062665745812380755,0.029205727485456492,-0.026273479305956384,0.005990805407716105,-0.028302534680709174,0.05008858384848951,0.02308729540464004,-0.025578531366306178
DLL1,-0.0026548380608183634,0.017103794945446144,0.056425890383011316,-0.010936350160506262,-0.07441053378884714,-0.0031118989853298022,0.0044825215495041424,-0.05074049212371466,0.011276459356885865,-0.040790268102663584,-0.028497283612832592
TLN1,0.011607250589107462,0.022336423401489648,-0.06374651641517709,0.0036733903733523598,0.07890081775665082,0.0499272069149281,0.01316793366253668,0.008052408495739469,0.015492727574188623,-0.019690982091562278,0.12192117979903319
COL2A1,,,,,,,-0.037283897830330814,,-0.022759498667996706,-0.02775275230517155,-0.006854910864234512
SHH,,-0.01586039769892476,-0.007885496230377787,-0.014651219618600405,,,-0.025732379346897448,7.317924109304512e-05,0.03245265136783823,0.04042625801320214,-0.015814474115139285
PON2,0.01375994261059152,0.01617741144691366,-0.008167478887437777,0.0880797435268491,0.011398971200573833,-0.028932659619982627,0.02707581125819034,-0.0016828081434184933,0.038543963178818405,0.04111503217437034,-0.07402967961865578
ICAM5,-0.018628565927425234,-0.024719555524213812,0.018934866834469585,-0.020095525052523572,,,-0.010567823210740086,,-0.012332284566193848,-0.009331071168223137,-0.031897559020478757
HPX,,-0.0002529481051386203,-0.022288892738286877,-0.0127604027908374,-0.006679276880047055,-0.039514557158569136,0.013758089169251543,-0.0282348256473604,0.018281837405633827,0.04670556159429942,0.022656789411128312
SFRP2,,-0.0021215062784690274,-0.01857633456599013,-0.002999897002018119,,-0.05961959333860365,-0.03967918695013777,0.02980090248061616,0.1079143231175163,0.03197474285742922,0.050859806119117834
CFC1,,,-0.014293844401223697,,,,,,,,-0.007254964490539524
CD70,,0.006788372586072133,-0.02666302454404221,,-0.05387111166560286,,-0.02484947358765684,,0.03240379597537058,0.029259032139588848,-0.008616761824407678
HP,,-0.01435791005422556,0.04644189899306475,0.0778910131937831,0.01015660552423744,0.10569286848084519,-0.07532219804395822,-0.008391737436921738,0.053858664511526065,0.016091027796185268,0.0022139309498249017
CXCL2,0.028034317469980988,0.013513011758798035,0.001455139991633129,0.046192673002055255,-0.07060978102183206,,-0.04476092518529714,-0.049073899478758676,0.01820862822802319,0.09717188224100604,0.03473242866933529
NPPB,,0.012716533876450891,-0.012516271469608873,,,,0.03993530977811854,,-0.024284510390899853,-0.019344014736893834,
CCK,0.037987210550311276,-0.0006644759861203939,0.04910108753120225,-0.056988921225804186,,-0.03000933424882832,-0.028674213859367075,-0.020602091191261367,-0.05892513177467867,0.07621107808022841,-0.0427134500737412
SEMA6A,-0.008229553323094137,-0.03472018049517582,0.009267723710828108,0.03365137603264146,0.06796536292472798,0.06425849503186716,-0.05196215025680986,0.02703741521833291,-0.014727094410952614,0.01481514829635001,0.01580948561448966
IRAK4,-0.035219031976941886,-0.019207260225663318,-0.0220314710659058,0.054299858863957565,0.04346479048081261,-0.010734428941001444,0.04904592798948351,-0.006769334495192054,-0.0656049067458212,0.03760943759790861,0.032042523478139046
GSTP1,0.014707678186627021,0.062256625003016625,0.03653113253179213,0.021846386557898514,0.021419968693032605,-0.08167056213620304,0.057596602332078126,-0.11151654099209364,0.03491886919028693,0.013280218917145956,6.780490411958114e-05
VCAM1,0.08133937774250019,-0.023477031145468136,0.03074765426899423,0.032843529526040985,0.04081107868551674,0.035730982808363926,0.032180319039471876,-0.05330356705830918,-0.04707211731487197,0.08798141856203333,-0.0017124292211270094
NXPH3,-0.018975442745408935,0.011604548835031307,0.03897701111406663,0.004330789735323546,-0.018905022400932836,0.051171270125864574,0.0011820865371575044,-0.00862152306184028,0.01849923165858813,-0.03994476893894908,0.040217567153874846
MTMR4,-0.0082704633056581,0.01441044441602306,0.007610800020850328,-0.026831138019141092,-0.04441152527497588,-0.010193890187628745,0.016860466947653117,-0.0034971104279756323,-0.00698403904874133,0.0044721199095556765,-0.03296708280369034
LAMC2,,-0.0024760536968529037,0.03703760260247436,,-0.016230203523608794,,-0.018786827506116134,0.07750729657178049,-0.0157713450232691,-0.0012627453108185285,0.043717594511453774
IL10,-0.020728394495689275,-0.0011639003667463872,-0.04201339058236398,,0.056996222623604584,-0.041489138527125796,0.07907485626542057,-0.019640026856116065,-0.03927387561821029,-0.02681285098404659,0.09614694419501328
SEMA4D,0.030719026834718343,0.004793143572223885,0.04752826970751296,-0.01450419095787244,-0.04731444875262669,-0.04299366825028495,-0.03550620734230469,0.013165989292901404,-0.049112184287997844,0.006061600089515146,0.018681323081895934
TRH,,-0.03759692821549367,0.016886679914484427,,,,-0.04348195839763871,-0.01095155743119752,0.03349238967484498,-0.021666593743463813,0.04659142563438558
SEMA6D,-0.06489763546433021,-3.0135494563383172e-05,0.020947095818371595,-0.0032628199506654684,0.010619305490961803,0.07024349941687578,0.008042896246964118,0.00012629860934315466,-0.007962755178618143,-0.0017363963937292734,0.02778431666484732
CEL,,,,,0.06459745584348647,0.008944879069802021,0.04747730526212873,-0.039689768430913715,0.016270260144295126,0.02730658766954462,0.09108460752199586
PDCD1LG2,-0.03736047028711801,-0.050181843998404675,-0.007733320793375233,0.027169773180322973,0.029428939243436748,0.029575292580348404,-0.05252878335730779,-0.03926588103100332,-0.012067237947466067,0.03914874259629532,0.030622278283933137
SPINT1,-0.0003747647665718629,-8.214296295227756e-05,0.055941632821001404,0.033049206417688964,-0.029982936869158518,0.09165458857261413,-0.01695967122456039,-0.040229295881218395,0.02891194827346231,0.025597600658552162,-0.01828144916191317
CTHRC1,-0.021709460360714722,0.0035081411892378656,-0.03870448056838657,-0.014691571398442025,0.013588424189714062,0.06061543220684327,-0.07344553495160872,0.04172752491329696,0.06291670662991893,0.005199955425484171,0.01911892561784792
PODXL,-0.04563751192611143,-0.0530229525140573,-0.030838183848229245,0.0055254005050613805,0.00042748370171970555,0.09077982059994553,-0.031524619981974755,-0.0074120226999827826,0.01681460409961064,-0.019448828775914456,0.028100922002374875
JAM3,-0.045781426416162396,0.004804897132262292,0.03797061450486873,0.02381797852853368,-0.002267453965199588,-0.008167973936051972,-0.017736812516147598,-0.02243543493180102,0.0372748333772222,-0.025188621710028242,0.05148091981952302
TGFB2,0.013052373946891781,-0.054054177017756874,0.03413906261137783,0.04897368217786181,0.010474887722178102,0.10211850233664588,0.005056347795956124,-0.042169661279391236,-0.05107861601879478,0.02340397999746852,0.030930157708330464
COL18A1,-0.024050008238823303,0.0003768322763515074,-0.0593903655487834,0.007796934622118219,-0.05202913019079271,0.02526469673458077,-0.07943707957987595,-0.013257156237866694,0.08354988468838363,-0.041494832811091266,0.028844765388440056
NODAL,-0.013938851453280696,-0.031235597544890473,,,0.05287227593862049,0.014660471046670776,-0.01767037260708786,0.05684561287544709,0.0850711982177285,-0.0014700319660099794,-0.021931883000461824
INHBB,0.06227973031432792,0.059006699240637873,0.0785048956839809,0.042675735520715186,0.04571503554752634,0.0063013805866879566,0.004720888450207595,0.09219696333435098,-0.019417880678789915,0.007688252244958213,0.053992626993837396
LCN1,,,,,,,-0.016687431916601842,,,-0.021910438881590295,-0.019933924175551843
ARF4,0.01754872902775397,0.011651458692793746,-0.03215827973767751,-0.002793249247719425,-0.053168382559749955,0.04977078192503754,-0.025646034759597425,0.024418535040098336,0.03729243765160342,-0.038728796524991525,0.03284794365522302
CXCL14,0.054005828537099815,0.012353442204103577,-0.015906271245619195,0.025949564680287748,-0.07923760921127172,0.11566398889992567,-0.015203075840416786,0.004246741347043274,0.02198451087068949,0.02695878484930295,-0.009269713745670734
LIF,0.000899249483809627,0.015564992463854356,-0.0701481864505644,-0.015127748822663082,0.12295819706118057,-0.008942385399347602,-0.0725637861601214,-0.053820600349673044,0.04459508582971949,0.017731854986392837,0.09246875824413814
IL17B,,,,,-0.008226191797430527,,0.0032798856645965603,,0.011112682908767109,-0.025638828741944036,-0.022538041756890153
MMP1,,,,,,,0.033319498833344785,,-0.01624812923914086,-0.029925420274653083,0.0025428007598340217
MATN1,,,-0.012673466024608575,,0.0756421831640575,,-0.029515438286775497,-0.020596016966771224,-0.023124877595813206,-0.010309944862126691,0.14848463605852621
ADAM28,0.014954157433651038,0.0048208503837904515,0.0982130343456841,0.0027380832787814165,0.045692450849304705,0.05049419747526447,0.02772012541753747,0.05492167705053384,0.07087350866969085,0.013279699010734341,0.0354891098595745
TCN2,0.028182672380467826,-0.044619549617562426,-0.01571939865779132,0.004025362156503159,0.09757051870272022,0.019891917922730377,0.0713551796686504,0.009151069204499596,0.02929073306077623,0.044626461360222504,0.006912824342296037
THPO,,-0.02284120653533557,0.018134343777125965,0.020281276896876907,0.038921819064092165,-0.02487015276137558,,,-0.0019747933788250172,0.0009186419867963103,-0.03077977436636349
CUBN,-0.0335745218438016,-7.783076774551939e-05,0.006089672461581301,0.04719266962556596,-0.0423427441449531,0.033836993104210976,0.03694460783556808,-0.04816839158257056,0.008155523160993888,0.033746429574098916,-0.010456824977699775
TIMP3,-0.03382370366485579,0.025355382841312446,0.006974221494484543,0.03317831143813261,0.03481241533728244,0.00974954672233425,-0.018468187294967534,0.019973347577499124,0.06575629748996437,-0.01676772717481428,0.03757030946395903
PIGF,-0.001819817694323311,-0.05495569243391337,0.058326207237476564,0.019995163526700433,0.013428294969315989,-0.03780820341101615,0.06178561121513487,-0.007179816937629409,0.010179118256846026,0.09644102196799634,-0.01286988643897325
CRH,-0.017493221819411587,-0.017889524793500013,-0.01995099384644178,0.01221757230194527,,,0.013986247523287625,-0.019637527253094034,0.003101607950781537,-0.03249037660290495,-0.03290805900116962
BDNF,-0.015648716899309585,0.05852897008169699,-0.03868378417976785,-0.001763254454605001,,,0.011995993446521584,0.006111673661065263,0.060476028247666694,0.04950903815719886,0.05332506137332996
CCL5,-0.020973042055520832,0.025292929620667214,0.029173484880461144,-0.017174310610979363,0.04382802857021868,0.09254524455914193,-0.010641657007408671,-0.0143575651361087,-0.012232060342182771,0.02221445789764995,-0.003555304122522447
GAD1,0.007651924697898653,0.022276442586753552,0.05754089174187942,-0.06211891755263677,-0.05304285614665518,0.040515690847852164,0.07795733034340453,-0.05357703465180911,-0.027396033179356703,0.05128301176707579,-0.037155216867845973
