,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PDAP1,-0.009863632353958058,-0.01348768518832857,-0.0031390985102481843,0.005254531276488448,-0.00669888593214647,0.07256727706467317,-0.019968821754715316,0.01271832799404062,0.11225884896241328,-0.06842035679092945,0.0623030856706002,-0.10843803573091158,0.0396100105784629,-0.019123450532201165,0.05851510617814464,0.01265319537689095
QDPR,0.05501909284812487,0.07665314713119939,0.035810823630902634,0.008078422690538219,0.02564752068449287,0.0015997623633074807,0.0009204200053140406,-0.004255635666691873,-0.056348796768305134,-0.01738755068069115,0.025391140378495165,-0.047979816444464654,0.028329178486638566,0.006459027222684917,0.09191430805217847,-0.018738142760720732
POMC,0.016588565178708905,0.0005815451004022608,-0.028867289547035394,,-0.023751664069593125,0.0038060844026905506,0.020684365803378905,-0.021389432065161782,0.029351837202961435,0.06436761982675701,0.039494465438966765,-0.08542365844152827,0.05918635600200438,0.05545936144450598,0.02999076351775759,0.004958321795972599
CCL18,,0.012490205453657692,,,,,,,0.07042344649805125,-0.01425832317422067,,0.0055024276214453586,-0.028400180306218062,-0.03261781768660521,,
CCL17,,,,,0.004322378611363089,,,0.026174170885049024,,,,,0.014951042050299913,0.0038215544292815313,-0.024905094317409636,
VEGFD,,0.024239508880816003,-0.023269731662104182,,0.10905145278244723,-0.017950633527512944,0.10669967036025664,-0.024494826203163327,0.17382138161494864,-0.02237458571499911,,-0.05708116924601787,,-0.027315793310664308,,
TNFSF13,,-0.0200605394995461,,,-0.010197152070323188,,,,,,,,-0.025568593526696742,0.014403430917388224,0.06364854011589982,0.010195860262819992
WNT5A,-0.006901685463795765,-0.003277332187714814,-0.04795303666786563,-0.04037567397528257,0.03161888626318759,-0.07316966363236105,-0.07374319717892953,0.010959803499216077,-0.013055451930951884,0.020907894217724474,0.030387931642910784,0.00794935754130013,0.08545846338872706,-0.027771248201976566,0.06156767395978339,0.0022457016411589186
CXCL8,,0.07768725760577537,-0.02178839748741224,-0.059565065887657996,-0.031437980726741574,0.038180326742818724,-0.0033704063449900984,-0.03498080447602023,0.07285240869968392,0.11161229981037481,,-0.0845476883006819,-0.03848874376754029,-0.07092627893531607,0.04979041207615368,0.030114107328029938
GRN,0.015134713985505083,-0.032232939875007006,0.03196965256076021,0.038604683458121104,0.05686558165488633,0.0044280466001061945,-0.048339105969814895,0.04687982109010051,-0.016697397609185066,-0.08257325078100193,0.009585661815555783,-0.0947005068540746,-0.031579979453015515,-0.027859308360810017,0.02575008049157292,0.03625002067636775
MIA,-0.02439271284956305,0.0026342280175393686,-0.020694472022238765,-0.04643694979786369,0.00898663717141884,-0.014684949922911207,-0.046218830933689094,0.08946019565311907,,-0.03034395788918017,-0.04757014810014791,-0.030711904532396278,0.0426218960670003,0.07172930804990993,-0.03686892126518947,-0.008893528316482322
COL4A4,-0.021582578502592785,-0.03192620301538733,-0.03480193816463021,-0.035335952732120285,0.0001378998525280524,0.04394082241330431,-0.01594390189694649,-0.02400317842350751,,,,,0.00965787126069103,0.0315760486610174,-0.021713742834327393,0.011715703812195005
TAC1,-0.018635834193522355,0.005530341083172788,-0.03482759684593524,0.07174135238180691,0.018881244985614512,-0.04255237114027057,0.06601263084008438,-0.001983697657103407,-0.04003461996235302,,,,,,0.03142028990526615,-0.021331130953655953
RARRES2,0.006675907781977606,0.06261893406286789,-0.0034251199185199536,0.09069973135377336,-0.04173934377809562,0.03687537991836388,-0.04350201514819874,0.0132145450645513,0.040657333181414596,-0.0651841357736721,0.07146170291481317,-0.06605732002493223,0.01052929641000896,-0.003544437830986184,0.022150068629435797,-0.01648155181528873
FGF7,0.019619714639876273,,0.04925419840105365,-0.02981780752747747,-0.026204674751326,-0.03437024265882241,-0.02513269559798205,0.027445226009877463,-0.04002666193059811,-0.01528814963103292,-0.044160637498155596,-0.1015326051623674,-0.041874632365387195,0.031106556671369537,0.04342892513303462,0.03449694203508065
EFNA2,,,,,,,,,,,,,,0.03806867796322229,,
HBEGF,-0.047597396390544076,0.0009803324699435903,-0.034189458811858905,-0.0162538944584724,-0.030065153437830897,0.002519534157115433,0.00556507757504247,0.004149926480757624,0.05283937030612282,-0.04913370784924863,0.09406895556041302,0.001996058339114396,-0.03207635842781771,0.04788836823222771,-0.015399582114654274,0.03538325669328677
CSF3,,,,-0.024733823702193784,-0.017620339956533455,0.033494210988137034,-0.01686834132496562,,,0.10986223008750029,,,0.002167738770523738,-0.055611733016489424,-0.02622122225195968,0.08316640451643394
PI3,,-0.0279666435131941,,-0.05859788757319306,-0.030407387018798616,0.0012504253559851735,-0.01899397496991831,,,,,-0.08405885013045024,-0.0024117610071375142,-0.05606487104653054,-0.005337004183308878,-0.0006598134859878842
PCSK1N,-0.03423004571878529,-0.05019467297366131,-0.07111355299123745,0.004111557854225989,0.03379552957686328,-0.03838463130840219,-0.0066550872443708236,0.04069748806456478,-0.036296815495049574,0.042106514012611354,0.018233769561068,0.047252834014360964,-0.021090751145293025,0.0174843415475295,0.008725811726760693,-0.026108667770858067
NTS,,,,,,-0.03039081801339302,-0.002070745911716381,-0.006735980760553725,0.06306040180807976,,,,-0.018591844694103767,-0.03162956749486969,-0.038830054597362045,
SFRP1,0.045859349892812144,0.0394410173252789,0.04082483106329007,,-0.012898953356042102,-0.020478564221118725,-0.000621578691200558,0.04229538559521921,0.043345574801779314,0.026590410582714604,-0.004240231405223828,0.05353118312910206,-0.0033992681091040075,0.08527003370195921,-0.026214270466893928,-0.009380008871382092
CXCL13,,,-0.03928522814274583,-0.017959682582875953,,-0.020294518666340317,,,,0.030574171005553468,,,-0.014421545033821686,-0.01513707599313291,,-0.03929348473844174
MICA,-0.033081499353947934,0.04047387615605613,-0.006359227295782582,-0.035083667929108574,-0.04345301613792847,-0.03601073160274002,-0.01946499301286786,-0.020385045116023744,-0.05433388771933885,0.05961630510842477,0.06201261094345464,0.16388031884918502,-4.345800626224035e-05,0.011715595774250735,0.06580530393130075,0.05655434733376333
TG,-0.02158257363887562,0.022789124152770165,-0.02209185259974116,,-0.01392001430708704,-0.025599958175666796,-0.020358578802887307,-0.02316243034744964,,-0.004501189411969735,-0.021082074035555752,0.021459230040361384,-0.01663310677734764,-0.017020208953677646,-0.007326425456217082,-0.018123244715726846
ADA,0.003705853172584498,0.023452726570045032,-0.04563882610233367,-0.00374876928393027,0.0219242382755197,0.013399630037069406,-0.03355993992710117,-0.006525026960096433,0.03546691946452769,-0.026372680869748012,-0.04550959286088614,0.06579247546779804,-0.006511188494247203,0.02091640153838243,0.013447686379936994,0.03549870150163274
LAMC3,0.02982580004003648,-0.030554908235078285,-0.03928522829051618,-0.04616928910518784,0.03632831761041966,0.01449587523064649,-0.05212464040181643,-0.004422955431501951,-0.02488701610861754,0.013339617476913557,0.0030939552404261363,0.0018893463675178567,-0.04794235454276861,0.05664042953908337,0.024191846094872103,0.07952670840037007
CCL7,,-0.016909158663635855,,,-0.01006414810360913,-0.0135756275181074,,,,,,,0.0415166922711477,,-0.027477299173996245,0.009264478152060447
NGF,,-0.02903218573209454,,,0.00319273518904748,-0.028720192315683082,,,-0.019685329764881965,-0.05591909640600493,,,-0.04050713517272904,0.0399875610515026,0.022808478377793262,0.07079406606134012
TNFSF15,,,,,-0.011206921144547115,0.14698672964406614,,,,-0.021406009551980142,0.1059409816871605,,-0.03419276672933029,,0.09492784441425658,0.07362180850975202
HMGB1,0.005893087194265393,-0.09169104409182494,0.035898199155726486,0.036657800144664,0.041869004681897484,-0.011794347960005532,-0.03277761250574331,-0.018213346668300923,0.07174610970776371,-0.06909909588389819,-0.03939992532604689,0.0005976320068957466,0.01047647820606718,0.09564287532778212,-0.025654528438780754,0.09223185942157455
ITGB3BP,0.01830078969873467,-0.036828754050028265,0.014973525642003112,0.0011159041890279634,-0.06563337068968693,0.0006015489381567625,-0.0063914385997057765,0.003114009008961482,0.03132082880540633,0.015716871684756117,0.059506139651421874,0.00143689493884617,0.011486705684149378,0.035536351932570084,0.015423366707098617,-0.02324109676886422
AANAT,,0.018485588384775084,,,-0.010197153158645817,0.024164911854258994,-0.01521570036483199,-0.020830108973125747,-0.018507105025565317,,,-0.02058688307305538,-0.030769394385800203,0.02216330359315446,0.030182389202255473,-0.029578958584040485
RELN,-0.01789252574710764,-0.01102360933653379,-0.025587743743164526,0.048571418894215325,-0.001049368844541763,-0.0030007501687806964,0.06603593362753626,0.00042303759032847975,-0.009457427164945964,,,,,,,0.06547578791962039
IL15,-0.04987074531909425,-0.026311011224445964,0.006346751809906164,,-0.018204896949535355,0.003208113574810227,-0.029252651268128756,0.00047024283390138723,-0.02310687631038624,-0.018845408469789326,0.06671719902711232,0.017340667718763365,-0.02199904917626948,0.012247276244528649,0.03491840914685189,0.021547545413130195
UTS2,,,,,,,-0.010070617376385333,,,,0.19800156543346165,-0.07724864740668291,-0.026202391257277437,,,
BSG,0.00012535825264879948,-0.12396182983792414,-0.012352347356382602,-0.056915567170524886,0.02418692187172492,-0.041913298437910286,0.034274340793571056,-0.025098034527475103,-0.0207442028620034,-0.06872774909360922,0.009228977904666234,-0.04645134416205274,0.023312174825235496,0.05345176348462687,-0.00424024744592112,0.04468524838924951
ADAMTS3,-0.0018618948085445098,-0.008793873747978631,-0.02055935748199439,,-0.030766873903024326,0.01919739284258012,-0.0443414002286329,0.04483343757201595,-0.02971806197900527,-0.04199761930752228,0.09543196972798695,0.08733903695476566,-0.031316561253503974,0.013935348739623635,0.1073829705631332,0.05395785034397504
CD34,-0.03264084128950022,-0.014547581356751606,0.04068290161041534,-0.04101140143870394,0.05247352387706444,-0.034810656583671315,-0.054469266069495696,-0.02802586391659379,0.12382703614651067,-0.055156199224610465,0.012807842201246524,0.1070905077527344,-0.005115663877238476,-0.004518464518693791,0.005950674258545154,0.07527740682048137
CCL23,,,,,,,-0.01731305168172107,,,,0.06891133902531497,,,,,
PLAT,0.030980616946739904,-0.06839942837583397,-0.010881820173878481,0.007583889471469342,0.010054186547769121,-0.002007388425928486,-0.010198418221896998,-0.00950868340723604,-0.04627716979876462,0.00542495484959015,0.06691974273911225,-0.0033315585172521774,-0.00307024191525848,0.11760429547128343,-0.029582316222040776,0.09035637544341842
NTF3,,,,,,,,,,-0.01836313091993425,,,0.06394989645958928,0.06109903986878303,,
LTA,,,-0.016246417841890907,,-0.01289895275260879,,,0.07695057795285205,,,,,,,-0.006447745237112081,
CKLF,0.05990918727572922,-0.06033199450264633,0.08057430896276313,-0.03497521152597628,0.07507470042521276,-0.03005467069701384,-0.047117232859550884,-0.019498363941658232,-0.03181986471549948,-0.014292193380835021,0.030929268351759444,0.11521429637490477,0.008234368130171794,0.06857233047021635,0.004016535865996479,0.005975399115182464
APELA,,,,,,,,,,-0.039460831369054344,,,,,,
CD24,0.03256523118799369,0.013718018792939511,0.01870312380264513,0.0006592073355844319,-0.051171492259302086,-0.010917941695336327,-0.02515472328828654,-0.017676538672385233,0.08494401057837862,-0.035617504915569406,0.01735227293182835,0.021960792103716407,0.006548001776797711,0.04356452613994513,0.029971403711840195,-0.052559407469881685
HSP90AA1,0.06016151695622609,0.03860862086187316,0.06510838427966995,-0.027161247422246713,-0.011015936203269606,-0.036609176577803854,0.05815085906060459,-0.02608568330036164,-0.032547630466164455,0.02943380396271405,-0.10720807977318127,-0.08238014870945676,-0.0219750273605843,-0.033600569179020066,-0.041155834052334646,-0.003469299237799475
BMP4,0.1284835074858776,-0.024309643263625454,-0.01722215527751075,-0.052250346445541364,-0.0300948052271358,0.01065974852239069,0.02699366892415706,-0.046935299268842136,0.00870918885339185,0.05623307512013237,0.07084630634138947,0.014132232651505837,-0.03762997233088566,0.031465174989883715,-0.0015513033192411285,0.00508673604486194
SCGB3A1,,-0.016909156972742583,,-0.026438011599977086,,-0.00464325908790583,,,-0.0325776840213153,-0.02790110400301497,-0.04386904017845791,-0.030209718523654235,0.03863084815110293,0.03767485551737255,0.009342253643336393,0.08690508283932168
IGFBP4,0.019015161641573557,-0.022295988172020064,0.03233735092153951,-0.03685046791925481,-0.040513962369519964,0.07418641590231907,-0.05680261010942871,-0.0068386030681295605,0.04179437097120174,-0.05106751451946476,0.0344466384254662,0.05063567717659034,0.01534545472086641,-0.03135177811295324,-0.015942954574116878,0.05680153643755972
RSPO4,,,0.02571046161498791,,-0.0197441070895783,-0.024672523228728212,,-0.0233328223168247,,,,,,,-0.0005712318780294906,0.01772171784905988
LEFTY2,0.044522472983655345,-0.031228486723212052,-0.01644594857148114,0.03923897806448134,-0.018833241645739084,0.03933858580473414,-0.0070973655387275075,-0.025683581541227043,-0.019685329764881965,-0.024203557953219174,-0.08057657666931432,0.08323372590292825,-0.02977346687192245,-0.029851444018818715,-0.05009201284795176,0.058689783407218775
PF4,,-0.017540536042496398,-0.014778325146333126,,0.055668749134987594,,,,,,,,,-0.02379581781032408,0.005411987347455347,-0.012363374861748768
ANGPTL2,0.04353054852341629,0.0071625605224299995,0.0643789793513509,0.012818957278617645,-0.031022934684528995,0.04797725566936663,-0.05643401724854748,0.042657859479090475,0.03264807280355821,-0.01897866752507029,0.07883339880932698,-0.0987615549898381,-0.020455899788635202,0.02931376212373455,0.06822095068761136,0.015753230338499024
LRIG2,-0.02238275264861117,-0.04649104939613112,-0.015274829103891744,-0.03243541926445244,0.10540042648551486,-0.014225714566156391,0.003288886785051831,0.041364628194377986,0.00866224647381087,0.05177179390808206,0.035490166363553906,0.039549082388675015,0.019740618820070197,0.03311597738430326,0.0217901012681351,0.05606420161562091
ICOSLG,-0.004838660925347293,0.02197746919138137,-0.0025016685693947487,-0.022972456386851456,0.02161966973147826,0.01115057813527728,0.0031415286819728677,0.0008995049278086129,-0.038688443492559815,-0.023648388891851738,0.07495686499660342,0.004679666259461009,0.07013784747116178,0.036316234069933145,0.0076204960557534965,0.02383993236526233
WIF1,,0.034150939578897525,,0.03353556902218697,,-0.023735310881985147,0.07131931850455045,0.013512160095005304,0.04263594021666322,,,,,,,-0.03396441584545338
NPPC,-0.060940937025835244,-0.036908139529512836,,-0.033168673994281674,0.09170775039952922,-0.024744427457464652,-0.04096767112345124,-0.011278113430272883,-0.0014024534326004395,,0.015567759509534066,0.06504373272386056,0.008958478392794334,0.004081001689265161,,0.08744792829140977
LYZ,0.0005284673748372921,-0.0050452883813240515,0.05227267582910879,-0.05321183509329661,0.02248421037369535,0.018455633811036192,0.00879364956774249,0.010516556789829845,0.07788924554943144,-0.031397871755341575,0.09065833578495547,-0.05568889033060873,-0.051453810120280316,0.030440664634755147,0.06239579183333738,0.007006720000621485
EREG,,,,0.03500077927887003,,0.009809021290142366,,,0.05958857603845228,-0.02830228334312768,,,0.05840635633574884,0.02111939355955407,0.01936857390371605,-0.03363805725119679
SPTAN1,-0.039530517294962986,-0.036229757465238835,-0.005904572993358922,0.00033087785714064626,0.04587225937499941,-0.061617657497951527,0.006966616391589143,-0.013670049632675183,-0.0575699111797657,-0.004705139014242125,0.06830157053224509,0.05064819699175026,0.03026125441296761,0.011550254983159558,-0.010955187381725698,-0.008201900891667278
LIPC,-0.027632154980084103,-0.004939433284490884,-0.022242169166514794,,-0.015779699356485575,-0.02388706335041523,0.07325055458939549,0.00972608131012238,0.010065488828376266,-0.03538836962671617,-0.033304803459341406,0.00693403568713431,,,0.09259635761100853,0.0219677685349234
COL8A1,0.031602350236487914,0.060615630937453806,0.03982381866203521,-0.030880630294778298,0.028102337740583565,0.011925557040620125,-0.01964693706156302,0.03214583235479359,0.07122504241814388,0.0230009652173097,0.028742939564843997,-0.002912686070386463,0.07434527056744177,0.07477363234198575,0.026325285849776905,0.08303889464697572
GSTM2,-0.012816596416010788,-0.0159609340809339,-0.03238312734753947,0.014956232740283812,0.03285147659602033,0.015338226187675181,-0.04039610848810739,0.008972504267933086,-0.03220859262913579,-0.01232521233018603,-0.06539182993587073,-0.08218502438210754,-0.04026658191752401,-0.0022918036267659224,0.042472329202266394,0.08646441642688736
IL4,,,,,,,,,,,,-0.06441478983596717,,,,
SPX,-0.014723600707176734,0.006091892245678299,1.0117564164722932e-05,,0.07789418390246887,-0.030790059818489424,0.029791555999372943,-0.028400691527334748,-0.10722239390052714,,0.0703168931006651,,0.026094994814500158,-0.002051957544979283,0.061613590445432714,0.059650231406522335
MFGE8,-0.03897473206731883,-0.03316216164241878,0.00839300232559836,-0.0525176776119877,0.023862536828112672,0.013668518237080882,0.03602536283567654,0.06283005538947861,-0.030632444179081404,-0.035470780815151245,-0.016600532582517414,0.046826109779899205,0.03569664538847339,-0.0034914868867477267,0.020863686908162326,0.08809769634000787
TGFA,-0.006999065570085653,-0.05362322140819505,0.024812342315706632,-0.008864242071288735,-0.00821937783591512,-0.041887902536443436,0.018520586683083325,-0.024270128601657004,-0.023788316724816277,-0.02758358849000939,0.07519518173555007,-0.04767632548670339,0.010819359671037403,0.02795749603553298,0.06260752437147384,0.031535211830448356
SLIT2,-0.022211597978655472,-0.03969581487377076,-0.03853402253176096,-0.019650585744784347,0.00986212610858641,0.025240944562270405,0.04153194863325414,-0.018500791721385846,0.022631767416951686,-0.029924788571384364,0.11980498980190044,0.025960084237388242,0.013383030073983816,0.05006331110087607,0.045623875273876215,0.01283290267193242
PLTP,-0.0387769741321201,-0.010931629759630175,-0.005820437674594434,-0.007507288204883995,0.036618103716555675,-0.014699470001830823,-0.03960500095091669,-0.008249915036900318,0.0646047459529838,-0.00849418620969513,0.10905562163773423,-0.031022309829044064,-0.04759304916994212,0.03900302629576071,-0.02055376590278378,0.06266076065490844
APOD,-0.011664011030295959,-0.0006061432753875257,-0.02404183894425525,0.042398754305695445,0.02810129541581859,-0.004333590638199268,0.004221877314055339,-0.045707782557347074,-0.011048283933230504,-0.004187861584356587,-0.026005584493384734,0.03061781916328586,-0.04843615421078753,0.03101112137225616,-0.029009541655227983,-0.06620650377452134
B2M,-0.0137652780046073,0.007341052956641203,0.008453313413787493,0.06491765946043335,0.04725717704805295,0.051774591907061414,-0.04558307919136705,0.039270359658412565,0.060196686494572806,-0.029245719211453053,0.10146860101202707,-0.013484774433576166,0.04694032887185271,0.10913514753910443,-0.03881667647452516,-0.040283357445081276
OMG,-0.0228040812559875,-0.05725850024849199,0.016553785309323103,-0.019608226134001545,0.013759409825305312,-0.028263217825111098,-0.030470234626515408,0.016985818310246405,-0.047574788991552985,0.13122533090110974,0.10704777688297526,-0.022684086657460845,-0.013488950128756325,-0.003116985983102523,0.012716771974274971,0.03911180732781513
CXCL3,-0.017380515003536216,0.05072748675479574,-0.030382830074065437,0.002927479581943942,-0.022183286032803767,0.062339042043225074,-0.019977487229252675,0.020666166354494878,0.009898395664298147,-0.028565286220461495,-0.009760116040411623,0.027194428459493554,-0.003779474244735736,-0.006412733661272677,0.015482181161638228,0.05344017107319622
CXCL10,-0.040226361039009104,-0.042542270874880224,0.014208017760995544,,0.02006297180096925,-0.048915995288058976,-0.025129106848263534,0.03760350449006165,-0.037548372237080095,-0.024423274638291522,0.017463084734469853,0.01616332375458686,-0.03621793341429352,0.007603130290730976,0.03745170403372218,0.011336923520344423
RSPO3,,0.07030598808251445,,-0.024733824473669324,-0.010197152405191652,-0.023887048622868896,-0.024984986802070903,0.014650046453874525,0.04984943916733853,,,,0.023176616579319086,0.08308166106390272,-0.013077731204556997,0.01982801023270978
CORT,-0.021582578155184308,0.002500273055282921,0.06434388491024148,-0.032825154856556744,0.029516880057413163,-0.02899054009472557,0.09301179967992401,-0.05384162375989317,-0.03866276080108185,,,,0.005788905058781954,0.007292616359301865,,
NCAN,-0.05291331831334198,-0.07701244523911639,-0.03225870938541309,0.03323138435592701,-0.037882420934631476,-0.0022427955069615926,-0.04790050602783488,-0.008862434154742048,-0.04316518299875375,,-0.06986206413834008,0.16629133867234513,-0.022716866630651877,0.022714579927760766,-0.013531759539348287,0.07762717409988773
PRG4,,-0.02542935524511433,,-0.008247919571265737,-0.010064149671957215,-0.017103041055064654,-0.021643786663761103,-0.029818420643094486,,,,,-0.03841523623379769,0.054486300103575226,0.014399469613499668,0.06551508033862967
ZG16B,,-0.023447897211825403,0.057114441797179574,,-0.011680676537205356,,-0.02336794584371561,0.0012891092375641223,,-0.007601809856664433,,,,,-0.03476845403319582,0.11337480115349415
TGM2,0.09017676626914196,0.04657137875860994,-0.01171961719961858,-0.06547107921540897,-0.03428798154944388,-0.004011618189440164,0.00867912107799514,-0.05678907607692582,-0.07054024317313379,-0.013986371175236609,0.004865874781542216,-0.01804433033138294,0.01975869604494917,0.01670131256064381,-0.017356515686794118,0.016734637828556755
VEGFC,-0.02158257954481832,-0.021319923973772716,-0.008978926261118183,0.006408595536694253,-0.017937009489485307,-0.02632724758371355,0.02399422101676483,0.000127847987053193,0.0467145322116536,0.030341584349043542,0.1639067187498234,-0.054848455317715934,0.04837627280162797,-0.01684825741998086,0.0514051746335642,0.07385684125856073
WNT6,,0.023086654074770105,-0.01644594900309689,-0.02215915586151984,-0.013920014885053416,0.0068773938918184965,-0.021283830052582418,-0.035475537550567045,,-0.02430643482750831,,0.09460056594451723,-0.05235848293117164,0.07545840199530035,-0.02140046074620884,-0.0257555901420797
NRG4,,-0.01557392876809439,,-0.01853933102048915,-0.012248530544085772,-0.024361045374870372,0.03273799588318773,0.025385727026589686,-0.02549292919321762,,,,,,0.155931925447355,0.0165005944691604
PMCH,,-0.017949791030641492,,,-0.01697153236384532,,,-0.02333282119076401,,,,,0.015669333663642714,-0.011337012644508745,0.03717714909277973,0.05693084642784779
COL9A1,-0.05034272315793964,-0.030747096736132986,0.04720986341801634,-0.007485797693969325,-0.012792696185396637,0.02406615550224957,0.07779593730484767,0.010195167867515622,-0.019969724122912792,,-0.041806733318510196,-0.10588482543391675,-0.03746108555154718,-0.0015645596442299015,0.05961066653914405,0.07771203258406147
GDF11,-0.013956614592561168,-0.06687292930392712,0.014785009747358576,0.011722569459775272,-0.016488836528894532,-0.04176795324788836,-0.022132278907127385,0.013265125828261113,0.028574878332059163,-0.04509997416483181,-0.007062646611199507,-0.028583271814989732,-0.012792855607852148,0.07384972876758339,0.05192667558461667,0.030008034336688562
RAET1E,,,,,,,,,,,,,,,0.05601723775064,
IL24,,,,,,,,,,0.07490482165675956,,,-0.009563407740946196,-0.023416405593577064,,-0.031245253510153323
SORBS1,0.1086097236399972,-0.008292801364541092,-0.01665632857727783,0.05590230131167864,0.006386126087559596,-0.006229426933843308,0.02457864389449385,-0.028089234584342943,0.028270997560331565,-0.03940591184346002,-0.057618451824878195,0.0005870004365911577,0.08322013468561318,0.0095705214615447,0.007150079065291503,-0.0018318381966412373
DLL1,-0.025669437576662946,-0.059685264752045046,-0.01310574971888592,-0.04550155535420412,0.02478496871212562,-0.029561458365429782,-0.011752238246680612,-0.050172710227768806,-0.0055548146184097764,0.04546772090811328,0.08841982158674572,0.03215202794980505,-0.012148095134917847,-0.002816019009212991,0.020622121943995677,0.015751355383350072
TLN1,-0.04542255155448182,0.004107989539571407,0.05149708299167604,-0.023228164983747163,0.037205108118695096,0.017924740981006847,-0.05398604190767161,-0.000989895134969627,0.04147582982143294,0.014060096632747165,0.03062330591783917,-0.11342042097915092,0.0031238460884941994,-0.0042150155039643354,-0.024653905283096567,0.039169132460405286
COL2A1,-0.020271560436474465,-0.08018824769267893,,,,-0.015275610224188604,-0.01997749402781299,,,,,,0.006390512619424979,0.009246825478283299,0.04382821561188609,-0.02051687132901343
SHH,,,,,-0.01045830390230526,-0.01885582173548989,0.03205810242723777,0.01273253382208457,,,0.08643545938400288,0.10140120527724758,0.0007982287039839977,0.035592011328481964,-0.03223790187990608,-0.015685042670239874
PON2,0.05071791969253306,-0.0659702371095068,-0.05446930241261042,0.014943436846953028,0.011709542243468958,-0.03900267059521875,-0.047438170085441364,-0.018123232118409268,0.04187249869853367,0.004577835811521712,0.07574052459904636,0.1661628256965866,-0.026806778411495428,0.015658939024075207,0.05471652734843198,0.027432504414058433
ICAM5,,-0.029951201120645414,-0.021169629860060324,-0.02643801347099245,-0.01630000892220145,-0.04051083146035104,0.07996830479981064,-0.0010785102596281048,-0.06405231844126143,0.04222335232137527,,,0.02571180273492196,0.03385367107229143,0.08661971137715578,-0.006861666115333175
HPX,-0.023026102831392274,-0.03325196960909918,,0.01834623601668626,0.022872009560258876,0.11671821295885529,-0.029091393387689193,-0.013844183340892236,,0.05717503888616618,-0.03236891590551598,-0.05390707624939819,0.016138628129567466,0.02536455927544789,-0.00868000528573233,-0.04433051742821255
SFRP2,,0.11580186194038863,,,-0.011910874779792717,,-0.015943897202046673,-0.015211000566536358,0.10209033744837762,-0.019870724214236152,0.003867648389526112,0.007046192456016701,-0.027663678186164716,0.057992616057728964,0.010225499133165686,0.10614690404959067
CFC1,,,,,,,,-0.005864860260082594,0.005199594639362728,,,,,,,-0.01888735190415551
CD70,,-0.004258038481976272,,,-0.02024509814924249,,,0.015274505611754856,,-0.02167943592590042,,,0.07232528925469422,0.0027327928133738925,-0.0011194307865611576,0.02266393778753723
