,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CEACAM1,,0.016743384320670174,-0.037826028172902815,,-0.0524697420512141,-0.014343782285972643,,-0.020904612246787718,,,,-0.03797084463294244,0.10131255281632544,0.09167550694022937,0.00873515323957579,-0.019471640975351152,-0.022447894139923923
PDAP1,0.01876154869532344,0.05415995374105211,0.029090981034044214,0.08731822162355973,0.0055857248537105626,-0.014889608356376196,0.06513505170986399,-0.010732080645441216,0.03428602996686697,0.088512609359389,0.013994623275926927,-0.020792231545096615,-0.01770421783433896,-0.0005078808104455746,0.02189870751507481,0.013206940882004012,0.03224373590926132
QDPR,0.01932591458109083,0.06285583045863827,-0.04689594768229165,0.027777836555064977,-0.05249519112560012,0.08051389487814656,-0.08388718075761074,-0.016393276578484113,-0.02064304270412054,0.010996916810112183,-0.049989391731525945,-0.006004658742993222,-0.0813698381085132,0.00510059195373962,0.06454911080586344,0.026186011500498773,0.07302723445271923
POMC,0.03307109245016057,0.029871220935049504,0.030842223206998684,,-0.055066988070351514,0.022456034694754864,0.01820933460660934,-0.022125287515124752,-0.011232188675966618,-0.030925029214020645,-0.02517386931054022,-0.06306930817965507,0.12469560996575664,0.04996254660380559,-0.002990769861039042,-0.0035313160434011664,0.011456182282019799
CCL18,0.05386268520362505,-0.07054603852374444,,,,,,,,0.04365716758249782,,,-0.019372867582335404,-0.007061643157061776,0.01158354170539729,-0.033342327323357505,
CCL17,,,,,0.04069407451628617,,,-0.02378181817856575,-0.031932718148640994,,-0.01787044186560396,,,0.06297942651820831,0.01881883154344117,,-0.014623530366215136
VEGFD,0.0656905225892842,-0.06603914520961586,0.012805571263033898,,0.01079614869611673,-0.01372331877267909,,-0.003828170719394565,-0.02342303493797748,0.05310565409867607,-0.019152306054581725,-0.05162053119193401,,,-0.030706077301790688,,
TNFSF13,,0.016990765109689845,,,0.03473257725019328,,-0.02161620617532507,,,,,,,0.07858657698134897,-0.0014789282665272781,0.01439156123839659,0.044483585629196847
WNT5A,0.06283963334985042,0.030576170822142826,0.09525938595026393,-0.04645972542849583,0.01983425680443702,-0.014842136031873156,0.1615614671327743,0.003543378900994113,0.026289269437843873,0.007200575777457752,0.057681900233208856,0.04980867030645017,0.08313725637486473,0.07454776398660076,0.030269113891195354,-0.03663940684197489,0.02358027540085742
CXCL8,-0.017231638784450092,-0.05110446603968892,-0.012238220322116012,-0.02762036145451947,0.04024114044402029,-0.05483883197722608,0.017605036824464678,0.022053510267096496,-0.008503892452254698,0.07262627772516143,0.01758207139288347,-0.032109395230344326,-0.03410898350561046,0.0002688427926102633,-0.0025617906859678593,-0.06556648167689577,0.027051296710468267
GRN,0.03873390599647687,0.027270875286237263,-0.014466576514576264,0.013460989615703113,-0.049056315982062754,0.025162356625521118,0.07887682844177316,-0.017564028112066307,-0.0185354877319491,-0.024295690864458364,-0.015490679560108906,0.02199639410404503,0.022358890133972638,-0.02211480045362754,-0.06649479511627582,-0.0007406365897342898,0.012549064533363793
MIA,-0.0056134305272407415,0.009800016653331732,0.019288947277223054,0.04042888462690778,9.887797918345172e-06,-0.04164129096753954,-0.019524325299330368,0.0016175718955475503,0.10631034150402906,-0.00040993151473596565,-0.02622996084520934,0.09999040142957112,0.06790001314295903,0.034903021605577574,0.08502674709949463,-0.019525990814379054,0.02608552804341202
COL4A4,0.011413245098965418,0.05120021475030424,-0.019360846541747082,0.0186530078709493,-0.013022690082484606,-0.005649860328327971,0.015006755074327008,0.021971518562109663,-0.03059496986379686,,-0.012070571906556495,-0.040419892549971866,-0.02449335773992602,-0.028160173405920582,0.04869997192489255,0.006245050445784305,-0.0013767371076345313
TAC1,-0.02212190027891232,0.047195585741967805,0.004421302645814152,-0.10037348806381108,0.06434167512392429,0.012201052345604625,-0.10993628317759206,0.0080479729792258,-0.020795376016942823,,-0.045092155231411586,,,,,-0.02728052522787388,-0.019224117649544677
RARRES2,0.02379668396736509,0.09483160869248244,0.04046047354644348,0.03495618320734796,0.07025710456307788,-0.05557399705599127,0.10533610289757643,0.032731635718821345,0.055343726512534816,0.11149509970765423,0.04700519742922336,-0.05668283308234595,0.01625174889172395,-0.006169967118171748,0.023646750598537093,-0.041551724378287705,0.0021898224308886417
FGF7,-0.042812617188653555,,0.027451968863742113,-0.001737574752868423,-0.008733902213848033,0.0023988265822827448,0.039841622194623255,-0.011034731054996041,0.03027394506900258,0.053886885627798115,-0.01175711983601234,0.11109112842726848,-0.010540259980816492,0.1250780941431769,0.03086763703305476,0.014582902256956583,0.0722066415771549
EFNA2,,,,,,,,,,,,,,,-0.0017174046045996853,,
HBEGF,0.02272558287372496,-0.00406316515829981,0.05576740114686698,0.015511018541659129,0.038250287234474,0.004816187030640186,0.09329742775562061,0.02057111826610839,-0.013869229569871766,0.03663704352501713,-0.013393852165316876,-0.04674586297122676,0.11968080937155627,-0.0302847764974472,-0.02005243682915314,-0.03763931336313755,0.01450099620662642
CSF3,0.0014568801894497168,,,-0.031221619557451105,-0.018297865173634298,-0.04572248187768248,,,,-0.005524790569295896,,,,0.0017112050360628675,-0.019335265697156958,-0.036578883977814385,-0.01539632152979899
PI3,-0.04720352991634282,-0.024696481580249133,,-0.06594854775121779,-0.021813653651775053,0.005960453005213121,,,,,,,,-0.02929102668174607,-0.08948990728185327,-0.06463088212585771,-0.03345109175786244
PCSK1N,0.024840528325350556,0.08639263600958845,-0.06870306703282923,0.024601336718406554,-0.0913868625846333,0.015407267515636985,-0.08945853183338869,-0.02956874521452802,-0.044040013289029054,0.016096469493346536,-0.017181280023325717,0.05951591348148342,0.06912354253374692,0.05468942305574838,-0.08727288877229507,0.016196598899438943,0.029674056650303277
NTS,,,,,,0.03844316300553486,0.05002769394562781,-0.007708674852834086,-0.005970512448079561,,,,,0.014558549842700783,-0.046449132377138685,0.04063484169935838,0.014144163397517168
SFRP1,0.0441550335909149,0.005397278776921502,-0.03274692436854039,,0.004526365251731842,0.08019766090404881,0.12066141677723641,-0.013119613799081338,0.0049904998218065376,0.005396862698898928,0.0211983865070266,0.005783674146227077,-0.03346329095849935,0.045394422436954816,-0.01058652111379084,0.048702033971724755,-0.0034872859313811585
CXCL13,,,-0.021864922631789595,0.045991139765703085,,-0.015515226722745178,,,,0.05468324610391917,,,,0.0707137668628101,-0.01358018626781849,-0.04249864482185746,
MICA,-0.04217671918475954,0.04920189413478049,-0.005865340095241226,-0.03319224486626331,0.029727318782392223,0.01094648345049132,0.009493415205737389,-0.011751095943530887,0.01045429659453786,0.07213812235319947,-0.031401963870953106,0.004431627391426518,-0.00039395549401496113,0.01950143260571617,-0.008937540143517768,-0.002277035583324732,0.012772602869945984
TG,0.17544935459150574,0.02026611107389826,0.017235274250740066,,-0.022793794154013884,0.014215358914533223,0.07901305452421205,0.03684644544909651,0.05255880811124889,0.03489526364857013,-0.02684392525400187,0.05258629871046894,0.012834591988486648,0.006218081469918852,0.10336770798571192,0.015694574544662488,0.12818837444005338
ADA,-0.03584523686760929,-0.024843371061386923,-0.012488701595244801,0.031103930160226653,0.027578898092461654,0.06143409680516695,0.10513310359609641,0.012850327558786566,-0.02932440937512263,0.016254276701045012,-0.007150346273063803,0.10238376025861247,0.03753968692411974,0.1514405237136328,0.0668577151667004,0.014983780636844612,0.058701145703663915
LAMC3,-0.026066956755166376,-0.004252480350580594,-0.021829769863528886,0.04426988239628041,-0.017930852138671485,0.02511974217091132,0.14412787770978858,-0.013512173261096508,-0.03926634872053122,0.059203540733174825,-0.0034068209956281143,0.01333997871814004,0.02808706656699818,0.04683084091477534,0.02542759532125312,-0.016479026209198538,-0.028376500369367817
CCL7,,-0.007866650540764799,,,-0.039531529217468456,-0.020570326102933766,,,,,,,,-0.02043910420581883,,,-0.01613385252557055
NGF,-0.028029652337627237,-0.010850522282267348,,,-0.06016425695470137,-0.021956682128052723,0.02668669372299976,,,0.011761052609219972,,0.00028896066844771813,0.09473347678176712,-0.00050932559653209,-0.006932423700818741,-0.050384015873010814,0.031107252260295197
TNFSF15,-0.03467617813773454,,,,-0.04393575247711912,0.08138179042963867,0.09564416591706879,,,-0.0006222002559287792,,-0.05808589171806956,0.019040005476711194,-0.056930825637296296,,-0.04085499694245266,0.017178495728161915
HMGB1,0.021437227477784475,0.06618127840504448,0.06127945133748057,-0.0011024159522399202,-0.007305581044896561,0.054450673857775383,0.11517656718765215,-0.024835165996527832,0.008925207677359843,0.06520781799549645,0.020209434122782286,0.02946245760784746,-0.07453244363619264,-0.04840007044338541,-0.031449035124370146,-0.006621207354728273,0.005988163603857399
ITGB3BP,0.07070093606294642,-0.013432552453621434,0.015282813538083093,0.04417218045100871,0.07714127875676402,-0.048334766989022435,0.15836594345462557,0.00523933495799298,0.04197876640959062,0.02658946671421974,0.05197508780965741,0.05619626070504245,0.02924934707743481,0.039244146404305465,0.00741232958055449,-0.015185095286714419,0.02474723958433477
AANAT,-0.013712484739644057,-0.03642041507744805,,,-0.027814933622399486,0.09062940935662829,,-0.02154672216624379,-0.026638770878438883,,0.07598609794907693,,0.04858628492404789,-0.0006842928690982589,0.08980231535198922,,0.1320300943560595
RELN,-0.04832918246524122,0.0877710355867245,-0.024461778128948217,-0.035160314053436253,0.05254217969559059,-0.0011600824311832814,0.02714206526324963,-0.041491464436034936,0.08460659137141269,,-0.02653850676320907,-0.051543752906970344,,,,0.005333636203283909,
IL15,-0.02569522690262061,-0.0023695191185099914,0.02273827003036612,,0.08586920010384148,-0.04445227753768456,-0.023893881466695365,0.0015071456999803084,0.03919999191092421,0.06654768693896557,-0.022232447580663107,-0.022598731056894646,0.10568627033143563,0.010605516677184202,-0.04200181398032574,-0.030327885320615585,0.05526056755606154
UTS2,,,,,,,,,,,,,,-0.012178468833521422,,,
BSG,0.0010553201680746228,0.06559254117410264,0.055861781061115307,0.044792676736688894,0.0020532306599676613,-0.007840828987118796,0.06363811259451924,0.01803017896054978,0.01901824693825954,0.026866329803820272,-0.012767768992698285,-0.07280404400573764,0.009400691491766571,0.06849332838027308,0.06120959630263105,-0.016036363805927874,0.001995606563559892
ADAMTS3,0.009087495149323258,0.006415370318404961,0.07322706856246523,,0.051326127693559126,0.045403951766399185,0.06665615290826493,0.046692128663047956,0.03979419150133379,0.08822768071973866,0.0028537840563452412,,0.005258804303427932,0.06599443916202627,0.04616059995378858,0.014351962337578154,0.12425945824483091
CD34,0.031044924245052515,0.04139563884799949,0.001198436758972856,-0.05176888089177845,0.023374511446697874,-0.012785996101302296,0.1372181007858175,-0.02817887977958715,0.03952337734633161,0.022679808010402744,-0.031133587337742984,-0.029481680368999938,0.09561848908519324,0.028521818668729507,-0.002209205310232941,-0.053452825963928155,-0.017434535325087753
PLAT,-0.01035759904174926,0.10812485187967377,0.04491913125733949,0.06174962514279661,0.027844824988293874,0.017893155667264474,0.17414055202601106,0.03357225849151414,0.01781550005509693,-0.01778907310911127,0.05135882534208644,0.020797064233273873,0.03473254091852637,0.0391836962455268,-0.005588792855450203,0.016898325818829975,0.05667005878888601
NTF3,,,,,,,,,0.007624825982960741,-0.004833541838721362,,,,0.07899536697783133,0.07178841292454728,-0.05336992803123871,
LTA,,,0.05289142451926918,,0.008382150551502454,,,-0.020751738965723906,,,-0.006394318986431584,,,,,,0.051447064668090535
CKLF,0.04670702779605102,0.09479935379118672,0.05566331139374197,0.04542368764006388,0.03429495621639895,0.07070901264321396,0.16174690028046096,0.006421932361111303,-0.019502074648524586,0.01750517787721576,0.05792167145156736,-0.079103276872506,0.09398149221680681,0.021693657438247797,0.02990914556554689,0.01365430533289448,0.03606955928619719
APELA,,,,,,,,,,0.0846658876587714,,,,,,,
CD24,-0.04053867289548016,0.08536252915444438,0.12757102522423858,0.02890411856410997,0.013044835503992616,-0.007679265015858404,0.05257165350667327,-0.0201997124619523,0.02130003300596368,-0.02962427166138956,0.00973817457158015,-0.030753439970111998,0.03782736092520578,0.0030862340933188763,-0.007213717338485056,0.04722073505667069,-0.012269433391573013
HSP90AA1,-0.06647407273958507,-0.05471811457703146,0.009859403445470396,-0.005763235278932178,0.009441683573960679,-0.005945548028748383,-0.17648214826813255,0.004616880987564108,-0.000903370394535506,-0.029078538212579292,-0.03658364293151518,-0.04675559128133621,-0.08492147633839893,-0.09454460993120965,-0.10507173111063595,-0.007040864730134035,-0.0031915414124433442
BMP4,-0.0399387234394371,-0.03153743358714838,-0.02397294305649072,-0.019129825043423036,-0.02827866657133453,-0.026632320723849034,0.19829637918759815,-0.04467471425626529,0.026068991534983103,-0.019404148803412773,-0.0014965682144793013,-0.052682183129623215,0.016189239179213683,0.04175929139415981,-0.012173838219054964,-0.03528355853651129,-0.016145252449144804
SCGB3A1,,0.02169937158212302,,-0.03337282378853339,,-0.016342780853038984,0.044542408029798974,,-0.022470063781508915,0.07525234238676487,-0.015513509824958485,0.0004908979992888367,,0.054291635208389116,-0.02666914866086979,-0.01315774005632499,-0.00987364300233689
IGFBP4,0.028317515659918573,0.0006567352659218251,0.02205361840133261,-0.06295517170708746,-0.0003847840113561211,-0.034640581150044994,0.13370632223125428,-0.004131276044608687,-9.125606235836353e-05,-0.023738361134531507,0.04109351586790215,-0.05035000873085057,0.09792462580666335,-0.005885347917120836,-0.08884216683128797,-0.059089902235802926,-0.013948858008940265
RSPO4,-0.034241094036181016,,0.030491105384124573,,0.10113517538682945,-0.018862225707812017,,-0.024135535750848886,0.04375872264185313,,0.04724351118043922,-0.05064392226483595,,,,0.02593851663757405,-0.030300348837339987
LEFTY2,-0.013270460744768233,-0.04535958460009546,-0.009129686313630108,0.004113315475052683,-0.02876956273861081,-0.029277090025326715,0.2047168705900491,0.0038897509908043916,0.021705606220638423,0.06238871185270192,0.059876852932951516,,-0.025785331326727987,0.05822048047915073,-0.021239379015026708,0.02799565562181079,-0.0439664094785216
PF4,,0.016197902469689527,-0.034407917249062565,,0.015689361112643897,,,,,,,,,,-0.041824123738097685,,0.10447474496381952
ANGPTL2,0.05932670808223107,0.04293066838271246,0.023420956490278467,0.09279588116532425,0.012748351931200223,-0.014331906280405602,0.22283302153888546,-0.0216228941573663,-0.001797221080417521,-0.05656723857784823,0.021032144094024326,-0.09877945374446238,-0.023546421431622493,0.03387638497484186,0.07252123930023788,0.017310357368774253,0.03140086467836731
LRIG2,-0.027945555970058773,0.01678847041041913,0.008129216153899712,0.06902420620414589,-0.017068300933550187,0.001697814960668793,0.0773166224186813,-0.07974088720699726,-0.02763064140213542,-0.0038952259206472984,0.03637246446819141,-0.07212205181194051,0.056330356823614,-0.030327964983436994,0.05927462031002884,-0.05039404091134682,0.030951455619741962
ICOSLG,-0.06559390171992427,0.03804128862467182,0.0435841784593638,0.06533402689629386,0.04897509558716075,-0.017436500467043137,0.15933533034099137,0.0030502285802896413,-0.000808295523936442,0.07482796442064359,0.00865256183570868,0.04598056291867616,0.023757790746864297,0.03575120476114869,0.05722466378708262,0.03621109511831414,0.04379455886928195
WIF1,-0.020989997012823548,-0.009788463077748494,,-0.0435119834250288,,-0.011157437760318932,-0.10328686693714939,-0.018624821272291564,0.029525722685045122,,-0.034017641208396565,,,,,0.02990117957834362,
NPPC,0.11289243286598445,0.03665369419058162,,-0.028844371280782904,0.035692987063664014,-0.03290369940570956,-0.018728382939136118,-0.012085620293430263,-0.013207713840516016,,0.053030652309910255,-0.06731513241248001,-0.024160639687410793,-0.011328875924484042,0.03711884632305486,-0.03063526336427885,
LYZ,0.050917209533375474,-0.013952340995063638,-0.04492528079565124,0.04535724915655476,0.017613487569867057,-0.04899649899612488,0.020537167131419978,-0.050306686902187744,-0.02595937329206776,0.06748719791519374,0.0662473287130846,-0.03038824536945689,0.07740098746967118,0.016573979306069884,0.028731079740295765,-0.06747624896578908,0.00133048643219234
EREG,,,,-0.04208444396913998,,-0.012400737738829956,,,,0.033001930907026564,,,,0.01698127335909488,0.006237260217011118,-0.06469099026614604,0.04019831759082971
SPTAN1,0.07760442345271272,0.10336821748550828,0.004671382825919602,0.02291182934371912,-0.02276258043967579,0.030388048055698367,-0.02407578907049178,-0.03517548766556119,0.034118484674984316,0.03257213906295273,0.01903437807047983,0.032343722181805666,0.14879710430793539,0.038470642121909406,0.041252927605938516,0.05737667977336938,0.007273303523144817
PTH2,,,,,,,,,,,,,,,,0.021347323378291514,
LIPC,0.03974386512336567,-0.05589919210458173,-0.00983641729747174,,-0.019565391203661096,-0.01826173902990632,-0.03705328344398151,-0.01775478690056892,,-0.009595911848139897,0.04469314260100565,-0.08033674685813619,-0.003812512804405102,,,,-0.014025816533936808
COL8A1,0.05051036476452984,0.012606891116682582,0.03225832992572629,-0.03898076182504494,0.01581166603942334,-0.03594786783885918,0.0346525141930189,-0.032290575481392386,0.07688806919582115,-0.02027131606024771,0.11831991698270562,-0.03849534481662585,0.055005501306856726,0.012483766864368119,0.007524787365153932,0.021547210106643615,-0.019934064968823332
GSTM2,0.05617985995948998,0.008426220078228644,0.013705041011781112,-0.01905628083739615,0.030306344731367205,0.0069787268822114066,-0.0202054941536248,0.026319317156846857,0.014868797851751143,0.0723848673643152,0.060965861610782504,0.026608099441878606,0.07130417120898809,-0.01063404677694103,0.030819319436811165,0.03082949333971744,0.008011277409563712
SPX,0.009751770618529101,0.04857324296141686,0.022245769545327056,,0.01782288119880685,0.051142379721536034,-0.02446095845439909,0.009504547715523741,-0.013071789288251439,,-0.0605380209029636,,-0.04515994641514231,-0.024555849705660406,-0.020320191237269088,0.006532482533383136,0.007090331545582555
MFGE8,0.019787106080292334,-0.008507404749817295,0.03234554705337288,0.0014086648698210637,0.005618151090901946,0.03457563689435359,0.12554516531436727,-0.027459610567025027,-0.03489998617369331,-0.014978315275653357,0.01785480937636267,-0.06940297383438011,0.046074956487357266,-0.06890833619753697,0.030405477336615645,-0.07386579716924063,-0.06448334342758405
TGFA,-0.0050647236633780636,0.051172714885875416,0.06693776860603559,-0.035311919875750414,-0.002161865962324128,-0.002415304869285774,0.03482881146727549,0.05081956527212183,0.016178310776756872,0.01125305828771607,-0.03221056217120702,-0.014569302273586146,-0.0009490413072073062,0.042335189690834336,-0.0012735315210673905,0.03473681560544986,0.023797412105145712
SLIT2,-0.036749688380801455,0.009718513872247758,-0.0036938086169440248,0.018228660494259114,0.0059707358045297775,0.012864041198829728,0.05373373815283509,0.019672115763555664,0.05218135633742088,0.053628065419764975,-0.01657978295465905,0.07429561813091237,0.024294611319559217,0.02920593226705102,0.06921841283570752,0.060320334881377266,0.0552258391667188
PLTP,0.099148368241825,0.08466612415398501,-0.018112343481658355,-0.024636847390503064,-0.024007307540309476,-0.012875442836230537,0.08664062268775174,0.02091774285860732,0.08385376912680433,0.04948345264022065,0.012553958922720728,0.006680924286392689,-0.003189350112243706,0.04402345129259213,-0.031106361337951634,0.01647242217138672,0.03682520203192094
APOD,0.05434071530693627,0.13643393338306103,-0.047806819997747926,-0.078163349779738,-0.002720955896116309,0.041288485468462255,-0.06530325125466448,-0.05071948839165615,-0.012743612039290132,-0.03568627603522295,-0.02690165166331947,-0.053268498289200966,-0.06871259736788649,0.04725204863917918,0.08384514883399766,-0.03928691522949648,-0.04789935231274567
B2M,0.0557017771443764,0.07813315080345097,-0.06361412235684684,0.02715747852268896,0.043120955458713826,-0.03402898500563812,0.1306938486243168,0.011119134144213432,0.01153653615724459,0.1250942496661487,0.06024293997708578,-0.0016085625827221707,-0.006490324477235554,0.05870304559244729,0.042463476716389205,-0.016910891756561703,-0.03416693514915211
OMG,0.0005138155210831721,0.09893687713486397,0.042933695642167674,-0.0797863796072559,0.08398526942924936,0.013128577307950607,-0.09573598890925625,-0.007058040730563938,0.006009576452538421,-0.01673807354133229,-0.0031807611717418025,0.002638928922882442,-0.03364442371125743,0.04525299783021145,0.07802562361003852,0.0621826269189232,0.10901934027049537
CXCL3,-0.00211718240491367,-0.06392859135111734,-0.012134759736745212,0.021460683097356104,-0.012419381334142656,-0.011096277295880108,,-0.0017794462561393496,0.07297726656437249,0.12248646857858582,-0.01601139022818723,,,-0.02603422786681193,-0.002697131454430333,-0.02802861974174641,0.14907358438856616
CXCL10,0.11037594099057298,0.14153222314839298,-0.005772051424178594,,0.031715743328962466,-0.037396440375879525,0.0815523689019823,-0.04568278022988515,-0.004838814314163809,-0.005894225023668658,-0.025444036735188184,-0.06031900008499073,-0.011744507418379823,-0.007008407459701532,-0.039182690487920106,-0.021780174049961513,-0.029689304708852133
RSPO3,,0.004946113269616761,,-0.03122162053128823,0.05561336133675153,-0.01826172777064838,-0.06963938760851737,-0.028176973213664896,0.016860013446478205,,-0.016731594199137417,,,-0.03373607652730285,0.015169918096648036,0.019452751808001535,-0.016372705492531368
CORT,-0.03839029929951629,-0.0098469449011836,-0.004762696133866119,-0.04143534413382807,0.014444567847063092,0.04314225497459412,0.03523504279261321,0.025781099173101472,0.019956869195563484,,-0.019988418706453345,,,-0.0362439259086678,0.02674567155611381,0.08040701446814137,
NCAN,0.06432145159297846,0.12250175159886706,0.10874395272517165,-0.02842243860321775,-0.08796520413788957,0.03747573972077522,0.11731021344018851,0.008590414974982741,-0.020284877751738664,,0.06019636812999958,0.06373195537565064,0.12972032327100014,0.034947372403799776,0.0781397997266496,0.03877079200494992,0.06228843213918702
PRG4,-0.016541457236942465,0.01502983904893404,,0.026074607501097823,-0.03000145856905524,-0.013075331520813967,,0.004625686875846877,,,-0.019561999453341847,,,0.033332941217170634,-0.03633948226057421,0.018656780673824903,-0.002348324763764735
ZG16B,,0.025772464117167885,-0.03325491124703427,,0.05197520169138102,,,-0.016489140419632387,,-0.02981635456044549,,,0.008793891444273979,,,,-0.020415001720566716
TGM2,0.07086652392100648,-0.03803189962399154,0.01563057229339616,-0.01782432022753018,-0.05323992330910316,0.01889731506454428,0.07503415491087166,-0.015278952985588871,-0.006689785797505347,0.022947123368259784,0.025595908748423605,-0.08107251256351107,0.08715817693822615,-0.008406215756236303,-0.047214687158071304,-0.034558403468397884,-0.00978269806586389
VEGFC,-0.037593558025264304,-0.03701497880947572,-0.01977604821607242,0.02310188331501735,0.03524763798816617,-0.020127267956575802,0.036180010462568,0.012033897542135727,0.023880864751993313,-0.006890193555680514,0.013813375730936672,0.027944535735479416,-0.029074765880394638,0.000344590206832832,0.023576224259499994,-0.009717268597387271,0.007772984248290307
WNT6,-0.009520762467346008,0.004643600372430095,-0.02834154631546875,-0.03611554983216764,0.0057109661023684675,-0.018016548014060333,0.1735144328560849,-0.03669599387532703,,0.013859478392196185,-0.017423396687218973,,-0.021331689218629254,0.06146142486895996,-0.024497888828033564,-0.008446407104375605,-0.024655310335629024
NRG4,0.028107809124828225,-0.01625913879015737,,-0.02340228291996859,0.07696370122773762,0.022127744232851094,-0.03000202897567844,-0.03167830857566655,0.013819737057071343,,-0.02329010147264177,-0.04041984796325589,,,,0.05552813837179554,-0.016372707327521028
PMCH,,-0.037799588822916855,,,-0.015681139679077274,,,-0.0008381234257263532,,,,,,0.010311118679216566,-0.009063486533710691,-0.024123782255146168,-0.011201025426784241
COL9A1,-0.03312569915711241,-0.013991816988280977,-0.033999510561188155,0.016933920431252584,0.0365730163078754,0.008201838886006842,0.20877687292087344,-0.011024011455456733,0.019746517942440155,,0.00013184571867875234,-0.08542888722159532,0.008388269497893458,0.036306377062911815,0.12234117381866191,-0.03281281789796933,0.017185668987110093
GDF11,0.060342559076978164,0.007719915404906284,-0.021678767557368726,0.07483415613804054,0.03321495681022547,0.047835886703611864,0.12310249080294813,0.01432532156943281,-0.024280693734706957,0.04535275219927362,0.04538630493697081,-0.05846556325191073,0.02026264118338851,-0.01690201268544157,-0.03585882238680169,-0.010660396396802567,0.01367397558275004
RAET1E,,,,,,,,,,,,,,,,,-0.017960743607067026
IL24,,,,,,,,,,-0.018802091113758898,,,,0.04313701974140753,-0.041157259349260074,,
SORBS1,-0.05192728937339428,0.02544219954120101,0.03618051987491952,0.006981920641199382,0.04088685972123664,0.021023573534052535,-0.05292980594457341,0.005024693620616281,0.04215733190377575,0.04707017706121421,0.015259556939021849,0.048620239032503794,0.10427253470160326,0.07230808761983412,0.05397150819846758,-0.054104978684107886,0.04141652689671429
DLL1,0.031000473589205275,0.06628398111994975,0.0539505487495239,-0.0366476810320242,0.04016256729598941,0.011953224363096265,0.17046314308806226,-0.025430788344308605,0.028349351497299356,0.022726946268198232,-0.03705112942129508,-0.023418496808150027,0.038755362602795704,0.07812658888941586,0.1062711358588337,0.015526419272118423,0.00033387777452045645
TLN1,-0.0549636713852535,-0.019051260092401313,0.04601876387616787,-0.05009584295359982,0.007584409574339404,-0.06086473197544351,0.15523491779628512,0.008543084055474555,0.03249848940129202,0.04885882167336947,0.07236494360820861,0.03588603338978754,0.013843614086245707,0.006500087757990157,-0.01575587638779146,-0.02322180589179377,-0.022104604868330567
COL2A1,-0.03636915652777143,0.0765932915671246,,,,-0.011678254599339516,-0.026551108072680768,,,,-0.01625484826831993,,,0.058808894490761814,0.09298791427030402,0.04199732360411772,0.04502942894556216
SHH,,,,,0.003682931671478805,-0.004684805616900421,-0.003180358485796233,0.007686716068722859,0.0757026446538886,,-0.015513508468981151,,,-0.031457824571371876,0.019675195015220703,-0.0063847788708794725,0.05864329053153456
