,UKF251,UKF260,UKF269,UKF296,UKF304,ZH1019T1,ZH1019inf
CXCL3,-0.022546030896505365,-0.029115833601140017,-0.006480981762126649,-0.01920802559783271,-0.02246189187089758,,
CXCL10,-0.018301316187789372,0.08676767949383903,0.09709953523600018,0.03941650889882305,0.08388430043578983,-0.04660707260987642,0.07315053343023063
RSPO3,,-0.028302592480755544,-0.027435031511534837,-0.015357637354614383,0.06269442387486544,,
CORT,-0.01958543160187807,-0.023194462404221714,-0.06682653032493223,0.022872584725231057,-0.03456716412344713,,
NCAN,0.04561360155271458,-0.04784101248011118,0.057273714013006696,0.050502994081586476,-0.07317194018990686,0.06678485830313038,0.11165776272038166
PRG4,,-0.02026455460469479,-0.03344838904250472,,,,
ZG16B,-0.01319637144140559,,-0.03611291110226442,,,,-0.0408014054297289
TGM2,0.02325805904285418,-0.038108487354948255,0.06927390229128351,-0.04590429542105239,0.02000112586736446,0.020227256432685515,0.04157031880838669
VEGFC,-0.01694464911675632,-0.031193864560916554,0.00042049862513695533,0.02851428171495231,0.021267010972531957,-0.012123623911581605,-0.03966127298421508
WNT6,-0.012203961034646287,-0.002024962205580957,0.03898401812683678,,,,-0.03880214135390783
NRG4,,-0.028864207987170848,-0.0326258096162866,0.058053072247409604,-0.04158666290213025,0.08624437011550912,
COL9A1,0.030522385525079226,0.0531864480180799,0.11561221428219831,0.02426461951200558,-0.032576648177764525,-0.06513154156939244,0.011265597114371445
GDF11,0.05347854307521169,0.06505407943615858,0.15306791950551588,0.05879888328725064,-0.01733534075948977,-0.05870348803530297,0.11840772057818087
SORBS1,-0.022297488142605047,0.0187642414764536,-0.016276720307604874,0.026350387773260216,0.007429803795677757,0.04390149170682116,0.0087740168298883
DLL1,0.017438430296441442,0.07007054641194428,0.08201539307212546,0.024998115227422867,0.12238600668067992,-0.058113619761480856,-0.028028240869763615
TLN1,0.03970614963298103,0.07700580799922394,0.09666390756134012,-0.008221398589715096,0.07029970383490564,0.022687752407131622,0.002596139320406303
COL2A1,,-0.018099321431286466,0.02003809870335291,,,,
SHH,,-0.045883004393941586,0.08468957074021279,0.006661211702539078,,,
PON2,0.04345653452279131,0.07829371954711818,0.14024661216237527,-0.023320895303854,0.0637667737332003,0.09993525302255199,-0.026202064253865287
ICAM5,-0.0157092386630538,0.04697088005521592,-0.03430659820246272,0.05446161164216319,-0.004085142270093801,,
HPX,,-0.02271692236547206,0.14252157650311795,-0.0019493971296628235,,-0.04238047976908186,-0.05590616668237985
SFRP2,,,-0.008546721244725778,0.005402149131504271,0.03521117430129077,,-0.008951758095918366
CFC1,,,,,-0.03393328246737605,,
CD70,,,,,,-0.006838922499002004,
HP,,-0.03057250317954579,0.014235607466577859,-0.06632389463838739,-0.007085819489296951,-0.07804077773778319,0.0531701415768099
CXCL2,-0.03097898216893671,-0.047153956547549156,0.09312499818608384,-0.024953016229819977,-0.024066530392690254,0.027563278201274462,
CCK,0.016928773132717168,-0.027994305716474256,-0.12443209819113094,-0.0410268697951934,-0.07504387385484873,,-0.03738175150665257
SEMA6A,-0.02103021221893003,-0.005181680637685053,0.1229490263014256,0.009115050395242904,0.1519888107619182,0.0029952770894692638,-0.004809268279667378
IRAK4,0.03953792098396246,-0.03210229209667399,0.12503259582274973,-0.008022533393947973,0.1267555713928477,0.027632453228336514,0.0016551989342188005
GSTP1,0.02012235749457154,-0.01784896633417353,0.10030072343660232,-0.003359169943769888,0.07760298952971321,-0.01621081384437377,0.05501232809871153
VCAM1,-0.015355099454041636,0.031049948644009943,0.13973140335571949,0.005058761751926738,0.01711166793833129,-0.07018432920255457,-0.04236846333654408
NXPH3,0.011558334496561514,-0.008509394563553103,0.06409782700736237,0.014771674033420971,-0.07882083070993977,0.12628394043794505,0.04151972347887478
MTMR4,-0.0014963100121197133,-0.009801231041322744,0.05510705526807919,0.03458959886618559,-0.05457337097241476,-0.014300828585127826,0.04328142543451121
LAMC2,,,,,,-0.0023355740497670234,
IL10,-0.01747999805799976,0.014076469015334271,0.02906185145445695,,0.037386467827287356,-0.05673753720163929,-0.02695102826224629
SEMA4D,-0.047437497618485605,0.005915103745346007,-0.04840555570870384,0.057175392012574315,0.12815336924820206,-0.06535832804645636,0.013871522286991863
TRH,,-0.017811104514210672,0.048015150079890656,,-0.008243463303193746,,
SEMA6D,-0.033536372781274984,0.040575027732428846,0.10567620922264231,0.042465729566084756,0.00021781366548883854,0.0901718344175671,0.06009720292356987
CEL,,0.00889496591395162,,,,-0.02144870213318553,0.06321580344697648
PDCD1LG2,0.015047069917489808,-0.030272158053198554,0.05633231840767549,-0.005446840588085508,-0.013825856029259894,-0.02318331995366023,0.0911484473966588
SPINT1,-0.020335415490332496,-0.016432299834885204,0.05515504226778929,-0.01965248311187254,-0.051320374275932105,-0.025984852012463047,0.004906758569905967
CTHRC1,-0.018307318737321113,0.03475286220051176,0.13550430843912842,0.012112649303892449,-0.06062246560635498,0.039425610591138936,0.03498727977846965
PODXL,0.0015872052091465577,0.027866817005477985,0.10138462260666567,0.017932423542899544,-0.0068798677319835385,0.038565369870242346,0.004021465209376995
JAM3,-0.04159379242432731,0.0805105144956985,0.11959490665006932,0.02958770866240286,0.07517549978681347,-0.02737831684251854,-0.08757628646358083
TGFB2,0.006496915269617228,-0.013230982879631198,0.11956021932320034,0.0500425707207285,-0.0428193615481823,-0.02490595325650421,0.014808417295662887
COL18A1,-0.03827726475694914,0.07103182048317236,0.11877096909119315,0.03276582572407615,0.032727396749230246,-0.023826959075626847,0.010209246364689617
NODAL,-0.01175446059678013,0.0024607996617483164,0.13019213166965882,,,0.03933332993765978,0.020116502252060117
INHBB,-0.013667770124095164,0.005825472591583283,0.07248900933138497,0.03362168382639738,0.11479769524257523,-0.09871253142804319,0.024174659401151592
LCN1,,,-0.027093106431252626,,,,
ARF4,0.015403012032855734,-0.016167431679784464,0.10607975042757226,-0.03323259318007036,0.025694244858711995,-0.042149867724364874,0.010000767574848668
CXCL14,-0.04174160513498067,-0.05450369579102298,-0.046106889674584886,0.029694615514655135,-0.09051284224605742,-0.05381661091485918,0.025297070129041626
LIF,-0.01487459559072689,-0.02883260532898124,0.08731148945798833,-0.02128603106234809,0.03745752776055826,-0.039361828137676906,-0.016293652189010074
IL17B,,,0.05676588659227383,,,-0.031107643989767477,
MMP1,,-0.017811100628769595,,,,,
MATN1,,,-0.028405280168857468,,,-0.033991576836119385,
ADAM28,-0.0060436497672059645,0.043726309915591344,0.05349602926119961,0.051210725841081904,-0.00825408550536567,0.03571552430976344,0.01113848351853139
TCN2,-0.028365058333021376,-0.00968793601732678,0.1530158444590136,-0.013188079819200595,0.053948410149548355,-0.06086345397179714,0.0004760935036911609
THPO,,,0.08190394705855135,0.03029345424575085,-0.021015149750168046,-0.001576841806193202,0.12970114204577682
CUBN,-0.0027882283867554096,0.014963288045382802,0.06757262766646609,0.0005102802588855784,-0.003987188576124558,-0.004914413436818496,0.056019738202370856
TIMP3,0.010454620679456857,0.02289449737021803,0.08110881078026656,0.022450922645633534,-0.01088451375513856,-0.008241159363527468,0.009756857968579818
PIGF,-0.01566778045484574,0.009200274536382839,0.025848950548241295,-0.03339839726190745,0.06293670480280655,0.012120920870751064,-0.029797687008225136
CRH,0.07192480427721262,-0.01809932475222092,-0.04166207318594696,0.03201419935101828,0.019371587706243528,,
BDNF,-0.013196368926064463,0.04008736010353631,-0.07779494684358619,-0.036032854154775654,-0.04548943325874973,,
CCL5,0.011633842861261096,-0.02067285904109037,0.09817798734470606,0.015572508489562917,0.009307004337402825,-0.021437236298229467,0.05100073761106054
GAD1,-0.015180209661496805,-0.0006171634027765716,-0.033182533209343494,-0.0066072839316158325,-0.1155047637263494,-0.035801167335959845,0.025415933329206213
COL14A1,-0.018408406119503836,-0.0033974109138042176,0.07946270794983144,0.0316908486047584,-0.0014076513368906814,0.0032091828331148355,0.06097354345876161
HLA-A,-0.044145412526875906,0.015483185918632248,0.16377115298935047,0.05352939076207252,0.04406847381836211,-0.0189188764767778,-0.06350718754716925
CD5L,0.0495523688291423,,,,0.0017793846256813454,,0.015162627940511231
FGF18,,0.01856328147386755,,,,,
ADM,-0.028804724941703223,-0.04872764297162755,0.13528102018313337,-0.029408378300415258,0.020126513722027294,-0.0436828898502954,-0.0038723379021766897
CCL15,,,,0.029782497855936337,,,
GNAI2,0.02757391104529075,0.025943428827720775,0.11363643603764872,0.03692860462610623,0.028443711918853413,0.04827518177927767,0.009249274565636944
HDC,,,0.13010200952733272,0.014386721653450483,,-0.03879361769053555,
COL11A1,0.029203506533977876,-0.006733547577838009,-0.03330865455646594,-0.02319191250406686,-0.05805600604452774,,0.1622888982095866
NUCB2,-0.029045631554250346,-0.07289073836270091,0.05293800906543451,0.0009770780703520186,-0.0461579926740312,0.03425013360387326,0.00365091628285218
CXCL1,0.02582331673440475,0.002934317501271434,0.042824235438646996,0.03800591679296662,0.04813563753974882,0.13117526247386388,
VCAN,0.06376413897162685,-0.016471510236438777,0.10610175185441782,0.011643242554876717,0.031473682375537625,0.09670039369471051,0.03015566915944847
MMP7,,,-0.019775733341824083,0.0742622004364844,0.0525072693637756,,
PTPN6,0.03737168306028533,0.022704539099095374,0.13813931132677654,0.018256018416402866,0.07206661415065069,-0.0645125986336902,0.03761423688143434
PTGS2,0.07672787303845223,-0.02974593301899039,-0.11833111195071225,0.012901901905752617,-0.016090710587863943,-0.033719657952809845,-0.0273604496676156
XCL1,,0.08010457944130937,,,0.08552949901039904,,
CD58,-0.04933594719492615,0.03909958527973027,0.07696139854103067,-0.07350022305607744,0.022150324453029394,-0.030765510768003865,0.06844283441613574
TNFSF14,-0.016505132493729573,0.04245840975057253,0.006674885081784139,-0.005260976662624904,-0.008807419530999387,,0.11179088664048359
CNTN4,-0.012920165064382618,-0.020699864762475154,-0.07021954464980565,0.010167578929074801,-0.09473067042500259,,0.07497142210207322
BTLA,,0.034506704502840484,,-0.025142054290892838,,,-0.011627096188233987
MFNG,0.000764773606771768,0.0008753836319906525,0.14439099198106958,0.060042851951602784,-0.0038757978490014306,0.04146661496823246,0.09725538959656015
ICAM1,-0.009100739402206974,0.022548196689200037,0.08614717657999532,-0.02002582918940833,-0.03682262183066146,0.062229310047479156,-0.006956415051025305
PROS1,0.00045942651339048846,-0.017590925588780663,0.1373413342175405,-0.01717963443298145,0.0061912972880863665,-0.12066366773072494,0.008268405857177816
CLCF1,0.006457858418983497,0.01929648333090337,0.00012601914477478618,-0.026478894552233644,-0.05647685652259028,0.0820449322133373,0.08657369143154893
PSAP,-0.014604543977480941,-0.015172110934647152,-0.12867060417985185,-0.017997577997432422,-0.0006313752240191736,0.009020431131535332,-0.0864044169149669
EFEMP1,0.02822939014704459,0.0799206245841964,0.08445841206920604,0.07549509215196142,0.04084896272516086,-0.06934788679880835,-0.03024857644929429
C1QTNF1,-0.010534216007521508,-0.011842751621060564,0.15314659808139375,0.024907302225278757,0.0487139893252242,-0.08923798640659787,0.03690434383512064
ALB,-0.021772639207352742,-0.01591557266959488,-0.009250981803244367,-0.022361236239215,0.034177151935968327,0.04517695385885705,-0.005442434195875915
EFNA3,-0.026583754819130313,-0.04471950308174389,-0.06821729493243119,0.025168773787780263,-0.06114259265255659,0.034411760679073436,-0.04793854318468741
DRAXIN,0.06813038816202603,0.0268342821580906,0.07462628056657618,-0.0017726244866939991,-0.03853192385066437,-0.030536072984685993,0.03787378127455068
RAET1L,,,,0.03160042359833281,,,
NPTX2,0.03256757465272971,-0.03804476700526676,-0.14999823425637912,-0.05326577558741594,0.08738325924456936,,0.10057918169060197
FGF11,0.027327543782023195,0.0845515890438011,0.11972831668379279,0.03959849982628298,0.001349744370949772,0.019955274513198795,0.05306734134039258
CD59,-0.014733303188669477,0.05408614922497227,-0.08184507334351383,-0.035333993743382815,-0.03472082756786977,0.011731894886080178,0.10416017964857754
COL9A2,0.04318228956265569,0.050145319468520695,0.03232948252236148,0.013808953921499945,0.01382555057047524,-0.0018148995090202554,-0.027950505292193024
DLL3,0.01158912949206028,0.01155297843610966,0.050505383692321784,0.03279280646081739,0.013723438873483696,0.019800547289677235,0.08952427182051957
FGF5,,,-0.026414123109365632,,-0.027069896924544326,,
LIN7C,0.00820033391829809,-0.017369643286466667,0.03522147328660374,-0.016585772247675337,0.004327341524986968,-0.0008171314672393674,-0.044462468641760206
GDF7,-0.01386425649786966,,0.06260303944552488,-0.019687846467900096,-0.04975868099791243,,0.016424890173597224
PSPN,-0.024979721421519496,0.0009733814901388479,0.05847291559949922,-0.03350460025468054,0.016485403518720628,0.13424174391328922,0.046355876569676435
ANGPT1,-0.004089480802403369,0.05845389850571068,0.155474470864425,-0.05162167439028727,0.08678104777312552,-0.020658800074524968,0.03353861302191053
PNOC,0.06322939646843255,-0.060292082881326675,-0.12240713255699419,-0.00015438105102323946,-0.0896015326827162,,
L1CAM,0.0034769260743493695,-0.03645693172656848,-0.060938837040510514,-0.0018262863995406932,-0.07954139402388757,-0.028885967396058195,-0.08020890615726839
APOA1,-0.019200134009554386,-0.03943016420803256,0.13313174507020026,0.004172383068479373,-0.04047205983509209,0.09466026091915865,0.05562157549971731
PSEN1,-0.0367592131051044,0.05590522052312846,0.029531450278766188,-0.03791838147671924,0.125509855786734,0.04228580424667685,0.00834250484054426
CALM2,-0.0436429343982323,0.0221315749547268,-0.15877438236894206,-0.006378805365142741,-0.055593469279335644,-0.08513153074323333,0.02023643167150505
CLEC2B,0.036221773372901424,-0.015215384054270698,0.13759253349242317,0.018006437840278604,-0.030871334476578558,0.0114960037075372,-0.027510841990139385
NTNG1,0.009305180875093109,0.024770411481361256,-0.005911310724971131,0.04557778691067631,-0.05912428326905502,-0.03009243657293032,0.0006962187386923312
LRIG1,0.020746218755812614,0.08678990116714647,0.025622185599432114,0.0497919164164076,-0.002981230467202911,-0.022401345768799947,0.002854213776730214
CPAMD8,,-0.02404597046183317,-0.023895129074734366,-0.028519194607511407,-0.032077249617001966,-0.03879358000066569,0.0881692654117703
GHRL,0.019435622448755543,0.11680049768225576,0.011561337567783426,-0.0015671478185212394,0.046649830487453574,0.04862105013941193,0.05073120578604938
NPY,0.04184874671810563,-0.0062105884272785775,-0.11036166376275279,0.024585655481125426,0.07287631648274427,,0.04449344095040221
MMP2,0.020001989263178824,0.011962346908206961,0.14317130267955575,0.04172922323373218,0.07927327189237186,0.048499203556270305,0.03641223884263362
ALKAL2,-0.011128337362807536,,-0.02709310204023994,-0.0027619418500499098,0.047271288986808546,,-0.0007532357352515152
CSF1,0.04513619888398505,0.06851680431476985,0.055364137643203706,0.05220643006710933,0.08102555277264517,-0.07219327613962796,0.02978908759857228
SEMA4C,-0.00990936825135238,0.04559041417987183,0.08438985660673093,-0.0158190717954431,0.0655228287117336,-0.033440136060960315,-0.04974252509882854
ICAM2,-0.00616641817216979,0.049771777568826864,0.043546708129286515,-0.011020473621458337,-0.060533026428280075,0.02051164003241057,0.0237467669553767
SYTL3,0.012861333975020307,-0.0001728667789912708,0.09094405423499313,-0.010003195158874597,0.04922869445477338,-0.018988282634887232,0.04944473096639798
IL1A,0.06892610963180344,-0.018573025709389148,0.04194413942147596,0.0030563515495464983,0.030878749565785252,-0.024086869165583145,0.02044325682648193
HLA-G,,,,,,-0.03399154898154731,
PGF,-0.024846464606866365,0.11664762056311813,0.1159922074311566,0.06494154934184425,0.01466431366535708,-0.007618564581272287,0.026535521754174174
LGALS8,0.0010490002134385527,-0.0013936411039871543,0.05103974024941681,-0.008395564084999656,-0.09242534333376119,-0.004714171069191266,-0.03550871104854409
DKK3,0.019377606320363335,0.017254340530623705,-0.14275580986634603,-0.025904318317696053,-0.055375979154419094,-0.055289529464439574,0.02267606669615549
COL16A1,0.01573839048597794,0.058473334722861134,0.038783162900049906,-0.006803134031359201,0.019978015046119856,-0.07164353949925371,0.044601552657908036
TPH1,,0.007011980071574179,0.06731639056392341,,,-0.032577633277668494,
TNC,-0.014427207041956967,-0.004803836566660648,0.1753315241419708,0.024488637010394592,0.09794036340737644,-0.0011206998523158403,-0.01226777866365542
TNFSF9,-0.0009029100122579613,-0.04486177982162342,-0.03478659502414985,0.028340869155200316,0.08430105701194343,-0.03305478003916592,0.07704040168772003
C4A,-0.010966477660253573,,,,-0.03257665676904067,,
CNTN2,-0.013372443969450755,0.017120727112465824,-0.038872370044001125,-0.008444007343480431,0.16952752923944372,0.09589957556295402,0.025723046388126024
F7,,,-0.023895115186086016,,,,
LUM,0.023774386644231565,0.04974593374379013,0.20325627790213371,0.038447675625086754,0.05900862679176759,-0.035297435519481606,0.010908784687092202
BTC,0.02114325457646235,0.009551499808942042,,0.055966641977907725,-0.03970203636676938,0.030578152778108783,
APOC1,-0.051170143938489766,-0.036480037480415936,0.17008049321307114,-0.008831058187756924,0.0786084187291827,-0.11652469306644773,0.0575268930635573
PKM,0.033036409238376294,-0.0014707701235635127,0.03857470425092526,-0.021220657131876253,-0.0861255560323261,-0.006786163258873778,-0.018010946830779397
TNF,-0.010600579404612804,0.005368472059957817,0.03237811477897834,-0.026249777210257837,0.05724559392769409,0.10898088318527252,0.023130426427718294
GNAS,-0.032746353578088645,-0.0027710639529533094,-0.09736198555710784,-0.023749665711836614,-0.09137068185404872,-0.06527080216780196,-0.05516612468849543
BMP8B,0.06674365826340123,0.10929065509675817,0.06081349339645778,0.12932579050761595,-0.004941279015109267,-0.06276991642036887,0.10724669051330081
CCL28,,,,0.03425241566554741,0.002193735860910002,,
PTPN11,0.07140854502557684,0.030877630325776433,0.0708125049592488,-0.0077349662071856656,0.021586836115669673,0.038582929956324716,0.0488876438666952
ADAM12,-0.013058955472120347,-0.0013969614168822576,0.15405021914120756,-0.019923614080191165,-0.019157444605249627,-0.004395732360670455,0.04559901092405123
EPO,,-0.025328544510231827,,,,-0.04645916722510944,0.04343717159140774
EDN3,0.018752948893145174,0.0313305833630234,-0.005267558331840811,0.007807225941896956,-0.048479131957555203,,-0.004877271816070227
CCL22,-0.013864256162141165,,,,,,
CCL2,-0.03956867375814855,0.033481323723312556,0.0027399924397446206,-0.005465291042533264,0.07734730242163174,-0.10343021648805902,0.021221034479257397
DSCAM,-0.021891610937811733,-0.010684580011381657,0.033653676203183665,0.03584724405700931,-0.02899718738596751,-0.06789606270978937,0.06654757245412306
ANG,0.039978914620968774,-0.030986877838298555,0.08223571365270892,-0.0022268251183428754,0.039668162139507475,0.06267873850514037,-0.003764932177376996
