,UKF259,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
EFNA2,,,,,-0.013986766399711194,,,
HBEGF,0.0176971318490772,-0.046371828141340166,-0.03670976919238087,-0.005069463472979236,0.050871619908179073,-0.03807536280823368,-0.04313035261006334,0.043080903626994634
CSF3,-0.018668236383511293,,,-0.06563858549535109,0.017964399153744447,,-0.01654970625104201,0.048459251266713105
PI3,0.028830745852310737,,,-0.05349129685580473,-0.009284514642733947,-0.020409544778532174,0.010984663948028998,0.026573987460334864
PCSK1N,-0.011255509992849721,-0.004714503036750385,-0.040092005193908646,0.05208250368626106,-0.010264234862086736,-0.07013545557010592,0.022184061260835258,-0.06074474733033572
NTS,,,,0.007075477296658452,-0.017040220681367797,,0.09622098783543051,
SFRP1,-0.013666064953598903,-0.017320056026115267,0.05501755256428285,0.0727687983886375,-0.026148510412900162,-0.04364101186557814,0.10104854670753906,0.019745339060670587
CXCL13,,,,0.03131968272706379,0.008673967073894446,,,0.012891840933018062
MICA,-0.021047402652897097,-0.08600509121539611,0.024838053475273254,0.06566175883538236,0.02561485760480777,0.09075214979971923,0.01748588022737215,0.0941134567831228
TG,-0.014747849257596505,0.0025815817600890315,-0.03202882256853111,0.017991750277066693,0.05600801876253969,,0.02109762706020735,-0.017801217051780137
ADA,-0.0021514769065088418,0.003526103165703151,0.08274333596001512,0.005667894890472997,-0.03755002054191162,0.09179312130724665,-0.04501587315685276,0.06357607317382194
LAMC3,-0.027572115944898452,-0.024899216758602027,-0.03830180808845087,0.04813072145811848,-0.027107180715764935,0.03751652077174647,-0.023684720302505576,0.017443007604239356
CCL7,0.016153403414754783,,,-0.024881866221888996,,,0.12713177557566036,-0.03220184553684174
NGF,-0.02443090366649722,0.05452670359107998,-0.02923219782337811,0.16996347671379616,-0.01379876072816634,,0.04036711343726685,0.04128041149197274
TNFSF15,-0.011873406164346002,-0.006415022321803298,-0.02952204826345096,-0.00682989588246981,,,-0.006628139415366321,0.033737402118044726
HMGB1,0.016130543797859657,-0.07527331511903286,-0.11127377957728737,0.003971199596013922,-0.02238972492941327,-0.028546765682964863,-0.016451045202523606,0.014804330432898619
ITGB3BP,0.017326266490463035,0.024327346886250507,-0.06585965029314841,-0.0013890624461365354,-0.01317229308270875,-0.019927521544953024,0.05966791215965465,0.021609125089512564
AANAT,-0.010803586427620781,,0.11980855992198468,0.01810632414978299,0.12967673378012048,0.004284733789760496,0.027083941137151304,-0.011675995378700307
RELN,0.011774989461310352,-0.008788739520299219,,,,-0.009513093925451521,,0.011393428516682635
IL15,0.03586682054565565,0.08117974480492854,-0.034633805238818725,0.018965416792901223,-0.03412483489708362,-0.03700201889125822,0.038123820180320504,0.10944503215074458
UTS2,,,,-0.01858849504201394,,,,
BSG,-0.017273689719708194,-0.035086065602183386,0.09553440311661743,0.008424869026453166,0.025607870690501636,0.0528188279092564,0.0035699213855407163,0.07990814152501685
ADAMTS3,0.007762596587782732,,-0.024532373101557436,0.03682623044529527,-0.006165479850956848,0.07102591757767676,0.10843215411771377,0.0736272249799511
CD34,0.007016465414877464,-0.05240508261411411,0.05539046924866677,0.015761462983829834,0.03572793048909154,0.010002221768118566,-0.01418791643875766,0.05226738924899486
PLAT,-0.05281865664439461,-0.022225278369826518,-0.05034115210627796,0.05190905741818818,0.004141392044662415,0.05272136383403345,-0.010208960104887789,0.06998512178724008
NTF3,,,,0.08981826428915356,-0.031081666027724525,,,
LTA,0.05047168532732282,,,,,,0.04429001435579718,
CKLF,0.03515995135691119,-0.044072309155134465,0.03297549627711616,0.053583649921435474,0.02428998350773245,0.05574980736386176,0.02671935420862957,0.022105210624788815
CD24,0.0032320816048957515,0.021776733760055237,0.11201016205117367,0.05286953998080827,-0.009216212382386742,-0.018735025689894654,0.03314916664332379,0.0684557965701669
HSP90AA1,-0.04971958081532251,0.023536842274795758,-0.08945933134934284,-0.06732387506055681,-0.022112734626807552,-0.09158006760427051,0.000936007915414683,-0.06721734282478438
BMP4,-0.001557883437521615,0.11921348910671406,0.07134684685309926,-0.004284464630143075,-0.006366915066357053,0.11537102349438856,0.004200821735669372,-0.03169802603607026
SCGB3A1,,-0.003405165576536662,,-0.03787125226774036,-0.011856495914816762,,0.000683505132709956,0.0749618830492673
IGFBP4,-0.031459989242004834,-0.019046181245595577,-0.008250205032305863,0.05665336899727835,-0.01583168920966243,0.06175530732762946,0.016605403501454983,0.01915354864904051
RSPO4,-0.02091830573296857,-0.05821094736175229,,,,,0.021066968116941236,0.04676496678174221
LEFTY2,0.04204550574243989,,0.10709425653779941,-0.02112188677354337,-0.016082268397146902,0.08821271887346398,0.025827783853200087,0.09393513977856804
PF4,-0.009302970773121078,,,,-0.012819839754284157,,-0.024695084540462677,-0.02903386864793915
ANGPTL2,-0.032560122989813936,-0.02403445082945752,0.05179286083676171,0.010602823885191494,0.001764359977617518,-0.04124084248991593,0.010827134848216572,0.08398985508141375
LRIG2,0.030377275770942642,-0.06922018182775246,0.05550995176135648,0.08017154586186613,0.0576423793351414,0.002867003729046476,0.09496085609754688,0.06435783766705945
ICOSLG,-0.009535893767981406,-0.1075613545887838,-0.007068001624073113,-0.02485350189553264,0.026053203470911637,-0.04189667594883234,0.035573210162005486,0.07043433854351148
WIF1,,,,,,,,-0.0532765286407703
NPPC,-0.014431201841479585,0.00634281712464029,0.06533868317840405,0.1487613751802914,0.04542482210475116,-0.028188873876006305,,-0.040551315261870585
LYZ,0.046582435187009504,-0.021947877014769225,0.0013152763578304228,0.046873035288699995,-0.03163636459628233,0.06311010348288294,0.014091867877913403,-0.023004591724190466
EREG,,,,-0.03364875382499889,-0.020213641818960487,,0.011077892491669794,-0.03342658359769209
SPTAN1,-0.007619701169452187,-0.002005788938566583,0.11061401297880713,0.061394063384791586,-0.04177392374151184,0.023435220981115203,0.009214158426295959,-0.017360736810176868
LIPC,-0.01671813133993403,-0.058118413124315274,0.08850863317636039,,,-0.034600420728993365,-0.031223933892415866,-0.04527658021911476
COL8A1,-0.04581381848828677,-0.12182911512931044,0.036322864325985894,-0.012572629142473623,-0.0023693061158973202,0.017662972703645283,-0.015929526439936777,0.17479210873325207
GSTM2,-0.01027504102009237,0.02046842051111101,0.0033209960339975835,0.07377862019942212,0.013119303854803584,0.05100597528292341,-0.012536024272800336,0.05135868852263106
SPX,0.05153888430470474,,0.023914002482242423,-0.025087043693254776,-0.015917469668747908,0.005678982480756423,0.003874404551290953,0.014289883737048373
MFGE8,0.008122968591970581,-0.029704845114509187,-0.03887192639486703,0.007736875129375123,0.014534713664274404,0.021702560687539733,-0.03229132841482827,0.009610772239601795
TGFA,-0.012626886486302192,-0.06032971981141719,-0.06771740209120007,-0.03445405894364746,0.004406672424896917,0.020507221297144215,0.026544587600475778,0.034849998126923326
SLIT2,-0.0038575643051167318,-0.04847553046484173,-0.02774389111641788,0.06722329659154552,-0.008947248522866809,-0.041909933464687125,-0.011855978619836114,0.06980421468990686
PLTP,-0.03853695513199647,0.14034627269656888,0.09445887524383502,0.05718857963734638,0.009281149633102961,0.12350135923865734,-0.011865933294244787,0.00012053511182561784
APOD,0.014831631731485773,-0.009900084659911216,-0.03509081762710193,0.035458711609970286,-0.008031568273505733,-0.03788199800358056,0.06539916572522342,-0.10819179698205872
B2M,0.032863420208965925,-0.0824514535097072,0.009927504786709486,0.03666829205940334,0.0889761731524954,0.08088860001747913,-0.04729094764961604,-0.01168956136089547
OMG,0.00530969443190875,0.061311497991818446,0.010676443062123505,0.03085856162516711,0.060034007895224235,-0.042963129214235625,0.024521086655368753,-0.05747460475828123
CXCL3,0.06606790461053211,,,-0.061265478322655095,0.015355955425107306,0.026038501038560233,0.03973590243243013,0.020738443144449198
CXCL10,0.00869888177270308,-0.0627743343767349,-0.033091158843440924,-0.0092417753084615,-0.017195121537023378,0.06312814276775691,-0.010992026220524151,-0.01023644918161157
RSPO3,-0.010803585629358061,,,-0.01645291394681945,0.009104390395052625,,-0.017599234071058914,-0.04332033513343543
CORT,-0.02422787032865427,,,-0.028371912161738143,-0.01341531072035043,,,
NCAN,-0.02094090311369533,-0.06257264136483112,0.03880762153677819,0.10557462940700893,-0.013375281727361953,0.07049391395135744,0.0012752574955529252,-0.02939302582754172
PRG4,0.09711771404875025,,,0.13213359478272046,-0.019795111905014654,,-0.03986700822698947,0.021960662929106645
ZG16B,-0.012375336188393461,,-0.022775870014683976,,,,0.0536156506136441,-0.024768867664793196
TGM2,-0.027121217711512408,0.0028303066297493277,-0.03628828626872731,0.022367347782004384,-0.008245270845645435,0.05363261985689976,0.01523070876749966,-0.0035280558484904593
VEGFC,-0.019003738519746145,-0.06271263198157745,-0.0295220508961282,-0.03202153242546148,-0.02687939336214403,-0.008789523050862122,-0.016759731245798448,0.06715257622225791
WNT6,0.06300855961428586,,-0.021659855057935693,0.04288533263274249,0.009729240747978716,,0.0066133319998029905,-0.004799168860194324
NRG4,-0.012976960950340065,-0.026571549929748105,,,,-0.022161506029521705,0.07414513787167937,-0.038488956397440814
PMCH,-0.017980843657968107,,,0.009762021056153815,0.025049351172703616,,-0.03795063868640184,-0.0492906478957623
COL9A1,-0.0135534885797068,0.020969492029797684,-0.048208193553670245,0.08242272372535371,0.02271618277041338,0.027604864128706594,0.039744733469052516,0.04786113716266378
GDF11,-0.009281090715918554,-0.07076360987247347,-0.01868405079162056,0.04063552391032608,0.024936245755517325,0.0078428725977734,0.08912857741366063,-0.0381298755857808
RAET1E,,,,,,,0.06708525674897658,
IL24,,,,-0.018856139667065643,-0.01261543392724828,,,0.027903147620531442
SORBS1,-0.0036315056428347526,-0.02666247543019353,-0.0004335201898033439,-0.0010972758672660153,0.0066953090670372325,-0.01777382891612459,0.023133317850304223,0.09514658597550567
DLL1,-0.020523138343454615,0.045335118333652495,-0.004147324741461883,0.0005772771914569789,-0.02724187202109063,-0.015956683795801018,-0.02037514081520856,0.11231681892522459
TLN1,-0.027737332202999777,0.0075741479389243825,0.07342114416694344,0.014895185984556128,0.010049178741600474,0.059598582207544375,-0.024185267634464044,0.032394043345434574
COL2A1,,,,0.0011040174532781952,0.007012439335502171,,-0.025612833950259876,-0.03467648383921317
SHH,-0.011080268025500882,,,0.0653884564929289,-0.03472511297101103,0.053420327674410184,-0.026436106818698624,0.08632106855087518
PON2,0.011354542431894262,-0.025683849177868145,-0.022821727788177832,0.024530944997693014,0.03591087869095358,0.05973922712265274,0.024287188074580635,0.08561134520012369
ICAM5,-0.01726938415283929,,,-0.018917562811934664,-0.02984469236955374,,0.1952609258233752,-0.02282051370965766
HPX,-0.026959799493530934,0.002409791978094037,0.0002544808565418874,0.09495717184469853,0.029691077232761556,0.04024675332784836,-0.029955504912775675,0.03832113532020757
SFRP2,-0.012619224513947376,,0.012097183189304321,-0.0023386909902157462,0.03555706484024274,-0.04828016408652337,0.0628526974712749,0.012871516164033476
CFC1,,,,,,,,-0.0340566704618629
CD70,-0.021449091152030194,-0.050421753527630835,,0.022157660495255107,0.001048146353379178,,0.14787110181172516,0.07351724060883162
HP,-0.0007492256928071957,-0.030473976279128775,0.14328271507104748,-0.002492566835495281,0.05065267389230806,-0.02838318320479459,0.11683794580694801,0.047573371607048345
CXCL2,-0.07435395069302021,-0.045769803600650506,,-0.06057585349662236,0.041526796421822595,0.019512834423165634,0.008822279590771984,-0.007758323942981003
NPPB,0.04097583510313714,,,0.03103425374727504,0.11557721446463687,,-0.017852464935346854,
CCK,0.03537062455621357,,-0.028347385350607324,0.0419771561492618,-0.007875936675025548,-0.05333134057199725,-0.00528634998043412,-0.10445900591492845
SEMA6A,0.007031099260159528,0.04238950142764867,-0.02438083364279389,0.04371339775190566,0.0030577938680710457,0.06285158664281863,0.07150711372297891,0.13174719582644065
IRAK4,-0.022536711846006377,-0.019056469248215635,0.011934999318649442,-0.014035360024176092,0.012256989319563292,-0.001453558358712604,0.04290202582938349,0.05788212865532467
GSTP1,-0.0016973701817638543,-0.05923279296118857,-0.03531426634721398,0.030247619853374225,0.058292526411278474,0.006225310792116593,0.06609426120309683,0.08157805048607929
VCAM1,-0.001216145399913149,-0.01274563096475421,-0.015461762523606645,-0.03588822102018998,0.04418145812314257,0.004322157636925597,0.016054877230840783,0.051689887547763616
NXPH3,-0.044202985918854555,0.028132010653212712,0.04652850518529278,0.0587006841764009,0.0490718993833842,0.0015084942000700714,0.06312161503697108,0.0737235134851264
MTMR4,-0.002811411380276615,-0.018019896545261885,-0.015862539489100064,0.0470137992547484,-0.001957631993248748,0.052877324440352536,-0.010635639681298539,0.029081480807437988
LAMC2,-0.024766344356968402,-0.04645925804120106,,0.013727909841280264,-0.01656760456931071,-0.021426750626112163,0.03895389249945374,-0.02333039466510732
IL10,0.028246127988239757,-0.023861561012913313,0.0390640553772053,-0.022818531106509037,-0.03866657808298725,0.07574507980218552,0.05148624319514153,0.02668667836578753
SEMA4D,-0.020684965095493318,-0.023287119871993722,0.011321844177429001,-0.0034636811518485248,0.004040180377689922,-0.04684437027345351,0.007157635216761264,0.01554044271573709
TRH,-0.026265674384156733,,,0.004721865302062566,0.07352020755659827,0.09256130303250797,-0.019995957940202855,0.1040516922770143
SEMA6D,0.05207956745448518,0.045496952299681176,0.05248871151247193,0.036264869191173936,-0.009331203849428269,0.005752089124502529,-0.006703584297019546,0.15737218712605222
CEL,,0.02057253879939001,0.0779723270809865,-0.012847346346786985,-0.02059636873385069,0.009416709944688705,-0.025783258758088578,0.13465482955335603
PDCD1LG2,-0.03681000230044694,-0.10160924541554539,0.03791602842947632,-0.0532048642791437,0.05186958161192408,-0.017086472246011144,0.011299654631576138,0.0427939791412756
SPINT1,-0.020837246320316312,0.0021139201000714763,-0.025870233328875933,0.11014410154055247,-0.04067073323690447,-0.04233525124081528,-0.035685578209571946,-0.0014519848188955433
CTHRC1,-0.04345033429061991,-0.10195161527691184,0.029471056855683395,0.05955345319796575,0.004690237418728636,0.05857403019203623,0.014293161351293644,0.0543102429498394
PODXL,-0.0038987769077536813,-0.04114674688254311,0.010073415413522753,0.02110904708258465,0.027481584897974056,0.027861432392356243,-0.027491721169733287,0.09166578598064853
JAM3,-0.0021402219965445633,0.04904853225957989,-0.0775449197809417,0.020772457391650748,0.009621419798418523,-0.04723725409519873,-0.01828142684993001,0.04540295798850087
TGFB2,-0.0014010004143336962,0.10877099753431578,0.10764367119812979,0.11865385193586662,0.04693465007184704,0.05570436107855515,-0.023307114522496942,0.06568264973515488
COL18A1,-0.06095239328156199,-0.03609078228505667,-0.02549483003007337,0.05239811833881594,-0.018817937712853696,0.0629724529567935,-0.06653090179741662,0.05005979816568242
NODAL,0.018173902611411576,0.054924672942985586,-0.05608614821568385,0.036628758365654546,-0.015583032624923165,-0.0002472932715648546,0.017216866420540097,-0.028181738320823168
INHBB,0.044743465774963236,-0.05227186557251247,0.07040160378065285,-0.0055981163826506935,0.013017117122890703,-0.039375313316013405,0.07780885030237325,0.1205711366337539
LCN1,,,,-0.015090254360816208,0.04029491197187435,,-0.020221001026514984,0.012537276966627986
ARF4,0.02354583151091803,-0.05358604975129337,0.013108108355916005,0.07526825788386414,-0.0064519063467669896,0.056332594273824775,-0.01645124063420739,0.0637943248578436
CXCL14,-0.030352346030591046,0.026652801614343226,0.07356638050908268,-0.026738815026070718,-0.018950829779129232,0.0681882045398814,0.05802242903752142,0.10287317270426727
LIF,-0.008132753013544096,0.022544121660917772,0.04569084027273329,-0.009508737987331027,0.04744764626333133,0.05490167905381557,-0.003402271759678668,0.06029651879358406
IL17B,,-0.04436282916671654,,-0.02609115719857033,-0.02356294391227182,,0.018043534308206512,-0.012411415971009983
MMP1,,,,0.0041936088136256015,-0.024255994684685638,,-0.021298890653348636,0.02071107409199899
MATN1,,-0.04847562601604003,,0.04425369754757344,-0.010581215568501414,0.07254211789433555,0.029791320542585546,-0.02678613378894372
ADAM28,0.0052440771168459745,-0.11999339889539345,0.008832125974870543,0.06645986644632026,0.019282956779543576,0.047409969893273174,0.062933379265783,-0.07086818664022246
TCN2,-0.02425849078438608,-0.0013254421692490872,-0.005986201040564718,0.05438019871728674,0.0009650991227041503,0.08120936578635572,0.051052027585524004,0.13803683763803318
THPO,0.12321519207569694,-0.04645928143736593,0.00636076606380224,,,,-0.02632654023154912,-0.01556524006275019
CUBN,0.010085628811386676,0.03965229072076434,0.032614831090522295,0.04933592925398168,0.07227983561588328,0.0474715474628797,-0.002091509899187512,0.006346109450605891
TIMP3,0.03628335706708589,-0.026087646532953854,0.0450147045173832,-0.05066880707927471,-0.07632916532523128,0.09071013481085105,0.012089655807415674,0.014477506164446104
PIGF,-0.019698335700485865,-0.08632853120320698,0.026029501226208084,0.0439754652650989,0.0026065731982554577,-0.006552732761693369,0.03959544418362434,-0.005123377905498981
CRH,-0.0124978410581887,,,0.01225198698309962,-0.011660108391419474,0.045025893607462085,0.06649123740899907,-0.0010387487109711185
BDNF,-0.014338077933972128,,,0.06325796137963685,-0.003837521159874258,0.11499378969877692,0.08353632346556965,0.06660579464463516
CCL5,0.009797920813200247,-0.08700195405579632,-0.0165685741464449,0.0309189153715264,0.012048602328168366,0.013682804679402093,0.021368767539227004,-0.0681710906609117
GAD1,0.008229530824070203,-0.051056295713576186,0.05316238881371372,0.05589793195315912,0.04023688295470177,0.05260433664146117,0.03372521151095764,0.02241178414245801
COL14A1,-0.0041015423625729375,0.05706743675135517,0.03972400350075266,-0.035770515633397296,0.027800400222972355,0.00540197605787434,0.029856804441650876,0.10467516231277973
HLA-A,0.017297593750673575,-0.01830810003692212,-0.015518666736685342,-0.05783116685742782,-0.009580035790835108,0.12251430691088688,-0.023432127814787717,0.0176218487110275
CD5L,,,-0.026816405253205902,,,,,
FGF18,-0.009929441259000924,,,-0.030845997486387177,-0.022972046840003084,,0.043482676080214624,-0.036772526256213536
ADM,0.05962895314407752,-0.0217920503894506,0.11188007441580647,-0.05093525481595314,0.026703978237203673,0.11478932805328156,0.05328022746787624,0.0605600594177583
CCL15,,,,,,,0.0071043390316768385,
GNAI2,-0.00398666277998356,0.027122433640247814,0.07140342153541208,-0.07291417693700712,-0.021992649262983662,0.042575092890332185,-0.007587038071486984,0.11994190348539978
HDC,,0.07997699698759857,,,,,0.012422777524345716,0.010509146717868918
COL11A1,-0.04754401056226674,,0.042441119530409036,0.03350658682713066,0.003461277200076966,-0.04921115883958156,0.07402225616119909,0.09853309572979821
NUCB2,-0.03227428780964462,-0.03096946722371575,0.04744393003503249,-0.0006864338425527324,-0.002949671749502596,-0.019691417112270907,0.054121571457126844,-0.04242963675793439
FGF16,,,,,,,,0.05127061930008048
CXCL1,0.013312502753734499,-0.032549716497812624,,-0.04652712555103821,0.0029591771560369354,-0.0325794782152271,0.015308633908965322,-0.0072752686130063806
VCAN,-0.028277438979120835,0.08161139593160566,-0.037645738964762275,0.03468934528000791,-0.0411940342942043,-0.06180454485334351,-0.022098138467279822,0.06152869396685532
MMP7,0.02570519566275344,,,-0.01786179542473975,0.0356401166940647,,-0.08169192888655583,0.04908631699329528
PTPN6,-0.007221709799553177,-0.025205823200673032,0.06057095538721428,0.04832585024898167,0.04117952074106364,-0.048963309465035534,-0.008540991492529352,0.020383584435188392
PTGS2,0.006667134642133778,-0.02357361896259826,-0.007204299406231333,-0.055469467116053536,0.012844298096661697,-0.02679482361519206,0.08460572709393707,0.03358963630950957
XCL1,-0.0108035874476234,,,,,,,-0.026696670681748486
CD58,-0.004825648342717628,-0.011819691268558688,0.0721389098608787,0.050516906434928066,0.06124793372991749,0.008711866438762173,-0.011566339202169523,0.0745807336045307
TNFSF14,0.0058955485137320626,,0.21259755684034115,0.010294822891676103,0.007352440080849266,0.11493503317052982,0.0428972476033219,0.06491815235774658
CNTN4,0.07110443306101259,,0.03027156731448048,0.004768501042383453,0.04142824658442882,-0.027199436635600323,-0.029509332305154543,-0.005356433488530571
NTF4,-0.013666065006875575,,,,,,,
INSL3,-0.009929439311398974,,,0.020349286735294392,0.04079857815148984,,-0.023745808229313624,
BTLA,-0.01576103778806416,,0.06047061807866208,,,,-0.022961009251683595,
MFNG,0.020399058145894433,0.041826295447552515,0.04369742982793378,0.047385916582069115,0.0016872311759832755,-0.009087597071362002,0.0488929440261696,0.041068201050264506
ICAM1,-0.0033337669513618167,0.0160957410681293,0.08294071858824162,-0.05933929413328824,0.021535632449583494,0.009570755730963025,0.06714545610859929,0.04725273378916058
PROS1,-0.050537369587817134,0.014052613017344836,-0.03490592016298588,-0.014930777118377554,0.04559372572126192,0.08864111180879043,0.02759098786455143,0.05847547169544131
CLCF1,0.0408654342366709,-0.08223294222104294,-0.0044980376525303,0.008188806775492115,0.06819894574105652,-0.025589913560015467,0.003458679759147307,0.09305444995873417
PSAP,0.03219071507089119,0.019895782930576884,0.11043077909495556,-0.015897708549414215,0.018868902319005378,0.08640049649754737,0.03392099200894256,-0.06958243915072042
EFEMP1,0.008022660198579334,-0.021810999277609804,0.04527544844484499,-0.00534926556607416,0.10609365965301362,0.05954522109742795,-0.010467941686683345,0.14966353052374534
C1QTNF1,0.011727213998126462,-0.0070236421790905185,-0.031066576723291075,-0.01974637484911386,-0.011810586159877528,0.06983655424993461,0.06310194626554087,0.09994877232664764
ALB,-0.017628301893563687,-0.002192651450722464,-0.009244473182179726,0.0053543344499702465,-0.020412448165434374,-0.02571483398864751,0.0809089123033939,0.06970645881184656
CCL13,,,,-0.018317147598497344,,,,
EFNA3,0.004560756451041607,0.07944895689636323,0.06121944568263747,0.030557720675441144,0.02098316538478802,-0.03314697250205758,0.06015322356593576,0.09450262769278206
DRAXIN,-0.013600675832388519,0.011105482802909567,-0.007458104368367658,-0.05011949499592201,0.016213360153788398,0.007270017276936417,0.021882209071713777,0.0740017199612436
RAET1L,,,,,0.12262096581121883,,,
NPTX2,0.020236885623944267,,0.09646006961438712,0.059678651898830995,0.0487511396533401,0.003664035329783393,-0.0036831559427081984,-0.00020605049082248736
FGF11,0.028288337846434728,-0.013600240651909831,0.04350048506767779,-0.054287529667820536,0.02917186272903286,0.023153776229437793,0.04754239804531995,0.06125734618930739
CD59,-0.0329633573162408,-0.00687621292190207,-0.018091775118947825,0.027320631905884775,0.026857886814060435,0.05908557403913471,-0.05839044764038521,0.027626047314253877
COL9A2,0.01044372205661969,-0.05056050267257005,0.02036778659883924,0.05333077205124977,0.00011001789129042725,-0.037242943127077904,0.01768078266797272,0.03462628121866033
DLL3,-0.039701101954633264,0.10605025392372097,-0.019276502062752273,0.05059872393208445,-0.006100529825361389,-0.06592278271693866,0.010970060261092643,0.029406037576420636
FGF5,,,,,,,-0.0007938847010441241,-0.04527656658192703
LIN7C,-0.0202560158214672,0.0432412843560178,-0.01485309909030049,0.034023664711617614,-0.01561822451502167,0.004695348191013422,0.016024149455421726,0.012848682129375937
GDF7,0.014646666045838832,,0.05219350758689703,,-0.012615437924073184,-0.020007516047739458,-0.021329837266502404,-0.0409461577518819
PSPN,0.031658534304042474,-0.0330351645681047,0.10272086543556787,-0.049789852953002096,0.014165317025689636,-0.007062384313860761,0.028665008785266278,-0.05740065879802236
ANGPT1,-0.027172386157895155,-0.0197137934435529,-0.03587769249709618,0.012078296070529024,-0.015136861773279315,-0.038414188813581523,0.01459040241294383,0.04259870754800541
PNOC,-0.00557210042180191,,,,0.016816270264939488,,0.08058665950039855,-0.02620785436572611
L1CAM,-0.00788985245011136,0.06025602229511459,-0.033898238592027854,0.004974793849384772,-0.03668245530060352,-0.03460042464988624,-0.029827258309815134,-0.044588746833014906
APOA1,0.13474291404708055,0.04442346613426132,-0.04379543250497441,0.0323797559682854,0.002403704170978573,0.03627429204617153,0.06118179739011981,0.09874294465454479
PSEN1,-0.0057385214754758045,-0.019173054977509225,0.0417271785886806,0.05475896573906918,0.004645779446443066,-0.07516325863054987,0.0031032634487780067,0.05609521807743903
CALM2,0.0006621725242587245,-0.021231532555261737,0.015221378470597959,0.09660300125948708,0.0249992873302132,0.009797235948813335,0.04688620912644539,-0.027820413506390942
CLEC2B,0.02378219961923137,0.016789082501368346,-0.029116430204535648,0.027212002532234568,0.045112793551379905,-0.0003038745683118175,0.026291391299663416,-0.03748949230441545
