,ZH1007nec
BMP1,-0.014574420105487427
NDP,0.011043789463870095
RTN4,0.045795384618281636
HEBP1,-0.09892809403928968
WNT7B,-0.059085862761086336
PTMA,-0.07306945566759054
CEACAM1,-0.04449313634600048
PDAP1,-0.09564671131734721
QDPR,0.016182963288101624
POMC,-0.022765154514558475
CCL18,-0.03815053832125371
VEGFD,-0.04298084593818167
WNT5A,-0.041359014326285214
CXCL8,-0.004819910066392715
GRN,-0.07665932745331418
MIA,0.03969595828458989
RARRES2,-0.020312879886665306
FGF7,-0.030593342356565596
HBEGF,0.012507621834450236
PI3,0.05783916290414612
PCSK1N,-0.09621360324941963
SFRP1,-0.005172767440055845
MICA,0.0181513454316644
TG,0.047934363447224876
ADA,-0.06719600192971405
LAMC3,-0.010238540930390571
HMGB1,-0.05631210618056763
ITGB3BP,0.015518550177602168
AANAT,0.12434312726944262
IL15,0.025883742995068685
UTS2,-0.06660760620295236
BSG,0.07087950120291078
ADAMTS3,0.0014679803579095482
CD34,0.0019434776406232425
PLAT,0.024181796144376697
CKLF,-0.050174973590916855
CD24,0.043033898889466286
HSP90AA1,-0.002108877430742719
BMP4,-0.03926714685815945
SCGB3A1,-0.04298080415692035
IGFBP4,-0.0715032589635616
LEFTY2,-0.06879734710836455
ANGPTL2,0.0773470126004865
LRIG2,0.011746517301655846
ICOSLG,-0.06254902944274456
NPPC,0.20580467815904901
LYZ,0.06733291407502422
SPTAN1,-0.03960456342800074
LIPC,0.08119497396511499
COL8A1,-0.05788064446009943
GSTM2,-0.03447840637753659
IL4,-0.037005233654651325
MFGE8,0.05547297264234167
TGFA,0.03632940509167107
SLIT2,-0.05295740809002913
PLTP,-0.049554406858917315
APOD,-0.03413416235378776
B2M,0.0297614786153441
OMG,-0.03269299753668078
CXCL3,-0.06043849724702005
CXCL10,0.1255159413310521
NCAN,0.08680530791485044
TGM2,0.03960178299487623
VEGFC,0.010398880062113104
WNT6,-0.046925152392453796
COL9A1,0.05669463358295145
GDF11,0.08882775583241158
SORBS1,0.04112107289936771
DLL1,0.029169424037783567
TLN1,0.04403242505773942
SHH,-0.04421377821795866
PON2,0.06235890692362525
HPX,-0.02746507417441037
SFRP2,-0.03700525543535013
HP,-0.049885747501271005
CXCL2,0.04253221411032791
SEMA6A,-0.058339822269832455
IRAK4,0.08129287392922142
GSTP1,0.04951763316607136
VCAM1,-0.003776334136021356
NXPH3,-0.01394689281710957
MTMR4,-0.011700880018415873
IL10,0.022447258651642397
SEMA4D,0.023712752423861016
TRH,-0.035177606086994564
SEMA6D,-0.030398748356727484
CEL,-0.02243083962360137
PDCD1LG2,-0.08009564850012735
SPINT1,-0.06116532534079375
CTHRC1,-0.03350975915282024
PODXL,-0.019608256040197742
JAM3,-0.017691776633580684
TGFB2,-0.0023655954434820235
COL18A1,0.016644482437862762
NODAL,-0.01244339811108066
INHBB,0.16254581075181052
ARF4,-0.032432712210252755
CXCL14,-0.0421639842090194
LIF,-0.09325109187104762
IL17B,0.03848719508007373
MMP1,-0.05395759017120661
ADAM28,0.050449629788941915
TCN2,0.02854983345327209
THPO,0.044465235747701067
CUBN,-0.03148609321968939
TIMP3,-0.04610516709354788
PIGF,0.005736303598696561
BDNF,-0.031064721366606967
CCL5,-0.044087997475425106
GAD1,0.027971817491063745
COL14A1,0.07581207672124125
HLA-A,-0.0024668450138869867
ADM,0.06955351281483489
GNAI2,-0.0729902983739993
COL11A1,-0.024618412660033884
NUCB2,-0.08920741921097887
CXCL1,-0.03522681726065932
VCAN,0.0962282180667826
MMP7,-0.029871319453594433
PTPN6,0.0022177589132720147
PTGS2,-0.05581258475427556
CD58,0.011078749879925616
TNFSF14,-0.04547846361153083
MFNG,0.013942691967801442
ICAM1,-0.05281747687125144
PROS1,-0.08230019392454692
CLCF1,-0.0011756818585654237
PSAP,0.017300742657121854
EFEMP1,-0.08699798273580066
C1QTNF1,-0.10418064889200178
ALB,0.07883364576887797
EFNA3,0.09766685995312496
DRAXIN,0.006169292916020923
NPTX2,-0.03494930238294977
FGF11,0.02519237993705564
CD59,-0.006200313377475425
COL9A2,-0.04818098491046514
DLL3,0.000651239980271901
LIN7C,-0.040807593544820886
PSPN,0.14662624921454445
ANGPT1,0.021671756292981764
L1CAM,-0.040357502811362904
APOA1,-0.022763646673731534
PSEN1,-0.06351127297828453
CALM2,-0.06245250232880623
CLEC2B,-0.08071025014261972
NTNG1,-0.059486124416090136
LRIG1,0.03548074181365474
GHRL,0.05545659913004544
NPY,-0.027980862829765543
MMP2,-0.030023767098553967
ALKAL2,-0.04787037140946889
CSF1,-0.06130648449576328
SEMA4C,0.06241361196235586
ICAM2,-0.015151256595187342
SYTL3,0.03872041705281673
IL1A,-0.0723350359067643
HLA-G,-0.04194802465733761
PGF,0.04194224364050276
LGALS8,0.05914937478686162
